analysisDate,analysisWdid,analysisStructureName,analysisOutOfPriorityPercentOfDay,locationWdid,locationStructure,priorityWdid,priorityStructure
2011-09-26T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-09-27T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-09-28T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-09-29T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-09-30T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-01T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-02T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-03T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-04T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-05T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-06T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-07T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-08T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-09T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-10T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-11T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-12T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-13T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-14T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-15T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-16T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-17T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-18T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-19T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-20T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-21T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-22T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-23T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-24T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-25T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-26T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-27T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,100,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-10-28T00:00:00.0000000,3903923,CHERRY CREEK POND NO 2,33.3,3900661,SAINT NO 2 DITCH,3900661,SAINT NO 2 DITCH
2011-05-13T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,66.7,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-14T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-15T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-16T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-17T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-18T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-19T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-20T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-21T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-22T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-23T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-24T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-25T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-26T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-27T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-28T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-29T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-30T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-05-31T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-01T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-02T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-03T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-04T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-05T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-06T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-07T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-08T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-09T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,33.3,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-09T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,66.7,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-10T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-11T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-12T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-13T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,100,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-06-14T00:00:00.0000000,3603595,VALLEY OF THE BLUE RESERVOIR 1,33.3,3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR
2011-08-23T00:00:00.0000000,3803895,VALANA K RESERVOIR NO 1,66.7,3800616,CRAMER DITCH,3800616,CRAMER DITCH
2011-08-24T00:00:00.0000000,3803895,VALANA K RESERVOIR NO 1,100,3800616,CRAMER DITCH,3800616,CRAMER DITCH
2011-08-25T00:00:00.0000000,3803895,VALANA K RESERVOIR NO 1,100,3800616,CRAMER DITCH,3800616,CRAMER DITCH
2011-08-26T00:00:00.0000000,3803895,VALANA K RESERVOIR NO 1,100,3800616,CRAMER DITCH,3800616,CRAMER DITCH
2011-08-27T00:00:00.0000000,3803895,VALANA K RESERVOIR NO 1,100,3800616,CRAMER DITCH,3800616,CRAMER DITCH
2011-08-28T00:00:00.0000000,3803895,VALANA K RESERVOIR NO 1,100,3800616,CRAMER DITCH,3800616,CRAMER DITCH
2011-08-29T00:00:00.0000000,3803895,VALANA K RESERVOIR NO 1,33.3,3800616,CRAMER DITCH,3800616,CRAMER DITCH
2011-04-19T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,66.7,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-04-20T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,66.7,4500766,SMITH DITCH,4500766,SMITH DITCH
2011-04-20T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,33.3,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-04-21T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,33.3,4500766,SMITH DITCH,4500766,SMITH DITCH
2011-04-25T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,66.7,4500641,J A CLARK DITCH,4500641,J A CLARK DITCH
2011-04-26T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500641,J A CLARK DITCH,4500641,J A CLARK DITCH
2011-04-27T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500641,J A CLARK DITCH,4500641,J A CLARK DITCH
2011-04-28T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,33.3,4500641,J A CLARK DITCH,4500641,J A CLARK DITCH
2011-04-28T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,66.7,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-04-29T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-04-30T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-01T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-02T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-03T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-04T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-05T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-06T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-07T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-08T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-09T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-10T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-11T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-12T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-13T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-14T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-15T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-16T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-17T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-18T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-19T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-20T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-21T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-22T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-23T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-24T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-25T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-26T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-27T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-28T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-29T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-30T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-05-31T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-01T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-02T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-03T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-04T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-05T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-06T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-07T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-08T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-06-09T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,55.2,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-11T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,66.7,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-12T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-13T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,66.7,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-13T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,33.3,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-14T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-15T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,33.3,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-15T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,66.7,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-16T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-17T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-18T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-19T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-20T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-21T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-22T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-23T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-24T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-25T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-26T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-27T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-28T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-29T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-30T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-07-31T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-01T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-02T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-03T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-04T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,33.3,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-04T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,66.7,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-05T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-06T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-07T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-08T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-09T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-10T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-11T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-12T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-13T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-14T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-15T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-16T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-17T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-18T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-19T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-20T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-21T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-22T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
2011-08-23T00:00:00.0000000,4500793,TAUGHENBAUGH DITCH,100,4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH
