analysisWdid,locationWdid,sum_wtd_count
3603580,5300584,153.978
3603581,5300584,153.978
3603582,5300584,153.978
3603583,5300584,268.622
3603583,3600881,61.334
3603584,5300584,123.311
3603584,3600881,30.667
3603585,5300584,123.311
3603585,3600881,30.667
3603586,5300584,123.311
3603586,3600881,30.667
3603587,5300584,123.311
3603587,3600881,30.667
3603588,5300584,123.311
3603588,3600881,30.667
3603589,5300584,123.311
3603589,3600881,30.667
3603591,5300584,123.311
3603591,3600881,30.667
3603592,5300584,123.311
3603592,3600881,30.667
3603593,5300584,123.311
3603593,3600881,30.667
3603594,5300584,123.311
3603594,3600881,30.667
3603595,5300584,123.311
3603595,3600881,30.667
3603596,5300584,123.311
3603596,3600881,30.667
3603599,5300584,123.311
3603599,3600881,30.667
3603604,5300584,153.978
3603605,5300584,123.311
3603605,3600881,30.667
3603606,5300584,123.311
3603606,3600881,30.667
3603610,5300584,123.311
3603610,3600881,30.667
3603611,5300584,123.311
3603611,3600881,30.667
3603612,5300584,123.311
3603612,3600881,30.667
3603613,5300584,123.311
3603613,3600881,30.667
3603614,5300584,123.311
3603614,3600881,30.667
3603615,5300584,123.311
3603615,3600881,30.667
3603616,5300584,123.311
3603616,3600881,30.667
3603617,5300584,123.311
3603617,3600881,30.667
3603624,5300584,246.622
3603624,3600881,61.334
3603625,5300584,123.311
3603625,3600881,30.667
3603628,5300584,175.978
3603635,5300584,123.311
3603635,3600881,30.667
3603636,5300584,123.311
3603636,3600881,30.667
3603638,5300584,123.311
3603638,3600881,30.667
3603644,5300584,145.311
3603644,3600881,30.667
3603645,5300584,145.311
3603645,3600881,30.667
3603651,5300584,145.311
3603651,3600881,30.667
3603652,5300584,145.311
3603652,3600881,30.667
3603655,5300584,145.311
3603655,3600881,30.667
3603656,5300584,145.311
3603656,3600881,30.667
3603657,5300584,145.311
3603657,3600881,30.667
3603661,5300584,175.978
3603662,5300584,123.311
3603662,3600881,30.667
3603664,5300584,123.311
3603664,3600881,30.667
3603665,5300584,123.311
3603665,3600881,30.667
3603666,5300584,123.311
3603666,3600881,30.667
3603667,5300584,123.311
3603667,3600881,30.667
3603668,5300584,123.311
3603668,3600881,30.667
3603669,5300584,123.311
3603669,3600881,30.667
3603670,5300584,123.311
3603670,3600881,30.667
3603672,5300584,145.311
3603672,3600881,30.667
3603673,5300584,145.311
3603673,3600881,30.667
3603674,5300584,175.978
3603675,5300584,175.978
3603678,5300584,145.311
3603678,3600881,30.667
3603679,5300584,145.311
3603679,3600881,30.667
3603680,5300584,145.311
3603680,3600881,30.667
3603683,5300584,145.311
3603683,3600881,30.667
3603684,5300584,145.311
3603684,3600881,30.667
3603685,5300584,145.311
3603685,3600881,30.667
3603686,5300584,145.311
3603686,3600881,30.667
3603688,5300584,145.311
3603688,3600881,30.667
3603690,5300584,145.311
3603690,3600881,30.667
3603691,5300584,145.311
3603691,3600881,30.667
3603692,5300584,119.322
3603692,3600881,30.667
3603693,5300584,145.311
3603693,3600881,30.667
3603694,5300584,268.622
3603694,3600881,61.334
3603698,5300584,145.311
3603698,3600881,30.667
3603699,5300584,145.311
3603699,3600881,30.667
3603700,5300584,145.311
3603700,3600881,30.667
3603701,5300584,145.311
3603701,3600881,30.667
3603705,5300584,124.0
3604512,5300584,123.311
3604512,3600881,30.667
3604683,5300584,119.322
3604683,3600881,30.667
3604684,5300584,119.322
3604684,3600881,30.667
3604685,5300584,93.333
3604687,5300584,119.322
3604687,3600881,30.667
3604688,5300584,119.322
3604688,3600881,30.667
3604690,5300584,119.322
3604690,3600881,30.667
3604692,5300584,212.655
3604692,3600881,30.667
3604696,5300584,119.322
3604696,3600881,30.667
3604699,5300584,119.322
3604699,3600881,30.667
3604923,5300584,466.665
3604923,3600881,61.334
3607293,5300584,145.311
3607293,3600881,30.667
3700514,5300584,124.0
3700560,5300584,124.0
3700613,5300584,149.989
3700642,5300584,248.0
3700658,5300584,124.0
3700682,5300584,124.0
3700683,5300584,149.989
3700684,5300584,149.989
3700694,5300584,124.0
3700708,5300584,153.978
3700711,5300584,124.0
3700835,5300584,149.989
3700848,5300584,273.989
3700857,5300584,124.0
3701066,5300584,124.0
3701086,5300584,153.978
3701255,5300584,149.989
3701290,5300584,153.978
3701300,5300584,175.978
3701412,5300584,175.978
3701413,5300584,175.978
3701414,5300584,175.978
3701416,5300584,175.978
3701417,5300584,175.978
3701418,5300584,175.978
3702002,5300584,153.978
3702012,5300584,153.978
3702018,5300584,153.978
3702028,5300584,153.978
3702034,5300584,153.978
3702041,5300584,153.978
3702042,5300584,153.978
3702043,5300584,153.978
3702046,5300584,153.978
3702048,5300584,153.978
3702056,5300584,307.956
3702057,5300584,153.978
3702059,5300584,153.978
3703403,5300584,175.978
3703510,5300584,153.978
3703513,5300584,149.989
3703516,3700534,211.542
3703516,5300584,251.0
3703517,3700534,211.542
3703517,5300584,251.0
3703520,5300584,124.0
3703520,3700539,23.084
3703522,3700534,105.771
3703522,5300584,127.0
3703523,5300584,175.978
3703524,5300584,1591.956
3703528,3700539,21.073
3703530,5300584,124.0
3703533,5300584,153.978
3703534,5300584,153.978
3703535,5300584,153.978
3703536,5300584,153.978
3703537,5300584,153.978
3703538,5300584,153.978
3703539,5300584,153.978
3703540,5300584,153.978
3703540,3700539,23.084
3703541,5300584,153.978
3703542,5300584,153.978
3703543,5300584,153.978
3703544,5300584,153.978
3703545,5300584,307.956
3703546,5300584,153.978
3703547,5300584,153.978
3703550,5300584,153.978
3703551,5300584,153.978
3703552,5300584,153.978
3703554,5300584,153.978
3703556,5300584,153.978
3703569,5300584,153.978
3703580,5300584,153.978
3703590,5300584,153.978
3703591,5300584,153.978
3703591,3700539,23.084
3703594,5300584,153.978
3703595,5300584,153.978
3703596,5300584,505.93399999999997
3703597,5300584,153.978
3703598,5300584,153.978
3703600,5300584,329.956
3703601,5300584,153.978
3703603,5300584,153.978
3703604,5300584,153.978
3703605,5300584,153.978
3703606,5300584,153.978
3703607,5300584,153.978
3703608,5300584,307.956
3703614,5300584,153.978
3703616,5300584,153.978
3703627,5300584,153.978
3703630,5300584,153.978
3703635,5300584,153.978
3703644,5300584,153.978
3703645,5300584,153.978
3703659,5300584,329.956
3703665,5300584,153.978
3703681,5300584,153.978
3703682,5300584,153.978
3703683,5300584,153.978
3703684,5300584,307.956
3703686,5300584,153.978
3703688,5300584,153.978
3703689,5300584,329.956
3703690,5300584,175.978
3703695,5300584,153.978
3703696,5300584,175.978
3703697,5300584,175.978
3703699,5300584,175.978
3703703,5300584,153.978
3703704,5300584,153.978
3703706,5300584,175.978
3703718,5300584,153.978
3703723,5300584,175.978
3703724,5300584,175.978
3703727,5300584,175.978
3703730,5300584,175.978
3703731,5300584,175.978
3703732,5300584,175.978
3703735,5300584,175.978
3703736,5300584,175.978
3703742,5300584,175.978
3703743,5300584,153.978
3703744,5300584,175.978
3703745,5300584,175.978
3703746,5300584,175.978
3703747,5300584,175.978
3703748,5300584,175.978
3703750,5300584,175.978
3703751,5300584,153.978
3703753,5300584,153.978
3703754,5300584,153.978
3703755,5300584,153.978
3703756,5300584,153.978
3703757,5300584,153.978
3703759,5300584,153.978
3703760,5300584,153.978
3703765,5300584,153.978
3703769,5300584,175.978
3703770,5300584,175.978
3703774,5300584,175.978
3703778,5300584,175.978
3703781,5300584,175.978
3703782,5300584,175.978
3703783,5300584,175.978
3703785,5300584,175.978
3703786,5300584,175.978
3703788,5300584,175.978
3703789,5300584,175.978
3703792,5300584,175.978
3703793,5300584,175.978
3703795,5300584,175.978
3703796,5300584,175.978
3703797,5300584,175.978
3703798,5300584,175.978
3703799,5300584,175.978
3703801,5300584,175.978
3703802,5300584,175.978
3703803,5300584,175.978
3703804,5300584,175.978
3703805,5300584,175.978
3703807,5300584,175.978
3703808,5300584,175.978
3703809,5300584,175.978
3703811,5300584,153.978
3703811,3700539,23.084
3703813,5300584,153.978
3703814,5300584,124.0
3703816,5300584,153.978
3703816,3700539,23.084
3703817,5300584,153.978
3703818,5300584,153.978
3703820,5300584,153.978
3703822,5300584,153.978
3703822,3700539,23.084
3703825,5300584,153.978
3703829,5300584,153.978
3703830,5300584,153.978
3703833,5300584,153.978
3703836,5300584,149.989
3703836,3700539,23.084
3703838,5300584,153.978
3703840,5300584,153.978
3703840,3700539,23.084
3703842,5300584,124.0
3703842,3700539,23.084
3703843,5300584,153.978
3703847,5300584,153.978
3703851,5300584,153.978
3703851,3700539,23.084
3703855,5300584,153.978
3703856,5300584,153.978
3703858,5300584,124.0
3703859,5300584,153.978
3703863,5300584,153.978
3703863,3700539,23.084
3703877,5300584,153.978
3703878,5300584,153.978
3703879,5300584,153.978
3703880,5300584,153.978
3703882,5300584,153.978
3703883,5300584,153.978
3703883,3700539,23.084
3703884,5300584,153.978
3703889,5300584,153.978
3703891,5300584,175.978
3703892,5300584,175.978
3703893,5300584,175.978
3703894,5300584,175.978
3703898,5300584,175.978
3703899,5300584,175.978
3703900,5300584,175.978
3703901,5300584,175.978
3703902,5300584,175.978
3703903,5300584,175.978
3703904,5300584,175.978
3703905,5300584,175.978
3703906,5300584,175.978
3703907,5300584,175.978
3703908,5300584,175.978
3703909,5300584,175.978
3703910,5300584,175.978
3703911,5300584,175.978
3703913,5300584,175.978
3703914,5300584,175.978
3703924,5300584,175.978
3703925,5300584,175.978
3703926,5300584,175.978
3703927,5300584,175.978
3703930,5300584,175.978
3703931,5300584,175.978
3703934,5300584,175.978
3703935,5300584,175.978
3703936,5300584,175.978
3703937,5300584,175.978
3703938,5300584,175.978
3703939,5300584,175.978
3703943,5300584,175.978
3703944,5300584,175.978
3703948,5300584,175.978
3703949,5300584,175.978
3703950,5300584,175.978
3703951,5300584,175.978
3703952,5300584,175.978
3703953,5300584,175.978
3703954,5300584,175.978
3703955,5300584,175.978
3703956,5300584,175.978
3703958,5300584,175.978
3703960,5300584,175.978
3703969,5300584,175.978
3703976,5300584,175.978
3703977,5300584,175.978
3703983,5300584,175.978
3703984,5300584,175.978
3703987,5300584,175.978
3703990,5300584,175.978
3703991,5300584,175.978
3703992,5300584,175.978
3703993,5300584,175.978
3703995,5300584,175.978
3704015,5300584,175.978
3704016,5300584,175.978
3704017,5300584,175.978
3704021,5300584,175.978
3704022,5300584,175.978
3704024,5300584,175.978
3704027,5300584,175.978
3704028,5300584,175.978
3704029,5300584,175.978
3704030,5300584,175.978
3704031,5300584,175.978
3704032,5300584,175.978
3704033,5300584,175.978
3704034,5300584,175.978
3704035,5300584,175.978
3704036,5300584,175.978
3704037,5300584,175.978
3704038,5300584,175.978
3704039,5300584,175.978
3704040,5300584,175.978
3704041,5300584,175.978
3704042,5300584,175.978
3704043,5300584,175.978
3704044,5300584,175.978
3704046,5300584,175.978
3704047,5300584,175.978
3704050,5300584,175.978
3704050,3700539,23.084
3704051,5300584,175.978
3704051,3700539,23.084
3704052,5300584,175.978
3704052,3700539,23.084
3704065,5300584,175.978
3704067,5300584,175.978
3704068,5300584,175.978
3704069,5300584,175.978
3704071,5300584,175.978
3704072,5300584,175.978
3704073,5300584,175.978
3704074,5300584,175.978
3704078,5300584,175.978
3704093,5300584,175.978
3704516,5300584,149.989
3704614,5300584,149.989
3704642,5300584,124.0
3704643,5300584,149.989
3704648,5300584,124.0
3800880,3800989,13.0
3800881,3800569,101.0
3801481,3801031,70.0
3802032,3800939,85.239
3803508,3800860,75.0
3803511,3800516,0.33299999999999996
3803511,3800688,75.0
3803512,3800516,0.33299999999999996
3803512,3800688,75.0
3803526,3800688,75.0
3803529,3800860,75.0
3803530,3800860,75.0
3803532,3800860,75.0
3803542,3800860,75.0
3803543,3800860,75.0
3803548,3800860,75.0
3803606,3800516,0.33299999999999996
3803606,3800688,75.0
3803626,3800860,75.0
3803627,3800860,75.0
3803632,3800989,13.0
3803638,3800860,75.0
3803639,3800860,75.0
3803640,3800860,75.0
3803641,3800860,75.0
3803657,3800516,0.33299999999999996
3803657,3800688,75.0
3803660,3800860,75.0
3803722,3800860,150.0
3803729,3800654,55.0
3803730,3800989,13.0
3803731,3800989,13.0
3803734,3800697,172.355
3803740,3800860,75.0
3803751,3800860,150.0
3803752,3800860,75.0
3803785,3800860,75.0
3803786,3800569,115.0
3803786,3800860,2.0
3803789,3800688,74.0
3803790,3800688,74.0
3803822,3800516,0.33299999999999996
3803822,3800688,75.0
3803844,3800688,74.0
3803848,3800989,13.0
3803854,3800688,74.0
3803863,3800688,149.0
3803871,3800516,0.33299999999999996
3803871,3800688,74.0
3803895,3800989,13.0
3803928,3800860,75.0
3803930,3800860,75.0
3803938,3800688,74.0
3803955,3800860,75.0
3803959,3800860,75.0
3803959,3801148,39.0
3803970,3800860,75.0
3803970,3801148,39.0
3803985,3800860,150.0
3803988,3800516,0.33299999999999996
3803988,3800688,74.0
3803989,3800516,0.33299999999999996
3803989,3800688,74.0
3803990,3800516,0.33299999999999996
3803990,3800688,74.0
3804070,3800989,13.0
3804086,3800989,13.0
3804105,3800939,85.239
3804116,3800989,13.0
3804117,3800989,13.0
3804118,3800989,13.0
3804119,3800989,13.0
3804120,3800989,13.0
3804121,3800989,13.0
3804122,3800989,13.0
3804123,3800989,13.0
3804124,3800989,13.0
3804125,3800989,13.0
3804126,3800989,13.0
3804131,3800989,13.0
3804132,3800989,13.0
3804134,3800989,13.0
3804264,3800860,75.0
3804267,3800860,75.0
3804268,3800860,75.0
3804291,3800989,13.0
3804292,3800989,13.0
3804386,3800860,75.0
3804450,3800989,13.0
3804680,3800939,85.239
3806523,3800688,75.0
3900563,3900574,166.083
3900649,3900645,3.875
3900649,3900574,166.083
3900649,3903508,195.042
3903507,3900661,211.167
3903508,3900574,166.083
3903530,3900687,21.0
3903531,3900645,3.875
3903531,3900574,166.083
3903531,3903508,195.042
3903532,3900645,3.875
3903532,3900574,166.083
3903532,3903508,195.042
3903540,3900645,3.875
3903540,3900574,166.083
3903540,3903508,195.042
3903541,3900645,3.875
3903541,3900574,166.083
3903541,3903508,195.042
3903549,3900687,21.0
3903551,3900687,42.0
3903552,3900645,3.875
3903552,3900574,166.083
3903552,3903508,195.042
3903556,3900687,21.0
3903571,3900687,21.0
3903572,3900687,21.0
3903573,3900687,21.0
3903575,3900687,21.0
3903594,3900645,3.875
3903594,3900574,166.083
3903594,3903508,195.042
3903595,3900645,3.875
3903595,3900574,166.083
3903595,3903508,195.042
3903596,3900645,3.875
3903596,3900574,166.083
3903596,3903508,195.042
3903665,3900687,21.0
3903921,3900687,21.0
3903922,3900661,356.0
3903923,3900661,356.0
3903935,3900645,3.875
3903935,3900574,166.083
3903935,3903508,195.042
3903940,3900687,21.0
3903949,3900687,21.0
3903950,3900687,21.0
3903954,3900661,356.0
3903994,3900645,3.875
3903994,3900574,166.083
3903994,3903508,195.042
3903996,3900645,3.875
3903996,3900574,166.083
3903996,3903508,195.042
3903997,3900645,3.875
3903997,3900574,166.083
3903997,3903508,195.042
3904005,3900645,3.875
3904005,3900574,166.083
3904005,3903508,195.042
3904010,3900687,21.0
3904011,3900687,21.0
3904014,3900645,3.875
3904014,3900574,166.083
3904014,3903508,195.042
4500519,4500533,0.9889999999999999
4500519,4500548,10.989
4500519,4500562,0.9889999999999999
4500519,4500629,50.989
4500519,4500793,110.945
4500519,4501145,25.989
4500793,4500533,0.9889999999999999
4500793,4500548,10.989
4500793,4500793,110.945
4500793,4501145,25.989
4503531,4500585,14.0
4503544,4500585,14.0
4503549,4500585,14.0
4503564,4500585,14.0
4503565,4500585,14.0
4503566,4500585,14.0
4503574,4500514,175.0
4503575,4500514,175.0
4503576,4500514,175.0
4503590,4500585,28.0
4503591,4500585,28.0
4503605,4500592,18.989
4503623,4500837,30.0
4503627,4500533,0.9889999999999999
4503627,4500548,56.144999999999996
4503627,4500562,0.9889999999999999
4503627,4500629,50.989
4503627,4500793,118.923
4503627,4501145,25.989
4503627,4501158,99.333
4503665,4500592,18.989
4503667,4500592,18.989
4503668,4500592,18.989
4503742,4500585,14.0
4503743,4500585,14.0
4503744,4500585,14.0
4503745,4500585,14.0
4503746,4500585,14.0
5000539,5300584,124.0
5000574,5300584,124.0
5000576,5300584,153.978
5000593,5300584,124.0
5000601,5300584,124.0
5000606,5300584,149.989
5000612,5300584,124.0
5000613,5300584,124.0
5000617,5300584,307.956
5000627,5300584,124.0
5000631,5300584,124.0
5000653,5300584,124.0
5000662,5300584,149.989
5000734,5300584,423.978
5000754,5300584,149.989
5000762,5300584,153.978
5000768,5300584,277.978
5000770,5300584,149.989
5000791,5300584,124.0
5000792,5300584,124.0
5002000,5300584,175.978
5003606,5300584,273.989
5003612,5300584,124.0
5003616,5300584,431.956
5003618,5300584,277.978
5003620,5300584,175.978
5003621,5300584,175.978
5003623,5300584,149.989
5003624,5300584,277.978
5003625,5300584,149.989
5003627,5300584,124.0
5003629,5300584,149.989
5003631,5300584,124.0
5003632,5300584,149.989
5003637,5300584,124.0
5003640,5300584,149.989
5003641,5300584,149.989
5003642,5300584,124.0
5003643,5300584,124.0
5003644,5300584,153.978
5003645,5300584,307.956
5003646,5300584,307.956
5003647,5300584,461.934
5003648,5300584,307.956
5003649,5300584,307.956
5003650,5300584,153.978
5003651,5300584,307.956
5003652,5300584,153.978
5003653,5300584,153.978
5003654,5300584,153.978
5003655,5300584,307.956
5003659,5300584,153.978
5003661,5300584,153.978
5003665,5300584,175.978
5003668,5300584,527.934
5003670,5300584,175.978
5003671,5300584,175.978
5003672,5300584,175.978
5003673,5300584,175.978
5003674,5300584,175.978
5003675,5300584,175.978
5003677,5300584,153.978
5003680,5300584,175.978
5003681,5300584,175.978
5003683,5300584,175.978
5003685,5300584,175.978
5003687,5300584,175.978
5003688,5300584,175.978
5003689,5300584,175.978
5003690,5300584,175.978
5003691,5300584,175.978
5003692,5300584,175.978
5004600,5300584,307.956
5100546,5300584,269.655
5100585,5300584,121.833
5100593,5300584,121.833
5100629,5300584,149.989
5100639,5300584,121.833
5100678,5300584,121.833
5100728,5300584,121.833
5100763,5300584,423.978
5100804,5300584,124.0
5100810,5300584,124.0
5100907,5300584,124.0
5100924,5300584,124.0
5100941,5300584,121.833
5100958,5300584,121.833
5100959,5300584,124.0
5101070,5300584,149.989
5101148,5300584,149.989
5101149,5300584,149.989
5101205,5102038,2.167
5101205,5300584,173.811
5101236,5300584,124.0
5101237,5300584,153.978
5101245,5102038,2.167
5101245,5300584,173.811
5101250,5300584,121.833
5101270,5300584,121.833
5101310,5300584,121.833
5101313,5300584,121.833
5102012,5300584,151.811
5102014,5300584,153.978
5102016,5300584,153.978
5102027,5300584,153.978
5102028,5300584,153.978
5102035,5300584,153.978
5102036,5300584,153.978
5102037,5300584,153.978
5102038,5300584,151.811
5102039,5300584,153.978
5102040,5300584,151.811
5102041,5300584,151.811
5102042,5300584,151.811
5102043,5300584,151.811
5102044,5300584,151.811
5102045,5300584,151.811
5102046,5300584,151.811
5102047,5300584,151.811
5102048,5300584,151.811
5102068,5102038,2.167
5102068,5300584,173.811
5102069,5102038,2.167
5102069,5300584,173.811
5102070,5102038,2.167
5102070,5300584,173.811
5102089,5102038,2.167
5102089,5300584,173.811
5102096,5102038,2.167
5102096,5300584,173.811
5102109,5102038,2.167
5102109,5300584,173.811
5102111,5102038,2.167
5102111,5300584,173.811
5102112,5102038,2.167
5102112,5300584,173.811
5102113,5102038,2.167
5102113,5300584,173.811
5102114,5102038,2.167
5102114,5300584,173.811
5102115,5102038,15.169
5102115,5300584,1368.488
5103500,5102038,2.167
5103500,5300584,173.811
5103501,5102038,2.167
5103501,5300584,173.811
5103502,5300584,175.978
5103506,5300584,175.978
5103508,5300584,175.978
5103515,5102038,2.167
5103515,5300584,173.811
5103516,5102038,2.167
5103516,5300584,173.811
5103517,5102038,2.167
5103517,5300584,173.811
5103518,5102038,2.167
5103518,5300584,173.811
5103521,5102038,4.334
5103521,5300584,347.622
5103522,5102038,2.167
5103522,5300584,173.811
5103523,5300584,527.934
5103526,5300584,175.978
5103527,5300584,175.978
5103528,5102038,2.167
5103528,5300584,173.811
5103529,5102038,4.334
5103529,5300584,347.622
5103530,5102038,2.167
5103530,5300584,173.811
5103535,5102038,2.167
5103535,5300584,173.811
5103536,5102038,2.167
5103536,5300584,173.811
5103537,5102038,2.167
5103537,5300584,173.811
5103538,5102038,2.167
5103538,5300584,173.811
5103539,5102038,2.167
5103539,5300584,173.811
5103546,5102038,2.167
5103546,5300584,173.811
5103550,5102038,2.167
5103550,5300584,173.811
5103552,5102038,4.334
5103552,5300584,347.622
5103568,5102038,2.167
5103568,5300584,173.811
5103569,5102038,2.167
5103569,5300584,173.811
5103571,5102038,2.167
5103571,5300584,173.811
5103575,5102038,2.167
5103575,5300584,173.811
5103587,5102038,2.167
5103587,5300584,173.811
5103595,5102038,2.167
5103595,5300584,173.811
5103596,5102038,19.503
5103596,5300584,1564.299
5103597,5102038,2.167
5103597,5300584,173.811
5103598,5102038,2.167
5103598,5300584,173.811
5103603,5300584,175.978
5103604,5300584,175.978
5103652,5300584,147.822
5103654,5300584,124.0
5103659,5300584,147.822
5103660,5300584,147.822
5103661,5300584,147.822
5103665,5300584,147.822
5103666,5300584,124.0
5103678,5300584,175.978
5103682,5300584,147.822
5103683,5300584,124.0
5103684,5300584,121.833
5103687,5300584,124.0
5103688,5300584,153.978
5103693,5300584,149.989
5103694,5300584,149.989
5103695,5300584,121.833
5103696,5300584,124.0
5103701,5300584,124.0
5103709,5300584,277.978
5103713,5300584,151.811
5103714,5300584,124.0
5103716,5300584,151.811
5103720,5102038,4.334
5103720,5300584,347.622
5103724,5300584,151.811
5103725,5300584,151.811
5103726,5300584,151.811
5103730,5300584,151.811
5103732,5300584,151.811
5103737,5300584,151.811
5103739,5300584,151.811
5103740,5300584,151.811
5103742,5300584,151.811
5103745,5102038,2.167
5103745,5300584,151.811
5103746,5300584,153.978
5103747,5102038,2.167
5103747,5300584,151.811
5103748,5300584,153.978
5103750,5102038,4.334
5103750,5300584,325.622
5103752,5102038,2.167
5103752,5300584,303.622
5103755,5300584,175.978
5104006,5300584,153.978
5104007,5300584,303.622
5104008,5300584,303.622
5104010,5102038,2.167
5104010,5300584,151.811
5104012,5300584,153.978
5104013,5300584,151.811
5104018,5300584,151.811
5104019,5300584,151.811
5104020,5300584,151.811
5104021,5102038,2.167
5104021,5300584,325.622
5104022,5300584,151.811
5104023,5300584,151.811
5104024,5300584,151.811
5104025,5300584,153.978
5104026,5300584,153.978
5104027,5300584,153.978
5104028,5300584,153.978
5104029,5300584,153.978
5104032,5300584,151.811
5104033,5102038,2.167
5104033,5300584,173.811
5104037,5300584,151.811
5104038,5300584,151.811
5104039,5300584,153.978
5104040,5300584,151.811
5104041,5300584,151.811
5104042,5300584,151.811
5104043,5300584,151.811
5104047,5300584,151.811
5104048,5300584,151.811
5104049,5300584,151.811
5104051,5102038,2.167
5104051,5300584,151.811
5104052,5102038,2.167
5104052,5300584,151.811
5104053,5102038,2.167
5104053,5300584,151.811
5104054,5102038,2.167
5104054,5300584,151.811
5104057,5300584,175.978
5104060,5300584,351.956
5104062,5102038,2.167
5104062,5300584,173.811
5104625,5300584,121.833
5104655,5300584,121.833
5104700,5300584,455.433
5109178,5102038,6.5009999999999994
5109178,5300584,521.433
5200632,5300584,149.989
5200662,5300584,153.978
5203936,5300584,124.0
5203937,5300584,153.978
5203939,5300584,149.989
5203940,5300584,277.978
5203946,5300584,299.978
5203948,5300584,124.0
5203949,5300584,153.978
5203959,5300584,153.978
5203960,5300584,153.978
5203961,5300584,153.978
5203962,5300584,153.978
5203963,5300584,153.978
5203964,5300584,153.978
5203966,5300584,124.0
5203967,5300584,153.978
5203971,5300584,153.978
5203972,5300584,153.978
5203973,5300584,153.978
5203974,5300584,153.978
5203975,5300584,153.978
5203978,5300584,175.978
5203982,5300584,175.978
5203983,5300584,175.978
5203984,5300584,175.978
5203990,5300584,153.978
5203994,5300584,153.978
5203996,5300584,153.978
5204000,5300584,153.978
5204002,5300584,153.978
5204003,5300584,153.978
5204005,5300584,153.978
5204006,5300584,153.978
5204008,5300584,153.978
5204012,5300584,153.978
5204013,5300584,153.978
5204014,5300584,153.978
5204018,5300584,153.978
5204019,5300584,153.978
5204020,5300584,153.978
5204024,5300584,175.978
5204029,5300584,175.978
5204030,5300584,175.978
5204031,5300584,175.978
5300584,5300584,124.0
5300594,5300584,175.978
5300595,5300584,149.989
5300621,5300584,149.989
5300662,5300584,149.989
5300704,5300584,277.978
5300754,5300584,149.989
5300755,5300584,175.978
5300767,5300584,124.0
5300780,5300584,124.0
5300870,5300584,124.0
5300920,5300584,175.978
5302006,5300584,153.978
5302007,5300584,153.978
5302027,5300584,175.978
5302031,5300584,175.978
5302032,5300584,175.978
5302033,5300584,175.978
5303508,5300584,175.978
5303509,5300584,175.978
5303510,5300584,175.978
5303511,5300584,175.978
5303512,5300584,175.978
5303513,5300584,175.978
5303514,5300584,175.978
5303515,5300584,175.978
5303518,5300584,351.956
5303520,5300584,175.978
5303522,5300584,175.978
5303536,5300584,149.989
5303543,5300584,153.978
5303562,5300584,149.989
5303565,5300584,153.978
5303567,5300584,175.978
5303568,5300584,175.978
5303569,5300584,351.956
5303570,5300584,351.956
5303571,5300584,351.956
5303574,5300584,175.978
5303587,5300584,175.978
5303588,5300584,351.956
5303589,5300584,175.978
5303590,5300584,175.978
5303595,5300584,175.978
5303596,5300584,175.978
5303597,5300584,175.978
5303598,5300584,175.978
5303599,5300584,175.978
5303600,5300584,175.978
5303601,5300584,175.978
5303603,5300584,175.978
5303604,5300584,175.978
5303605,5300584,175.978
5303611,5300584,175.978
5303612,5300584,175.978
5303613,5300584,175.978
5303614,5300584,175.978
5303615,5300584,175.978
5303616,5300584,175.978
