analysisWdid,locationWdid,sum_wtd_count
3600645,5300584,232.98
3600649,5300584,465.96
3600660,5300584,187.313
3600671,5300584,475.689
3600687,5300584,232.98
3600709,5300584,663.002
3600734,5300584,232.98
3600775,5300584,242.709
3600776,5300584,242.709
3600780,5300584,241.72899999999998
3600796,5300584,232.98
3600803,5300584,232.98
3600830,5300584,222.688
3600912,5300584,187.313
3600985,5300584,242.709
3601044,5300584,242.709
3601051,5300584,187.313
3601052,5300584,187.313
3601058,5300584,232.98
3601085,5300584,242.709
3601100,5300584,242.709
3602030,5300584,242.709
3602033,5300584,242.709
3602037,5300584,242.709
3602043,5300584,242.709
3602044,5300584,242.709
3602045,5300584,242.709
3602046,5300584,242.709
3602047,5300584,242.709
3602048,5300584,242.709
3602049,5300584,242.709
3603533,5300584,232.98
3603534,5300584,232.98
3603537,5300584,232.98
3603538,5300584,187.313
3603539,5300584,1.0
3603542,5300584,242.709
3603543,5300584,430.022
3603544,5300584,242.709
3603545,5300584,242.709
3603548,5300584,465.96
3603549,5300584,241.72899999999998
3603555,5300584,242.709
3603565,5300584,232.98
3603569,5300584,232.98
3603570,5300584,241.72899999999998
3603571,5300584,232.98
3603573,5300584,242.709
3603574,5300584,242.709
3603575,5300584,485.418
3603578,5300584,242.709
3603579,5300584,242.709
3603580,5300584,242.709
3603581,5300584,242.709
3603582,5300584,242.709
3603583,5300584,242.709
3603584,5300584,242.709
3603585,5300584,242.709
3603586,5300584,242.709
3603587,5300584,242.709
3603588,5300584,242.709
3603589,5300584,242.709
3603591,5300584,242.709
3603592,5300584,242.709
3603593,5300584,242.709
3603594,5300584,242.709
3603595,5300584,242.709
3603596,5300584,242.709
3603599,5300584,242.709
3603604,5300584,242.709
3603605,5300584,242.709
3603606,5300584,242.709
3603610,5300584,242.709
3603611,5300584,242.709
3603612,5300584,242.709
3603613,5300584,242.709
3603614,5300584,242.709
3603615,5300584,242.709
3603616,5300584,242.709
3603617,5300584,242.709
3603624,5300584,485.418
3603625,5300584,242.709
3603628,5300584,242.709
3603635,5300584,242.709
3603636,5300584,242.709
3603638,5300584,242.709
3603644,5300584,242.709
3603645,5300584,242.709
3603651,5300584,242.709
3603652,5300584,242.709
3603655,5300584,242.709
3603656,5300584,242.709
3603657,5300584,242.709
3603661,5300584,242.709
3603662,5300584,242.709
3603664,5300584,242.709
3603665,5300584,242.709
3603666,5300584,242.709
3603667,5300584,242.709
3603668,5300584,242.709
3603669,5300584,242.709
3603670,5300584,242.709
3603672,5300584,242.709
3603673,5300584,242.709
3603674,5300584,242.709
3603675,5300584,242.709
3603678,5300584,242.709
3603679,5300584,242.709
3603680,5300584,242.709
3603683,5300584,242.709
3603684,5300584,242.709
3603685,5300584,242.709
3603686,5300584,242.709
3603688,5300584,242.709
3603690,5300584,242.709
3603691,5300584,242.709
3603692,5300584,232.98
3603693,5300584,242.709
3603694,5300584,485.418
3603698,5300584,242.709
3603699,5300584,242.709
3603700,5300584,242.709
3603701,5300584,242.709
3604512,5300584,242.709
