analysisWdid,locationWdid,sum_wtd_count
3603656,3603543,33.0
3603656,5300584,293.499
3603656,3604512,1.042
3603656,7200645,1.292
3603657,3603543,33.0
3603657,5300584,293.499
3603657,7200645,2.334
3603661,5300584,321.833
3603661,7200645,6.0
3603662,3603543,33.0
3603662,5300584,293.499
3603662,7200645,2.334
3603664,3603543,33.0
3603664,5300584,293.499
3603664,7200645,2.334
3603665,3603543,33.0
3603665,5300584,293.499
3603665,7200645,2.334
3603666,3603543,33.0
3603666,5300584,293.499
3603666,7200645,2.334
3603667,3603543,33.0
3603667,5300584,293.499
3603667,7200645,2.334
3603668,3603543,33.0
3603668,5300584,293.499
3603668,7200645,2.334
3603669,3603543,33.0
3603669,5300584,293.499
3603669,7200645,2.334
3603670,3603543,33.0
3603670,5300584,293.499
3603670,7200645,2.334
3603672,3603543,33.0
3603672,5300584,293.499
3603672,7200645,2.334
3603673,3603543,33.0
3603673,5300584,293.499
3603673,7200645,2.334
3603674,5300584,321.833
3603674,7200645,6.0
3603675,5300584,321.833
3603675,7200645,6.0
3603678,3603543,33.0
3603678,5300584,293.499
3603678,7200645,2.334
3603679,3603543,33.0
3603679,5300584,293.499
3603679,7200645,2.334
3603680,3603543,33.0
3603680,5300584,293.499
3603680,7200645,2.334
3603683,3603543,33.0
3603683,5300584,293.499
3603683,7200645,2.334
3603684,3603543,33.0
3603684,5300584,293.499
3603684,7200645,2.334
3603685,3603543,33.0
3603685,5300584,293.499
3603685,7200645,2.334
3603686,3603543,33.0
3603686,5300584,293.499
3603686,7200645,2.334
3603688,5300584,1.0
3603690,3603543,33.0
3603690,5300584,293.499
3603690,3604512,1.042
3603690,7200645,1.292
3603691,3603543,33.0
3603691,5300584,293.499
3603691,7200645,2.334
3603692,3603543,33.0
3603692,5300584,293.499
3603692,3604512,1.042
3603694,3603543,35.0
3603694,5300584,478.499
3603694,3604512,1.042
3603694,7200645,1.292
3603698,3603543,33.0
3603698,5300584,293.499
3603698,7200645,2.334
3603699,3603543,33.0
3603699,5300584,293.499
3603699,7200645,2.334
3603700,3603543,33.0
3603700,5300584,293.499
3603700,7200645,2.334
3603701,3603543,33.0
3603701,5300584,293.499
3603701,7200645,2.334
3604512,3603543,33.0
3604512,5300584,293.499
3604512,3604512,1.042
3604512,7200645,1.292
3604683,3603543,33.0
3604683,5300584,293.499
3604683,3604512,1.042
3604684,3603543,33.0
3604684,5300584,293.499
3604684,3604512,1.042
3604685,3603543,29.334
3604685,5300584,284.833
3604687,3603543,33.0
3604687,5300584,293.499
3604687,3604512,1.042
3604688,3603543,33.0
3604688,5300584,293.499
3604688,3604512,1.042
3604690,3603543,33.0
3604690,5300584,293.499
3604690,3604512,1.042
3604692,3603543,62.334
3604692,5300584,578.332
3604692,3604512,1.042
3604696,3603543,33.0
3604696,5300584,293.499
3604696,3604512,1.042
3604699,3603543,33.0
3604699,5300584,293.499
3604699,3604512,1.042
3604923,3603543,154.002
3604923,5300584,1435.664
3604923,3604512,2.084
3607293,3603543,33.0
3607293,5300584,293.499
3607293,3604512,1.042
3607293,7200645,1.292
3700560,5300584,284.833
3700613,5300584,321.833
3700613,7200645,4.708
3700642,5300584,284.833
3700658,5300584,284.833
3700682,5300584,284.833
3700683,5300584,321.833
3700683,7200645,4.708
3700684,5300584,321.833
3700684,7200645,4.708
3700694,5300584,284.833
3700708,5300584,321.833
3700708,7200645,4.708
3700711,5300584,284.833
3700835,5300584,321.833
3700835,7200645,4.708
3700848,5300584,606.666
3700848,7200645,4.708
3700857,5300584,284.833
3701066,5300584,284.833
3701086,5300584,321.833
3701086,7200645,6.0
3701255,5300584,321.833
3701255,7200645,4.708
3701290,5300584,321.833
3701290,7200645,4.708
3701300,5300584,321.833
3701300,7200645,6.0
3701412,5300584,321.833
3701412,7200645,6.0
3701413,5300584,321.833
3701413,7200645,6.0
3701414,5300584,321.833
3701414,7200645,6.0
3702002,5300584,321.833
3702002,7200645,6.0
3702012,5300584,321.833
3702012,7200645,6.0
3702018,5300584,321.833
3702018,7200645,6.0
3702028,5300584,321.833
3702028,7200645,6.0
3702034,5300584,321.833
3702034,7200645,6.0
3702041,5300584,321.833
3702041,7200645,6.0
3702042,5300584,321.833
3702042,7200645,6.0
3702043,5300584,321.833
3702043,7200645,6.0
3702046,5300584,321.833
3702046,7200645,6.0
3702048,5300584,321.833
3702048,7200645,6.0
3702056,5300584,643.666
3702056,7200645,12.0
3702057,5300584,321.833
3702057,7200645,6.0
3702059,5300584,321.833
3702059,7200645,6.0
3703403,5300584,321.833
3703403,7200645,6.0
3703510,5300584,321.833
3703510,7200645,6.0
3703513,5300584,321.833
3703513,7200645,4.708
3703516,5300584,643.666
3703516,7200645,8.373999999999999
3703517,5300584,643.666
3703517,7200645,8.373999999999999
3703520,5300584,284.833
3703522,5300584,321.833
3703522,7200645,6.0
3703523,5300584,321.833
3703523,7200645,6.0
3703524,5300584,2030.831
3703524,7200645,6.0
3703533,5300584,321.833
3703533,7200645,6.0
3703534,5300584,321.833
3703534,7200645,6.0
3703535,5300584,321.833
3703535,7200645,6.0
3703536,5300584,321.833
3703536,7200645,6.0
3703537,5300584,321.833
3703537,7200645,6.0
3703538,5300584,321.833
3703538,7200645,6.0
3703539,5300584,321.833
3703539,7200645,6.0
3703540,5300584,321.833
3703540,7200645,6.0
3703541,5300584,321.833
3703541,7200645,6.0
3703542,5300584,321.833
3703542,7200645,6.0
3703543,5300584,321.833
3703543,7200645,6.0
3703544,5300584,321.833
3703544,7200645,6.0
3703545,5300584,643.666
3703545,7200645,12.0
3703546,5300584,321.833
3703546,7200645,6.0
3703547,5300584,321.833
3703547,7200645,6.0
3703550,5300584,321.833
3703550,7200645,6.0
3703551,5300584,321.833
3703551,7200645,6.0
3703552,5300584,321.833
3703552,7200645,6.0
3703554,5300584,321.833
3703554,7200645,6.0
3703556,5300584,321.833
3703556,7200645,6.0
3703569,5300584,321.833
3703569,7200645,6.0
3703580,5300584,321.833
3703580,7200645,6.0
3703590,5300584,321.833
3703590,7200645,6.0
3703591,5300584,321.833
3703591,7200645,6.0
3703594,5300584,321.833
3703594,7200645,6.0
3703595,5300584,321.833
3703595,7200645,6.0
3703596,5300584,643.666
3703596,7200645,12.0
3703597,5300584,321.833
3703597,7200645,6.0
3703598,5300584,321.833
3703598,7200645,6.0
3703600,5300584,643.666
3703600,7200645,12.0
3703601,5300584,321.833
3703601,7200645,6.0
3703603,5300584,321.833
3703603,7200645,6.0
3703604,5300584,321.833
3703604,7200645,6.0
3703605,5300584,321.833
3703605,7200645,6.0
3703606,5300584,321.833
3703606,7200645,6.0
3703607,5300584,321.833
3703607,7200645,6.0
3703608,5300584,643.666
3703608,7200645,12.0
3703614,5300584,321.833
3703614,7200645,6.0
3703616,5300584,321.833
3703616,7200645,6.0
3703627,5300584,321.833
3703627,7200645,6.0
3703630,5300584,321.833
3703630,7200645,6.0
3703635,5300584,321.833
3703635,7200645,6.0
3703644,5300584,321.833
3703644,7200645,6.0
3703645,5300584,321.833
3703645,7200645,6.0
3703659,5300584,321.833
3703659,7200645,6.0
3703665,5300584,321.833
3703665,7200645,6.0
3703681,5300584,321.833
3703681,7200645,6.0
3703682,5300584,321.833
3703682,7200645,6.0
3703683,5300584,321.833
3703683,7200645,6.0
3703684,5300584,643.666
3703684,7200645,12.0
3703686,5300584,321.833
3703686,7200645,6.0
3703688,5300584,321.833
3703688,7200645,6.0
3703689,5300584,643.666
3703689,7200645,12.0
3703690,5300584,321.833
3703690,7200645,6.0
3703695,5300584,321.833
3703695,7200645,6.0
3703696,5300584,321.833
3703696,7200645,6.0
3703697,5300584,321.833
3703697,7200645,6.0
3703699,5300584,321.833
3703699,7200645,6.0
3703703,5300584,321.833
3703703,7200645,6.0
3703704,5300584,321.833
3703704,7200645,6.0
3703706,5300584,321.833
3703706,7200645,6.0
3703718,5300584,321.833
3703718,7200645,6.0
3703723,5300584,321.833
3703723,7200645,6.0
3703724,5300584,321.833
3703724,7200645,6.0
3703727,5300584,321.833
3703727,7200645,6.0
3703730,5300584,321.833
3703730,7200645,6.0
3703731,5300584,321.833
3703731,7200645,6.0
3703732,5300584,321.833
3703732,7200645,6.0
3703735,5300584,321.833
3703735,7200645,6.0
3703736,5300584,321.833
3703736,7200645,6.0
3703742,5300584,321.833
3703742,7200645,6.0
3703743,5300584,321.833
3703743,7200645,6.0
3703744,5300584,321.833
3703744,7200645,6.0
3703745,5300584,321.833
3703745,7200645,6.0
3703746,5300584,321.833
3703746,7200645,6.0
3703747,5300584,321.833
3703747,7200645,6.0
3703748,5300584,321.833
3703748,7200645,6.0
3703750,5300584,321.833
3703750,7200645,6.0
3703751,5300584,321.833
3703751,7200645,6.0
3703753,5300584,321.833
3703753,7200645,6.0
3703754,5300584,321.833
3703754,7200645,6.0
3703755,5300584,321.833
3703755,7200645,6.0
3703756,5300584,321.833
3703756,7200645,6.0
3703757,5300584,321.833
3703757,7200645,6.0
3703759,5300584,321.833
3703759,7200645,6.0
3703760,5300584,321.833
3703760,7200645,6.0
3703765,5300584,321.833
3703765,7200645,6.0
3703769,5300584,321.833
3703769,7200645,6.0
3703770,5300584,321.833
3703770,7200645,6.0
3703771,5300584,321.833
3703771,7200645,6.0
3703774,5300584,321.833
3703774,7200645,6.0
3703778,5300584,321.833
3703778,7200645,6.0
3703781,5300584,321.833
3703781,7200645,6.0
3703782,5300584,321.833
3703782,7200645,6.0
3703783,5300584,321.833
3703783,7200645,6.0
3703785,5300584,321.833
3703785,7200645,6.0
3703786,5300584,321.833
3703786,7200645,6.0
3703789,5300584,321.833
3703789,7200645,6.0
3703792,5300584,321.833
3703792,7200645,6.0
3703793,5300584,321.833
3703793,7200645,6.0
3703795,5300584,321.833
3703795,7200645,6.0
3703796,5300584,321.833
3703796,7200645,6.0
3703797,5300584,321.833
3703797,7200645,6.0
3703798,5300584,321.833
3703798,7200645,6.0
3703799,5300584,321.833
3703799,7200645,6.0
3703801,5300584,321.833
3703801,7200645,6.0
3703802,5300584,321.833
3703802,7200645,6.0
3703803,5300584,321.833
3703803,7200645,6.0
3703804,5300584,321.833
3703804,7200645,6.0
3703805,5300584,321.833
3703805,7200645,6.0
3703807,5300584,321.833
3703807,7200645,6.0
3703808,5300584,321.833
3703808,7200645,6.0
3703809,5300584,321.833
3703809,7200645,6.0
3703811,5300584,321.833
3703811,7200645,6.0
3703813,5300584,321.833
3703813,7200645,6.0
3703814,5300584,321.833
3703814,7200645,3.666
3703816,5300584,321.833
3703816,7200645,6.0
3703817,5300584,321.833
3703817,7200645,6.0
3703818,5300584,321.833
3703818,7200645,6.0
3703820,5300584,321.833
3703820,7200645,6.0
3703822,5300584,321.833
3703822,7200645,6.0
3703825,5300584,321.833
3703825,7200645,6.0
3703829,5300584,321.833
3703829,7200645,6.0
3703830,5300584,321.833
3703830,7200645,6.0
3703833,5300584,321.833
3703833,7200645,6.0
3703836,5300584,321.833
3703836,7200645,4.708
3703838,5300584,321.833
3703838,7200645,6.0
3703840,5300584,321.833
3703840,7200645,6.0
3703842,5300584,284.833
3703843,5300584,321.833
3703843,7200645,6.0
3703847,5300584,321.833
3703847,7200645,6.0
3703851,5300584,321.833
3703851,7200645,6.0
3703855,5300584,321.833
3703855,7200645,6.0
3703856,5300584,321.833
3703856,7200645,6.0
3703858,5300584,321.833
3703858,7200645,3.666
3703859,5300584,321.833
3703859,7200645,6.0
3703863,5300584,321.833
3703863,7200645,6.0
3703877,5300584,321.833
3703877,7200645,6.0
3703878,5300584,321.833
3703878,7200645,6.0
3703879,5300584,321.833
3703879,7200645,6.0
3703880,5300584,321.833
3703880,7200645,6.0
3703882,5300584,321.833
3703882,7200645,6.0
3703883,5300584,321.833
3703883,7200645,6.0
3703884,5300584,321.833
3703884,7200645,6.0
3703889,5300584,321.833
3703889,7200645,6.0
3703891,5300584,321.833
3703891,7200645,6.0
3703892,5300584,321.833
3703892,7200645,6.0
3703893,5300584,321.833
3703893,7200645,6.0
3703894,5300584,321.833
3703894,7200645,6.0
3703898,5300584,321.833
3703898,7200645,6.0
3703899,5300584,321.833
3703899,7200645,6.0
3703900,5300584,321.833
3703900,7200645,6.0
3703901,5300584,321.833
3703901,7200645,6.0
3703902,5300584,321.833
3703902,7200645,6.0
3703903,5300584,321.833
3703903,7200645,6.0
3703904,5300584,321.833
3703904,7200645,6.0
3703905,5300584,321.833
3703905,7200645,6.0
3703906,5300584,321.833
3703906,7200645,6.0
3703907,5300584,321.833
3703907,7200645,6.0
3703908,5300584,321.833
3703908,7200645,6.0
3703909,5300584,321.833
3703909,7200645,6.0
3703910,5300584,321.833
3703910,7200645,6.0
3703911,5300584,321.833
3703911,7200645,6.0
3703913,5300584,321.833
3703913,7200645,6.0
3703914,5300584,321.833
3703914,7200645,6.0
3703924,5300584,321.833
3703924,7200645,6.0
3703925,5300584,321.833
3703925,7200645,6.0
3703926,5300584,321.833
3703926,7200645,6.0
3703927,5300584,321.833
3703927,7200645,6.0
3703930,5300584,321.833
3703930,7200645,6.0
3703931,5300584,321.833
3703931,7200645,6.0
3703934,5300584,321.833
3703934,7200645,6.0
3703935,5300584,321.833
3703935,7200645,6.0
3703936,5300584,321.833
3703936,7200645,6.0
3703937,5300584,321.833
3703937,7200645,6.0
3703938,5300584,321.833
3703938,7200645,6.0
3703939,5300584,321.833
3703939,7200645,6.0
3703943,5300584,321.833
3703943,7200645,6.0
3703944,5300584,321.833
3703944,7200645,6.0
3703948,5300584,321.833
3703948,7200645,6.0
3703949,5300584,321.833
3703949,7200645,6.0
3703950,5300584,321.833
3703950,7200645,6.0
3703951,5300584,321.833
3703951,7200645,6.0
3703952,5300584,321.833
3703952,7200645,6.0
3703953,5300584,321.833
3703953,7200645,6.0
3703954,5300584,321.833
3703954,7200645,6.0
3703955,5300584,321.833
3703955,7200645,6.0
3703956,5300584,321.833
3703956,7200645,6.0
3703958,5300584,321.833
3703958,7200645,6.0
3703960,5300584,321.833
3703960,7200645,6.0
3703969,5300584,321.833
3703969,7200645,6.0
3703976,5300584,321.833
3703976,7200645,6.0
3703977,5300584,321.833
3703977,7200645,6.0
3703983,5300584,321.833
3703983,7200645,6.0
3703984,5300584,321.833
3703984,7200645,6.0
3703987,5300584,321.833
3703987,7200645,6.0
3703990,5300584,321.833
3703990,7200645,6.0
3703991,5300584,321.833
3703991,7200645,6.0
3703992,5300584,321.833
3703992,7200645,6.0
3704050,5300584,1.0
3704051,5300584,1.0
3704052,5300584,1.0
3704065,5300584,321.833
3704065,7200645,6.0
3704078,5300584,321.833
3704078,7200645,6.0
3704093,5300584,321.833
3704093,7200645,6.0
3704516,5300584,321.833
3704516,7200645,4.708
3704614,5300584,321.833
3704614,7200645,4.708
3704643,5300584,321.833
3704643,7200645,4.708
3704648,5300584,284.833
3800517,7200645,20.625
3800517,7200646,90.167
3800528,7200645,12.833
3800528,7200646,90.167
3800547,7200645,12.833
3800547,7200646,90.167
3800570,7200645,19.583
3800570,7200646,90.167
3800574,7200645,12.833
3800574,7200646,90.167
3800606,7200645,12.833
3800606,7200646,90.167
3800653,7200645,20.625
3800653,7200646,90.167
3800712,7200645,12.833
3800712,7200646,90.167
3800715,7200645,12.833
3800715,7200646,90.167
3800740,7200645,12.833
3800740,7200646,90.167
3800749,7200645,20.625
3800749,7200646,90.167
3800755,7200645,20.625
3800755,7200646,90.167
3800757,7200645,12.833
3800757,7200646,180.334
3800768,7200645,12.833
3800768,7200646,90.167
3800789,7200645,20.625
3800789,7200646,90.167
3800809,7200645,20.625
3800809,7200646,90.167
3800838,7200645,21.917
3800838,7200646,90.167
3800840,7200645,12.833
3800840,7200646,90.167
3800853,7200646,90.167
3800854,7200645,19.583
3800854,7200646,90.167
3800880,7200645,20.625
3800880,7200646,90.167
3800890,7200645,12.833
3800890,7200646,90.167
3800920,7200645,12.833
3800920,7200646,90.167
3800924,7200645,12.833
3800924,7200646,90.167
3800930,7200645,21.917
3800930,7200646,90.167
3800948,7200645,21.917
3800948,7200646,90.167
3800968,7200645,12.833
3800968,7200646,90.167
3800970,7200645,12.833
3800970,7200646,90.167
3800996,7200645,12.833
3800996,7200646,90.167
3801012,7200645,12.833
3801012,7200646,90.167
3801028,7200645,20.625
3801028,7200646,90.167
3801038,7200645,12.833
3801038,7200646,90.167
3801062,7200645,12.833
3801062,7200646,90.167
3801073,7200645,32.416
3801073,7200646,180.334
3801078,7200645,33.458
3801078,7200646,180.334
3801146,7200645,20.625
3801146,7200646,90.167
3801147,7200645,20.625
3801147,7200646,90.167
3801360,7200645,20.917
3801360,3803713,1.0
3801360,7200646,90.167
3801418,7200645,21.917
3801418,7200646,90.167
3801661,7200645,21.917
3801661,7200646,90.167
3801707,7200645,21.917
3801707,7200646,90.167
3801708,7200645,21.917
3801708,7200646,90.167
3801709,7200645,21.917
3801709,7200646,90.167
3801763,7200645,34.75
3801763,7200646,180.334
3801764,7200645,21.917
3801764,7200646,90.167
3801766,7200645,34.75
3801766,7200646,180.334
3801767,7200645,12.833
3801767,7200646,90.167
3801768,7200645,12.833
3801768,7200646,90.167
3801773,3803713,1.0
3801773,7200645,20.625
3801773,7200646,90.167
3801775,3803713,1.0
3801775,7200645,20.625
3801775,7200646,90.167
3802000,7200645,43.834
3802000,7200646,180.334
3802006,7200645,21.917
3802006,7200646,90.167
3802007,7200645,21.917
3802007,7200646,90.167
3802010,7200645,21.917
3802010,7200646,90.167
3802011,7200645,21.917
3802011,7200646,90.167
3802020,7200645,20.917
3802020,3803713,1.0
3802020,7200646,90.167
3802029,7200645,21.917
3802029,7200646,90.167
3802044,7200645,20.917
3802044,3803713,1.0
3802044,7200646,90.167
3802077,7200645,21.917
3802077,7200646,90.167
3802111,7200645,21.917
3802111,7200646,90.167
3802112,7200645,21.917
3802112,7200646,90.167
3802113,7200645,42.542
3802113,7200646,180.334
3802114,7200645,21.917
3802114,7200646,90.167
3802115,7200645,21.917
3802115,7200646,90.167
3802116,7200645,21.917
3802116,7200646,90.167
3803500,7200645,20.917
3803500,3803713,1.0
3803500,7200646,90.167
3803501,7200645,20.917
3803501,3803713,1.0
3803501,7200646,90.167
3803502,7200645,20.917
3803502,3803713,1.0
3803502,7200646,90.167
3803504,7200645,21.917
3803504,7200646,90.167
3803508,7200645,21.917
3803508,7200646,90.167
3803511,7200645,21.917
3803511,7200646,90.167
3803512,7200645,21.917
3803512,7200646,90.167
3803513,7200645,43.834
3803513,7200646,180.334
3803514,7200645,21.917
3803514,7200646,90.167
3803515,7200645,21.917
3803515,7200646,90.167
3803516,7200645,21.917
3803516,7200646,90.167
3803520,7200645,21.917
3803520,7200646,90.167
3803521,7200645,21.917
3803521,7200646,90.167
3803522,7200645,21.917
3803522,7200646,90.167
3803523,7200645,21.917
3803523,7200646,90.167
3803524,7200645,21.917
3803524,7200646,90.167
3803525,7200645,21.917
3803525,7200646,90.167
3803526,7200645,21.917
3803526,7200646,90.167
3803527,7200645,21.917
3803527,7200646,90.167
3803529,7200645,21.917
3803529,7200646,90.167
3803530,7200645,21.917
3803530,7200646,90.167
3803532,7200645,21.917
3803532,7200646,90.167
3803537,7200645,20.917
3803537,3803713,1.0
3803537,7200646,90.167
3803538,7200645,20.917
3803538,3803713,1.0
3803538,7200646,90.167
3803542,7200645,21.917
3803542,7200646,90.167
3803543,7200645,21.917
3803543,7200646,90.167
3803547,7200645,21.917
3803547,7200646,90.167
3803549,7200645,21.917
3803549,7200646,90.167
3803552,7200645,21.917
3803552,7200646,90.167
3803553,7200645,21.917
3803553,7200646,90.167
3803554,7200645,21.917
3803554,7200646,90.167
3803559,7200645,21.917
3803559,7200646,90.167
3803560,7200645,21.917
3803560,7200646,90.167
3803561,7200645,21.917
3803561,7200646,90.167
3803562,7200645,21.917
3803562,7200646,90.167
3803565,7200645,21.917
3803565,7200646,90.167
3803566,7200645,21.917
3803566,7200646,90.167
3803575,7200645,21.917
3803575,7200646,90.167
3803581,7200645,21.917
3803581,7200646,90.167
3803582,7200645,21.917
3803582,7200646,90.167
3803583,7200645,21.917
3803583,7200646,90.167
3803584,7200645,21.917
3803584,7200646,90.167
3803585,7200645,21.917
3803585,7200646,90.167
3803586,7200645,21.917
3803586,7200646,90.167
3803587,7200645,21.917
3803587,7200646,90.167
3803588,7200645,21.917
3803588,7200646,90.167
3803589,7200645,21.917
3803589,7200646,90.167
3803590,7200645,21.917
3803590,7200646,90.167
3803592,7200645,21.917
3803592,7200646,90.167
3803593,7200645,21.917
3803593,7200646,90.167
3803594,7200645,21.917
3803594,7200646,90.167
3803597,7200645,21.917
3803597,7200646,90.167
3803598,7200645,21.917
3803598,7200646,90.167
3803599,7200645,21.917
3803599,7200646,90.167
3803600,7200645,21.917
3803600,7200646,90.167
3803601,7200645,21.917
3803601,7200646,90.167
3803602,7200645,21.917
3803602,7200646,90.167
3803604,7200645,21.917
3803604,7200646,90.167
3803606,7200645,21.917
3803606,7200646,90.167
3803607,7200645,21.917
3803607,7200646,90.167
3803609,7200645,21.917
3803609,7200646,90.167
3803610,7200645,21.917
3803610,7200646,90.167
3803611,7200645,21.917
3803611,7200646,90.167
3803619,7200645,21.917
3803619,7200646,90.167
3803622,7200645,21.917
3803622,7200646,90.167
3803624,7200645,21.917
3803624,7200646,90.167
3803626,7200645,21.917
3803626,7200646,90.167
3803627,7200645,21.917
3803627,7200646,90.167
3803632,7200645,21.917
3803632,7200646,90.167
3803635,7200645,21.917
3803635,7200646,90.167
3803638,7200645,21.917
3803638,7200646,90.167
3803639,7200645,21.917
3803639,7200646,90.167
3803640,7200645,21.917
3803640,7200646,90.167
3803641,7200645,21.917
3803641,7200646,90.167
3803654,7200645,21.917
3803654,7200646,90.167
3803655,7200645,21.917
3803655,7200646,90.167
3803657,7200645,21.917
3803657,7200646,90.167
