analysisWdid,locationWdid,sum_wtd_count
3703944,7200645,41.282000000000004
3703948,5300584,27.333
3703948,7200645,41.282000000000004
3703949,5300584,27.333
3703949,7200645,41.282000000000004
3703950,5300584,27.333
3703950,7200645,41.282000000000004
3703951,5300584,27.333
3703951,7200645,41.282000000000004
3703952,5300584,27.333
3703952,7200645,41.282000000000004
3703953,5300584,27.333
3703953,7200645,41.282000000000004
3703954,5300584,27.333
3703954,7200645,41.282000000000004
3703955,5300584,27.333
3703955,7200645,41.282000000000004
3703956,5300584,27.333
3703956,7200645,41.282000000000004
3703958,5300584,27.333
3703958,7200645,41.282000000000004
3703960,5300584,27.333
3703960,7200645,41.282000000000004
3703969,5300584,27.333
3703969,7200645,41.282000000000004
3703976,5300584,27.333
3703976,7200645,41.282000000000004
3703977,5300584,27.333
3703977,7200645,41.282000000000004
3703983,5300584,27.333
3703983,7200645,41.282000000000004
3703984,5300584,27.333
3703984,7200645,41.282000000000004
3703987,5300584,27.333
3703987,7200645,41.282000000000004
3703990,5300584,27.333
3703990,7200645,41.282000000000004
3703991,5300584,27.333
3703991,7200645,41.282000000000004
3703992,5300584,27.333
3703992,7200645,41.282000000000004
3703993,5300584,27.333
3703993,7200645,41.282000000000004
3703995,5300584,27.333
3703995,7200645,41.282000000000004
3704015,5300584,27.333
3704015,7200645,41.282000000000004
3704016,5300584,27.333
3704016,7200645,41.282000000000004
3704017,5300584,27.333
3704017,7200645,41.282000000000004
3704021,5300584,27.333
3704021,7200645,41.282000000000004
3704022,5300584,27.333
3704022,7200645,41.282000000000004
3704024,5300584,27.333
3704024,7200645,41.282000000000004
3704032,5300584,27.333
3704032,7200645,41.282000000000004
3704033,5300584,27.333
3704033,7200645,41.282000000000004
3704034,5300584,27.333
3704034,7200645,41.282000000000004
3704035,5300584,27.333
3704035,7200645,41.282000000000004
3704036,5300584,27.333
3704036,7200645,41.282000000000004
3704037,5300584,27.333
3704037,7200645,41.282000000000004
3704038,5300584,27.333
3704038,7200645,41.282000000000004
3704039,5300584,27.333
3704039,7200645,41.282000000000004
3704040,5300584,27.333
3704040,7200645,41.282000000000004
3704041,5300584,27.333
3704041,7200645,41.282000000000004
3704042,5300584,27.333
3704042,7200645,41.282000000000004
3704043,5300584,27.333
3704043,7200645,41.282000000000004
3704044,5300584,27.333
3704044,7200645,41.282000000000004
3704050,5300584,27.333
3704050,7200645,41.282000000000004
3704051,5300584,27.333
3704051,7200645,41.282000000000004
3704052,5300584,27.333
3704052,7200645,41.282000000000004
3704065,5300584,27.333
3704065,7200645,41.282000000000004
3704078,5300584,27.333
3704078,7200645,41.282000000000004
3704093,5300584,27.333
3704093,7200645,41.282000000000004
3704516,5300584,27.333
3704516,7200645,41.282000000000004
3704614,5300584,27.333
3704614,7200645,41.282000000000004
3704643,5300584,27.333
3704643,7200645,41.282000000000004
3704648,5300584,17.333
3800517,7200645,41.282000000000004
3800528,7200645,15.084
3800547,7200645,15.084
3800570,7200645,34.115
3800574,7200645,15.084
3800606,7200645,15.084
3800653,7200645,41.282000000000004
3800712,7200645,15.084
3800715,7200645,15.084
3800740,7200645,15.084
3800749,7200645,41.282000000000004
3800755,7200645,41.282000000000004
3800757,7200645,15.084
3800768,7200645,15.084
3800789,7200645,41.282000000000004
3800809,7200645,41.282000000000004
3800838,7200645,41.282000000000004
3800840,7200645,15.084
3800854,7200645,34.115
3800880,7200645,41.282000000000004
3800890,7200645,15.084
3800920,7200645,15.084
3800924,7200645,15.084
3800930,7200645,41.282000000000004
3800948,7200645,41.282000000000004
3800968,7200645,15.084
3800970,7200645,15.084
3800996,7200645,15.084
3801012,7200645,15.084
3801028,7200645,41.282000000000004
3801038,7200645,15.084
3801062,7200645,15.084
3801073,7200645,49.199
3801078,7200645,56.366
3801146,7200645,41.282000000000004
3801147,7200645,41.282000000000004
3801360,7200645,41.282000000000004
3801418,7200645,41.282000000000004
3801661,7200645,41.282000000000004
3801707,7200645,41.282000000000004
3801708,7200645,41.282000000000004
3801709,7200645,41.282000000000004
3801763,7200645,56.366
3801764,7200645,41.282000000000004
3801766,7200645,56.366
3801767,7200645,15.084
3801768,7200645,15.084
3801773,7200645,41.282000000000004
3801775,7200645,41.282000000000004
3802000,7200645,82.56400000000001
3802006,7200645,41.282000000000004
3802007,7200645,41.282000000000004
3802010,7200645,41.282000000000004
3802011,7200645,41.282000000000004
3802020,7200645,41.282000000000004
3802029,7200645,41.282000000000004
3802032,7200645,41.282000000000004
3802044,7200645,41.282000000000004
3802077,7200645,41.282000000000004
3802111,7200645,41.282000000000004
3802112,7200645,41.282000000000004
3802113,7200645,82.56400000000001
3802114,7200645,41.282000000000004
3802115,7200645,41.282000000000004
3802116,7200645,41.282000000000004
3803500,7200645,41.282000000000004
3803501,7200645,41.282000000000004
3803502,7200645,41.282000000000004
3803504,7200645,41.282000000000004
3803508,7200645,41.282000000000004
3803511,7200645,41.282000000000004
3803512,7200645,41.282000000000004
3803513,7200645,82.56400000000001
3803514,7200645,41.282000000000004
3803515,7200645,41.282000000000004
3803516,7200645,41.282000000000004
3803520,7200645,41.282000000000004
3803521,7200645,41.282000000000004
3803522,7200645,41.282000000000004
3803523,7200645,41.282000000000004
3803524,7200645,41.282000000000004
3803525,7200645,41.282000000000004
3803526,7200645,41.282000000000004
3803527,7200645,41.282000000000004
3803529,7200645,41.282000000000004
3803530,7200645,41.282000000000004
3803532,7200645,41.282000000000004
3803537,7200645,41.282000000000004
3803538,7200645,41.282000000000004
3803542,7200645,41.282000000000004
3803543,7200645,41.282000000000004
3803544,7200645,41.282000000000004
3803547,7200645,41.282000000000004
3803548,7200645,41.282000000000004
3803549,7200645,41.282000000000004
3803552,7200645,41.282000000000004
3803553,7200645,41.282000000000004
3803554,7200645,41.282000000000004
3803557,7200645,41.282000000000004
3803559,7200645,41.282000000000004
3803560,7200645,41.282000000000004
3803561,7200645,41.282000000000004
3803562,7200645,41.282000000000004
3803565,7200645,41.282000000000004
3803566,7200645,41.282000000000004
3803569,7200645,41.282000000000004
3803571,7200645,41.282000000000004
3803573,7200645,41.282000000000004
3803575,7200645,41.282000000000004
3803578,7200645,41.282000000000004
3803579,7200645,41.282000000000004
3803580,7200645,41.282000000000004
3803581,7200645,41.282000000000004
3803582,7200645,41.282000000000004
3803583,7200645,41.282000000000004
3803584,7200645,41.282000000000004
3803585,7200645,41.282000000000004
3803586,7200645,41.282000000000004
3803587,7200645,41.282000000000004
3803588,7200645,41.282000000000004
3803589,7200645,41.282000000000004
3803590,7200645,41.282000000000004
3803592,7200645,41.282000000000004
3803593,7200645,41.282000000000004
3803594,7200645,41.282000000000004
3803597,7200645,41.282000000000004
3803598,7200645,41.282000000000004
3803599,7200645,41.282000000000004
3803600,7200645,41.282000000000004
3803601,7200645,41.282000000000004
3803602,7200645,41.282000000000004
3803604,7200645,41.282000000000004
3803606,7200645,41.282000000000004
3803607,7200645,41.282000000000004
3803609,7200645,41.282000000000004
3803610,7200645,41.282000000000004
3803611,7200645,41.282000000000004
3803612,7200645,41.282000000000004
3803613,7200645,41.282000000000004
3803614,7200645,41.282000000000004
3803615,7200645,41.282000000000004
3803619,7200645,41.282000000000004
3803622,7200645,41.282000000000004
3803624,7200645,41.282000000000004
3803626,7200645,41.282000000000004
3803627,7200645,41.282000000000004
3803632,7200645,41.282000000000004
3803635,7200645,41.282000000000004
3803638,7200645,41.282000000000004
3803639,7200645,41.282000000000004
3803640,7200645,41.282000000000004
3803641,7200645,41.282000000000004
3803646,7200645,41.282000000000004
3803647,7200645,41.282000000000004
3803648,7200645,41.282000000000004
3803649,7200645,41.282000000000004
3803654,7200645,41.282000000000004
3803655,7200645,41.282000000000004
3803657,7200645,41.282000000000004
3803660,7200645,41.282000000000004
3803663,7200645,41.282000000000004
3803668,7200645,41.282000000000004
3803669,7200645,41.282000000000004
3803670,7200645,41.282000000000004
3803671,7200645,41.282000000000004
3803673,7200645,41.282000000000004
3803674,7200645,41.282000000000004
3803675,7200645,41.282000000000004
3803676,7200645,41.282000000000004
3803679,7200645,41.282000000000004
3803685,7200645,41.282000000000004
3803687,7200645,41.282000000000004
3803688,7200645,41.282000000000004
3803690,7200645,41.282000000000004
3803691,7200645,41.282000000000004
3803692,7200645,41.282000000000004
3803693,7200645,41.282000000000004
3803695,7200645,41.282000000000004
3803697,7200645,41.282000000000004
3803698,7200645,41.282000000000004
3803699,7200645,41.282000000000004
3803700,7200645,41.282000000000004
3803704,7200645,41.282000000000004
3803705,7200645,41.282000000000004
3803711,7200645,82.56400000000001
3803713,7200645,82.56400000000001
3803717,7200645,41.282000000000004
3803721,7200645,41.282000000000004
3803722,7200645,82.56400000000001
3803726,7200645,41.282000000000004
3803727,7200645,41.282000000000004
3803729,7200645,15.084
3803730,7200645,41.282000000000004
3803731,7200645,41.282000000000004
3803733,7200645,82.56400000000001
3803740,7200645,41.282000000000004
3803743,7200645,15.084
3803745,7200645,15.084
3803746,7200645,41.282000000000004
3803747,7200645,41.282000000000004
3803751,7200645,82.56400000000001
3803752,7200645,41.282000000000004
3803754,7200645,41.282000000000004
3803759,7200645,82.56400000000001
3803760,7200645,41.282000000000004
3803761,7200645,82.56400000000001
3803762,7200645,41.282000000000004
3803763,7200645,41.282000000000004
3803764,7200645,41.282000000000004
3803765,7200645,41.282000000000004
3803766,7200645,41.282000000000004
3803767,7200645,41.282000000000004
3803768,7200645,41.282000000000004
3803769,7200645,41.282000000000004
3803770,7200645,41.282000000000004
3803771,7200645,41.282000000000004
3803772,7200645,41.282000000000004
3803773,7200645,41.282000000000004
3803774,7200645,41.282000000000004
3803775,7200645,41.282000000000004
3803776,7200645,82.56400000000001
3803778,7200645,41.282000000000004
3803779,7200645,41.282000000000004
3803780,7200645,41.282000000000004
3803781,7200645,41.282000000000004
3803785,7200645,41.282000000000004
3803786,7200645,41.282000000000004
3803789,7200645,41.282000000000004
3803790,7200645,41.282000000000004
3803793,7200645,41.282000000000004
3803794,7200645,41.282000000000004
3803795,7200645,41.282000000000004
3803796,7200645,41.282000000000004
3803797,7200645,41.282000000000004
3803798,7200645,41.282000000000004
3803799,7200645,41.282000000000004
3803801,7200645,41.282000000000004
3803802,7200645,41.282000000000004
3803803,7200645,41.282000000000004
3803807,7200645,41.282000000000004
3803814,7200645,82.56400000000001
3803815,7200645,123.846
3803820,7200645,41.282000000000004
3803821,7200645,41.282000000000004
3803822,7200645,41.282000000000004
3803823,7200645,41.282000000000004
3803826,7200645,41.282000000000004
3803827,7200645,41.282000000000004
3803829,7200645,41.282000000000004
3803830,7200645,41.282000000000004
3803832,7200645,41.282000000000004
3803835,7200645,41.282000000000004
3803837,7200645,41.282000000000004
3803844,7200645,41.282000000000004
3803846,7200645,41.282000000000004
3803848,7200645,41.282000000000004
3803849,7200645,41.282000000000004
3803852,7200645,41.282000000000004
3803853,7200645,41.282000000000004
3803854,7200645,41.282000000000004
3803863,7200645,82.56400000000001
3803865,7200645,41.282000000000004
3803866,7200645,41.282000000000004
3803871,7200645,41.282000000000004
3803872,7200645,41.282000000000004
3803873,7200645,41.282000000000004
3803877,7200645,41.282000000000004
3803879,7200645,41.282000000000004
3803881,7200645,41.282000000000004
3803895,7200645,41.282000000000004
3803898,7200645,41.282000000000004
3803901,7200645,41.282000000000004
3803907,7200645,41.282000000000004
3803908,7200645,41.282000000000004
3803909,7200645,41.282000000000004
3803910,7200645,41.282000000000004
3803911,7200645,41.282000000000004
3803912,7200645,41.282000000000004
3803913,7200645,82.56400000000001
3803914,7200645,41.282000000000004
3803915,7200645,41.282000000000004
3803916,7200645,41.282000000000004
3803917,7200645,82.56400000000001
3803918,7200645,41.282000000000004
3803919,7200645,41.282000000000004
3803920,7200645,41.282000000000004
