analysisWdid,locationWdid,sum_wtd_count
3804199,7200646,5.667
3804202,7200646,5.667
3804203,7200646,5.667
3804204,7200646,5.667
3804206,7200646,5.667
3804207,7200646,5.667
3804208,7200646,5.667
3804209,7200646,5.667
3804210,7200646,5.667
3804211,7200646,5.667
3804214,7200646,5.667
3804215,7200646,5.667
3804217,7200646,5.667
3804221,7200646,5.667
3804222,7200646,5.667
3804225,7200646,5.667
3804226,7200646,5.667
3804227,7200646,5.667
3804228,7200646,5.667
3804236,7200646,5.667
3804237,7200646,5.667
3804244,7200646,5.667
3804250,7200646,5.667
3804251,7200646,5.667
3804252,7200646,5.667
3804264,7200646,5.667
3804266,7200646,5.667
3804267,7200646,5.667
3804268,7200646,5.667
3804277,3801132,27.667
3804279,7200646,5.667
3804283,7200646,5.667
3804284,7200646,5.667
3804285,7200646,5.667
3804311,7200646,5.667
3804314,7200646,5.667
3804317,3801132,27.667
3804323,3801132,27.667
3804327,7200646,5.667
3804359,3801132,5.667
3804367,7200646,5.667
3804443,7200646,5.667
3804444,7200646,5.667
3804445,7200646,5.667
3804446,7200646,5.667
3804447,7200646,5.667
3804448,7200646,5.667
3804617,7200646,5.667
3804625,7200646,11.334
3804680,7200646,5.667
3805749,7200646,5.667
3806523,7200646,5.667
3815032,7200646,5.667
3900548,7200646,11.334
3900563,3900574,60.667
3900610,7200646,5.667
3900635,7200646,5.667
3900649,3903508,212.333
3900649,3900574,60.667
3900663,7200646,5.667
3900672,3900687,15.0
3900672,7200646,5.667
3900687,3900687,15.0
3900687,7200646,5.667
3900709,7200646,5.667
3900728,7200646,5.667
3903500,3900574,60.667
3903501,3900574,60.667
3903503,7200646,5.667
3903505,7200646,5.667
3903506,3900574,60.667
3903507,3900661,175.667
3903508,3900574,60.667
3903512,7200646,5.667
3903513,7200646,5.667
3903516,7200646,5.667
3903530,3900687,16.0
3903530,7200646,5.667
3903531,3903508,212.333
3903531,3900574,60.667
3903532,3903508,212.333
3903532,3900574,60.667
3903534,7200646,5.667
3903537,7200646,5.667
3903539,3900687,16.0
3903539,7200646,5.667
3903540,3903508,212.333
3903540,3900574,60.667
3903541,3903508,212.333
3903541,3900574,60.667
3903542,7200646,5.667
3903543,7200646,5.667
3903544,7200646,5.667
3903545,7200646,5.667
3903549,3900687,16.0
3903549,7200646,5.667
3903552,3903508,212.333
3903552,3900574,60.667
3903553,7200646,5.667
3903555,7200646,5.667
3903556,3900687,16.0
3903556,7200646,5.667
3903558,7200646,5.667
3903561,7200646,5.667
3903562,7200646,5.667
3903563,7200646,5.667
3903564,7200646,5.667
3903565,7200646,5.667
3903571,3900687,16.0
3903571,7200646,5.667
3903572,3900687,16.0
3903572,7200646,5.667
3903573,3900687,16.0
3903573,7200646,5.667
