analysisWdid,locationWdid,sum_wtd_count
3603543,5300584,388.585
3603543,7200646,8.5
3603544,5300584,212.251
3603544,7200645,34.374
3603544,7200646,4.25
3603545,5300584,212.251
3603545,7200645,34.374
3603545,7200646,4.25
3603548,5300584,404.502
3603548,7200645,66.748
3603548,7200646,8.5
3603549,5300584,212.251
3603549,7200645,34.374
3603549,7200646,4.25
3603555,7200645,35.291
3603555,5300584,212.251
3603555,7200646,4.25
3603565,5300584,202.251
3603565,7200645,33.374
3603565,7200646,4.25
3603569,5300584,202.251
3603569,7200645,33.374
3603569,7200646,4.25
3603570,5300584,212.251
3603570,7200645,34.374
3603570,7200646,4.25
3603571,5300584,202.251
3603571,7200645,33.374
3603571,7200646,4.25
3603573,7200645,35.291
3603573,5300584,212.251
3603573,7200646,4.25
3603574,7200645,35.291
3603574,5300584,212.251
3603574,7200646,4.25
3603575,7200645,70.582
3603575,5300584,424.502
3603575,7200646,11.323
3603578,7200645,35.291
3603578,5300584,212.251
3603578,7200646,4.25
3603579,7200645,35.291
3603579,5300584,212.251
3603579,7200646,4.25
3603580,7200645,35.291
3603580,5300584,212.251
3603580,7200646,4.25
3603581,7200645,35.291
3603581,5300584,212.251
3603581,7200646,4.25
3603582,7200645,35.291
3603582,5300584,212.251
3603582,7200646,4.25
3603583,7200645,35.291
3603583,5300584,212.251
3603583,7200646,4.25
3603584,7200645,35.291
3603584,5300584,212.251
3603584,7200646,4.25
3603585,7200645,35.291
3603585,5300584,212.251
3603585,7200646,4.25
3603586,7200645,35.291
3603586,5300584,212.251
3603586,7200646,4.25
3603587,7200645,35.291
3603587,5300584,212.251
3603587,7200646,4.25
3603588,7200645,35.291
3603588,5300584,212.251
3603588,7200646,4.25
3603589,7200645,35.291
3603589,5300584,212.251
3603589,7200646,4.25
3603591,7200645,35.291
3603591,5300584,212.251
3603591,7200646,4.25
3603592,7200645,35.291
3603592,5300584,212.251
3603592,7200646,4.25
3603593,7200645,35.291
3603593,5300584,212.251
3603593,7200646,4.25
3603594,7200645,35.291
3603594,5300584,212.251
3603594,7200646,4.25
3603595,7200645,35.291
3603595,5300584,212.251
3603595,7200646,4.25
3603596,7200645,35.291
3603596,5300584,212.251
3603596,7200646,4.25
3603599,7200645,35.291
3603599,5300584,212.251
3603599,7200646,4.25
3603604,7200645,35.291
3603604,5300584,212.251
3603604,7200646,4.25
3603605,7200645,35.291
3603605,5300584,212.251
3603605,7200646,4.25
3603606,7200645,35.291
3603606,5300584,212.251
3603606,7200646,4.25
3603610,7200645,35.291
3603610,5300584,212.251
3603610,7200646,4.25
3603611,7200645,35.291
3603611,5300584,212.251
3603611,7200646,4.25
3603612,7200645,35.291
3603612,5300584,212.251
3603612,7200646,4.25
3603613,7200645,35.291
3603613,5300584,212.251
3603613,7200646,4.25
3603614,7200645,35.291
3603614,5300584,212.251
3603614,7200646,4.25
3603615,7200645,35.291
3603615,5300584,212.251
3603615,7200646,4.25
3603616,7200645,35.291
3603616,5300584,212.251
3603616,7200646,4.25
3603617,7200645,35.291
3603617,5300584,212.251
3603617,7200646,4.25
3603624,7200645,70.582
3603624,5300584,424.502
3603624,7200646,8.5
3603625,7200645,35.291
3603625,5300584,212.251
3603625,7200646,4.25
3603628,7200645,35.291
3603628,5300584,212.251
3603628,7200646,7.073
3603635,7200645,35.291
3603635,5300584,212.251
3603635,7200646,4.25
3603636,7200645,35.291
3603636,5300584,212.251
3603636,7200646,4.25
3603638,7200645,35.291
3603638,5300584,212.251
3603638,7200646,4.25
3603644,7200645,35.291
3603644,5300584,212.251
3603644,7200646,7.073
3603645,7200645,35.291
3603645,5300584,212.251
3603645,7200646,7.073
3603651,7200645,35.291
3603651,5300584,212.251
3603651,7200646,7.073
3603652,7200645,35.291
3603652,5300584,212.251
3603652,7200646,7.073
3603655,7200645,35.291
3603655,5300584,212.251
3603655,7200646,7.073
3603656,7200645,35.291
3603656,5300584,212.251
3603656,7200646,7.073
3603657,7200645,35.291
3603657,5300584,212.251
3603657,7200646,7.073
3603661,7200645,35.291
3603661,5300584,212.251
3603661,7200646,7.073
3603662,7200645,35.291
3603662,5300584,212.251
3603662,7200646,4.25
3603664,7200645,35.291
3603664,5300584,212.251
3603664,7200646,4.25
3603665,7200645,35.291
3603665,5300584,212.251
3603665,7200646,4.25
3603666,7200645,35.291
3603666,5300584,212.251
3603666,7200646,4.25
3603667,7200645,35.291
3603667,5300584,212.251
3603667,7200646,4.25
3603668,7200645,35.291
3603668,5300584,212.251
3603668,7200646,4.25
3603669,7200645,35.291
3603669,5300584,212.251
3603669,7200646,4.25
3603670,7200645,35.291
3603670,5300584,212.251
3603670,7200646,4.25
3603672,7200645,35.291
3603672,5300584,212.251
3603672,7200646,7.073
3603673,7200645,35.291
3603673,5300584,212.251
3603673,7200646,7.073
3603674,7200645,35.291
3603674,5300584,212.251
3603674,7200646,7.073
3603675,7200645,35.291
3603675,5300584,212.251
3603675,7200646,7.073
3603678,7200645,35.291
3603678,5300584,212.251
3603678,7200646,7.073
3603679,7200645,35.291
3603679,5300584,212.251
3603679,7200646,7.073
3603680,7200645,35.291
3603680,5300584,212.251
3603680,7200646,7.073
3603683,7200645,35.291
3603683,5300584,212.251
3603683,7200646,7.073
3603684,7200645,35.291
3603684,5300584,212.251
3603684,7200646,7.073
3603685,7200645,35.291
3603685,5300584,212.251
3603685,7200646,7.073
3603686,7200645,35.291
3603686,5300584,212.251
3603686,7200646,7.073
3603688,7200645,35.291
3603688,5300584,212.251
3603688,7200646,7.073
3603690,7200645,35.291
3603690,5300584,212.251
3603690,7200646,7.073
3603691,7200645,35.291
3603691,5300584,212.251
3603691,7200646,7.073
3603692,5300584,202.251
3603692,7200645,33.374
3603692,7200646,4.25
3603693,5300584,1.0
3603694,7200645,70.582
3603694,5300584,424.502
3603694,7200646,11.323
3603698,7200645,35.291
3603698,5300584,212.251
3603698,7200646,7.073
3603699,7200645,35.291
3603699,5300584,212.251
3603699,7200646,7.073
3603700,7200645,35.291
3603700,5300584,212.251
3603700,7200646,7.073
3603701,7200645,35.291
3603701,5300584,212.251
3603701,7200646,7.073
3604512,7200645,35.291
3604512,5300584,212.251
3604512,7200646,4.25
3604683,5300584,212.251
3604683,7200645,34.374
3604683,7200646,4.25
3604684,5300584,202.251
3604684,7200645,33.374
3604684,7200646,4.25
3604685,5300584,176.334
3604685,7200646,4.25
3604687,5300584,212.251
3604687,7200645,34.374
3604687,7200646,4.25
3604688,5300584,212.251
3604688,7200645,34.374
3604688,7200646,4.25
3604690,5300584,212.251
3604690,7200645,34.374
3604690,7200646,4.25
3604692,5300584,388.585
3604692,7200645,34.374
3604692,7200646,8.5
3604696,5300584,212.251
3604696,7200645,34.374
3604696,7200646,4.25
3604699,5300584,212.251
3604699,7200645,34.374
3604699,7200646,4.25
3604923,5300584,933.504
3604923,7200645,66.082
3604923,7200646,21.25
3607293,7200645,35.291
3607293,5300584,212.251
3607293,7200646,7.073
3700560,5300584,176.334
3700560,7200646,4.25
3700613,5300584,212.251
3700613,7200645,34.374
3700613,7200646,4.25
3700642,5300584,176.334
3700642,7200646,4.25
3700658,5300584,176.334
3700658,7200646,4.25
3700682,5300584,176.334
3700682,7200646,4.25
3700683,5300584,212.251
3700683,7200645,34.374
3700683,7200646,4.25
3700684,5300584,212.251
3700684,7200645,34.374
3700684,7200646,4.25
3700694,5300584,176.334
3700694,7200646,4.25
3700708,5300584,212.251
3700708,7200645,34.374
3700708,7200646,4.25
3700711,5300584,176.334
3700711,7200646,4.25
3700835,5300584,212.251
3700835,7200645,34.374
3700835,7200646,4.25
3700848,5300584,388.585
3700848,7200645,34.374
3700848,7200646,8.5
3700857,5300584,176.334
3700857,7200646,4.25
3701066,5300584,176.334
3701066,7200646,4.25
3701086,7200645,35.291
3701086,5300584,212.251
3701086,7200646,4.25
3701255,5300584,212.251
3701255,7200645,34.374
3701255,7200646,4.25
3701290,5300584,212.251
3701290,7200645,34.374
3701290,7200646,4.25
3701300,7200645,35.291
3701300,5300584,212.251
3701300,7200646,7.073
3701412,7200645,35.291
3701412,5300584,212.251
3701412,7200646,7.073
3701413,7200645,35.291
3701413,5300584,212.251
3701413,7200646,7.073
3701414,7200645,35.291
3701414,5300584,212.251
3701414,7200646,7.073
3702002,7200645,35.291
3702002,5300584,212.251
3702002,7200646,4.25
3702012,7200645,35.291
3702012,5300584,212.251
3702012,7200646,4.25
3702018,7200645,35.291
3702018,5300584,212.251
3702018,7200646,4.25
3702028,7200645,35.291
3702028,5300584,212.251
3702028,7200646,4.25
3702034,7200645,35.291
3702034,5300584,212.251
3702034,7200646,4.25
3702041,7200645,35.291
3702041,5300584,212.251
3702041,7200646,4.25
3702042,7200645,35.291
3702042,5300584,212.251
3702042,7200646,4.25
3702043,7200645,35.291
3702043,5300584,212.251
3702043,7200646,4.25
3702046,7200645,35.291
3702046,5300584,212.251
3702046,7200646,4.25
3702048,7200645,35.291
3702048,5300584,212.251
3702048,7200646,4.25
3702056,7200645,70.582
3702056,5300584,424.502
3702056,7200646,8.5
3702057,7200645,35.291
3702057,5300584,212.251
3702057,7200646,4.25
3702059,7200645,35.291
3702059,5300584,212.251
3702059,7200646,4.25
3703403,7200645,35.291
3703403,5300584,212.251
3703403,7200646,7.073
3703510,7200645,35.291
3703510,5300584,212.251
3703510,7200646,4.25
3703513,5300584,212.251
3703513,7200645,34.374
3703513,7200646,4.25
3703516,5300584,414.502
3703516,7200645,67.748
3703516,7200646,8.5
3703517,5300584,414.502
3703517,7200645,67.748
3703517,7200646,8.5
3703520,5300584,176.334
3703520,7200646,4.25
3703522,7200645,35.291
3703522,5300584,212.251
3703522,7200646,4.25
3703523,7200645,35.291
3703523,5300584,212.251
3703523,7200646,7.073
3703524,7200645,70.582
3703524,5300584,1482.506
3703524,7200646,39.646
3703533,7200645,35.291
3703533,5300584,212.251
3703533,7200646,4.25
3703534,7200645,35.291
3703534,5300584,212.251
3703534,7200646,4.25
3703535,7200645,35.291
3703535,5300584,212.251
3703535,7200646,4.25
3703536,7200645,35.291
3703536,5300584,212.251
3703536,7200646,4.25
3703537,7200645,35.291
3703537,5300584,212.251
3703537,7200646,4.25
3703538,7200645,35.291
3703538,5300584,212.251
3703538,7200646,4.25
3703539,7200645,35.291
3703539,5300584,212.251
3703539,7200646,4.25
3703540,7200645,35.291
3703540,5300584,212.251
3703540,7200646,4.25
3703541,7200645,35.291
3703541,5300584,212.251
3703541,7200646,4.25
3703542,7200645,35.291
3703542,5300584,212.251
3703542,7200646,4.25
3703543,7200645,35.291
3703543,5300584,212.251
3703543,7200646,4.25
3703544,7200645,35.291
3703544,5300584,212.251
3703544,7200646,4.25
3703545,7200645,70.582
3703545,5300584,424.502
3703545,7200646,8.5
3703546,7200645,35.291
3703546,5300584,212.251
3703546,7200646,4.25
3703547,7200645,35.291
3703547,5300584,212.251
3703547,7200646,4.25
3703550,7200645,35.291
3703550,5300584,212.251
3703550,7200646,4.25
3703551,7200645,35.291
3703551,5300584,212.251
3703551,7200646,4.25
3703552,7200645,35.291
3703552,5300584,212.251
3703552,7200646,4.25
3703554,7200645,35.291
3703554,5300584,212.251
3703554,7200646,4.25
3703556,7200645,35.291
3703556,5300584,212.251
3703556,7200646,4.25
3703569,7200645,35.291
3703569,5300584,212.251
3703569,7200646,4.25
3703580,7200645,35.291
3703580,5300584,212.251
3703580,7200646,4.25
3703590,7200645,35.291
3703590,5300584,212.251
3703590,7200646,4.25
3703591,7200645,35.291
3703591,5300584,212.251
3703591,7200646,4.25
3703594,7200645,35.291
3703594,5300584,212.251
3703594,7200646,4.25
3703595,7200645,35.291
3703595,5300584,212.251
3703595,7200646,4.25
3703596,7200645,70.582
3703596,5300584,425.502
3703596,7200646,11.323
3703597,7200645,35.291
3703597,5300584,212.251
3703597,7200646,4.25
3703598,7200645,35.291
3703598,5300584,212.251
3703598,7200646,4.25
3703600,7200645,70.582
3703600,5300584,424.502
3703600,7200646,11.323
3703601,7200645,35.291
3703601,5300584,212.251
3703601,7200646,4.25
3703603,7200645,35.291
3703603,5300584,212.251
3703603,7200646,4.25
3703604,7200645,35.291
3703604,5300584,212.251
3703604,7200646,4.25
3703605,7200645,35.291
3703605,5300584,212.251
3703605,7200646,4.25
3703606,7200645,35.291
3703606,5300584,212.251
3703606,7200646,4.25
3703607,7200645,35.291
3703607,5300584,212.251
3703607,7200646,4.25
3703608,7200645,70.582
3703608,5300584,424.502
3703608,7200646,8.5
3703614,7200645,35.291
3703614,5300584,212.251
3703614,7200646,4.25
3703616,7200645,35.291
3703616,5300584,212.251
3703616,7200646,4.25
3703627,7200645,35.291
3703627,5300584,212.251
3703627,7200646,4.25
3703630,7200645,35.291
3703630,5300584,212.251
3703630,7200646,4.25
3703635,7200645,35.291
3703635,5300584,212.251
3703635,7200646,4.25
3703644,7200645,35.291
3703644,5300584,212.251
3703644,7200646,4.25
3703645,7200645,35.291
3703645,5300584,212.251
3703645,7200646,4.25
3703659,7200645,35.291
3703659,5300584,213.251
3703659,7200646,4.25
3703665,7200645,35.291
3703665,5300584,212.251
3703665,7200646,4.25
3703681,7200645,35.291
3703681,5300584,212.251
3703681,7200646,4.25
3703682,7200645,35.291
3703682,5300584,212.251
3703682,7200646,4.25
3703683,7200645,35.291
3703683,5300584,212.251
3703683,7200646,4.25
3703684,7200645,70.582
3703684,5300584,424.502
3703684,7200646,8.5
3703686,7200645,35.291
3703686,5300584,212.251
3703686,7200646,4.25
3703688,7200645,35.291
3703688,5300584,212.251
3703688,7200646,4.25
3703689,7200645,70.582
3703689,5300584,424.502
3703689,7200646,11.323
3703690,7200645,35.291
3703690,5300584,212.251
3703690,7200646,4.25
3703695,7200645,35.291
3703695,5300584,212.251
3703695,7200646,4.25
3703696,7200645,35.291
3703696,5300584,212.251
3703696,7200646,7.073
3703697,7200645,35.291
3703697,5300584,212.251
3703697,7200646,7.073
3703699,7200645,35.291
3703699,5300584,212.251
3703699,7200646,7.073
3703703,7200645,35.291
3703703,5300584,212.251
3703703,7200646,4.25
3703704,7200645,35.291
3703704,5300584,212.251
3703704,7200646,4.25
3703706,7200645,35.291
3703706,5300584,212.251
3703706,7200646,4.25
3703718,7200645,35.291
3703718,5300584,212.251
3703718,7200646,4.25
3703723,7200645,35.291
3703723,5300584,212.251
3703723,7200646,7.073
3703724,7200645,35.291
3703724,5300584,212.251
3703724,7200646,7.073
3703727,7200645,35.291
3703727,5300584,212.251
3703727,7200646,7.073
3703730,7200645,35.291
3703730,5300584,212.251
3703730,7200646,7.073
3703731,7200645,35.291
3703731,5300584,212.251
3703731,7200646,7.073
3703732,7200645,35.291
3703732,5300584,212.251
3703732,7200646,7.073
3703735,7200645,35.291
3703735,5300584,212.251
3703735,7200646,7.073
3703736,7200645,35.291
3703736,5300584,212.251
3703736,7200646,7.073
3703742,7200645,35.291
3703742,5300584,212.251
3703742,7200646,7.073
3703743,7200645,35.291
3703743,5300584,212.251
3703743,7200646,4.25
3703744,7200645,35.291
3703744,5300584,212.251
3703744,7200646,7.073
3703745,7200645,35.291
3703745,5300584,212.251
3703745,7200646,7.073
3703746,7200645,35.291
3703746,5300584,212.251
3703746,7200646,7.073
3703747,7200645,35.291
3703747,5300584,212.251
3703747,7200646,7.073
3703748,7200645,35.291
3703748,5300584,212.251
3703748,7200646,7.073
3703750,7200645,35.291
3703750,5300584,212.251
3703750,7200646,7.073
3703751,7200645,35.291
3703751,5300584,212.251
3703751,7200646,4.25
3703753,7200645,35.291
3703753,5300584,212.251
3703753,7200646,4.25
3703754,7200645,35.291
3703754,5300584,212.251
3703754,7200646,4.25
3703755,7200645,35.291
3703755,5300584,212.251
3703755,7200646,4.25
3703756,7200645,35.291
3703756,5300584,212.251
3703756,7200646,4.25
3703757,7200645,35.291
3703757,5300584,212.251
3703757,7200646,4.25
3703759,7200645,35.291
3703759,5300584,212.251
3703759,7200646,4.25
3703760,7200645,35.291
3703760,5300584,212.251
3703760,7200646,4.25
3703765,7200645,35.291
3703765,5300584,212.251
3703765,7200646,4.25
3703769,7200645,35.291
3703769,5300584,212.251
3703769,7200646,7.073
3703770,7200645,35.291
3703770,5300584,212.251
3703770,7200646,7.073
3703771,7200645,35.291
3703771,5300584,212.251
3703771,7200646,7.073
3703774,7200645,35.291
3703774,5300584,212.251
3703774,7200646,7.073
3703778,7200645,35.291
3703778,5300584,212.251
3703778,7200646,7.073
3703781,7200645,35.291
3703781,5300584,212.251
3703781,7200646,7.073
3703782,7200645,35.291
3703782,5300584,212.251
3703782,7200646,7.073
3703783,7200645,35.291
3703783,5300584,212.251
3703783,7200646,7.073
3703785,7200645,35.291
3703785,5300584,212.251
3703785,7200646,7.073
3703786,7200645,35.291
3703786,5300584,212.251
3703786,7200646,7.073
3703789,7200645,35.291
3703789,5300584,212.251
3703789,7200646,7.073
3703792,7200645,35.291
3703792,5300584,212.251
3703792,7200646,7.073
3703793,7200645,35.291
3703793,5300584,212.251
3703793,7200646,7.073
3703795,7200645,35.291
3703795,5300584,212.251
3703795,7200646,7.073
3703796,7200645,35.291
3703796,5300584,212.251
3703796,7200646,7.073
3703797,7200645,35.291
3703797,5300584,212.251
3703797,7200646,7.073
3703798,7200645,35.291
3703798,5300584,212.251
3703798,7200646,7.073
3703799,7200645,35.291
3703799,5300584,212.251
3703799,7200646,7.073
3703801,7200645,35.291
3703801,5300584,212.251
3703801,7200646,7.073
3703802,7200645,35.291
3703802,5300584,212.251
3703802,7200646,7.073
3703803,7200645,35.291
3703803,5300584,212.251
3703803,7200646,7.073
3703804,7200645,35.291
3703804,5300584,212.251
3703804,7200646,7.073
3703805,7200645,35.291
3703805,5300584,212.251
3703805,7200646,7.073
3703807,7200645,35.291
3703807,5300584,212.251
3703807,7200646,7.073
3703808,7200645,35.291
3703808,5300584,212.251
3703808,7200646,7.073
3703809,7200645,35.291
3703809,5300584,212.251
3703809,7200646,7.073
3703811,7200645,35.291
3703811,5300584,212.251
3703811,7200646,4.25
3703813,7200645,35.291
3703813,5300584,212.251
3703813,7200646,4.25
3703814,5300584,202.251
3703814,7200645,33.374
3703814,7200646,4.25
3703816,7200645,35.291
3703816,5300584,212.251
3703816,7200646,4.25
3703817,7200645,35.291
3703817,5300584,212.251
3703817,7200646,4.25
3703818,7200645,35.291
3703818,5300584,212.251
3703818,7200646,4.25
3703820,7200645,35.291
3703820,5300584,212.251
3703820,7200646,4.25
3703822,7200645,35.291
3703822,5300584,212.251
3703822,7200646,4.25
3703825,7200645,35.291
3703825,5300584,212.251
3703825,7200646,4.25
3703829,7200645,35.291
3703829,5300584,212.251
3703829,7200646,4.25
3703830,7200645,35.291
3703830,5300584,212.251
3703830,7200646,4.25
3703833,7200645,35.291
3703833,5300584,212.251
3703833,7200646,4.25
3703836,5300584,212.251
3703836,7200645,34.374
3703836,7200646,4.25
3703838,7200645,35.291
3703838,5300584,212.251
3703838,7200646,4.25
3703840,7200645,35.291
3703840,5300584,212.251
3703840,7200646,4.25
3703842,5300584,176.334
3703842,7200646,4.25
3703843,7200645,35.291
3703843,5300584,212.251
3703843,7200646,4.25
3703847,7200645,35.291
3703847,5300584,212.251
3703847,7200646,4.25
3703851,7200645,35.291
3703851,5300584,212.251
3703851,7200646,4.25
3703855,7200645,35.291
3703855,5300584,212.251
3703855,7200646,4.25
3703856,7200645,35.291
3703856,5300584,212.251
3703856,7200646,4.25
3703858,5300584,202.251
3703858,7200645,33.374
3703858,7200646,4.25
3703859,7200645,35.291
3703859,5300584,212.251
3703859,7200646,4.25
3703863,7200645,35.291
3703863,5300584,212.251
3703863,7200646,4.25
3703877,7200645,35.291
3703877,5300584,212.251
3703877,7200646,4.25
3703878,7200645,35.291
3703878,5300584,212.251
3703878,7200646,4.25
3703879,7200645,35.291
3703879,5300584,212.251
3703879,7200646,4.25
3703880,7200645,35.291
3703880,5300584,212.251
3703880,7200646,4.25
3703882,7200645,35.291
3703882,5300584,212.251
3703882,7200646,4.25
3703883,7200645,35.291
3703883,5300584,212.251
3703883,7200646,4.25
3703884,7200645,35.291
3703884,5300584,212.251
3703884,7200646,4.25
3703889,7200645,35.291
3703889,5300584,212.251
3703889,7200646,4.25
3703891,7200645,35.291
3703891,5300584,212.251
3703891,7200646,7.073
3703892,7200645,35.291
3703892,5300584,212.251
3703892,7200646,7.073
3703893,7200645,35.291
3703893,5300584,212.251
3703893,7200646,7.073
3703894,7200645,35.291
3703894,5300584,212.251
3703894,7200646,7.073
3703898,7200645,35.291
3703898,5300584,212.251
3703898,7200646,7.073
3703899,7200645,35.291
3703899,5300584,212.251
3703899,7200646,7.073
3703900,7200645,35.291
3703900,5300584,212.251
3703900,7200646,7.073
3703901,7200645,35.291
3703901,5300584,212.251
3703901,7200646,7.073
3703902,7200645,35.291
3703902,5300584,212.251
3703902,7200646,7.073
3703903,7200645,35.291
3703903,5300584,212.251
3703903,7200646,7.073
3703904,7200645,35.291
3703904,5300584,212.251
3703904,7200646,7.073
3703905,7200645,35.291
3703905,5300584,212.251
3703905,7200646,7.073
3703906,7200645,35.291
3703906,5300584,212.251
3703906,7200646,7.073
3703907,7200645,35.291
3703907,5300584,212.251
3703907,7200646,7.073
3703908,7200645,35.291
3703908,5300584,212.251
3703908,7200646,7.073
3703909,7200645,35.291
3703909,5300584,212.251
3703909,7200646,7.073
3703910,7200645,35.291
3703910,5300584,212.251
3703910,7200646,7.073
3703911,7200645,35.291
3703911,5300584,212.251
3703911,7200646,7.073
3703913,7200645,35.291
3703913,5300584,212.251
3703913,7200646,7.073
3703914,7200645,35.291
3703914,5300584,212.251
3703914,7200646,7.073
3703924,7200645,35.291
3703924,5300584,212.251
3703924,7200646,7.073
3703925,7200645,35.291
3703925,5300584,212.251
3703925,7200646,7.073
3703926,7200645,35.291
3703926,5300584,212.251
3703926,7200646,7.073
3703927,7200645,35.291
3703927,5300584,212.251
3703927,7200646,7.073
3703930,7200645,35.291
3703930,5300584,212.251
3703930,7200646,7.073
3703931,7200645,35.291
3703931,5300584,212.251
3703931,7200646,7.073
3703934,7200645,35.291
3703934,5300584,212.251
3703934,7200646,7.073
3703935,7200645,35.291
3703935,5300584,212.251
3703935,7200646,7.073
3703936,7200645,35.291
3703936,5300584,212.251
3703936,7200646,7.073
3703937,7200645,35.291
3703937,5300584,212.251
3703937,7200646,7.073
3703938,7200645,35.291
3703938,5300584,212.251
3703938,7200646,7.073
3703939,7200645,35.291
3703939,5300584,212.251
3703939,7200646,7.073
3703943,7200645,35.291
3703943,5300584,212.251
3703943,7200646,7.073
3703944,7200645,35.291
3703944,5300584,212.251
3703944,7200646,7.073
3703948,7200645,35.291
3703948,5300584,212.251
3703948,7200646,7.073
3703949,7200645,35.291
3703949,5300584,212.251
3703949,7200646,7.073
3703950,7200645,35.291
3703950,5300584,212.251
3703950,7200646,7.073
3703951,7200645,35.291
3703951,5300584,212.251
3703951,7200646,7.073
3703952,7200645,35.291
3703952,5300584,212.251
3703952,7200646,7.073
3703953,7200645,35.291
3703953,5300584,212.251
3703953,7200646,7.073
3703954,7200645,35.291
3703954,5300584,212.251
3703954,7200646,7.073
3703955,7200645,35.291
3703955,5300584,212.251
3703955,7200646,7.073
3703956,7200645,35.291
3703956,5300584,212.251
3703956,7200646,7.073
3703958,7200645,35.291
3703958,5300584,212.251
3703958,7200646,7.073
3703960,7200645,35.291
3703960,5300584,212.251
3703960,7200646,7.073
3703969,7200645,35.291
3703969,5300584,212.251
3703969,7200646,4.25
3703976,7200645,35.291
3703976,5300584,212.251
3703976,7200646,7.073
3703977,7200645,35.291
3703977,5300584,212.251
3703977,7200646,7.073
3703983,7200645,35.291
3703983,5300584,212.251
3703983,7200646,7.073
3703984,7200645,35.291
3703984,5300584,212.251
3703984,7200646,7.073
3703987,7200645,35.291
3703987,5300584,212.251
3703987,7200646,7.073
3703990,7200645,35.291
3703990,5300584,212.251
3703990,7200646,7.073
3703991,7200645,35.291
3703991,5300584,212.251
3703991,7200646,7.073
3703992,7200645,35.291
3703992,5300584,212.251
3703992,7200646,7.073
3703993,7200645,35.291
3703993,5300584,212.251
3703993,7200646,7.073
3703995,5300584,1.0
3704015,5300584,1.0
3704016,5300584,1.0
3704017,5300584,1.0
3704021,5300584,1.0
3704022,5300584,1.0
3704033,5300584,1.0
3704034,5300584,1.0
3704035,5300584,1.0
3704036,5300584,1.0
3704037,5300584,1.0
3704038,5300584,1.0
3704039,5300584,1.0
3704040,5300584,1.0
3704041,5300584,1.0
3704042,5300584,1.0
3704043,5300584,1.0
3704044,5300584,1.0
3704050,7200645,35.291
3704050,5300584,212.251
3704050,7200646,7.073
3704051,7200645,35.291
3704051,5300584,212.251
3704051,7200646,7.073
3704052,7200645,35.291
3704052,5300584,212.251
3704052,7200646,7.073
3704065,7200645,35.291
3704065,5300584,212.251
3704065,7200646,7.073
3704078,7200645,35.291
3704078,5300584,212.251
3704078,7200646,7.073
3704093,7200645,35.291
3704093,5300584,212.251
3704093,7200646,7.073
3704516,5300584,212.251
3704516,7200645,34.374
3704516,7200646,4.25
3704614,5300584,212.251
3704614,7200645,34.374
3704614,7200646,4.25
3704643,5300584,212.251
3704643,7200645,34.374
3704643,7200646,4.25
3704648,5300584,176.334
3704648,7200646,4.25
3800517,7200645,40.708
3800517,7200646,34.0
