analysisWdid,locationWdid,sum_wtd_count
3700694,5300584,135.875
3700708,5300584,293.731
3700711,5300584,135.875
3700835,5300584,290.856
3700848,5300584,426.731
3700857,5300584,135.875
3701066,5300584,135.875
3701086,5300584,293.731
3701255,5300584,290.856
3701290,5300584,293.731
3701300,5300584,293.731
3701412,5300584,293.731
3701413,5300584,293.731
3701414,5300584,293.731
3702002,5300584,293.731
3702012,5300584,293.731
3702018,5300584,293.731
3702028,5300584,293.731
3702034,5300584,293.731
3702041,5300584,293.731
3702042,5300584,293.731
3702043,5300584,293.731
3702046,5300584,293.731
3702048,5300584,293.731
3702056,5300584,587.462
3702057,5300584,293.731
3702059,5300584,293.731
3703403,5300584,293.731
3703510,5300584,293.731
3703513,5300584,290.856
3703516,5300584,564.107
3703517,5300584,564.107
3703520,5300584,135.875
3703522,5300584,293.731
3703523,5300584,293.731
3703524,5300584,1108.981
3703533,5300584,293.731
3703534,5300584,293.731
3703535,5300584,293.731
3703536,5300584,293.731
3703537,5300584,293.731
3703538,5300584,293.731
3703539,5300584,293.731
3703540,5300584,293.731
3703541,5300584,293.731
3703542,5300584,293.731
3703543,5300584,293.731
3703544,5300584,293.731
3703545,5300584,587.462
3703546,5300584,293.731
3703547,5300584,293.731
3703550,5300584,293.731
3703551,5300584,293.731
3703552,5300584,293.731
3703554,5300584,293.731
3703556,5300584,293.731
3703569,5300584,293.731
3703580,5300584,293.731
3703590,5300584,293.731
3703591,5300584,293.731
3703594,5300584,293.731
3703595,5300584,293.731
3703596,5300584,587.462
3703597,5300584,293.731
3703598,5300584,293.731
3703600,5300584,587.462
3703601,5300584,293.731
3703603,5300584,293.731
3703604,5300584,293.731
3703605,5300584,293.731
3703606,5300584,293.731
3703607,5300584,293.731
3703608,5300584,587.462
3703614,5300584,293.731
3703616,5300584,293.731
3703627,5300584,293.731
3703630,5300584,293.731
3703635,5300584,293.731
3703644,5300584,293.731
3703645,5300584,293.731
3703659,5300584,293.731
3703665,5300584,293.731
3703681,5300584,293.731
3703682,5300584,293.731
3703683,5300584,293.731
3703684,5300584,587.462
3703686,5300584,293.731
3703688,5300584,293.731
3703689,5300584,294.731
3703690,5300584,293.731
3703695,5300584,293.731
3703696,5300584,293.731
3703697,5300584,293.731
3703699,5300584,293.731
3703703,5300584,293.731
3703704,5300584,293.731
3703706,5300584,293.731
3703718,5300584,293.731
3703723,5300584,293.731
3703724,5300584,293.731
3703727,5300584,293.731
3703730,5300584,293.731
3703731,5300584,293.731
3703732,5300584,293.731
3703735,5300584,293.731
3703736,5300584,293.731
3703742,5300584,293.731
3703743,5300584,293.731
3703744,5300584,293.731
3703745,5300584,293.731
3703746,5300584,293.731
3703747,5300584,293.731
3703748,5300584,293.731
3703750,5300584,293.731
3703751,5300584,293.731
3703753,5300584,293.731
3703754,5300584,293.731
3703755,5300584,293.731
3703756,5300584,293.731
3703757,5300584,293.731
3703759,5300584,293.731
3703760,5300584,293.731
3703765,5300584,293.731
3703769,5300584,293.731
3703770,5300584,293.731
3703771,5300584,293.731
3703774,5300584,293.731
3703778,5300584,293.731
3703781,5300584,293.731
3703782,5300584,293.731
3703783,5300584,293.731
3703785,5300584,293.731
3703786,5300584,293.731
3703789,5300584,293.731
3703792,5300584,293.731
3703793,5300584,293.731
3703795,5300584,293.731
3703796,5300584,293.731
3703797,5300584,293.731
3703798,5300584,293.731
3703799,5300584,293.731
3703801,5300584,293.731
3703802,5300584,293.731
3703803,5300584,293.731
3703804,5300584,293.731
3703805,5300584,293.731
3703807,5300584,293.731
3703808,5300584,293.731
3703809,5300584,293.731
3703811,5300584,293.731
3703813,5300584,293.731
3703814,5300584,273.251
3703816,5300584,293.731
3703817,5300584,293.731
3703818,5300584,293.731
3703820,5300584,293.731
3703822,5300584,293.731
3703825,5300584,293.731
3703829,5300584,293.731
3703830,5300584,293.731
3703833,5300584,293.731
3703836,5300584,290.856
3703838,5300584,293.731
3703840,5300584,293.731
3703842,5300584,135.875
3703843,5300584,293.731
3703847,5300584,293.731
3703851,5300584,293.731
3703855,5300584,293.731
3703856,5300584,293.731
3703858,5300584,273.251
3703859,5300584,293.731
3703863,5300584,293.731
3703877,5300584,293.731
3703878,5300584,293.731
3703879,5300584,293.731
3703880,5300584,293.731
3703882,5300584,293.731
3703883,5300584,293.731
3703884,5300584,293.731
3703889,5300584,293.731
3703891,5300584,293.731
3703892,5300584,293.731
3703893,5300584,293.731
3703894,5300584,293.731
3703898,5300584,293.731
3703899,5300584,293.731
3703900,5300584,293.731
3703901,5300584,293.731
3703902,5300584,293.731
3703903,5300584,293.731
3703904,5300584,293.731
3703905,5300584,293.731
3703906,5300584,293.731
3703907,5300584,293.731
3703908,5300584,293.731
3703909,5300584,293.731
3703910,5300584,293.731
3703911,5300584,293.731
3703913,5300584,293.731
3703914,5300584,293.731
3703924,5300584,293.731
3703925,5300584,293.731
3703926,5300584,293.731
3703927,5300584,293.731
3703930,5300584,293.731
3703931,5300584,293.731
3703934,5300584,293.731
3703935,5300584,293.731
3703936,5300584,293.731
3703937,5300584,293.731
3703938,5300584,293.731
3703939,5300584,293.731
3703943,5300584,293.731
3703944,5300584,293.731
3703948,5300584,293.731
3703949,5300584,293.731
3703950,5300584,293.731
3703951,5300584,293.731
3703952,5300584,1.0
3703953,5300584,1.0
3703954,5300584,293.731
3703955,5300584,293.731
3703956,5300584,293.731
3703958,5300584,293.731
3703960,5300584,293.731
3703969,5300584,293.731
3703976,5300584,293.731
3703977,5300584,293.731
3703983,5300584,293.731
3703984,5300584,293.731
3703987,5300584,293.731
3703990,5300584,293.731
3703991,5300584,293.731
3703992,5300584,293.731
3704065,5300584,1.0
3704078,5300584,293.731
3704093,5300584,293.731
3704516,5300584,290.856
3704614,5300584,290.856
3704643,5300584,290.856
3704648,5300584,135.875
3800517,7200645,22.666
3800517,7200646,19.75
3800528,7200645,22.666
3800528,7200646,17.75
3800547,7200645,22.666
3800547,7200646,17.75
3800570,7200645,22.666
3800570,7200646,19.75
3800574,7200645,22.666
3800574,7200646,17.75
3800606,7200645,22.666
3800606,7200646,17.75
3800653,7200645,22.666
3800653,7200646,19.75
3800712,7200645,22.666
3800712,7200646,17.75
3800715,7200645,22.666
3800715,7200646,17.75
3800740,7200645,22.666
3800740,7200646,17.75
3800749,7200645,22.666
3800749,7200646,19.75
3800755,7200645,22.666
3800755,7200646,19.75
3800757,7200645,22.666
3800757,7200646,35.5
3800768,7200645,22.666
3800768,7200646,17.75
3800789,7200645,22.666
3800789,7200646,19.75
3800809,7200645,22.666
3800809,7200646,19.75
3800838,7200645,22.666
3800838,7200646,19.75
3800840,7200645,22.666
3800840,7200646,17.75
3800853,7200646,17.75
3800854,7200645,22.666
3800854,7200646,19.75
3800880,7200645,22.666
3800880,7200646,19.75
3800890,7200645,22.666
3800890,7200646,17.75
3800920,7200645,22.666
3800920,7200646,17.75
3800924,7200645,22.666
3800924,7200646,17.75
3800930,7200645,22.666
3800930,7200646,19.75
3800948,7200645,22.666
3800948,7200646,19.75
3800968,7200645,22.666
3800968,7200646,17.75
3800970,7200645,22.666
3800970,7200646,17.75
3800996,7200645,22.666
3800996,7200646,17.75
3801012,7200645,22.666
3801012,7200646,17.75
3801028,7200645,22.666
3801028,7200646,19.75
3801038,7200645,22.666
3801038,7200646,17.75
3801062,7200645,22.666
3801062,7200646,17.75
3801073,7200645,45.332
3801073,7200646,37.5
3801078,7200645,45.332
3801078,7200646,37.5
3801146,7200645,22.666
3801146,7200646,19.75
3801147,7200645,22.666
3801147,7200646,19.75
3801360,7200645,22.666
3801360,7200646,19.75
3801418,7200645,22.666
3801418,7200646,19.75
3801661,7200645,22.666
3801661,7200646,19.75
3801707,7200645,22.666
3801707,7200646,19.75
3801708,7200645,22.666
3801708,7200646,19.75
3801709,7200645,22.666
3801709,7200646,19.75
3801763,7200645,45.332
3801763,7200646,37.5
3801764,7200645,22.666
3801764,7200646,19.75
3801766,7200645,45.332
3801766,7200646,37.5
3801767,7200645,22.666
3801767,7200646,17.75
3801768,7200645,22.666
3801768,7200646,17.75
3801773,7200645,22.666
3801773,7200646,19.75
3801775,7200645,22.666
3801775,7200646,19.75
3802000,7200645,45.332
3802000,7200646,39.5
3802006,7200645,22.666
3802006,7200646,19.75
3802007,7200645,22.666
3802007,7200646,19.75
3802010,7200645,22.666
3802010,7200646,19.75
3802011,7200645,22.666
3802011,7200646,19.75
3802020,7200645,22.666
3802020,7200646,19.75
3802029,7200645,22.666
3802029,7200646,19.75
3802044,7200645,22.666
3802044,7200646,19.75
3802077,7200645,22.666
3802077,7200646,19.75
3802111,7200645,22.666
3802111,7200646,19.75
3802112,7200645,22.666
3802112,7200646,19.75
3802113,7200645,45.332
3802113,7200646,39.5
3802114,7200645,22.666
3802114,7200646,19.75
3802115,7200645,22.666
3802115,7200646,19.75
3802116,7200645,22.666
3802116,7200646,19.75
3803500,7200645,22.666
3803500,7200646,19.75
3803501,7200645,22.666
3803501,7200646,19.75
3803502,7200645,22.666
3803502,7200646,19.75
3803504,7200645,22.666
3803504,7200646,19.75
3803508,7200645,22.666
3803508,7200646,19.75
3803511,7200645,22.666
3803511,7200646,19.75
3803512,7200645,22.666
3803512,7200646,19.75
3803513,7200645,45.332
3803513,7200646,39.5
3803514,7200645,22.666
3803514,7200646,19.75
3803515,7200645,22.666
3803515,7200646,19.75
3803516,7200645,22.666
3803516,7200646,19.75
3803520,7200645,22.666
3803520,7200646,19.75
3803521,7200645,22.666
3803521,7200646,19.75
3803522,7200645,22.666
3803522,7200646,19.75
3803523,7200645,22.666
3803523,7200646,19.75
3803524,7200645,22.666
3803524,7200646,19.75
3803525,7200645,22.666
3803525,7200646,19.75
3803526,7200645,22.666
3803526,7200646,19.75
3803527,7200645,22.666
3803527,7200646,19.75
3803529,7200645,22.666
3803529,7200646,19.75
3803530,7200645,22.666
3803530,7200646,19.75
3803532,7200645,22.666
3803532,7200646,19.75
3803537,7200645,22.666
3803537,7200646,19.75
3803538,7200645,22.666
3803538,7200646,19.75
3803542,7200645,22.666
3803542,7200646,19.75
3803543,7200645,22.666
3803543,7200646,19.75
3803547,7200645,22.666
3803547,7200646,19.75
3803549,7200645,22.666
3803549,7200646,19.75
3803552,7200645,22.666
3803552,7200646,19.75
3803553,7200645,22.666
3803553,7200646,19.75
3803554,7200645,22.666
3803554,7200646,19.75
3803559,7200645,22.666
3803559,7200646,19.75
3803560,7200645,22.666
3803560,7200646,19.75
3803561,7200645,22.666
3803561,7200646,19.75
3803562,7200645,22.666
3803562,7200646,19.75
3803565,7200645,22.666
3803565,7200646,19.75
3803566,7200645,22.666
3803566,7200646,19.75
3803575,7200645,22.666
3803575,7200646,19.75
3803581,7200645,22.666
3803581,7200646,19.75
3803582,7200645,22.666
3803582,7200646,19.75
3803583,7200645,22.666
3803583,7200646,19.75
3803584,7200645,22.666
3803584,7200646,19.75
3803585,7200645,22.666
3803585,7200646,19.75
3803586,7200645,22.666
3803586,7200646,19.75
3803587,7200645,22.666
3803587,7200646,19.75
3803588,7200645,22.666
3803588,7200646,19.75
3803589,7200645,22.666
3803589,7200646,19.75
3803590,7200645,22.666
3803590,7200646,19.75
3803592,7200645,22.666
3803592,7200646,19.75
3803593,7200645,22.666
3803593,7200646,19.75
3803594,7200645,22.666
3803594,7200646,19.75
3803597,7200645,22.666
3803597,7200646,19.75
3803598,7200645,22.666
3803598,7200646,19.75
3803599,7200645,22.666
3803599,7200646,19.75
3803600,7200645,22.666
3803600,7200646,19.75
3803601,7200645,22.666
3803601,7200646,19.75
3803602,7200645,22.666
3803602,7200646,19.75
3803604,7200645,22.666
3803604,7200646,19.75
3803606,7200645,22.666
3803606,7200646,19.75
3803607,7200645,22.666
3803607,7200646,19.75
3803609,7200645,22.666
3803609,7200646,19.75
3803610,7200645,22.666
3803610,7200646,19.75
3803611,7200645,22.666
3803611,7200646,19.75
3803619,7200645,22.666
3803619,7200646,19.75
3803622,7200645,22.666
3803622,7200646,19.75
3803624,7200645,22.666
3803624,7200646,19.75
3803626,7200645,22.666
3803626,7200646,19.75
3803627,7200645,22.666
3803627,7200646,19.75
3803632,7200645,22.666
3803632,7200646,19.75
3803635,7200645,22.666
3803635,7200646,19.75
3803638,7200645,22.666
3803638,7200646,19.75
3803639,7200645,22.666
3803639,7200646,19.75
3803640,7200645,22.666
3803640,7200646,19.75
3803641,7200645,22.666
3803641,7200646,19.75
3803654,7200645,22.666
3803654,7200646,19.75
3803655,7200645,22.666
3803655,7200646,19.75
3803657,7200645,22.666
3803657,7200646,19.75
3803660,7200645,22.666
3803660,7200646,19.75
3803663,7200645,22.666
3803663,7200646,19.75
3803668,7200645,22.666
3803668,7200646,19.75
3803669,7200645,22.666
3803669,7200646,19.75
3803670,7200645,22.666
3803670,7200646,19.75
3803671,7200645,22.666
3803671,7200646,19.75
3803673,7200645,22.666
3803673,7200646,19.75
3803674,7200645,22.666
3803674,7200646,19.75
3803675,7200645,22.666
3803675,7200646,19.75
3803676,7200645,22.666
3803676,7200646,19.75
3803679,7200645,22.666
3803679,7200646,19.75
3803685,7200645,22.666
3803685,7200646,19.75
3803687,7200645,22.666
3803687,7200646,19.75
3803688,7200645,22.666
3803688,7200646,19.75
3803690,7200645,22.666
3803690,7200646,19.75
3803691,7200645,22.666
3803691,7200646,19.75
3803692,7200645,22.666
3803692,7200646,19.75
3803704,7200645,22.666
3803704,7200646,19.75
3803705,7200645,22.666
3803705,7200646,19.75
3803711,7200645,45.332
3803711,7200646,39.5
3803713,7200645,45.332
3803713,7200646,39.5
3803721,7200645,22.666
3803721,7200646,19.75
3803722,7200645,45.332
3803722,7200646,39.5
3803726,7200645,22.666
3803726,7200646,19.75
3803729,7200645,22.666
3803729,7200646,17.75
3803730,7200645,22.666
3803730,7200646,19.75
3803731,7200645,22.666
3803731,7200646,19.75
3803733,7200645,45.332
3803733,7200646,39.5
3803740,7200645,22.666
3803740,7200646,19.75
3803743,7200645,22.666
3803743,7200646,17.75
3803745,7200645,22.666
3803745,7200646,17.75
3803746,7200645,22.666
3803746,7200646,19.75
3803747,7200645,22.666
3803747,7200646,19.75
3803751,7200645,45.332
3803751,7200646,39.5
3803752,7200645,22.666
3803752,7200646,19.75
3803754,7200645,22.666
3803754,7200646,19.75
3803759,7200645,45.332
3803759,7200646,39.5
3803760,7200645,22.666
3803760,7200646,19.75
3803761,7200645,45.332
3803761,7200646,39.5
3803762,7200645,22.666
3803762,7200646,19.75
3803763,7200645,22.666
3803763,7200646,19.75
3803764,7200645,22.666
3803764,7200646,19.75
3803765,7200645,22.666
3803765,7200646,19.75
3803766,7200645,22.666
3803766,7200646,19.75
3803767,7200645,22.666
3803767,7200646,19.75
3803768,7200645,22.666
3803768,7200646,19.75
3803769,7200645,22.666
3803769,7200646,19.75
3803770,7200645,22.666
3803770,7200646,19.75
3803771,7200645,22.666
3803771,7200646,19.75
3803772,7200645,22.666
3803772,7200646,19.75
3803773,7200645,22.666
3803773,7200646,19.75
3803774,7200645,22.666
3803774,7200646,19.75
3803775,7200645,22.666
3803775,7200646,19.75
3803776,7200645,45.332
3803776,7200646,39.5
3803778,7200645,22.666
3803778,7200646,19.75
3803779,7200645,22.666
3803779,7200646,19.75
3803780,7200645,22.666
3803780,7200646,19.75
3803781,7200645,22.666
3803781,7200646,19.75
3803785,7200645,22.666
3803785,7200646,19.75
3803786,7200645,22.666
3803786,7200646,19.75
3803789,7200645,22.666
3803789,7200646,19.75
3803790,7200645,22.666
3803790,7200646,19.75
3803793,7200645,22.666
3803793,7200646,19.75
3803794,7200645,22.666
3803794,7200646,19.75
3803795,7200645,22.666
3803795,7200646,19.75
3803796,7200645,22.666
3803796,7200646,19.75
3803797,7200645,22.666
3803797,7200646,19.75
3803798,7200645,22.666
3803798,7200646,19.75
3803799,7200645,22.666
3803799,7200646,19.75
3803801,7200645,22.666
3803801,7200646,19.75
3803802,7200645,22.666
3803802,7200646,19.75
3803803,7200645,22.666
3803803,7200646,19.75
3803807,7200645,22.666
3803807,7200646,19.75
3803814,7200645,45.332
3803814,7200646,39.5
3803815,7200645,67.998
3803815,7200646,59.25
3803820,7200645,22.666
3803820,7200646,19.75
3803821,7200645,22.666
3803821,7200646,19.75
3803822,7200645,22.666
3803822,7200646,19.75
3803823,7200645,22.666
3803823,7200646,19.75
3803826,7200645,22.666
3803826,7200646,19.75
3803827,7200645,22.666
3803827,7200646,19.75
3803829,7200645,22.666
3803829,7200646,19.75
3803830,7200645,22.666
3803830,7200646,19.75
3803832,7200645,22.666
3803832,7200646,19.75
3803835,7200645,22.666
3803835,7200646,19.75
3803837,7200645,22.666
3803837,7200646,19.75
3803844,7200645,22.666
3803844,7200646,19.75
3803846,7200645,22.666
3803846,7200646,19.75
3803848,7200645,22.666
3803848,7200646,19.75
3803849,7200645,22.666
3803849,7200646,19.75
3803852,7200645,22.666
3803852,7200646,19.75
3803853,7200645,22.666
3803853,7200646,19.75
3803854,7200645,22.666
3803854,7200646,19.75
3803863,7200645,45.332
3803863,7200646,39.5
3803865,7200645,22.666
3803865,7200646,19.75
3803866,7200645,22.666
3803866,7200646,19.75
3803871,7200645,22.666
3803871,7200646,19.75
3803872,7200645,22.666
3803872,7200646,19.75
3803873,7200645,22.666
3803873,7200646,19.75
3803877,7200645,22.666
3803877,7200646,19.75
3803879,7200645,22.666
3803879,7200646,19.75
3803881,7200645,22.666
3803881,7200646,19.75
3803895,7200645,22.666
3803895,7200646,19.75
3803898,7200645,22.666
3803898,7200646,19.75
3803901,7200645,22.666
3803901,7200646,19.75
3803907,7200645,22.666
3803907,7200646,19.75
3803908,7200645,22.666
3803908,7200646,19.75
3803909,7200645,22.666
3803909,7200646,19.75
3803910,7200645,22.666
3803910,7200646,19.75
3803911,7200645,22.666
3803911,7200646,19.75
3803912,7200645,22.666
3803912,7200646,19.75
3803913,7200645,22.666
3803913,7200646,19.75
3803914,7200645,22.666
3803914,7200646,19.75
3803915,7200645,22.666
3803915,7200646,19.75
3803916,7200645,22.666
3803916,7200646,19.75
3803917,7200645,22.666
3803917,7200646,19.75
3803918,7200645,22.666
3803918,7200646,19.75
3803919,7200645,22.666
3803919,7200646,19.75
3803920,7200645,22.666
3803920,7200646,19.75
3803921,7200645,22.666
3803921,7200646,19.75
3803926,7200645,22.666
3803926,7200646,19.75
3803927,7200645,22.666
3803927,7200646,19.75
3803928,7200645,22.666
3803928,7200646,19.75
3803930,7200645,22.666
3803930,7200646,19.75
3803934,7200645,22.666
3803934,7200646,19.75
3803935,7200645,22.666
3803935,7200646,19.75
3803936,7200645,22.666
3803936,7200646,19.75
3803938,7200645,22.666
3803938,7200646,19.75
3803939,7200645,22.666
3803939,7200646,19.75
3803940,7200645,22.666
3803940,7200646,19.75
3803941,7200645,22.666
3803941,7200646,19.75
3803942,7200645,22.666
3803942,7200646,19.75
3803943,7200645,22.666
3803943,7200646,19.75
3803945,7200645,22.666
3803945,7200646,19.75
3803946,7200645,22.666
3803946,7200646,19.75
3803947,7200645,22.666
3803947,7200646,19.75
3803948,7200645,22.666
3803948,7200646,19.75
3803950,7200645,45.332
3803950,7200646,39.5
3803951,7200645,22.666
3803951,7200646,19.75
3803953,7200645,22.666
3803953,7200646,19.75
3803954,7200645,22.666
3803954,7200646,19.75
3803955,7200645,22.666
3803955,7200646,19.75
3803956,7200645,22.666
3803956,7200646,19.75
3803959,7200645,22.666
3803959,7200646,19.75
3803960,7200645,22.666
3803960,7200646,19.75
3803966,7200645,45.332
3803966,7200646,39.5
3803968,7200645,45.332
3803968,7200646,39.5
3803969,7200645,45.332
3803969,7200646,39.5
3803970,7200645,22.666
3803970,7200646,19.75
3803971,7200645,22.666
3803971,7200646,19.75
3803972,7200645,22.666
3803972,7200646,19.75
3803973,7200645,22.666
3803973,7200646,19.75
3803974,7200645,22.666
3803974,7200646,19.75
3803975,7200645,22.666
3803975,7200646,19.75
3803976,7200645,22.666
3803976,7200646,19.75
3803977,7200645,22.666
3803977,7200646,19.75
3803978,7200645,22.666
3803978,7200646,19.75
3803979,7200645,22.666
3803979,7200646,19.75
3803980,7200645,22.666
3803980,7200646,19.75
3803981,7200645,22.666
3803981,7200646,19.75
3803982,7200645,22.666
3803982,7200646,19.75
3803983,7200645,22.666
3803983,7200646,19.75
3803984,7200645,22.666
3803984,7200646,19.75
3803985,7200645,45.332
3803985,7200646,39.5
3803986,7200645,22.666
3803986,7200646,19.75
3803988,7200645,22.666
3803988,7200646,19.75
3803989,7200645,22.666
3803989,7200646,19.75
3803990,7200645,22.666
3803990,7200646,19.75
3803992,7200645,22.666
3803992,7200646,19.75
3803993,7200645,22.666
3803993,7200646,19.75
3803996,7200645,22.666
3803996,7200646,19.75
3803998,7200645,22.666
3803998,7200646,19.75
3804000,7200645,22.666
3804000,7200646,19.75
3804006,7200645,22.666
3804006,7200646,19.75
3804007,7200645,22.666
3804007,7200646,19.75
3804008,7200645,22.666
3804008,7200646,19.75
3804009,7200645,45.332
3804009,7200646,39.5
3804010,7200645,22.666
3804010,7200646,19.75
3804011,7200645,22.666
3804011,7200646,19.75
3804012,7200645,22.666
3804012,7200646,19.75
3804013,7200645,22.666
3804013,7200646,19.75
3804014,7200645,22.666
3804014,7200646,19.75
3804015,7200645,22.666
3804015,7200646,19.75
3804016,7200645,22.666
3804016,7200646,19.75
3804017,7200645,22.666
3804017,7200646,19.75
3804018,7200645,22.666
3804018,7200646,19.75
3804019,7200645,67.998
3804019,7200646,59.25
3804020,7200645,22.666
3804020,7200646,19.75
3804022,7200645,22.666
3804022,7200646,19.75
3804023,7200645,22.666
3804023,7200646,19.75
3804024,7200645,22.666
3804024,7200646,19.75
3804025,7200645,22.666
3804025,7200646,19.75
3804026,7200645,22.666
3804026,7200646,19.75
3804027,7200645,22.666
3804027,7200646,19.75
3804028,7200645,22.666
3804028,7200646,19.75
3804029,7200645,22.666
3804029,7200646,19.75
3804030,7200645,22.666
3804030,7200646,19.75
3804031,7200645,22.666
3804031,7200646,19.75
3804032,7200645,22.666
3804032,7200646,19.75
3804035,7200645,22.666
3804035,7200646,19.75
3804036,7200645,22.666
3804036,7200646,19.75
3804037,7200645,22.666
3804037,7200646,19.75
3804038,7200645,22.666
3804038,7200646,19.75
3804039,7200645,22.666
3804039,7200646,19.75
3804040,7200645,22.666
3804040,7200646,19.75
3804041,7200645,22.666
3804041,7200646,19.75
3804042,7200645,22.666
3804042,7200646,19.75
3804043,7200645,22.666
3804043,7200646,19.75
3804044,7200645,22.666
3804044,7200646,19.75
3804045,7200645,22.666
3804045,7200646,19.75
3804046,7200645,22.666
3804046,7200646,19.75
3804047,7200645,22.666
3804047,7200646,19.75
3804050,7200645,22.666
3804050,7200646,19.75
3804051,7200645,22.666
3804051,7200646,19.75
3804052,7200645,22.666
3804052,7200646,19.75
3804057,7200645,22.666
3804057,7200646,19.75
3804060,7200645,22.666
3804060,7200646,19.75
3804066,7200645,22.666
3804066,7200646,19.75
3804067,7200645,45.332
3804067,7200646,39.5
3804068,7200645,22.666
3804068,7200646,19.75
3804069,7200645,22.666
3804069,7200646,19.75
3804070,7200645,22.666
3804070,7200646,19.75
3804072,7200645,22.666
3804072,7200646,19.75
3804073,7200645,22.666
3804073,7200646,19.75
3804074,7200645,22.666
3804074,7200646,19.75
3804075,7200645,22.666
3804075,7200646,19.75
3804076,7200645,22.666
3804076,7200646,19.75
3804079,7200645,22.666
3804079,7200646,19.75
3804082,7200645,45.332
3804082,7200646,39.5
3804083,7200645,22.666
3804083,7200646,19.75
3804084,7200645,22.666
3804084,7200646,19.75
3804085,7200645,22.666
3804085,7200646,19.75
3804086,7200645,22.666
3804086,7200646,19.75
3804087,7200645,22.666
3804087,7200646,19.75
3804088,7200645,22.666
3804088,7200646,19.75
3804091,7200645,22.666
3804091,7200646,19.75
3804092,7200645,22.666
3804092,7200646,19.75
3804097,7200645,22.666
3804097,7200646,19.75
3804098,7200645,22.666
3804098,7200646,19.75
3804099,7200645,22.666
3804099,7200646,19.75
3804100,7200645,22.666
3804100,7200646,19.75
3804105,7200645,22.666
3804105,7200646,19.75
3804106,7200645,22.666
3804106,7200646,19.75
3804107,7200645,22.666
3804107,7200646,19.75
3804108,7200645,22.666
3804108,7200646,19.75
3804110,7200645,22.666
3804110,7200646,19.75
3804111,7200645,22.666
3804111,7200646,19.75
3804112,7200645,22.666
3804112,7200646,19.75
3804113,7200645,22.666
3804113,7200646,19.75
3804116,7200645,22.666
3804116,7200646,19.75
