analysisWdid,locationWdid,sum_wtd_count
3603585,7200646,32.584
3603585,3603543,113.0
3603585,5300584,140.999
3603585,7200645,19.417
3603586,7200646,32.584
3603586,3603543,113.0
3603586,5300584,140.999
3603586,7200645,19.417
3603587,7200646,32.584
3603587,3603543,113.0
3603587,5300584,140.999
3603587,7200645,19.417
3603588,7200646,32.584
3603588,3603543,113.0
3603588,5300584,140.999
3603588,7200645,19.417
3603589,7200646,32.584
3603589,3603543,113.0
3603589,5300584,140.999
3603589,7200645,19.417
3603591,7200646,32.584
3603591,3603543,113.0
3603591,5300584,140.999
3603591,7200645,19.417
3603592,7200646,32.584
3603592,3603543,113.0
3603592,5300584,140.999
3603592,7200645,19.417
3603593,7200646,32.584
3603593,3603543,113.0
3603593,5300584,140.999
3603593,7200645,19.417
3603594,7200646,32.584
3603594,3603543,113.0
3603594,5300584,140.999
3603594,7200645,19.417
3603595,7200646,32.584
3603595,3603543,113.0
3603595,5300584,140.999
3603595,7200645,19.417
3603596,7200646,32.584
3603596,3603543,113.0
3603596,5300584,140.999
3603596,7200645,19.417
3603599,7200646,32.584
3603599,3603543,113.0
3603599,5300584,140.999
3603599,7200645,19.417
3603604,7200646,35.709
3603604,5300584,154.29
3603604,7200645,20.417
3603605,7200646,32.584
3603605,3603543,113.0
3603605,5300584,140.999
3603605,7200645,19.417
3603606,7200646,32.584
3603606,3603543,113.0
3603606,5300584,140.999
3603606,7200645,19.417
3603610,7200646,32.584
3603610,3603543,113.0
3603610,5300584,140.999
3603610,7200645,19.417
3603611,7200646,32.584
3603611,3603543,113.0
3603611,5300584,140.999
3603611,7200645,19.417
3603612,7200646,32.584
3603612,3603543,113.0
3603612,5300584,140.999
3603612,7200645,19.417
3603613,7200646,32.584
3603613,3603543,113.0
3603613,5300584,140.999
3603613,7200645,19.417
3603614,7200646,32.584
3603614,3603543,113.0
3603614,5300584,140.999
3603614,7200645,19.417
3603615,7200646,32.584
3603615,3603543,113.0
3603615,5300584,140.999
3603615,7200645,19.417
3603616,7200646,32.584
3603616,3603543,113.0
3603616,5300584,140.999
3603616,7200645,19.417
3603617,7200646,32.584
3603617,3603543,113.0
3603617,5300584,140.999
3603617,7200645,19.417
3603624,7200646,65.168
3603624,3603543,226.0
3603624,5300584,281.998
3603624,7200645,38.834
3603625,7200646,32.584
3603625,3603543,113.0
3603625,5300584,140.999
3603625,7200645,19.417
3603628,7200646,35.709
3603628,5300584,156.999
3603628,7200645,20.417
3603635,7200646,32.584
3603635,3603543,113.0
3603635,5300584,140.999
3603635,7200645,19.417
3603636,7200646,32.584
3603636,3603543,113.0
3603636,5300584,140.999
3603636,7200645,19.417
3603638,7200646,32.584
3603638,3603543,113.0
3603638,5300584,140.999
3603638,7200645,19.417
3603644,7200646,32.584
3603644,3603543,113.0
3603644,5300584,140.999
3603644,7200645,19.417
3603645,7200646,32.584
3603645,3603543,113.0
3603645,5300584,140.999
3603645,7200645,19.417
3603651,7200646,32.584
3603651,3603543,113.0
3603651,5300584,140.999
3603651,7200645,19.417
3603652,7200646,32.584
3603652,3603543,113.0
3603652,5300584,140.999
3603652,7200645,19.417
3603655,7200646,32.584
3603655,3603543,113.0
3603655,5300584,140.999
3603655,7200645,19.417
3603656,7200646,32.584
3603656,3603543,113.0
3603656,5300584,140.999
3603656,7200645,19.417
3603657,7200646,32.584
3603657,3603543,113.0
3603657,5300584,140.999
3603657,7200645,19.417
3603661,7200646,35.709
3603661,5300584,156.999
3603661,7200645,20.417
3603662,7200646,32.584
3603662,3603543,113.0
3603662,5300584,140.999
3603662,7200645,19.417
3603664,7200646,32.584
3603664,3603543,113.0
3603664,5300584,140.999
3603664,7200645,19.417
3603665,7200646,32.584
3603665,3603543,113.0
3603665,5300584,140.999
3603665,7200645,19.417
3603666,7200646,32.584
3603666,3603543,113.0
3603666,5300584,140.999
3603666,7200645,19.417
3603667,7200646,32.584
3603667,3603543,113.0
3603667,5300584,140.999
3603667,7200645,19.417
3603668,7200646,32.584
3603668,3603543,113.0
3603668,5300584,140.999
3603668,7200645,19.417
3603669,7200646,32.584
3603669,3603543,113.0
3603669,5300584,140.999
3603669,7200645,19.417
3603670,7200646,32.584
3603670,3603543,113.0
3603670,5300584,140.999
3603670,7200645,19.417
3603672,7200646,32.584
3603672,3603543,113.0
3603672,5300584,140.999
3603672,7200645,19.417
3603673,7200646,32.584
3603673,3603543,113.0
3603673,5300584,140.999
3603673,7200645,19.417
3603674,7200646,35.709
3603674,5300584,156.999
3603674,7200645,20.417
3603675,7200646,35.709
3603675,5300584,156.999
3603675,7200645,20.417
3603678,7200646,32.584
3603678,3603543,113.0
3603678,5300584,140.999
3603678,7200645,19.417
3603679,7200646,32.584
3603679,3603543,113.0
3603679,5300584,140.999
3603679,7200645,19.417
3603680,7200646,32.584
3603680,3603543,113.0
3603680,5300584,140.999
3603680,7200645,19.417
3603683,7200646,32.584
3603683,3603543,113.0
3603683,5300584,140.999
3603683,7200645,19.417
3603684,7200646,32.584
3603684,3603543,113.0
3603684,5300584,140.999
3603684,7200645,19.417
3603685,7200646,32.584
3603685,3603543,113.0
3603685,5300584,140.999
3603685,7200645,19.417
3603686,7200646,32.584
3603686,3603543,113.0
3603686,5300584,140.999
3603686,7200645,19.417
3603688,7200646,32.584
3603688,3603543,113.0
3603688,5300584,140.999
3603688,7200645,19.417
3603690,7200646,32.584
3603690,3603543,113.0
3603690,5300584,140.999
3603690,7200645,19.417
3603691,7200646,32.584
3603691,3603543,113.0
3603691,5300584,140.999
3603691,7200645,19.417
3603692,7200646,32.584
3603692,3603543,113.0
3603692,7200645,19.417
3603692,5300584,127.124
3603693,7200646,32.584
3603693,3603543,113.0
3603693,5300584,140.999
3603693,7200645,19.417
3603694,7200646,65.168
3603694,3603543,226.0
3603694,5300584,281.998
3603694,7200645,38.834
3603698,7200646,32.584
3603698,3603543,113.0
3603698,5300584,140.999
3603698,7200645,19.417
3603699,7200646,32.584
3603699,3603543,113.0
3603699,5300584,140.999
3603699,7200645,19.417
3603700,7200646,32.584
3603700,3603543,113.0
3603700,5300584,140.999
3603700,7200645,19.417
3603701,7200646,32.584
3603701,3603543,113.0
3603701,5300584,140.999
3603701,7200645,19.417
3603705,5300584,110.208
3604512,7200646,32.584
3604512,3603543,113.0
3604512,5300584,140.999
3604512,7200645,19.417
3604683,7200646,32.584
3604683,3603543,113.0
3604683,5300584,140.999
3604683,7200645,19.417
3604684,7200646,32.584
3604684,3603543,113.0
3604684,7200645,19.417
3604684,5300584,127.124
3604685,7200646,27.459
3604685,5300584,110.208
3604687,7200646,32.584
3604687,3603543,113.0
3604687,5300584,140.999
3604687,7200645,19.417
3604688,7200646,32.584
3604688,3603543,113.0
3604688,5300584,140.999
3604688,7200645,19.417
3604690,7200646,32.584
3604690,3603543,113.0
3604690,5300584,140.999
3604690,7200645,19.417
3604692,7200646,60.043
3604692,3603543,113.0
3604692,5300584,251.207
3604692,7200645,19.417
3604696,7200646,32.584
3604696,3603543,113.0
3604696,5300584,140.999
3604696,7200645,19.417
3604699,7200646,32.584
3604699,3603543,113.0
3604699,5300584,140.999
3604699,7200645,19.417
3604923,7200646,147.54500000000002
3604923,3603543,226.0
3604923,7200645,38.834
3604923,5300584,584.872
3607293,7200646,32.584
3607293,3603543,113.0
3607293,5300584,140.999
3607293,7200645,19.417
3700514,5300584,110.208
3700560,7200646,32.584
3700560,5300584,110.208
3700613,7200646,35.709
3700613,5300584,154.29
3700613,7200645,20.417
3700642,7200646,32.584
3700642,5300584,220.416
3700658,7200646,32.584
3700658,5300584,110.208
3700682,7200646,32.584
3700682,5300584,110.208
3700683,7200646,35.709
3700683,5300584,154.29
3700683,7200645,20.417
3700684,7200646,35.709
3700684,5300584,154.29
3700684,7200645,20.417
3700694,7200646,32.584
3700694,5300584,110.208
3700708,7200646,35.709
3700708,5300584,154.29
3700708,7200645,20.417
3700711,7200646,32.584
3700711,5300584,110.208
3700835,7200646,35.709
3700835,5300584,154.29
3700835,7200645,20.417
3700848,7200646,68.293
3700848,5300584,264.498
3700848,7200645,20.417
3700857,7200646,32.584
3700857,5300584,110.208
3701066,7200646,32.584
3701066,5300584,110.208
3701086,7200646,35.709
3701086,5300584,154.29
3701086,7200645,20.417
3701255,7200646,35.709
3701255,5300584,154.29
3701255,7200645,20.417
3701290,7200646,35.709
3701290,5300584,154.29
3701290,7200645,20.417
3701300,7200646,35.709
3701300,5300584,156.999
3701300,7200645,20.417
3701412,7200646,35.709
3701412,5300584,156.999
3701412,7200645,20.417
3701413,7200646,35.709
3701413,5300584,156.999
3701413,7200645,20.417
3701414,7200646,35.709
3701414,5300584,156.999
3701414,7200645,20.417
3701416,7200646,35.709
3701416,5300584,156.999
3701416,7200645,20.417
3701417,7200646,35.709
3701417,5300584,156.999
3701417,7200645,20.417
3701418,7200646,35.709
3701418,5300584,156.999
3701418,7200645,20.417
3702002,7200646,35.709
3702002,5300584,154.29
3702002,7200645,20.417
3702012,7200646,35.709
3702012,5300584,154.29
3702012,7200645,20.417
3702018,7200646,35.709
3702018,5300584,154.29
3702018,7200645,20.417
3702028,7200646,35.709
3702028,5300584,154.29
3702028,7200645,20.417
3702034,7200646,35.709
3702034,5300584,154.29
3702034,7200645,20.417
3702041,7200646,35.709
3702041,5300584,154.29
3702041,7200645,20.417
3702042,7200646,35.709
3702042,5300584,154.29
3702042,7200645,20.417
3702043,7200646,35.709
3702043,5300584,154.29
3702043,7200645,20.417
3702046,7200646,35.709
3702046,5300584,154.29
3702046,7200645,20.417
3702048,7200646,35.709
3702048,5300584,154.29
3702048,7200645,20.417
3702056,7200646,71.418
3702056,5300584,308.58
3702056,7200645,40.834
3702057,7200646,35.709
3702057,5300584,154.29
3702057,7200645,20.417
3702059,7200646,35.709
3702059,5300584,154.29
3702059,7200645,20.417
3703403,7200646,35.709
3703403,5300584,156.999
3703403,7200645,20.417
3703510,7200646,35.709
3703510,5300584,154.29
3703510,7200645,20.417
3703513,7200646,35.709
3703513,5300584,154.29
3703513,7200645,20.417
3703516,5300584,256.02
3703516,3700534,200.104
3703516,7200646,6.25
3703517,5300584,256.02
3703517,3700534,200.104
3703517,7200646,6.25
3703520,3700699,10.948
3703520,3700539,121.032
3703520,3700823,11.042
3703520,5300584,36.583
3703522,5300584,131.937
3703522,3700534,100.052
3703522,7200646,3.125
3703523,7200646,35.709
3703523,5300584,156.999
3703523,7200645,20.417
3703524,7200646,256.672
3703524,5300584,1416.078
3703524,7200645,40.834
3703528,3700699,10.948
3703528,3700539,87.084
3703530,5300584,110.208
3703533,7200646,35.709
3703533,5300584,154.29
3703533,7200645,20.417
3703534,7200646,35.709
3703534,5300584,154.29
3703534,7200645,20.417
3703535,7200646,35.709
3703535,5300584,154.29
3703535,7200645,20.417
3703536,7200646,35.709
3703536,5300584,154.29
3703536,7200645,20.417
3703537,7200646,35.709
3703537,5300584,154.29
3703537,7200645,20.417
3703538,7200646,35.709
3703538,5300584,154.29
3703538,7200645,20.417
3703539,7200646,35.709
3703539,5300584,154.29
3703539,7200645,20.417
3703540,5300584,46.447
3703540,7200645,0.01
3703540,3700699,10.948
3703540,3700539,121.032
3703540,3700823,11.042
3703541,7200646,35.709
3703541,5300584,154.29
3703541,7200645,20.417
3703542,7200646,35.709
3703542,5300584,154.29
3703542,7200645,20.417
3703543,7200646,35.709
3703543,5300584,154.29
3703543,7200645,20.417
3703544,7200646,35.709
3703544,5300584,154.29
3703544,7200645,20.417
3703545,7200646,71.418
3703545,5300584,308.58
3703545,7200645,40.834
3703546,7200646,35.709
3703546,5300584,154.29
3703546,7200645,20.417
3703547,7200646,35.709
3703547,5300584,154.29
3703547,7200645,20.417
3703550,7200646,35.709
3703550,5300584,154.29
3703550,7200645,20.417
3703551,7200646,35.709
3703551,5300584,154.29
3703551,7200645,20.417
3703552,7200646,35.709
3703552,5300584,154.29
3703552,7200645,20.417
3703554,7200646,35.709
3703554,5300584,154.29
3703554,7200645,20.417
3703556,7200646,35.709
3703556,5300584,154.29
3703556,7200645,20.417
3703569,7200646,32.584
3703569,5300584,66.79
3703569,7200645,20.417
3703580,7200646,35.709
3703580,5300584,154.29
3703580,7200645,20.417
3703590,7200646,35.709
3703590,5300584,154.29
3703590,7200645,20.417
3703591,5300584,46.447
3703591,7200645,0.01
3703591,3700699,10.948
3703591,3700539,121.032
3703591,3700823,11.042
3703594,7200646,35.709
3703594,5300584,154.29
3703594,7200645,20.417
3703595,7200646,35.709
3703595,5300584,154.29
3703595,7200645,20.417
3703596,7200646,97.752
3703596,5300584,205.788
3703596,7200645,61.251000000000005
3703596,3702000,252.876
3703597,7200646,35.709
3703597,5300584,154.29
3703597,7200645,20.417
3703598,7200646,35.709
3703598,5300584,154.29
3703598,7200645,20.417
3703600,7200646,71.418
3703600,5300584,311.289
3703600,7200645,40.834
3703601,7200646,35.709
3703601,5300584,154.29
3703601,7200645,20.417
3703603,7200646,35.709
3703603,5300584,154.29
3703603,7200645,20.417
3703604,7200646,35.709
3703604,5300584,154.29
3703604,7200645,20.417
3703605,7200646,35.709
3703605,5300584,154.29
3703605,7200645,20.417
3703606,7200646,35.709
3703606,5300584,154.29
3703606,7200645,20.417
3703607,7200646,35.709
3703607,5300584,154.29
3703607,7200645,20.417
3703608,7200646,71.418
3703608,5300584,308.58
3703608,7200645,40.834
3703614,7200646,35.709
3703614,5300584,154.29
3703614,7200645,20.417
3703616,7200646,35.709
3703616,5300584,154.29
3703616,7200645,20.417
3703627,7200646,35.709
3703627,5300584,154.29
3703627,7200645,20.417
3703630,7200646,35.709
3703630,5300584,154.29
3703630,7200645,20.417
3703635,7200646,35.709
3703635,5300584,154.29
3703635,7200645,20.417
3703644,7200646,35.709
3703644,5300584,154.29
3703644,7200645,20.417
3703645,7200646,35.709
3703645,5300584,154.29
3703645,7200645,20.417
3703659,7200646,71.418
3703659,5300584,311.289
3703659,7200645,40.834
3703665,7200646,35.709
3703665,5300584,154.29
3703665,7200645,20.417
3703681,7200646,35.709
3703681,5300584,154.29
3703681,7200645,20.417
3703682,7200646,35.709
3703682,5300584,154.29
3703682,7200645,20.417
3703683,7200646,35.709
3703683,5300584,154.29
3703683,7200645,20.417
3703684,7200646,71.418
3703684,5300584,308.58
3703684,7200645,40.834
3703686,7200646,35.709
3703686,5300584,154.29
3703686,7200645,20.417
3703688,7200646,35.709
3703688,5300584,154.29
3703688,7200645,20.417
3703689,7200646,71.418
3703689,5300584,311.289
3703689,7200645,40.834
3703690,7200646,32.584
3703690,5300584,66.79
3703690,7200645,20.417
3703690,3702000,126.438
3703695,7200646,35.709
3703695,5300584,154.29
3703695,7200645,20.417
3703696,7200646,35.709
3703696,5300584,156.999
3703696,7200645,20.417
3703697,7200646,35.709
3703697,5300584,156.999
3703697,7200645,20.417
3703699,7200646,35.709
3703699,5300584,156.999
3703699,7200645,20.417
3703703,7200646,35.709
3703703,5300584,154.29
3703703,7200645,20.417
3703704,7200646,35.709
3703704,5300584,154.29
3703704,7200645,20.417
3703706,7200646,35.709
3703706,5300584,154.29
3703706,7200645,20.417
3703718,7200646,35.709
3703718,5300584,154.29
3703718,7200645,20.417
3703723,7200646,35.709
3703723,5300584,156.999
3703723,7200645,20.417
3703724,7200646,35.709
3703724,5300584,156.999
3703724,7200645,20.417
3703727,7200646,35.709
3703727,5300584,156.999
3703727,7200645,20.417
3703730,7200646,35.709
3703730,5300584,156.999
3703730,7200645,20.417
3703731,7200646,35.709
3703731,5300584,156.999
3703731,7200645,20.417
3703732,7200646,35.709
3703732,5300584,156.999
3703732,7200645,20.417
3703735,7200646,35.709
3703735,5300584,156.999
3703735,7200645,20.417
3703736,7200646,35.709
3703736,5300584,156.999
3703736,7200645,20.417
3703742,7200646,35.709
3703742,5300584,156.999
3703742,7200645,20.417
3703743,7200646,35.709
3703743,5300584,154.29
3703743,7200645,20.417
3703744,7200646,32.584
3703744,5300584,69.499
3703744,7200645,20.417
3703744,3702000,126.438
3703745,7200646,32.584
3703745,5300584,69.499
3703745,7200645,20.417
3703745,3702000,126.438
3703746,7200646,32.584
3703746,5300584,69.499
3703746,7200645,20.417
3703746,3702000,126.438
3703747,7200646,32.584
3703747,5300584,69.499
3703747,7200645,20.417
3703747,3702000,126.438
3703748,7200646,35.709
3703748,5300584,156.999
3703748,7200645,20.417
3703750,7200646,35.709
3703750,5300584,156.999
3703750,7200645,20.417
3703751,7200646,35.709
3703751,5300584,154.29
3703751,7200645,20.417
3703753,7200646,35.709
3703753,5300584,154.29
3703753,7200645,20.417
3703754,7200646,35.709
3703754,5300584,154.29
3703754,7200645,20.417
3703755,7200646,35.709
3703755,5300584,154.29
3703755,7200645,20.417
3703756,7200646,35.709
3703756,5300584,154.29
3703756,7200645,20.417
3703757,7200646,35.709
3703757,5300584,154.29
3703757,7200645,20.417
3703759,7200646,35.709
3703759,5300584,154.29
3703759,7200645,20.417
3703760,7200646,35.709
3703760,5300584,154.29
3703760,7200645,20.417
3703765,7200646,35.709
3703765,5300584,154.29
3703765,7200645,20.417
3703769,7200646,35.709
3703769,5300584,156.999
3703769,7200645,20.417
3703770,7200646,35.709
3703770,5300584,156.999
3703770,7200645,20.417
3703774,7200646,35.709
3703774,5300584,156.999
3703774,7200645,20.417
3703778,7200646,35.709
3703778,5300584,156.999
3703778,7200645,20.417
3703781,7200646,35.709
3703781,5300584,156.999
3703781,7200645,20.417
3703782,7200646,35.709
3703782,5300584,156.999
3703782,7200645,20.417
3703783,7200646,35.709
3703783,5300584,156.999
3703783,7200645,20.417
3703785,7200646,35.709
3703785,5300584,156.999
3703785,7200645,20.417
3703786,7200646,35.709
3703786,5300584,156.999
3703786,7200645,20.417
3703788,7200646,35.709
3703788,5300584,156.999
3703788,7200645,20.417
3703789,7200646,35.709
3703789,5300584,156.999
3703789,7200645,20.417
3703792,7200646,35.709
3703792,5300584,156.999
3703792,7200645,20.417
3703793,7200646,35.709
3703793,5300584,156.999
3703793,7200645,20.417
3703795,7200646,35.709
3703795,5300584,156.999
3703795,7200645,20.417
3703796,7200646,35.709
3703796,5300584,156.999
3703796,7200645,20.417
3703797,7200646,35.709
3703797,5300584,156.999
3703797,7200645,20.417
3703798,7200646,35.709
3703798,5300584,156.999
3703798,7200645,20.417
3703799,7200646,35.709
3703799,5300584,156.999
3703799,7200645,20.417
3703801,7200646,35.709
3703801,5300584,156.999
3703801,7200645,20.417
3703802,7200646,35.709
3703802,5300584,156.999
3703802,7200645,20.417
3703803,7200646,35.709
3703803,5300584,156.999
3703803,7200645,20.417
3703804,7200646,35.709
3703804,5300584,156.999
3703804,7200645,20.417
3703805,7200646,35.709
3703805,5300584,156.999
3703805,7200645,20.417
3703807,7200646,35.709
3703807,5300584,156.999
3703807,7200645,20.417
3703808,7200646,35.709
3703808,5300584,156.999
3703808,7200645,20.417
3703809,7200646,35.709
3703809,5300584,156.999
3703809,7200645,20.417
3703811,5300584,46.447
3703811,7200645,0.01
3703811,3700699,10.948
3703811,3700539,121.032
3703811,3700823,11.042
3703813,7200646,35.709
3703813,5300584,154.29
3703813,7200645,20.417
3703814,7200646,35.709
3703814,7200645,20.417
3703814,5300584,140.415
3703816,5300584,46.447
3703816,7200645,0.01
3703816,3700699,10.948
3703816,3700539,121.032
3703816,3700823,11.042
3703817,7200646,35.709
3703817,5300584,154.29
3703817,7200645,20.417
3703818,7200646,35.709
3703818,5300584,154.29
3703818,7200645,20.417
3703820,7200646,35.709
3703820,5300584,154.29
3703820,7200645,20.417
3703822,5300584,46.447
3703822,7200645,0.01
3703822,3700699,10.948
3703822,3700539,121.032
3703822,3700823,11.042
3703825,7200646,35.709
3703825,5300584,154.29
3703825,7200645,20.417
3703829,7200646,35.709
3703829,5300584,154.29
3703829,7200645,20.417
3703830,7200646,35.709
3703830,5300584,154.29
3703830,7200645,20.417
3703833,7200646,35.709
3703833,5300584,154.29
3703833,7200645,20.417
3703836,5300584,46.447
3703836,7200645,0.01
3703836,3700699,10.948
3703836,3700539,121.032
3703836,3700823,11.042
3703838,7200646,35.709
3703838,5300584,154.29
3703838,7200645,20.417
3703840,5300584,46.447
3703840,7200645,0.01
3703840,3700699,10.948
3703840,3700539,121.032
3703840,3700823,11.042
3703842,3700699,10.948
3703842,3700539,121.032
3703842,3700823,11.042
3703842,5300584,36.583
3703843,7200646,35.709
3703843,5300584,154.29
3703843,7200645,20.417
3703847,7200646,35.709
3703847,5300584,154.29
3703847,7200645,20.417
3703851,5300584,46.447
3703851,7200645,0.01
3703851,3700699,10.948
3703851,3700539,121.032
3703851,3700823,11.042
3703855,7200646,35.709
3703855,5300584,154.29
3703855,7200645,20.417
3703856,7200646,35.709
3703856,5300584,154.29
3703856,7200645,20.417
3703858,7200646,35.709
3703858,7200645,20.417
3703858,5300584,140.415
3703859,7200646,35.709
3703859,5300584,154.29
3703859,7200645,20.417
3703863,5300584,46.447
3703863,7200645,0.01
3703863,3700699,10.948
3703863,3700539,121.032
3703863,3700823,11.042
3703877,7200646,35.709
3703877,5300584,154.29
3703877,7200645,20.417
3703878,7200646,35.709
3703878,5300584,154.29
3703878,7200645,20.417
3703879,7200646,35.709
3703879,5300584,154.29
3703879,7200645,20.417
3703880,7200646,35.709
3703880,5300584,154.29
3703880,7200645,20.417
3703882,7200646,35.709
3703882,5300584,154.29
3703882,7200645,20.417
3703883,5300584,46.447
3703883,7200645,0.01
3703883,3700699,10.948
3703883,3700539,121.032
3703883,3700823,11.042
3703884,7200646,35.709
3703884,5300584,154.29
3703884,7200645,20.417
3703889,7200646,35.709
3703889,5300584,154.29
3703889,7200645,20.417
3703891,7200646,35.709
3703891,5300584,156.999
3703891,7200645,20.417
3703892,7200646,35.709
3703892,5300584,156.999
3703892,7200645,20.417
3703893,7200646,35.709
3703893,5300584,156.999
3703893,7200645,20.417
3703894,7200646,35.709
3703894,5300584,156.999
3703894,7200645,20.417
3703898,7200646,35.709
3703898,5300584,156.999
3703898,7200645,20.417
3703899,7200646,35.709
3703899,5300584,156.999
3703899,7200645,20.417
3703900,7200646,35.709
3703900,5300584,156.999
3703900,7200645,20.417
3703901,7200646,35.709
3703901,5300584,156.999
3703901,7200645,20.417
3703902,7200646,35.709
3703902,5300584,156.999
3703902,7200645,20.417
3703903,7200646,35.709
3703903,5300584,156.999
3703903,7200645,20.417
3703904,7200646,35.709
3703904,5300584,156.999
3703904,7200645,20.417
3703905,7200646,35.709
3703905,5300584,156.999
3703905,7200645,20.417
3703906,7200646,35.709
3703906,5300584,156.999
3703906,7200645,20.417
3703907,7200646,35.709
3703907,5300584,156.999
3703907,7200645,20.417
3703908,7200646,35.709
3703908,5300584,156.999
3703908,7200645,20.417
3703909,7200646,35.709
3703909,5300584,156.999
3703909,7200645,20.417
3703910,7200646,35.709
3703910,5300584,156.999
3703910,7200645,20.417
3703911,7200646,35.709
3703911,5300584,156.999
3703911,7200645,20.417
3703913,7200646,35.709
