analysisWdid,locationWdid,sum_wtd_count
3703786,5300584,237.0
3703788,5300584,237.0
3703789,5300584,237.0
3703792,5300584,237.0
3703793,5300584,237.0
3703795,5300584,237.0
3703796,5300584,237.0
3703797,5300584,237.0
3703798,5300584,237.0
3703799,5300584,237.0
3703801,5300584,237.0
3703802,5300584,237.0
3703803,5300584,237.0
3703804,5300584,237.0
3703805,5300584,237.0
3703807,5300584,237.0
3703808,5300584,237.0
3703809,5300584,237.0
3703811,3700539,57.0
3703811,5300584,213.0
3703813,5300584,237.0
3703814,5300584,225.0
3703816,3700539,57.0
3703816,5300584,213.0
3703817,5300584,237.0
3703818,5300584,237.0
3703820,5300584,237.0
3703822,3700539,57.0
3703822,5300584,213.0
3703825,5300584,237.0
3703829,5300584,237.0
3703830,5300584,237.0
3703833,5300584,237.0
3703836,3700539,57.0
3703836,5300584,213.0
3703838,5300584,237.0
3703840,3700539,57.0
3703840,5300584,213.0
3703842,3700539,57.0
3703842,5300584,213.0
3703843,5300584,237.0
3703847,5300584,237.0
3703851,3700539,57.0
3703851,5300584,213.0
3703855,5300584,237.0
3703856,5300584,237.0
3703858,5300584,225.0
3703859,5300584,237.0
3703863,3700539,57.0
3703863,5300584,213.0
3703877,5300584,237.0
3703878,5300584,237.0
3703879,5300584,237.0
3703880,5300584,237.0
3703882,5300584,237.0
3703883,3700539,57.0
3703883,5300584,213.0
3703884,5300584,237.0
3703889,5300584,237.0
3703891,5300584,237.0
3703892,5300584,237.0
3703893,5300584,237.0
3703894,5300584,237.0
3703898,5300584,237.0
3703899,5300584,237.0
3703900,5300584,237.0
3703901,5300584,237.0
3703902,5300584,237.0
3703903,5300584,237.0
3703904,5300584,237.0
3703905,5300584,237.0
3703906,5300584,237.0
3703907,5300584,237.0
3703908,5300584,237.0
3703909,5300584,237.0
3703910,5300584,237.0
3703911,5300584,237.0
3703913,5300584,237.0
3703914,5300584,237.0
3703924,5300584,237.0
3703925,5300584,237.0
3703926,5300584,237.0
3703927,5300584,237.0
3703930,5300584,237.0
3703931,5300584,237.0
3703934,5300584,237.0
3703935,5300584,237.0
3703936,5300584,237.0
3703937,5300584,237.0
3703938,5300584,237.0
3703939,5300584,237.0
3703943,5300584,237.0
3703944,5300584,238.0
3703948,5300584,237.0
3703949,5300584,237.0
3703950,5300584,237.0
3703951,5300584,237.0
3703952,5300584,237.0
3703953,5300584,237.0
3703954,5300584,237.0
3703955,5300584,237.0
3703956,5300584,237.0
3703958,5300584,237.0
3703960,5300584,237.0
3703969,5300584,237.0
3703976,5300584,237.0
3703977,5300584,237.0
3703983,5300584,237.0
3703984,5300584,237.0
3703987,5300584,237.0
3703990,5300584,237.0
3703991,5300584,237.0
3703992,5300584,237.0
3703993,5300584,237.0
3703995,5300584,237.0
3704015,5300584,237.0
3704016,5300584,237.0
3704017,5300584,237.0
3704021,5300584,237.0
3704022,5300584,237.0
3704024,5300584,237.0
3704027,5300584,237.0
3704028,5300584,237.0
3704029,5300584,237.0
3704030,5300584,237.0
3704031,5300584,237.0
3704032,5300584,237.0
3704033,5300584,237.0
3704034,5300584,237.0
3704035,5300584,237.0
3704036,5300584,237.0
3704037,5300584,237.0
3704038,5300584,237.0
3704039,5300584,237.0
3704040,5300584,237.0
3704041,5300584,237.0
3704042,5300584,237.0
3704043,5300584,237.0
3704044,5300584,237.0
3704046,5300584,237.0
3704047,5300584,237.0
3704050,3700539,57.0
3704050,5300584,213.0
3704051,3700539,57.0
3704051,5300584,213.0
3704052,3700539,57.0
3704052,5300584,213.0
3704065,5300584,237.0
3704067,5300584,237.0
3704068,5300584,237.0
3704069,5300584,237.0
3704071,5300584,237.0
3704072,5300584,237.0
3704073,5300584,237.0
3704074,5300584,237.0
3704078,5300584,237.0
3704093,5300584,237.0
3704094,5300584,1.0
3704516,5300584,237.0
3704614,5300584,237.0
3704642,5300584,213.0
3704643,5300584,237.0
3704648,5300584,213.0
3800517,7200646,27.0
3800528,7200646,27.0
3800547,7200646,11.0
3800570,7200646,11.0
3800574,7200646,11.0
3800606,7200646,27.0
3800653,7200646,27.0
3800712,7200646,27.0
3800715,7200646,27.0
3800740,7200646,27.0
3800749,7200646,27.0
3800755,7200646,27.0
3800757,7200646,27.0
3800768,7200646,27.0
3800789,7200646,27.0
3800809,7200646,27.0
3800838,7200646,27.0
3800840,7200646,11.0
3800854,7200646,27.0
3800880,3800742,45.0
3800880,3800989,24.0
3800880,7200646,20.0
3800881,3800569,111.0
3800890,7200646,27.0
3800902,3800569,97.0
3800920,7200646,27.0
3800924,7200646,27.0
3800930,7200646,27.0
3800948,3802114,31.0
3800948,7200646,11.0
3800968,7200646,27.0
3800970,7200646,11.0
3800996,7200646,27.0
3801012,7200646,27.0
3801028,7200646,27.0
3801038,7200646,11.0
3801062,7200646,27.0
3801073,7200646,54.0
3801078,7200646,54.0
3801146,7200646,27.0
3801147,7200646,11.0
3801360,7200646,27.0
3801418,7200646,27.0
3801481,3800860,3.0
3801661,7200646,27.0
3801707,7200646,27.0
3801708,7200646,27.0
3801709,7200646,27.0
3801763,3802049,18.0
3801763,7200646,54.0
3801764,3802049,18.0
3801764,7200646,27.0
3801766,7200646,54.0
3801767,7200646,27.0
3801768,7200646,27.0
3801773,7200646,27.0
3801775,7200646,27.0
3802000,7200646,54.0
3802006,3802114,31.0
3802006,7200646,11.0
3802007,3802114,31.0
3802007,7200646,11.0
3802010,3802114,31.0
3802010,7200646,11.0
3802011,3802114,31.0
3802011,7200646,11.0
3802020,7200646,27.0
3802029,7200646,27.0
3802032,3802114,31.0
3802032,7200646,11.0
3802044,7200646,27.0
3802077,7200646,27.0
3802111,7200646,27.0
3802112,7200646,27.0
3802113,7200646,54.0
3802114,7200646,11.0
3802115,7200646,11.0
3802116,3802114,31.0
3802116,7200646,11.0
3803500,7200646,27.0
3803501,7200646,27.0
3803502,7200646,27.0
3803504,7200646,27.0
3803508,3800860,134.0
3803508,7200646,5.0
3803511,3800516,64.0
3803512,3800516,64.0
3803513,7200646,54.0
3803514,3802114,31.0
3803514,7200646,11.0
3803515,7200646,27.0
3803516,7200646,27.0
3803520,7200646,27.0
3803521,7200646,27.0
3803522,7200646,27.0
3803523,7200646,27.0
3803524,7200646,27.0
3803525,7200646,27.0
3803526,7200646,27.0
3803527,7200646,27.0
3803529,3800860,134.0
3803529,7200646,5.0
3803530,3800860,134.0
3803530,7200646,5.0
3803532,3800860,134.0
3803532,7200646,5.0
3803537,7200646,27.0
3803538,7200646,27.0
3803542,3800860,134.0
3803542,7200646,5.0
3803543,3800860,134.0
3803543,7200646,5.0
3803544,7200646,27.0
3803547,3802114,31.0
3803547,7200646,11.0
3803548,3800860,134.0
3803548,7200646,5.0
3803549,7200646,27.0
3803552,7200646,27.0
3803553,7200646,27.0
3803554,7200646,27.0
3803557,7200646,27.0
3803559,7200646,27.0
3803560,7200646,27.0
3803561,7200646,27.0
3803562,7200646,27.0
3803565,7200646,27.0
3803566,7200646,27.0
3803569,3802114,31.0
3803569,7200646,11.0
3803571,7200646,27.0
3803573,7200646,27.0
3803575,7200646,27.0
3803578,7200646,27.0
3803579,7200646,27.0
3803580,7200646,27.0
3803581,7200646,27.0
3803582,7200646,27.0
3803583,7200646,27.0
3803584,7200646,27.0
3803585,7200646,27.0
3803586,7200646,27.0
3803587,7200646,27.0
3803588,7200646,27.0
3803589,7200646,27.0
3803590,7200646,27.0
3803592,7200646,27.0
3803593,7200646,27.0
3803594,7200646,27.0
3803597,7200646,27.0
3803598,7200646,27.0
3803599,7200646,27.0
3803600,7200646,27.0
3803601,7200646,27.0
3803602,7200646,27.0
3803604,7200646,27.0
3803606,3800516,64.0
3803607,7200646,27.0
3803609,7200646,27.0
3803610,7200646,27.0
3803611,3802114,31.0
3803611,7200646,11.0
3803612,7200646,27.0
3803613,7200646,27.0
3803614,7200646,27.0
3803615,7200646,27.0
3803619,7200646,27.0
3803622,7200646,27.0
3803623,7200646,27.0
3803624,7200646,27.0
3803626,3800860,134.0
3803626,7200646,5.0
3803627,3800860,134.0
3803627,7200646,5.0
3803632,3800742,45.0
3803632,3800989,24.0
3803632,7200646,20.0
3803635,7200646,27.0
3803638,3800860,134.0
3803638,7200646,5.0
3803639,3800860,134.0
3803639,7200646,5.0
3803640,3800860,134.0
3803640,7200646,5.0
3803641,3800860,134.0
3803641,7200646,5.0
3803646,7200646,27.0
3803647,7200646,27.0
3803648,7200646,27.0
3803649,7200646,27.0
3803654,7200646,27.0
3803655,7200646,27.0
3803657,3800516,64.0
3803660,3800860,134.0
3803660,7200646,5.0
3803663,7200646,27.0
3803668,7200646,27.0
3803669,7200646,27.0
3803670,7200646,27.0
3803671,7200646,27.0
3803673,7200646,27.0
3803674,7200646,27.0
3803675,7200646,27.0
3803676,7200646,27.0
3803679,3802114,31.0
3803679,7200646,11.0
3803685,7200646,27.0
3803687,7200646,27.0
3803688,7200646,27.0
3803690,7200646,27.0
3803691,7200646,27.0
3803692,7200646,27.0
3803693,7200646,27.0
3803695,7200646,27.0
3803697,7200646,27.0
3803698,7200646,27.0
3803699,7200646,27.0
3803700,7200646,27.0
3803704,7200646,27.0
3803705,7200646,27.0
3803711,7200646,54.0
3803713,7200646,54.0
3803717,7200646,27.0
3803721,7200646,27.0
3803722,3800860,268.0
3803722,7200646,10.0
3803726,7200646,27.0
3803727,7200646,27.0
3803729,3800654,46.0
3803729,7200646,25.0
3803730,3800742,45.0
3803730,3800989,24.0
3803730,7200646,20.0
3803731,3800742,45.0
3803731,3800989,24.0
3803731,7200646,20.0
3803733,7200646,54.0
3803734,3800697,178.0
3803740,3800860,134.0
3803740,7200646,5.0
3803742,3800860,3.0
3803743,7200646,27.0
3803745,7200646,11.0
3803746,3802049,18.0
3803746,7200646,27.0
3803747,3802114,31.0
3803747,7200646,11.0
3803751,3800860,268.0
3803751,7200646,10.0
3803752,3800860,134.0
3803752,7200646,5.0
3803754,7200646,27.0
3803759,7200646,54.0
3803760,7200646,27.0
3803761,3802114,62.0
3803761,7200646,22.0
3803762,3802114,31.0
3803762,7200646,11.0
3803763,3802114,31.0
3803763,7200646,11.0
3803764,3802114,31.0
3803764,7200646,11.0
3803765,3802114,31.0
3803765,7200646,11.0
3803766,3802114,31.0
3803766,7200646,11.0
3803767,3802114,31.0
3803767,7200646,11.0
3803768,3802114,31.0
3803768,7200646,11.0
3803769,3802114,31.0
3803769,7200646,11.0
3803770,3802114,31.0
3803770,7200646,11.0
3803771,3802114,31.0
3803771,7200646,11.0
3803772,3802114,31.0
3803772,7200646,11.0
3803773,7200646,27.0
3803774,7200646,27.0
3803775,7200646,27.0
3803776,3802049,36.0
3803776,7200646,54.0
3803778,7200646,27.0
3803779,7200646,27.0
3803780,7200646,27.0
3803781,3802114,31.0
3803781,7200646,11.0
3803785,3800860,134.0
3803785,7200646,5.0
3803786,3800569,117.0
3803786,3800860,33.0
3803786,7200646,2.0
3803789,7200646,27.0
3803790,7200646,27.0
3803793,7200646,27.0
3803794,7200646,27.0
3803795,7200646,27.0
3803796,7200646,27.0
3803797,3802114,217.0
3803797,7200646,77.0
3803798,3802114,31.0
3803798,7200646,11.0
3803799,3802114,31.0
3803799,7200646,11.0
3803801,7200646,27.0
3803802,7200646,27.0
3803803,7200646,27.0
3803807,7200646,27.0
3803814,7200646,54.0
3803815,7200646,81.0
3803820,7200646,27.0
3803821,7200646,27.0
3803822,3800516,64.0
3803823,7200646,27.0
3803826,7200646,27.0
3803827,7200646,11.0
3803829,7200646,27.0
3803830,7200646,27.0
3803832,7200646,27.0
3803835,7200646,189.0
3803837,7200646,27.0
3803844,3800516,64.0
3803846,7200646,11.0
3803848,3800742,45.0
3803848,3800989,24.0
3803848,7200646,20.0
3803849,7200646,11.0
3803852,7200646,11.0
3803853,7200646,11.0
3803854,3800516,64.0
3803863,7200646,54.0
3803865,7200646,27.0
3803866,7200646,27.0
3803871,3800516,64.0
3803872,3802114,31.0
3803872,7200646,11.0
3803873,7200646,27.0
3803877,3802114,31.0
3803877,7200646,11.0
3803879,3802114,31.0
3803879,7200646,11.0
3803881,7200646,11.0
3803895,3800742,45.0
3803895,3800989,24.0
3803895,7200646,20.0
3803898,7200646,27.0
3803901,7200646,27.0
3803907,7200646,27.0
3803908,7200646,27.0
3803909,7200646,27.0
3803910,7200646,27.0
3803911,7200646,27.0
3803912,7200646,27.0
3803913,7200646,54.0
3803914,7200646,27.0
3803915,7200646,27.0
3803916,7200646,27.0
3803917,7200646,54.0
3803918,7200646,27.0
3803919,7200646,27.0
3803920,7200646,27.0
3803921,7200646,27.0
3803926,7200646,27.0
3803927,7200646,27.0
3803928,3800860,134.0
3803928,7200646,5.0
3803930,3800860,134.0
3803930,7200646,5.0
3803934,7200646,27.0
3803935,7200646,11.0
3803936,7200646,27.0
3803938,3800516,64.0
3803939,7200646,27.0
3803940,7200646,27.0
3803941,7200646,27.0
3803942,7200646,27.0
3803943,7200646,27.0
3803945,3802114,31.0
3803945,7200646,11.0
3803946,7200646,27.0
3803947,7200646,11.0
3803948,7200646,27.0
3803950,7200646,54.0
3803951,7200646,27.0
3803953,7200646,27.0
3803954,7200646,27.0
3803955,3800860,134.0
3803955,7200646,5.0
3803956,7200646,11.0
3803959,3800860,31.0
3803959,3801148,121.0
3803959,7200646,5.0
3803960,3802114,31.0
3803960,7200646,11.0
3803966,7200646,54.0
3803968,7200646,54.0
3803969,7200646,54.0
3803970,3800860,31.0
3803970,3801148,121.0
3803970,7200646,5.0
3803971,7200646,27.0
3803972,7200646,27.0
3803973,7200646,27.0
3803974,7200646,27.0
3803975,7200646,11.0
3803976,7200646,11.0
3803977,7200646,27.0
3803978,7200646,27.0
3803979,7200646,27.0
3803980,3802114,31.0
3803980,7200646,11.0
3803981,3802114,31.0
3803981,7200646,11.0
3803982,3802114,31.0
3803982,7200646,11.0
3803983,3802114,31.0
3803983,7200646,11.0
3803984,7200646,27.0
3803985,3800860,268.0
3803985,7200646,10.0
3803986,7200646,27.0
3803988,3800516,64.0
3803989,3800516,64.0
3803990,3800516,64.0
3803992,7200646,27.0
3803993,7200646,27.0
3803996,7200646,27.0
3803998,3802114,31.0
3803998,7200646,11.0
3804000,7200646,11.0
3804006,7200646,27.0
3804007,7200646,27.0
3804008,7200646,27.0
3804009,7200646,54.0
3804010,7200646,11.0
3804011,7200646,54.0
3804012,7200646,27.0
3804013,7200646,27.0
3804014,7200646,27.0
3804015,7200646,27.0
3804016,7200646,27.0
3804017,7200646,27.0
3804018,7200646,27.0
3804019,7200646,81.0
3804020,7200646,27.0
3804022,3802114,31.0
3804022,7200646,11.0
3804023,7200646,27.0
3804024,7200646,27.0
3804025,7200646,27.0
3804026,7200646,27.0
3804027,7200646,27.0
3804028,7200646,27.0
3804029,7200646,27.0
3804030,7200646,27.0
3804031,7200646,27.0
3804032,7200646,27.0
3804035,7200646,11.0
3804036,7200646,11.0
3804037,7200646,11.0
3804038,7200646,11.0
3804039,7200646,11.0
3804040,7200646,11.0
3804041,7200646,11.0
3804042,7200646,11.0
3804043,7200646,11.0
3804044,7200646,11.0
3804045,7200646,11.0
3804046,7200646,11.0
3804047,7200646,11.0
3804050,7200646,27.0
3804051,7200646,27.0
3804052,7200646,27.0
3804057,7200646,54.0
3804060,7200646,27.0
3804066,7200646,54.0
3804067,7200646,54.0
3804068,7200646,27.0
3804069,7200646,27.0
3804070,3800742,45.0
3804070,3800989,24.0
3804070,7200646,20.0
3804072,3802114,31.0
3804072,7200646,11.0
3804073,3802114,31.0
3804073,7200646,11.0
3804074,7200646,27.0
3804075,7200646,27.0
3804076,7200646,27.0
3804079,3802114,31.0
3804079,7200646,11.0
