analysisWdid,analysisStructure,priorityWdid,priorityStructure,sum_wtd_count
3704516,HOMESTAKE PROJ RESERVOIR,7200646,GRAND VALLEY PROJECT,66.354
3703601,EAGLE POND,7200646,GRAND VALLEY PROJECT,66.354
3702048,MIN FLOW BEAVER CREEK,7200646,GRAND VALLEY PROJECT,66.354
3703607,STAUFER RESERVOIR,7200646,GRAND VALLEY PROJECT,66.354
3703590,MIN LAKE WHITNEY,7200646,GRAND VALLEY PROJECT,66.354
3703523,NOTTINGHAM RES,7200646,GRAND VALLEY PROJECT,66.354
3702056,MIN FLOW GORE CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804625,FRY ARK PR BOUSTEAD TUNNEL,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803759,WILDCAT RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003616,HEINI RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3703600,BENCHMARK LAKE,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804158,ZIFF POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5103720,VAGABOND RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5100763,KINNEY BARRIGER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803913,ASPEN GOLF COURSE PND 15,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3703684,BRETT RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5000768,MARTIN LILY POND FEEDER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5104021,MEADOW SPRINGS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5004600,SARVIS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7204126,KENNEDY POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803966,ADAMS RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7203841,BOB MCKELVIE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5104007,GLENN POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7203859,RAPID CREEK RES NO 2,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803968,FOX POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803513,O'NEILL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003645,BINCO RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003646,MARTIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803969,FOX POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5103709,WILLIAMS FORK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3703659,WATERFORD RANCH PD P8-2,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5104008,GLENN POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003648,LEWIS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7203843,MONUMENT RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5304051,BUCK POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804067,ELK MOUNTAIN RES LOWER,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003624,MARTIN LILY POND RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804198,DUMP POOL NO 1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003649,HEINI-KRAMER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003618,HINMAN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003651,BASIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5103752,KINGS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804399,RUBINO POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803733,JAMES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3703608,BLACK LAKE,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003655,MILK CREEK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5003606,ANTELOPE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5000734,DEBERARD DITCH OVERFLOW SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804143,SULLAN EAST POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804011,MAROLT POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803711,ALICIA LAKE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
4503603,BARTON PORTER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804009,QUEENS POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
4503609,ISLAND RANCH LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7203894,BULL CREEK RES NO 5,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803713,RUEDI RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7200746,LEON PARK FEEDER CANAL,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804082,CHESAPEAKE POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3802000,MIN FLOW HUNTER CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7203893,BULL CREEK RES NO 4,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7204149,GIPP POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5000617,MCMAHON DITCH,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7204147,JO POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804057,MAROLT RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
4503591,DOUBLE R RES LOWER,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7003507,CNR POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,66.084
4503590,DOUBLE R RES MIDDLE,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804130,MCCABE POND NO 17,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3703524,SYLVAN LAKE,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7204150,HIGH POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804294,FRANTZ WATER FEATURES,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5103552,GRAND ELK POND A,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3802113,MIN FLOW HUNTER CR LOWTT,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5303588,GORE VIEW POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5303571,PERRY POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803814,CORYELL POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5303518,WASHBURN CABIN POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804136,BERLIN POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5303570,PERRY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5303569,PERRY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804340,COLES POND A,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804144,SULLAN WEST POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803761,MIN LAKE GALENA LAKE,3603543,GREEN MOUNTAIN RESERVOIR,66.084
4503686,ISLAND RANCH LAKE NO 3,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804066,ELK MOUNTAIN RES UPPER,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3903603,KNOBEL POND #1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3903605,BULLOCK POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803950,TRENTAZ CORRAL SP STO TK,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5104060,ASPEN CANYON RANCH POND 1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7003516,CROSSING POND,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3803917,ASPEN GOLF COURSE PND 05,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3703689,CORNWELL POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804355,MOUNTAIN QUEEN RES SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3900548,DEWEESE DITCH,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3600709,LOBACK DITCH,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5203940,JONES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7003635,FURR POND NO 16,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7203889,BULL BASIN NO 2 RES,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3804392,SLA POND SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5103521,CLOVERBLOOM RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5304041,HEWES RESERVOIR NO 4,3603543,GREEN MOUNTAIN RESERVOIR,66.084
4503685,ISLAND RANCH LAKE NO 2,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3603548,HOAGLAND NO 1 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
5303976,JONES NO 3 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
7203887,BIG BEAVER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084
3703742,PANDO POND,3702034,MIN FLOW EAGLE RIVER RESOLUTION TO HOMESTAKE,65.333
3703699,EAGLE PARK RESERVOIR,3702034,MIN FLOW EAGLE RIVER RESOLUTION TO HOMESTAKE,65.333
3703706,OGILBY RESERVOIR,3702034,MIN FLOW EAGLE RIVER RESOLUTION TO HOMESTAKE,65.333
5104010,MURPHY RESERVOIR,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,65.115
5104033,YOUNG LIFE POND NO 1,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,65.115
5103720,VAGABOND RANCH POND,7200646,GRAND VALLEY PROJECT,64.208
5104008,GLENN POND NO 2,7200646,GRAND VALLEY PROJECT,64.208
5103521,CLOVERBLOOM RESERVOIR,7200646,GRAND VALLEY PROJECT,64.208
5104007,GLENN POND NO 1,7200646,GRAND VALLEY PROJECT,64.208
5103752,KINGS RESERVOIR,7200646,GRAND VALLEY PROJECT,64.208
5104021,MEADOW SPRINGS RESERVOIR,7200646,GRAND VALLEY PROJECT,64.208
5103552,GRAND ELK POND A,7200646,GRAND VALLEY PROJECT,64.208
3903949,SAMPLE RESERVOIR NO 1,3900657,RED GLEN HIGHLINE DITCH,63.948
3900638,PIERSON AND HARRIS DITCH,3900657,RED GLEN HIGHLINE DITCH,63.948
3903921,BRUNGS PONDS,3900657,RED GLEN HIGHLINE DITCH,63.948
3903950,SAMPLE RESERVOIR NO 2,3900657,RED GLEN HIGHLINE DITCH,63.948
3904010,M V POND NO 1,3900657,RED GLEN HIGHLINE DITCH,63.948
3903572,FIVE MILE L AKE,3900657,RED GLEN HIGHLINE DITCH,63.948
3903571,CONNELLY RESERVOIR,3900657,RED GLEN HIGHLINE DITCH,63.948
3904011,M V POND NO 2,3900657,RED GLEN HIGHLINE DITCH,63.948
3804419,SILVERMAN AUGMENTATION TANK,7200645,GRAND VALLEY CANAL,63.668
3804423,MAROON RANCH POND,7200645,GRAND VALLEY CANAL,63.668
3604923,CLIMAX INTEGRATED WATER SYSTEM,5300584,SHOSHONE POWER PLANT,63.335
4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH,62.0
5103587,CRYSTALLINE POND NO 13,5102114,MIN FLOW FRASER RIVER CROOKED CK - COLORADO RIVER,61.104
5103575,CRYSTALLINE POND NO 1,5102114,MIN FLOW FRASER RIVER CROOKED CK - COLORADO RIVER,61.104
5103714,CURTIS PARK RESERVOIR,7200646,GRAND VALLEY PROJECT,60.677
5103694,SCHOLL RESERVOIR,7200646,GRAND VALLEY PROJECT,60.677
3704051,BRIGHTWATER CLUB POND NO. 4,3702000,MIN FLOW GYPSUM CREEK LO,60.479
3704052,BRIGHTWATER CLUB POND NO. 5,3702000,MIN FLOW GYPSUM CREEK LO,60.479
3704050,BRIGHTWATER CLUB POND NO. 3,3702000,MIN FLOW GYPSUM CREEK LO,60.479
5102113,MIN FLOW FRASER RIVER RANCH CK - CROOKED CK,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5103587,CRYSTALLINE POND NO 13,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5103515,RANCH CREEK RANCH POND,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5103575,CRYSTALLINE POND NO 1,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5101245,WINTER PARK BASE DIVERSION POINT 1,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5102096,MIN FLOW FRASER RIVER VASQUEZ - ST LOUIS,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5102114,MIN FLOW FRASER RIVER CROOKED CK - COLORADO RIVER,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5102111,MIN FLOW ST LOUIS CK - EAST ST LOUIS-WEST ST LOUIS,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5103568,GCWSD WATER STORAGE RESERVOIR NO 1,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5103528,SUNSET RIDGE POND,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5102112,MIN FLOW ST LOUIS CK - WEST ST LOUIS-KING CREEK,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5103569,GCWSD WATER STORAGE RESERVOIR NO 2,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5103747,DIXON NORTHROP RESERVOIR,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5103571,EAST POND,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
5102109,MIN FLOW FRASER RIVER ST LOUIS CK - RANCH CK,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,60.25
7003507,CNR POND NO 5,7000530,CREEK AND NEWMAN DITCH,59.666
7003516,CROSSING POND,7000530,CREEK AND NEWMAN DITCH,59.666
7003635,FURR POND NO 16,7000530,CREEK AND NEWMAN DITCH,59.666
5000606,MISSOURI DITCH,7200646,GRAND VALLEY PROJECT,58.917
5003625,MATHESON RESERVOIR,7200646,GRAND VALLEY PROJECT,58.917
5000754,KIRTZ DITCH NO 2 HG NO 4,7200646,GRAND VALLEY PROJECT,58.917
3703545,CAMP HALE POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,58.438
5103678,ELK MOUNTAIN LAKE,5100764,KINNEY DITCH,58.385
3603596,BILLS RANCH LAKE,3604512,DILLON RESERVOIR,57.0
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,3604512,DILLON RESERVOIR,57.0
3601085,COPPER MTN WEST LAKE PIPELINE 1,3604512,DILLON RESERVOIR,57.0
3602030,MIN FLOW BLUE RIVER 3 - SWAN RIVER UP TO POND,3604512,DILLON RESERVOIR,57.0
3603587,MIN LAKE MOHAWK NO 5,3604512,DILLON RESERVOIR,57.0
3603584,MIN LAKE LOST LAKE,3604512,DILLON RESERVOIR,57.0
3603589,MIN LAKE MOHAWK  NO 7,3604512,DILLON RESERVOIR,57.0
3603606,OFFICERS GULCH POND,3604512,DILLON RESERVOIR,57.0
3603586,MIN LAKE MOHAWK NO 2,3604512,DILLON RESERVOIR,57.0
3603595,VALLEY OF THE BLUE RESERVOIR 1,3604512,DILLON RESERVOIR,57.0
3602037,MIN FLOW BLUE RIVER 4 - SWAN RIVER TO DILLON,3604512,DILLON RESERVOIR,57.0
3604512,DILLON RESERVOIR,3604512,DILLON RESERVOIR,57.0
3604683,CON-HOOSIER SYS BLUE RIVER DITCH,3604512,DILLON RESERVOIR,57.0
3603585,MIN LAKE LOWER WHEELER,3604512,DILLON RESERVOIR,57.0
3603588,MIN LAKE MOHAWK NO 6,3604512,DILLON RESERVOIR,57.0
3603570,CON-HOOSIER UPPER BLUE LAKE,3604512,DILLON RESERVOIR,57.0
3603599,SAWMILL RESERVOIR,3604512,DILLON RESERVOIR,57.0
3604687,CON-HOOSIER SYS CRYSTAL DITCH,3604512,DILLON RESERVOIR,57.0
3603542,GOOSE PASTURE TARN,3604512,DILLON RESERVOIR,57.0
3604688,CON-HOOSIER SYS DITCH INTERCEPTED FLOWS,3604512,DILLON RESERVOIR,57.0
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,3604512,DILLON RESERVOIR,57.0
3602033,MIN FLOW SNAKE RIVER LOW - NORTH FORK TO DILLON,3604512,DILLON RESERVOIR,57.0
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,3604512,DILLON RESERVOIR,57.0
3604696,CON-HOOSIER - DITCH CLAIM 2,3604512,DILLON RESERVOIR,57.0
3604699,CON-HOOSIER TUNNEL,3604512,DILLON RESERVOIR,57.0
3603594,MIN LAKE UPPER WHEELER,3604512,DILLON RESERVOIR,57.0
3903935,KATT POND NO 1,3900585,HIBSCHLE BENBOW DITCH,54.624
3903531,DBS POND NO 1,3900585,HIBSCHLE BENBOW DITCH,54.624
3903501,COULTER RESERVOIR,3900585,HIBSCHLE BENBOW DITCH,54.624
3903541,ANDERSON POND NO 2,3900585,HIBSCHLE BENBOW DITCH,54.624
3903508,RIFLE GAP RESERVOIR,3900585,HIBSCHLE BENBOW DITCH,54.624
3903552,SHOP CREEK POND,3900585,HIBSCHLE BENBOW DITCH,54.624
3900649,EAST RIFLE CR PL NO 2,3900585,HIBSCHLE BENBOW DITCH,54.624
3903594,AARON'S WATER HOLE,3900585,HIBSCHLE BENBOW DITCH,54.624
3903500,CLARK RESERVOIR,3900585,HIBSCHLE BENBOW DITCH,54.624
3903595,AARON'S FISH POND,3900585,HIBSCHLE BENBOW DITCH,54.624
3903540,ANDERSON POND NO 1,3900585,HIBSCHLE BENBOW DITCH,54.624
3903596,AARON'S LOWER POND,3900585,HIBSCHLE BENBOW DITCH,54.624
3903532,DBS POND NO 2,3900585,HIBSCHLE BENBOW DITCH,54.624
5103678,ELK MOUNTAIN LAKE,7200646,GRAND VALLEY PROJECT,54.083
3704043,RED FOX POND B,7200646,GRAND VALLEY PROJECT,53.052
3704039,HOLE 13 POND B,7200646,GRAND VALLEY PROJECT,53.052
3704044,CLUBHOUSE POND,7200646,GRAND VALLEY PROJECT,53.052
3704035,HOLE 2 POND C,7200646,GRAND VALLEY PROJECT,53.052
3704042,RED FOX POND A,7200646,GRAND VALLEY PROJECT,53.052
3704037,HOLE 2 POND E,7200646,GRAND VALLEY PROJECT,53.052
3703569,MIN LAKE MUCKEY,7200646,GRAND VALLEY PROJECT,53.052
3704036,HOLE 2 POND D,7200646,GRAND VALLEY PROJECT,53.052
3704041,HOLE 13 POND D,7200646,GRAND VALLEY PROJECT,53.052
3704040,HOLE 13 POND C,7200646,GRAND VALLEY PROJECT,53.052
3704033,HOLE 2 POND A,7200646,GRAND VALLEY PROJECT,53.052
3704034,HOLE 2 POND B,7200646,GRAND VALLEY PROJECT,53.052
3703934,COTTON RANCH POND NO 3,7200646,GRAND VALLEY PROJECT,53.052
3704038,HOLE 13 POND A,7200646,GRAND VALLEY PROJECT,53.052
3703690,COTTON POND NO 2,7200646,GRAND VALLEY PROJECT,53.052
3703747,WILSON POND NO 4,7200646,GRAND VALLEY PROJECT,53.052
3703935,COTTON RANCH POND NO 4,7200646,GRAND VALLEY PROJECT,53.052
3703744,WILSON POND NO 1,7200646,GRAND VALLEY PROJECT,53.052
3703745,WILSON POND NO 2,7200646,GRAND VALLEY PROJECT,53.052
3703746,WILSON POND NO 3,7200646,GRAND VALLEY PROJECT,53.052
3903556,HUBBELL POND,3900672,THOMPKINS DITCH,53.002
3903549,GRAY DOMESTIC POND,3900672,THOMPKINS DITCH,53.002
3903573,REMMIC POND,3900672,THOMPKINS DITCH,53.002
3903530,WILCOX POND NO 2,3900672,THOMPKINS DITCH,53.002
3903575,SPRING DW POND,3900672,THOMPKINS DITCH,53.002
3903940,MEADOW CREEK RESERVOIR,3900672,THOMPKINS DITCH,53.002
3903539,LINDSTROM FISH PONDS,3900672,THOMPKINS DITCH,53.002
3903665,LOCKED ANTLERS POND,3900672,THOMPKINS DITCH,53.002
4503501,R-4 DUCK POND,4500818,WEST DIVIDE CREEK DITCH,52.5
4503500,R-4 RODREICK RESERVOIR,4500818,WEST DIVIDE CREEK DITCH,52.5
4503503,R4 HIDDEN POND NO 2,4500818,WEST DIVIDE CREEK DITCH,52.5
4500790,TALLMADGE AND GIBSON D,4500818,WEST DIVIDE CREEK DITCH,52.5
3803776,TAGERT POND,3603543,GREEN MOUNTAIN RESERVOIR,51.75
5103701,SYLVAN RESERVOIR,5100966,WOOD NO 2 DITCH,51.0
5100924,SYLVAN DITCH,5100966,WOOD NO 2 DITCH,51.0
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,7200646,GRAND VALLEY PROJECT,50.542
7003632,FURR POND NO 13,7200646,GRAND VALLEY PROJECT,49.083
7003522,POND GROUP NO. 3,7200646,GRAND VALLEY PROJECT,49.083
7003634,FURR POND NO 15,7200646,GRAND VALLEY PROJECT,49.083
7003520,POND GROUP NO. 1,7200646,GRAND VALLEY PROJECT,49.083
7003631,FURR POND NO 12,7200646,GRAND VALLEY PROJECT,49.083
7003521,POND GROUP NO. 2,7200646,GRAND VALLEY PROJECT,49.083
7003630,FURR POND NO 11,7200646,GRAND VALLEY PROJECT,49.083
7003624,FURR POND NO 5,7200646,GRAND VALLEY PROJECT,49.083
7003518,LBF RESERVOIR,7200646,GRAND VALLEY PROJECT,49.083
7003625,FURR POND NO 6,7200646,GRAND VALLEY PROJECT,49.083
7003627,FURR POND NO 8,7200646,GRAND VALLEY PROJECT,49.083
7003628,FURR POND NO 9,7200646,GRAND VALLEY PROJECT,49.083
7003636,FURR POND NO 17,7200646,GRAND VALLEY PROJECT,49.083
7003637,FURR POND NO 18,7200646,GRAND VALLEY PROJECT,49.083
7003501,LATHAM RESERVOIR,7200646,GRAND VALLEY PROJECT,49.083
7003519,UPPER RESERVOIR,7200646,GRAND VALLEY PROJECT,49.083
7003629,FURR POND NO 10,7200646,GRAND VALLEY PROJECT,49.083
7003515,REARING POND NO. 1,7200646,GRAND VALLEY PROJECT,49.083
7000521,CLEAR CREEK DITCH,7200646,GRAND VALLEY PROJECT,49.083
7003511,CNR POND NO 9,7200646,GRAND VALLEY PROJECT,49.083
7003512,CNR POND NO 10,7200646,GRAND VALLEY PROJECT,49.083
7000642,BRIDGES-HAYES DITCH,7200646,GRAND VALLEY PROJECT,49.083
7000530,CREEK AND NEWMAN DITCH,7200646,GRAND VALLEY PROJECT,49.083
7003633,FURR POND NO 14,7200646,GRAND VALLEY PROJECT,49.083
7003517,LOVELESS POND,7200646,GRAND VALLEY PROJECT,49.083
4503689,TOLINI POND NO 1,4500790,TALLMADGE AND GIBSON D,48.959
4503695,ALSBURY RESERVOIR,4500790,TALLMADGE AND GIBSON D,48.959
4503698,TOLINI POND NO 6,4500790,TALLMADGE AND GIBSON D,48.959
4503692,TOLINI POND NO 4,4500790,TALLMADGE AND GIBSON D,48.959
4503691,TOLINI POND NO 3,4500790,TALLMADGE AND GIBSON D,48.959
4500584,EAST DIVIDE CREEK DITCH,4500790,TALLMADGE AND GIBSON D,48.959
4503690,TOLINI POND NO 2,4500790,TALLMADGE AND GIBSON D,48.959
4503520,ROSE POND NO 10,4500790,TALLMADGE AND GIBSON D,48.959
4503688,TOLINI POND NO 5,4500790,TALLMADGE AND GIBSON D,48.959
4503521,BALDY RESERVOIR,4500790,TALLMADGE AND GIBSON D,48.959
7203842,MONUMENT RESERVOIR NO 1,7200645,GRAND VALLEY CANAL,47.751000000000005
5103523,DAWSON GULCH SPRING POND,7200645,GRAND VALLEY CANAL,47.751000000000005
5003668,WOLFORD MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL,47.751000000000005
5303966,GRIMES BROOKS RESERVOIR,7200645,GRAND VALLEY CANAL,47.751000000000005
5303955,BEAVER DAM RESERVOIR,7200645,GRAND VALLEY CANAL,47.751000000000005
3803815,CORYELL POND NO 2A,7200645,GRAND VALLEY CANAL,47.751000000000005
3804420,CAINE POND,7200645,GRAND VALLEY CANAL,47.751000000000005
5003647,CONFLUENCE RESERVOIR,7200645,GRAND VALLEY CANAL,47.751000000000005
3603575,CLINTON GULCH RESERVOIR,7200645,GRAND VALLEY CANAL,47.751000000000005
3804019,FRANK POND 1,7200645,GRAND VALLEY CANAL,47.751000000000005
5103501,ZEPHYR POND NO 1,5100934,TRAIL CREEK DITCH,47.083
5103550,LONESOME DOVE POND,5100934,TRAIL CREEK DITCH,47.083
3803863,RAINBOW POND,3800893,MCKOWN DITCH,46.0
5000606,MISSOURI DITCH,5000654,TROUBLESOME DITCH,46.0
5104700,WINDY GAP PUMP PL CANAL,7200645,GRAND VALLEY CANAL,45.252
4503683,SMITH UPPER SPRING POND,4500584,EAST DIVIDE CREEK DITCH,41.958
7003523,CHEVRON FRESH WATER POND,7200645,GRAND VALLEY CANAL,39.668
5103694,SCHOLL RESERVOIR,5100668,GIBBS DITCH,39.0
5100810,MUSGRAVE DITCH,5100668,GIBBS DITCH,39.0
5103714,CURTIS PARK RESERVOIR,5100668,GIBBS DITCH,39.0
4500725,PORTER DITCH,4500576,DIVIDE CREEK HIGHLINE D,38.061
4503715,RIEGER POND,4500576,DIVIDE CREEK HIGHLINE D,38.061
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,38.001
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,38.001
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,38.001
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,38.001
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,38.001
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,38.001
5100763,KINNEY BARRIGER DITCH,5300584,SHOSHONE POWER PLANT,38.001
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,38.001
5103523,DAWSON GULCH SPRING POND,5300584,SHOSHONE POWER PLANT,38.001
3603575,CLINTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,38.001
5103575,CRYSTALLINE POND NO 1,5100513,AXEL DITCH,37.792
5100728,HAMILTON-CABIN CREEK DITCH,5100513,AXEL DITCH,37.792
5103587,CRYSTALLINE POND NO 13,5100513,AXEL DITCH,37.792
3904014,DODDS POND,3900646,RIFLE CREEK NO 1 DITCH,36.938
3904005,ZALESNY POND,3900646,RIFLE CREEK NO 1 DITCH,36.938
3903506,HARRIS RESERVOIR,3900646,RIFLE CREEK NO 1 DITCH,36.938
3903997,LEECH POND NO 2,3900646,RIFLE CREEK NO 1 DITCH,36.938
3903996,LEECH POND NO 1,3900646,RIFLE CREEK NO 1 DITCH,36.938
3903994,RAYMOND POND,3900646,RIFLE CREEK NO 1 DITCH,36.938
3900687,WARE AND HINDS DITCH,3900934,HADLEY CONSOLIDATED D,34.063
3903573,REMMIC POND,3900934,HADLEY CONSOLIDATED D,34.063
