analysisWdid,analysisStructure,priorityWdid,priorityStructure,sum_wtd_count
3704643,HOMESTAKE PROJ CONDUIT,5300584,SHOSHONE POWER PLANT,96.0
5000606,MISSOURI DITCH,5300584,SHOSHONE POWER PLANT,96.0
5102035,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,96.0
5000662,WHEATLEY DITCH NO 2,5300584,SHOSHONE POWER PLANT,96.0
5102028,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,96.0
5102027,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,96.0
5102016,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,96.0
5102014,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,96.0
5102012,MIN FLOW WILLOW CREEK PASS CK - BLM,5300584,SHOSHONE POWER PLANT,96.0
5101245,WINTER PARK BASE DIVERSION POINT 1,5300584,SHOSHONE POWER PLANT,96.0
5101237,WILLIAMS FORK POWER CONDUIT,5300584,SHOSHONE POWER PLANT,96.0
5101149,THOMPSON PUMP NO 2,5300584,SHOSHONE POWER PLANT,96.0
5101148,THOMPSON PUMP NO 1,5300584,SHOSHONE POWER PLANT,96.0
5101070,HENDERSON MINE WATER SYSTEM,5300584,SHOSHONE POWER PLANT,96.0
5103747,DIXON NORTHROP RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5100546,BUNTE HIGHLINE DITCH,5300584,SHOSHONE POWER PLANT,96.0
5003677,CARTER POND,5300584,SHOSHONE POWER PLANT,96.0
5003661,HARTMAN NO 2 POND,5300584,SHOSHONE POWER PLANT,96.0
5003659,DAVISON RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5003654,CURRAN POND,5300584,SHOSHONE POWER PLANT,96.0
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,96.0
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5003650,SARACENO RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5003644,ALBERT RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5003641,WHEATLEY DIVR POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5003640,WHEATLEY DIVR POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5003632,PARSONS RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5003629,MCMAHON RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,96.0
5003625,MATHESON RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5003623,LAKE AGNES,5300584,SHOSHONE POWER PLANT,96.0
5000770,CARTER CREEK FEEDER DITCH,5300584,SHOSHONE POWER PLANT,96.0
5000762,MCMAHON DITCH (DEER CR),5300584,SHOSHONE POWER PLANT,96.0
5000754,KIRTZ DITCH NO 2 HG NO 4,5300584,SHOSHONE POWER PLANT,96.0
5103746,ALLEN'S RESERVOIR AND DITCH,5300584,SHOSHONE POWER PLANT,96.0
5104013,DOE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5103748,LEWIS POND EMPOUNDMENT,5300584,SHOSHONE POWER PLANT,96.0
5303972,HIDDEN SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303952,A J RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303960,CRESENT LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303961,ED W HARPER RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303963,E M CURRY RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303969,HADLEY NO 2 RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303971,HEART LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303978,KELLY RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303979,KING MOUNTAIN RES-UPPER,5300584,SHOSHONE POWER PLANT,96.0
5303982,LUARK RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303983,MCCOY RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303988,NEWTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303989,NOBLE RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303994,SAWMILL RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,96.0
5303570,PERRY POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5303565,W DEAD HORSE RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303562,UP IS LAKE,5300584,SHOSHONE POWER PLANT,96.0
5303543,LOST LAKE,5300584,SHOSHONE POWER PLANT,96.0
5303536,HANGING LAKE,5300584,SHOSHONE POWER PLANT,96.0
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,96.0
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,96.0
5300754,PIPELINE DITCH,5300584,SHOSHONE POWER PLANT,96.0
5300704,MIDDLE DERBY DITCH,5300584,SHOSHONE POWER PLANT,96.0
5300662,KEEP DITCH,5300584,SHOSHONE POWER PLANT,96.0
5300621,HIGHWATER DITCH,5300584,SHOSHONE POWER PLANT,96.0
5300595,GRIMES BROOKS R INTAKE D,5300584,SHOSHONE POWER PLANT,96.0
5300594,GRIMES BROOKS FDR2 D HG2,5300584,SHOSHONE POWER PLANT,96.0
5204020,WASPRE PI21 RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204019,WALTER RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303995,STERNER RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303996,STOUT RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5303998,TEPE RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5304042,LOWER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5304056,TOWER POND,5300584,SHOSHONE POWER PLANT,96.0
5304055,CLOVER POND,5300584,SHOSHONE POWER PLANT,96.0
5304054,CABIN POND NO 3,5300584,SHOSHONE POWER PLANT,96.0
5304053,CABIN POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5304052,CABIN POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5304051,BUCK POND,5300584,SHOSHONE POWER PLANT,96.0
5304050,RUSSELL POND NO 4,5300584,SHOSHONE POWER PLANT,96.0
5304049,RUSSELL POND NO 3,5300584,SHOSHONE POWER PLANT,96.0
5304048,RUSSELL POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5304047,RUSSELL POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5304046,RED DIRT POND NO 3,5300584,SHOSHONE POWER PLANT,96.0
5304045,RED DIRT POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5304044,RED DIRT POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5304043,UPPER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5304036,STEPHENS POND NO 3,5300584,SHOSHONE POWER PLANT,96.0
5303999,TONIER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5304035,STEPHENS POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5304034,STEPHENS POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5304026,TROUTVILLE POND NO 4,5300584,SHOSHONE POWER PLANT,96.0
5304025,TROUTVILLE POND NO 3,5300584,SHOSHONE POWER PLANT,96.0
5304024,TROUTVILLE POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5304023,TROUTVILLE POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5304020,MACKINAW LAKE RES NO 2,5300584,SHOSHONE POWER PLANT,96.0
5304019,LYLE FISH POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5304017,JACK HILL RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5304015,HERRES POND,5300584,SHOSHONE POWER PLANT,96.0
5304014,GEORGE A GATES RES NO 2,5300584,SHOSHONE POWER PLANT,96.0
5304013,GEORGE A GATES RES NO 1,5300584,SHOSHONE POWER PLANT,96.0
5304004,WOHLER RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5304002,TRAIL RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204018,UNCAPHER SPR RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204014,TWINPINE RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204013,TRIANGLE RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104029,ROBINSON SWAN DITCH NO 2 POND 3,5300584,SHOSHONE POWER PLANT,96.0
5104052,OURAY RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,96.0
5104051,SUN VALLEY RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104049,NORGREN RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104048,NIELSEN RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104047,NEVER SUMMER LAKE,5300584,SHOSHONE POWER PLANT,96.0
5104043,KLEINS FISH POND NO 4,5300584,SHOSHONE POWER PLANT,96.0
5104042,KLEINS FISH POND NO 3,5300584,SHOSHONE POWER PLANT,96.0
5104041,KLEINS FISH POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5104040,KLEINS FISH POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5104039,HEBERTON RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104038,GORE RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,96.0
5104037,C LAZY U FISH POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5104033,YOUNG LIFE POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5104032,WHITING RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,96.0
5104028,ROBINSON SWAN DITCH NO 2 POND 2,5300584,SHOSHONE POWER PLANT,96.0
5104054,ECKER POND,5300584,SHOSHONE POWER PLANT,96.0
5104027,ROBINSON SWAN DITCH NO 1 POND 2,5300584,SHOSHONE POWER PLANT,96.0
5104026,ROBINSON SWAN DITCH NO 2 POND 1,5300584,SHOSHONE POWER PLANT,96.0
5104025,ROBINSON SWAN DITCH NO 1 POND 1,5300584,SHOSHONE POWER PLANT,96.0
5104024,PICKERING RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104023,PASCAL POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5104022,PASCAL POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104020,LITTLE HO RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104019,KOVACS POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
3703879,UBRUCR RES 1,5300584,SHOSHONE POWER PLANT,96.0
5104012,COTTONWOOD RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104010,MURPHY RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104006,BULL RUN CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5104053,OURAY RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,96.0
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,96.0
5204012,STEINRPI22 RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5203974,PINEY PEAK POND NO 4,5300584,SHOSHONE POWER PLANT,96.0
5204008,SOUTHFORK RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204006,REED RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204005,PINJNRPI20 RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204003,PEYTON RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204002,NELKREPI24 RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5204000,MONIGFLAT RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5203996,FILBUR RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5203994,EDWARDS RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5203990,COX RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5203984,WHEELOCK POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5203983,WHEELOCK POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5203982,MARMA LAKE,5300584,SHOSHONE POWER PLANT,96.0
5203978,HARTMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5203975,PINEY PEAK POND NO 5,5300584,SHOSHONE POWER PLANT,96.0
5203973,PINEY PEAK POND NO 3,5300584,SHOSHONE POWER PLANT,96.0
5104062,KESSLER RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5203972,PINEY PEAK POND NO 2,5300584,SHOSHONE POWER PLANT,96.0
5203971,PINEY PEAK POND NO 1,5300584,SHOSHONE POWER PLANT,96.0
5203967,GORE CANYON RANCH LAKE 1,5300584,SHOSHONE POWER PLANT,96.0
5203964,OLSEN RESERVOIR NO 5,5300584,SHOSHONE POWER PLANT,96.0
5203963,OLSEN RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,96.0
5203962,OLSEN RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,96.0
5203961,OLSEN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,96.0
5203960,OLSEN RESERVOIR NO 1.5,5300584,SHOSHONE POWER PLANT,96.0
5203959,OLSEN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,96.0
5203949,ROCK GAP DAM,5300584,SHOSHONE POWER PLANT,96.0
5203939,HURT RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
5203937,CHRISTENSEN DAM,5300584,SHOSHONE POWER PLANT,96.0
5200662,BEST DITCH,5300584,SHOSHONE POWER PLANT,96.0
5200632,SCHLEGAL DITCH (ALKALI),5300584,SHOSHONE POWER PLANT,96.0
3703880,UBRUCR RES 2,5300584,SHOSHONE POWER PLANT,96.0
5304057,WILBURS POND,5300584,SHOSHONE POWER PLANT,96.0
3703878,TRAER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
3604699,CON-HOOSIER TUNNEL,5300584,SHOSHONE POWER PLANT,96.0
3604683,CON-HOOSIER SYS BLUE RIVER DITCH,5300584,SHOSHONE POWER PLANT,96.0
3604684,BLUE RIVER DIVERSION PROJECT,5300584,SHOSHONE POWER PLANT,96.0
3604687,CON-HOOSIER SYS CRYSTAL DITCH,5300584,SHOSHONE POWER PLANT,96.0
3604688,CON-HOOSIER SYS DITCH INTERCEPTED FLOWS,5300584,SHOSHONE POWER PLANT,96.0
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,5300584,SHOSHONE POWER PLANT,96.0
3604696,CON-HOOSIER - DITCH CLAIM 2,5300584,SHOSHONE POWER PLANT,96.0
3700613,GRACE PARK DITCH,5300584,SHOSHONE POWER PLANT,96.0
3603701,TRIPLE CREEK POND NO 7,5300584,SHOSHONE POWER PLANT,96.0
3700683,LEONARD HORN DITCH NO 1,5300584,SHOSHONE POWER PLANT,96.0
3700684,LEONARD HORN DITCH NO 2,5300584,SHOSHONE POWER PLANT,96.0
3700708,METCALF DITCH,5300584,SHOSHONE POWER PLANT,96.0
3700835,TOWNSEND DITCH,5300584,SHOSHONE POWER PLANT,96.0
3701086,STONE CR RES AND DITCH,5300584,SHOSHONE POWER PLANT,96.0
3701255,HOMESTAKE PROJ CONDUIT,5300584,SHOSHONE POWER PLANT,96.0
3604512,DILLON RESERVOIR,5300584,SHOSHONE POWER PLANT,96.0
3603700,TRIPLE CREEK POND NO 6,5300584,SHOSHONE POWER PLANT,96.0
3701300,EAGLE RIVER DIVR PT NO. 1,5300584,SHOSHONE POWER PLANT,96.0
3603683,WINEGARD POND 1,5300584,SHOSHONE POWER PLANT,96.0
3603667,EAGLES NEST GOLF COURSE NO 9 SOUTH POND,5300584,SHOSHONE POWER PLANT,96.0
3603668,EAGLES NEST GOLF COURSE NO 9 NORTH POND,5300584,SHOSHONE POWER PLANT,96.0
3603669,EAGLES NEST GOLF COURSE NO12 POND,5300584,SHOSHONE POWER PLANT,96.0
