analysisWdid,analysisStructure,priorityWdid,priorityStructure,sum_wtd_count
3703524,SYLVAN LAKE,5300584,SHOSHONE POWER PLANT,1652.0
5103596,RICHMOND POND,5300584,SHOSHONE POWER PLANT,1197.0
5102115,MIN FLOW WILLOW CREEK CABIN CK - BLM,5300584,SHOSHONE POWER PLANT,1064.0
5000585,HOGBACK DITCH,5300584,SHOSHONE POWER PLANT,756.0
3604923,CLIMAX INTEGRATED WATER SYSTEM,5300584,SHOSHONE POWER PLANT,630.0
5000617,MCMAHON DITCH,5300584,SHOSHONE POWER PLANT,518.0
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,399.0
5109178,VILLAGE CORE POND DEPLETION REACH,5300584,SHOSHONE POWER PLANT,399.0
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,399.0
3603575,CLINTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,399.0
3703596,COTTON POND,5300584,SHOSHONE POWER PLANT,399.0
5103523,DAWSON GULCH SPRING POND,5300584,SHOSHONE POWER PLANT,399.0
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,399.0
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,399.0
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,392.0
5100763,KINNEY BARRIGER DITCH,5300584,SHOSHONE POWER PLANT,392.0
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,392.0
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,392.0
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,385.0
7203842,MONUMENT RESERVOIR NO 1,7200746,LEON PARK FEEDER CANAL,310.666
3903922,CHERRY CREEK POND NO 1,3900661,SAINT NO 2 DITCH,273.0
3903954,THOMAS RESERVOIR,3900661,SAINT NO 2 DITCH,273.0
3903923,CHERRY CREEK POND NO 2,3900661,SAINT NO 2 DITCH,273.0
5004600,SARVIS DITCH,5300584,SHOSHONE POWER PLANT,266.0
5103521,CLOVERBLOOM RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,266.0
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,266.0
3703600,BENCHMARK LAKE,5300584,SHOSHONE POWER PLANT,266.0
3703608,BLACK LAKE,5300584,SHOSHONE POWER PLANT,266.0
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,266.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,266.0
5304051,BUCK POND,5300584,SHOSHONE POWER PLANT,266.0
5303976,JONES NO 3 RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
3703659,WATERFORD RANCH PD P8-2,5300584,SHOSHONE POWER PLANT,266.0
3703545,CAMP HALE POND NO 1,5300584,SHOSHONE POWER PLANT,266.0
5303588,GORE VIEW POND,5300584,SHOSHONE POWER PLANT,266.0
5303570,PERRY POND NO 2,5300584,SHOSHONE POWER PLANT,266.0
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,266.0
5304041,HEWES RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,266.0
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,266.0
5104051,SUN VALLEY RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5003655,MILK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
3603624,SWAN RIVER WATER SYSTEM PONDS,5300584,SHOSHONE POWER PLANT,266.0
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5104008,GLENN POND NO 2,5300584,SHOSHONE POWER PLANT,266.0
5104007,GLENN POND NO 1,5300584,SHOSHONE POWER PLANT,266.0
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5003651,BASIN RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5003649,HEINI-KRAMER RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5003648,LEWIS RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
5003645,BINCO RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
3703944,BUCKHORN POND NO 1,5300584,SHOSHONE POWER PLANT,266.0
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,266.0
5303518,WASHBURN CABIN POND,5300584,SHOSHONE POWER PLANT,266.0
3703689,CORNWELL POND NO 1,5300584,SHOSHONE POWER PLANT,266.0
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,266.0
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
3603583,HEIT RANCH RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,5300584,SHOSHONE POWER PLANT,259.0
3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0
5300704,MIDDLE DERBY DITCH,5300584,SHOSHONE POWER PLANT,259.0
5103709,WILLIAMS FORK RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0
5203946,OXFORD RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0
5003606,ANTELOPE RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0
3700848,WARREN DITCH,5300584,SHOSHONE POWER PLANT,259.0
3600671,INDEPENDENT BLUE DITCH,5300584,SHOSHONE POWER PLANT,259.0
5003624,MARTIN LILY POND RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0
5000768,MARTIN LILY POND FEEDER DITCH,5300584,SHOSHONE POWER PLANT,259.0
5304004,WOHLER RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0
5100546,BUNTE HIGHLINE DITCH,5300584,SHOSHONE POWER PLANT,259.0
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0
5003629,MCMAHON RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,259.0
3700642,HOLLINGSWORTH DITCH,5300584,SHOSHONE POWER PLANT,252.0
3600649,HAMILTON DAVIDSON DITCH,5300584,SHOSHONE POWER PLANT,252.0
3603548,HOAGLAND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,252.0
3603575,CLINTON GULCH RESERVOIR,3600881,GREEN MTN HYDRO-ELECTRIC,249.0
7203854,PALISADE CABIN RESERVOIR,7200872,SMITH DITCH (RAPID CR),226.46
3903935,KATT POND NO 1,3903508,RIFLE GAP RESERVOIR,212.333
3903595,AARON'S FISH POND,3903508,RIFLE GAP RESERVOIR,212.333
3903596,AARON'S LOWER POND,3903508,RIFLE GAP RESERVOIR,212.333
3903594,AARON'S WATER HOLE,3903508,RIFLE GAP RESERVOIR,212.333
3903994,RAYMOND POND,3903508,RIFLE GAP RESERVOIR,212.333
3903541,ANDERSON POND NO 2,3903508,RIFLE GAP RESERVOIR,212.333
3903540,ANDERSON POND NO 1,3903508,RIFLE GAP RESERVOIR,212.333
3903532,DBS POND NO 2,3903508,RIFLE GAP RESERVOIR,212.333
3903531,DBS POND NO 1,3903508,RIFLE GAP RESERVOIR,212.333
3900649,EAST RIFLE CR PL NO 2,3903508,RIFLE GAP RESERVOIR,212.333
3903552,SHOP CREEK POND,3903508,RIFLE GAP RESERVOIR,212.333
3903997,LEECH POND NO 2,3903508,RIFLE GAP RESERVOIR,212.333
3903996,LEECH POND NO 1,3903508,RIFLE GAP RESERVOIR,212.333
3904005,ZALESNY POND,3903508,RIFLE GAP RESERVOIR,212.333
3904014,DODDS POND,3903508,RIFLE GAP RESERVOIR,212.333
3703517,G G RESERVOIR,5300584,SHOSHONE POWER PLANT,196.666
3703516,G G LOWER RESERVOIR,5300584,SHOSHONE POWER PLANT,196.666
3903507,PARK RESERVOIR,3900661,SAINT NO 2 DITCH,175.667
3603624,SWAN RIVER WATER SYSTEM PONDS,3600881,GREEN MTN HYDRO-ELECTRIC,166.0
3603583,HEIT RANCH RESERVOIR,3600881,GREEN MTN HYDRO-ELECTRIC,166.0
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,3600881,GREEN MTN HYDRO-ELECTRIC,166.0
7203841,BOB MCKELVIE RESERVOIR,7203844,VEGA RESERVOIR,155.333
7203843,MONUMENT RESERVOIR NO 2,7200746,LEON PARK FEEDER CANAL,155.333
7200506,ANDERSON FEEDER DITCH,7200746,LEON PARK FEEDER CANAL,155.333
7200820,PARK CREEK DITCH (VEGA),7203844,VEGA RESERVOIR,155.333
7200746,LEON PARK FEEDER CANAL,7200746,LEON PARK FEEDER CANAL,155.333
7203875,MESA CREEK RES NO 5,7200784,MESA CREEK DITCH,151.333
3803734,KELLY POND RESERVOIR,3800697,FRIELER DITCH,150.667
4500725,PORTER DITCH,4500693,MINEOTA DITCH,149.001
4503715,RIEGER POND,4500693,MINEOTA DITCH,149.001
3703516,G G LOWER RESERVOIR,3700535,CASTLE NO 2 DITCH,139.334
3703517,G G RESERVOIR,3700535,CASTLE NO 2 DITCH,139.334
7203887,BIG BEAVER RESERVOIR,7200831,PIONEER OF PLATEAU DITCH,137.334
7203893,BULL CREEK RES NO 4,7200831,PIONEER OF PLATEAU DITCH,137.334
7203894,BULL CREEK RES NO 5,7200831,PIONEER OF PLATEAU DITCH,137.334
7203889,BULL BASIN NO 2 RES,7200831,PIONEER OF PLATEAU DITCH,137.334
3703757,PILGRIM RANCH POND NO 7,5300584,SHOSHONE POWER PLANT,133.0
5304024,TROUTVILLE POND NO 2,5300584,SHOSHONE POWER PLANT,133.0
5204031,SPRUCE  POND,5300584,SHOSHONE POWER PLANT,133.0
3703756,PILGRIM RANCH POND NO 6,5300584,SHOSHONE POWER PLANT,133.0
3703770,KOPRIVNIKAR POND NO 1,5300584,SHOSHONE POWER PLANT,133.0
3703769,LPL RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0
5300594,GRIMES BROOKS FDR2 D HG2,5300584,SHOSHONE POWER PLANT,133.0
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5300584,SHOSHONE POWER PLANT,133.0
3703765,PILGRIM RANCH POND NO 15,5300584,SHOSHONE POWER PLANT,133.0
5304023,TROUTVILLE POND NO 1,5300584,SHOSHONE POWER PLANT,133.0
5300595,GRIMES BROOKS R INTAKE D,5300584,SHOSHONE POWER PLANT,133.0
3703760,PILGRIM RANCH POND NO 10,5300584,SHOSHONE POWER PLANT,133.0
3702028,MIN FLOW EAGLE RIVER HOMESTAKE TO CROSS CR,5300584,SHOSHONE POWER PLANT,133.0
5300662,KEEP DITCH,5300584,SHOSHONE POWER PLANT,133.0
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,133.0
3703759,PILGRIM RANCH POND NO 9,5300584,SHOSHONE POWER PLANT,133.0
5300621,HIGHWATER DITCH,5300584,SHOSHONE POWER PLANT,133.0
5303996,STOUT RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,133.0
3703755,PILGRIM RANCH POND NO 5,5300584,SHOSHONE POWER PLANT,133.0
3703744,WILSON POND NO 1,5300584,SHOSHONE POWER PLANT,133.0
5304019,LYLE FISH POND NO 1,5300584,SHOSHONE POWER PLANT,133.0
5303512,GALLEGOS RANCH POND NO.3,5300584,SHOSHONE POWER PLANT,133.0
3703732,DRY LAKE,5300584,SHOSHONE POWER PLANT,133.0
5303511,GALLEGOS RANCH POND NO.2,5300584,SHOSHONE POWER PLANT,133.0
3703735,MCHATTON POND,5300584,SHOSHONE POWER PLANT,133.0
5303510,GALLEGOS RANCH POND NO.1,5300584,SHOSHONE POWER PLANT,133.0
3702034,MIN FLOW EAGLE RIVER RESOLUTION TO HOMESTAKE,5300584,SHOSHONE POWER PLANT,133.0
3703736,GOLF COURSE POND NO 1,5300584,SHOSHONE POWER PLANT,133.0
5303509,JARNOT POND 2,5300584,SHOSHONE POWER PLANT,133.0
3703742,PANDO POND,5300584,SHOSHONE POWER PLANT,133.0
5303508,JARNOT POND 1,5300584,SHOSHONE POWER PLANT,133.0
5304020,MACKINAW LAKE RES NO 2,5300584,SHOSHONE POWER PLANT,133.0
3703743,JONES CASTLE CREEK POND,5300584,SHOSHONE POWER PLANT,133.0
5302033,MIN FLOW COLORADO RIVER CABIN CK - EAGLE RIVER,5300584,SHOSHONE POWER PLANT,133.0
5302032,MIN FLOW COLORADO RIVER PINEY - CABIN,5300584,SHOSHONE POWER PLANT,133.0
5300754,PIPELINE DITCH,5300584,SHOSHONE POWER PLANT,133.0
3703745,WILSON POND NO 2,5300584,SHOSHONE POWER PLANT,133.0
5302031,MIN FLOW COLORADO RIVER BLUE - PINEY,5300584,SHOSHONE POWER PLANT,133.0
3703746,WILSON POND NO 3,5300584,SHOSHONE POWER PLANT,133.0
5302027,MIN LAKE HANGING LAKE,5300584,SHOSHONE POWER PLANT,133.0
3703747,WILSON POND NO 4,5300584,SHOSHONE POWER PLANT,133.0
5204030,WAPITI POND,5300584,SHOSHONE POWER PLANT,133.0
3703748,COLLETT POND NO 1,5300584,SHOSHONE POWER PLANT,133.0
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,133.0
3703750,BRERETON POND,5300584,SHOSHONE POWER PLANT,133.0
5300920,OXBOW FISH CHANNEL,5300584,SHOSHONE POWER PLANT,133.0
3703751,PILGRIM RANCH POND NO 1,5300584,SHOSHONE POWER PLANT,133.0
3703753,PILGRIM RANCH POND NO 3,5300584,SHOSHONE POWER PLANT,133.0
5300755,PJ MARTIN NO 2 DITCH,5300584,SHOSHONE POWER PLANT,133.0
3703754,PILGRIM RANCH POND NO 4,5300584,SHOSHONE POWER PLANT,133.0
3703774,BLM BLUE LAKE NO 1,5300584,SHOSHONE POWER PLANT,133.0
5204014,TWINPINE RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0
3703778,CHRIS JOUFLAS LAKE,5300584,SHOSHONE POWER PLANT,133.0
3703808,RED CANYON ESTATES POND NO. 13,5300584,SHOSHONE POWER PLANT,133.0
5203972,PINEY PEAK POND NO 2,5300584,SHOSHONE POWER PLANT,133.0
5203973,PINEY PEAK POND NO 3,5300584,SHOSHONE POWER PLANT,133.0
5203974,PINEY PEAK POND NO 4,5300584,SHOSHONE POWER PLANT,133.0
3703809,RED CANYON ESTATES POND NO. 14,5300584,SHOSHONE POWER PLANT,133.0
5304026,TROUTVILLE POND NO 4,5300584,SHOSHONE POWER PLANT,133.0
5203975,PINEY PEAK POND NO 5,5300584,SHOSHONE POWER PLANT,133.0
5203978,HARTMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0
5203990,COX RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0
3703807,RED CANYON ESTATES POND NO. 12,5300584,SHOSHONE POWER PLANT,133.0
5203982,MARMA LAKE,5300584,SHOSHONE POWER PLANT,133.0
