analysisWdid,analysisStructure,priorityWdid,priorityStructure,sum_wtd_count
3601085,COPPER MTN WEST LAKE PIPELINE 1,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3601058,VIDLER TUNNEL UNIT HDGT D,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3600830,SUPPLY CANAL NO 1 CLINTON,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3600796,SAUMS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3600780,PLUNGER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3600734,MCKAY DITCH,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3600687,KIRKWOOD DITCH,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603565,REYNOLDS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603533,BLACK LAKE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603570,CON-HOOSIER UPPER BLUE LAKE,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603584,MIN LAKE LOST LAKE,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603599,SAWMILL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603596,BILLS RANCH LAKE,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603595,VALLEY OF THE BLUE RESERVOIR 1,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603594,MIN LAKE UPPER WHEELER,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603593,MIN LAKE SLATE LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603592,SHANE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603589,MIN LAKE MOHAWK  NO 7,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603588,MIN LAKE MOHAWK NO 6,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603587,MIN LAKE MOHAWK NO 5,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603586,MIN LAKE MOHAWK NO 2,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603585,MIN LAKE LOWER WHEELER,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603591,MIN LAKE SALMON LAKE,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603573,MIN LAKE BOULDER LAKE,3603543,GREEN MOUNTAIN RESERVOIR,292.241
3603574,MIN LAKE CLIFF LAKE,3603543,GREEN MOUNTAIN RESERVOIR,292.241
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,222.999
5109178,VILLAGE CORE POND DEPLETION REACH,5300584,SHOSHONE POWER PLANT,222.999
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,222.999
3703596,COTTON POND,5300584,SHOSHONE POWER PLANT,222.999
5303966,GRIMES BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,222.999
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,222.999
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,222.999
5103523,DAWSON GULCH SPRING POND,5300584,SHOSHONE POWER PLANT,222.999
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,222.999
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,222.999
3703516,G G LOWER RESERVOIR,3700534,CASTLE NO 1 DITCH,211.334
3703517,G G RESERVOIR,3700534,CASTLE NO 1 DITCH,211.334
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,148.666
5303570,PERRY POND NO 2,5300584,SHOSHONE POWER PLANT,148.666
5303588,GORE VIEW POND,5300584,SHOSHONE POWER PLANT,148.666
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,148.666
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,148.666
5000768,MARTIN LILY POND FEEDER DITCH,5300584,SHOSHONE POWER PLANT,148.666
5103709,WILLIAMS FORK RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5000617,MCMAHON DITCH,5300584,SHOSHONE POWER PLANT,148.666
3703545,CAMP HALE POND NO 1,5300584,SHOSHONE POWER PLANT,148.666
3703600,BENCHMARK LAKE,5300584,SHOSHONE POWER PLANT,148.666
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
3703689,CORNWELL POND NO 1,5300584,SHOSHONE POWER PLANT,148.666
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,148.666
3703659,WATERFORD RANCH PD P8-2,5300584,SHOSHONE POWER PLANT,148.666
5304041,HEWES RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,148.666
5203946,OXFORD RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,148.666
5004600,SARVIS DITCH,5300584,SHOSHONE POWER PLANT,148.666
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,148.666
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,148.666
5303518,WASHBURN CABIN POND,5300584,SHOSHONE POWER PLANT,148.666
5304051,BUCK POND,5300584,SHOSHONE POWER PLANT,148.666
5100763,KINNEY BARRIGER DITCH,5300584,SHOSHONE POWER PLANT,148.666
5003606,ANTELOPE RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
3703608,BLACK LAKE,5300584,SHOSHONE POWER PLANT,148.666
5104008,GLENN POND NO 2,5300584,SHOSHONE POWER PLANT,148.666
5003655,MILK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5303976,JONES NO 3 RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5003624,MARTIN LILY POND RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5003648,LEWIS RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,148.666
5104007,GLENN POND NO 1,5300584,SHOSHONE POWER PLANT,148.666
5003645,BINCO RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
3700848,WARREN DITCH,5300584,SHOSHONE POWER PLANT,148.666
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5003649,HEINI-KRAMER RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5003651,BASIN RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
3603548,HOAGLAND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666
7203889,BULL BASIN NO 2 RES,7200831,PIONEER OF PLATEAU DITCH,138.0
7203887,BIG BEAVER RESERVOIR,7200831,PIONEER OF PLATEAU DITCH,138.0
7203894,BULL CREEK RES NO 5,7200831,PIONEER OF PLATEAU DITCH,138.0
7203893,BULL CREEK RES NO 4,7200831,PIONEER OF PLATEAU DITCH,138.0
3803776,TAGERT POND,3802049,MIN FLOW ROARING FORK 3,123.334
3703516,G G LOWER RESERVOIR,5300584,SHOSHONE POWER PLANT,122.0
3703517,G G RESERVOIR,5300584,SHOSHONE POWER PLANT,122.0
7203909,BIG CREEK RESERVOIR NO 7,7200911,TEMS DITCH,120.0
3703522,NOECKER RESERVOIR,3700534,CASTLE NO 1 DITCH,105.667
7203925,COTTONWOOD LAKES RES 4,7200867,SHOTWELL DITCH,104.0
7203926,COTTONWOOD LAKES RES 5,7200867,SHOTWELL DITCH,104.0
7203931,T E KITSON RESERVOIR,7200867,SHOTWELL DITCH,104.0
4500699,MOSQUITO DITCH,4500576,DIVIDE CREEK HIGHLINE D,94.0
5102115,MIN FLOW WILLOW CREEK CABIN CK - BLM,5300584,SHOSHONE POWER PLANT,81.333
5103714,CURTIS PARK RESERVOIR,5100810,MUSGRAVE DITCH,78.0
5103694,SCHOLL RESERVOIR,5100810,MUSGRAVE DITCH,78.0
5203975,PINEY PEAK POND NO 5,5300584,SHOSHONE POWER PLANT,74.333
5203967,GORE CANYON RANCH LAKE 1,5300584,SHOSHONE POWER PLANT,74.333
5203962,OLSEN RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,74.333
5203994,EDWARDS RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5203990,COX RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5203963,OLSEN RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,74.333
5203964,OLSEN RESERVOIR NO 5,5300584,SHOSHONE POWER PLANT,74.333
5203971,PINEY PEAK POND NO 1,5300584,SHOSHONE POWER PLANT,74.333
5203984,WHEELOCK POND NO 2,5300584,SHOSHONE POWER PLANT,74.333
5003641,WHEATLEY DIVR POND NO 2,5300584,SHOSHONE POWER PLANT,74.333
5203978,HARTMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5003637,RUDOLPH RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5203972,PINEY PEAK POND NO 2,5300584,SHOSHONE POWER PLANT,74.333
5003640,WHEATLEY DIVR POND NO 1,5300584,SHOSHONE POWER PLANT,74.333
5203983,WHEELOCK POND NO 1,5300584,SHOSHONE POWER PLANT,74.333
5203982,MARMA LAKE,5300584,SHOSHONE POWER PLANT,74.333
5203973,PINEY PEAK POND NO 3,5300584,SHOSHONE POWER PLANT,74.333
5203974,PINEY PEAK POND NO 4,5300584,SHOSHONE POWER PLANT,74.333
5203960,OLSEN RESERVOIR NO 1.5,5300584,SHOSHONE POWER PLANT,74.333
5203961,OLSEN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,74.333
5003612,DIETRICH RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5203959,OLSEN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,74.333
5203949,ROCK GAP DAM,5300584,SHOSHONE POWER PLANT,74.333
5002000,MIN FLOW MUDDY CREEK,5300584,SHOSHONE POWER PLANT,74.333
5200662,BEST DITCH,5300584,SHOSHONE POWER PLANT,74.333
5000770,CARTER CREEK FEEDER DITCH,5300584,SHOSHONE POWER PLANT,74.333
5200632,SCHLEGAL DITCH (ALKALI),5300584,SHOSHONE POWER PLANT,74.333
5000762,MCMAHON DITCH (DEER CR),5300584,SHOSHONE POWER PLANT,74.333
5000754,KIRTZ DITCH NO 2 HG NO 4,5300584,SHOSHONE POWER PLANT,74.333
5003620,INFANGER RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,74.333
5000662,WHEATLEY DITCH NO 2,5300584,SHOSHONE POWER PLANT,74.333
5003621,INFANGER RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,74.333
5003623,LAKE AGNES,5300584,SHOSHONE POWER PLANT,74.333
5000627,PASS CREEK DITCH,5300584,SHOSHONE POWER PLANT,74.333
5000613,MCELROY NO 2 DITCH,5300584,SHOSHONE POWER PLANT,74.333
5203996,FILBUR RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5000612,MCELROY NO 1 DITCH,5300584,SHOSHONE POWER PLANT,74.333
5000606,MISSOURI DITCH,5300584,SHOSHONE POWER PLANT,74.333
5003625,MATHESON RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5203936,CASTLE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5003627,MCELROY RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),5300584,SHOSHONE POWER PLANT,74.333
5000576,HAYPARK CANAL HGT NO 1,5300584,SHOSHONE POWER PLANT,74.333
5000574,HARDSCRABBLE DITCH,5300584,SHOSHONE POWER PLANT,74.333
5203939,HURT RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5003629,MCMAHON RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,74.333
5003632,PARSONS RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5203948,PRICE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5203937,CHRISTENSEN DAM,5300584,SHOSHONE POWER PLANT,74.333
3600645,GUTHRIE THOMAS DITCH,5300584,SHOSHONE POWER PLANT,74.333
5204000,MONIGFLAT RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303565,W DEAD HORSE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303961,ED W HARPER RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303960,CRESENT LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303952,A J RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303641,CONTINENTAL DIVIDE POND,5300584,SHOSHONE POWER PLANT,74.333
5303605,TRR LOWER RECR POND,5300584,SHOSHONE POWER PLANT,74.333
5303604,TRR UPPER RECR POND,5300584,SHOSHONE POWER PLANT,74.333
5303603,TRR CAMERON POND,5300584,SHOSHONE POWER PLANT,74.333
5303601,BAILEY MESA POND NO. 1,5300584,SHOSHONE POWER PLANT,74.333
5303600,YARMONY LODGE POND C,5300584,SHOSHONE POWER PLANT,74.333
5303599,YARMONY LODGE POND B,5300584,SHOSHONE POWER PLANT,74.333
5303598,YARMONY LODGE POND A,5300584,SHOSHONE POWER PLANT,74.333
5303597,KING MTN RESERVOIR NO 7,5300584,SHOSHONE POWER PLANT,74.333
5303595,VICKI  RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303590,TRAILER POND,5300584,SHOSHONE POWER PLANT,74.333
5303589,HOUSE POND,5300584,SHOSHONE POWER PLANT,74.333
5303587,KIDS POND,5300584,SHOSHONE POWER PLANT,74.333
5303568,GUILMINEAU POND NO 2,5300584,SHOSHONE POWER PLANT,74.333
5303963,E M CURRY RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303969,HADLEY NO 2 RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303971,HEART LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303995,STERNER RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
3704516,HOMESTAKE PROJ RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
3704614,HOMESTAKE PROJ TUNNEL,5300584,SHOSHONE POWER PLANT,74.333
3704643,HOMESTAKE PROJ CONDUIT,5300584,SHOSHONE POWER PLANT,74.333
3704648,WARREN E WURTS DITCH,5300584,SHOSHONE POWER PLANT,74.333
5303999,TONIER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303998,TEPE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303996,STOUT RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303994,SAWMILL RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303972,HIDDEN SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303991,REID NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303989,NOBLE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303988,NEWTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303983,MCCOY RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303982,LUARK RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303979,KING MOUNTAIN RES-UPPER,5300584,SHOSHONE POWER PLANT,74.333
5303978,KELLY RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303567,GUILMINEAU POND NO 1,5300584,SHOSHONE POWER PLANT,74.333
5303562,UP IS LAKE,5300584,SHOSHONE POWER PLANT,74.333
5204002,NELKREPI24 RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5303543,LOST LAKE,5300584,SHOSHONE POWER PLANT,74.333
5300595,GRIMES BROOKS R INTAKE D,5300584,SHOSHONE POWER PLANT,74.333
5300594,GRIMES BROOKS FDR2 D HG2,5300584,SHOSHONE POWER PLANT,74.333
5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT,74.333
5204031,SPRUCE  POND,5300584,SHOSHONE POWER PLANT,74.333
5204030,WAPITI POND,5300584,SHOSHONE POWER PLANT,74.333
5204029,MARBLE POND,5300584,SHOSHONE POWER PLANT,74.333
5204024,RIVER RANCH POND,5300584,SHOSHONE POWER PLANT,74.333
5204020,WASPRE PI21 RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204019,WALTER RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204018,UNCAPHER SPR RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204014,TWINPINE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204013,TRIANGLE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204012,STEINRPI22 RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204008,SOUTHFORK RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204006,REED RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204005,PINJNRPI20 RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5204003,PEYTON RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
5300621,HIGHWATER DITCH,5300584,SHOSHONE POWER PLANT,74.333
5300662,KEEP DITCH,5300584,SHOSHONE POWER PLANT,74.333
5300704,MIDDLE DERBY DITCH,5300584,SHOSHONE POWER PLANT,74.333
5303510,GALLEGOS RANCH POND NO.1,5300584,SHOSHONE POWER PLANT,74.333
5303536,HANGING LAKE,5300584,SHOSHONE POWER PLANT,74.333
5303520,SKELTON DUCK POND,5300584,SHOSHONE POWER PLANT,74.333
5303515,SHOP POND,5300584,SHOSHONE POWER PLANT,74.333
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,74.333
5303513,GALLEGOS RANCH POND NO.4,5300584,SHOSHONE POWER PLANT,74.333
5303512,GALLEGOS RANCH POND NO.3,5300584,SHOSHONE POWER PLANT,74.333
5303511,GALLEGOS RANCH POND NO.2,5300584,SHOSHONE POWER PLANT,74.333
5303509,JARNOT POND 2,5300584,SHOSHONE POWER PLANT,74.333
5300754,PIPELINE DITCH,5300584,SHOSHONE POWER PLANT,74.333
5303508,JARNOT POND 1,5300584,SHOSHONE POWER PLANT,74.333
5302027,MIN LAKE HANGING LAKE,5300584,SHOSHONE POWER PLANT,74.333
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,74.333
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,74.333
5300920,OXBOW FISH CHANNEL,5300584,SHOSHONE POWER PLANT,74.333
5300767,H M S RELOCATED DITCH,5300584,SHOSHONE POWER PLANT,74.333
5300755,PJ MARTIN NO 2 DITCH,5300584,SHOSHONE POWER PLANT,74.333
5303596,KING MTN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,74.333
5102040,MIN LEVEL BLUE LAKE,5300584,SHOSHONE POWER PLANT,74.333
5003642,WHITELY PEAK RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333
