analysisWdid,analysisStructure,priorityWdid,priorityStructure,sum_wtd_count
3703545,CAMP HALE POND NO 1,5300584,SHOSHONE POWER PLANT,299.978
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,299.978
5003655,MILK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,299.978
5104007,GLENN POND NO 1,5300584,SHOSHONE POWER PLANT,295.644
5104008,GLENN POND NO 2,5300584,SHOSHONE POWER PLANT,295.644
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,295.644
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,295.644
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,295.644
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,295.644
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,295.644
5103521,CLOVERBLOOM RESERVOIR,5300584,SHOSHONE POWER PLANT,295.644
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,295.644
5203946,OXFORD RESERVOIR,5300584,SHOSHONE POWER PLANT,273.989
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,273.989
5304004,WOHLER RESERVOIR,5300584,SHOSHONE POWER PLANT,273.989
5000768,MARTIN LILY POND FEEDER DITCH,5300584,SHOSHONE POWER PLANT,273.989
5103709,WILLIAMS FORK RESERVOIR,5300584,SHOSHONE POWER PLANT,273.989
5300704,MIDDLE DERBY DITCH,5300584,SHOSHONE POWER PLANT,273.989
3700848,WARREN DITCH,5300584,SHOSHONE POWER PLANT,273.989
5003624,MARTIN LILY POND RESERVOIR,5300584,SHOSHONE POWER PLANT,273.989
5003606,ANTELOPE RESERVOIR,5300584,SHOSHONE POWER PLANT,273.989
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,273.989
5100546,BUNTE HIGHLINE DITCH,5300584,SHOSHONE POWER PLANT,269.655
3703516,G G LOWER RESERVOIR,5300584,SHOSHONE POWER PLANT,251.0
3703517,G G RESERVOIR,5300584,SHOSHONE POWER PLANT,251.0
3700642,HOLLINGSWORTH DITCH,5300584,SHOSHONE POWER PLANT,248.0
3603548,HOAGLAND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,248.0
3603583,HEIT RANCH RESERVOIR,5300584,SHOSHONE POWER PLANT,238.644
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5300584,SHOSHONE POWER PLANT,238.644
3603624,SWAN RIVER WATER SYSTEM PONDS,5300584,SHOSHONE POWER PLANT,238.644
4503627,SUSAN STOCK WATER PONDS,4500793,TAUGHENBAUGH DITCH,237.412
7003508,CNR POND NO 6,7000550,H V C AND S DITCH,230.406
3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,212.655
3600671,INDEPENDENT BLUE DITCH,5300584,SHOSHONE POWER PLANT,212.655
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,5300584,SHOSHONE POWER PLANT,212.655
3703517,G G RESERVOIR,3700535,CASTLE NO 2 DITCH,211.542
3703516,G G LOWER RESERVOIR,3700535,CASTLE NO 2 DITCH,211.542
3903507,PARK RESERVOIR,3900661,SAINT NO 2 DITCH,211.167
3900649,EAST RIFLE CR PL NO 2,3903508,RIFLE GAP RESERVOIR,198.917
3903994,RAYMOND POND,3903508,RIFLE GAP RESERVOIR,198.917
3903531,DBS POND NO 1,3903508,RIFLE GAP RESERVOIR,198.917
3903595,AARON'S FISH POND,3903508,RIFLE GAP RESERVOIR,198.917
3903532,DBS POND NO 2,3903508,RIFLE GAP RESERVOIR,198.917
3904014,DODDS POND,3903508,RIFLE GAP RESERVOIR,198.917
3904005,ZALESNY POND,3903508,RIFLE GAP RESERVOIR,198.917
3903540,ANDERSON POND NO 1,3903508,RIFLE GAP RESERVOIR,198.917
3903997,LEECH POND NO 2,3903508,RIFLE GAP RESERVOIR,198.917
3903541,ANDERSON POND NO 2,3903508,RIFLE GAP RESERVOIR,198.917
3903996,LEECH POND NO 1,3903508,RIFLE GAP RESERVOIR,198.917
3903552,SHOP CREEK POND,3903508,RIFLE GAP RESERVOIR,198.917
3903935,KATT POND NO 1,3903508,RIFLE GAP RESERVOIR,198.917
3903594,AARON'S WATER HOLE,3903508,RIFLE GAP RESERVOIR,198.917
3903596,AARON'S LOWER POND,3903508,RIFLE GAP RESERVOIR,198.917
5103596,RICHMOND POND,3604512,DILLON RESERVOIR,198.0
3600649,HAMILTON DAVIDSON DITCH,5300584,SHOSHONE POWER PLANT,186.666
7203889,BULL BASIN NO 2 RES,7200831,PIONEER OF PLATEAU DITCH,177.604
7203893,BULL CREEK RES NO 4,7200831,PIONEER OF PLATEAU DITCH,177.604
7203894,BULL CREEK RES NO 5,7200831,PIONEER OF PLATEAU DITCH,177.604
7203887,BIG BEAVER RESERVOIR,7200831,PIONEER OF PLATEAU DITCH,177.604
7203925,COTTONWOOD LAKES RES 4,7200799,MORMON MESA DITCH,177.604
7203926,COTTONWOOD LAKES RES 5,7200799,MORMON MESA DITCH,177.604
7203931,T E KITSON RESERVOIR,7200799,MORMON MESA DITCH,177.604
3803734,KELLY POND RESERVOIR,3800697,FRIELER DITCH,172.355
3900649,EAST RIFLE CR PL NO 2,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903996,LEECH POND NO 1,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903532,DBS POND NO 2,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3904005,ZALESNY POND,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903508,RIFLE GAP RESERVOIR,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903997,LEECH POND NO 2,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903540,ANDERSON POND NO 1,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903935,KATT POND NO 1,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903541,ANDERSON POND NO 2,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903994,RAYMOND POND,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903594,AARON'S WATER HOLE,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903552,SHOP CREEK POND,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3900563,GRASS VALLEY CANAL,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903596,AARON'S LOWER POND,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903531,DBS POND NO 1,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3903595,AARON'S FISH POND,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
3904014,DODDS POND,3909063,GRASS VALLEY CANAL DEPLETION REACH,166.083
5102115,MIN FLOW WILLOW CREEK CABIN CK - BLM,3604512,DILLON RESERVOIR,154.0
7003635,FURR POND NO 16,7000550,H V C AND S DITCH,153.604
7003507,CNR POND NO 5,7000550,H V C AND S DITCH,153.604
7003516,CROSSING POND,7000550,H V C AND S DITCH,153.604
5003677,CARTER POND,5300584,SHOSHONE POWER PLANT,149.989
3703690,COTTON POND NO 2,5300584,SHOSHONE POWER PLANT,149.989
3701412,TOWN OF VAIL WHITEWATER PARK STRUCTURE 1,5300584,SHOSHONE POWER PLANT,149.989
5003625,MATHESON RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703751,PILGRIM RANCH POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703688,PETTY RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3701300,EAGLE RIVER DIVR PT NO. 1,5300584,SHOSHONE POWER PLANT,149.989
5100629,FARRIS SOUTH SIDE DITCH,5300584,SHOSHONE POWER PLANT,149.989
3703802,RED CANYON ESTATES POND NO. 7,5300584,SHOSHONE POWER PLANT,149.989
5003623,LAKE AGNES,5300584,SHOSHONE POWER PLANT,149.989
3703750,BRERETON POND,5300584,SHOSHONE POWER PLANT,149.989
3703748,COLLETT POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
5104039,HEBERTON RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3701290,WARREN E WURTS DITCH EXT,5300584,SHOSHONE POWER PLANT,149.989
5104028,ROBINSON SWAN DITCH NO 2 POND 2,5300584,SHOSHONE POWER PLANT,149.989
3703747,WILSON POND NO 4,5300584,SHOSHONE POWER PLANT,149.989
3701255,HOMESTAKE PROJ CONDUIT,5300584,SHOSHONE POWER PLANT,149.989
3703695,ROCHFORD POND,5300584,SHOSHONE POWER PLANT,149.989
3701086,STONE CR RES AND DITCH,5300584,SHOSHONE POWER PLANT,149.989
5003621,INFANGER RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,149.989
3703803,RED CANYON ESTATES POND NO. 8,5300584,SHOSHONE POWER PLANT,149.989
5003620,INFANGER RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703746,WILSON POND NO 3,5300584,SHOSHONE POWER PLANT,149.989
3700835,TOWNSEND DITCH,5300584,SHOSHONE POWER PLANT,149.989
3703745,WILSON POND NO 2,5300584,SHOSHONE POWER PLANT,149.989
5104029,ROBINSON SWAN DITCH NO 2 POND 3,5300584,SHOSHONE POWER PLANT,149.989
3701413,TOWN OF VAIL WHITEWATER PARK STRUCTURE 2,5300584,SHOSHONE POWER PLANT,149.989
3702028,MIN FLOW EAGLE RIVER HOMESTAKE TO CROSS CR,5300584,SHOSHONE POWER PLANT,149.989
3703682,18TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703665,WATERFORD RANCH PD P19-1,5300584,SHOSHONE POWER PLANT,149.989
3703681,WILLOW CREEK RES NO1 ENL,5300584,SHOSHONE POWER PLANT,149.989
5104012,COTTONWOOD RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,149.989
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,149.989
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5300584,SHOSHONE POWER PLANT,149.989
5003640,WHEATLEY DIVR POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
3702002,MIN FLOW EAST LAKE CREEK,5300584,SHOSHONE POWER PLANT,149.989
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,149.989
3701418,AVON WHITEWATER COURSE RICD BABY  BOB,5300584,SHOSHONE POWER PLANT,149.989
5003632,PARSONS RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703683,6TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703686,MONROE POND,5300584,SHOSHONE POWER PLANT,149.989
3703754,PILGRIM RANCH POND NO 4,5300584,SHOSHONE POWER PLANT,149.989
3701417,AVON WHITEWATER COURSE RICD BOB JR,5300584,SHOSHONE POWER PLANT,149.989
3703799,RED CANYON ESTATES POND NO. 4,5300584,SHOSHONE POWER PLANT,149.989
5003629,MCMAHON RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,149.989
3701416,AVON WHITEWATER COURSE RICD BOB SR,5300584,SHOSHONE POWER PLANT,149.989
3703753,PILGRIM RANCH POND NO 3,5300584,SHOSHONE POWER PLANT,149.989
3703801,RED CANYON ESTATES POND NO. 6,5300584,SHOSHONE POWER PLANT,149.989
5104025,ROBINSON SWAN DITCH NO 1 POND 1,5300584,SHOSHONE POWER PLANT,149.989
3701414,TOWN OF VAIL WHITEWATER PARK STRUCTURE3,5300584,SHOSHONE POWER PLANT,149.989
5104026,ROBINSON SWAN DITCH NO 2 POND 1,5300584,SHOSHONE POWER PLANT,149.989
5104027,ROBINSON SWAN DITCH NO 1 POND 2,5300584,SHOSHONE POWER PLANT,149.989
3703696,O'LAUGHLIN POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
3700708,METCALF DITCH,5300584,SHOSHONE POWER PLANT,149.989
3703804,RED CANYON ESTATES POND NO. 9,5300584,SHOSHONE POWER PLANT,149.989
5000606,MISSOURI DITCH,5300584,SHOSHONE POWER PLANT,149.989
3703817,BOWN RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,149.989
3703818,BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5101237,WILLIAMS FORK POWER CONDUIT,5300584,SHOSHONE POWER PLANT,149.989
5000576,HAYPARK CANAL HGT NO 1,5300584,SHOSHONE POWER PLANT,149.989
5102037,MIN FLOW COLORADO RIVER WILLIAMS FK-TROUBLESOME,5300584,SHOSHONE POWER PLANT,149.989
3703723,KNAPP POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703820,BUCK CR RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703822,CHERRY LAKE,5300584,SHOSHONE POWER PLANT,149.989
5102036,MIN FLOW COLORADO RIVER TROUBLESOME-BLUE,5300584,SHOSHONE POWER PLANT,149.989
5102035,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,149.989
3703825,CROSS GUL #2 RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703829,DENISON D RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703724,KNAPP POND NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703830,DENISON RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703833,EAST BEARD RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5102028,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,149.989
3703836,ERICKSON LK RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5102027,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,149.989
3703727,JAN JOUFLAS POND,5300584,SHOSHONE POWER PLANT,149.989
5102016,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,149.989
5102014,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,149.989
3703730,HOLLAND POND,5300584,SHOSHONE POWER PLANT,149.989
5200632,SCHLEGAL DITCH (ALKALI),5300584,SHOSHONE POWER PLANT,149.989
3703735,MCHATTON POND,5300584,SHOSHONE POWER PLANT,149.989
3703718,JHY RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5102039,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,149.989
3703744,WILSON POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703816,BORAH LAKE,5300584,SHOSHONE POWER PLANT,149.989
3700684,LEONARD HORN DITCH NO 2,5300584,SHOSHONE POWER PLANT,149.989
3700683,LEONARD HORN DITCH NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703805,RED CANYON ESTATES POND NO. 10,5300584,SHOSHONE POWER PLANT,149.989
5101070,HENDERSON MINE WATER SYSTEM,5300584,SHOSHONE POWER PLANT,149.989
3703697,O'LAUGHLIN POND NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703743,JONES CASTLE CREEK POND,5300584,SHOSHONE POWER PLANT,149.989
3700613,GRACE PARK DITCH,5300584,SHOSHONE POWER PLANT,149.989
5002000,MIN FLOW MUDDY CREEK,5300584,SHOSHONE POWER PLANT,149.989
5101148,THOMPSON PUMP NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703807,RED CANYON ESTATES POND NO. 12,5300584,SHOSHONE POWER PLANT,149.989
3703808,RED CANYON ESTATES POND NO. 13,5300584,SHOSHONE POWER PLANT,149.989
5000770,CARTER CREEK FEEDER DITCH,5300584,SHOSHONE POWER PLANT,149.989
3703699,EAGLE PARK RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703742,PANDO POND,5300584,SHOSHONE POWER PLANT,149.989
3703809,RED CANYON ESTATES POND NO. 14,5300584,SHOSHONE POWER PLANT,149.989
5000762,MCMAHON DITCH (DEER CR),5300584,SHOSHONE POWER PLANT,149.989
3703703,CHAROLAIS RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5101149,THOMPSON PUMP NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703811,BEAR GUL RES,5300584,SHOSHONE POWER PLANT,149.989
5000754,KIRTZ DITCH NO 2 HG NO 4,5300584,SHOSHONE POWER PLANT,149.989
3703704,14TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5000662,WHEATLEY DITCH NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703813,BIG PARKS RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703736,GOLF COURSE POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703706,OGILBY RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703755,PILGRIM RANCH POND NO 5,5300584,SHOSHONE POWER PLANT,149.989
5003641,WHEATLEY DIVR POND NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703590,MIN LAKE WHITNEY,5300584,SHOSHONE POWER PLANT,149.989
5003654,CURRAN POND,5300584,SHOSHONE POWER PLANT,149.989
3703984,RIPPY POND,5300584,SHOSHONE POWER PLANT,149.989
3703542,MIN LAKE BRADY NO 1,5300584,SHOSHONE POWER PLANT,149.989
5003670,PINNEY RANCH RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703541,MIN LAKE BOWL OF TEARS,5300584,SHOSHONE POWER PLANT,149.989
5103678,ELK MOUNTAIN LAKE,5300584,SHOSHONE POWER PLANT,149.989
3703595,GOLF COURSE RES NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703783,LAEYENDECKER POND,5300584,SHOSHONE POWER PLANT,149.989
5003665,KLINGENMEIER POND,5300584,SHOSHONE POWER PLANT,149.989
5003661,HARTMAN NO 2 POND,5300584,SHOSHONE POWER PLANT,149.989
3703540,MIN LAKE BORAH,5300584,SHOSHONE POWER PLANT,149.989
5103688,MUSGRAVE RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5003685,POND A-2,5300584,SHOSHONE POWER PLANT,149.989
3703539,MIN LAKE BRADY 2 (SOPRIS,5300584,SHOSHONE POWER PLANT,149.989
5103693,ROCK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703538,MIN LAKE BLODGETT LAKE,5300584,SHOSHONE POWER PLANT,149.989
5103694,SCHOLL RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703537,MIN LAKE BENCH LAKE NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703785,GRAHAM POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703536,MIN LAKE BENCH LAKE NO 1,5300584,SHOSHONE POWER PLANT,149.989
5003659,DAVISON RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703535,MIN LAKE BEAVER,5300584,SHOSHONE POWER PLANT,149.989
3703769,LPL RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703534,MIN LAKE ANTOINES CAB 2,5300584,SHOSHONE POWER PLANT,149.989
5003687,POND B-1,5300584,SHOSHONE POWER PLANT,149.989
5200662,BEST DITCH,5300584,SHOSHONE POWER PLANT,149.989
3703543,BUXMAN FISH POND,5300584,SHOSHONE POWER PLANT,149.989
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,149.989
3703544,CAMP HALE POND,5300584,SHOSHONE POWER PLANT,149.989
3703552,MIN LAKE GROUSE LAKE,5300584,SHOSHONE POWER PLANT,149.989
5003675,GOOGLY EYED POND,5300584,SHOSHONE POWER PLANT,149.989
3703591,WILKINSON RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703580,SCUDDER RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703774,BLM BLUE LAKE NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703569,MIN LAKE MUCKEY,5300584,SHOSHONE POWER PLANT,149.989
5003680,MUDDY POND,5300584,SHOSHONE POWER PLANT,149.989
3703556,MIN LAKE LAKE THOMAS,5300584,SHOSHONE POWER PLANT,149.989
5003681,CRAVEN ON CREEDE RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703778,CHRIS JOUFLAS LAKE,5300584,SHOSHONE POWER PLANT,149.989
3703554,MIN LAKE HUNKY DORY,5300584,SHOSHONE POWER PLANT,149.989
5003674,FETTERS STOCK RES NO 1,5300584,SHOSHONE POWER PLANT,149.989
5103603,GRAND CREEK RANCH RESERVOIR - UPPER,5300584,SHOSHONE POWER PLANT,149.989
5003671,BUCHER POND,5300584,SHOSHONE POWER PLANT,149.989
3703551,MIN LAKE GORE LAKE,5300584,SHOSHONE POWER PLANT,149.989
5103604,GRAND CREEK RANCH RESERVOIR LOWER,5300584,SHOSHONE POWER PLANT,149.989
3703550,MIN LAKE FANCY,5300584,SHOSHONE POWER PLANT,149.989
5003673,RAWALT STOCK RES NO 2,5300584,SHOSHONE POWER PLANT,149.989
3703770,KOPRIVNIKAR POND NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703547,MIN LAKE DELUGE LAKE,5300584,SHOSHONE POWER PLANT,149.989
3703781,BACHELOR GULCH WETLANDS,5300584,SHOSHONE POWER PLANT,149.989
3703546,MIN LAKE CLEVELAND,5300584,SHOSHONE POWER PLANT,149.989
5003672,RAWALT STOCK RES NO 1,5300584,SHOSHONE POWER PLANT,149.989
3703594,GOLF COURSE RES NO 1,5300584,SHOSHONE POWER PLANT,149.989
5003683,GORE LAKES RANCH RES. NO. 2,5300584,SHOSHONE POWER PLANT,149.989
3703786,GRAHAM POND NO 2,5300584,SHOSHONE POWER PLANT,149.989
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,149.989
5103502,NEWBERRY POND,5300584,SHOSHONE POWER PLANT,149.989
3703788,BOLES POND,5300584,SHOSHONE POWER PLANT,149.989
3703403,WILLIAMSON POND,5300584,SHOSHONE POWER PLANT,149.989
5003644,ALBERT RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5103746,ALLEN'S RESERVOIR AND DITCH,5300584,SHOSHONE POWER PLANT,149.989
3703757,PILGRIM RANCH POND NO 7,5300584,SHOSHONE POWER PLANT,149.989
3702059,MIN FLOW EAGLE RIVER LAKE CR TO BRUSH CR,5300584,SHOSHONE POWER PLANT,149.989
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,149.989
3702057,MIN FLOW GORE CR MIDDLE,5300584,SHOSHONE POWER PLANT,149.989
5103748,LEWIS POND EMPOUNDMENT,5300584,SHOSHONE POWER PLANT,149.989
3703627,JUNE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
5003692,VIE POND,5300584,SHOSHONE POWER PLANT,149.989
3703630,SCHMIDT GYPSUM RANCH DAM,5300584,SHOSHONE POWER PLANT,149.989
3702048,MIN FLOW BEAVER CREEK,5300584,SHOSHONE POWER PLANT,149.989
3703756,PILGRIM RANCH POND NO 6,5300584,SHOSHONE POWER PLANT,149.989
3702046,MIN FLOW EAGLE RIVER S AND E FK TO RESOLUTION CR,5300584,SHOSHONE POWER PLANT,149.989
5103755,TAUSSIG RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,149.989
3702043,MIN FLOW BRUSH CREEK,5300584,SHOSHONE POWER PLANT,149.989
5104006,BULL RUN CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3703635,15TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3702042,MIN FLOW EAGLE RIVER CROSS CR TO GORE CR,5300584,SHOSHONE POWER PLANT,149.989
5103508,TRAVIS RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3702041,MIN FLOW EAGLE RIVER GORE CR TO LAKE CR,5300584,SHOSHONE POWER PLANT,149.989
3703644,OLSEN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,149.989
5103506,CARL RESERVOIR,5300584,SHOSHONE POWER PLANT,149.989
3702034,MIN FLOW EAGLE RIVER RESOLUTION TO HOMESTAKE,5300584,SHOSHONE POWER PLANT,149.989
3703645,WATERFORD RANCH PD P7-1,5300584,SHOSHONE POWER PLANT,149.989
3703795,DELIA POND,5300584,SHOSHONE POWER PLANT,149.989
