analysisWdid,analysisStructure,priorityWdid,priorityStructure,sum_wtd_count
3703755,PILGRIM RANCH POND NO 5,5300584,SHOSHONE POWER PLANT,176.333
3703730,HOLLAND POND,5300584,SHOSHONE POWER PLANT,176.333
5203937,CHRISTENSEN DAM,5300584,SHOSHONE POWER PLANT,176.333
3703757,PILGRIM RANCH POND NO 7,5300584,SHOSHONE POWER PLANT,176.333
3703759,PILGRIM RANCH POND NO 9,5300584,SHOSHONE POWER PLANT,176.333
3703760,PILGRIM RANCH POND NO 10,5300584,SHOSHONE POWER PLANT,176.333
3703765,PILGRIM RANCH POND NO 15,5300584,SHOSHONE POWER PLANT,176.333
5200662,BEST DITCH,5300584,SHOSHONE POWER PLANT,176.333
3703769,LPL RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5200632,SCHLEGAL DITCH (ALKALI),5300584,SHOSHONE POWER PLANT,176.333
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,176.333
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,176.333
5104062,KESSLER RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,176.333
3703799,RED CANYON ESTATES POND NO. 4,5300584,SHOSHONE POWER PLANT,176.333
3703756,PILGRIM RANCH POND NO 6,5300584,SHOSHONE POWER PLANT,176.333
5203967,GORE CANYON RANCH LAKE 1,5300584,SHOSHONE POWER PLANT,176.333
3703727,JAN JOUFLAS POND,5300584,SHOSHONE POWER PLANT,176.333
3703605,WEBSTER FISH POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
3703600,BENCHMARK LAKE,5300584,SHOSHONE POWER PLANT,176.333
5204005,PINJNRPI20 RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703601,EAGLE POND,5300584,SHOSHONE POWER PLANT,176.333
3703603,LAKE CREEK  MEADOWS RES,5300584,SHOSHONE POWER PLANT,176.333
5204003,PEYTON RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703604,WEBSTER FISH POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
5204002,NELKREPI24 RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5204006,REED RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703606,WEBSTER FISH POND NO 3,5300584,SHOSHONE POWER PLANT,176.333
3703607,STAUFER RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5204000,MONIGFLAT RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703614,BEST POND,5300584,SHOSHONE POWER PLANT,176.333
3703616,ARROWHEAD DAM,5300584,SHOSHONE POWER PLANT,176.333
5203996,FILBUR RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703598,K A C RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703597,KEELER RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5203963,OLSEN RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,176.333
3703580,SCUDDER RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703552,MIN LAKE GROUSE LAKE,5300584,SHOSHONE POWER PLANT,176.333
5204018,UNCAPHER SPR RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703554,MIN LAKE HUNKY DORY,5300584,SHOSHONE POWER PLANT,176.333
3703556,MIN LAKE LAKE THOMAS,5300584,SHOSHONE POWER PLANT,176.333
5204014,TWINPINE RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703569,MIN LAKE MUCKEY,5300584,SHOSHONE POWER PLANT,176.333
5204013,TRIANGLE RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703596,COTTON POND,5300584,SHOSHONE POWER PLANT,176.333
3703590,MIN LAKE WHITNEY,5300584,SHOSHONE POWER PLANT,176.333
3703591,WILKINSON RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5204012,STEINRPI22 RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703594,GOLF COURSE RES NO 1,5300584,SHOSHONE POWER PLANT,176.333
3703595,GOLF COURSE RES NO 2,5300584,SHOSHONE POWER PLANT,176.333
5204008,SOUTHFORK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703627,JUNE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703630,SCHMIDT GYPSUM RANCH DAM,5300584,SHOSHONE POWER PLANT,176.333
5203994,EDWARDS RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703703,CHAROLAIS RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703695,ROCHFORD POND,5300584,SHOSHONE POWER PLANT,176.333
3703696,O'LAUGHLIN POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
5203972,PINEY PEAK POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
3703697,O'LAUGHLIN POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
3703699,EAGLE PARK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5203971,PINEY PEAK POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
3703704,14TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703635,15TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703822,CHERRY LAKE,5300584,SHOSHONE POWER PLANT,176.333
3703706,OGILBY RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703718,JHY RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5203964,OLSEN RESERVOIR NO 5,5300584,SHOSHONE POWER PLANT,176.333
3703723,KNAPP POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
3703724,KNAPP POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
5203973,PINEY PEAK POND NO 3,5300584,SHOSHONE POWER PLANT,176.333
3703690,COTTON POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
3703689,CORNWELL POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
5203974,PINEY PEAK POND NO 4,5300584,SHOSHONE POWER PLANT,176.333
3703688,PETTY RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703686,MONROE POND,5300584,SHOSHONE POWER PLANT,176.333
5203975,PINEY PEAK POND NO 5,5300584,SHOSHONE POWER PLANT,176.333
5103660,F W LINKE NO 2 RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703682,18TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5203978,HARTMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703681,WILLOW CREEK RES NO1 ENL,5300584,SHOSHONE POWER PLANT,176.333
3703665,WATERFORD RANCH PD P19-1,5300584,SHOSHONE POWER PLANT,176.333
5203982,MARMA LAKE,5300584,SHOSHONE POWER PLANT,176.333
3703659,WATERFORD RANCH PD P8-2,5300584,SHOSHONE POWER PLANT,176.333
3703645,WATERFORD RANCH PD P7-1,5300584,SHOSHONE POWER PLANT,176.333
5203990,COX RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703644,OLSEN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,176.333
3703820,BUCK CR RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703851,LOST LAKE,5300584,SHOSHONE POWER PLANT,176.333
5104047,NEVER SUMMER LAKE,5300584,SHOSHONE POWER PLANT,176.333
3703825,CROSS GUL #2 RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5103739,VILLAGE LAKE AT WINTER PARK RANCH,5300584,SHOSHONE POWER PLANT,176.333
5101070,HENDERSON MINE WATER SYSTEM,5300584,SHOSHONE POWER PLANT,176.333
5103737,TWINFLOWER LAKE,5300584,SHOSHONE POWER PLANT,176.333
5101148,THOMPSON PUMP NO 1,5300584,SHOSHONE POWER PLANT,176.333
5101149,THOMPSON PUMP NO 2,5300584,SHOSHONE POWER PLANT,176.333
5103732,GAYLORD RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5101237,WILLIAMS FORK POWER CONDUIT,5300584,SHOSHONE POWER PLANT,176.333
5101245,WINTER PARK BASE DIVERSION POINT 1,5300584,SHOSHONE POWER PLANT,176.333
5103730,MOUNTAIN VALLEY RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,176.333
5102012,MIN FLOW WILLOW CREEK PASS CK - BLM,5300584,SHOSHONE POWER PLANT,176.333
5103726,MORAINE LAKE NO 3,5300584,SHOSHONE POWER PLANT,176.333
5102014,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,176.333
5102016,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,176.333
5103725,MORAINE LAKE NO 2,5300584,SHOSHONE POWER PLANT,176.333
5102027,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,176.333
5100629,FARRIS SOUTH SIDE DITCH,5300584,SHOSHONE POWER PLANT,176.333
5100546,BUNTE HIGHLINE DITCH,5300584,SHOSHONE POWER PLANT,176.333
5103740,VILLAGE LAKE NO 2 AT WINTER PARK RANCH,5300584,SHOSHONE POWER PLANT,176.333
5103746,ALLEN'S RESERVOIR AND DITCH,5300584,SHOSHONE POWER PLANT,176.333
5003641,WHEATLEY DIVR POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
5103748,LEWIS POND EMPOUNDMENT,5300584,SHOSHONE POWER PLANT,176.333
5003644,ALBERT RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5103747,DIXON NORTHROP RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5003650,SARACENO RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,176.333
5003677,CARTER POND,5300584,SHOSHONE POWER PLANT,176.333
5003654,CURRAN POND,5300584,SHOSHONE POWER PLANT,176.333
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,176.333
5003659,DAVISON RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5003661,HARTMAN NO 2 POND,5300584,SHOSHONE POWER PLANT,176.333
5103742,WINDY GAP RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5102028,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,176.333
5103724,MORAINE LAKE NO 1,5300584,SHOSHONE POWER PLANT,176.333
5102035,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,176.333
5103682,LITTLE BUCKAROO FISH PND,5300584,SHOSHONE POWER PLANT,176.333
5103688,MUSGRAVE RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5102070,MIN FLOW ARAPAHO CREEK,5300584,SHOSHONE POWER PLANT,176.333
5102089,MIN FLOW COLORADO RIVER GRANBY OUTLET-FRASER,5300584,SHOSHONE POWER PLANT,176.333
5102096,MIN FLOW FRASER RIVER VASQUEZ - ST LOUIS,5300584,SHOSHONE POWER PLANT,176.333
5102109,MIN FLOW FRASER RIVER ST LOUIS CK - RANCH CK,5300584,SHOSHONE POWER PLANT,176.333
5102111,MIN FLOW ST LOUIS CK - EAST ST LOUIS-WEST ST LOUIS,5300584,SHOSHONE POWER PLANT,176.333
5102112,MIN FLOW ST LOUIS CK - WEST ST LOUIS-KING CREEK,5300584,SHOSHONE POWER PLANT,176.333
5102068,MIN FLOW NORTH FORK COLORADO RIVER,5300584,SHOSHONE POWER PLANT,176.333
5102113,MIN FLOW FRASER RIVER RANCH CK - CROOKED CK,5300584,SHOSHONE POWER PLANT,176.333
5103665,HANKINSON RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5102114,MIN FLOW FRASER RIVER CROOKED CK - COLORADO RIVER,5300584,SHOSHONE POWER PLANT,176.333
5102115,MIN FLOW WILLOW CREEK CABIN CK - BLM,5300584,SHOSHONE POWER PLANT,176.333
5103661,F W LINKE NO 3 RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5103652,CLAYTON RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,176.333
5102069,MIN FLOW COLORADO RIVER RANGER CK-GRANBY RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5103693,ROCK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5102036,MIN FLOW COLORADO RIVER TROUBLESOME-BLUE,5300584,SHOSHONE POWER PLANT,176.333
5103713,CONRICK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5102037,MIN FLOW COLORADO RIVER WILLIAMS FK-TROUBLESOME,5300584,SHOSHONE POWER PLANT,176.333
5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,5300584,SHOSHONE POWER PLANT,176.333
5103716,EASTWIND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5102039,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,176.333
5102040,MIN LEVEL BLUE LAKE,5300584,SHOSHONE POWER PLANT,176.333
5102041,MIN LEVEL BOWEN LAKE,5300584,SHOSHONE POWER PLANT,176.333
5102042,MIN LEVEL CARIBOU LAKE,5300584,SHOSHONE POWER PLANT,176.333
5102048,MIN LEVEL STONE LAKE,5300584,SHOSHONE POWER PLANT,176.333
5102043,MIN LEVEL COLUMBINE LAKE,5300584,SHOSHONE POWER PLANT,176.333
5102044,MIN LEVEL CRATER LAKE,5300584,SHOSHONE POWER PLANT,176.333
5102045,MIN LEVEL GOURD LAKE,5300584,SHOSHONE POWER PLANT,176.333
5102046,MIN LEVEL PARIKA LAKE,5300584,SHOSHONE POWER PLANT,176.333
5103694,SCHOLL RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5102047,MIN LEVEL PAWNEE LAKE,5300584,SHOSHONE POWER PLANT,176.333
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5003640,WHEATLEY DIVR POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
5003632,PARSONS RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104029,ROBINSON SWAN DITCH NO 2 POND 3,5300584,SHOSHONE POWER PLANT,176.333
5104037,C LAZY U FISH POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
3703863,N MILLER RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703877,TRACEYS RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104032,WHITING RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,176.333
3703878,TRAER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703879,UBRUCR RES 1,5300584,SHOSHONE POWER PLANT,176.333
3703880,UBRUCR RES 2,5300584,SHOSHONE POWER PLANT,176.333
5104038,GORE RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,176.333
3703882,USAWMILL GUL RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104028,ROBINSON SWAN DITCH NO 2 POND 2,5300584,SHOSHONE POWER PLANT,176.333
3703883,VANHORN RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703884,W THIRD GUL RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104027,ROBINSON SWAN DITCH NO 1 POND 2,5300584,SHOSHONE POWER PLANT,176.333
3703889,FEZ RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703859,METENYPK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703856,MCKENZIE RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104026,ROBINSON SWAN DITCH NO 2 POND 1,5300584,SHOSHONE POWER PLANT,176.333
3703838,FROST RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703829,DENISON D RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104043,KLEINS FISH POND NO 4,5300584,SHOSHONE POWER PLANT,176.333
3703830,DENISON RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703833,EAST BEARD RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104042,KLEINS FISH POND NO 3,5300584,SHOSHONE POWER PLANT,176.333
3703836,ERICKSON LK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104041,KLEINS FISH POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
3703855,MCGINLEY RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703840,GYPSUM CRWD3 RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703843,HOLLAND RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104040,KLEINS FISH POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
3703847,JAMES RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5204019,WALTER RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104039,HEBERTON RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703948,RED CANYON ESTATES POND # 11A,5300584,SHOSHONE POWER PLANT,176.333
3703949,RED CANYON ESTATES POND # 11B,5300584,SHOSHONE POWER PLANT,176.333
5003629,MCMAHON RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,176.333
5000662,WHEATLEY DITCH NO 2,5300584,SHOSHONE POWER PLANT,176.333
5104019,KOVACS POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
5000576,HAYPARK CANAL HGT NO 1,5300584,SHOSHONE POWER PLANT,176.333
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
5000606,MISSOURI DITCH,5300584,SHOSHONE POWER PLANT,176.333
5104013,DOE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104012,COTTONWOOD RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5000754,KIRTZ DITCH NO 2 HG NO 4,5300584,SHOSHONE POWER PLANT,176.333
5104020,LITTLE HO RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104010,MURPHY RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5000762,MCMAHON DITCH (DEER CR),5300584,SHOSHONE POWER PLANT,176.333
5000770,CARTER CREEK FEEDER DITCH,5300584,SHOSHONE POWER PLANT,176.333
5003623,LAKE AGNES,5300584,SHOSHONE POWER PLANT,176.333
5003625,MATHESON RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
5104006,BULL RUN CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3704643,HOMESTAKE PROJ CONDUIT,5300584,SHOSHONE POWER PLANT,176.333
3704614,HOMESTAKE PROJ TUNNEL,5300584,SHOSHONE POWER PLANT,176.333
3703950,RED CANYON ESTATES POND # 11C,5300584,SHOSHONE POWER PLANT,176.333
3703969,CORDILLERA RES NO. 1,5300584,SHOSHONE POWER PLANT,176.333
3703955,CORDILLERA GOLF COURSE POND NO. 1,5300584,SHOSHONE POWER PLANT,176.333
5104025,ROBINSON SWAN DITCH NO 1 POND 1,5300584,SHOSHONE POWER PLANT,176.333
3703956,CORDILLERA GOLF COURSE POND NO. 2,5300584,SHOSHONE POWER PLANT,176.333
3703958,CORDILLERA GOLF COURSE POND NO. 4,5300584,SHOSHONE POWER PLANT,176.333
5104024,PICKERING RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703960,CORDILLERA GOLF COURSE POND NO. 6,5300584,SHOSHONE POWER PLANT,176.333
5104023,PASCAL POND NO 2,5300584,SHOSHONE POWER PLANT,176.333
3704516,HOMESTAKE PROJ RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703990,RED CANYON POND 15 (A),5300584,SHOSHONE POWER PLANT,176.333
3703991,RED CANYON POND 15 (B),5300584,SHOSHONE POWER PLANT,176.333
5104022,PASCAL POND NO 1,5300584,SHOSHONE POWER PLANT,176.333
3703992,RED CANYON POND 15C,5300584,SHOSHONE POWER PLANT,176.333
3704093,JONES CASTLE CREEK POND NO. 2,5300584,SHOSHONE POWER PLANT,176.333
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703551,MIN LAKE GORE LAKE,5300584,SHOSHONE POWER PLANT,176.333
3703683,6TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
3703550,MIN LAKE FANCY,5300584,SHOSHONE POWER PLANT,176.333
5304002,TRAIL RESERVOIR,5300584,SHOSHONE POWER PLANT,176.333
