analysisWdid,analysisStructure,priorityWdid,priorityStructure,sum_wtd_count
5304034,STEPHENS POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
3703969,CORDILLERA RES NO. 1,5300584,SHOSHONE POWER PLANT,202.667
3703960,CORDILLERA GOLF COURSE POND NO. 6,5300584,SHOSHONE POWER PLANT,202.667
3703958,CORDILLERA GOLF COURSE POND NO. 4,5300584,SHOSHONE POWER PLANT,202.667
3703956,CORDILLERA GOLF COURSE POND NO. 2,5300584,SHOSHONE POWER PLANT,202.667
3703955,CORDILLERA GOLF COURSE POND NO. 1,5300584,SHOSHONE POWER PLANT,202.667
3703950,RED CANYON ESTATES POND # 11C,5300584,SHOSHONE POWER PLANT,202.667
3703949,RED CANYON ESTATES POND # 11B,5300584,SHOSHONE POWER PLANT,202.667
3703948,RED CANYON ESTATES POND # 11A,5300584,SHOSHONE POWER PLANT,202.667
5304035,STEPHENS POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5304036,STEPHENS POND NO 3,5300584,SHOSHONE POWER PLANT,202.667
5304042,LOWER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5304043,UPPER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5304044,RED DIRT POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
5304045,RED DIRT POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5304046,RED DIRT POND NO 3,5300584,SHOSHONE POWER PLANT,202.667
5304047,RUSSELL POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
5304017,JACK HILL RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5304014,GEORGE A GATES RES NO 2,5300584,SHOSHONE POWER PLANT,202.667
5300754,PIPELINE DITCH,5300584,SHOSHONE POWER PLANT,202.667
5303570,PERRY POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5303963,E M CURRY RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303961,ED W HARPER RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303960,CRESENT LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104043,KLEINS FISH POND NO 4,5300584,SHOSHONE POWER PLANT,202.667
5303952,A J RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,202.667
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
5304013,GEORGE A GATES RES NO 1,5300584,SHOSHONE POWER PLANT,202.667
5303565,W DEAD HORSE RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303562,UP IS LAKE,5300584,SHOSHONE POWER PLANT,202.667
5303543,LOST LAKE,5300584,SHOSHONE POWER PLANT,202.667
5303536,HANGING LAKE,5300584,SHOSHONE POWER PLANT,202.667
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,202.667
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,202.667
5303969,HADLEY NO 2 RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303971,HEART LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303972,HIDDEN SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303978,KELLY RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303979,KING MOUNTAIN RES-UPPER,5300584,SHOSHONE POWER PLANT,202.667
5303982,LUARK RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303983,MCCOY RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303988,NEWTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303989,NOBLE RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303991,REID NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303994,SAWMILL RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303995,STERNER RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303996,STOUT RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303998,TEPE RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5303999,TONIER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5304002,TRAIL RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5304004,WOHLER RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104047,NEVER SUMMER LAKE,5300584,SHOSHONE POWER PLANT,202.667
5104022,PASCAL POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
5104042,KLEINS FISH POND NO 3,5300584,SHOSHONE POWER PLANT,202.667
5100546,BUNTE HIGHLINE DITCH,5300584,SHOSHONE POWER PLANT,202.667
5100639,FRASER RIVER DIVERSION PROJECT - FRASER RIVER,5300584,SHOSHONE POWER PLANT,202.667
5100678,CBT GRANBY PUMP CANAL,5300584,SHOSHONE POWER PLANT,202.667
5100728,HAMILTON-CABIN CREEK DITCH,5300584,SHOSHONE POWER PLANT,202.667
5100907,WILLIAMS FORK DIVERSION PROJECT,5300584,SHOSHONE POWER PLANT,202.667
5100958,CBT WILLOW CREEK FEEDER,5300584,SHOSHONE POWER PLANT,202.667
5100959,WILLIAMS FORK DIVERSION PROJECT,5300584,SHOSHONE POWER PLANT,202.667
5101070,HENDERSON MINE WATER SYSTEM,5300584,SHOSHONE POWER PLANT,202.667
5101148,THOMPSON PUMP NO 1,5300584,SHOSHONE POWER PLANT,202.667
5101149,THOMPSON PUMP NO 2,5300584,SHOSHONE POWER PLANT,202.667
5101237,WILLIAMS FORK POWER CONDUIT,5300584,SHOSHONE POWER PLANT,202.667
5101245,WINTER PARK BASE DIVERSION POINT 1,5300584,SHOSHONE POWER PLANT,202.667
5101250,HAMILTON-CABIN CREEK EXTENSION,5300584,SHOSHONE POWER PLANT,202.667
5101270,FRASER RIVER DIVERSION PROJECT- WEST ST LOUIS,5300584,SHOSHONE POWER PLANT,202.667
5101310,FRASER RIVER DIVERSION PROJECT - VASQUEZ CREEK,5300584,SHOSHONE POWER PLANT,202.667
5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,5300584,SHOSHONE POWER PLANT,202.667
5102012,MIN FLOW WILLOW CREEK PASS CK - BLM,5300584,SHOSHONE POWER PLANT,202.667
5102014,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,202.667
5102016,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,202.667
5102027,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,202.667
5102028,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,202.667
5102035,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,202.667
5102036,MIN FLOW COLORADO RIVER TROUBLESOME-BLUE,5300584,SHOSHONE POWER PLANT,202.667
5102037,MIN FLOW COLORADO RIVER WILLIAMS FK-TROUBLESOME,5300584,SHOSHONE POWER PLANT,202.667
5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,5300584,SHOSHONE POWER PLANT,202.667
5102039,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,202.667
5102040,MIN LEVEL BLUE LAKE,5300584,SHOSHONE POWER PLANT,202.667
5102041,MIN LEVEL BOWEN LAKE,5300584,SHOSHONE POWER PLANT,202.667
5102042,MIN LEVEL CARIBOU LAKE,5300584,SHOSHONE POWER PLANT,202.667
5102043,MIN LEVEL COLUMBINE LAKE,5300584,SHOSHONE POWER PLANT,202.667
5100629,FARRIS SOUTH SIDE DITCH,5300584,SHOSHONE POWER PLANT,202.667
5003677,CARTER POND,5300584,SHOSHONE POWER PLANT,202.667
5102045,MIN LEVEL GOURD LAKE,5300584,SHOSHONE POWER PLANT,202.667
5003668,WOLFORD MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5000574,HARDSCRABBLE DITCH,5300584,SHOSHONE POWER PLANT,202.667
5000576,HAYPARK CANAL HGT NO 1,5300584,SHOSHONE POWER PLANT,202.667
5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),5300584,SHOSHONE POWER PLANT,202.667
5000606,MISSOURI DITCH,5300584,SHOSHONE POWER PLANT,202.667
5000612,MCELROY NO 1 DITCH,5300584,SHOSHONE POWER PLANT,202.667
5000613,MCELROY NO 2 DITCH,5300584,SHOSHONE POWER PLANT,202.667
5000627,PASS CREEK DITCH,5300584,SHOSHONE POWER PLANT,202.667
5000662,WHEATLEY DITCH NO 2,5300584,SHOSHONE POWER PLANT,202.667
5000754,KIRTZ DITCH NO 2 HG NO 4,5300584,SHOSHONE POWER PLANT,202.667
5000762,MCMAHON DITCH (DEER CR),5300584,SHOSHONE POWER PLANT,202.667
5000770,CARTER CREEK FEEDER DITCH,5300584,SHOSHONE POWER PLANT,202.667
5003612,DIETRICH RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003623,LAKE AGNES,5300584,SHOSHONE POWER PLANT,202.667
5003625,MATHESON RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003627,MCELROY RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003629,MCMAHON RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,202.667
5003632,PARSONS RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003637,RUDOLPH RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003640,WHEATLEY DIVR POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
5003641,WHEATLEY DIVR POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5003642,WHITELY PEAK RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003643,WOODS RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003644,ALBERT RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003650,SARACENO RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,202.667
5003654,CURRAN POND,5300584,SHOSHONE POWER PLANT,202.667
5003659,DAVISON RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5003661,HARTMAN NO 2 POND,5300584,SHOSHONE POWER PLANT,202.667
5102044,MIN LEVEL CRATER LAKE,5300584,SHOSHONE POWER PLANT,202.667
5102046,MIN LEVEL PARIKA LAKE,5300584,SHOSHONE POWER PLANT,202.667
5104041,KLEINS FISH POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5103732,GAYLORD RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103739,VILLAGE LAKE AT WINTER PARK RANCH,5300584,SHOSHONE POWER PLANT,202.667
5103740,VILLAGE LAKE NO 2 AT WINTER PARK RANCH,5300584,SHOSHONE POWER PLANT,202.667
5103742,WINDY GAP RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,202.667
5103746,ALLEN'S RESERVOIR AND DITCH,5300584,SHOSHONE POWER PLANT,202.667
5103747,DIXON NORTHROP RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103748,LEWIS POND EMPOUNDMENT,5300584,SHOSHONE POWER PLANT,202.667
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104006,BULL RUN CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104010,MURPHY RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104012,COTTONWOOD RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104013,DOE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
5104019,KOVACS POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5104020,LITTLE HO RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5304049,RUSSELL POND NO 3,5300584,SHOSHONE POWER PLANT,202.667
5104023,PASCAL POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5104024,PICKERING RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104025,ROBINSON SWAN DITCH NO 1 POND 1,5300584,SHOSHONE POWER PLANT,202.667
5104026,ROBINSON SWAN DITCH NO 2 POND 1,5300584,SHOSHONE POWER PLANT,202.667
5104027,ROBINSON SWAN DITCH NO 1 POND 2,5300584,SHOSHONE POWER PLANT,202.667
5104028,ROBINSON SWAN DITCH NO 2 POND 2,5300584,SHOSHONE POWER PLANT,202.667
5104029,ROBINSON SWAN DITCH NO 2 POND 3,5300584,SHOSHONE POWER PLANT,202.667
5104032,WHITING RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,202.667
5104033,YOUNG LIFE POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
5104037,C LAZY U FISH POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5104039,HEBERTON RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5104040,KLEINS FISH POND NO 1,5300584,SHOSHONE POWER PLANT,202.667
5103737,TWINFLOWER LAKE,5300584,SHOSHONE POWER PLANT,202.667
5103730,MOUNTAIN VALLEY RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,202.667
5102047,MIN LEVEL PAWNEE LAKE,5300584,SHOSHONE POWER PLANT,202.667
5103726,MORAINE LAKE NO 3,5300584,SHOSHONE POWER PLANT,202.667
5102048,MIN LEVEL STONE LAKE,5300584,SHOSHONE POWER PLANT,202.667
5102068,MIN FLOW NORTH FORK COLORADO RIVER,5300584,SHOSHONE POWER PLANT,202.667
5102069,MIN FLOW COLORADO RIVER RANGER CK-GRANBY RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5102070,MIN FLOW ARAPAHO CREEK,5300584,SHOSHONE POWER PLANT,202.667
5102089,MIN FLOW COLORADO RIVER GRANBY OUTLET-FRASER,5300584,SHOSHONE POWER PLANT,202.667
5102096,MIN FLOW FRASER RIVER VASQUEZ - ST LOUIS,5300584,SHOSHONE POWER PLANT,202.667
5102109,MIN FLOW FRASER RIVER ST LOUIS CK - RANCH CK,5300584,SHOSHONE POWER PLANT,202.667
5102111,MIN FLOW ST LOUIS CK - EAST ST LOUIS-WEST ST LOUIS,5300584,SHOSHONE POWER PLANT,202.667
5102112,MIN FLOW ST LOUIS CK - WEST ST LOUIS-KING CREEK,5300584,SHOSHONE POWER PLANT,202.667
5102113,MIN FLOW FRASER RIVER RANCH CK - CROOKED CK,5300584,SHOSHONE POWER PLANT,202.667
5102114,MIN FLOW FRASER RIVER CROOKED CK - COLORADO RIVER,5300584,SHOSHONE POWER PLANT,202.667
5102115,MIN FLOW WILLOW CREEK CABIN CK - BLM,5300584,SHOSHONE POWER PLANT,202.667
5103652,CLAYTON RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,202.667
5103659,F W LINKE RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103660,F W LINKE NO 2 RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103661,F W LINKE NO 3 RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103665,HANKINSON RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103682,LITTLE BUCKAROO FISH PND,5300584,SHOSHONE POWER PLANT,202.667
5103683,MARIETTA RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103684,MARTE-LINKE RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103688,MUSGRAVE RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103693,ROCK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103694,SCHOLL RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103695,CBT SHADOW MOUNTAIN LAKE,5300584,SHOSHONE POWER PLANT,202.667
5103713,CONRICK RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103714,CURTIS PARK RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103716,EASTWIND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
5103724,MORAINE LAKE NO 1,5300584,SHOSHONE POWER PLANT,202.667
5103725,MORAINE LAKE NO 2,5300584,SHOSHONE POWER PLANT,202.667
5304048,RUSSELL POND NO 2,5300584,SHOSHONE POWER PLANT,202.667
5104038,GORE RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,202.667
3703889,FEZ RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
3703534,MIN LAKE ANTOINES CAB 2,5300584,SHOSHONE POWER PLANT,202.667
3603690,BROOKS SNIDER POND,5300584,SHOSHONE POWER PLANT,202.667
3603692,OFF GUL RP RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
3603698,TRIPLE CREEK POND NO 4,5300584,SHOSHONE POWER PLANT,202.667
3603699,TRIPLE CREEK POND NO 5,5300584,SHOSHONE POWER PLANT,202.667
3603700,TRIPLE CREEK POND NO 6,5300584,SHOSHONE POWER PLANT,202.667
3603701,TRIPLE CREEK POND NO 7,5300584,SHOSHONE POWER PLANT,202.667
3604512,DILLON RESERVOIR,5300584,SHOSHONE POWER PLANT,202.667
3604683,CON-HOOSIER SYS BLUE RIVER DITCH,5300584,SHOSHONE POWER PLANT,202.667
3604684,BLUE RIVER DIVERSION PROJECT,5300584,SHOSHONE POWER PLANT,202.667
3604685,BOREAS NO 2 DITCH,5300584,SHOSHONE POWER PLANT,202.667
3604687,CON-HOOSIER SYS CRYSTAL DITCH,5300584,SHOSHONE POWER PLANT,202.667
3604688,CON-HOOSIER SYS DITCH INTERCEPTED FLOWS,5300584,SHOSHONE POWER PLANT,202.667
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,5300584,SHOSHONE POWER PLANT,202.667
3604696,CON-HOOSIER - DITCH CLAIM 2,5300584,SHOSHONE POWER PLANT,202.667
5304055,CLOVER POND,5300584,SHOSHONE POWER PLANT,202.667
