analysisWdid,analysisStructure,priorityWdid,priorityStructure,sum_wtd_count
3601100,BLUE RIVER VALLEY RANCH RESERVOIR DIVERSION,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603669,EAGLES NEST GOLF COURSE NO12 POND,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3604699,CON-HOOSIER TUNNEL,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603668,EAGLES NEST GOLF COURSE NO 9 NORTH POND,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603667,EAGLES NEST GOLF COURSE NO 9 SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603666,EAGLES NEST GOLF COURSE NO 7 POND,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603665,EAGLES NEST GOLF COURSE NO4 NORTH POND,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603664,EAGLES NEST GOLF COURSE NO 4 SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603662,EAGLES NEST GOLF COURSE NO1 POND,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3604696,CON-HOOSIER - DITCH CLAIM 2,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603605,MIN LAKE MIRROR LAKE,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603596,BILLS RANCH LAKE,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603584,MIN LAKE LOST LAKE,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603542,GOOSE PASTURE TARN,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603555,LOST LAKE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603565,REYNOLDS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603569,UPPER BLACK CREEK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603570,CON-HOOSIER UPPER BLUE LAKE,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3600734,MCKAY DITCH,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603573,MIN LAKE BOULDER LAKE,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603574,MIN LAKE CLIFF LAKE,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603692,OFF GUL RP RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3600780,PLUNGER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3604512,DILLON RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3600796,SAUMS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603533,BLACK LAKE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603534,BOBO STRAIT RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603586,MIN LAKE MOHAWK NO 2,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3600687,KIRKWOOD DITCH,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603595,VALLEY OF THE BLUE RESERVOIR 1,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603587,MIN LAKE MOHAWK NO 5,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603594,MIN LAKE UPPER WHEELER,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603593,MIN LAKE SLATE LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603592,SHANE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603591,MIN LAKE SALMON LAKE,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603588,MIN LAKE MOHAWK NO 6,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603589,MIN LAKE MOHAWK  NO 7,3603543,GREEN MOUNTAIN RESERVOIR,275.209
3603585,MIN LAKE LOWER WHEELER,3603543,GREEN MOUNTAIN RESERVOIR,275.209
5304041,HEWES RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,270.082
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,270.082
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,270.082
5304051,BUCK POND,5300584,SHOSHONE POWER PLANT,270.082
5303570,PERRY POND NO 2,5300584,SHOSHONE POWER PLANT,270.082
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,270.082
5303518,WASHBURN CABIN POND,5300584,SHOSHONE POWER PLANT,270.082
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,270.082
5303588,GORE VIEW POND,5300584,SHOSHONE POWER PLANT,270.082
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,270.082
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,270.082
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,268.998
3703659,WATERFORD RANCH PD P8-2,5300584,SHOSHONE POWER PLANT,268.998
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,268.998
5203946,OXFORD RESERVOIR,5300584,SHOSHONE POWER PLANT,268.998
3703600,BENCHMARK LAKE,5300584,SHOSHONE POWER PLANT,268.998
3703689,CORNWELL POND NO 1,5300584,SHOSHONE POWER PLANT,268.998
5000617,MCMAHON DITCH,5300584,SHOSHONE POWER PLANT,267.914
5303976,JONES NO 3 RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5104007,GLENN POND NO 1,5300584,SHOSHONE POWER PLANT,267.914
5104008,GLENN POND NO 2,5300584,SHOSHONE POWER PLANT,267.914
5003649,HEINI-KRAMER RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5003648,LEWIS RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5003651,BASIN RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
3700848,WARREN DITCH,5300584,SHOSHONE POWER PLANT,267.914
5000768,MARTIN LILY POND FEEDER DITCH,5300584,SHOSHONE POWER PLANT,267.914
5003624,MARTIN LILY POND RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,267.914
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,267.914
5100763,KINNEY BARRIGER DITCH,5300584,SHOSHONE POWER PLANT,267.914
3703545,CAMP HALE POND NO 1,5300584,SHOSHONE POWER PLANT,267.914
5004600,SARVIS DITCH,5300584,SHOSHONE POWER PLANT,267.914
5003645,BINCO RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
3703608,BLACK LAKE,5300584,SHOSHONE POWER PLANT,267.914
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5103709,WILLIAMS FORK RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5003655,MILK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
3603548,HOAGLAND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5003606,ANTELOPE RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,267.914
7203925,COTTONWOOD LAKES RES 4,7200799,MORMON MESA DITCH,252.0
7203926,COTTONWOOD LAKES RES 5,7200799,MORMON MESA DITCH,252.0
7203931,T E KITSON RESERVOIR,7200799,MORMON MESA DITCH,252.0
7203894,BULL CREEK RES NO 5,7200831,PIONEER OF PLATEAU DITCH,220.0
7203887,BIG BEAVER RESERVOIR,7200831,PIONEER OF PLATEAU DITCH,220.0
7203893,BULL CREEK RES NO 4,7200831,PIONEER OF PLATEAU DITCH,220.0
7203889,BULL BASIN NO 2 RES,7200831,PIONEER OF PLATEAU DITCH,220.0
3703517,G G RESERVOIR,3700535,CASTLE NO 2 DITCH,187.666
3703516,G G LOWER RESERVOIR,3700535,CASTLE NO 2 DITCH,187.666
7203841,BOB MCKELVIE RESERVOIR,7200540,BLACKMAN DUNLAP CLARK D,168.0
3703517,G G RESERVOIR,5300584,SHOSHONE POWER PLANT,166.082
3703516,G G LOWER RESERVOIR,5300584,SHOSHONE POWER PLANT,166.082
3802113,MIN FLOW HUNTER CR LOWTT,3800768,HUNTER CREEK FLUME & PL,160.0
3804158,ZIFF POND,3800768,HUNTER CREEK FLUME & PL,160.0
5103596,RICHMOND POND,3603543,GREEN MOUNTAIN RESERVOIR,144.378
7203909,BIG CREEK RESERVOIR NO 7,7200911,TEMS DITCH,144.0
3703901,SUBSTATION POND,5300584,SHOSHONE POWER PLANT,135.041
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,135.041
3703953,BARRY POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
3703902,LOWER TRAVIS POND,5300584,SHOSHONE POWER PLANT,135.041
3703793,GREENS OF ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,135.041
3703807,RED CANYON ESTATES POND NO. 12,5300584,SHOSHONE POWER PLANT,135.041
5204031,SPRUCE  POND,5300584,SHOSHONE POWER PLANT,135.041
3703900,OLIVER POND,5300584,SHOSHONE POWER PLANT,135.041
3703805,RED CANYON ESTATES POND NO. 10,5300584,SHOSHONE POWER PLANT,135.041
3703934,COTTON RANCH POND NO 3,5300584,SHOSHONE POWER PLANT,135.041
3703804,RED CANYON ESTATES POND NO. 9,5300584,SHOSHONE POWER PLANT,135.041
5003683,GORE LAKES RANCH RES. NO. 2,5300584,SHOSHONE POWER PLANT,135.041
3703795,DELIA POND,5300584,SHOSHONE POWER PLANT,135.041
5300594,GRIMES BROOKS FDR2 D HG2,5300584,SHOSHONE POWER PLANT,135.041
5300920,OXBOW FISH CHANNEL,5300584,SHOSHONE POWER PLANT,135.041
5300755,PJ MARTIN NO 2 DITCH,5300584,SHOSHONE POWER PLANT,135.041
3703799,RED CANYON ESTATES POND NO. 4,5300584,SHOSHONE POWER PLANT,135.041
3703955,CORDILLERA GOLF COURSE POND NO. 1,5300584,SHOSHONE POWER PLANT,135.041
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,135.041
3703954,GYPSUM RANCH SAND & GRAVEL PIT,5300584,SHOSHONE POWER PLANT,135.041
5002000,MIN FLOW MUDDY CREEK,5300584,SHOSHONE POWER PLANT,135.041
3703803,RED CANYON ESTATES POND NO. 8,5300584,SHOSHONE POWER PLANT,135.041
5304011,HOLDEN RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
5003680,MUDDY POND,5300584,SHOSHONE POWER PLANT,135.041
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,135.041
3703802,RED CANYON ESTATES POND NO. 7,5300584,SHOSHONE POWER PLANT,135.041
5003685,POND A-2,5300584,SHOSHONE POWER PLANT,135.041
3703935,COTTON RANCH POND NO 4,5300584,SHOSHONE POWER PLANT,135.041
5103506,CARL RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
3703801,RED CANYON ESTATES POND NO. 6,5300584,SHOSHONE POWER PLANT,135.041
5003681,CRAVEN ON CREEDE RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
5204029,MARBLE POND,5300584,SHOSHONE POWER PLANT,135.041
3703907,HARDESTY POND 4,5300584,SHOSHONE POWER PLANT,135.041
5204030,WAPITI POND,5300584,SHOSHONE POWER PLANT,135.041
5304043,UPPER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
5103508,TRAVIS RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
5304044,RED DIRT POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
5304045,RED DIRT POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
5101205,MORROW SUMP,5300584,SHOSHONE POWER PLANT,135.041
3603675,LOWER POND,5300584,SHOSHONE POWER PLANT,135.041
5304046,RED DIRT POND NO 3,5300584,SHOSHONE POWER PLANT,135.041
5304047,RUSSELL POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
5304048,RUSSELL POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
5304049,RUSSELL POND NO 3,5300584,SHOSHONE POWER PLANT,135.041
3703969,CORDILLERA RES NO. 1,5300584,SHOSHONE POWER PLANT,135.041
5304050,RUSSELL POND NO 4,5300584,SHOSHONE POWER PLANT,135.041
3703927,THOMPSON POND,5300584,SHOSHONE POWER PLANT,135.041
5102068,MIN FLOW NORTH FORK COLORADO RIVER,5300584,SHOSHONE POWER PLANT,135.041
5304052,CABIN POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703976,CALHOUN POND NO.1,5300584,SHOSHONE POWER PLANT,135.041
5304053,CABIN POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
5304042,LOWER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
3703908,CHIPMAN POND,5300584,SHOSHONE POWER PLANT,135.041
3703960,CORDILLERA GOLF COURSE POND NO. 6,5300584,SHOSHONE POWER PLANT,135.041
3703956,CORDILLERA GOLF COURSE POND NO. 2,5300584,SHOSHONE POWER PLANT,135.041
3703808,RED CANYON ESTATES POND NO. 13,5300584,SHOSHONE POWER PLANT,135.041
3703792,ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,135.041
3703809,RED CANYON ESTATES POND NO. 14,5300584,SHOSHONE POWER PLANT,135.041
5204024,RIVER RANCH POND,5300584,SHOSHONE POWER PLANT,135.041
5003687,POND B-1,5300584,SHOSHONE POWER PLANT,135.041
5102114,MIN FLOW FRASER RIVER CROOKED CK - COLORADO RIVER,5300584,SHOSHONE POWER PLANT,135.041
3703931,EWING POND,5300584,SHOSHONE POWER PLANT,135.041
5103501,ZEPHYR POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
5304036,STEPHENS POND NO 3,5300584,SHOSHONE POWER PLANT,135.041
5101245,WINTER PARK BASE DIVERSION POINT 1,5300584,SHOSHONE POWER PLANT,135.041
5003688,KANTCATCHME POND,5300584,SHOSHONE POWER PLANT,135.041
3703958,CORDILLERA GOLF COURSE POND NO. 4,5300584,SHOSHONE POWER PLANT,135.041
5304034,STEPHENS POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703899,LUKE POND,5300584,SHOSHONE POWER PLANT,135.041
5304035,STEPHENS POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
3703930,BRETT RANCH POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
3703936,BRANDON POND,5300584,SHOSHONE POWER PLANT,135.041
3703952,BARRY POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
5003675,GOOGLY EYED POND,5300584,SHOSHONE POWER PLANT,135.041
5303590,TRAILER POND,5300584,SHOSHONE POWER PLANT,135.041
5303595,VICKI  RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
3703746,WILSON POND NO 3,5300584,SHOSHONE POWER PLANT,135.041
3703778,CHRIS JOUFLAS LAKE,5300584,SHOSHONE POWER PLANT,135.041
5303596,KING MTN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703745,WILSON POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
3600776,PHARO BAUER DITCH,5300584,SHOSHONE POWER PLANT,135.041
5303597,KING MTN RESERVOIR NO 7,5300584,SHOSHONE POWER PLANT,135.041
3703744,WILSON POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
5303598,YARMONY LODGE POND A,5300584,SHOSHONE POWER PLANT,135.041
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,135.041
3703948,RED CANYON ESTATES POND # 11A,5300584,SHOSHONE POWER PLANT,135.041
5303599,YARMONY LODGE POND B,5300584,SHOSHONE POWER PLANT,135.041
3703742,PANDO POND,5300584,SHOSHONE POWER PLANT,135.041
5003670,PINNEY RANCH RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
5303600,YARMONY LODGE POND C,5300584,SHOSHONE POWER PLANT,135.041
3703736,GOLF COURSE POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703937,VANHEE POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703747,WILSON POND NO 4,5300584,SHOSHONE POWER PLANT,135.041
5303515,SHOP POND,5300584,SHOSHONE POWER PLANT,135.041
3703735,MCHATTON POND,5300584,SHOSHONE POWER PLANT,135.041
3703748,COLLETT POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703939,VANHEE POND NO 3,5300584,SHOSHONE POWER PLANT,135.041
5303567,GUILMINEAU POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703769,LPL RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
5303568,GUILMINEAU POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
3703770,KOPRIVNIKAR POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703906,HARDESTY POND 3,5300584,SHOSHONE POWER PLANT,135.041
5303520,SKELTON DUCK POND,5300584,SHOSHONE POWER PLANT,135.041
5103502,NEWBERRY POND,5300584,SHOSHONE POWER PLANT,135.041
3703943,GYPSUM POND SYSTEM,5300584,SHOSHONE POWER PLANT,135.041
3600775,PHARO DITCH,5300584,SHOSHONE POWER PLANT,135.041
3703938,VANHEE POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
5303587,KIDS POND,5300584,SHOSHONE POWER PLANT,135.041
3703774,BLM BLUE LAKE NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703905,HARDESTY POND 2,5300584,SHOSHONE POWER PLANT,135.041
3703750,BRERETON POND,5300584,SHOSHONE POWER PLANT,135.041
3703944,BUCKHORN POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
5303589,HOUSE POND,5300584,SHOSHONE POWER PLANT,135.041
5303601,BAILEY MESA POND NO. 1,5300584,SHOSHONE POWER PLANT,135.041
5303603,TRR CAMERON POND,5300584,SHOSHONE POWER PLANT,135.041
5302027,MIN LAKE HANGING LAKE,5300584,SHOSHONE POWER PLANT,135.041
5303511,GALLEGOS RANCH POND NO.2,5300584,SHOSHONE POWER PLANT,135.041
3703785,GRAHAM POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703904,HARDESTY POND 1,5300584,SHOSHONE POWER PLANT,135.041
5303510,GALLEGOS RANCH POND NO.1,5300584,SHOSHONE POWER PLANT,135.041
3703699,EAGLE PARK RESERVOIR,5300584,SHOSHONE POWER PLANT,135.041
5103755,TAUSSIG RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703697,O'LAUGHLIN POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
3703786,GRAHAM POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
5003674,FETTERS STOCK RES NO 1,5300584,SHOSHONE POWER PLANT,135.041
3703696,O'LAUGHLIN POND NO 1,5300584,SHOSHONE POWER PLANT,135.041
5303509,JARNOT POND 2,5300584,SHOSHONE POWER PLANT,135.041
3703788,BOLES POND,5300584,SHOSHONE POWER PLANT,135.041
5303508,JARNOT POND 1,5300584,SHOSHONE POWER PLANT,135.041
3703690,COTTON POND NO 2,5300584,SHOSHONE POWER PLANT,135.041
5304054,CABIN POND NO 3,5300584,SHOSHONE POWER PLANT,135.041
3703903,UPPER TRAVIS POND,5300584,SHOSHONE POWER PLANT,135.041
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5300584,SHOSHONE POWER PLANT,135.041
