analysisDate,analysisWrAdminNo,analysisOutOfPriorityPercentOfDay,priorityAdminNo
2011-01-01T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-02T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-03T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-04T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-05T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-06T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-07T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-08T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-09T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-10T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-11T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-12T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-13T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-14T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-15T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-16T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-17T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-18T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-19T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-20T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-21T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-22T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-23T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-24T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-25T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-26T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-27T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-28T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-29T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-30T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-31T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-01T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-02T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-03T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-04T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-05T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-06T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-07T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-08T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-09T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-10T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-11T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-12T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-13T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-14T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-15T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-16T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-17T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-18T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-19T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-20T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-21T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-22T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-23T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-24T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-25T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-26T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-27T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-28T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-03-01T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-03-02T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-05-13T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-14T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-15T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-16T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-17T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-18T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-19T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-20T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-21T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-22T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-23T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-24T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-25T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-26T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-27T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-28T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-29T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-30T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-31T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-01T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-02T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-03T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-04T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-05T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-06T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-07T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-08T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-09T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-09T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-10T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-11T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-12T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-13T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-14T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-12-27T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-12-28T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-12-29T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-12-30T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-12-31T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-01T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-02T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-03T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-04T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-05T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-06T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-07T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-08T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-09T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-10T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-11T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-12T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-13T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-14T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-15T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-16T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-17T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-18T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-19T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-20T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-21T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-22T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-23T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-24T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-25T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-26T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-27T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-28T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-29T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-30T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-31T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-01T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-02T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-03T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-04T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-05T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-06T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-07T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-08T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-09T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-10T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-11T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-12T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-13T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-14T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-15T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-16T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-17T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-18T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-19T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-20T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-21T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-22T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-23T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-24T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-25T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-26T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-27T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-02-28T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-03-01T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-03-02T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-05-13T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-14T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-15T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-16T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-17T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-18T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-19T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-20T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-21T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-22T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-23T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-24T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-25T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-26T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-27T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-28T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-29T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-30T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-05-31T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-01T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-02T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-03T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-04T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-05T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-06T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-07T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-08T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-09T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-09T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-10T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-11T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-12T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-13T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-06-14T00:00:00.0000000,11146.00000,0.0,31258.00000
2011-12-27T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-12-28T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-12-29T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-12-30T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-12-31T00:00:00.0000000,11146.00000,0.0,50038.49309
2011-01-01T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-02T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-03T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-04T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-05T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-06T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-07T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-08T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-09T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-10T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-11T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-12T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-13T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-14T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-15T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-16T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-17T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-18T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-19T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-20T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-21T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-22T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-23T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-24T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-25T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-26T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-27T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-28T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-29T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-30T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-31T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-01T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-02T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-03T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-04T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-05T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-06T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-07T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-08T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-09T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-10T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-11T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-12T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-13T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-14T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-15T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-16T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-17T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-18T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-19T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-20T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-21T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-22T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-23T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-24T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-25T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-26T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-27T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-28T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-03-01T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-03-02T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-05-13T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-14T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-15T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-16T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-17T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-18T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-19T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-20T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-21T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-22T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-23T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-24T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-25T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-26T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-27T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-28T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-29T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-30T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-31T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-01T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-02T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-03T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-04T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-05T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-06T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-07T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-08T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-09T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-09T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-10T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-11T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-12T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-13T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-14T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-12-27T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-12-28T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-12-29T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-12-30T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-12-31T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-01T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-02T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-03T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-04T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-05T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-06T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-07T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-08T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-09T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-10T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-11T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-12T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-13T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-14T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-15T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-16T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-17T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-18T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-19T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-20T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-21T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-22T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-23T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-24T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-25T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-26T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-27T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-28T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-29T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-30T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-31T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-01T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-02T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-03T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-04T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-05T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-06T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-07T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-08T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-09T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-10T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-11T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-12T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-13T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-14T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-15T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-16T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-17T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-18T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-19T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-20T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-21T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-22T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-23T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-24T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-25T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-26T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-27T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-02-28T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-03-01T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-03-02T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-05-13T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-14T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-15T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-16T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-17T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-18T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-19T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-20T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-21T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-22T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-23T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-24T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-25T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-26T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-27T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-28T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-29T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-30T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-05-31T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-01T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-02T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-03T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-04T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-05T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-06T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-07T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-08T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-09T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-09T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-10T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-11T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-12T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-13T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-06-14T00:00:00.0000000,13027.00000,0.0,31258.00000
2011-12-27T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-12-28T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-12-29T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-12-30T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-12-31T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-01T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-02T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-03T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-04T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-05T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-06T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-07T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-08T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-09T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-10T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-11T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-12T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-13T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-14T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-15T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-16T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-17T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-18T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-19T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-20T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-21T00:00:00.0000000,13027.00000,0.0,50038.49309
2011-01-22T00:00:00.0000000,13027.00000,0.0,50038.49309
