analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,62.0,1.83,1.41,53,147.54,1408.0,53,87.42
5003655,MILK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,2.67,185.05,50,147.54,1408.0,53,11473.1
5303588,GORE VIEW POND,5300584,SHOSHONE POWER PLANT,62.0,222.2,14.1,53,147.54,1408.0,53,874.1999999999999
5004600,SARVIS DITCH,5300584,SHOSHONE POWER PLANT,62.0,16.44,1670.0,50,147.54,1408.0,53,103540.0
5304041,HEWES RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,62.0,22.0,6.0,53,147.54,1408.0,53,372.0
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,62.0,1.3,33.55,51,147.54,1408.0,53,2080.1
5303976,JONES NO 3 RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,3.73,84.89,53,147.54,1408.0,53,5263.18
3603624,SWAN RIVER WATER SYSTEM PONDS,5300584,SHOSHONE POWER PLANT,62.0,1.41,56.0,36,147.54,1408.0,53,3472.0
5100763,KINNEY BARRIGER DITCH,5300584,SHOSHONE POWER PLANT,62.0,236.23,65.0,51,147.54,1408.0,53,4030.0
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,62.0,1.83,3.49,53,147.54,1408.0,53,216.38000000000002
5103720,VAGABOND RANCH POND,5300584,SHOSHONE POWER PLANT,62.0,29.9,1.884,51,147.54,1408.0,53,116.80799999999999
3700848,WARREN DITCH,5300584,SHOSHONE POWER PLANT,62.0,21.44,35.466,37,147.54,1408.0,53,2198.8920000000003
5103709,WILLIAMS FORK RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,2.22,187274.0,51,147.54,1408.0,53,11610988.0
3703596,COTTON POND,5300584,SHOSHONE POWER PLANT,62.0,1.42,10.114,37,147.54,1408.0,53,627.0680000000001
3703608,BLACK LAKE,5300584,SHOSHONE POWER PLANT,62.0,7.56,396.36,37,147.54,1408.0,53,24574.32
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,62.0,0.31,8.0,51,147.54,1408.0,53,496.0
3703545,CAMP HALE POND NO 1,5300584,SHOSHONE POWER PLANT,62.0,60.22,19.0,37,147.54,1408.0,53,1178.0
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,3.19,2.21,51,147.54,1408.0,53,137.02
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,62.0,0.34,7.2,37,147.54,1408.0,53,446.40000000000003
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,1.86,69.1942,52,147.54,1408.0,53,4290.0404
5104008,GLENN POND NO 2,5300584,SHOSHONE POWER PLANT,62.0,5.5,2.28,51,147.54,1408.0,53,141.35999999999999
5104007,GLENN POND NO 1,5300584,SHOSHONE POWER PLANT,62.0,5.59,4.74,51,147.54,1408.0,53,293.88
3703689,CORNWELL POND NO 1,5300584,SHOSHONE POWER PLANT,62.0,0.7,0.4,37,147.54,1408.0,53,24.8
5203946,OXFORD RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,200.7,76.1,52,147.54,1408.0,53,4718.2
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,3.42,1127.35,51,147.54,1408.0,53,69895.7
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,15.28,5.5,51,147.54,1408.0,53,341.0
3703517,G G RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,9.27,192.78,37,147.54,1408.0,53,11952.36
3703516,G G LOWER RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,7.6,36.52,37,147.54,1408.0,53,2264.2400000000002
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,62.0,0.01,36.0,37,147.54,1408.0,53,2232.0
5003651,BASIN RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,43.8,233.38,50,147.54,1408.0,53,14469.56
3603575,CLINTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,18.41,8710.0,36,147.54,1408.0,53,540020.0
3703600,BENCHMARK LAKE,5300584,SHOSHONE POWER PLANT,62.0,37.52,271.8686,37,147.54,1408.0,53,16855.8532
5003624,MARTIN LILY POND RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,52.41,803.0,50,147.54,1408.0,53,49786.0
3600671,INDEPENDENT BLUE DITCH,5300584,SHOSHONE POWER PLANT,62.0,33.99,40.95,36,147.54,1408.0,53,2538.9
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,3.29,204.77,50,147.54,1408.0,53,12695.74
5304051,BUCK POND,5300584,SHOSHONE POWER PLANT,62.0,3.61,21.4,53,147.54,1408.0,53,1326.8
5003606,ANTELOPE RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,3.34,346.5,50,147.54,1408.0,53,21483.0
3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,15.77,209199.0,36,147.54,1408.0,53,12970338.0
5000768,MARTIN LILY POND FEEDER DITCH,5300584,SHOSHONE POWER PLANT,62.0,54.19,33.45,50,147.54,1408.0,53,2073.9
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,3.97,916.64,50,147.54,1408.0,53,56831.68
5000617,MCMAHON DITCH,5300584,SHOSHONE POWER PLANT,62.0,10.86,4094.0,50,147.54,1408.0,53,253828.0
3603548,HOAGLAND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,2.97,921.5,36,147.54,1408.0,53,57133.0
3600649,HAMILTON DAVIDSON DITCH,5300584,SHOSHONE POWER PLANT,62.0,1.56,50.39,36,147.54,1408.0,53,3124.18
5003649,HEINI-KRAMER RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,5.0,38.2,50,147.54,1408.0,53,2368.4
5003645,BINCO RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,4.5,1033.94,50,147.54,1408.0,53,64104.280000000006
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,0.0,216.15,50,147.54,1408.0,53,13401.300000000001
5003648,LEWIS RESERVOIR,5300584,SHOSHONE POWER PLANT,62.0,5.66,93.24,50,147.54,1408.0,53,5780.88
5204013,TRIANGLE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,10.92,0.1,52,147.54,1408.0,53,3.1
5203973,PINEY PEAK POND NO 3,5300584,SHOSHONE POWER PLANT,31.0,10.11,1.16,52,147.54,1408.0,53,35.96
5203978,HARTMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,2.74,5.0,52,147.54,1408.0,53,155.0
5203975,PINEY PEAK POND NO 5,5300584,SHOSHONE POWER PLANT,31.0,9.61,1.2,52,147.54,1408.0,53,37.199999999999996
5203974,PINEY PEAK POND NO 4,5300584,SHOSHONE POWER PLANT,31.0,9.79,1.0,52,147.54,1408.0,53,31.0
5204019,WALTER RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,9.11,0.1,52,147.54,1408.0,53,3.1
5203972,PINEY PEAK POND NO 2,5300584,SHOSHONE POWER PLANT,31.0,9.8,1.65,52,147.54,1408.0,53,51.15
5204014,TWINPINE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,6.59,0.2,52,147.54,1408.0,53,6.2
5203971,PINEY PEAK POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,8.94,10.0,52,147.54,1408.0,53,310.0
5203967,GORE CANYON RANCH LAKE 1,5300584,SHOSHONE POWER PLANT,31.0,216.2,0.75,52,147.54,1408.0,53,23.25
5204020,WASPRE PI21 RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,204.59,0.1,52,147.54,1408.0,53,3.1
5204024,RIVER RANCH POND,5300584,SHOSHONE POWER PLANT,31.0,171.24,11.47,52,147.54,1408.0,53,355.57
5203964,OLSEN RESERVOIR NO 5,5300584,SHOSHONE POWER PLANT,31.0,4.57,3.139,52,147.54,1408.0,53,97.309
5203982,MARMA LAKE,5300584,SHOSHONE POWER PLANT,31.0,8.94,63.6,52,147.54,1408.0,53,1971.6000000000001
3704643,HOMESTAKE PROJ CONDUIT,5300584,SHOSHONE POWER PLANT,31.0,12.93,179.8,37,147.54,1408.0,53,5573.8
5203983,WHEELOCK POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,7.76,5.0,52,147.54,1408.0,53,155.0
3704648,WARREN E WURTS DITCH,5300584,SHOSHONE POWER PLANT,31.0,2.2,85.0,37,147.54,1408.0,53,2635.0
5304057,WILBURS POND,5300584,SHOSHONE POWER PLANT,31.0,8.27,2.5,53,147.54,1408.0,53,77.5
5204012,STEINRPI22 RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,205.17,0.2,52,147.54,1408.0,53,6.2
5204008,SOUTHFORK RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,10.97,0.1,52,147.54,1408.0,53,3.1
5204006,REED RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,9.11,0.1,52,147.54,1408.0,53,3.1
5204018,UNCAPHER SPR RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,9.79,0.1,52,147.54,1408.0,53,3.1
5204005,PINJNRPI20 RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,204.34,0.1,52,147.54,1408.0,53,3.1
5204003,PEYTON RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,7.24,0.1,52,147.54,1408.0,53,3.1
5203984,WHEELOCK POND NO 2,5300584,SHOSHONE POWER PLANT,31.0,7.47,4.0,52,147.54,1408.0,53,124.0
5204002,NELKREPI24 RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,206.39,0.1,52,147.54,1408.0,53,3.1
5204000,MONIGFLAT RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,14.06,0.1,52,147.54,1408.0,53,3.1
5203962,OLSEN RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,31.0,4.09,2.289,52,147.54,1408.0,53,70.959
5203996,FILBUR RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,4.62,0.1,52,147.54,1408.0,53,3.1
5203994,EDWARDS RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,6.47,0.1,52,147.54,1408.0,53,3.1
5203990,COX RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,7.36,0.1,52,147.54,1408.0,53,3.1
5203963,OLSEN RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,31.0,4.1,5.0,52,147.54,1408.0,53,155.0
5304046,RED DIRT POND NO 3,5300584,SHOSHONE POWER PLANT,31.0,3.35,1.5,53,147.54,1408.0,53,46.5
5203961,OLSEN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,31.0,4.09,2.511,52,147.54,1408.0,53,77.84100000000001
5104053,OURAY RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,31.0,263.68,11.5,51,147.54,1408.0,53,356.5
3703983,BUD'S UPPER POND,5300584,SHOSHONE POWER PLANT,31.0,32.36,0.5,37,147.54,1408.0,53,15.5
5104655,MOFFAT WATER TUNNEL,5300584,SHOSHONE POWER PLANT,31.0,25.36,928.0,51,147.54,1408.0,53,28768.0
5104062,KESSLER RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,1.51,1.1,51,147.54,1408.0,53,34.1
3703977,CALHOUN-BUDDY'S POND,5300584,SHOSHONE POWER PLANT,31.0,0.69,0.5,37,147.54,1408.0,53,15.5
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,31.0,0.06,5.0,51,147.54,1408.0,53,155.0
5104054,ECKER POND,5300584,SHOSHONE POWER PLANT,31.0,10.49,7.0,51,147.54,1408.0,53,217.0
5104052,OURAY RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,31.0,,17.3,51,147.54,1408.0,53,536.3000000000001
3703984,RIPPY POND,5300584,SHOSHONE POWER PLANT,31.0,7.08,0.16,37,147.54,1408.0,53,4.96
5104051,SUN VALLEY RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,281.45,116.1,51,147.54,1408.0,53,3599.1
5104049,NORGREN RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,1.33,8.2,51,147.54,1408.0,53,254.2
5104048,NIELSEN RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,1.29,9.0,51,147.54,1408.0,53,279.0
3703976,CALHOUN POND NO.1,5300584,SHOSHONE POWER PLANT,31.0,0.35,0.72,37,147.54,1408.0,53,22.32
5104047,NEVER SUMMER LAKE,5300584,SHOSHONE POWER PLANT,31.0,283.81,39.0,51,147.54,1408.0,53,1209.0
5104043,KLEINS FISH POND NO 4,5300584,SHOSHONE POWER PLANT,31.0,4.26,4.89,51,147.54,1408.0,53,151.59
5200632,SCHLEGAL DITCH (ALKALI),5300584,SHOSHONE POWER PLANT,31.0,3.3,14.76,52,147.54,1408.0,53,457.56
3703987,BEAVER CR SNOWMAKING RES NO 1,5300584,SHOSHONE POWER PLANT,31.0,3.3,130.0,37,147.54,1408.0,53,4030.0
5203960,OLSEN RESERVOIR NO 1.5,5300584,SHOSHONE POWER PLANT,31.0,4.09,3.0,52,147.54,1408.0,53,93.0
3704078,BRUSH CREEK ROAD AUG POND,5300584,SHOSHONE POWER PLANT,31.0,9.21,12.5,37,147.54,1408.0,53,387.5
5203959,OLSEN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,31.0,4.06,37.342,52,147.54,1408.0,53,1157.6019999999999
3704614,HOMESTAKE PROJ TUNNEL,5300584,SHOSHONE POWER PLANT,31.0,13.87,300.0,37,147.54,1408.0,53,9300.0
5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT,31.0,147.54,1408.0,53,147.54,1408.0,53,43648.0
5203948,PRICE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,5.16,51.7,52,147.54,1408.0,53,1602.7
3704516,HOMESTAKE PROJ RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,13.87,43989.7,37,147.54,1408.0,53,1363680.7
3704093,JONES CASTLE CREEK POND NO. 2,5300584,SHOSHONE POWER PLANT,31.0,1.86,2.5,37,147.54,1408.0,53,77.5
3704065,CROTZER POND,5300584,SHOSHONE POWER PLANT,31.0,0.8,2.605,37,147.54,1408.0,53,80.755
5200662,BEST DITCH,5300584,SHOSHONE POWER PLANT,31.0,11.1,20.8,52,147.54,1408.0,53,644.8000000000001
3703992,RED CANYON POND 15C,5300584,SHOSHONE POWER PLANT,31.0,2.11,0.05,37,147.54,1408.0,53,1.55
3703991,RED CANYON POND 15 (B),5300584,SHOSHONE POWER PLANT,31.0,2.06,0.05,37,147.54,1408.0,53,1.55
5203939,HURT RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,8.55,181.43,52,147.54,1408.0,53,5624.33
3703990,RED CANYON POND 15 (A),5300584,SHOSHONE POWER PLANT,31.0,1.99,0.2,37,147.54,1408.0,53,6.2
5203937,CHRISTENSEN DAM,5300584,SHOSHONE POWER PLANT,31.0,0.67,10.0,52,147.54,1408.0,53,310.0
5203936,CASTLE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,4.09,31.82,52,147.54,1408.0,53,986.42
5203949,ROCK GAP DAM,5300584,SHOSHONE POWER PLANT,31.0,2.26,51.69,52,147.54,1408.0,53,1602.3899999999999
5300595,GRIMES BROOKS R INTAKE D,5300584,SHOSHONE POWER PLANT,31.0,3.97,22.0,53,147.54,1408.0,53,682.0
5304056,TOWER POND,5300584,SHOSHONE POWER PLANT,31.0,8.27,25.0,53,147.54,1408.0,53,775.0
5304048,RUSSELL POND NO 2,5300584,SHOSHONE POWER PLANT,31.0,3.73,6.0,53,147.54,1408.0,53,186.0
5303999,TONIER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,7.52,64.3,53,147.54,1408.0,53,1993.3
5303998,TEPE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,3.35,10.52,53,147.54,1408.0,53,326.12
5303996,STOUT RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,6.69,8.26,53,147.54,1408.0,53,256.06
5303995,STERNER RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,25.29,532.1,53,147.54,1408.0,53,16495.100000000002
5303994,SAWMILL RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,7.15,10.15,53,147.54,1408.0,53,314.65000000000003
5303991,REID NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,8.86,134.44,53,147.54,1408.0,53,4167.64
5303989,NOBLE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,2.92,32.6,53,147.54,1408.0,53,1010.6
5304047,RUSSELL POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,3.67,7.2,53,147.54,1408.0,53,223.20000000000002
5303988,NEWTON GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,12.92,495.77,53,147.54,1408.0,53,15368.869999999999
5303983,MCCOY RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,5.04,24.84,53,147.54,1408.0,53,770.04
5303982,LUARK RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,1.68,90.66,53,147.54,1408.0,53,2810.46
5303979,KING MOUNTAIN RES-UPPER,5300584,SHOSHONE POWER PLANT,31.0,13.7,25.08,53,147.54,1408.0,53,777.4799999999999
5303978,KELLY RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,20.33,226.22,53,147.54,1408.0,53,7012.82
5303972,HIDDEN SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,6.55,53.82,53,147.54,1408.0,53,1668.42
5303971,HEART LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,17.8,3255.33,53,147.54,1408.0,53,100915.23
5304002,TRAIL RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,6.05,29.97,53,147.54,1408.0,53,929.0699999999999
5304004,WOHLER RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,4.11,110.71,53,147.54,1408.0,53,3432.0099999999998
5304013,GEORGE A GATES RES NO 1,5300584,SHOSHONE POWER PLANT,31.0,2.86,6.0,53,147.54,1408.0,53,186.0
5304026,TROUTVILLE POND NO 4,5300584,SHOSHONE POWER PLANT,31.0,3.27,0.5,53,147.54,1408.0,53,15.5
5304044,RED DIRT POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,3.01,1.5,53,147.54,1408.0,53,46.5
5304043,UPPER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,8.13,9.3,53,147.54,1408.0,53,288.3
5304042,LOWER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,7.97,7.75,53,147.54,1408.0,53,240.25
5304036,STEPHENS POND NO 3,5300584,SHOSHONE POWER PLANT,31.0,10.79,2.0,53,147.54,1408.0,53,62.0
5304035,STEPHENS POND NO 2,5300584,SHOSHONE POWER PLANT,31.0,9.84,2.4,53,147.54,1408.0,53,74.39999999999999
5304034,STEPHENS POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,8.86,40.0,53,147.54,1408.0,53,1240.0
5304025,TROUTVILLE POND NO 3,5300584,SHOSHONE POWER PLANT,31.0,3.35,1.0,53,147.54,1408.0,53,31.0
5304014,GEORGE A GATES RES NO 2,5300584,SHOSHONE POWER PLANT,31.0,3.18,18.0,53,147.54,1408.0,53,558.0
5304024,TROUTVILLE POND NO 2,5300584,SHOSHONE POWER PLANT,31.0,3.45,0.8,53,147.54,1408.0,53,24.8
5304023,TROUTVILLE POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,3.47,0.5,53,147.54,1408.0,53,15.5
5304020,MACKINAW LAKE RES NO 2,5300584,SHOSHONE POWER PLANT,31.0,7.61,79.028,53,147.54,1408.0,53,2449.8680000000004
5304019,LYLE FISH POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,7.86,0.826,53,147.54,1408.0,53,25.605999999999998
5304017,JACK HILL RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,2.23,2.75,53,147.54,1408.0,53,85.25
5304015,HERRES POND,5300584,SHOSHONE POWER PLANT,31.0,0.2,0.16399999999999998,53,147.54,1408.0,53,5.084
5303969,HADLEY NO 2 RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,8.21,13.14,53,147.54,1408.0,53,407.34000000000003
5303963,E M CURRY RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,3.0,26.0,53,147.54,1408.0,53,806.0
5300594,GRIMES BROOKS FDR2 D HG2,5300584,SHOSHONE POWER PLANT,31.0,2.8,23.32,53,147.54,1408.0,53,722.92
5303961,ED W HARPER RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,28.73,194.19,53,147.54,1408.0,53,6019.89
5303511,GALLEGOS RANCH POND NO.2,5300584,SHOSHONE POWER PLANT,31.0,10.8,2.94,53,147.54,1408.0,53,91.14
5303510,GALLEGOS RANCH POND NO.1,5300584,SHOSHONE POWER PLANT,31.0,10.8,4.48,53,147.54,1408.0,53,138.88000000000002
5304054,CABIN POND NO 3,5300584,SHOSHONE POWER PLANT,31.0,4.93,0.16,53,147.54,1408.0,53,4.96
5303509,JARNOT POND 2,5300584,SHOSHONE POWER PLANT,31.0,2.17,5.0,53,147.54,1408.0,53,155.0
5303508,JARNOT POND 1,5300584,SHOSHONE POWER PLANT,31.0,2.17,3.0,53,147.54,1408.0,53,93.0
5302027,MIN LAKE HANGING LAKE,5300584,SHOSHONE POWER PLANT,31.0,0.79,5.0,53,147.54,1408.0,53,155.0
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,31.0,0.02,14.0,53,147.54,1408.0,53,434.0
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,31.0,0.02,18.0,53,147.54,1408.0,53,558.0
5300755,PJ MARTIN NO 2 DITCH,5300584,SHOSHONE POWER PLANT,31.0,6.24,7.29,53,147.54,1408.0,53,225.99
5300754,PIPELINE DITCH,5300584,SHOSHONE POWER PLANT,31.0,10.27,15.0,53,147.54,1408.0,53,465.0
5300704,MIDDLE DERBY DITCH,5300584,SHOSHONE POWER PLANT,31.0,10.27,40.0,53,147.54,1408.0,53,1240.0
5300662,KEEP DITCH,5300584,SHOSHONE POWER PLANT,31.0,1.42,16.0,53,147.54,1408.0,53,496.0
5300621,HIGHWATER DITCH,5300584,SHOSHONE POWER PLANT,31.0,24.25,16.0,53,147.54,1408.0,53,496.0
5304045,RED DIRT POND NO 2,5300584,SHOSHONE POWER PLANT,31.0,3.17,1.0,53,147.54,1408.0,53,31.0
5304055,CLOVER POND,5300584,SHOSHONE POWER PLANT,31.0,4.89,0.5,53,147.54,1408.0,53,15.5
5303512,GALLEGOS RANCH POND NO.3,5300584,SHOSHONE POWER PLANT,31.0,10.8,4.25,53,147.54,1408.0,53,131.75
5303513,GALLEGOS RANCH POND NO.4,5300584,SHOSHONE POWER PLANT,31.0,10.82,5.0,53,147.54,1408.0,53,155.0
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,31.0,0.05,2.0,53,147.54,1408.0,53,62.0
5303568,GUILMINEAU POND NO 2,5300584,SHOSHONE POWER PLANT,31.0,1.36,0.25,53,147.54,1408.0,53,7.75
5303960,CRESENT LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,7.17,237.247,53,147.54,1408.0,53,7354.657
5304049,RUSSELL POND NO 3,5300584,SHOSHONE POWER PLANT,31.0,3.72,1.0,53,147.54,1408.0,53,31.0
5303952,A J RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,9.33,22.24,53,147.54,1408.0,53,689.4399999999999
5304050,RUSSELL POND NO 4,5300584,SHOSHONE POWER PLANT,31.0,3.71,0.5,53,147.54,1408.0,53,15.5
5303587,KIDS POND,5300584,SHOSHONE POWER PLANT,31.0,223.43,4.2,53,147.54,1408.0,53,130.20000000000002
5304052,CABIN POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,5.01,0.25,53,147.54,1408.0,53,7.75
5303567,GUILMINEAU POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,1.36,0.2,53,147.54,1408.0,53,6.2
5303515,SHOP POND,5300584,SHOSHONE POWER PLANT,31.0,5.53,33.4,53,147.54,1408.0,53,1035.3999999999999
5104042,KLEINS FISH POND NO 3,5300584,SHOSHONE POWER PLANT,31.0,4.2,4.47,51,147.54,1408.0,53,138.57
5303562,UP IS LAKE,5300584,SHOSHONE POWER PLANT,31.0,5.53,40.0,53,147.54,1408.0,53,1240.0
5303543,LOST LAKE,5300584,SHOSHONE POWER PLANT,31.0,10.67,0.1,53,147.54,1408.0,53,3.1
5303536,HANGING LAKE,5300584,SHOSHONE POWER PLANT,31.0,148.05,2.0,53,147.54,1408.0,53,62.0
5303520,SKELTON DUCK POND,5300584,SHOSHONE POWER PLANT,31.0,7.89,8.0,53,147.54,1408.0,53,248.0
5304053,CABIN POND NO 2,5300584,SHOSHONE POWER PLANT,31.0,4.98,0.13,53,147.54,1408.0,53,4.03
5303565,W DEAD HORSE RESERVOIR,5300584,SHOSHONE POWER PLANT,31.0,2.85,0.3,53,147.54,1408.0,53,9.299999999999999
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,31.0,0.0,0.65,51,147.54,1408.0,53,20.150000000000002
