analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3703686,MONROE POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.73,37,15.77,209199,36,14.84309
5103725,MORAINE LAKE NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.96,5,51,15.77,209199,36,101.665
3703770,KOPRIVNIKAR POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,28.76,0.5,37,15.77,209199,36,10.1665
3703688,PETTY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.91,0.325,37,15.77,209199,36,6.608225
5103515,RANCH CREEK RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,10.04,2.06,51,15.77,209199,36,41.88598
5103724,MORAINE LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,4,3,51,15.77,209199,36,60.999
3703513,CHALK MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,6.3,204.1,37,15.77,209199,36,4149.9653
3703690,COTTON POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.95,1.922,37,15.77,209199,36,39.080026
5103694,SCHOLL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,5.93,321.8,51,15.77,209199,36,6543.1594
5103716,EASTWIND NO 1 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.97,8,51,15.77,209199,36,162.664
3703695,ROCHFORD POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,15.25,1.2,37,15.77,209199,36,24.3996
3703696,O'LAUGHLIN POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,8.42,1,37,15.77,209199,36,20.333
5103713,CONRICK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,12.25,14.14,51,15.77,209199,36,287.50862
3703697,O'LAUGHLIN POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,8.42,1,37,15.77,209199,36,20.333
5200632,SCHLEGAL DITCH (ALKALI),3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.3,14.76,52,15.77,209199,36,300.11508
3703699,EAGLE PARK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,5.08,3301,37,15.77,209199,36,67119.233
5103652,CLAYTON RESERVOIR NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,5.33,2.27,51,15.77,209199,36,46.15591
3703757,PILGRIM RANCH POND NO 7,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.33,37,15.77,209199,36,6.70989
5103522,MURRAY/BREIDER POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,8.19,1.5,51,15.77,209199,36,30.4995
5203936,CASTLE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,4.09,31.82,52,15.77,209199,36,646.99606
5103535,MCCOY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.15,1.2,51,15.77,209199,36,24.3996
3703750,BRERETON POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.05,5.35,37,15.77,209199,36,108.78155
5103530,SKUNK CREEK RESERVOIR NO 3,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.27,2,51,15.77,209199,36,40.666
3703759,PILGRIM RANCH POND NO 9,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.33,37,15.77,209199,36,6.70989
5200662,BEST DITCH,3603543,GREEN MOUNTAIN RESERVOIR,20.333,11.1,20.8,52,15.77,209199,36,422.9264
3703751,PILGRIM RANCH POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,2,37,15.77,209199,36,40.666
3703403,WILLIAMSON POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,4.72,0.064,37,15.77,209199,36,1.301312
3703753,PILGRIM RANCH POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.11,37,15.77,209199,36,2.23663
3703748,COLLETT POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,19.63,8,37,15.77,209199,36,162.664
5103528,SUNSET RIDGE POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,15.28,1,51,15.77,209199,36,20.333
3703754,PILGRIM RANCH POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.14,37,15.77,209199,36,2.84662
5103527,CORRAL CREEK WETLAND NO2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.31,10,51,15.77,209199,36,203.33
3703755,PILGRIM RANCH POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.06,37,15.77,209199,36,1.21998
5103526,CORRAL CREEK WETLAND NO1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0,26.8,51,15.77,209199,36,544.9244
3703756,PILGRIM RANCH POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.33,37,15.77,209199,36,6.70989
5103521,CLOVERBLOOM RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.23,2.4,51,15.77,209199,36,48.7992
5103518,POLE CREEK GOLF COURSE POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.6,0.92,51,15.77,209199,36,18.70636
5103536,MCCOY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.96,3,51,15.77,209199,36,60.999
3703736,GOLF COURSE POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.49,6,37,15.77,209199,36,121.998
5104062,KESSLER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.51,1.1,51,15.77,209199,36,22.3663
5103568,GCWSD WATER STORAGE RESERVOIR NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,20.59,94,51,15.77,209199,36,1911.302
3703742,PANDO POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,58.56,17.66,37,15.77,209199,36,359.08078
3703765,PILGRIM RANCH POND NO 15,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.33,37,15.77,209199,36,6.70989
3703743,JONES CASTLE CREEK POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.86,7.386,37,15.77,209199,36,150.179538
5103517,POLE CREEK GOLF COURSE POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.65,3.1,51,15.77,209199,36,63.0323
5103550,LONESOME DOVE POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.75,11.2,51,15.77,209199,36,227.7296
3703744,WILSON POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.93,2.4,37,15.77,209199,36,48.7992
5103539,ORR RESERVOIR EAST NINE MILE,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.93,8.5,51,15.77,209199,36,172.8305
3702059,MIN FLOW EAGLE RIVER LAKE CR TO BRUSH CR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,14.94,110,37,15.77,209199,36,2236.63
3703745,WILSON POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.9,0.6,37,15.77,209199,36,12.1998
3703510,BLACK LAKE NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,6.99,73,37,15.77,209199,36,1484.309
5103538,QUARTER CIRCLE R DAM,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.22,1.5,51,15.77,209199,36,30.4995
3703746,WILSON POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.93,1.1,37,15.77,209199,36,22.3663
5103537,ASHBACH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,4.22,5.25,51,15.77,209199,36,106.74825
3703760,PILGRIM RANCH POND NO 10,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.12,0.33,37,15.77,209199,36,6.70989
3703747,WILSON POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.9,2.8,37,15.77,209199,36,56.9324
5103569,GCWSD WATER STORAGE RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,20.54,70,51,15.77,209199,36,1423.31
5104041,KLEINS FISH POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,4,3.89,51,15.77,209199,36,79.09537
5103726,MORAINE LAKE NO 3,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.98,8,51,15.77,209199,36,162.664
5104027,ROBINSON SWAN DITCH NO 1 POND 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,8.7,0.6,51,15.77,209199,36,12.1998
5104026,ROBINSON SWAN DITCH NO 2 POND 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,7.91,2,51,15.77,209199,36,40.666
3703569,MIN LAKE MUCKEY,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1,8.5,37,15.77,209199,36,172.8305
3703539,MIN LAKE BRADY 2 (SOPRIS,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.66,143,37,15.77,209199,36,2907.619
5104025,ROBINSON SWAN DITCH NO 1 POND 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,8.68,1,51,15.77,209199,36,20.333
3703580,SCUDDER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.25,0.75,37,15.77,209199,36,15.24975
5104024,PICKERING RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,5.46,19.7,51,15.77,209199,36,400.5601
3703590,MIN LAKE WHITNEY,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2,84,37,15.77,209199,36,1707.972
5104023,PASCAL POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.76,3.8,51,15.77,209199,36,77.2654
3703591,WILKINSON RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,15.81,1.98,37,15.77,209199,36,40.25934
5104022,PASCAL POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.83,1.4,51,15.77,209199,36,28.4662
3703594,GOLF COURSE RES NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,6.69,5.5,37,15.77,209199,36,111.8315
3703595,GOLF COURSE RES NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,7.3,25,37,15.77,209199,36,508.325
5104020,LITTLE HO RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.9,34.88,51,15.77,209199,36,709.21504
5104019,KOVACS POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0,1.05,51,15.77,209199,36,21.34965
3703597,KEELER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.47,5,37,15.77,209199,36,101.665
5104047,NEVER SUMMER LAKE,3603543,GREEN MOUNTAIN RESERVOIR,20.333,283.81,39,51,15.77,209199,36,792.987
5104018,KOVACS POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0,0.65,51,15.77,209199,36,13.21645
3703538,MIN LAKE BLODGETT LAKE,3603543,GREEN MOUNTAIN RESERVOIR,20.333,16.97,1175,37,15.77,209199,36,23891.275
3703598,K A C RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,10.78,2.8,37,15.77,209199,36,56.9324
3703556,MIN LAKE LAKE THOMAS,3603543,GREEN MOUNTAIN RESERVOIR,20.333,10.4,532,37,15.77,209199,36,10817.156
3703554,MIN LAKE HUNKY DORY,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.2,40,37,15.77,209199,36,813.32
3703537,MIN LAKE BENCH LAKE NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,13.87,276,37,15.77,209199,36,5611.908
5104028,ROBINSON SWAN DITCH NO 2 POND 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,7.91,0.6,51,15.77,209199,36,12.1998
3703542,MIN LAKE BRADY NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.83,13,37,15.77,209199,36,264.329
5104040,KLEINS FISH POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.9,14.3,51,15.77,209199,36,290.7619
3703543,BUXMAN FISH POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,9.3,1.1,37,15.77,209199,36,22.3663
5104039,HEBERTON RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,255.84,2.98,51,15.77,209199,36,60.59234
3703544,CAMP HALE POND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.19,60,37,15.77,209199,36,1219.98
5104038,GORE RESERVOIR NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,282.27,3,51,15.77,209199,36,60.999
3703541,MIN LAKE BOWL OF TEARS,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.76,1010,37,15.77,209199,36,20536.33
5104042,KLEINS FISH POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,20.333,4.2,4.47,51,15.77,209199,36,90.88851
3703546,MIN LAKE CLEVELAND,3603543,GREEN MOUNTAIN RESERVOIR,20.333,3.24,26,37,15.77,209199,36,528.658
3703540,MIN LAKE BORAH,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.75,22.5,37,15.77,209199,36,457.4925
5104037,C LAZY U FISH POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.333,7.42,6,51,15.77,209199,36,121.998
3703547,MIN LAKE DELUGE LAKE,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.59,28,37,15.77,209199,36,569.324
5104033,YOUNG LIFE POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,6.46,10.4,51,15.77,209199,36,211.4632
3703550,MIN LAKE FANCY,3603543,GREEN MOUNTAIN RESERVOIR,20.333,2.26,84,37,15.77,209199,36,1707.972
5104032,WHITING RESERVOIR NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.89,1.5,51,15.77,209199,36,30.4995
3703551,MIN LAKE GORE LAKE,3603543,GREEN MOUNTAIN RESERVOIR,20.333,16.11,25,37,15.77,209199,36,508.325
5104029,ROBINSON SWAN DITCH NO 2 POND 3,3603543,GREEN MOUNTAIN RESERVOIR,20.333,7.87,2.5,51,15.77,209199,36,50.8325
5104043,KLEINS FISH POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,20.333,4.26,4.89,51,15.77,209199,36,99.42837
3703552,MIN LAKE GROUSE LAKE,3603543,GREEN MOUNTAIN RESERVOIR,20.333,4.59,8,37,15.77,209199,36,162.664
5104048,NIELSEN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,1.29,9,51,15.77,209199,36,182.997
5104013,DOE CREEK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.18,3.37,51,15.77,209199,36,68.52221
3703683,6TH HOLE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.333,33.98,0.6,37,15.77,209199,36,12.1998
3703523,NOTTINGHAM RES,3603543,GREEN MOUNTAIN RESERVOIR,20.333,0.87,22,37,15.77,209199,36,447.326
