,analysisDate,analysisWdid,analysisStructureName,analysisOutOfPriorityPercentOfDay,locationWdid,locationStructure,priorityWdid,priorityStructure
10016,2001-07-29T00:00:00.0000000,5003643,WOODS RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10017,2001-07-30T00:00:00.0000000,5003643,WOODS RESERVOIR,31.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10018,2001-07-30T00:00:00.0000000,5003643,WOODS RESERVOIR,68.8,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10019,2001-07-31T00:00:00.0000000,5003643,WOODS RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10285,2001-07-17T00:00:00.0000000,5003627,MCELROY RESERVOIR,37.5,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10286,2001-07-18T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10287,2001-07-19T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10288,2001-07-20T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10289,2001-07-21T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10290,2001-07-22T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10291,2001-07-23T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10292,2001-07-24T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10293,2001-07-25T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10294,2001-07-26T00:00:00.0000000,5003627,MCELROY RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10295,2001-07-26T00:00:00.0000000,5003627,MCELROY RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10296,2001-07-27T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10297,2001-07-28T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10298,2001-07-29T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10299,2001-07-30T00:00:00.0000000,5003627,MCELROY RESERVOIR,31.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10300,2001-07-30T00:00:00.0000000,5003627,MCELROY RESERVOIR,68.8,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10301,2001-07-31T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10567,2001-07-17T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,37.5,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10568,2001-07-18T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10569,2001-07-19T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10570,2001-07-20T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10571,2001-07-21T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10572,2001-07-22T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10573,2001-07-23T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10574,2001-07-24T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10575,2001-07-25T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10576,2001-07-26T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10577,2001-07-26T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10578,2001-07-27T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10579,2001-07-28T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10580,2001-07-29T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10581,2001-07-30T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,31.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10582,2001-07-30T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,68.8,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10583,2001-07-31T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10849,2001-07-17T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),37.5,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10850,2001-07-18T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10851,2001-07-19T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10852,2001-07-20T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10853,2001-07-21T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10854,2001-07-22T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10855,2001-07-23T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10856,2001-07-24T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10857,2001-07-25T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10858,2001-07-26T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10859,2001-07-26T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10860,2001-07-27T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10861,2001-07-28T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10862,2001-07-29T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10863,2001-07-30T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),31.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
10864,2001-07-30T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),68.8,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
10865,2001-07-31T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11131,2001-07-17T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,37.5,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11132,2001-07-18T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11133,2001-07-19T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11134,2001-07-20T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11135,2001-07-21T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11136,2001-07-22T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11137,2001-07-23T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11138,2001-07-24T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11139,2001-07-25T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11140,2001-07-26T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
11141,2001-07-26T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
11142,2001-07-27T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
11143,2001-07-28T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
