,analysisDate,analysisWdid,analysisStructureName,analysisOutOfPriorityPercentOfDay,locationWdid,locationStructure,priorityWdid,priorityStructure
1618,2002-05-01T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
1619,2002-05-14T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
1620,2002-05-15T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
1621,2002-05-16T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
1941,2002-05-01T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
1942,2002-05-14T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
1943,2002-05-15T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
1944,2002-05-16T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
2932,2002-05-01T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
2933,2002-05-14T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
2934,2002-05-15T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
2935,2002-05-16T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
3819,2002-05-01T00:00:00.0000000,3603538,CATARACT LAKE,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
3820,2002-05-14T00:00:00.0000000,3603538,CATARACT LAKE,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
3821,2002-05-15T00:00:00.0000000,3603538,CATARACT LAKE,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
3822,2002-05-16T00:00:00.0000000,3603538,CATARACT LAKE,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4142,2002-05-01T00:00:00.0000000,3604685,BOREAS NO 2 DITCH,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4143,2002-05-14T00:00:00.0000000,3604685,BOREAS NO 2 DITCH,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4144,2002-05-15T00:00:00.0000000,3604685,BOREAS NO 2 DITCH,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4145,2002-05-16T00:00:00.0000000,3604685,BOREAS NO 2 DITCH,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4465,2002-05-01T00:00:00.0000000,3600660,HIGH MILLER DITCH,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4466,2002-05-14T00:00:00.0000000,3600660,HIGH MILLER DITCH,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4467,2002-05-15T00:00:00.0000000,3600660,HIGH MILLER DITCH,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4468,2002-05-16T00:00:00.0000000,3600660,HIGH MILLER DITCH,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4788,2002-05-01T00:00:00.0000000,3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4789,2002-05-14T00:00:00.0000000,3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4790,2002-05-15T00:00:00.0000000,3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
4791,2002-05-16T00:00:00.0000000,3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
17535,2002-05-01T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
17536,2002-05-03T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,33.3,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
17537,2002-05-04T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
17538,2002-05-05T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
17539,2002-05-06T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
17540,2002-05-07T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,33.3,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
17541,2002-05-14T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
17542,2002-05-15T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
17543,2002-05-16T00:00:00.0000000,3603543,GREEN MOUNTAIN RESERVOIR,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
18729,2002-05-03T00:00:00.0000000,5100728,HAMILTON-CABIN CREEK DITCH,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
18730,2002-05-04T00:00:00.0000000,5100728,HAMILTON-CABIN CREEK DITCH,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
18731,2002-05-05T00:00:00.0000000,5100728,HAMILTON-CABIN CREEK DITCH,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
18732,2002-05-06T00:00:00.0000000,5100728,HAMILTON-CABIN CREEK DITCH,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
18733,2002-05-07T00:00:00.0000000,5100728,HAMILTON-CABIN CREEK DITCH,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
18734,2002-05-14T00:00:00.0000000,5100728,HAMILTON-CABIN CREEK DITCH,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
18735,2002-05-15T00:00:00.0000000,5100728,HAMILTON-CABIN CREEK DITCH,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
18736,2002-05-16T00:00:00.0000000,5100728,HAMILTON-CABIN CREEK DITCH,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
19059,2002-05-03T00:00:00.0000000,5101250,HAMILTON-CABIN CREEK EXTENSION,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19060,2002-05-04T00:00:00.0000000,5101250,HAMILTON-CABIN CREEK EXTENSION,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19061,2002-05-05T00:00:00.0000000,5101250,HAMILTON-CABIN CREEK EXTENSION,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19062,2002-05-06T00:00:00.0000000,5101250,HAMILTON-CABIN CREEK EXTENSION,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19063,2002-05-07T00:00:00.0000000,5101250,HAMILTON-CABIN CREEK EXTENSION,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19064,2002-05-14T00:00:00.0000000,5101250,HAMILTON-CABIN CREEK EXTENSION,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
19065,2002-05-15T00:00:00.0000000,5101250,HAMILTON-CABIN CREEK EXTENSION,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
19066,2002-05-16T00:00:00.0000000,5101250,HAMILTON-CABIN CREEK EXTENSION,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
19391,2002-05-01T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
19392,2002-05-02T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,37.5,3604512,DILLON RESERVOIR,7200645,GRAND VALLEY CANAL
19393,2002-05-03T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,33.3,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19394,2002-05-03T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,66.7,3604512,DILLON RESERVOIR,7200645,GRAND VALLEY CANAL
19395,2002-05-04T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19396,2002-05-05T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19397,2002-05-06T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19398,2002-05-07T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,33.3,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19399,2002-05-14T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
19400,2002-05-15T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
19401,2002-05-16T00:00:00.0000000,3600830,SUPPLY CANAL NO 1 CLINTON,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
19727,2002-05-01T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
19728,2002-05-02T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,37.5,3604512,DILLON RESERVOIR,7200645,GRAND VALLEY CANAL
19729,2002-05-03T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19730,2002-05-03T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,66.7,3604512,DILLON RESERVOIR,7200645,GRAND VALLEY CANAL
19731,2002-05-04T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19732,2002-05-05T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19733,2002-05-06T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19734,2002-05-07T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
19735,2002-05-14T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
19736,2002-05-15T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
19737,2002-05-16T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
19945,2002-05-03T00:00:00.0000000,7203889,BULL BASIN NO 2 RES,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19946,2002-05-04T00:00:00.0000000,7203889,BULL BASIN NO 2 RES,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19947,2002-05-05T00:00:00.0000000,7203889,BULL BASIN NO 2 RES,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19948,2002-05-06T00:00:00.0000000,7203889,BULL BASIN NO 2 RES,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
19949,2002-05-07T00:00:00.0000000,7203889,BULL BASIN NO 2 RES,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20089,2002-05-03T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20090,2002-05-04T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20091,2002-05-05T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20092,2002-05-06T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20093,2002-05-07T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20094,2002-05-14T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
20095,2002-05-15T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
20096,2002-05-16T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
20426,2002-05-03T00:00:00.0000000,5003606,ANTELOPE RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20427,2002-05-04T00:00:00.0000000,5003606,ANTELOPE RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20428,2002-05-05T00:00:00.0000000,5003606,ANTELOPE RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20429,2002-05-06T00:00:00.0000000,5003606,ANTELOPE RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20430,2002-05-07T00:00:00.0000000,5003606,ANTELOPE RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20431,2002-05-14T00:00:00.0000000,5003606,ANTELOPE RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
20432,2002-05-15T00:00:00.0000000,5003606,ANTELOPE RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
20433,2002-05-16T00:00:00.0000000,5003606,ANTELOPE RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
20764,2002-05-03T00:00:00.0000000,5003643,WOODS RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20765,2002-05-04T00:00:00.0000000,5003643,WOODS RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20766,2002-05-05T00:00:00.0000000,5003643,WOODS RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20767,2002-05-06T00:00:00.0000000,5003643,WOODS RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20768,2002-05-07T00:00:00.0000000,5003643,WOODS RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
20769,2002-05-14T00:00:00.0000000,5003643,WOODS RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
20770,2002-05-15T00:00:00.0000000,5003643,WOODS RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
20771,2002-05-16T00:00:00.0000000,5003643,WOODS RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21102,2002-05-03T00:00:00.0000000,5003627,MCELROY RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21103,2002-05-04T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21104,2002-05-05T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21105,2002-05-06T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21106,2002-05-07T00:00:00.0000000,5003627,MCELROY RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21107,2002-05-14T00:00:00.0000000,5003627,MCELROY RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21108,2002-05-15T00:00:00.0000000,5003627,MCELROY RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21109,2002-05-16T00:00:00.0000000,5003627,MCELROY RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21440,2002-05-03T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21441,2002-05-04T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21442,2002-05-05T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21443,2002-05-06T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21444,2002-05-07T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21445,2002-05-14T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21446,2002-05-15T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21447,2002-05-16T00:00:00.0000000,5003637,RUDOLPH RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21778,2002-05-03T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21779,2002-05-04T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21780,2002-05-05T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21781,2002-05-06T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21782,2002-05-07T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
21783,2002-05-14T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21784,2002-05-15T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
21785,2002-05-16T00:00:00.0000000,5000601,MARTIN NO 1 DITCH (NORTH FORK HGT),33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
22118,2002-05-01T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
22119,2002-05-02T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,37.5,3604512,DILLON RESERVOIR,7200645,GRAND VALLEY CANAL
22120,2002-05-03T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
22121,2002-05-03T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,66.7,3604512,DILLON RESERVOIR,7200645,GRAND VALLEY CANAL
22122,2002-05-04T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
22123,2002-05-05T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
22124,2002-05-06T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
22125,2002-05-07T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL
22126,2002-05-14T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,66.7,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
22127,2002-05-15T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,100,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
22128,2002-05-16T00:00:00.0000000,3604923,CLIMAX INTEGRATED WATER SYSTEM,33.3,3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT
22341,2002-05-03T00:00:00.0000000,3900548,DEWEESE DITCH,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
22342,2002-05-04T00:00:00.0000000,3900548,DEWEESE DITCH,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
22343,2002-05-05T00:00:00.0000000,3900548,DEWEESE DITCH,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
22344,2002-05-06T00:00:00.0000000,3900548,DEWEESE DITCH,100,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
22345,2002-05-07T00:00:00.0000000,3900548,DEWEESE DITCH,33.3,7200645,GRAND VALLEY CANAL,3603543,GREEN MOUNTAIN RESERVOIR
