,analysisDate,analysisWdid,analysisStructureName,analysisOutOfPriorityPercentOfDay,locationWdid,locationStructure,priorityWdid,priorityStructure
55097,2003-05-10T00:00:00.0000000,5104021,MEADOW SPRINGS RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
55098,2003-05-11T00:00:00.0000000,5104021,MEADOW SPRINGS RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
55099,2003-05-12T00:00:00.0000000,5104021,MEADOW SPRINGS RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
55399,2003-05-08T00:00:00.0000000,3703840,GYPSUM CRWD3 RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
55400,2003-05-09T00:00:00.0000000,3703840,GYPSUM CRWD3 RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
55401,2003-05-10T00:00:00.0000000,3703840,GYPSUM CRWD3 RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
55402,2003-05-11T00:00:00.0000000,3703840,GYPSUM CRWD3 RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
55403,2003-05-12T00:00:00.0000000,3703840,GYPSUM CRWD3 RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56130,2003-05-08T00:00:00.0000000,3603542,GOOSE PASTURE TARN,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56131,2003-05-09T00:00:00.0000000,3603542,GOOSE PASTURE TARN,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56132,2003-05-10T00:00:00.0000000,3603542,GOOSE PASTURE TARN,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56133,2003-05-11T00:00:00.0000000,3603542,GOOSE PASTURE TARN,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56134,2003-05-12T00:00:00.0000000,3603542,GOOSE PASTURE TARN,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56537,2003-05-08T00:00:00.0000000,3703859,METENYPK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56538,2003-05-09T00:00:00.0000000,3703859,METENYPK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56539,2003-05-10T00:00:00.0000000,3703859,METENYPK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56540,2003-05-11T00:00:00.0000000,3703859,METENYPK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56541,2003-05-12T00:00:00.0000000,3703859,METENYPK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56871,2003-05-08T00:00:00.0000000,3703879,UBRUCR RES 1,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56872,2003-05-09T00:00:00.0000000,3703879,UBRUCR RES 1,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56873,2003-05-10T00:00:00.0000000,3703879,UBRUCR RES 1,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56874,2003-05-11T00:00:00.0000000,3703879,UBRUCR RES 1,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
56875,2003-05-12T00:00:00.0000000,3703879,UBRUCR RES 1,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57175,2003-05-08T00:00:00.0000000,3703880,UBRUCR RES 2,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57176,2003-05-09T00:00:00.0000000,3703880,UBRUCR RES 2,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57177,2003-05-10T00:00:00.0000000,3703880,UBRUCR RES 2,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57178,2003-05-11T00:00:00.0000000,3703880,UBRUCR RES 2,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57179,2003-05-12T00:00:00.0000000,3703880,UBRUCR RES 2,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57479,2003-05-08T00:00:00.0000000,5204014,TWINPINE RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57480,2003-05-09T00:00:00.0000000,5204014,TWINPINE RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57481,2003-05-10T00:00:00.0000000,5204014,TWINPINE RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57482,2003-05-11T00:00:00.0000000,5204014,TWINPINE RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57483,2003-05-12T00:00:00.0000000,5204014,TWINPINE RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57783,2003-05-08T00:00:00.0000000,5203990,COX RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57784,2003-05-09T00:00:00.0000000,5203990,COX RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57785,2003-05-10T00:00:00.0000000,5203990,COX RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57786,2003-05-11T00:00:00.0000000,5203990,COX RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
57787,2003-05-12T00:00:00.0000000,5203990,COX RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58087,2003-05-08T00:00:00.0000000,5204003,PEYTON RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58088,2003-05-09T00:00:00.0000000,5204003,PEYTON RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58089,2003-05-10T00:00:00.0000000,5204003,PEYTON RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58090,2003-05-11T00:00:00.0000000,5204003,PEYTON RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58091,2003-05-12T00:00:00.0000000,5204003,PEYTON RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58391,2003-05-08T00:00:00.0000000,5204006,REED RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58392,2003-05-09T00:00:00.0000000,5204006,REED RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58393,2003-05-10T00:00:00.0000000,5204006,REED RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58394,2003-05-11T00:00:00.0000000,5204006,REED RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58395,2003-05-12T00:00:00.0000000,5204006,REED RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58695,2003-05-08T00:00:00.0000000,5204008,SOUTHFORK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58696,2003-05-09T00:00:00.0000000,5204008,SOUTHFORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58697,2003-05-10T00:00:00.0000000,5204008,SOUTHFORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58698,2003-05-11T00:00:00.0000000,5204008,SOUTHFORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58699,2003-05-12T00:00:00.0000000,5204008,SOUTHFORK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
58999,2003-05-08T00:00:00.0000000,5204013,TRIANGLE RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
59000,2003-05-09T00:00:00.0000000,5204013,TRIANGLE RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3704516,HOMESTAKE PROJ RESERVOIR
