PageNumber,PageCount,ResultCount,ResultDateTime
1,1,490,2020-11-09T12:06:09.1454866-07:00
stationNum,abbrev,usgsSiteId,measType,measDate,value,flagA,flagB,flagC,flagD,dataSource,modified,measUnit
9378,,09032400,Streamflow,2019-06-14T00:00:00.0000000-06:00,0.500000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-15T00:00:00.0000000-06:00,0.480000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-16T00:00:00.0000000-06:00,0.460000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-17T00:00:00.0000000-06:00,0.450000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-18T00:00:00.0000000-06:00,0.490000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-19T00:00:00.0000000-06:00,3.760000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-20T00:00:00.0000000-06:00,5.410000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-21T00:00:00.0000000-06:00,5.140000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-22T00:00:00.0000000-06:00,6.110000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-23T00:00:00.0000000-06:00,5.540000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-24T00:00:00.0000000-06:00,4.980000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-25T00:00:00.0000000-06:00,4.140000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-26T00:00:00.0000000-06:00,3.610000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-27T00:00:00.0000000-06:00,3.230000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-28T00:00:00.0000000-06:00,2.970000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-29T00:00:00.0000000-06:00,2.760000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-06-30T00:00:00.0000000-06:00,5.120000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-01T00:00:00.0000000-06:00,4.000000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-02T00:00:00.0000000-06:00,2.960000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-03T00:00:00.0000000-06:00,2.610000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-04T00:00:00.0000000-06:00,2.380000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-05T00:00:00.0000000-06:00,2.190000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-06T00:00:00.0000000-06:00,2.060000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-07T00:00:00.0000000-06:00,1.950000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-08T00:00:00.0000000-06:00,1.900000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-09T00:00:00.0000000-06:00,1.700000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-10T00:00:00.0000000-06:00,1.510000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-11T00:00:00.0000000-06:00,1.380000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-12T00:00:00.0000000-06:00,1.270000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-13T00:00:00.0000000-06:00,1.240000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-14T00:00:00.0000000-06:00,1.230000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-15T00:00:00.0000000-06:00,1.480000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-16T00:00:00.0000000-06:00,1.260000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-17T00:00:00.0000000-06:00,0.960000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-18T00:00:00.0000000-06:00,0.840000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-19T00:00:00.0000000-06:00,0.750000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-20T00:00:00.0000000-06:00,0.720000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-21T00:00:00.0000000-06:00,0.690000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-22T00:00:00.0000000-06:00,0.610000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-23T00:00:00.0000000-06:00,0.570000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-24T00:00:00.0000000-06:00,0.530000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-25T00:00:00.0000000-06:00,0.540000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-26T00:00:00.0000000-06:00,0.630000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-27T00:00:00.0000000-06:00,0.590000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-28T00:00:00.0000000-06:00,0.500000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-29T00:00:00.0000000-06:00,0.420000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-30T00:00:00.0000000-06:00,0.390000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-07-31T00:00:00.0000000-06:00,0.390000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-01T00:00:00.0000000-06:00,0.460000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-02T00:00:00.0000000-06:00,0.470000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-03T00:00:00.0000000-06:00,0.360000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-04T00:00:00.0000000-06:00,0.410000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-05T00:00:00.0000000-06:00,0.420000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-06T00:00:00.0000000-06:00,0.330000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-07T00:00:00.0000000-06:00,0.290000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-08T00:00:00.0000000-06:00,0.290000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-09T00:00:00.0000000-06:00,0.380000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-10T00:00:00.0000000-06:00,0.300000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-11T00:00:00.0000000-06:00,0.890000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-12T00:00:00.0000000-06:00,0.530000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-13T00:00:00.0000000-06:00,0.320000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-14T00:00:00.0000000-06:00,0.430000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-15T00:00:00.0000000-06:00,0.550000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-16T00:00:00.0000000-06:00,0.530000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
9378,,09032400,Streamflow,2019-08-17T00:00:00.0000000-06:00,0.490000,A,,,,USGS,2020-02-16T01:08:40.2030000-07:00,cfs
