PageNumber,PageCount,ResultCount,ResultDateTime
1,1,3075,2020-11-11T10:13:55.3588106-07:00
stationNum,abbrev,usgsSiteId,measType,measDate,value,flagA,flagB,flagC,flagD,dataSource,modified,measUnit
1132,BULAUPCO,09101500,Streamflow,1945-05-01T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-02T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-03T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-04T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-05T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-06T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-07T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-08T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-09T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-10T00:00:00.0000000-06:00,33.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-11T00:00:00.0000000-06:00,40.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-12T00:00:00.0000000-06:00,45.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-13T00:00:00.0000000-06:00,45.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-14T00:00:00.0000000-06:00,33.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-15T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-16T00:00:00.0000000-06:00,23.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-17T00:00:00.0000000-06:00,28.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-18T00:00:00.0000000-06:00,26.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-19T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-20T00:00:00.0000000-06:00,29.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-21T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-22T00:00:00.0000000-06:00,29.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-23T00:00:00.0000000-06:00,35.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-24T00:00:00.0000000-06:00,40.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-25T00:00:00.0000000-06:00,46.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-26T00:00:00.0000000-06:00,50.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-27T00:00:00.0000000-06:00,50.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-28T00:00:00.0000000-06:00,43.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-29T00:00:00.0000000-06:00,33.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-30T00:00:00.0000000-06:00,35.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-05-31T00:00:00.0000000-06:00,32.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-06-01T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
1132,BULAUPCO,09101500,Streamflow,1945-06-02T00:00:00.0000000-06:00,32.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
