PageNumber,PageCount,ResultCount,ResultDateTime
1,1,7066,2020-11-09T12:06:31.3685619-07:00
stationNum,abbrev,usgsSiteId,measType,measDate,value,flagA,flagB,flagC,flagD,dataSource,modified,measUnit
2299,ERIRGRCO,,Streamflow,1999-07-06T00:00:00.0000000-06:00,5.991000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-07T00:00:00.0000000-06:00,6.410000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-08T00:00:00.0000000-06:00,6.410000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-09T00:00:00.0000000-06:00,6.410000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-10T00:00:00.0000000-06:00,6.410000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-11T00:00:00.0000000-06:00,20.555000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-16T00:00:00.0000000-06:00,8.707000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-17T00:00:00.0000000-06:00,9.512000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-18T00:00:00.0000000-06:00,11.031000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-19T00:00:00.0000000-06:00,11.418000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-20T00:00:00.0000000-06:00,11.184000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-21T00:00:00.0000000-06:00,10.355000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-22T00:00:00.0000000-06:00,10.271000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-23T00:00:00.0000000-06:00,9.253000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-24T00:00:00.0000000-06:00,5.120000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-25T00:00:00.0000000-06:00,5.562000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-26T00:00:00.0000000-06:00,4.637000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-27T00:00:00.0000000-06:00,5.469000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-28T00:00:00.0000000-06:00,5.146000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-29T00:00:00.0000000-06:00,6.288000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-30T00:00:00.0000000-06:00,29.121000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-07-31T00:00:00.0000000-06:00,14.282000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-01T00:00:00.0000000-06:00,13.284000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-02T00:00:00.0000000-06:00,13.023000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-03T00:00:00.0000000-06:00,12.337000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-04T00:00:00.0000000-06:00,31.462000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-05T00:00:00.0000000-06:00,48.932999,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-06T00:00:00.0000000-06:00,50.137001,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-07T00:00:00.0000000-06:00,49.716999,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-08T00:00:00.0000000-06:00,48.824001,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-09T00:00:00.0000000-06:00,33.248001,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-10T00:00:00.0000000-06:00,8.871000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-11T00:00:00.0000000-06:00,10.500000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-12T00:00:00.0000000-06:00,8.304000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-13T00:00:00.0000000-06:00,7.554000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-14T00:00:00.0000000-06:00,6.714000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-15T00:00:00.0000000-06:00,6.225000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-16T00:00:00.0000000-06:00,6.209000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-17T00:00:00.0000000-06:00,6.654000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
2299,ERIRGRCO,,Streamflow,1999-08-18T00:00:00.0000000-06:00,6.569000,O,,,,DWR,2013-09-18T11:26:20.3230000-06:00,cfs
