PageNumber,PageCount,ResultCount,ResultDateTime
1,1,3237,2020-11-09T12:06:16.9019081-07:00
stationNum,abbrev,usgsSiteId,measType,measDate,value,flagA,flagB,flagC,flagD,dataSource,modified,measUnit
3602,BIGLKDCO,,Streamflow,2011-10-28T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-10-29T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-10-30T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-10-31T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-01T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-02T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-03T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-04T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-05T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-06T00:00:00.0000000-06:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-07T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-08T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-09T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-10T00:00:00.0000000-07:00,30.169001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-11T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-12T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-13T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-14T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-15T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-16T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-17T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-18T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-19T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-20T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-21T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-22T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-23T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
3602,BIGLKDCO,,Streamflow,2011-11-24T00:00:00.0000000-07:00,19.200001,O,,,,DWR,2014-05-02T17:08:29.4600000-06:00,cfs
