PageNumber,PageCount,ResultCount,ResultDateTime
1,1,6981,2020-11-09T12:06:28.2435913-07:00
stationNum,abbrev,usgsSiteId,measType,measDate,value,flagA,flagB,flagC,flagD,dataSource,modified,measUnit
2411,ALSOUTCO,,Streamflow,2000-01-17T00:00:00.0000000-07:00,0.000000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-01-18T00:00:00.0000000-07:00,0.000000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-01-30T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-01-31T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-02-01T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-02-20T00:00:00.0000000-07:00,3.970000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-02-24T00:00:00.0000000-07:00,4.080000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-02-25T00:00:00.0000000-07:00,4.123000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-02-26T00:00:00.0000000-07:00,4.180000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-02-27T00:00:00.0000000-07:00,4.080000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-02-28T00:00:00.0000000-07:00,3.765000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-02-29T00:00:00.0000000-07:00,3.823000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-01T00:00:00.0000000-07:00,3.729000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-02T00:00:00.0000000-07:00,3.760000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-03T00:00:00.0000000-07:00,3.697000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-04T00:00:00.0000000-07:00,3.531000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-05T00:00:00.0000000-07:00,3.520000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-06T00:00:00.0000000-07:00,3.520000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-07T00:00:00.0000000-07:00,3.514000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-08T00:00:00.0000000-07:00,3.763000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-09T00:00:00.0000000-07:00,3.900000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-10T00:00:00.0000000-07:00,4.296000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-11T00:00:00.0000000-07:00,4.347000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-12T00:00:00.0000000-07:00,4.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-13T00:00:00.0000000-07:00,4.647000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-14T00:00:00.0000000-07:00,4.540000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-15T00:00:00.0000000-07:00,4.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-16T00:00:00.0000000-07:00,4.033000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-17T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-18T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-19T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-21T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-22T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-23T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-24T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-25T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-26T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-27T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-28T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-29T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-30T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-03-31T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
2411,ALSOUTCO,,Streamflow,2000-04-02T00:00:00.0000000-07:00,2.700000,O,,,,DWR,2013-09-18T11:27:14.5270000-06:00,cfs
