analysisDate,analysisWdid,analysisStructureName,analysisWrAdminNo,analysisOutOfPriorityPercentOfDay,division,callType,dateTimeSet,dateTimeReleased,waterSourceName,locationWdid,locationStructure,locationWdidStreamMile,priorityWdid,priorityStructure,priorityAdminNo,priorityOrderNo,priorityDate,priorityNo,boundingWdid,boundingStructureName,setComments,releaseComment
2016-08-23T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,33.3,5,CALL,2016-08-20T06:30:00.0000000,2016-08-23T08:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200628,GALBRAITH DITCH,18749.14411,0,1901-05-02T00:00:00.0000000,119,,,,
2016-08-23T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,66.7,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
2016-08-24T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,100.0,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
2016-08-25T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,100.0,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
2016-08-26T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,100.0,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
2016-08-27T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,100.0,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
2016-08-28T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,100.0,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
2016-08-29T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,100.0,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
2016-08-30T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,100.0,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
2016-08-31T00:00:00.0000000,7203834,COLBY HORSE PARK RES,22995.18506,100.0,5,CALL,2016-08-23T08:00:00.0000000,2016-09-03T07:00:00.0000000,PLATEAU CREEK,7200540,BLACKMAN DUNLAP CLARK D,27.29,7200662,HARDSCRABBLE DITCH,18749.16354,0,1901-05-02T00:00:00.0000000,,,,,
