analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
45290.18263,20427.18999,88281745.2,8.94,435600.0,5203971,147.54,1250.0,5300584
47847.32872,20427.18999,22070436.3,0.34,108900.0,3703684,147.54,1250.0,5300584
33070.0,20427.18999,12616.02075,13.51,62.25,5000606,147.54,1250.0,5300584
33063.12023,20427.18999,4864.008,236.23,24.0,5100763,147.54,1250.0,5300584
33025.0,20427.18999,10488.01725,3.21,51.75,5000734,147.54,1250.0,5300584
33023.28989,20427.18999,32021.386,147.54,158.0,5300584,147.54,1250.0,5300584
33023.1952,20427.18999,1578301040.6856,5.95,7787656.8,5303966,147.54,1250.0,5300584
33012.0,20427.18999,391970948.688,7.56,1934064.0,3703814,147.54,1250.0,5300584
32977.0,20427.18999,6824178903.96,1.16,33671880.0,5003642,147.54,1250.0,5300584
46020.42575,20427.18999,1500789668.4,5.64,7405200.0,5103732,147.54,1250.0,5300584
46020.43584,20427.18999,44140872.6,2.96,217800.0,5103725,147.54,1250.0,5300584
46020.44375,20427.18999,70625396.16,2.98,348480.0,5103726,147.54,1250.0,5300584
46020.4479,20427.18999,45818225.7588,0.6,226076.4,3703601,147.54,1250.0,5300584
46034.0,20427.18999,18097757766.0,19.34,89298000.0,3803875,147.54,1250.0,5300584
32871.0,20427.18999,4414087.26,3.0,21780.0,3703858,147.54,1250.0,5300584
32733.0,20427.18999,5395250576.1528,6.36,26621258.4,5000574,147.54,1250.0,5300584
32653.0,20427.18999,1739150380.44,52.41,8581320.0,5003624,147.54,1250.0,5300584
46097.0,20427.18999,13771952251.2,3.72,67953600.0,5102044,147.54,1250.0,5300584
32347.0,20427.18999,280912513.2264,4.09,1386079.2,5203936,147.54,1250.0,5300584
32335.11677,20427.18999,2432.004,226.93,12.0,5000613,147.54,1250.0,5300584
32309.0,20427.18999,1386023399.64,1.79,6838920.0,3603565,147.54,1250.0,5300584
32075.31563,20427.18999,5057749464.253201,2.97,24955959.6,3603548,147.54,1250.0,5300584
32075.30102,20427.18999,2511.04413,1.56,12.39,3600649,147.54,1250.0,5300584
33094.0,20427.18999,3781460273.8967996,4.56,18658490.4,3603569,147.54,1250.0,5300584
45943.0,20427.18999,344298806.28000003,283.81,1698840.0,5104047,147.54,1250.0,5300584
45290.37805,20427.18999,79453570.68,1.29,392040.0,5104048,147.54,1250.0,5300584
34762.3464,20427.18999,904887888.3,4.03,4464900.0,5000770,147.54,1250.0,5300584
34762.34553,20427.18999,16535170875.960001,13.11,81587880.0,5003629,147.54,1250.0,5300584
34762.33466,20427.18999,3812888575.188,52.88,18813564.0,5003623,147.54,1250.0,5300584
45290.35239,20427.18999,37519741710.0,18.41,185130000.0,3603575,147.54,1250.0,5300584
45290.3628,20427.18999,36195515.532,0.18,178596.0,3603579,147.54,1250.0,5300584
45290.3635,20427.18999,20304801.396,0.46,100188.0,3603580,147.54,1250.0,5300584
34762.14397,20427.18999,31251737.8008,2.77,154202.4,5003640,147.54,1250.0,5300584
34648.0,20427.18999,947704534.722,4.41,4676166.0,5003632,147.54,1250.0,5300584
45290.36436,20427.18999,10593809.424,0.51,52272.0,3603581,147.54,1250.0,5300584
45290.36645,20427.18999,8828174.52,0.62,43560.0,3603582,147.54,1250.0,5300584
45863.0,20427.18999,24277479.93,2.23,119790.0,5304017,147.54,1250.0,5300584
45290.45144,20427.18999,7421.66554,3.57,36.62,3600709,147.54,1250.0,5300584
45410.0,20427.18999,220704363.0,5.12,1089000.0,5303542,147.54,1250.0,5300584
45512.0,20427.18999,52969047.12,0.32,261360.0,3603592,147.54,1250.0,5300584
45655.43802,20427.18999,26484523.56,282.27,130680.0,5104038,147.54,1250.0,5300584
34241.236789999995,20427.18999,2865.71138,2.25,14.14,5100546,147.54,1250.0,5300584
34241.18263,20427.18999,3648.006,236.23,18.0,5100763,147.54,1250.0,5300584
33799.0,20427.18999,56500316.928,7.92,278784.0,3603692,147.54,1250.0,5300584
45776.0,20427.18999,20266.7,0.0,100.0,3802114,147.54,1250.0,5300584
33466.0,20427.18999,826935107.2884,2.33,4080265.2,3603571,147.54,1250.0,5300584
33433.3315,20427.18999,1703837682.36,2.15,8407080.0,5103693,147.54,1250.0,5300584
33433.33149,20427.18999,2235.4170099999997,240.53,11.03,5100629,147.54,1250.0,5300584
33289.0,20427.18999,2626.5643200000004,5.77,12.96,3601058,147.54,1250.0,5300584
32075.23878,20427.18999,2837.338,3.5,14.0,3600645,147.54,1250.0,5300584
32075.2366,20427.18999,4458.674,1.56,22.0,3600649,147.54,1250.0,5300584
32075.22262,20427.18999,3077413355.9268003,2.97,15184580.4,3603548,147.54,1250.0,5300584
46751.38928,20427.18999,1447820.62128,0.2,7143.84,5304015,147.54,1250.0,5300584
46751.43716,20427.18999,97109919.72,10.6,479160.0,5003650,147.54,1250.0,5300584
46751.4529,20427.18999,39726785.34,19.3,196020.0,5103740,147.54,1250.0,5300584
46751.46211,20427.18999,20266.7,257.52,100.0,5104700,147.54,1250.0,5300584
46883.0,20427.18999,10133.35,42.78,50.0,3702042,147.54,1250.0,5300584
46980.0,20427.18999,124830387.71280001,12.25,615938.4,5103713,147.54,1250.0,5300584
47023.0,20427.18999,72655876.2996,8.49,358498.8,5103730,147.54,1250.0,5300584
47086.0,20427.18999,335470631.76,0.41,1655280.0,3703627,147.54,1250.0,5300584
47105.0,20427.18999,3107517431.04,7.56,15333120.0,3703608,147.54,1250.0,5300584
47116.2221,20427.18999,438054019.68240005,5.66,2161447.2,5003648,147.54,1250.0,5300584
47116.23375,20427.18999,4563901381.6044,4.5,22519213.2,5003645,147.54,1250.0,5300584
47116.32797,20427.18999,391617821.70720005,7.56,1932321.6,3703608,147.54,1250.0,5300584
47116.46933,20427.18999,4855495.9860000005,16.76,23958.0,3603614,147.54,1250.0,5300584
46631.0,20427.18999,220704363.0,7.3,1089000.0,3703595,147.54,1250.0,5300584
47254.0,20427.18999,11552.019,5.74,57.0,5102039,147.54,1250.0,5300584
47450.0,20427.18999,70625396.16,0.97,348480.0,5103716,147.54,1250.0,5300584
47478.0,20427.18999,379611504.36,0.66,1873080.0,3703616,147.54,1250.0,5300584
47481.46173,20427.18999,2432.004,10.27,12.0,5300704,147.54,1250.0,5300584
47481.46538,20427.18999,35312698.08,9.15,174240.0,3703630,147.54,1250.0,5300584
47504.0,20427.18999,35312698.08,1.89,174240.0,3703718,147.54,1250.0,5300584
47558.0,20427.18999,1056026236.0824001,4.4,5210647.2,3803761,147.54,1250.0,5300584
47602.0,20427.18999,40533.4,257.52,200.0,5104700,147.54,1250.0,5300584
47609.0,20427.18999,3648.006,0.02,18.0,5302006,147.54,1250.0,5300584
47670.0,20427.18999,441408726.0,1.41,2178000.0,3603624,147.54,1250.0,5300584
47671.0,20427.18999,30400.05,226.65,150.0,5102036,147.54,1250.0,5300584
47755.0,20427.18999,1592955810.3888001,0.0,7859966.4,5003646,147.54,1250.0,5300584
46749.0,20427.18999,298039171.79520005,19.57,1470585.6,5103739,147.54,1250.0,5300584
39263.0,20427.18999,22070436.3,7.87,108900.0,5104029,147.54,1250.0,5300584
31393.30163,20427.18999,531632669.59440005,5.34,2623183.2,5003637,147.54,1250.0,5300584
32075.196010000003,20427.18999,353126980.8,41.95,1742400.0,3603534,147.54,1250.0,5300584
32075.1894,20427.18999,3040.005,1.59,15.0,3600803,147.54,1250.0,5300584
32075.18262,20427.18999,3617.60595,3.57,17.85,3600709,147.54,1250.0,5300584
32075.1461,20427.18999,17631630151.344,5.49,86998032.0,3603533,147.54,1250.0,5300584
32075.09324,20427.18999,2715.7378,1.89,13.4,3600687,147.54,1250.0,5300584
32054.0,20427.18999,233152089.07320002,1.86,1150419.6,5203940,147.54,1250.0,5300584
31983.22492,20427.18999,618855033.852,9.27,3053556.0,3703517,147.54,1250.0,5300584
46386.18627,20427.18999,882817452.0,8.12,4356000.0,3603606,147.54,1250.0,5300584
46386.32963,20427.18999,44140872.6,0.47,217800.0,3703597,147.54,1250.0,5300584
31566.0,20427.18999,11146.685,18.46,55.0,3604923,147.54,1250.0,5300584
31393.312060000004,20427.18999,4965.3415,6.6,24.5,5000601,147.54,1250.0,5300584
31393.29065,20427.18999,2118761884.8,4.92,10454400.0,5003627,147.54,1250.0,5300584
46594.0,20427.18999,4458.674,0.01,22.0,3702056,147.54,1250.0,5300584
31393.26176,20427.18999,590516593.6428,4.05,2913728.4,5003643,147.54,1250.0,5300584
31393.23745,20427.18999,2154074582.88,3.34,10628640.0,5003606,147.54,1250.0,5300584
31359.0,20427.18999,826643777529.24,2.22,4078827720.0,5103709,147.54,1250.0,5300584
31272.0,20427.18999,38506.73,18.46,190.0,3604923,147.54,1250.0,5300584
31258.0,20427.18999,4800390520646.16,266.45,23686098480.0,5104055,147.54,1250.0,5300584
31175.0,20427.18999,522009959.36759996,200.7,2575702.8,5203946,147.54,1250.0,5300584
46386.43625,20427.18999,30280638.6036,2.12,149410.8,3703603,147.54,1250.0,5300584
46386.46353,20427.18999,52969047.12,3.55,261360.0,3703614,147.54,1250.0,5300584
46506.0,20427.18999,8828174.52,1.42,43560.0,3703596,147.54,1250.0,5300584
46538.0,20427.18999,1486210820.997672,37.52,7333265.016,3703600,147.54,1250.0,5300584
46593.0,20427.18999,2432.004,11.69,12.0,3702043,147.54,1250.0,5300584
35016.0,20427.18999,194219839.44,6.1,958320.0,3603537,147.54,1250.0,5300584
35238.0,20427.18999,2230685481364.56,44.67,11006653680.0,3604512,147.54,1250.0,5300584
45290.0,20427.18999,882817.452,7.74,4356.0,5003677,147.54,1250.0,5300584
41245.0,20427.18999,882817.452,7.0,4356.0,3703884,147.54,1250.0,5300584
37837.0,20427.18999,2991.36492,3.3,14.76,5200632,147.54,1250.0,5300584
41050.0,20427.18999,882817.452,1.0,4356.0,3703855,147.54,1250.0,5300584
41199.1897,20427.18999,196338601.3248,9.33,968774.4,5303952,147.54,1250.0,5300584
41199.20666,20427.18999,92872395.95040001,3.35,458251.2,5303998,147.54,1250.0,5300584
37566.36808,20427.18999,540284280.624,1.97,2665872.0,5103660,147.54,1250.0,5300584
37566.33146,20427.18999,230945045.44320002,8.09,1139529.6,5103661,147.54,1250.0,5300584
41199.21147,20427.18999,4376744081.7804,12.92,21595741.2,5303988,147.54,1250.0,5300584
41199.21783,20427.18999,287798489.352,2.92,1420056.0,5303989,147.54,1250.0,5300584
41199.23559,20427.18999,374756008.374,3.73,1849122.0,5303976,147.54,1250.0,5300584
41199.32292,20427.18999,219291855.0768,5.04,1082030.4,5303983,147.54,1250.0,5300584
41231.0,20427.18999,4414087.26,10.76,21780.0,3703882,147.54,1250.0,5300584
41253.0,20427.18999,1997109639.9143999,20.33,9854143.2,5303978,147.54,1250.0,5300584
37905.0,20427.18999,2840906560.5360003,5.93,14017608.0,5103694,147.54,1250.0,5300584
41272.0,20427.18999,7062539.616,2.93,34848.0,7203623,147.54,1250.0,5300584
41393.0,20427.18999,29750948.132400002,0.18,146797.2,5104013,147.54,1250.0,5300584
41531.0,20427.18999,882817.452,3.9,4356.0,3703829,147.54,1250.0,5300584
41551.0,20427.18999,33547063.176,1.76,165528.0,5104023,147.54,1250.0,5300584
41684.0,20427.18999,1765634.904,3.9,8712.0,3703830,147.54,1250.0,5300584
41707.0,20427.18999,882817.452,3.5,4356.0,3703817,147.54,1250.0,5300584
41799.0,20427.18999,882817.452,2.19,4356.0,3703856,147.54,1250.0,5300584
41861.0,20427.18999,882817.452,14.06,4356.0,5204000,147.54,1250.0,5300584
42242.0,20427.18999,377706384.298584,1.86,1863679.7519999999,5203940,147.54,1250.0,5300584
