analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
46751.25987,13891.0,1666170.0,2.86,10890.0,7203951,5.87,18.72,7200799
34419.23541,13891.0,999702000.0,11.37,6534000.0,7203925,5.87,18.72,7200799
53691.50525,13891.0,16195172.4,2.3,105850.8,7204074,5.87,18.72,7200799
30895.2321,13891.0,604753063.1999999,10.43,3952634.4,7203929,5.87,18.72,7200799
30895.26528,13891.0,739046365.2,11.01,4830368.4,7203931,5.87,18.72,7200799
37486.0,13891.0,223266780000.0,33.64,1459260000.0,7203844,5.87,18.72,7200799
18749.1738,13891.0,1332936000.0,10.89,8712000.0,7203926,5.87,18.72,7200799
18749.17015,13891.0,1066348800.0,11.37,6969600.0,7203925,5.87,18.72,7200799
18749.16276,13891.0,12316328640.0,10.44,80498880.0,7203923,5.87,18.72,7200799
56854.0,13891.0,1066348.8,3.06,6969.6,7203732,5.87,18.72,7200799
37620.0,13891.0,3332340.0,6.68,21780.0,7203570,5.87,18.72,7200799
34419.25733,13891.0,933055200.0,10.89,6098400.0,7203926,5.87,18.72,7200799
34419.23861,13891.0,366557400.0,10.05,2395800.0,7203924,5.87,18.72,7200799
30895.226000000002,13891.0,401880204.0,11.01,2626668.0,7203931,5.87,18.72,7200799
37486.0,13755.0,204296400000.0,33.64,1459260000.0,7203844,2.51,11.23,7200818
18749.17412,13755.0,5837998320.0,12.34,41699988.0,7203909,2.51,11.23,7200818
14102.0,13755.0,2198.0,4.79,15.7,7200870,2.51,11.23,7200818
30895.27237,13755.0,204924535.2,10.3,1463746.68,7203903,2.51,11.23,7200818
30895.26137,13755.0,292723200.0,1.41,2090880.0,7203913,2.51,11.23,7200818
14122.0,13755.0,1842.12,5.07,13.158,7200533,2.51,11.23,7200818
41443.0,13755.0,3049200.0,15.29,21780.0,7203577,2.51,11.23,7200818
18749.15973,13755.0,1758961512.0,13.74,12564010.8,7203906,2.51,11.23,7200818
18749.1595,13755.0,9641570400.0,13.07,68868360.0,7203905,2.51,11.23,7200818
31272.0,31258.0,27225.29,18.46,190.0,3604923,266.45,23686098480.0,5104055
51361.0,31258.0,31208779.8,0.96,217800.0,3603672,266.45,23686098480.0,5104055
47116.46933,31258.0,3432965.778,16.76,23958.0,3603614,266.45,23686098480.0,5104055
54786.54603,31258.0,24967023.84,0.31,174240.0,3603678,266.45,23686098480.0,5104055
50038.48023,31258.0,1916219079.72,56.47,13372920.0,3601044,266.45,23686098480.0,5104055
31566.0,31258.0,7881.005,18.46,55.0,3604923,266.45,23686098480.0,5104055
45290.35239,31258.0,26527462830.0,18.41,185130000.0,3603575,266.45,23686098480.0,5104055
51499.49093,31258.0,10923072.93,0.51,76230.0,3603656,266.45,23686098480.0,5104055
44925.41272,31258.0,93626339.39999999,42.74,653400.0,3603583,266.45,23686098480.0,5104055
56978.26467999999,31258.0,93626339.39999999,42.74,653400.0,3603583,266.45,23686098480.0,5104055
52595.47847,31258.0,46813169.699999996,0.31,326700.0,3603685,266.45,23686098480.0,5104055
55517.51746,31258.0,31208779.8,0.29,217800.0,3603688,266.45,23686098480.0,5104055
51864.4949,31258.0,3120877.98,0.93,21780.0,3603690,266.45,23686098480.0,5104055
40785.0,31258.0,8715988022.544,58.62,60827184.0,3603542,266.45,23686098480.0,5104055
56063.0,31258.0,3370548.2184,0.52,23522.4,3603645,266.45,23686098480.0,5104055
44194.3068,31258.0,105048752.80680001,0.82,733114.8,3603596,266.45,23686098480.0,5104055
51864.51194,31258.0,26527462830.0,18.41,185130000.0,3603575,266.45,23686098480.0,5104055
43234.0,31258.0,156817876.73904,0.94,1094401.44,3603599,266.45,23686098480.0,5104055
55152.54756,31258.0,18725267.88,0.08,130680.0,3603691,266.45,23686098480.0,5104055
52133.0,31258.0,16353400.6152,0.5,114127.2,3603659,266.45,23686098480.0,5104055
32075.09324,31258.0,1920.0994,1.89,13.4,3600687,266.45,23686098480.0,5104055
46386.18627,31258.0,624175596.0,8.12,4356000.0,3603606,266.45,23686098480.0,5104055
46097.0,31258.0,9737139297.6,3.72,67953600.0,5102044,266.45,23686098480.0,5104055
44559.4266,31258.0,26215375.031999998,64.43,182952.0,3603595,266.45,23686098480.0,5104055
