analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
50313.0,31258.0,36457.25,29.76,125.0,3602047,266.45,23686098480.0,5104055
32075.30102,31258.0,3613.6426200000005,1.56,12.39,3600649,266.45,23686098480.0,5104055
32075.2366,31258.0,6416.476000000001,1.56,22.0,3600649,266.45,23686098480.0,5104055
49563.0,31258.0,25409244.96,4.78,87120.0,3603694,266.45,23686098480.0,5104055
49581.0,31258.0,40654791.936000004,1.25,139392.0,3603669,266.45,23686098480.0,5104055
32075.196010000003,31258.0,508184899.20000005,41.95,1742400.0,3603534,266.45,23686098480.0,5104055
49673.47786,31258.0,675123638.5872,0.62,2314778.4,3603625,266.45,23686098480.0,5104055
49746.0,31258.0,9333.056,49.01,32.0,3602037,266.45,23686098480.0,5104055
32075.1461,31258.0,25373672017.056,5.49,86998032.0,3603533,266.45,23686098480.0,5104055
32075.09324,31258.0,3908.2172000000005,1.89,13.4,3600687,266.45,23686098480.0,5104055
50038.48023,31258.0,3900319101.36,56.47,13372920.0,3601044,266.45,23686098480.0,5104055
31566.0,31258.0,16041.19,18.46,55.0,3604923,266.45,23686098480.0,5104055
31272.0,31258.0,55415.020000000004,18.46,190.0,3604923,266.45,23686098480.0,5104055
51361.0,31258.0,63523112.400000006,0.96,217800.0,3603672,266.45,23686098480.0,5104055
51499.49093,31258.0,22233089.34,0.51,76230.0,3603656,266.45,23686098480.0,5104055
51864.4949,31258.0,6352311.24,0.93,21780.0,3603690,266.45,23686098480.0,5104055
51864.51194,31258.0,53994645540.0,18.41,185130000.0,3603575,266.45,23686098480.0,5104055
52133.0,31258.0,33286110.897600003,0.5,114127.2,3603659,266.45,23686098480.0,5104055
52595.43829,31258.0,13975084.728,0.32,47916.0,3603684,266.45,23686098480.0,5104055
52595.47634,31258.0,25409244.96,31.08,87120.0,3603673,266.45,23686098480.0,5104055
52595.47847,31258.0,95284668.60000001,0.31,326700.0,3603685,266.45,23686098480.0,5104055
53225.0,31258.0,508184899.20000005,36.51,1742400.0,3603652,266.45,23686098480.0,5104055
53935.0,31258.0,45736640.928,4.78,156816.0,3603694,266.45,23686098480.0,5104055
54786.54603,31258.0,50818489.92,0.31,174240.0,3603678,266.45,23686098480.0,5104055
49308.49216,31258.0,31761556.200000003,1.01,108900.0,3603668,266.45,23686098480.0,5104055
55142.0,31258.0,145829.0,55.1,500.0,3607293,266.45,23686098480.0,5104055
43234.0,31258.0,319190935.18752,0.94,1094401.44,3603599,266.45,23686098480.0,5104055
44194.3068,31258.0,213818796.33840004,0.82,733114.8,3603596,266.45,23686098480.0,5104055
44559.4266,31258.0,53359414.416,64.43,182952.0,3603595,266.45,23686098480.0,5104055
44925.41272,31258.0,190569337.20000002,42.74,653400.0,3603583,266.45,23686098480.0,5104055
45290.35239,31258.0,53994645540.0,18.41,185130000.0,3603575,266.45,23686098480.0,5104055
45512.0,31258.0,76227734.88000001,0.32,261360.0,3603592,266.45,23686098480.0,5104055
35929.0,31258.0,4374.87,33.99,15.0,3600671,266.45,23686098480.0,5104055
35927.0,31258.0,27187892107.2,64.36,93218400.0,3603570,266.45,23686098480.0,5104055
35915.0,31258.0,3499.896,32.49,12.0,3600780,266.45,23686098480.0,5104055
46034.0,31258.0,26044476084.0,19.34,89298000.0,3803875,266.45,23686098480.0,5104055
46097.0,31258.0,19819211068.8,3.72,67953600.0,5102044,266.45,23686098480.0,5104055
46386.18627,31258.0,1270462248.0,8.12,4356000.0,3603606,266.45,23686098480.0,5104055
35238.0,31258.0,3210178599001.44,44.67,11006653680.0,3604512,266.45,23686098480.0,5104055
47116.46933,31258.0,6987542.364,16.76,23958.0,3603614,266.45,23686098480.0,5104055
47670.0,31258.0,635231124.0,1.41,2178000.0,3603624,266.45,23686098480.0,5104055
33799.0,31258.0,81309583.87200001,7.92,278784.0,3603692,266.45,23686098480.0,5104055
33289.0,31258.0,3779.8876800000003,5.77,12.96,3601058,266.45,23686098480.0,5104055
48212.40754,31258.0,317615562.0,39.97,1089000.0,3603636,266.45,23686098480.0,5104055
33094.0,31258.0,5441897993.0831995,4.56,18658490.4,3603569,266.45,23686098480.0,5104055
48212.44803,31258.0,3762.3882000000003,1.33,12.9,3601085,266.45,23686098480.0,5104055
48212.47999,31258.0,190569337.20000002,1.28,653400.0,3603635,266.45,23686098480.0,5104055
48577.4767,31258.0,76227734.88000001,1.41,261360.0,3603624,266.45,23686098480.0,5104055
48827.0,31258.0,25409244.96,42.22,87120.0,3601100,266.45,23686098480.0,5104055
32309.0,31258.0,1994625729.3600001,1.79,6838920.0,3603565,266.45,23686098480.0,5104055
49308.4885,31258.0,157537318.752,0.47,540144.0,3603662,266.45,23686098480.0,5104055
54969.0,31258.0,12704622.48,0.55,43560.0,3603679,266.45,23686098480.0,5104055
40785.0,31258.0,17740734831.072002,58.62,60827184.0,3603542,266.45,23686098480.0,5104055
55152.54756,31258.0,38113867.440000005,0.08,130680.0,3603691,266.45,23686098480.0,5104055
56978.26467999999,31258.0,190569337.20000002,42.74,653400.0,3603583,266.45,23686098480.0,5104055
