analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
37061.0,20427.18999,19578042.0,2.26,219978.0,5003641,147.54,1250.0,5300584
39095.38998,20427.18999,363015667080.0,2.22,4078827720.0,5103709,147.54,1250.0,5300584
32075.09324,20427.18999,1192.6000000000001,1.89,13.4,3600687,147.54,1250.0,5300584
48942.47664,20427.18999,7753680.0,1.51,87120.0,5303955,147.54,1250.0,5300584
44559.42035,20427.18999,757534536.0,25.29,8511624.0,5303995,147.54,1250.0,5300584
50403.41089,20427.18999,3876840.0,8.42,43560.0,3703696,147.54,1250.0,5300584
39263.0,20427.18999,9692100.0,7.87,108900.0,5104029,147.54,1250.0,5300584
32075.1461,20427.18999,7742824848.0,5.49,86998032.0,3603533,147.54,1250.0,5300584
44559.4266,20427.18999,16282728.0,64.43,182952.0,3603595,147.54,1250.0,5300584
44559.42885,20427.18999,3876840.0,3.35,43560.0,5304025,147.54,1250.0,5300584
39254.22423,20427.18999,6307618680.0,16.44,70872120.0,5004600,147.54,1250.0,5300584
32075.18262,20427.18999,1588.65,3.57,17.85,3600709,147.54,1250.0,5300584
44559.43736,20427.18999,15507360.0,9.51,174240.0,5003654,147.54,1250.0,5300584
39095.3698,20427.18999,135224179.20000002,3.9,1519372.8,5104020,147.54,1250.0,5300584
32075.22262,20427.18999,1351427655.6000001,2.97,15184580.4,3603548,147.54,1250.0,5300584
32075.1894,20427.18999,1335.0,1.59,15.0,3600803,147.54,1250.0,5300584
44559.44315,20427.18999,23261040.0,2.86,261360.0,5304013,147.54,1250.0,5300584
39095.36174,20427.18999,333873460.8,1.42,3751387.2,5104012,147.54,1250.0,5300584
32075.196010000003,20427.18999,155073600.0,41.95,1742400.0,3603534,147.54,1250.0,5300584
44712.0,20427.18999,22795819.2,2.5,256132.8,3703606,147.54,1250.0,5300584
39095.3564,20427.18999,144799974.0,3.42,1626966.0,5103752,147.54,1250.0,5300584
39095.29887,20427.18999,76373748.0,5.46,858132.0,5104024,147.54,1250.0,5300584
50403.50233,20427.18999,9692100.0,2.27,108900.0,3603628,147.54,1250.0,5300584
50403.38654,20427.18999,19384200.0,0.06,217800.0,5104057,147.54,1250.0,5300584
47481.46173,20427.18999,1068.0,10.27,12.0,5300704,147.54,1250.0,5300584
39446.0,20427.18999,1938420.0,3.0,21780.0,3703825,147.54,1250.0,5300584
50403.35303,20427.18999,1741709138.4,5.26,19569765.6,3703524,147.54,1250.0,5300584
31393.312060000004,20427.18999,2180.5,6.6,24.5,5000601,147.54,1250.0,5300584
48577.4042,20427.18999,4652208.0,15.25,52272.0,3703695,147.54,1250.0,5300584
50219.0,20427.18999,1938420.0,8.75,21780.0,3703706,147.54,1250.0,5300584
44194.3068,20427.18999,65247217.2,0.82,733114.8,3603596,147.54,1250.0,5300584
31566.0,20427.18999,4895.0,18.46,55.0,3604923,147.54,1250.0,5300584
29228.28408,20427.18999,4450.0,18.46,50.0,3604923,147.54,1250.0,5300584
44194.41467,20427.18999,9188110.799999999,5.59,103237.2,5104007,147.54,1250.0,5300584
39795.0,20427.18999,5815260.0,0.89,65340.0,5104032,147.54,1250.0,5300584
50313.0,20427.18999,11125.0,29.76,125.0,3602047,147.54,1250.0,5300584
29022.25372,20427.18999,433430712.0,5.61,4870008.0,3604626,147.54,1250.0,5300584
44559.0,20427.18999,1163052.0,2.85,13068.0,5303565,147.54,1250.0,5300584
50361.0,20427.18999,29076300.0,2.22,326700.0,3703969,147.54,1250.0,5300584
47481.46538,20427.18999,15507360.0,9.15,174240.0,3703630,147.54,1250.0,5300584
31983.22492,20427.18999,271766484.0,9.27,3053556.0,3703517,147.54,1250.0,5300584
50386.0,20427.18999,232583262120.0,13.16,2613295080.0,5003668,147.54,1250.0,5300584
44559.33769,20427.18999,55438812.0,3.9,622908.0,5104040,147.54,1250.0,5300584
44559.37499,20427.18999,134658160.56,0.45,1513013.04,3603578,147.54,1250.0,5300584
32054.0,20427.18999,102387344.4,1.86,1150419.6,5203940,147.54,1250.0,5300584
47478.0,20427.18999,166704120.0,0.66,1873080.0,3703616,147.54,1250.0,5300584
48577.3141,20427.18999,44583660.0,263.68,500940.0,5104053,147.54,1250.0,5300584
47504.0,20427.18999,15507360.0,1.89,174240.0,3703718,147.54,1250.0,5300584
49216.0,20427.18999,169107760.79999998,5.66,1900087.2,5003648,147.54,1250.0,5300584
50769.47116,20427.18999,155073600.0,8.86,1742400.0,5304034,147.54,1250.0,5300584
44925.44528,20427.18999,3202269.84,7.86,35980.56,5304019,147.54,1250.0,5300584
38593.0,20427.18999,8800426.799999999,5.33,98881.2,5103652,147.54,1250.0,5300584
32309.0,20427.18999,608663880.0,1.79,6838920.0,3603565,147.54,1250.0,5300584
50769.47664,20427.18999,35744464.800000004,1.51,401623.2,5303955,147.54,1250.0,5300584
32335.11677,20427.18999,1068.0,226.93,12.0,5000613,147.54,1250.0,5300584
38236.0,20427.18999,13611585240.0,19.64,152939160.0,5101070,147.54,1250.0,5300584
45290.0,20427.18999,387684.0,7.74,4356.0,5003677,147.54,1250.0,5300584
45290.18263,20427.18999,38768400.0,8.94,435600.0,5203971,147.54,1250.0,5300584
38753.37919,20427.18999,3916.0,3.28,44.0,3701290,147.54,1250.0,5300584
49304.0,20427.18999,31014720.0,2.31,348480.0,3703681,147.54,1250.0,5300584
47884.0,20427.18999,18221148.0,0.34,204732.0,3703684,147.54,1250.0,5300584
47254.0,20427.18999,5073.0,5.74,57.0,5102039,147.54,1250.0,5300584
50769.50702,20427.18999,9304416.0,9.84,104544.0,5304035,147.54,1250.0,5300584
45290.35239,20427.18999,16476570000.0,18.41,185130000.0,3603575,147.54,1250.0,5300584
49563.0,20427.18999,7753680.0,4.78,87120.0,3603694,147.54,1250.0,5300584
32347.0,20427.18999,123361048.8,4.09,1386079.2,5203936,147.54,1250.0,5300584
45290.3628,20427.18999,15895044.0,0.18,178596.0,3603579,147.54,1250.0,5300584
37905.0,20427.18999,1247567112.0,5.93,14017608.0,5103694,147.54,1250.0,5300584
45290.3635,20427.18999,8916732.0,0.46,100188.0,3603580,147.54,1250.0,5300584
38753.30942,20427.18999,100797840.0,3.0,1132560.0,5303963,147.54,1250.0,5300584
32075.31563,20427.18999,2221080404.4,2.97,24955959.6,3603548,147.54,1250.0,5300584
50769.30316,20427.18999,38768400.0,2.02,435600.0,3603661,147.54,1250.0,5300584
49581.0,20427.18999,12405888.0,1.25,139392.0,3603669,147.54,1250.0,5300584
32075.2366,20427.18999,1958.0,1.56,22.0,3600649,147.54,1250.0,5300584
38753.37912,20427.18999,1625.14,38.99,18.26,3700708,147.54,1250.0,5300584
48942.48884,20427.18999,67069332.0,263.42,753588.0,5104052,147.54,1250.0,5300584
32075.23878,20427.18999,1246.0,3.5,14.0,3600645,147.54,1250.0,5300584
50603.0,20427.18999,19384200.0,2.74,217800.0,5203978,147.54,1250.0,5300584
38753.3752,20427.18999,170541028548.0,13.87,1916191332.0,3704516,147.54,1250.0,5300584
44925.39993,20427.18999,2907630.0,216.2,32670.0,5203967,147.54,1250.0,5300584
38753.37375,20427.18999,1335.0,21.44,15.0,3700848,147.54,1250.0,5300584
44925.41272,20427.18999,58152600.0,42.74,653400.0,3603583,147.54,1250.0,5300584
38753.37094,20427.18999,791263044.0,6.3,8890596.0,3703513,147.54,1250.0,5300584
50648.0,20427.18999,3876840.0,8.42,43560.0,3703697,147.54,1250.0,5300584
38753.36675,20427.18999,1068.0,1.4,12.0,3700835,147.54,1250.0,5300584
32075.30102,20427.18999,1102.71,1.56,12.39,3600649,147.54,1250.0,5300584
44925.42542,20427.18999,7676143.2,15.81,86248.8,3703591,147.54,1250.0,5300584
48485.0,20427.18999,446573199.6,43.8,5017676.4,5003651,147.54,1250.0,5300584
44925.42885,20427.18999,69783120.0,3.18,784080.0,5304014,147.54,1250.0,5300584
38753.35914,20427.18999,1066.22,42.26,11.98,3700613,147.54,1250.0,5300584
44925.43464,20427.18999,89167320.0,0.0,1001880.0,5003653,147.54,1250.0,5300584
