analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
38753.3752,20427.18999,251659156205.556,13.87,1916191332.0,3704516,147.54,1250.0,5300584
47116.23375,20427.18999,2957515827.1956,4.5,22519213.2,5003645,147.54,1250.0,5300584
46751.46211,20427.18999,13133.3,257.52,100.0,5104700,147.54,1250.0,5300584
35702.0,20427.18999,1037936624.0364,8.55,7903090.8,5203939,147.54,1250.0,5300584
35686.0,20427.18999,1681.0624,24.25,12.8,5300621,147.54,1250.0,5300584
35645.0,20427.18999,83524636.008,5.13,635976.0,3603549,147.54,1250.0,5300584
46883.0,20427.18999,6566.65,42.78,50.0,3702042,147.54,1250.0,5300584
35621.0,20427.18999,1110934867.5612001,28.73,8458916.4,5303961,147.54,1250.0,5300584
35404.0,20427.18999,518653664.4168,1.68,3949149.6,5303982,147.54,1250.0,5300584
35238.0,20427.18999,1445536847755.44,44.67,11006653680.0,3604512,147.54,1250.0,5300584
46980.0,20427.18999,80893037.8872,12.25,615938.4,5103713,147.54,1250.0,5300584
35016.0,20427.18999,125859040.56,6.1,958320.0,3603537,147.54,1250.0,5300584
34762.3464,20427.18999,586388711.7,4.03,4464900.0,5000770,147.54,1250.0,5300584
34762.34553,20427.18999,10715181044.039999,13.11,81587880.0,5003629,147.54,1250.0,5300584
47023.0,20427.18999,47082722.9004,8.49,358498.8,5103730,147.54,1250.0,5300584
34762.33466,20427.18999,2470841800.812,52.88,18813564.0,5003623,147.54,1250.0,5300584
45290.0,20427.18999,572086.548,7.74,4356.0,5003677,147.54,1250.0,5300584
47086.0,20427.18999,217392888.24,0.41,1655280.0,3703627,147.54,1250.0,5300584
34648.0,20427.18999,614134909.278,4.41,4676166.0,5003632,147.54,1250.0,5300584
34241.236789999995,20427.18999,1857.04862,2.25,14.14,5100546,147.54,1250.0,5300584
47105.0,20427.18999,2013744648.96,7.56,15333120.0,3703608,147.54,1250.0,5300584
34241.18263,20427.18999,2363.994,236.23,18.0,5100763,147.54,1250.0,5300584
33799.0,20427.18999,36613539.072,7.92,278784.0,3603692,147.54,1250.0,5300584
33466.0,20427.18999,535873469.5116,2.33,4080265.2,3603571,147.54,1250.0,5300584
47116.2221,20427.18999,283869345.1176,5.66,2161447.2,5003648,147.54,1250.0,5300584
33433.3315,20427.18999,1104127037.64,2.15,8407080.0,5103693,147.54,1250.0,5300584
33433.33149,20427.18999,1448.6029899999999,240.53,11.03,5100629,147.54,1250.0,5300584
35915.0,20427.18999,1575.996,32.49,12.0,3600780,147.54,1250.0,5300584
35927.0,20427.18999,12242652127.2,64.36,93218400.0,3603570,147.54,1250.0,5300584
35929.0,20427.18999,1969.995,33.99,15.0,3600671,147.54,1250.0,5300584
37202.0,20427.18999,1969.995,10.27,15.0,5300754,147.54,1250.0,5300584
38236.0,20427.18999,20085958700.28,19.64,152939160.0,5101070,147.54,1250.0,5300584
37905.0,20427.18999,1840974511.464,5.93,14017608.0,5103694,147.54,1250.0,5300584
46594.0,20427.18999,2889.326,0.01,22.0,3702056,147.54,1250.0,5300584
37837.0,20427.18999,1938.47508,3.3,14.76,5200632,147.54,1250.0,5300584
37566.36808,20427.18999,350116967.376,1.97,2665872.0,5103660,147.54,1250.0,5300584
37566.33146,20427.18999,149657840.9568,8.09,1139529.6,5103661,147.54,1250.0,5300584
46599.0,20427.18999,3260893.3236000002,0.47,24829.2,3703607,147.54,1250.0,5300584
37494.0,20427.18999,2889.326,3.97,22.0,5300595,147.54,1250.0,5300584
