analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
44559.0,20427.18999,1775614.5,2.85,13068.0,5303565,147.54,1250.0,5300584
40785.0,20427.18999,8264893626.0,58.62,60827184.0,3603542,147.54,1250.0,5300584
46097.0,20427.18999,9233195400.0,3.72,67953600.0,5102044,147.54,1250.0,5300584
53325.50829,20427.18999,2130737.4,3.66,15681.6,3703891,147.54,1250.0,5300584
46386.18627,20427.18999,591871500.0,8.12,4356000.0,3603606,147.54,1250.0,5300584
46386.32963,20427.18999,29593575.0,0.47,217800.0,3703597,147.54,1250.0,5300584
40478.0,20427.18999,591871.5,1.34,4356.0,3703840,147.54,1250.0,5300584
50038.49798,20427.18999,11375770.23,0.95,83722.32,3703690,147.54,1250.0,5300584
40221.0,20427.18999,4143100.5,3.19,30492.0,5104021,147.54,1250.0,5300584
53325.49095,20427.18999,5030907.75,1.41,37026.0,3703914,147.54,1250.0,5300584
50038.49551,20427.18999,757595520.0,5.95,5575680.0,5303966,147.54,1250.0,5300584
46386.43625,20427.18999,20301192.45,2.12,149410.8,3703603,147.54,1250.0,5300584
40176.0,20427.18999,88780725.0,3.0,653400.0,3703851,147.54,1250.0,5300584
53325.46264,20427.18999,48119152.949999996,1.23,354142.8,3703931,147.54,1250.0,5300584
50038.48023,20427.18999,1817045505.0,56.47,13372920.0,3601044,147.54,1250.0,5300584
40028.0,20427.18999,10190.625,2.15,75.0,5000576,147.54,1250.0,5300584
50038.4304,20427.18999,6451399350.0,3.42,47480400.0,5103752,147.54,1250.0,5300584
53325.2791,20427.18999,35512290.0,3.25,261360.0,3703893,147.54,1250.0,5300584
50313.0,20427.18999,16984.375,29.76,125.0,3602047,147.54,1250.0,5300584
50361.0,20427.18999,44390362.5,2.22,326700.0,3703969,147.54,1250.0,5300584
50403.50233,20427.18999,14796787.5,2.27,108900.0,3603628,147.54,1250.0,5300584
46034.0,20427.18999,12133365750.0,19.34,89298000.0,3803875,147.54,1250.0,5300584
30894.29746,20427.18999,2069.3762500000003,3.96,15.23,3700682,147.54,1250.0,5300584
41045.0,20427.18999,6214650.75,0.0,45738.0,5104019,147.54,1250.0,5300584
30894.300710000003,20427.18999,3906351.9,5.26,28749.6,3703524,147.54,1250.0,5300584
53325.53142,20427.18999,840457.53,0.92,6185.52,3703937,147.54,1250.0,5300584
46020.44375,20427.18999,47349720.0,2.98,348480.0,5103726,147.54,1250.0,5300584
40937.0,20427.18999,591871.5,8.95,4356.0,5203987,147.54,1250.0,5300584
53325.52868,20427.18999,4076.25,8.05,30.0,3600776,147.54,1250.0,5300584
46020.4479,20427.18999,30718130.849999998,0.6,226076.4,3703601,147.54,1250.0,5300584
53325.52807,20427.18999,10180189.799999999,30.22,74923.2,3703894,147.54,1250.0,5300584
50403.41089,20427.18999,5918715.0,8.42,43560.0,3703696,147.54,1250.0,5300584
40922.0,20427.18999,1183743.0,6.59,8712.0,5204014,147.54,1250.0,5300584
50403.38654,20427.18999,29593575.0,0.06,217800.0,5104057,147.54,1250.0,5300584
50403.35303,20427.18999,2659041900.9,5.26,19569765.6,3703524,147.54,1250.0,5300584
40912.0,20427.18999,591871.5,11.61,4356.0,3703879,147.54,1250.0,5300584
50386.0,20427.18999,355081468995.0,13.16,2613295080.0,5003668,147.54,1250.0,5300584
40884.0,20427.18999,591871.5,11.62,4356.0,3703859,147.54,1250.0,5300584
39795.0,20427.18999,8878072.5,0.89,65340.0,5104032,147.54,1250.0,5300584
46386.46353,20427.18999,35512290.0,3.55,261360.0,3703614,147.54,1250.0,5300584
31175.0,20427.18999,349973617.95,200.7,2575702.8,5203946,147.54,1250.0,5300584
31258.0,20427.18999,3218348630970.0,266.45,23686098480.0,5104055,147.54,1250.0,5300584
46594.0,20427.18999,2989.25,0.01,22.0,3702056,147.54,1250.0,5300584
49673.47786,20427.18999,314520515.09999996,0.62,2314778.4,3603625,147.54,1250.0,5300584
39263.0,20427.18999,14796787.5,7.87,108900.0,5104029,147.54,1250.0,5300584
46599.0,20427.18999,3373667.5500000003,0.47,24829.2,3703607,147.54,1250.0,5300584
49673.42368,20427.18999,285577998.75,4.08,2101770.0,5003661,147.54,1250.0,5300584
31983.22492,20427.18999,414901921.5,9.27,3053556.0,3703517,147.54,1250.0,5300584
46631.0,20427.18999,147967875.0,7.3,1089000.0,3703595,147.54,1250.0,5300584
32054.0,20427.18999,156313263.15,1.86,1150419.6,5203940,147.54,1250.0,5300584
39254.22423,20427.18999,9629749305.0,16.44,70872120.0,5004600,147.54,1250.0,5300584
46749.0,20427.18999,199815818.4,19.57,1470585.6,5103739,147.54,1250.0,5300584
32075.09324,20427.18999,1820.7250000000001,1.89,13.4,3600687,147.54,1250.0,5300584
39095.38998,20427.18999,554210716455.0,2.22,4078827720.0,5103709,147.54,1250.0,5300584
32075.1461,20427.18999,11820857598.0,5.49,86998032.0,3603533,147.54,1250.0,5300584
46751.38928,20427.18999,970669.26,0.2,7143.84,5304015,147.54,1250.0,5300584
32075.18262,20427.18999,2425.36875,3.57,17.85,3600709,147.54,1250.0,5300584
49581.0,20427.18999,18939888.0,1.25,139392.0,3603669,147.54,1250.0,5300584
31566.0,20427.18999,7473.125,18.46,55.0,3604923,147.54,1250.0,5300584
46593.0,20427.18999,1630.5,11.69,12.0,3702043,147.54,1250.0,5300584
31393.312060000004,20427.18999,3328.9375,6.6,24.5,5000601,147.54,1250.0,5300584
31393.23745,20427.18999,1444166460.0,3.34,10628640.0,5003606,147.54,1250.0,5300584
