analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
31566.0,31258.0,6755.87,18.46,55.0,3604923,266.45,23686098480.0,5104055
35927.0,31258.0,11450388945.6,64.36,93218400.0,3603570,266.45,23686098480.0,5104055
49308.49216,31258.0,13376622.6,1.01,108900.0,3603668,266.45,23686098480.0,5104055
49563.0,31258.0,10701298.08,4.78,87120.0,3603694,266.45,23686098480.0,5104055
49581.0,31258.0,17122076.928,1.25,139392.0,3603669,266.45,23686098480.0,5104055
49673.47786,31258.0,284333489.9856,0.62,2314778.4,3603625,266.45,23686098480.0,5104055
49746.0,31258.0,3930.688,49.01,32.0,3602037,266.45,23686098480.0,5104055
50038.48023,31258.0,1642649255.28,56.47,13372920.0,3601044,266.45,23686098480.0,5104055
35929.0,31258.0,1842.51,33.99,15.0,3600671,266.45,23686098480.0,5104055
50313.0,31258.0,15354.25,29.76,125.0,3602047,266.45,23686098480.0,5104055
52133.0,31258.0,14018700.4848,0.5,114127.2,3603659,266.45,23686098480.0,5104055
35915.0,31258.0,1474.008,32.49,12.0,3600780,266.45,23686098480.0,5104055
35238.0,31258.0,1351991298129.12,44.67,11006653680.0,3604512,266.45,23686098480.0,5104055
51361.0,31258.0,26753245.2,0.96,217800.0,3603672,266.45,23686098480.0,5104055
51499.49093,31258.0,9363635.82,0.51,76230.0,3603656,266.45,23686098480.0,5104055
33799.0,31258.0,34244153.856,7.92,278784.0,3603692,266.45,23686098480.0,5104055
33289.0,31258.0,1591.92864,5.77,12.96,3601058,266.45,23686098480.0,5104055
33094.0,31258.0,2291897009.7936,4.56,18658490.4,3603569,266.45,23686098480.0,5104055
53935.0,31258.0,19262336.544,4.78,156816.0,3603694,266.45,23686098480.0,5104055
51864.4949,31258.0,2675324.52,0.93,21780.0,3603690,266.45,23686098480.0,5104055
56063.0,31258.0,2889350.4816,0.52,23522.4,3603645,266.45,23686098480.0,5104055
49308.4885,31258.0,66348048.096,0.47,540144.0,3603662,266.45,23686098480.0,5104055
48827.0,31258.0,10701298.08,42.22,87120.0,3601100,266.45,23686098480.0,5104055
48577.4767,31258.0,32103894.240000002,1.41,261360.0,3603624,266.45,23686098480.0,5104055
44925.41272,31258.0,80259735.60000001,42.74,653400.0,3603583,266.45,23686098480.0,5104055
44194.3068,31258.0,90051423.34320001,0.82,733114.8,3603596,266.45,23686098480.0,5104055
45290.35239,31258.0,22740258420.0,18.41,185130000.0,3603575,266.45,23686098480.0,5104055
43234.0,31258.0,134429706.48096,0.94,1094401.44,3603599,266.45,23686098480.0,5104055
45512.0,31258.0,32103894.240000002,0.32,261360.0,3603592,266.45,23686098480.0,5104055
55142.0,31258.0,61417.0,55.1,500.0,3607293,266.45,23686098480.0,5104055
55152.54756,31258.0,16051947.120000001,0.08,130680.0,3603691,266.45,23686098480.0,5104055
46034.0,31258.0,10968830532.0,19.34,89298000.0,3803875,266.45,23686098480.0,5104055
46097.0,31258.0,8347012502.400001,3.72,67953600.0,5102044,266.45,23686098480.0,5104055
46386.18627,31258.0,535064904.0,8.12,4356000.0,3603606,266.45,23686098480.0,5104055
55517.51746,31258.0,26753245.2,0.29,217800.0,3603688,266.45,23686098480.0,5104055
54969.0,31258.0,5350649.04,0.55,43560.0,3603679,266.45,23686098480.0,5104055
47116.46933,31258.0,2942856.972,16.76,23958.0,3603614,266.45,23686098480.0,5104055
54786.54603,31258.0,21402596.16,0.31,174240.0,3603678,266.45,23686098480.0,5104055
40785.0,31258.0,7471646319.456,58.62,60827184.0,3603542,266.45,23686098480.0,5104055
47670.0,31258.0,267532452.0,1.41,2178000.0,3603624,266.45,23686098480.0,5104055
48212.40754,31258.0,133766226.0,39.97,1089000.0,3603636,266.45,23686098480.0,5104055
48212.44803,31258.0,1584.5586,1.33,12.9,3601085,266.45,23686098480.0,5104055
48212.47999,31258.0,80259735.60000001,1.28,653400.0,3603635,266.45,23686098480.0,5104055
51864.51194,31258.0,22740258420.0,18.41,185130000.0,3603575,266.45,23686098480.0,5104055
44559.4266,31258.0,22472725.968000002,64.43,182952.0,3603595,266.45,23686098480.0,5104055
53225.0,31258.0,214025961.6,36.51,1742400.0,3603652,266.45,23686098480.0,5104055
32075.30102,31258.0,1521.91326,1.56,12.39,3600649,266.45,23686098480.0,5104055
32075.09324,31258.0,1645.9756,1.89,13.4,3600687,266.45,23686098480.0,5104055
32075.1461,31258.0,10686316262.688,5.49,86998032.0,3603533,266.45,23686098480.0,5104055
31272.0,31258.0,23338.46,18.46,190.0,3604923,266.45,23686098480.0,5104055
52595.43829,31258.0,5885713.944,0.32,47916.0,3603684,266.45,23686098480.0,5104055
32309.0,31258.0,840051899.28,1.79,6838920.0,3603565,266.45,23686098480.0,5104055
32075.2366,31258.0,2702.348,1.56,22.0,3600649,266.45,23686098480.0,5104055
56613.53112000001,31258.0,8025973.5600000005,1.31,65340.0,3603539,266.45,23686098480.0,5104055
52595.47847,31258.0,40129867.800000004,0.31,326700.0,3603685,266.45,23686098480.0,5104055
52595.47634,31258.0,10701298.08,31.08,87120.0,3603673,266.45,23686098480.0,5104055
32075.196010000003,31258.0,214025961.6,41.95,1742400.0,3603534,266.45,23686098480.0,5104055
41245.0,31258.0,108900.0,7.0,4356.0,3703884,266.45,23686098480.0,5104055
41231.0,31258.0,544500.0,10.76,21780.0,3703882,266.45,23686098480.0,5104055
41045.0,31258.0,1143450.0,0.0,45738.0,5104019,266.45,23686098480.0,5104055
41050.0,31258.0,108900.0,1.0,4356.0,3703855,266.45,23686098480.0,5104055
41199.20666,31258.0,11456280.0,3.35,458251.2,5303998,266.45,23686098480.0,5104055
41199.21147,31258.0,539893530.0,12.92,21595741.2,5303988,266.45,23686098480.0,5104055
41199.21783,31258.0,35501400.0,2.92,1420056.0,5303989,266.45,23686098480.0,5104055
54168.0,31258.0,1089000.0,15.28,43560.0,5103528,266.45,23686098480.0,5104055
41199.23559,31258.0,46228050.0,3.73,1849122.0,5303976,266.45,23686098480.0,5104055
