analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
48577.4767,20427.18999,74443952.88000001,1.41,261360.0,3603624,147.54,1250.0,5300584
47116.32797,20427.18999,550388958.2928001,7.56,1932321.6,3703608,147.54,1250.0,5300584
46599.0,20427.18999,7072175.523600001,0.47,24829.2,3703607,147.54,1250.0,5300584
51499.51074,20427.18999,13648058.028,1.51,47916.0,5104062,147.54,1250.0,5300584
40912.0,20427.18999,1240732.5480000002,11.61,4356.0,3703879,147.54,1250.0,5300584
54421.51986,20427.18999,6203662.74,0.69,21780.0,3703977,147.54,1250.0,5300584
38753.35215,20427.18999,797791028.3640001,7.52,2800908.0,5303999,147.54,1250.0,5300584
46386.32963,20427.18999,62036627.400000006,0.47,217800.0,3703597,147.54,1250.0,5300584
47116.23375,20427.18999,6414215053.3956,4.5,22519213.2,5003645,147.54,1250.0,5300584
43098.0,20427.18999,12407325.48,21.93,43560.0,7203609,147.54,1250.0,5300584
40922.0,20427.18999,2481465.0960000004,6.59,8712.0,5204014,147.54,1250.0,5300584
38753.30942,20427.18999,322590462.48,3.0,1132560.0,5303963,147.54,1250.0,5300584
52960.52462,20427.18999,7444395.288000001,8.42,26136.0,3703926,147.54,1250.0,5300584
32977.0,20427.18999,9590862596.04,1.16,33671880.0,5003642,147.54,1250.0,5300584
30894.17657,20427.18999,3748.4022800000002,2.12,13.16,3700560,147.54,1250.0,5300584
54042.0,20427.18999,14888790.576000001,2.23,52272.0,5103521,147.54,1250.0,5300584
48212.47389,20427.18999,1247184357.2496002,3.29,4378651.2,5003616,147.54,1250.0,5300584
33012.0,20427.18999,550885251.312,7.56,1934064.0,3703814,147.54,1250.0,5300584
51499.39598,20427.18999,37221976.440000005,22.0,130680.0,5304041,147.54,1250.0,5300584
33023.1952,20427.18999,2218181649.3144,5.95,7787656.8,5303966,147.54,1250.0,5300584
40937.0,20427.18999,1240732.5480000002,8.95,4356.0,5203987,147.54,1250.0,5300584
46594.0,20427.18999,6266.326000000001,0.01,22.0,3702056,147.54,1250.0,5300584
39095.3698,20427.18999,432767512.74240005,3.9,1519372.8,5104020,147.54,1250.0,5300584
54421.53724,20427.18999,18735061.4748,3.19,65775.6,5104021,147.54,1250.0,5300584
33023.28989,20427.18999,45003.614,147.54,158.0,5300584,147.54,1250.0,5300584
49308.45168,20427.18999,62036627.400000006,248.77,217800.0,5103746,147.54,1250.0,5300584
33025.0,20427.18999,14740.107750000001,3.21,51.75,5000734,147.54,1250.0,5300584
42672.0,20427.18999,2481465.0960000004,2.15,8712.0,3703863,147.54,1250.0,5300584
51864.32323,20427.18999,310183137.0,8.27,1089000.0,5304056,147.54,1250.0,5300584
47116.2221,20427.18999,615651490.3176001,5.66,2161447.2,5003648,147.54,1250.0,5300584
45655.43802,20427.18999,37221976.440000005,282.27,130680.0,5104038,147.54,1250.0,5300584
51499.51088,20427.18999,219113367.97680002,58.56,769269.6,3703742,147.54,1250.0,5300584
50403.38654,20427.18999,62036627.400000006,0.06,217800.0,5104057,147.54,1250.0,5300584
54421.22053,20427.18999,18610988.220000003,3.38,65340.0,3603674,147.54,1250.0,5300584
47023.0,20427.18999,102112288.70040001,8.49,358498.8,5103730,147.54,1250.0,5300584
50038.49798,20427.18999,23846879.572560005,0.95,83722.32,3703690,147.54,1250.0,5300584
47921.0,20427.18999,55832964.660000004,15.28,196020.0,5103750,147.54,1250.0,5300584
54421.3835,20427.18999,52110767.016,223.43,182952.0,5303587,147.54,1250.0,5300584
38753.36675,20427.18999,3417.996,1.4,12.0,3700835,147.54,1250.0,5300584
42733.0,20427.18999,6203662.74,3.0,21780.0,7203568,147.54,1250.0,5300584
47086.0,20427.18999,471478368.24000007,0.41,1655280.0,3703627,147.54,1250.0,5300584
50403.41089,20427.18999,12407325.48,8.42,43560.0,3703696,147.54,1250.0,5300584
40884.0,20427.18999,1240732.5480000002,11.62,4356.0,3703859,147.54,1250.0,5300584
32347.0,20427.18999,394801096.77360004,4.09,1386079.2,5203936,147.54,1250.0,5300584
30870.2208,20427.18999,187350614.74800003,6.94,657756.0,5103714,147.54,1250.0,5300584
53979.0,20427.18999,173702556.72000003,7.25,609840.0,5303518,147.54,1250.0,5300584
47105.0,20427.18999,4367378568.96,7.56,15333120.0,3703608,147.54,1250.0,5300584
44194.41467,20427.18999,29405361.3876,5.59,103237.2,5104007,147.54,1250.0,5300584
54421.4458,20427.18999,37221976.440000005,0.24,130680.0,5103529,147.54,1250.0,5300584
52976.0,20427.18999,74443952880.0,13.16,261360000.0,5003668,147.54,1250.0,5300584
32653.0,20427.18999,2444243119.5600004,52.41,8581320.0,5003624,147.54,1250.0,5300584
38753.35914,20427.18999,3412.2993400000005,42.26,11.98,3700613,147.54,1250.0,5300584
32733.0,20427.18999,7582612893.8472,6.36,26621258.4,5000574,147.54,1250.0,5300584
52960.5296,20427.18999,12407325.48,7.08,43560.0,3703783,147.54,1250.0,5300584
32871.0,20427.18999,6203662.74,3.0,21780.0,3703858,147.54,1250.0,5300584
49673.42368,20427.18999,598653454.4100001,4.08,2101770.0,5003661,147.54,1250.0,5300584
54421.54229,20427.18999,18610988.220000003,8.17,65340.0,5103522,147.54,1250.0,5300584
30894.180610000003,20427.18999,3395.2093600000003,36.6,11.92,3700658,147.54,1250.0,5300584
41045.0,20427.18999,13027691.754,0.0,45738.0,5104019,147.54,1250.0,5300584
54786.17657,20427.18999,1611711579.8520002,30.83,5658444.0,3701300,147.54,1250.0,5300584
38236.0,20427.18999,43562119760.28001,19.64,152939160.0,5101070,147.54,1250.0,5300584
30894.26783,20427.18999,111417782.81040001,5.26,391168.8,3703524,147.54,1250.0,5300584
39095.38998,20427.18999,1161784735970.76,2.22,4078827720.0,5103709,147.54,1250.0,5300584
