analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
43621.43338,20427.18999,350293185.0,2.28,5445000.0,5104006,147.54,1250.0,5300584
36718.0,20427.18999,1929.99,6.46,30.0,3700683,147.54,1250.0,5300584
49216.0,20427.18999,122238309.8376,5.66,1900087.2,5003648,147.54,1250.0,5300584
35016.0,20427.18999,61651600.559999995,6.1,958320.0,3603537,147.54,1250.0,5300584
34762.3464,20427.18999,287240411.7,4.03,4464900.0,5000770,147.54,1250.0,5300584
37566.36808,20427.18999,171503543.376,1.97,2665872.0,5103660,147.54,1250.0,5300584
33012.0,20427.18999,124424139.31199999,7.56,1934064.0,3703814,147.54,1250.0,5300584
49673.47786,20427.18999,148916638.80719998,0.62,2314778.4,3603625,147.54,1250.0,5300584
33070.0,20427.18999,4004.72925,13.51,62.25,5000606,147.54,1250.0,5300584
44559.33769,20427.18999,40073540.364,3.9,622908.0,5104040,147.54,1250.0,5300584
33063.12023,20427.18999,1543.992,236.23,24.0,5100763,147.54,1250.0,5300584
49746.0,20427.18999,2058.656,49.01,32.0,3602037,147.54,1250.0,5300584
33025.0,20427.18999,3329.23275,3.21,51.75,5000734,147.54,1250.0,5300584
33023.28989,20427.18999,10164.614,147.54,158.0,5300584,147.54,1250.0,5300584
49796.0,20427.18999,910762.281,1.91,14157.0,3703688,147.54,1250.0,5300584
33023.1952,20427.18999,501003324.9144,5.95,7787656.8,5303966,147.54,1250.0,5300584
44559.37499,20427.18999,97336667.90232,0.45,1513013.04,3603578,147.54,1250.0,5300584
49802.0,20427.18999,900.662,0.01,14.0,3702056,147.54,1250.0,5300584
49308.49216,20427.18999,7005863.7,1.01,108900.0,3603668,147.54,1250.0,5300584
32977.0,20427.18999,2166213056.04,1.16,33671880.0,5003642,147.54,1250.0,5300584
47086.0,20427.18999,106489128.24,0.41,1655280.0,3703627,147.54,1250.0,5300584
32871.0,20427.18999,1401172.74,3.0,21780.0,3703858,147.54,1250.0,5300584
49833.0,20427.18999,2045712.2004,2.12,31798.8,3703686,147.54,1250.0,5300584
32733.0,20427.18999,1712625416.6471999,6.36,26621258.4,5000574,147.54,1250.0,5300584
44559.42035,20427.18999,547578306.7919999,25.29,8511624.0,5303995,147.54,1250.0,5300584
47558.0,20427.18999,335216566.3176,4.4,5210647.2,3803761,147.54,1250.0,5300584
50038.4304,20427.18999,3054556573.2,3.42,47480400.0,5103752,147.54,1250.0,5300584
32347.0,20427.18999,89170633.17359999,4.09,1386079.2,5203936,147.54,1250.0,5300584
33094.0,20427.18999,1200356662.9032,4.56,18658490.4,3603569,147.54,1250.0,5300584
47105.0,20427.18999,986425608.9599999,7.56,15333120.0,3703608,147.54,1250.0,5300584
33289.0,20427.18999,833.75568,5.77,12.96,3601058,147.54,1250.0,5300584
49673.42368,20427.18999,135213169.41,4.08,2101770.0,5003661,147.54,1250.0,5300584
34762.34553,20427.18999,5248793084.04,13.11,81587880.0,5003629,147.54,1250.0,5300584
34762.33466,20427.18999,1210333012.812,52.88,18813564.0,5003623,147.54,1250.0,5300584
49403.0,20427.18999,1743058888.56,10.86,27094320.0,5000617,147.54,1250.0,5300584
44194.41467,20427.18999,6641558.787599999,5.59,103237.2,5104007,147.54,1250.0,5300584
34762.14397,20427.18999,9920302.9992,2.77,154202.4,5003640,147.54,1250.0,5300584
49451.0,20427.18999,900.662,3.53,14.0,5000762,147.54,1250.0,5300584
47116.2221,20427.18999,139052382.71760002,5.66,2161447.2,5003648,147.54,1250.0,5300584
34648.0,20427.18999,300831787.278,4.41,4676166.0,5003632,147.54,1250.0,5300584
49490.0,20427.18999,5604690.96,30.13,87120.0,5003659,147.54,1250.0,5300584
34241.236789999995,20427.18999,909.66862,2.25,14.14,5100546,147.54,1250.0,5300584
34241.18263,20427.18999,1157.994,236.23,18.0,5100763,147.54,1250.0,5300584
49563.0,20427.18999,5604690.96,4.78,87120.0,3603694,147.54,1250.0,5300584
33799.0,20427.18999,17935011.072,7.92,278784.0,3603692,147.54,1250.0,5300584
33466.0,20427.18999,262495701.1116,2.33,4080265.2,3603571,147.54,1250.0,5300584
49581.0,20427.18999,8967505.536,1.25,139392.0,3603669,147.54,1250.0,5300584
33433.3315,20427.18999,540852677.64,2.15,8407080.0,5103693,147.54,1250.0,5300584
44559.0,20427.18999,840703.644,2.85,13068.0,5303565,147.54,1250.0,5300584
33433.33149,20427.18999,709.59299,240.53,11.03,5100629,147.54,1250.0,5300584
47116.46933,20427.18999,1541290.014,16.76,23958.0,3603614,147.54,1250.0,5300584
48827.0,20427.18999,5604690.96,42.22,87120.0,3601100,147.54,1250.0,5300584
47921.0,20427.18999,12610554.66,15.28,196020.0,5103750,147.54,1250.0,5300584
47481.46538,20427.18999,11209381.92,9.15,174240.0,3703630,147.54,1250.0,5300584
41199.23559,20427.18999,118959565.626,3.73,1849122.0,5303976,147.54,1250.0,5300584
47884.0,20427.18999,13171023.756,0.34,204732.0,3703684,147.54,1250.0,5300584
41199.21783,20427.18999,91356462.648,2.92,1420056.0,5303989,147.54,1250.0,5300584
42520.0,20427.18999,280234.548,20.08,4356.0,3703811,147.54,1250.0,5300584
41199.21147,20427.18999,1389318818.6195998,12.92,21595741.2,5303988,147.54,1250.0,5300584
47888.0,20427.18999,5604690.96,2.12,87120.0,3703751,147.54,1250.0,5300584
41199.20666,20427.18999,29480674.4496,3.35,458251.2,5303998,147.54,1250.0,5300584
41199.1897,20427.18999,62324163.4752,9.33,968774.4,5303952,147.54,1250.0,5300584
41050.0,20427.18999,280234.548,1.0,4356.0,3703855,147.54,1250.0,5300584
40785.0,20427.18999,3913195228.272,58.62,60827184.0,3603542,147.54,1250.0,5300584
42557.0,20427.18999,150822233.73360002,6.55,2344399.2,5303972,147.54,1250.0,5300584
41045.0,20427.18999,2942462.7539999997,0.0,45738.0,5104019,147.54,1250.0,5300584
40937.0,20427.18999,280234.548,8.95,4356.0,5203987,147.54,1250.0,5300584
47481.46173,20427.18999,771.996,10.27,12.0,5300704,147.54,1250.0,5300584
40922.0,20427.18999,560469.096,6.59,8712.0,5204014,147.54,1250.0,5300584
48212.39993,20427.18999,203170047.29999998,281.45,3158100.0,5104051,147.54,1250.0,5300584
40912.0,20427.18999,280234.548,11.61,4356.0,3703879,147.54,1250.0,5300584
42618.0,20427.18999,70282824.6384,13.7,1092484.8,5303979,147.54,1250.0,5300584
40884.0,20427.18999,280234.548,11.62,4356.0,3703859,147.54,1250.0,5300584
47847.32872,20427.18999,7005863.7,0.34,108900.0,3703684,147.54,1250.0,5300584
41199.32292,20427.18999,69610261.7232,5.04,1082030.4,5303983,147.54,1250.0,5300584
42519.0,20427.18999,280234.548,1.21,4356.0,3703883,147.54,1250.0,5300584
41231.0,20427.18999,1401172.74,10.76,21780.0,3703882,147.54,1250.0,5300584
42420.38928,20427.18999,25221109.32,60.22,392040.0,3703545,147.54,1250.0,5300584
42242.0,20427.18999,119896109.485416,1.86,1863679.7519999999,5203940,147.54,1250.0,5300584
47602.0,20427.18999,12866.6,257.52,200.0,5104700,147.54,1250.0,5300584
41861.0,20427.18999,280234.548,14.06,4356.0,5204000,147.54,1250.0,5300584
41799.0,20427.18999,280234.548,2.19,4356.0,3703856,147.54,1250.0,5300584
47609.0,20427.18999,1157.994,0.02,18.0,5302006,147.54,1250.0,5300584
41707.0,20427.18999,280234.548,3.5,4356.0,3703817,147.54,1250.0,5300584
42491.0,20427.18999,571678477.92,0.02,8886240.0,3803832,147.54,1250.0,5300584
41684.0,20427.18999,560469.096,3.9,8712.0,3703830,147.54,1250.0,5300584
47670.0,20427.18999,140117274.0,1.41,2178000.0,3603624,147.54,1250.0,5300584
41551.0,20427.18999,10648912.824,1.76,165528.0,5104023,147.54,1250.0,5300584
47504.0,20427.18999,11209381.92,1.89,174240.0,3703718,147.54,1250.0,5300584
41531.0,20427.18999,280234.548,3.9,4356.0,3703829,147.54,1250.0,5300584
47671.0,20427.18999,9649.949999999999,226.65,150.0,5102036,147.54,1250.0,5300584
41393.0,20427.18999,9443904.2676,0.18,146797.2,5104013,147.54,1250.0,5300584
42492.0,20427.18999,28023454.8,0.67,435600.0,5203937,147.54,1250.0,5300584
41272.0,20427.18999,2241876.384,2.93,34848.0,7203623,147.54,1250.0,5300584
47755.0,20427.18999,505655218.4112,0.0,7859966.4,5003646,147.54,1250.0,5300584
41253.0,20427.18999,633946594.4856,20.33,9854143.2,5303978,147.54,1250.0,5300584
41245.0,20427.18999,280234.548,7.0,4356.0,3703884,147.54,1250.0,5300584
47827.0,20427.18999,1698221360.8799999,52.41,26397360.0,5003624,147.54,1250.0,5300584
48212.40754,20427.18999,70058637.0,39.97,1089000.0,3603636,147.54,1250.0,5300584
40478.0,20427.18999,280234.548,1.34,4356.0,3703840,147.54,1250.0,5300584
37837.0,20427.18999,949.55508,3.3,14.76,5200632,147.54,1250.0,5300584
47254.0,20427.18999,3666.9809999999998,5.74,57.0,5102039,147.54,1250.0,5300584
38753.37912,20427.18999,1174.7205800000002,38.99,18.26,3700708,147.54,1250.0,5300584
48485.0,20427.18999,322802175.8412,43.8,5017676.4,5003651,147.54,1250.0,5300584
38753.3752,20427.18999,123274336961.556,13.87,1916191332.0,3704516,147.54,1250.0,5300584
38753.37375,20427.18999,964.995,21.44,15.0,3700848,147.54,1250.0,5300584
48577.3141,20427.18999,32226973.02,263.68,500940.0,5104053,147.54,1250.0,5300584
38753.37094,20427.18999,571958712.4679999,6.3,8890596.0,3703513,147.54,1250.0,5300584
43234.0,20427.18999,70406127.83951999,0.94,1094401.44,3603599,147.54,1250.0,5300584
38753.36675,20427.18999,771.996,1.4,12.0,3700835,147.54,1250.0,5300584
38753.35914,20427.18999,770.70934,42.26,11.98,3700613,147.54,1250.0,5300584
38753.35215,20427.18999,180190814.364,7.52,2800908.0,5303999,147.54,1250.0,5300584
48212.44803,20427.18999,829.8957,1.33,12.9,3601085,147.54,1250.0,5300584
48577.4042,20427.18999,3362814.576,15.25,52272.0,3703695,147.54,1250.0,5300584
38753.30942,20427.18999,72860982.48,3.0,1132560.0,5303963,147.54,1250.0,5300584
43403.0,20427.18999,168140728.79999998,0.19,2613600.0,3703544,147.54,1250.0,5300584
48577.4739,20427.18999,856116544.14,3.97,13307580.0,5003618,147.54,1250.0,5300584
38593.0,20427.18999,6361324.2396,5.33,98881.2,5103652,147.54,1250.0,5300584
38236.0,20427.18999,9839034980.28,19.64,152939160.0,5101070,147.54,1250.0,5300584
48577.4767,20427.18999,16814072.88,1.41,261360.0,3603624,147.54,1250.0,5300584
37905.0,20427.18999,901794775.464,5.93,14017608.0,5103694,147.54,1250.0,5300584
43464.0,20427.18999,2802345.48,1.88,43560.0,7203624,147.54,1250.0,5300584
43098.0,20427.18999,2802345.48,21.93,43560.0,7203609,147.54,1250.0,5300584
38753.37919,20427.18999,2830.652,3.28,44.0,3701290,147.54,1250.0,5300584
48339.0,20427.18999,224187638.4,2.67,3484800.0,5003655,147.54,1250.0,5300584
39095.29887,20427.18999,55206205.956,5.46,858132.0,5104024,147.54,1250.0,5300584
40221.0,20427.18999,1961641.836,3.19,30492.0,5104021,147.54,1250.0,5300584
42672.0,20427.18999,560469.096,2.15,8712.0,3703863,147.54,1250.0,5300584
40176.0,20427.18999,42035182.199999996,3.0,653400.0,3703851,147.54,1250.0,5300584
40028.0,20427.18999,4824.974999999999,2.15,75.0,5000576,147.54,1250.0,5300584
47478.0,20427.18999,120500855.64,0.66,1873080.0,3703616,147.54,1250.0,5300584
39795.0,20427.18999,4203518.22,0.89,65340.0,5104032,147.54,1250.0,5300584
48212.47389,20427.18999,281691767.6496,3.29,4378651.2,5003616,147.54,1250.0,5300584
39446.0,20427.18999,1401172.74,3.0,21780.0,3703825,147.54,1250.0,5300584
42733.0,20427.18999,1401172.74,3.0,21780.0,7203568,147.54,1250.0,5300584
39263.0,20427.18999,7005863.7,7.87,108900.0,5104029,147.54,1250.0,5300584
48212.47755,20427.18999,1448728542.7956,4.5,22519213.2,5003645,147.54,1250.0,5300584
39254.22423,20427.18999,4559416095.96,16.44,70872120.0,5004600,147.54,1250.0,5300584
39095.38998,20427.18999,262403223710.75998,2.22,4078827720.0,5103709,147.54,1250.0,5300584
48212.47915,20427.18999,8298.957,8.06,129.0,3600985,147.54,1250.0,5300584
39095.3698,20427.18999,97745810.3424,3.9,1519372.8,5104020,147.54,1250.0,5300584
43052.0,20427.18999,2101759.11,3.25,32670.0,3703580,147.54,1250.0,5300584
39095.36174,20427.18999,241337992.7376,1.42,3751387.2,5104012,147.54,1250.0,5300584
48212.47999,20427.18999,42035182.199999996,1.28,653400.0,3603635,147.54,1250.0,5300584
39095.3564,20427.18999,104667603.678,3.42,1626966.0,5103752,147.54,1250.0,5300584
47450.0,20427.18999,22418763.84,0.97,348480.0,5103716,147.54,1250.0,5300584
50038.48023,20427.18999,860320062.36,56.47,13372920.0,3601044,147.54,1250.0,5300584
32653.0,20427.18999,552062059.56,52.41,8581320.0,5003624,147.54,1250.0,5300584
44559.4266,20427.18999,11769851.015999999,64.43,182952.0,3603595,147.54,1250.0,5300584
29022.25372,20427.18999,313302224.664,5.61,4870008.0,3604626,147.54,1250.0,5300584
51499.5125,20427.18999,52796188.8432,2.91,820670.4,3703958,147.54,1250.0,5300584
51499.51328,20427.18999,16814072.88,0.49,261360.0,3703736,147.54,1250.0,5300584
45290.3628,20427.18999,11489616.468,0.18,178596.0,3603579,147.54,1250.0,5300584
46631.0,20427.18999,70058637.0,7.3,1089000.0,3703595,147.54,1250.0,5300584
51695.0,20427.18999,47555802.7956,200.7,739213.2,5203946,147.54,1250.0,5300584
45290.3635,20427.18999,6445394.604,0.46,100188.0,3603580,147.54,1250.0,5300584
51726.0,20427.18999,56046909.6,25.97,871200.0,3703732,147.54,1250.0,5300584
51818.0,20427.18999,1720640.12472,29.9,26745.84,5103720,147.54,1250.0,5300584
45290.36436,20427.18999,3362814.576,0.51,52272.0,3603581,147.54,1250.0,5300584
51864.30785,20427.18999,14011727.4,2.8,217800.0,3703735,147.54,1250.0,5300584
46599.0,20427.18999,1597336.9236,0.47,24829.2,3703607,147.54,1250.0,5300584
51864.32323,20427.18999,70058637.0,8.27,1089000.0,5304056,147.54,1250.0,5300584
45290.36645,20427.18999,2802345.48,0.62,43560.0,3603582,147.54,1250.0,5300584
51864.43372,20427.18999,6725629.152,2.93,104544.0,3703744,147.54,1250.0,5300584
45290.37805,20427.18999,25221109.32,1.29,392040.0,5104048,147.54,1250.0,5300584
51864.43464,20427.18999,7846567.344,2.9,121968.0,3703747,147.54,1250.0,5300584
46594.0,20427.18999,1415.326,0.01,22.0,3702056,147.54,1250.0,5300584
51864.4949,20427.18999,1401172.74,0.93,21780.0,3603690,147.54,1250.0,5300584
45290.35239,20427.18999,11909968290.0,18.41,185130000.0,3603575,147.54,1250.0,5300584
51499.51088,20427.18999,49489421.1768,58.56,769269.6,3703742,147.54,1250.0,5300584
51864.51194,20427.18999,11909968290.0,18.41,185130000.0,3603575,147.54,1250.0,5300584
30194.15523,20427.18999,50666406.278400004,5.26,787564.8,3703524,147.54,1250.0,5300584
44925.44528,20427.18999,2314737.36648,7.86,35980.56,5304019,147.54,1250.0,5300584
30184.29584,20427.18999,1179.2238899999998,3.57,18.33,3600709,147.54,1250.0,5300584
51499.39598,20427.18999,8407036.44,22.0,130680.0,5304041,147.54,1250.0,5300584
30184.29071,20427.18999,2573.3199999999997,0.41,40.0,3604689,147.54,1250.0,5300584
46751.38928,20427.18999,459584.65872,0.2,7143.84,5304015,147.54,1250.0,5300584
32335.11677,20427.18999,771.996,226.93,12.0,5000613,147.54,1250.0,5300584
51499.49093,20427.18999,4904104.59,0.51,76230.0,3603656,147.54,1250.0,5300584
30184.21915,20427.18999,1029.328,4.84,16.0,3604685,147.54,1250.0,5300584
45290.0,20427.18999,280234.548,7.74,4356.0,5003677,147.54,1250.0,5300584
30180.19612,20427.18999,376747326.3312,8.86,5856206.4,5303991,147.54,1250.0,5300584
29642.28956,20427.18999,3538.315,18.46,55.0,3604923,147.54,1250.0,5300584
51499.50038,20427.18999,47079404.063999996,3.61,731808.0,5304051,147.54,1250.0,5300584
29531.0,20427.18999,280234.548,1.0,4356.0,3703842,147.54,1250.0,5300584
45290.18263,20427.18999,28023454.8,8.94,435600.0,5203971,147.54,1250.0,5300584
51499.51074,20427.18999,3082580.028,1.51,47916.0,5104062,147.54,1250.0,5300584
29228.28408,20427.18999,3216.65,18.46,50.0,3604923,147.54,1250.0,5300584
46749.0,20427.18999,94607183.4048,19.57,1470585.6,5103739,147.54,1250.0,5300584
51864.49825,20427.18999,14852431.044,1.22,230868.0,3703804,147.54,1250.0,5300584
45290.45144,20427.18999,2355.87446,3.57,36.62,3600709,147.54,1250.0,5300584
52595.42885,20427.18999,14011727.4,7.76,217800.0,5203983,147.54,1250.0,5300584
52595.43829,20427.18999,3082580.028,0.32,47916.0,3603684,147.54,1250.0,5300584
46386.43625,20427.18999,9612044.996399999,2.12,149410.8,3703603,147.54,1250.0,5300584
52595.47634,20427.18999,5604690.96,31.08,87120.0,3603673,147.54,1250.0,5300584
46020.42575,20427.18999,476398731.59999996,5.64,7405200.0,5103732,147.54,1250.0,5300584
52595.47847,20427.18999,21017591.099999998,0.31,326700.0,3603685,147.54,1250.0,5300584
52595.52184,20427.18999,364304912.4,3.3,5662800.0,3703987,147.54,1250.0,5300584
46020.43584,20427.18999,14011727.4,2.96,217800.0,5103725,147.54,1250.0,5300584
46386.32963,20427.18999,14011727.4,0.47,217800.0,3703597,147.54,1250.0,5300584
52700.0,20427.18999,140117274.0,22.76,2178000.0,3703900,147.54,1250.0,5300584
46020.44375,20427.18999,22418763.84,2.98,348480.0,5103726,147.54,1250.0,5300584
52803.0,20427.18999,22418763.84,4.86,348480.0,5103501,147.54,1250.0,5300584
52822.0,20427.18999,22418763.84,1.46,348480.0,3703936,147.54,1250.0,5300584
46020.4479,20427.18999,14544173.041199999,0.6,226076.4,3703601,147.54,1250.0,5300584
52883.0,20427.18999,54925971.408,2.15,853776.0,3703789,147.54,1250.0,5300584
46386.18627,20427.18999,280234548.0,8.12,4356000.0,3603606,147.54,1250.0,5300584
53325.52868,20427.18999,1929.99,8.05,30.0,3600776,147.54,1250.0,5300584
46034.0,20427.18999,5744808234.0,19.34,89298000.0,3803875,147.54,1250.0,5300584
54786.17657,20427.18999,364024677.852,30.83,5658444.0,3701300,147.54,1250.0,5300584
52595.36705,20427.18999,5604690.96,15.42,87120.0,3703906,147.54,1250.0,5300584
46386.46353,20427.18999,16814072.88,3.55,261360.0,3703614,147.54,1250.0,5300584
46593.0,20427.18999,771.996,11.69,12.0,3702043,147.54,1250.0,5300584
51959.0,20427.18999,7005863.7,1.86,108900.0,3704093,147.54,1250.0,5300584
45410.0,20427.18999,70058637.0,5.12,1089000.0,5303542,147.54,1250.0,5300584
51999.0,20427.18999,22418763.84,19.63,348480.0,3703748,147.54,1250.0,5300584
52033.0,20427.18999,178229172.528,8.94,2770416.0,5203982,147.54,1250.0,5300584
45512.0,20427.18999,16814072.88,0.32,261360.0,3603592,147.54,1250.0,5300584
52067.0,20427.18999,21017591.099999998,25.39,326700.0,5101245,147.54,1250.0,5300584
46538.0,20427.18999,471770938.274328,37.52,7333265.016,3703600,147.54,1250.0,5300584
52133.0,20427.18999,7342145.1576,0.5,114127.2,3603659,147.54,1250.0,5300584
45655.43802,20427.18999,8407036.44,282.27,130680.0,5104038,147.54,1250.0,5300584
52230.0,20427.18999,179350.11072,4.72,2787.84,3703403,147.54,1250.0,5300584
52230.4361,20427.18999,165674664.77760002,27.42,2575267.2,3703778,147.54,1250.0,5300584
45776.0,20427.18999,6433.3,0.0,100.0,3802114,147.54,1250.0,5300584
46506.0,20427.18999,2802345.48,1.42,43560.0,3703596,147.54,1250.0,5300584
45863.0,20427.18999,7706450.069999999,2.23,119790.0,5304017,147.54,1250.0,5300584
52230.52217,20427.18999,28023454.8,28.59,435600.0,3703771,147.54,1250.0,5300584
52395.0,20427.18999,29144392.992,6.46,453024.0,5104033,147.54,1250.0,5300584
45943.0,20427.18999,109291473.72,283.81,1698840.0,5104047,147.54,1250.0,5300584
52595.33085,20427.18999,61651600.559999995,0.87,958320.0,3703523,147.54,1250.0,5300584
51499.38715,20427.18999,3558978.7595999995,29.9,55321.2,5103720,147.54,1250.0,5300584
30184.23526,20427.18999,1100.0943,28.69,17.1,3600660,147.54,1250.0,5300584
50603.0,20427.18999,14011727.4,2.74,217800.0,5203978,147.54,1250.0,5300584
50386.0,20427.18999,168121112381.63998,13.16,2613295080.0,5003668,147.54,1250.0,5300584
32075.1461,20427.18999,5596844392.656,5.49,86998032.0,3603533,147.54,1250.0,5300584
50403.35303,20427.18999,1258981730.3448,5.26,19569765.6,3703524,147.54,1250.0,5300584
32075.09324,20427.18999,862.0622,1.89,13.4,3600687,147.54,1250.0,5300584
44712.0,20427.18999,16477791.4224,2.5,256132.8,3703606,147.54,1250.0,5300584
32054.0,20427.18999,74009944.1268,1.86,1150419.6,5203940,147.54,1250.0,5300584
50403.38654,20427.18999,14011727.4,0.06,217800.0,5104057,147.54,1250.0,5300584
31983.22492,20427.18999,196444418.148,9.27,3053556.0,3703517,147.54,1250.0,5300584
46883.0,20427.18999,3216.65,42.78,50.0,3702042,147.54,1250.0,5300584
50403.41089,20427.18999,2802345.48,8.42,43560.0,3703696,147.54,1250.0,5300584
31566.0,20427.18999,3538.315,18.46,55.0,3604923,147.54,1250.0,5300584
31393.312060000004,20427.18999,1576.1585,6.6,24.5,5000601,147.54,1250.0,5300584
50403.50233,20427.18999,7005863.7,2.27,108900.0,3603628,147.54,1250.0,5300584
31393.30163,20427.18999,168757244.80560002,5.34,2623183.2,5003637,147.54,1250.0,5300584
31393.29065,20427.18999,672562915.1999999,4.92,10454400.0,5003627,147.54,1250.0,5300584
31393.26176,20427.18999,187448889.15719998,4.05,2913728.4,5003643,147.54,1250.0,5300584
44925.39993,20427.18999,2101759.11,216.2,32670.0,5203967,147.54,1250.0,5300584
31393.23745,20427.18999,683772297.12,3.34,10628640.0,5003606,147.54,1250.0,5300584
50648.0,20427.18999,2802345.48,8.42,43560.0,3703697,147.54,1250.0,5300584
31359.0,20427.18999,262403223710.75998,2.22,4078827720.0,5103709,147.54,1250.0,5300584
32075.18262,20427.18999,1148.3440500000002,3.57,17.85,3600709,147.54,1250.0,5300584
32075.1894,20427.18999,964.995,1.59,15.0,3600803,147.54,1250.0,5300584
31272.0,20427.18999,12223.27,18.46,190.0,3604923,147.54,1250.0,5300584
44559.44315,20427.18999,16814072.88,2.86,261360.0,5304013,147.54,1250.0,5300584
32309.0,20427.18999,439968240.36,1.79,6838920.0,3603565,147.54,1250.0,5300584
47023.0,20427.18999,23063303.3004,8.49,358498.8,5103730,147.54,1250.0,5300584
50038.49551,20427.18999,358700221.44,5.95,5575680.0,5303966,147.54,1250.0,5300584
32075.31563,20427.18999,1605491748.9468,2.97,24955959.6,3603548,147.54,1250.0,5300584
44559.42885,20427.18999,2802345.48,3.35,43560.0,5304025,147.54,1250.0,5300584
50038.49798,20427.18999,5386108.012560001,0.95,83722.32,3703690,147.54,1250.0,5300584
32075.30102,20427.18999,797.08587,1.56,12.39,3600649,147.54,1250.0,5300584
50219.0,20427.18999,1401172.74,8.75,21780.0,3703706,147.54,1250.0,5300584
32075.23878,20427.18999,900.662,3.5,14.0,3600645,147.54,1250.0,5300584
44559.43736,20427.18999,11209381.92,9.51,174240.0,5003654,147.54,1250.0,5300584
32075.2366,20427.18999,1415.326,1.56,22.0,3600649,147.54,1250.0,5300584
50313.0,20427.18999,8041.625,29.76,125.0,3602047,147.54,1250.0,5300584
32075.22262,20427.18999,976869610.8732,2.97,15184580.4,3603548,147.54,1250.0,5300584
46980.0,20427.18999,39625165.0872,12.25,615938.4,5103713,147.54,1250.0,5300584
