analysisAdminNo,priorityAdminNo,wt,analysisStreamMile,analysisNetAbs,analysisWdid,priorityStreamMile,priorityNetAbs,priorityWdid
48212.19722,15458.13715,1321327.26,12.56,21780.0,3903541,7.69,100.0,3900563
52230.50677,15458.13715,2642654.52,9.18,43560.0,3903552,7.69,100.0,3900563
37691.0,15458.13715,5460.03,9.62,90.0,3900649,7.69,100.0,3900563
46751.45902,15458.13715,2801213.7912,5.35,46173.6,3903935,7.69,100.0,3900563
47847.29584,15458.13715,264265.452,11.29,4356.0,3903996,7.69,100.0,3900563
48577.33237,15458.13715,13213272.6,10.93,217800.0,3903994,7.69,100.0,3900563
51864.51651,15458.13715,528530.904,11.29,8712.0,3904014,7.69,100.0,3900563
48212.47999,15458.13715,39639817.800000004,1.28,653400.0,3603635,7.69,100.0,3900563
48182.0,15458.13715,660663.63,11.29,10890.0,3903997,7.69,100.0,3900563
55785.0,15458.13715,4360379.958000001,1.1,71874.0,3903595,7.69,100.0,3900563
50967.0,15458.13715,184985.81639999998,10.91,3049.2,3904005,7.69,100.0,3900563
19720.1962,15458.13715,528530904.0,9.58,8712000.0,3903506,7.69,100.0,3900563
37503.15066,15458.13715,1456.008,7.69,24.0,3900563,7.69,100.0,3900563
20414.19495,15458.13715,41806794.5064,14.19,689119.2,3903501,7.69,100.0,3900563
33978.33865,15458.13715,47303515.908,5.03,779724.0,3903500,7.69,100.0,3900563
48212.47999,20427.18999,82328400.0,1.28,653400.0,3603635,147.54,1250.0,5300584
48212.47755,20427.18999,2837420863.2,4.5,22519213.2,5003645,147.54,1250.0,5300584
44559.42885,20427.18999,5488560.0,3.35,43560.0,5304025,147.54,1250.0,5300584
54969.0,20427.18999,5488560.0,0.55,43560.0,3603679,147.54,1250.0,5300584
24263.2344,20427.18999,5708102.4,5.26,45302.4,3703524,147.54,1250.0,5300584
24650.0,20427.18999,245942373.60000002,1.2,1951923.6,5103676,147.54,1250.0,5300584
48212.47915,20427.18999,16254.0,8.06,129.0,3600985,147.54,1250.0,5300584
55070.0,20427.18999,90594.0,5.29,719.0,3701412,147.54,1250.0,5300584
36186.0,20427.18999,640514952.0,3.31,5083452.0,5103665,147.54,1250.0,5300584
38753.37912,20427.18999,2300.76,38.99,18.26,3700708,147.54,1250.0,5300584
24626.24301,20427.18999,4032.0,10.17,32.0,5300547,147.54,1250.0,5300584
55067.0,20427.18999,878169.6000000001,7.08,6969.6,3703984,147.54,1250.0,5300584
38753.3752,20427.18999,241440107832.0,13.87,1916191332.0,3704516,147.54,1250.0,5300584
55142.0,20427.18999,63000.0,55.1,500.0,3607293,147.54,1250.0,5300584
53325.52868,20427.18999,3780.0,8.05,30.0,3600776,147.54,1250.0,5300584
44559.43736,20427.18999,21954240.0,9.51,174240.0,5003654,147.54,1250.0,5300584
55152.54756,20427.18999,16465680.0,0.08,130680.0,3603691,147.54,1250.0,5300584
52883.0,20427.18999,107575776.0,2.15,853776.0,3703789,147.54,1250.0,5300584
23454.19691,20427.18999,184635158.39999998,2.41,1465358.4,5103664,147.54,1250.0,5300584
55152.53902999999,20427.18999,4116420.0,1.83,32670.0,5303569,147.54,1250.0,5300584
44559.4266,20427.18999,23051952.0,64.43,182952.0,3603595,147.54,1250.0,5300584
23454.2219,20427.18999,356591743.20000005,5.31,2830093.2,5103679,147.54,1250.0,5300584
48485.0,20427.18999,632227226.4000001,43.8,5017676.4,5003651,147.54,1250.0,5300584
39095.3564,20427.18999,204997716.0,3.42,1626966.0,5103752,147.54,1250.0,5300584
55152.52017,20427.18999,13995828.0,0.8,111078.0,3704065,147.54,1250.0,5300584
23454.22207,20427.18999,219542400.0,7.5,1742400.0,5103680,147.54,1250.0,5300584
51499.50038,20427.18999,92207808.0,3.61,731808.0,5304051,147.54,1250.0,5300584
38753.37919,20427.18999,5544.0,3.28,44.0,3701290,147.54,1250.0,5300584
