analysisWdid,analysisStructureName,locationWdid,locationStructure,sum_wtd_count
5103720,VAGABOND RANCH POND,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,200.126
5103552,GRAND ELK POND A,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,200.126
5103529,TIMBERLINE POND,5100857,RICH DITCH,198.312
7003523,CHEVRON FRESH WATER POND,7200646,GRAND VALLEY PROJECT,196.332
3804124,MCCABE POND NO 11,3800742,HATCH DITCH,191.417
3803848,METCALF POND,3800742,HATCH DITCH,191.417
3804117,MCCABE POND NO 4,3800742,HATCH DITCH,191.417
3804126,MCCABE POND NO 13,3800742,HATCH DITCH,191.417
3804118,MCCABE POND NO 5,3800742,HATCH DITCH,191.417
3804450,VAGNEUR AUGMENTATION POND,3800742,HATCH DITCH,191.417
3804119,MCCABE POND NO 6,3800742,HATCH DITCH,191.417
3800880,MOUNT SOPRIS DITCH,3800742,HATCH DITCH,191.417
3804123,MCCABE POND NO 10,3800742,HATCH DITCH,191.417
3804134,MCCABE POND NO 21,3800742,HATCH DITCH,191.417
3804132,MCCABE POND NO 19,3800742,HATCH DITCH,191.417
3804131,MCCABE POND NO 18,3800742,HATCH DITCH,191.417
3804120,MCCABE POND NO 7,3800742,HATCH DITCH,191.417
3804121,MCCABE POND NO 8,3800742,HATCH DITCH,191.417
3804122,MCCABE POND NO 9,3800742,HATCH DITCH,191.417
3804116,MCCABE POND NO 3,3800742,HATCH DITCH,191.417
3804125,MCCABE POND NO 12,3800742,HATCH DITCH,191.417
3803632,DRY CREEK POND NO. 1,3800742,HATCH DITCH,191.417
3803730,HUTCHINS BROTHERS RES 1,3800742,HATCH DITCH,191.417
3804070,OYS POND,3800742,HATCH DITCH,191.417
3803895,VALANA K RESERVOIR NO 1,3800742,HATCH DITCH,191.417
3804292,ANDLINGER LOWER POND,3800742,HATCH DITCH,191.417
3804291,ANDLINGER UPPER POND,3800742,HATCH DITCH,191.417
3803731,HUTCHINS BROTHERS RES 2,3800742,HATCH DITCH,191.417
3804086,PACO POND,3800742,HATCH DITCH,191.417
3703822,CHERRY LAKE,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703816,BORAH LAKE,3700539,CHATFIELD BARTHOLOMEW D,191.022
3704052,BRIGHTWATER CLUB POND NO. 5,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703811,BEAR GUL RES,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703836,ERICKSON LK RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703528,SUNDELL RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703591,WILKINSON RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703520,L E D E RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703540,MIN LAKE BORAH,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703840,GYPSUM CRWD3 RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,191.022
3704050,BRIGHTWATER CLUB POND NO. 3,3700539,CHATFIELD BARTHOLOMEW D,191.022
3704051,BRIGHTWATER CLUB POND NO. 4,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703863,N MILLER RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703883,VANHORN RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703851,LOST LAKE,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703842,HELLSHOLE RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,191.022
3703596,COTTON POND,3702000,MIN FLOW GYPSUM CREEK LO,189.062
3801481,VAN CLEVE-FISHER FDR D,3801031,STRANG NO 1 DITCH,188.833
3803790,CARROLL POND,3800688,FOUR MILE DITCH,185.989
3803990,STAINTON POND NO 3,3800688,FOUR MILE DITCH,185.989
3803822,COLE POND,3800688,FOUR MILE DITCH,185.989
3803989,STAINTON POND NO 1,3800688,FOUR MILE DITCH,185.989
3803844,MARTIN RESERVOIR,3800688,FOUR MILE DITCH,185.989
3803988,STAINTON POND NO 2,3800688,FOUR MILE DITCH,185.989
3803789,C AND M POND,3800688,FOUR MILE DITCH,185.989
3803938,GOLDEN POND NO 2,3800688,FOUR MILE DITCH,185.989
3806523,RAINBOW POND NO. 2,3800688,FOUR MILE DITCH,185.989
3803606,ARBANEY POND NO.1,3800688,FOUR MILE DITCH,185.989
3803854,OVERLAND CREEK RESERVOIR,3800688,FOUR MILE DITCH,185.989
3803871,BABBISH GULCH RESERVOIR,3800688,FOUR MILE DITCH,185.989
3803526,AXTHELM POND,3800688,FOUR MILE DITCH,185.989
3803657,TRAUL POND,3800688,FOUR MILE DITCH,185.989
3803512,STAINTON POND NO 8,3800688,FOUR MILE DITCH,185.989
3803511,STAINTON POND NO 7,3800688,FOUR MILE DITCH,185.989
3903594,AARON'S WATER HOLE,3900574,GRAND TUNNEL DITCH,185.082
3903595,AARON'S FISH POND,3900574,GRAND TUNNEL DITCH,185.082
3903596,AARON'S LOWER POND,3900574,GRAND TUNNEL DITCH,185.082
3903540,ANDERSON POND NO 1,3900574,GRAND TUNNEL DITCH,185.082
3903552,SHOP CREEK POND,3900574,GRAND TUNNEL DITCH,185.082
3903541,ANDERSON POND NO 2,3900574,GRAND TUNNEL DITCH,185.082
3900649,EAST RIFLE CR PL NO 2,3900574,GRAND TUNNEL DITCH,185.082
3903531,DBS POND NO 1,3900574,GRAND TUNNEL DITCH,185.082
3903532,DBS POND NO 2,3900574,GRAND TUNNEL DITCH,185.082
3903935,KATT POND NO 1,3900574,GRAND TUNNEL DITCH,185.082
7003523,CHEVRON FRESH WATER POND,7200645,GRAND VALLEY CANAL,184.336
3703522,NOECKER RESERVOIR,3700534,CASTLE NO 1 DITCH,182.386
4503563,R-4 POND 1,4500693,MINEOTA DITCH,182.312
4503554,RIPPY POND NO 1,4500693,MINEOTA DITCH,182.312
4503562,RIPPY RESERVOIR NO 1,4500693,MINEOTA DITCH,182.312
4503561,RIPPY POND NO 8,4500693,MINEOTA DITCH,182.312
4503558,RIPPY POND NO 5,4500693,MINEOTA DITCH,182.312
4503555,RIPPY POND NO 2,4500693,MINEOTA DITCH,182.312
4503760,DR POND NO.8,4500693,MINEOTA DITCH,182.312
4503560,RIPPY POND NO 7,4500693,MINEOTA DITCH,182.312
4503559,RIPPY POND NO 6,4500693,MINEOTA DITCH,182.312
4503556,RIPPY POND NO 3,4500693,MINEOTA DITCH,182.312
4503762,DR POND NO.10,4500693,MINEOTA DITCH,182.312
4503557,RIPPY POND NO 4,4500693,MINEOTA DITCH,182.312
4503761,DR POND NO.9,4500693,MINEOTA DITCH,182.312
4503614,KLC RESERVOIR NO 2,4500693,MINEOTA DITCH,182.312
4503570,WHEELER POND,4500693,MINEOTA DITCH,182.312
4503567,RECORD RANCH POND,4500693,MINEOTA DITCH,182.312
4503749,MORRIS POND,4500693,MINEOTA DITCH,182.312
4503608,HALL POND,4500693,MINEOTA DITCH,182.312
4500627,HIGHLINE ALKALI DITCH,4500693,MINEOTA DITCH,182.312
4500699,MOSQUITO DITCH,4500693,MINEOTA DITCH,182.312
4503612,KCC RESERVOIR NO 2,4500693,MINEOTA DITCH,182.312
4503714,TWIN POND,4500693,MINEOTA DITCH,182.312
4503716,RODREICK POND NO 1,4500693,MINEOTA DITCH,182.312
4503718,RODREICK POND NO 3,4500693,MINEOTA DITCH,182.312
4503719,RODREICK POND NO 4,4500693,MINEOTA DITCH,182.312
4503729,DEPAOLO NO 1 RESERVOIR,4500693,MINEOTA DITCH,182.312
4503502,R3 BOTTOM POND,4500693,MINEOTA DITCH,182.312
4503733,R-4 POND 3,4500693,MINEOTA DITCH,182.312
4503613,KLC RESERVOIR NO 1,4500693,MINEOTA DITCH,182.312
4503723,RODREICK POND NO 8,4500693,MINEOTA DITCH,182.312
4503648,ALEXANDER PONDS,4500693,MINEOTA DITCH,182.312
4503754,DR POND NO.1,4500693,MINEOTA DITCH,182.312
4503569,LISA'S POND,4500693,MINEOTA DITCH,182.312
4503758,DR POND NO.7,4500693,MINEOTA DITCH,182.312
4503757,DR POND NO.6,4500693,MINEOTA DITCH,182.312
4503611,KCC RESERVOIR NO 1,4500693,MINEOTA DITCH,182.312
4503750,DR POND NO.5,4500693,MINEOTA DITCH,182.312
4503755,DR POND NO.2,4500693,MINEOTA DITCH,182.312
4503756,DR POND NO.3,4500693,MINEOTA DITCH,182.312
3903551,DONLAN POND NO. 1,3900687,WARE AND HINDS DITCH,182.298
3903508,RIFLE GAP RESERVOIR,3900574,GRAND TUNNEL DITCH,182.29
5109178,VILLAGE CORE POND DEPLETION REACH,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,180.75
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,3604512,DILLON RESERVOIR,180.333
4503574,BATTLEMENT NO 3 RES,4500514,BATTLEMENT DITCH,173.833
4503576,BATTLEMENT NO 5 RES,4500514,BATTLEMENT DITCH,173.833
4503575,BATTLEMENT NO 4 RES,4500514,BATTLEMENT DITCH,173.833
3903501,COULTER RESERVOIR,3900574,GRAND TUNNEL DITCH,165.613
3903500,CLARK RESERVOIR,3900574,GRAND TUNNEL DITCH,165.613
4500576,DIVIDE CREEK HIGHLINE D,4500693,MINEOTA DITCH,164.625
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,162.0
3603624,SWAN RIVER WATER SYSTEM PONDS,3603543,GREEN MOUNTAIN RESERVOIR,162.0
3600671,INDEPENDENT BLUE DITCH,3603543,GREEN MOUNTAIN RESERVOIR,162.0
3603583,HEIT RANCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,162.0
3604923,CLIMAX INTEGRATED WATER SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,162.0
3600649,HAMILTON DAVIDSON DITCH,3603543,GREEN MOUNTAIN RESERVOIR,162.0
3703596,COTTON POND,7200646,GRAND VALLEY PROJECT,159.156
3603575,CLINTON GULCH RESERVOIR,7200645,GRAND VALLEY CANAL,156.252
3804019,FRANK POND 1,7200645,GRAND VALLEY CANAL,156.252
7203842,MONUMENT RESERVOIR NO 1,7200645,GRAND VALLEY CANAL,156.252
5303955,BEAVER DAM RESERVOIR,7200645,GRAND VALLEY CANAL,156.252
5003668,WOLFORD MOUNTAIN RESERVOIR,7200645,GRAND VALLEY CANAL,156.252
3803815,CORYELL POND NO 2A,7200645,GRAND VALLEY CANAL,156.252
5103523,DAWSON GULCH SPRING POND,7200645,GRAND VALLEY CANAL,156.252
3804420,CAINE POND,7200645,GRAND VALLEY CANAL,156.252
5003647,CONFLUENCE RESERVOIR,7200645,GRAND VALLEY CANAL,156.252
5303966,GRIMES BROOKS RESERVOIR,7200645,GRAND VALLEY CANAL,154.127
5104700,WINDY GAP PUMP PL CANAL,7200645,GRAND VALLEY CANAL,153.753
3703524,SYLVAN LAKE,5300584,SHOSHONE POWER PLANT,152.004
3903997,LEECH POND NO 2,3900574,GRAND TUNNEL DITCH,148.167
3904005,ZALESNY POND,3900574,GRAND TUNNEL DITCH,148.167
3903994,RAYMOND POND,3900574,GRAND TUNNEL DITCH,148.167
3903996,LEECH POND NO 1,3900574,GRAND TUNNEL DITCH,148.167
3904014,DODDS POND,3900574,GRAND TUNNEL DITCH,148.167
7003508,CNR POND NO 6,7200646,GRAND VALLEY PROJECT,147.249
3803676,PICNIC POND,3801132,WALTHEN DITCH,144.459
3803873,SIMONS PONDS NO 1 AND 2,3801132,WALTHEN DITCH,144.459
3804007,WATKINS POND NO 2,3801132,WALTHEN DITCH,144.459
3804006,WATKINS POND NO 1,3801132,WALTHEN DITCH,144.459
3804317,THE RANCH @ W CR POND  1,3801132,WALTHEN DITCH,144.459
3803996,FOX POND,3801132,WALTHEN DITCH,144.459
3804085,WATKINS POND NO 6,3801132,WALTHEN DITCH,144.459
3804084,WATKINS POND NO 5,3801132,WALTHEN DITCH,144.459
3800606,COLLINS CREEK DITCH,3801132,WALTHEN DITCH,144.459
3804277,BEAR DANCE POND NO 1,3801132,WALTHEN DITCH,144.459
3804323,THE RANCH @ W CR POND 7,3801132,WALTHEN DITCH,144.459
3804083,WATKINS POND NO 4,3801132,WALTHEN DITCH,144.459
3804008,WATKINS POND NO 3,3801132,WALTHEN DITCH,144.459
3803504,FLYING ELK POND NO 1,3801132,WALTHEN DITCH,144.459
3804364,DELISE AUGMENTATION POND,3801132,WALTHEN DITCH,144.459
3800924,PARADISE DITCH,3801132,WALTHEN DITCH,144.459
3804378,UPPER BRAUN POND,3801132,WALTHEN DITCH,144.459
3801661,SALVATION DITCH VAGN EXT,3801132,WALTHEN DITCH,144.459
3804379,LOWER BRAUN POND,3801132,WALTHEN DITCH,144.459
3804380,BARN POND,3801132,WALTHEN DITCH,144.459
3804359,SANDERS POND,3801132,WALTHEN DITCH,144.459
3803821,ELAM POND NO 1 & NO 2,3801132,WALTHEN DITCH,144.459
3803776,TAGERT POND,7200646,GRAND VALLEY PROJECT,143.832
3803761,MIN LAKE GALENA LAKE,7200646,GRAND VALLEY PROJECT,143.832
3803759,WILDCAT RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3803950,TRENTAZ CORRAL SP STO TK,7200646,GRAND VALLEY PROJECT,143.832
3804011,MAROLT POND,7200646,GRAND VALLEY PROJECT,143.832
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5303571,PERRY POND NO 3,7200646,GRAND VALLEY PROJECT,143.832
5304041,HEWES RESERVOIR NO 4,7200646,GRAND VALLEY PROJECT,143.832
3900548,DEWEESE DITCH,7200646,GRAND VALLEY PROJECT,143.832
3803966,ADAMS RANCH POND,7200646,GRAND VALLEY PROJECT,143.832
5303588,GORE VIEW POND,7200646,GRAND VALLEY PROJECT,143.832
3804057,MAROLT RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3803968,FOX POND NO 1,7200646,GRAND VALLEY PROJECT,143.832
5304051,BUCK POND,7200646,GRAND VALLEY PROJECT,143.832
3803711,ALICIA LAKE RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5303518,WASHBURN CABIN POND,7200646,GRAND VALLEY PROJECT,143.832
3803913,ASPEN GOLF COURSE PND 15,7200646,GRAND VALLEY PROJECT,143.832
3804625,FRY ARK PR BOUSTEAD TUNNEL,7200646,GRAND VALLEY PROJECT,143.832
3804009,QUEENS POND,7200646,GRAND VALLEY PROJECT,143.832
3603624,SWAN RIVER WATER SYSTEM PONDS,7200646,GRAND VALLEY PROJECT,143.832
3803733,JAMES RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3903603,KNOBEL POND #1,7200646,GRAND VALLEY PROJECT,143.832
3903605,BULLOCK POND,7200646,GRAND VALLEY PROJECT,143.832
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,7200646,GRAND VALLEY PROJECT,143.832
7200646,GRAND VALLEY PROJECT,7200646,GRAND VALLEY PROJECT,143.832
5303569,PERRY POND NO 1,7200646,GRAND VALLEY PROJECT,143.832
3803917,ASPEN GOLF COURSE PND 05,7200646,GRAND VALLEY PROJECT,143.832
5303570,PERRY POND NO 2,7200646,GRAND VALLEY PROJECT,143.832
3803814,CORYELL POND NO 1,7200646,GRAND VALLEY PROJECT,143.832
3803713,RUEDI RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5303976,JONES NO 3 RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5003618,HINMAN RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3803969,FOX POND NO 2,7200646,GRAND VALLEY PROJECT,143.832
3804066,ELK MOUNTAIN RES UPPER,7200646,GRAND VALLEY PROJECT,143.832
4503590,DOUBLE R RES MIDDLE,7200646,GRAND VALLEY PROJECT,143.832
4503603,BARTON PORTER RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3801078,WALKER WONDER DITCH,7200646,GRAND VALLEY PROJECT,143.832
3804158,ZIFF POND,7200646,GRAND VALLEY PROJECT,143.832
3801763,IND P TM DVR TUNNEL NO 2,7200646,GRAND VALLEY PROJECT,143.832
3801766,IND P TM DVR N YORK HGT3,7200646,GRAND VALLEY PROJECT,143.832
3804355,MOUNTAIN QUEEN RES SYSTEM,7200646,GRAND VALLEY PROJECT,143.832
5103709,WILLIAMS FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3802000,MIN FLOW HUNTER CR LOWER,7200646,GRAND VALLEY PROJECT,143.832
3603543,GREEN MOUNTAIN RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
4503609,ISLAND RANCH LAKE NO 1,7200646,GRAND VALLEY PROJECT,143.832
3802113,MIN FLOW HUNTER CR LOWTT,7200646,GRAND VALLEY PROJECT,143.832
3804144,SULLAN WEST POND,7200646,GRAND VALLEY PROJECT,143.832
3603548,HOAGLAND NO 1 RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3804143,SULLAN EAST POND,7200646,GRAND VALLEY PROJECT,143.832
3803513,O'NEILL RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3804136,BERLIN POND,7200646,GRAND VALLEY PROJECT,143.832
3804130,MCCABE POND NO 17,7200646,GRAND VALLEY PROJECT,143.832
5104060,ASPEN CANYON RANCH POND 1,7200646,GRAND VALLEY PROJECT,143.832
3804198,DUMP POOL NO 1,7200646,GRAND VALLEY PROJECT,143.832
3800757,HOME SUPPLY DITCH,7200646,GRAND VALLEY PROJECT,143.832
5203940,JONES RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5003646,MARTIN RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5003616,HEINI RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5003624,MARTIN LILY POND RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3600649,HAMILTON DAVIDSON DITCH,7200646,GRAND VALLEY PROJECT,143.832
5003606,ANTELOPE RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5000768,MARTIN LILY POND FEEDER DITCH,7200646,GRAND VALLEY PROJECT,143.832
5000617,MCMAHON DITCH,7200646,GRAND VALLEY PROJECT,143.832
3600671,INDEPENDENT BLUE DITCH,7200646,GRAND VALLEY PROJECT,143.832
5003645,BINCO RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5003648,LEWIS RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5100763,KINNEY BARRIGER DITCH,7200646,GRAND VALLEY PROJECT,143.832
5003649,HEINI-KRAMER RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3804294,FRANTZ WATER FEATURES,7200646,GRAND VALLEY PROJECT,143.832
5003651,BASIN RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
5003655,MILK CREEK RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
4503686,ISLAND RANCH LAKE NO 3,7200646,GRAND VALLEY PROJECT,143.832
4503685,ISLAND RANCH LAKE NO 2,7200646,GRAND VALLEY PROJECT,143.832
3804340,COLES POND A,7200646,GRAND VALLEY PROJECT,143.832
5004600,SARVIS DITCH,7200646,GRAND VALLEY PROJECT,143.832
3804392,SLA POND SYSTEM,7200646,GRAND VALLEY PROJECT,143.832
4503591,DOUBLE R RES LOWER,7200646,GRAND VALLEY PROJECT,143.832
5203946,OXFORD RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3603583,HEIT RANCH RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832
3804399,RUBINO POND,7200646,GRAND VALLEY PROJECT,143.832
3804067,ELK MOUNTAIN RES LOWER,7200646,GRAND VALLEY PROJECT,143.832
3804082,CHESAPEAKE POND,7200646,GRAND VALLEY PROJECT,143.832
3803776,TAGERT POND,3802049,MIN FLOW ROARING FORK 3,142.396
3803946,SNOWMASS RESERVOIR,3800590,CHRISTOPHER SOUTH DITCH,141.459
3804391,TILGHMAN POND,3800590,CHRISTOPHER SOUTH DITCH,141.459
3803803,FULLER POND,3800590,CHRISTOPHER SOUTH DITCH,141.459
3803609,DEUTSCH POND NO. 3,3800590,CHRISTOPHER SOUTH DITCH,141.459
3803607,DEUTSCH POND NO. 1,3800590,CHRISTOPHER SOUTH DITCH,141.459
3803942,SAMS KNOB STORAGE TANK,3800590,CHRISTOPHER SOUTH DITCH,141.459
3803802,SNYDER POND,3800590,CHRISTOPHER SOUTH DITCH,141.459
3804390,HUTCHINS POND,3800590,CHRISTOPHER SOUTH DITCH,141.459
4503683,SMITH UPPER SPRING POND,4500584,EAST DIVIDE CREEK DITCH,139.876
7003508,CNR POND NO 6,7200645,GRAND VALLEY CANAL,138.252
3703596,COTTON POND,7200645,GRAND VALLEY CANAL,138.252
3803740,RALSTON RESERVOIR NO 1,3800860,MASON DITCH,136.0
3803532,HOLDING PASTURE POND,3800860,MASON DITCH,136.0
3803639,BASSETT SPRING POND NO.1,3800860,MASON DITCH,136.0
3803638,SAGEBRUSH POND,3800860,MASON DITCH,136.0
3803930,HUNT RESERVOIR NO 3,3800860,MASON DITCH,136.0
3804264,CABIN POND COULTER CREEK,3800860,MASON DITCH,136.0
3803627,LAURENCE POND NO 2,3800860,MASON DITCH,136.0
3804267,LITTLE CREEK RANCH POND 1,3800860,MASON DITCH,136.0
3803928,HUNT RESERVOIR NO 1,3800860,MASON DITCH,136.0
3803640,BASSETT SPRING POND NO.2,3800860,MASON DITCH,136.0
3803955,MCNULTY RESERVOIR NO 2,3800860,MASON DITCH,136.0
3803970,BUCK POINT RANCH RES 1,3800860,MASON DITCH,136.0
3803548,TURNBERRY RANCH POND,3800860,MASON DITCH,136.0
3803543,BOBSON POND NO.2,3800860,MASON DITCH,136.0
3803508,TEAL POND,3800860,MASON DITCH,136.0
3804268,LITTLE CREEK RANCH POND 2,3800860,MASON DITCH,136.0
3803785,RANCHO VISTA POND,3800860,MASON DITCH,136.0
3803641,HARRELSON POND,3800860,MASON DITCH,136.0
3803542,BOBSON POND NO.1,3800860,MASON DITCH,136.0
3803959,BUCK POINT RANCH RES 2,3800860,MASON DITCH,136.0
3804386,HARLEYS POND,3800860,MASON DITCH,136.0
3803660,TEN PEAKS POND,3800860,MASON DITCH,136.0
3803529,BIANCO POND,3800860,MASON DITCH,136.0
3803752,VON SPRINGS RESERVOIR 2,3800860,MASON DITCH,136.0
3803530,TRACTOR POND,3800860,MASON DITCH,136.0
3803626,LAURENCE POND NO 1,3800860,MASON DITCH,136.0
3703659,WATERFORD RANCH PD P8-2,7200646,GRAND VALLEY PROJECT,132.812
3700848,WARREN DITCH,7200646,GRAND VALLEY PROJECT,132.812
3703684,BRETT RANCH POND,7200646,GRAND VALLEY PROJECT,132.812
3703689,CORNWELL POND NO 1,7200646,GRAND VALLEY PROJECT,132.708
