analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3703782,ARROWHEAD WETLANDS,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.06,1.38,37,15.77,209199.0,36,34.5
3703782,ARROWHEAD WETLANDS,3604512,DILLON RESERVOIR,10.0,0.06,1.38,37,44.67,407914.0,36,13.799999999999999
3703782,ARROWHEAD WETLANDS,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.06,1.38,37,64.36,2140.0,36,2.52954
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,126.667,0.06,5.0,51,147.54,1408.0,53,633.335
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,126.667,0.06,1.38,37,147.54,1408.0,53,174.80046
5104057,CORRAL CREEK POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.06,5.0,51,15.77,209199.0,36,125.0
3703792,ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,126.667,0.08,2.4,37,147.54,1408.0,53,304.00079999999997
3703792,ARROWHEAD PONDS,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.08,2.4,37,15.77,209199.0,36,60.0
3603691,BENSON RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.08,3.0,36,15.77,209199.0,36,368.502
3703792,ARROWHEAD PONDS,3604512,DILLON RESERVOIR,10.0,0.08,2.4,37,44.67,407914.0,36,24.0
3603691,BENSON RANCH POND,3604512,DILLON RESERVOIR,10.0,0.08,3.0,36,44.67,407914.0,36,30.0
3603691,BENSON RANCH POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.08,3.0,36,64.36,2140.0,36,5.499
3603691,BENSON RANCH POND,5300584,SHOSHONE POWER PLANT,66.0,0.08,3.0,36,147.54,1408.0,53,198.0
3703792,ARROWHEAD PONDS,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.08,2.4,37,64.36,2140.0,36,4.3991999999999996
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.1,130.0,37,64.36,2140.0,36,238.29
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,3604512,DILLON RESERVOIR,10.0,0.1,130.0,37,44.67,407914.0,36,1300.0
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5300584,SHOSHONE POWER PLANT,126.667,0.1,130.0,37,147.54,1408.0,53,16466.71
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.1,130.0,37,15.77,209199.0,36,3250.0
5103546,LURYE RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,0.11,0.7,51,147.54,1408.0,53,88.6669
5103546,LURYE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.11,0.7,51,15.77,209199.0,36,17.5
5103546,LURYE RESERVOIR,3604512,DILLON RESERVOIR,10.0,0.11,0.7,51,44.67,407914.0,36,7.0
5103546,LURYE RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.11,0.7,51,64.36,2140.0,36,1.2831
3703796,RED CANYON ESTATES POND NO. 1,3604512,DILLON RESERVOIR,10.0,0.16,1.0,37,44.67,407914.0,36,10.0
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,126.667,0.16,1.0,37,147.54,1408.0,53,126.667
3703796,RED CANYON ESTATES POND NO. 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.16,1.0,37,64.36,2140.0,36,1.833
3703796,RED CANYON ESTATES POND NO. 1,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.16,1.0,37,15.77,209199.0,36,25.0
3603579,GRIGGS RESERVOIR NO 4,3604512,DILLON RESERVOIR,10.0,0.18,4.1,36,44.67,407914.0,36,41.0
5104013,DOE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,0.18,3.37,51,147.54,1408.0,53,426.86779
3603579,GRIGGS RESERVOIR NO 4,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.18,4.1,36,15.77,209199.0,36,102.49999999999999
3603579,GRIGGS RESERVOIR NO 4,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.18,4.1,36,64.36,2140.0,36,7.515299999999999
5104013,DOE CREEK RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.18,3.37,51,64.36,2140.0,36,6.17721
3603579,GRIGGS RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,126.667,0.18,4.1,36,147.54,1408.0,53,519.3347
5104013,DOE CREEK RESERVOIR,3604512,DILLON RESERVOIR,10.0,0.18,3.37,51,44.67,407914.0,36,33.7
5104013,DOE CREEK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.18,3.37,51,15.77,209199.0,36,84.25
3703544,CAMP HALE POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.19,60.0,37,64.36,2140.0,36,109.98
3703544,CAMP HALE POND,5300584,SHOSHONE POWER PLANT,126.667,0.19,60.0,37,147.54,1408.0,53,7600.02
3703544,CAMP HALE POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.19,60.0,37,15.77,209199.0,36,1500.0
3703544,CAMP HALE POND,3604512,DILLON RESERVOIR,10.0,0.19,60.0,37,44.67,407914.0,36,600.0
5304015,HERRES POND,3604512,DILLON RESERVOIR,10.0,0.2,0.16399999999999998,53,44.67,407914.0,36,1.6399999999999997
5304015,HERRES POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.2,0.16399999999999998,53,15.77,209199.0,36,4.1
5304015,HERRES POND,5300584,SHOSHONE POWER PLANT,126.667,0.2,0.16399999999999998,53,147.54,1408.0,53,20.773387999999997
5304015,HERRES POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.2,0.16399999999999998,53,64.36,2140.0,36,0.30061199999999993
3703911,KP POND NO. 2,3604512,DILLON RESERVOIR,10.0,0.22,0.78,37,44.67,407914.0,36,7.800000000000001
3703911,KP POND NO. 2,5300584,SHOSHONE POWER PLANT,126.667,0.22,0.78,37,147.54,1408.0,53,98.80026000000001
3703797,RED CANYON ESTATES POND NO. 2,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.22,2.5,37,64.36,2140.0,36,4.5825
3703797,RED CANYON ESTATES POND NO. 2,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.22,2.5,37,15.77,209199.0,36,62.5
3703911,KP POND NO. 2,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.22,0.78,37,64.36,2140.0,36,1.42974
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,126.667,0.22,2.5,37,147.54,1408.0,53,316.6675
3703797,RED CANYON ESTATES POND NO. 2,3604512,DILLON RESERVOIR,10.0,0.22,2.5,37,44.67,407914.0,36,25.0
3703911,KP POND NO. 2,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.22,0.78,37,15.77,209199.0,36,19.5
3603700,TRIPLE CREEK POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.23,0.017,36,15.77,209199.0,36,2.088178
3603700,TRIPLE CREEK POND NO 6,5300584,SHOSHONE POWER PLANT,66.0,0.23,0.017,36,147.54,1408.0,53,1.122
3603700,TRIPLE CREEK POND NO 6,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.23,0.017,36,64.36,2140.0,36,0.031161
3603700,TRIPLE CREEK POND NO 6,3604512,DILLON RESERVOIR,10.0,0.23,0.017,36,44.67,407914.0,36,0.17
3603686,WINEGARD POND 4,5300584,SHOSHONE POWER PLANT,66.0,0.24,5.3,36,147.54,1408.0,53,349.8
3603686,WINEGARD POND 4,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.24,5.3,36,64.36,2140.0,36,9.7149
5103529,TIMBERLINE POND,3604512,DILLON RESERVOIR,20.0,0.24,4.24,51,44.67,407914.0,36,84.80000000000001
5103529,TIMBERLINE POND,3603543,GREEN MOUNTAIN RESERVOIR,50.0,0.24,4.24,51,15.77,209199.0,36,212.0
3603699,TRIPLE CREEK POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.24,0.1,36,15.77,209199.0,36,12.2834
3603699,TRIPLE CREEK POND NO 5,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.24,0.1,36,64.36,2140.0,36,0.18330000000000002
3603686,WINEGARD POND 4,3604512,DILLON RESERVOIR,10.0,0.24,5.3,36,44.67,407914.0,36,53.0
5103529,TIMBERLINE POND,3603570,CON-HOOSIER UPPER BLUE LAKE,3.666,0.24,4.24,51,64.36,2140.0,36,15.543840000000001
3603686,WINEGARD POND 4,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.24,5.3,36,15.77,209199.0,36,651.0202
3603699,TRIPLE CREEK POND NO 5,5300584,SHOSHONE POWER PLANT,66.0,0.24,0.1,36,147.54,1408.0,53,6.6000000000000005
3603699,TRIPLE CREEK POND NO 5,3604512,DILLON RESERVOIR,10.0,0.24,0.1,36,44.67,407914.0,36,1.0
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,253.334,0.24,4.24,51,147.54,1408.0,53,1074.13616
3703910,KP POND NO. 1,5300584,SHOSHONE POWER PLANT,126.667,0.26,0.27,37,147.54,1408.0,53,34.20009
3703910,KP POND NO. 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.26,0.27,37,64.36,2140.0,36,0.49491
3703910,KP POND NO. 1,3604512,DILLON RESERVOIR,10.0,0.26,0.27,37,44.67,407914.0,36,2.7
3703910,KP POND NO. 1,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.26,0.27,37,15.77,209199.0,36,6.75
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,126.667,0.27,2.0,37,147.54,1408.0,53,253.334
3703798,RED CANYON ESTATES POND NO. 3,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.27,2.0,37,15.77,209199.0,36,50.0
3703798,RED CANYON ESTATES POND NO. 3,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.27,2.0,37,64.36,2140.0,36,3.666
3703798,RED CANYON ESTATES POND NO. 3,3604512,DILLON RESERVOIR,10.0,0.27,2.0,37,44.67,407914.0,36,20.0
3603688,TRENT PARK POND,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.29,5.0,36,15.77,209199.0,36,614.1700000000001
3603688,TRENT PARK POND,5300584,SHOSHONE POWER PLANT,66.0,0.29,5.0,36,147.54,1408.0,53,330.0
3603688,TRENT PARK POND,3604512,DILLON RESERVOIR,10.0,0.29,5.0,36,44.67,407914.0,36,50.0
3603688,TRENT PARK POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.29,5.0,36,64.36,2140.0,36,9.165
3603544,GRIGGS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.31,40.8,36,15.77,209199.0,36,1019.9999999999999
3603544,GRIGGS RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.31,40.8,36,64.36,2140.0,36,74.78639999999999
5103527,CORRAL CREEK WETLAND NO2,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.31,10.0,51,15.77,209199.0,36,250.0
3603678,SOUTH POND,3604512,DILLON RESERVOIR,10.0,0.31,4.0,36,44.67,407914.0,36,40.0
3603685,WINEGARD POND 3,5300584,SHOSHONE POWER PLANT,66.0,0.31,7.5,36,147.54,1408.0,53,495.0
3603685,WINEGARD POND 3,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.31,7.5,36,64.36,2140.0,36,13.7475
3603544,GRIGGS RESERVOIR,3604512,DILLON RESERVOIR,10.0,0.31,40.8,36,44.67,407914.0,36,408.0
3603678,SOUTH POND,5300584,SHOSHONE POWER PLANT,66.0,0.31,4.0,36,147.54,1408.0,53,264.0
3603685,WINEGARD POND 3,3604512,DILLON RESERVOIR,10.0,0.31,7.5,36,44.67,407914.0,36,75.0
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,253.334,0.31,8.0,51,147.54,1408.0,53,2026.672
5103527,CORRAL CREEK WETLAND NO2,3604512,DILLON RESERVOIR,10.0,0.31,10.0,51,44.67,407914.0,36,100.0
5103527,CORRAL CREEK WETLAND NO2,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.31,10.0,51,64.36,2140.0,36,18.33
3603678,SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.31,4.0,36,15.77,209199.0,36,491.336
3603544,GRIGGS RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,0.31,40.8,36,147.54,1408.0,53,5168.013599999999
5104060,ASPEN CANYON RANCH POND 1,3603543,GREEN MOUNTAIN RESERVOIR,50.0,0.31,8.0,51,15.77,209199.0,36,400.0
5104060,ASPEN CANYON RANCH POND 1,3603570,CON-HOOSIER UPPER BLUE LAKE,3.666,0.31,8.0,51,64.36,2140.0,36,29.328
5103527,CORRAL CREEK WETLAND NO2,5300584,SHOSHONE POWER PLANT,126.667,0.31,10.0,51,147.54,1408.0,53,1266.67
3603685,WINEGARD POND 3,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.31,7.5,36,15.77,209199.0,36,921.255
3603678,SOUTH POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.31,4.0,36,64.36,2140.0,36,7.332
5104060,ASPEN CANYON RANCH POND 1,3604512,DILLON RESERVOIR,20.0,0.31,8.0,51,44.67,407914.0,36,160.0
3603592,SHANE RESERVOIR,3604512,DILLON RESERVOIR,10.0,0.32,6.0,36,44.67,407914.0,36,60.0
3603592,SHANE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.32,6.0,36,15.77,209199.0,36,737.004
3603684,WINEGARD POND 2,3604512,DILLON RESERVOIR,10.0,0.32,1.1,36,44.67,407914.0,36,11.0
3603684,WINEGARD POND 2,3603543,GREEN MOUNTAIN RESERVOIR,122.834,0.32,1.1,36,15.77,209199.0,36,135.1174
3603592,SHANE RESERVOIR,5300584,SHOSHONE POWER PLANT,66.0,0.32,6.0,36,147.54,1408.0,53,396.0
3603684,WINEGARD POND 2,5300584,SHOSHONE POWER PLANT,66.0,0.32,1.1,36,147.54,1408.0,53,72.60000000000001
3603592,SHANE RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.32,6.0,36,64.36,2140.0,36,10.998
3603684,WINEGARD POND 2,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.32,1.1,36,64.36,2140.0,36,2.0163
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,126.667,0.33,52.2,51,147.54,1408.0,53,6612.017400000001
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,3604512,DILLON RESERVOIR,10.0,0.33,52.2,51,44.67,407914.0,36,522.0
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.33,52.2,51,64.36,2140.0,36,95.68260000000001
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.33,52.2,51,15.77,209199.0,36,1305.0
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,253.334,0.34,7.2,37,147.54,1408.0,53,1824.0048000000002
3703781,BACHELOR GULCH WETLANDS,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.34,0.95,37,15.77,209199.0,36,23.75
3703781,BACHELOR GULCH WETLANDS,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.34,0.95,37,64.36,2140.0,36,1.74135
3703781,BACHELOR GULCH WETLANDS,3604512,DILLON RESERVOIR,10.0,0.34,0.95,37,44.67,407914.0,36,9.5
3703684,BRETT RANCH POND,3603570,CON-HOOSIER UPPER BLUE LAKE,3.666,0.34,7.2,37,64.36,2140.0,36,26.3952
3703684,BRETT RANCH POND,3604512,DILLON RESERVOIR,20.0,0.34,7.2,37,44.67,407914.0,36,144.0
3703684,BRETT RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,50.0,0.34,7.2,37,15.77,209199.0,36,360.0
3703781,BACHELOR GULCH WETLANDS,5300584,SHOSHONE POWER PLANT,126.667,0.34,0.95,37,147.54,1408.0,53,120.33364999999999
3703930,BRETT RANCH POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.35,3.22,37,15.77,209199.0,36,80.5
3703976,CALHOUN POND NO.1,3603543,GREEN MOUNTAIN RESERVOIR,25.0,0.35,0.72,37,15.77,209199.0,36,18.0
3703930,BRETT RANCH POND NO 2,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.35,3.22,37,64.36,2140.0,36,5.90226
3703976,CALHOUN POND NO.1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.833,0.35,0.72,37,64.36,2140.0,36,1.3197599999999998
3703930,BRETT RANCH POND NO 2,5300584,SHOSHONE POWER PLANT,126.667,0.35,3.22,37,147.54,1408.0,53,407.86774
3703976,CALHOUN POND NO.1,3604512,DILLON RESERVOIR,10.0,0.35,0.72,37,44.67,407914.0,36,7.199999999999999
3703930,BRETT RANCH POND NO 2,3604512,DILLON RESERVOIR,10.0,0.35,3.22,37,44.67,407914.0,36,32.2
3703976,CALHOUN POND NO.1,5300584,SHOSHONE POWER PLANT,126.667,0.35,0.72,37,147.54,1408.0,53,91.20024
