analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3804137,OGARA POND,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,2.0,38,45.59,520.0,36,4.25
5303599,YARMONY LODGE POND B,5300584,SHOSHONE POWER PLANT,12.667,0.0,1.78,53,147.54,1408.0,53,22.54726
3903942,MOORES IRRIGATION POND,7200646,GRAND VALLEY PROJECT,71.916,0.0,0.125,39,61.8,2313.7,72,8.9895
3804137,OGARA POND,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,2.0,38,15.77,209199.0,36,66.084
3903505,GRASS VALLEY RESERVOIR,7200645,GRAND VALLEY CANAL,15.917,0.0,6989.2,39,53.09,940.28,72,111247.0964
5104019,KOVACS POND NO 2,7200646,GRAND VALLEY PROJECT,32.104,0.0,1.05,51,61.8,2313.7,72,33.7092
7204097,SCHORN RESERVOIR NO 10,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,5.0,72,45.59,520.0,36,10.625
3803594,BAILEY POND NO 3,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,1.0,38,45.59,520.0,36,2.125
5103526,CORRAL CREEK WETLAND NO1,7200646,GRAND VALLEY PROJECT,71.916,0.0,26.8,51,61.8,2313.7,72,1927.3488
3803593,BAILEY POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,1.0,38,45.59,520.0,36,2.125
3903505,GRASS VALLEY RESERVOIR,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,6989.2,39,6.72,625.0,38,6989.2
3903942,MOORES IRRIGATION POND,7200645,GRAND VALLEY CANAL,15.917,0.0,0.125,39,53.09,940.28,72,1.989625
3803592,BAILEY POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,0.55,38,45.59,520.0,36,1.1687500000000002
3803594,BAILEY POND NO 3,7200646,GRAND VALLEY PROJECT,71.916,0.0,1.0,38,61.8,2313.7,72,71.916
5003652,COLBURN RESERVOIR,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,16.0,50,6.72,625.0,38,16.0
3803936,PAN AND FORK RESERVOIR,7200645,GRAND VALLEY CANAL,15.917,0.0,0.5,38,53.09,940.28,72,7.9585
3803936,PAN AND FORK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,0.5,38,15.77,209199.0,36,16.521
3803592,BAILEY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,0.55,38,15.77,209199.0,36,18.1731
3803593,BAILEY POND NO 2,7200645,GRAND VALLEY CANAL,15.917,0.0,1.0,38,53.09,940.28,72,15.917
3803593,BAILEY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,1.0,38,15.77,209199.0,36,33.042
3803594,BAILEY POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,1.0,38,15.77,209199.0,36,33.042
3802114,MIN FLOW CRYSTAL R LOWER,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,100.0,38,6.72,625.0,38,100.0
5003646,MARTIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,4.25,0.0,216.15,50,45.59,520.0,36,918.6375
3803553,ASPEN VALLEY RANCH POND,7200646,GRAND VALLEY PROJECT,71.916,0.0,5.0,38,61.8,2313.7,72,359.58
3903558,LAFRENZ POND,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,1.75,39,45.59,520.0,36,3.71875
3803593,BAILEY POND NO 2,7200646,GRAND VALLEY PROJECT,71.916,0.0,1.0,38,61.8,2313.7,72,71.916
3803635,MARTIN POND,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,0.1,38,15.77,209199.0,36,3.3042000000000002
5003646,MARTIN RESERVOIR,7200646,GRAND VALLEY PROJECT,143.832,0.0,216.15,50,61.8,2313.7,72,31089.286799999998
5003653,COLBURN RESERVOIR NO 2,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,23.0,50,6.72,625.0,38,23.0
5303600,YARMONY LODGE POND C,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,3.01,53,6.72,625.0,38,3.01
5003646,MARTIN RESERVOIR,3804617,IND P TM DVR TUNNEL NO 1,2.0,0.0,216.15,50,6.72,625.0,38,432.3
3802010,MIN FLOW S FK CRYSTAL R,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,17.0,38,6.72,625.0,38,17.0
3703786,GRAHAM POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,0.13,37,15.77,209199.0,36,4.29546
3803594,BAILEY POND NO 3,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,1.0,38,6.72,625.0,38,1.0
5303599,YARMONY LODGE POND B,7200646,GRAND VALLEY PROJECT,71.916,0.0,1.78,53,61.8,2313.7,72,128.01048
3803553,ASPEN VALLEY RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,5.0,38,15.77,209199.0,36,165.21
5303600,YARMONY LODGE POND C,7200646,GRAND VALLEY PROJECT,71.916,0.0,3.01,53,61.8,2313.7,72,216.46715999999998
3703536,MIN LAKE BENCH LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,9.0,37,15.77,209199.0,36,297.37800000000004
3903942,MOORES IRRIGATION POND,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,0.125,39,15.77,209199.0,36,4.13025
3903942,MOORES IRRIGATION POND,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,0.125,39,45.59,520.0,36,0.265625
3903998,HILMES POND,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,1.0,39,15.77,209199.0,36,33.042
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,12.667,0.0,23.0,50,147.54,1408.0,53,291.341
3802010,MIN FLOW S FK CRYSTAL R,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,17.0,38,15.77,209199.0,36,561.714
3804146,BRITVAR POND,7200645,GRAND VALLEY CANAL,15.917,0.0,0.23,38,53.09,940.28,72,3.6609100000000003
3802011,MIN FLOW N FK CRYSTAL R,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,20.0,38,15.77,209199.0,36,660.84
3804146,BRITVAR POND,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,0.23,38,15.77,209199.0,36,7.599660000000001
3803592,BAILEY POND NO 1,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,0.55,38,6.72,625.0,38,0.55
3903942,MOORES IRRIGATION POND,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,0.125,39,6.72,625.0,38,0.125
3903558,LAFRENZ POND,7200646,GRAND VALLEY PROJECT,71.916,0.0,1.75,39,61.8,2313.7,72,125.853
5003652,COLBURN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,16.0,50,15.77,209199.0,36,528.672
5003653,COLBURN RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,23.0,50,15.77,209199.0,36,759.966
3803635,MARTIN POND,7200645,GRAND VALLEY CANAL,15.917,0.0,0.1,38,53.09,940.28,72,1.5917000000000001
5303598,YARMONY LODGE POND A,7200645,GRAND VALLEY CANAL,15.917,0.0,6.55,53,53.09,940.28,72,104.25635
5103526,CORRAL CREEK WETLAND NO1,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,26.8,51,15.77,209199.0,36,885.5256
4503606,DILLMAN DITCH FISH POND,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,4.8,45,15.77,209199.0,36,158.6016
3703536,MIN LAKE BENCH LAKE NO 1,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,9.0,37,6.72,625.0,38,9.0
5003652,COLBURN RESERVOIR,7200646,GRAND VALLEY PROJECT,71.916,0.0,16.0,50,61.8,2313.7,72,1150.656
5003653,COLBURN RESERVOIR NO 2,7200646,GRAND VALLEY PROJECT,71.916,0.0,23.0,50,61.8,2313.7,72,1654.068
3803593,BAILEY POND NO 2,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,1.0,38,6.72,625.0,38,1.0
5303598,YARMONY LODGE POND A,7200646,GRAND VALLEY PROJECT,71.916,0.0,6.55,53,61.8,2313.7,72,471.04979999999995
5104018,KOVACS POND NO 1,7200646,GRAND VALLEY PROJECT,32.104,0.0,0.65,51,61.8,2313.7,72,20.8676
4503606,DILLMAN DITCH FISH POND,7200646,GRAND VALLEY PROJECT,71.916,0.0,4.8,45,61.8,2313.7,72,345.1968
5303600,YARMONY LODGE POND C,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,3.01,53,45.59,520.0,36,6.396249999999999
5103526,CORRAL CREEK WETLAND NO1,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,26.8,51,6.72,625.0,38,26.8
3903998,HILMES POND,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,1.0,39,45.59,520.0,36,2.125
5003652,COLBURN RESERVOIR,7200645,GRAND VALLEY CANAL,15.917,0.0,16.0,50,53.09,940.28,72,254.672
3804146,BRITVAR POND,7200646,GRAND VALLEY PROJECT,71.916,0.0,0.23,38,61.8,2313.7,72,16.54068
4503606,DILLMAN DITCH FISH POND,7200645,GRAND VALLEY CANAL,15.917,0.0,4.8,45,53.09,940.28,72,76.4016
5003653,COLBURN RESERVOIR NO 2,7200645,GRAND VALLEY CANAL,15.917,0.0,23.0,50,53.09,940.28,72,366.091
5104018,KOVACS POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,0.65,51,45.59,520.0,36,1.38125
3703536,MIN LAKE BENCH LAKE NO 1,5300584,SHOSHONE POWER PLANT,12.667,0.0,9.0,37,147.54,1408.0,53,114.003
7204097,SCHORN RESERVOIR NO 10,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,5.0,72,15.77,209199.0,36,165.21
5104019,KOVACS POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,1.05,51,45.59,520.0,36,2.23125
3804137,OGARA POND,7200646,GRAND VALLEY PROJECT,71.916,0.0,2.0,38,61.8,2313.7,72,143.832
3900672,THOMPKINS DITCH,7200646,GRAND VALLEY PROJECT,7.757999999999999,0.0,21.0,39,61.8,2313.7,72,162.91799999999998
3803553,ASPEN VALLEY RANCH POND,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,5.0,38,6.72,625.0,38,5.0
3804137,OGARA POND,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,2.0,38,6.72,625.0,38,2.0
5303599,YARMONY LODGE POND B,7200645,GRAND VALLEY CANAL,15.917,0.0,1.78,53,53.09,940.28,72,28.33226
3703786,GRAHAM POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,0.13,37,45.59,520.0,36,0.27625
3903998,HILMES POND,7200646,GRAND VALLEY PROJECT,71.916,0.0,1.0,39,61.8,2313.7,72,71.916
3903998,HILMES POND,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,1.0,39,6.72,625.0,38,1.0
3802114,MIN FLOW CRYSTAL R LOWER,7200646,GRAND VALLEY PROJECT,71.916,0.0,100.0,38,61.8,2313.7,72,7191.599999999999
3804137,OGARA POND,7200645,GRAND VALLEY CANAL,15.917,0.0,2.0,38,53.09,940.28,72,31.834
5303600,YARMONY LODGE POND C,7200645,GRAND VALLEY CANAL,15.917,0.0,3.01,53,53.09,940.28,72,47.910169999999994
3804146,BRITVAR POND,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,0.23,38,6.72,625.0,38,0.23
5303598,YARMONY LODGE POND A,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,6.55,53,45.59,520.0,36,13.91875
3903505,GRASS VALLEY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,6989.2,39,15.77,209199.0,36,230937.1464
5303599,YARMONY LODGE POND B,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,1.78,53,45.59,520.0,36,3.7825
3903558,LAFRENZ POND,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.0,1.75,39,15.77,209199.0,36,57.8235
3803592,BAILEY POND NO 1,7200645,GRAND VALLEY CANAL,15.917,0.0,0.55,38,53.09,940.28,72,8.75435
7204097,SCHORN RESERVOIR NO 10,7200645,GRAND VALLEY CANAL,15.917,0.0,5.0,72,53.09,940.28,72,79.585
3803936,PAN AND FORK RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,0.5,38,45.59,520.0,36,1.0625
5103526,CORRAL CREEK WETLAND NO1,5300584,SHOSHONE POWER PLANT,12.667,0.0,26.8,51,147.54,1408.0,53,339.4756
5103526,CORRAL CREEK WETLAND NO1,7200645,GRAND VALLEY CANAL,15.917,0.0,26.8,51,53.09,940.28,72,426.5756
5104018,KOVACS POND NO 1,7200645,GRAND VALLEY CANAL,15.084,0.0,0.65,51,53.09,940.28,72,9.8046
3703536,MIN LAKE BENCH LAKE NO 1,7200646,GRAND VALLEY PROJECT,66.354,0.0,9.0,37,61.8,2313.7,72,597.186
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,12.667,0.0,16.0,50,147.54,1408.0,53,202.672
3802011,MIN FLOW N FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,71.916,0.0,20.0,38,61.8,2313.7,72,1438.32
5104019,KOVACS POND NO 2,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,1.05,51,6.72,625.0,38,1.05
3903558,LAFRENZ POND,7200645,GRAND VALLEY CANAL,15.917,0.0,1.75,39,53.09,940.28,72,27.85475
3803936,PAN AND FORK RESERVOIR,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,0.5,38,6.72,625.0,38,0.5
3803635,MARTIN POND,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,0.1,38,6.72,625.0,38,0.1
3803553,ASPEN VALLEY RANCH POND,7200645,GRAND VALLEY CANAL,15.917,0.0,5.0,38,53.09,940.28,72,79.585
3703536,MIN LAKE BENCH LAKE NO 1,7200645,GRAND VALLEY CANAL,15.917,0.0,9.0,37,53.09,940.28,72,143.253
3802010,MIN FLOW S FK CRYSTAL R,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,17.0,38,45.59,520.0,36,36.125
3803635,MARTIN POND,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,0.1,38,45.59,520.0,36,0.21250000000000002
3802011,MIN FLOW N FK CRYSTAL R,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,20.0,38,45.59,520.0,36,42.5
3802010,MIN FLOW S FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,71.916,0.0,17.0,38,61.8,2313.7,72,1222.572
3900672,THOMPKINS DITCH,3900934,HADLEY CONSOLIDATED D,34.063,0.0,21.0,39,7.02,3.3,39,715.3230000000001
5104018,KOVACS POND NO 1,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,0.65,51,6.72,625.0,38,0.65
4503606,DILLMAN DITCH FISH POND,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,4.8,45,45.59,520.0,36,10.2
3803635,MARTIN POND,7200646,GRAND VALLEY PROJECT,71.916,0.0,0.1,38,61.8,2313.7,72,7.1916
3703786,GRAHAM POND NO 2,7200646,GRAND VALLEY PROJECT,66.406,0.0,0.13,37,61.8,2313.7,72,8.63278
5003646,MARTIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,66.084,0.0,216.15,50,15.77,209199.0,36,14284.056600000002
5003652,COLBURN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,16.0,50,45.59,520.0,36,34.0
3803936,PAN AND FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,71.916,0.0,0.5,38,61.8,2313.7,72,35.958
3703786,GRAHAM POND NO 2,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,0.13,37,6.72,625.0,38,0.13
3900672,THOMPKINS DITCH,3900672,THOMPKINS DITCH,30.095,0.0,21.0,39,0.0,21.0,39,631.995
4503606,DILLMAN DITCH FISH POND,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,4.8,45,6.72,625.0,38,4.8
3802114,MIN FLOW CRYSTAL R LOWER,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,100.0,38,45.59,520.0,36,212.5
3703786,GRAHAM POND NO 2,3702059,MIN FLOW EAGLE RIVER LAKE CR TO BRUSH CR,5.51,0.0,0.13,37,14.94,110.0,37,0.7163
5104019,KOVACS POND NO 2,7200645,GRAND VALLEY CANAL,15.084,0.0,1.05,51,53.09,940.28,72,15.8382
3802114,MIN FLOW CRYSTAL R LOWER,7200645,GRAND VALLEY CANAL,15.917,0.0,100.0,38,53.09,940.28,72,1591.7
3803553,ASPEN VALLEY RANCH POND,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,5.0,38,45.59,520.0,36,10.625
3903505,GRASS VALLEY RESERVOIR,7200646,GRAND VALLEY PROJECT,71.916,0.0,6989.2,39,61.8,2313.7,72,502635.3072
5003646,MARTIN RESERVOIR,7200645,GRAND VALLEY CANAL,31.834,0.0,216.15,50,53.09,940.28,72,6880.9191
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,25.334,0.0,216.15,50,147.54,1408.0,53,5475.9441
5003653,COLBURN RESERVOIR NO 2,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.0,23.0,50,45.59,520.0,36,48.875
3903998,HILMES POND,7200645,GRAND VALLEY CANAL,15.917,0.0,1.0,39,53.09,940.28,72,15.917
3903558,LAFRENZ POND,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.0,1.75,39,6.72,625.0,38,1.75
3702056,MIN FLOW GORE CR LOWER,7200646,GRAND VALLEY PROJECT,132.708,0.01,36.0,37,61.8,2313.7,72,4777.488
3802000,MIN FLOW HUNTER CR LOWER,3804617,IND P TM DVR TUNNEL NO 1,2.0,0.01,30.0,38,6.72,625.0,38,60.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,25.334,0.01,36.0,37,147.54,1408.0,53,912.024
3802077,MIN FLOW FRYINGPAN R LOW,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.01,110.0,38,15.77,209199.0,36,3634.6200000000003
3702056,MIN FLOW GORE CR LOWER,3804617,IND P TM DVR TUNNEL NO 1,2.0,0.01,36.0,37,6.72,625.0,38,72.0
3702056,MIN FLOW GORE CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,66.084,0.01,36.0,37,15.77,209199.0,36,2379.0240000000003
3702056,MIN FLOW GORE CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,4.25,0.01,36.0,37,45.59,520.0,36,153.0
3802000,MIN FLOW HUNTER CR LOWER,7200645,GRAND VALLEY CANAL,31.834,0.01,30.0,38,53.09,940.28,72,955.02
3802000,MIN FLOW HUNTER CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,66.084,0.01,30.0,38,15.77,209199.0,36,1982.52
3802077,MIN FLOW FRYINGPAN R LOW,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.01,110.0,38,45.59,520.0,36,233.75
3802000,MIN FLOW HUNTER CR LOWER,7200646,GRAND VALLEY PROJECT,143.832,0.01,30.0,38,61.8,2313.7,72,4314.96
3802000,MIN FLOW HUNTER CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,4.25,0.01,30.0,38,45.59,520.0,36,127.5
3802077,MIN FLOW FRYINGPAN R LOW,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.01,110.0,38,6.72,625.0,38,110.0
3702056,MIN FLOW GORE CR LOWER,3702041,MIN FLOW EAGLE RIVER GORE CR TO LAKE CR,5.562,0.01,36.0,37,32.59,85.0,37,200.232
3802077,MIN FLOW FRYINGPAN R LOW,7200645,GRAND VALLEY CANAL,15.917,0.01,110.0,38,53.09,940.28,72,1750.87
3802077,MIN FLOW FRYINGPAN R LOW,7200646,GRAND VALLEY PROJECT,71.916,0.01,110.0,38,61.8,2313.7,72,7910.759999999999
3702056,MIN FLOW GORE CR LOWER,7200645,GRAND VALLEY CANAL,31.834,0.01,36.0,37,53.09,940.28,72,1146.024
5302007,MIN FLOW DEEP CREEK,7200645,GRAND VALLEY CANAL,15.917,0.02,14.0,53,53.09,940.28,72,222.838
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,7200645,GRAND VALLEY CANAL,15.917,0.02,60.0,36,53.09,940.28,72,955.02
3702018,MIN FLOW CROSS CR LOWER,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.02,20.0,37,6.72,625.0,38,20.0
3702018,MIN FLOW CROSS CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.02,20.0,37,15.77,209199.0,36,660.84
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,12.667,0.02,20.0,37,147.54,1408.0,53,253.34
3702018,MIN FLOW CROSS CR LOWER,7200646,GRAND VALLEY PROJECT,66.354,0.02,20.0,37,61.8,2313.7,72,1327.08
3803832,JACOBSON LAKES & PONDS,7200645,GRAND VALLEY CANAL,15.917,0.02,204.0,38,53.09,940.28,72,3247.0679999999998
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.02,60.0,36,15.77,209199.0,36,1982.52
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.02,60.0,36,45.59,520.0,36,127.5
5302007,MIN FLOW DEEP CREEK,7200646,GRAND VALLEY PROJECT,71.916,0.02,14.0,53,61.8,2313.7,72,1006.824
5302006,MIN FLOW SWEETWATER CR,7200646,GRAND VALLEY PROJECT,71.916,0.02,18.0,53,61.8,2313.7,72,1294.4879999999998
3803832,JACOBSON LAKES & PONDS,7200646,GRAND VALLEY PROJECT,71.916,0.02,204.0,38,61.8,2313.7,72,14670.864
5302006,MIN FLOW SWEETWATER CR,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.02,18.0,53,45.59,520.0,36,38.25
5302006,MIN FLOW SWEETWATER CR,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.02,18.0,53,15.77,209199.0,36,594.7560000000001
3702018,MIN FLOW CROSS CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.02,20.0,37,45.59,520.0,36,42.5
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,7200646,GRAND VALLEY PROJECT,71.916,0.02,60.0,36,61.8,2313.7,72,4314.96
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5300584,SHOSHONE POWER PLANT,12.667,0.02,60.0,36,147.54,1408.0,53,760.02
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,12.667,0.02,14.0,53,147.54,1408.0,53,177.338
5302006,MIN FLOW SWEETWATER CR,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.02,18.0,53,6.72,625.0,38,18.0
5302007,MIN FLOW DEEP CREEK,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.02,14.0,53,45.59,520.0,36,29.75
5302007,MIN FLOW DEEP CREEK,3804617,IND P TM DVR TUNNEL NO 1,1.0,0.02,14.0,53,6.72,625.0,38,14.0
5302007,MIN FLOW DEEP CREEK,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.02,14.0,53,15.77,209199.0,36,462.588
3803832,JACOBSON LAKES & PONDS,3603543,GREEN MOUNTAIN RESERVOIR,33.042,0.02,204.0,38,15.77,209199.0,36,6740.568
5302006,MIN FLOW SWEETWATER CR,7200645,GRAND VALLEY CANAL,15.917,0.02,18.0,53,53.09,940.28,72,286.506
3803832,JACOBSON LAKES & PONDS,3604684,BLUE RIVER DIVERSION PROJECT,2.125,0.02,204.0,38,45.59,520.0,36,433.5
