analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3703786,GRAHAM POND NO 2,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.0,0.13,37,2.22,187274.0,51,0.7582899999999998
3803592,BAILEY POND NO 1,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,0.55,38,14.28,172135.0,38,0.7106
5103526,CORRAL CREEK WETLAND NO1,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,26.8,51,45.59,520.0,36,27.925600000000003
3803594,BAILEY POND NO 3,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,1.0,38,14.28,172135.0,38,1.2919999999999998
3900672,THOMPKINS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,21.0,39,15.77,209199.0,36,141.75
3703536,MIN LAKE BENCH LAKE NO 1,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,9.0,37,45.59,520.0,36,9.378
3803936,PAN AND FORK RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,0.5,38,45.59,520.0,36,0.521
3803553,ASPEN VALLEY RANCH POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,5.0,38,14.28,172135.0,38,6.459999999999999
3903505,GRASS VALLEY RESERVOIR,7200646,GRAND VALLEY PROJECT,90.167,0.0,6989.2,39,61.8,2313.7,72,630195.1964
3802011,MIN FLOW N FK CRYSTAL R,7200645,GRAND VALLEY CANAL,12.833,0.0,20.0,38,53.09,940.28,72,256.66
3803594,BAILEY POND NO 3,7200645,GRAND VALLEY CANAL,12.833,0.0,1.0,38,53.09,940.28,72,12.833
4503606,DILLMAN DITCH FISH POND,7200646,GRAND VALLEY PROJECT,90.167,0.0,4.8,45,61.8,2313.7,72,432.8016
3803594,BAILEY POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,1.0,38,15.77,209199.0,36,6.75
3803593,BAILEY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,1.0,38,15.77,209199.0,36,6.75
3803592,BAILEY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,0.55,38,15.77,209199.0,36,3.7125000000000004
3900672,THOMPKINS DITCH,7200646,GRAND VALLEY PROJECT,90.167,0.0,21.0,39,61.8,2313.7,72,1893.507
3903942,MOORES IRRIGATION POND,7200645,GRAND VALLEY CANAL,12.833,0.0,0.125,39,53.09,940.28,72,1.604125
3803592,BAILEY POND NO 1,7200646,GRAND VALLEY PROJECT,90.167,0.0,0.55,38,61.8,2313.7,72,49.59185000000001
3803594,BAILEY POND NO 3,7200646,GRAND VALLEY PROJECT,90.167,0.0,1.0,38,61.8,2313.7,72,90.167
5003646,MARTIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,2.084,0.0,216.15,50,45.59,520.0,36,450.45660000000004
3903998,HILMES POND,7200645,GRAND VALLEY CANAL,12.833,0.0,1.0,39,53.09,940.28,72,12.833
3903505,GRASS VALLEY RESERVOIR,7200645,GRAND VALLEY CANAL,12.833,0.0,6989.2,39,53.09,940.28,72,89692.4036
3903505,GRASS VALLEY RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,6989.2,39,45.59,520.0,36,7282.7464
3903998,HILMES POND,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,1.0,39,15.77,209199.0,36,6.75
3903942,MOORES IRRIGATION POND,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,0.125,39,15.77,209199.0,36,0.84375
7204097,SCHORN RESERVOIR NO 10,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,5.0,72,15.77,209199.0,36,33.75
3703536,MIN LAKE BENCH LAKE NO 1,5300584,SHOSHONE POWER PLANT,284.833,0.0,9.0,37,147.54,1408.0,53,2563.4970000000003
3803936,PAN AND FORK RESERVOIR,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,0.5,38,14.28,172135.0,38,0.6459999999999999
5103526,CORRAL CREEK WETLAND NO1,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,26.8,51,14.28,172135.0,38,34.6256
5003646,MARTIN RESERVOIR,3803713,RUEDI RESERVOIR,2.584,0.0,216.15,50,14.28,172135.0,38,558.5316
3802114,MIN FLOW CRYSTAL R LOWER,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,100.0,38,45.59,520.0,36,104.2
3802114,MIN FLOW CRYSTAL R LOWER,7200645,GRAND VALLEY CANAL,12.833,0.0,100.0,38,53.09,940.28,72,1283.3
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,284.833,0.0,0.65,51,147.54,1408.0,53,185.14145000000002
3803592,BAILEY POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,0.55,38,45.59,520.0,36,0.5731
3803593,BAILEY POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,1.0,38,45.59,520.0,36,1.042
3803594,BAILEY POND NO 3,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,1.0,38,45.59,520.0,36,1.042
3803553,ASPEN VALLEY RANCH POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,5.0,38,45.59,520.0,36,5.21
3802011,MIN FLOW N FK CRYSTAL R,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,20.0,38,15.77,209199.0,36,135.0
3802010,MIN FLOW S FK CRYSTAL R,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,17.0,38,14.28,172135.0,38,21.964
3802011,MIN FLOW N FK CRYSTAL R,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,20.0,38,14.28,172135.0,38,25.839999999999996
3903998,HILMES POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,1.0,39,45.59,520.0,36,1.042
3803936,PAN AND FORK RESERVOIR,7200645,GRAND VALLEY CANAL,12.833,0.0,0.5,38,53.09,940.28,72,6.4165
4503606,DILLMAN DITCH FISH POND,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,4.8,45,15.77,209199.0,36,32.4
5103526,CORRAL CREEK WETLAND NO1,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.0,26.8,51,2.22,187274.0,51,156.32439999999997
4503606,DILLMAN DITCH FISH POND,7200645,GRAND VALLEY CANAL,12.833,0.0,4.8,45,53.09,940.28,72,61.5984
3804146,BRITVAR POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,0.23,38,45.59,520.0,36,0.23966
3803635,MARTIN POND,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,0.1,38,15.77,209199.0,36,0.675
3803635,MARTIN POND,7200646,GRAND VALLEY PROJECT,90.167,0.0,0.1,38,61.8,2313.7,72,9.0167
3900672,THOMPKINS DITCH,7200645,GRAND VALLEY CANAL,12.833,0.0,21.0,39,53.09,940.28,72,269.493
3802011,MIN FLOW N FK CRYSTAL R,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,20.0,38,45.59,520.0,36,20.84
3802010,MIN FLOW S FK CRYSTAL R,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,17.0,38,45.59,520.0,36,17.714000000000002
3803593,BAILEY POND NO 2,7200646,GRAND VALLEY PROJECT,90.167,0.0,1.0,38,61.8,2313.7,72,90.167
5103526,CORRAL CREEK WETLAND NO1,5300584,SHOSHONE POWER PLANT,284.833,0.0,26.8,51,147.54,1408.0,53,7633.524400000001
5003652,COLBURN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,16.0,50,45.59,520.0,36,16.672
3802114,MIN FLOW CRYSTAL R LOWER,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,100.0,38,15.77,209199.0,36,675.0
3802114,MIN FLOW CRYSTAL R LOWER,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,100.0,38,14.28,172135.0,38,129.2
3903942,MOORES IRRIGATION POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,0.125,39,45.59,520.0,36,0.13025
5104018,KOVACS POND NO 1,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.0,0.65,51,2.22,187274.0,51,3.791449999999999
3903558,LAFRENZ POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,1.75,39,45.59,520.0,36,1.8235000000000001
3903558,LAFRENZ POND,7200645,GRAND VALLEY CANAL,12.833,0.0,1.75,39,53.09,940.28,72,22.45775
4503606,DILLMAN DITCH FISH POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,4.8,45,45.59,520.0,36,5.0016
5104019,KOVACS POND NO 2,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.0,1.05,51,2.22,187274.0,51,6.124649999999998
5003653,COLBURN RESERVOIR NO 2,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,23.0,50,45.59,520.0,36,23.966
7204097,SCHORN RESERVOIR NO 10,7200645,GRAND VALLEY CANAL,12.833,0.0,5.0,72,53.09,940.28,72,64.165
3804146,BRITVAR POND,7200646,GRAND VALLEY PROJECT,90.167,0.0,0.23,38,61.8,2313.7,72,20.738410000000002
3802010,MIN FLOW S FK CRYSTAL R,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,17.0,38,15.77,209199.0,36,114.75
3803635,MARTIN POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,0.1,38,45.59,520.0,36,0.10420000000000001
5003652,COLBURN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.0,16.0,50,15.77,209199.0,36,557.328
3804146,BRITVAR POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,0.23,38,14.28,172135.0,38,0.29716
5003646,MARTIN RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,11.666,0.0,216.15,50,2.22,187274.0,51,2521.6059
3703536,MIN LAKE BENCH LAKE NO 1,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,9.0,37,14.28,172135.0,38,11.627999999999998
3903942,MOORES IRRIGATION POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,0.125,39,14.28,172135.0,38,0.16149999999999998
3703536,MIN LAKE BENCH LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.0,9.0,37,15.77,209199.0,36,313.49699999999996
3804146,BRITVAR POND,7200645,GRAND VALLEY CANAL,12.833,0.0,0.23,38,53.09,940.28,72,2.9515900000000004
3703786,GRAHAM POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.0,0.13,37,15.77,209199.0,36,4.52829
5003646,MARTIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,69.666,0.0,216.15,50,15.77,209199.0,36,15058.3059
3804137,OGARA POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,2.0,38,14.28,172135.0,38,2.5839999999999996
5104018,KOVACS POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,0.65,51,45.59,520.0,36,0.6773
5104019,KOVACS POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.0,1.05,51,45.59,520.0,36,1.0941
4503606,DILLMAN DITCH FISH POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,4.8,45,14.28,172135.0,38,6.201599999999999
3804146,BRITVAR POND,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,0.23,38,15.77,209199.0,36,1.5525
5003653,COLBURN RESERVOIR NO 2,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,23.0,50,14.28,172135.0,38,29.715999999999994
3804137,OGARA POND,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.0,2.0,38,15.77,209199.0,36,13.5
5103526,CORRAL CREEK WETLAND NO1,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.0,26.8,51,15.77,209199.0,36,933.5244
5003652,COLBURN RESERVOIR,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,16.0,50,14.28,172135.0,38,20.671999999999997
5104019,KOVACS POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.0,1.05,51,15.77,209199.0,36,36.57465
5104018,KOVACS POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.0,0.65,51,15.77,209199.0,36,22.64145
5003652,COLBURN RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.0,16.0,50,2.22,187274.0,51,93.32799999999997
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,569.6659999999998,0.0,216.15,50,147.54,1408.0,53,123133.30589999996
5003653,COLBURN RESERVOIR NO 2,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.0,23.0,50,2.22,187274.0,51,134.15899999999996
7204097,SCHORN RESERVOIR NO 10,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,5.0,72,14.28,172135.0,38,6.459999999999999
3903998,HILMES POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,1.0,39,14.28,172135.0,38,1.2919999999999998
5003653,COLBURN RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.0,23.0,50,15.77,209199.0,36,801.159
3703536,MIN LAKE BENCH LAKE NO 1,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.0,9.0,37,2.22,187274.0,51,52.496999999999986
3903998,HILMES POND,7200646,GRAND VALLEY PROJECT,90.167,0.0,1.0,39,61.8,2313.7,72,90.167
3903942,MOORES IRRIGATION POND,7200646,GRAND VALLEY PROJECT,90.167,0.0,0.125,39,61.8,2313.7,72,11.270875
3903558,LAFRENZ POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.0,1.75,39,14.28,172135.0,38,2.2609999999999997
3802077,MIN FLOW FRYINGPAN R LOW,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.01,110.0,38,15.77,209199.0,36,742.5
3802000,MIN FLOW HUNTER CR LOWER,7200645,GRAND VALLEY CANAL,25.666,0.01,30.0,38,53.09,940.28,72,769.98
3802077,MIN FLOW FRYINGPAN R LOW,7200645,GRAND VALLEY CANAL,12.833,0.01,110.0,38,53.09,940.28,72,1411.63
3802000,MIN FLOW HUNTER CR LOWER,3803713,RUEDI RESERVOIR,2.584,0.01,30.0,38,14.28,172135.0,38,77.52
3802000,MIN FLOW HUNTER CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,2.084,0.01,30.0,38,45.59,520.0,36,62.52
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,569.6659999999998,0.01,36.0,37,147.54,1408.0,53,20507.975999999995
3802077,MIN FLOW FRYINGPAN R LOW,3803713,RUEDI RESERVOIR,1.2919999999999998,0.01,110.0,38,14.28,172135.0,38,142.11999999999998
3702056,MIN FLOW GORE CR LOWER,5103709,WILLIAMS FORK RESERVOIR,11.666,0.01,36.0,37,2.22,187274.0,51,419.976
3702056,MIN FLOW GORE CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,2.084,0.01,36.0,37,45.59,520.0,36,75.024
3802077,MIN FLOW FRYINGPAN R LOW,7200646,GRAND VALLEY PROJECT,90.167,0.01,110.0,38,61.8,2313.7,72,9918.37
3802077,MIN FLOW FRYINGPAN R LOW,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.01,110.0,38,45.59,520.0,36,114.62
3702056,MIN FLOW GORE CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,69.666,0.01,36.0,37,15.77,209199.0,36,2507.9759999999997
3802000,MIN FLOW HUNTER CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,13.5,0.01,30.0,38,15.77,209199.0,36,405.0
3802000,MIN FLOW HUNTER CR LOWER,7200646,GRAND VALLEY PROJECT,180.334,0.01,30.0,38,61.8,2313.7,72,5410.02
3702056,MIN FLOW GORE CR LOWER,3803713,RUEDI RESERVOIR,2.584,0.01,36.0,37,14.28,172135.0,38,93.024
3803832,JACOBSON LAKES & PONDS,7200645,GRAND VALLEY CANAL,12.833,0.02,204.0,38,53.09,940.28,72,2617.9320000000002
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,284.833,0.02,18.0,53,147.54,1408.0,53,5126.994000000001
5302007,MIN FLOW DEEP CREEK,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.02,14.0,53,15.77,209199.0,36,487.662
5302006,MIN FLOW SWEETWATER CR,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.02,18.0,53,45.59,520.0,36,18.756
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,284.833,0.02,14.0,53,147.54,1408.0,53,3987.6620000000003
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5300584,SHOSHONE POWER PLANT,284.833,0.02,60.0,36,147.54,1408.0,53,17089.980000000003
3803832,JACOBSON LAKES & PONDS,3803713,RUEDI RESERVOIR,1.2919999999999998,0.02,204.0,38,14.28,172135.0,38,263.568
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3803713,RUEDI RESERVOIR,1.2919999999999998,0.02,60.0,36,14.28,172135.0,38,77.51999999999998
5302007,MIN FLOW DEEP CREEK,3803713,RUEDI RESERVOIR,1.2919999999999998,0.02,14.0,53,14.28,172135.0,38,18.087999999999997
5302006,MIN FLOW SWEETWATER CR,3803713,RUEDI RESERVOIR,1.2919999999999998,0.02,18.0,53,14.28,172135.0,38,23.255999999999997
3803832,JACOBSON LAKES & PONDS,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.02,204.0,38,45.59,520.0,36,212.568
3803832,JACOBSON LAKES & PONDS,7200646,GRAND VALLEY PROJECT,90.167,0.02,204.0,38,61.8,2313.7,72,18394.068
3702018,MIN FLOW CROSS CR LOWER,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.02,20.0,37,2.22,187274.0,51,116.65999999999997
3702018,MIN FLOW CROSS CR LOWER,3803713,RUEDI RESERVOIR,1.2919999999999998,0.02,20.0,37,14.28,172135.0,38,25.839999999999996
5302007,MIN FLOW DEEP CREEK,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.02,14.0,53,2.22,187274.0,51,81.66199999999998
5302006,MIN FLOW SWEETWATER CR,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.02,18.0,53,15.77,209199.0,36,626.9939999999999
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.02,60.0,36,2.22,187274.0,51,349.9799999999999
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.02,60.0,36,15.77,209199.0,36,2089.98
5302006,MIN FLOW SWEETWATER CR,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.02,18.0,53,2.22,187274.0,51,104.99399999999997
3702018,MIN FLOW CROSS CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.02,20.0,37,15.77,209199.0,36,696.66
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,284.833,0.02,20.0,37,147.54,1408.0,53,5696.660000000001
3702018,MIN FLOW CROSS CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.02,20.0,37,45.59,520.0,36,20.84
3803832,JACOBSON LAKES & PONDS,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.02,204.0,38,15.77,209199.0,36,1377.0
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.02,60.0,36,45.59,520.0,36,62.52
5302007,MIN FLOW DEEP CREEK,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.02,14.0,53,45.59,520.0,36,14.588000000000001
3802116,MIN FLOW AVALANCHE CREEK,7200646,GRAND VALLEY PROJECT,90.167,0.03,22.0,38,61.8,2313.7,72,1983.674
3802116,MIN FLOW AVALANCHE CREEK,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.03,22.0,38,45.59,520.0,36,22.924
3802116,MIN FLOW AVALANCHE CREEK,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.03,22.0,38,15.77,209199.0,36,148.5
3802116,MIN FLOW AVALANCHE CREEK,3803713,RUEDI RESERVOIR,1.2919999999999998,0.03,22.0,38,14.28,172135.0,38,28.423999999999996
3802116,MIN FLOW AVALANCHE CREEK,7200645,GRAND VALLEY CANAL,12.833,0.03,22.0,38,53.09,940.28,72,282.326
3803947,SPRUCE TREE FISH POND 2,7200645,GRAND VALLEY CANAL,12.833,0.04,0.9,38,53.09,940.28,72,11.5497
3803947,SPRUCE TREE FISH POND 2,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.04,0.9,38,45.59,520.0,36,0.9378000000000001
3803947,SPRUCE TREE FISH POND 2,7200646,GRAND VALLEY PROJECT,90.167,0.04,0.9,38,61.8,2313.7,72,81.1503
3803947,SPRUCE TREE FISH POND 2,3803713,RUEDI RESERVOIR,1.2919999999999998,0.04,0.9,38,14.28,172135.0,38,1.1627999999999998
3803947,SPRUCE TREE FISH POND 2,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.04,0.9,38,15.77,209199.0,36,6.075
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,284.833,0.05,2.0,53,147.54,1408.0,53,569.666
5303514,OLSON POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.05,2.0,53,45.59,520.0,36,2.084
5303514,OLSON POND,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.05,2.0,53,2.22,187274.0,51,11.665999999999997
5303514,OLSON POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.05,2.0,53,14.28,172135.0,38,2.5839999999999996
5303514,OLSON POND,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.05,2.0,53,15.77,209199.0,36,69.666
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,284.833,0.06,1.38,37,147.54,1408.0,53,393.06954
3703782,ARROWHEAD WETLANDS,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.06,1.38,37,15.77,209199.0,36,48.069539999999996
3805749,FOX RUN POND,3603543,GREEN MOUNTAIN RESERVOIR,6.75,0.06,0.5770000000000001,38,15.77,209199.0,36,3.8947500000000006
5104057,CORRAL CREEK POND,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.06,5.0,51,45.59,520.0,36,5.21
5104057,CORRAL CREEK POND,3603543,GREEN MOUNTAIN RESERVOIR,34.833,0.06,5.0,51,15.77,209199.0,36,174.165
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,284.833,0.06,5.0,51,147.54,1408.0,53,1424.1650000000002
3703782,ARROWHEAD WETLANDS,3604684,BLUE RIVER DIVERSION PROJECT,1.042,0.06,1.38,37,45.59,520.0,36,1.43796
3805749,FOX RUN POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.06,0.5770000000000001,38,14.28,172135.0,38,0.745484
3703782,ARROWHEAD WETLANDS,3803713,RUEDI RESERVOIR,1.2919999999999998,0.06,1.38,37,14.28,172135.0,38,1.7829599999999997
3703782,ARROWHEAD WETLANDS,5103709,WILLIAMS FORK RESERVOIR,5.832999999999998,0.06,1.38,37,2.22,187274.0,51,8.049539999999997
5104057,CORRAL CREEK POND,3803713,RUEDI RESERVOIR,1.2919999999999998,0.06,5.0,51,14.28,172135.0,38,6.459999999999999
