analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3804006,WATKINS POND NO 1,3801132,WALTHEN DITCH,27.666999999999998,6.33,0.75,38,0.4,16.2773,38,20.750249999999998
5000574,HARDSCRABBLE DITCH,5104634,CBT ALVA B ADAMS TUNNEL,5.0,6.36,643.1669999999998,50,0.85,550.0,51,3215.834999999999
5000574,HARDSCRABBLE DITCH,5300584,SHOSHONE POWER PLANT,126.0,6.36,643.1669999999998,50,147.54,1408.0,53,81039.04199999997
5000574,HARDSCRABBLE DITCH,5104655,MOFFAT WATER TUNNEL,3.0,6.36,643.1669999999998,50,25.36,928.0,51,1929.5009999999993
5102070,MIN FLOW ARAPAHO CREEK,5300584,SHOSHONE POWER PLANT,133.0,6.37,20.0,51,147.54,1408.0,53,2660.0
7203855,PALISADE STORAGE RES 1,7200872,SMITH DITCH (RAPID CR),45.292,6.37,37.4,72,0.48,0.672,72,1693.9208
5102070,MIN FLOW ARAPAHO CREEK,5104634,CBT ALVA B ADAMS TUNNEL,5.0,6.37,20.0,51,0.85,550.0,51,100.0
5102070,MIN FLOW ARAPAHO CREEK,5104655,MOFFAT WATER TUNNEL,3.0,6.37,20.0,51,25.36,928.0,51,60.0
3803641,HARRELSON POND,7200646,GRAND VALLEY PROJECT,5.6670000000000025,6.39,0.35,38,61.8,2313.7,72,1.9834500000000008
7203977,LYNDON GRANAT RESERVOIR,7200872,SMITH DITCH (RAPID CR),45.292,6.4,8.0,72,0.48,0.672,72,362.336
7203976,RAYMOND DENISON RES,7200872,SMITH DITCH (RAPID CR),45.292,6.4,12.0,72,0.48,0.672,72,543.504
3803802,SNYDER POND,7200646,GRAND VALLEY PROJECT,5.6670000000000025,6.42,0.1,38,61.8,2313.7,72,0.5667000000000003
3803803,FULLER POND,7200646,GRAND VALLEY PROJECT,5.6670000000000025,6.42,0.3,38,61.8,2313.7,72,1.7001000000000006
3700683,LEONARD HORN DITCH NO 1,5300584,SHOSHONE POWER PLANT,133.0,6.46,33.25,37,147.54,1408.0,53,4422.25
