analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
5003652,COLBURN RESERVOIR,7200646,GRAND VALLEY PROJECT,5.209,0.0,16.0,50,61.8,2313.7,72,83.344
5003653,COLBURN RESERVOIR NO 2,7200646,GRAND VALLEY PROJECT,5.209,0.0,23.0,50,61.8,2313.7,72,119.80699999999999
5003646,MARTIN RESERVOIR,3704516,HOMESTAKE PROJ RESERVOIR,7.332000000000002,0.0,216.15,50,13.87,43989.7,37,1584.8118000000004
3803592,BAILEY POND NO 1,7200645,GRAND VALLEY CANAL,1.917,0.0,0.55,38,53.09,940.28,72,1.0543500000000001
3803593,BAILEY POND NO 2,7200645,GRAND VALLEY CANAL,1.917,0.0,1.0,38,53.09,940.28,72,1.917
3803594,BAILEY POND NO 3,7200645,GRAND VALLEY CANAL,1.917,0.0,1.0,38,53.09,940.28,72,1.917
3803553,ASPEN VALLEY RANCH POND,7200645,GRAND VALLEY CANAL,1.917,0.0,5.0,38,53.09,940.28,72,9.585
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,174.457,0.0,0.65,51,147.54,1408.0,53,113.39705
3703786,GRAHAM POND NO 2,5300584,SHOSHONE POWER PLANT,174.457,0.0,0.13,37,147.54,1408.0,53,22.67941
3804146,BRITVAR POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,0.23,38,23.05,50.67,51,0.23
5104019,KOVACS POND NO 2,5300584,SHOSHONE POWER PLANT,174.457,0.0,1.05,51,147.54,1408.0,53,183.17985
3803936,PAN AND FORK RESERVOIR,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,0.5,38,23.05,50.67,51,0.5
3903998,HILMES POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,1.0,39,23.05,50.67,51,1.0
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,174.457,0.0,23.0,50,147.54,1408.0,53,4012.511
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,174.457,0.0,16.0,50,147.54,1408.0,53,2791.312
3703536,MIN LAKE BENCH LAKE NO 1,5300584,SHOSHONE POWER PLANT,174.457,0.0,9.0,37,147.54,1408.0,53,1570.1129999999998
4503606,DILLMAN DITCH FISH POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,4.8,45,23.05,50.67,51,4.8
3903942,MOORES IRRIGATION POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,0.125,39,23.05,50.67,51,0.125
3802010,MIN FLOW S FK CRYSTAL R,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,17.0,38,23.05,50.67,51,17.0
5103526,CORRAL CREEK WETLAND NO1,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.0,26.8,51,15.77,209199.0,36,1439.9372
3802011,MIN FLOW N FK CRYSTAL R,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,20.0,38,23.05,50.67,51,20.0
3804146,BRITVAR POND,7200645,GRAND VALLEY CANAL,1.917,0.0,0.23,38,53.09,940.28,72,0.44091
3804137,OGARA POND,7200645,GRAND VALLEY CANAL,1.917,0.0,2.0,38,53.09,940.28,72,3.834
3903558,LAFRENZ POND,7200645,GRAND VALLEY CANAL,1.917,0.0,1.75,39,53.09,940.28,72,3.35475
3903505,GRASS VALLEY RESERVOIR,7200645,GRAND VALLEY CANAL,1.917,0.0,6989.2,39,53.09,940.28,72,13398.2964
3903942,MOORES IRRIGATION POND,7200645,GRAND VALLEY CANAL,1.917,0.0,0.125,39,53.09,940.28,72,0.239625
3903998,HILMES POND,7200645,GRAND VALLEY CANAL,1.917,0.0,1.0,39,53.09,940.28,72,1.917
4503606,DILLMAN DITCH FISH POND,7200645,GRAND VALLEY CANAL,1.917,0.0,4.8,45,53.09,940.28,72,9.2016
3900672,THOMPKINS DITCH,7200645,GRAND VALLEY CANAL,1.917,0.0,21.0,39,53.09,940.28,72,40.257
3802011,MIN FLOW N FK CRYSTAL R,7200645,GRAND VALLEY CANAL,1.917,0.0,20.0,38,53.09,940.28,72,38.34
3802010,MIN FLOW S FK CRYSTAL R,7200645,GRAND VALLEY CANAL,1.917,0.0,17.0,38,53.09,940.28,72,32.589
3802114,MIN FLOW CRYSTAL R LOWER,7200645,GRAND VALLEY CANAL,1.917,0.0,100.0,38,53.09,940.28,72,191.70000000000002
7204097,SCHORN RESERVOIR NO 10,7200645,GRAND VALLEY CANAL,1.917,0.0,5.0,72,53.09,940.28,72,9.585
3802114,MIN FLOW CRYSTAL R LOWER,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,100.0,38,23.05,50.67,51,100.0
3804137,OGARA POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,2.0,38,23.05,50.67,51,2.0
5103526,CORRAL CREEK WETLAND NO1,5103709,WILLIAMS FORK RESERVOIR,9.146,0.0,26.8,51,2.22,187274.0,51,245.11280000000002
3703786,GRAHAM POND NO 2,5103709,WILLIAMS FORK RESERVOIR,9.146,0.0,0.13,37,2.22,187274.0,51,1.1889800000000001
3903505,GRASS VALLEY RESERVOIR,7200646,GRAND VALLEY PROJECT,47.833,0.0,6989.2,39,61.8,2313.7,72,334314.40359999996
3802114,MIN FLOW CRYSTAL R LOWER,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,100.0,38,15.77,209199.0,36,1591.6000000000001
3804146,BRITVAR POND,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,0.23,38,15.77,209199.0,36,3.66068
3802011,MIN FLOW N FK CRYSTAL R,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,20.0,38,15.77,209199.0,36,318.32
3802010,MIN FLOW S FK CRYSTAL R,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,17.0,38,15.77,209199.0,36,270.572
3804137,OGARA POND,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,2.0,38,15.77,209199.0,36,31.832
3803553,ASPEN VALLEY RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,5.0,38,15.77,209199.0,36,79.58
4503606,DILLMAN DITCH FISH POND,7200646,GRAND VALLEY PROJECT,47.833,0.0,4.8,45,61.8,2313.7,72,229.5984
3903942,MOORES IRRIGATION POND,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,0.125,39,15.77,209199.0,36,1.9895
3900672,THOMPKINS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,21.0,39,15.77,209199.0,36,334.236
3903998,HILMES POND,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,1.0,39,15.77,209199.0,36,15.916
3903505,GRASS VALLEY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,6989.2,39,15.77,209199.0,36,111240.1072
3903558,LAFRENZ POND,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,1.75,39,15.77,209199.0,36,27.853
3803936,PAN AND FORK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,0.5,38,15.77,209199.0,36,7.958
5003646,MARTIN RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,18.292,0.0,216.15,50,2.22,187274.0,51,3953.8158000000003
5003646,MARTIN RESERVOIR,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,19.582,0.0,216.15,50,23.05,50.67,51,4232.6493
3803936,PAN AND FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,47.833,0.0,0.5,38,61.8,2313.7,72,23.9165
5003652,COLBURN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.0,16.0,50,45.59,520.0,36,328.0
5003653,COLBURN RESERVOIR NO 2,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.0,23.0,50,45.59,520.0,36,471.5
5103526,CORRAL CREEK WETLAND NO1,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.0,26.8,51,45.59,520.0,36,549.4
5104018,KOVACS POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.0,0.65,51,45.59,520.0,36,13.325000000000001
3804146,BRITVAR POND,7200646,GRAND VALLEY PROJECT,47.833,0.0,0.23,38,61.8,2313.7,72,11.00159
3804137,OGARA POND,7200646,GRAND VALLEY PROJECT,47.833,0.0,2.0,38,61.8,2313.7,72,95.666
5104019,KOVACS POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.0,1.05,51,45.59,520.0,36,21.525000000000002
5003646,MARTIN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,41.0,0.0,216.15,50,45.59,520.0,36,8862.15
3900672,THOMPKINS DITCH,7200646,GRAND VALLEY PROJECT,47.833,0.0,21.0,39,61.8,2313.7,72,1004.4929999999999
4503606,DILLMAN DITCH FISH POND,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,4.8,45,15.77,209199.0,36,76.3968
3903942,MOORES IRRIGATION POND,7200646,GRAND VALLEY PROJECT,47.833,0.0,0.125,39,61.8,2313.7,72,5.979125
3803592,BAILEY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,0.55,38,15.77,209199.0,36,8.7538
5104019,KOVACS POND NO 2,5103709,WILLIAMS FORK RESERVOIR,9.146,0.0,1.05,51,2.22,187274.0,51,9.6033
5003652,COLBURN RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,9.146,0.0,16.0,50,2.22,187274.0,51,146.336
5003653,COLBURN RESERVOIR NO 2,5103709,WILLIAMS FORK RESERVOIR,9.146,0.0,23.0,50,2.22,187274.0,51,210.358
5104018,KOVACS POND NO 1,5103709,WILLIAMS FORK RESERVOIR,9.146,0.0,0.65,51,2.22,187274.0,51,5.9449000000000005
3703786,GRAHAM POND NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.0,0.13,37,23.05,50.67,51,1.2728300000000001
3703536,MIN LAKE BENCH LAKE NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.0,9.0,37,23.05,50.67,51,88.119
5003653,COLBURN RESERVOIR NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.0,23.0,50,23.05,50.67,51,225.193
3802011,MIN FLOW N FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,47.833,0.0,20.0,38,61.8,2313.7,72,956.66
3802010,MIN FLOW S FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,47.833,0.0,17.0,38,61.8,2313.7,72,813.161
5003652,COLBURN RESERVOIR,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.0,16.0,50,23.05,50.67,51,156.656
5103526,CORRAL CREEK WETLAND NO1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.0,26.8,51,23.05,50.67,51,262.3988
5104019,KOVACS POND NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.0,1.05,51,23.05,50.67,51,10.280550000000002
3703536,MIN LAKE BENCH LAKE NO 1,5103709,WILLIAMS FORK RESERVOIR,9.146,0.0,9.0,37,2.22,187274.0,51,82.31400000000001
3802114,MIN FLOW CRYSTAL R LOWER,7200646,GRAND VALLEY PROJECT,47.833,0.0,100.0,38,61.8,2313.7,72,4783.3
3803594,BAILEY POND NO 3,7200646,GRAND VALLEY PROJECT,47.833,0.0,1.0,38,61.8,2313.7,72,47.833
3803593,BAILEY POND NO 2,7200646,GRAND VALLEY PROJECT,47.833,0.0,1.0,38,61.8,2313.7,72,47.833
3803592,BAILEY POND NO 1,7200646,GRAND VALLEY PROJECT,47.833,0.0,0.55,38,61.8,2313.7,72,26.30815
3803635,MARTIN POND,7200646,GRAND VALLEY PROJECT,47.833,0.0,0.1,38,61.8,2313.7,72,4.7833
3803553,ASPEN VALLEY RANCH POND,7200646,GRAND VALLEY PROJECT,47.833,0.0,5.0,38,61.8,2313.7,72,239.165
5003646,MARTIN RESERVOIR,7200646,GRAND VALLEY PROJECT,10.418,0.0,216.15,50,61.8,2313.7,72,2251.8507
7204097,SCHORN RESERVOIR NO 10,3603543,GREEN MOUNTAIN RESERVOIR,11.083,0.0,5.0,72,15.77,209199.0,36,55.415
3903558,LAFRENZ POND,7200646,GRAND VALLEY PROJECT,47.833,0.0,1.75,39,61.8,2313.7,72,83.70775
3803635,MARTIN POND,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,0.1,38,15.77,209199.0,36,1.5916000000000001
3803594,BAILEY POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,1.0,38,15.77,209199.0,36,15.916
3903998,HILMES POND,7200646,GRAND VALLEY PROJECT,47.833,0.0,1.0,39,61.8,2313.7,72,47.833
3803593,BAILEY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.0,1.0,38,15.77,209199.0,36,15.916
5104018,KOVACS POND NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.0,0.65,51,23.05,50.67,51,6.36415
3900672,THOMPKINS DITCH,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,21.0,39,23.05,50.67,51,21.0
3703536,MIN LAKE BENCH LAKE NO 1,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.0,9.0,37,45.59,520.0,36,184.5
3803593,BAILEY POND NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,1.0,38,23.05,50.67,51,1.0
3903558,LAFRENZ POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,1.75,39,23.05,50.67,51,1.75
3803635,MARTIN POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,0.1,38,23.05,50.67,51,0.1
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,348.914,0.0,216.15,50,147.54,1408.0,53,75417.7611
3803592,BAILEY POND NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,0.55,38,23.05,50.67,51,0.55
3803553,ASPEN VALLEY RANCH POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,5.0,38,23.05,50.67,51,5.0
3803594,BAILEY POND NO 3,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.0,1.0,38,23.05,50.67,51,1.0
5103526,CORRAL CREEK WETLAND NO1,5300584,SHOSHONE POWER PLANT,174.457,0.0,26.8,51,147.54,1408.0,53,4675.4475999999995
3802000,MIN FLOW HUNTER CR LOWER,7200645,GRAND VALLEY CANAL,3.834,0.01,30.0,38,53.09,940.28,72,115.02
3702056,MIN FLOW GORE CR LOWER,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,19.582,0.01,36.0,37,23.05,50.67,51,704.952
3802077,MIN FLOW FRYINGPAN R LOW,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.01,110.0,38,15.77,209199.0,36,1750.76
3702056,MIN FLOW GORE CR LOWER,3704516,HOMESTAKE PROJ RESERVOIR,7.332000000000002,0.01,36.0,37,13.87,43989.7,37,263.95200000000006
3702056,MIN FLOW GORE CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,41.0,0.01,36.0,37,45.59,520.0,36,1476.0
3802077,MIN FLOW FRYINGPAN R LOW,7200646,GRAND VALLEY PROJECT,47.833,0.01,110.0,38,61.8,2313.7,72,5261.63
3802000,MIN FLOW HUNTER CR LOWER,7200646,GRAND VALLEY PROJECT,95.666,0.01,30.0,38,61.8,2313.7,72,2869.98
3702056,MIN FLOW GORE CR LOWER,5103709,WILLIAMS FORK RESERVOIR,18.292,0.01,36.0,37,2.22,187274.0,51,658.5120000000001
3702056,MIN FLOW GORE CR LOWER,7200646,GRAND VALLEY PROJECT,10.418,0.01,36.0,37,61.8,2313.7,72,375.048
3802077,MIN FLOW FRYINGPAN R LOW,7200645,GRAND VALLEY CANAL,1.917,0.01,110.0,38,53.09,940.28,72,210.87
3802000,MIN FLOW HUNTER CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,31.832,0.01,30.0,38,15.77,209199.0,36,954.96
3802000,MIN FLOW HUNTER CR LOWER,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,2.0,0.01,30.0,38,23.05,50.67,51,60.0
3802077,MIN FLOW FRYINGPAN R LOW,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.01,110.0,38,23.05,50.67,51,110.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,348.914,0.01,36.0,37,147.54,1408.0,53,12560.903999999999
3702056,MIN FLOW GORE CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,107.458,0.01,36.0,37,15.77,209199.0,36,3868.488
3702018,MIN FLOW CROSS CR LOWER,3704516,HOMESTAKE PROJ RESERVOIR,3.666,0.02,20.0,37,13.87,43989.7,37,73.32
5302007,MIN FLOW DEEP CREEK,7200646,GRAND VALLEY PROJECT,5.209,0.02,14.0,53,61.8,2313.7,72,72.92599999999999
5302007,MIN FLOW DEEP CREEK,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.02,14.0,53,45.59,520.0,36,287.0
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.02,60.0,36,15.77,209199.0,36,3223.74
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5300584,SHOSHONE POWER PLANT,174.457,0.02,60.0,36,147.54,1408.0,53,10467.42
5302006,MIN FLOW SWEETWATER CR,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.02,18.0,53,45.59,520.0,36,369.0
5302006,MIN FLOW SWEETWATER CR,7200646,GRAND VALLEY PROJECT,5.209,0.02,18.0,53,61.8,2313.7,72,93.762
3803832,JACOBSON LAKES & PONDS,7200645,GRAND VALLEY CANAL,1.917,0.02,204.0,38,53.09,940.28,72,391.068
5302007,MIN FLOW DEEP CREEK,5103709,WILLIAMS FORK RESERVOIR,9.146,0.02,14.0,53,2.22,187274.0,51,128.044
3702018,MIN FLOW CROSS CR LOWER,7200646,GRAND VALLEY PROJECT,5.209,0.02,20.0,37,61.8,2313.7,72,104.17999999999999
3702018,MIN FLOW CROSS CR LOWER,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.02,20.0,37,45.59,520.0,36,410.0
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,174.457,0.02,18.0,53,147.54,1408.0,53,3140.2259999999997
5302007,MIN FLOW DEEP CREEK,3704516,HOMESTAKE PROJ RESERVOIR,3.666,0.02,14.0,53,13.87,43989.7,37,51.324
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.02,60.0,36,45.59,520.0,36,1230.0
5302006,MIN FLOW SWEETWATER CR,5103709,WILLIAMS FORK RESERVOIR,9.146,0.02,18.0,53,2.22,187274.0,51,164.62800000000001
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5103709,WILLIAMS FORK RESERVOIR,9.146,0.02,60.0,36,2.22,187274.0,51,548.76
3803832,JACOBSON LAKES & PONDS,7200646,GRAND VALLEY PROJECT,47.833,0.02,204.0,38,61.8,2313.7,72,9757.931999999999
3702018,MIN FLOW CROSS CR LOWER,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.02,20.0,37,15.77,209199.0,36,1074.58
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,7200646,GRAND VALLEY PROJECT,5.209,0.02,60.0,36,61.8,2313.7,72,312.53999999999996
5302006,MIN FLOW SWEETWATER CR,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.02,18.0,53,23.05,50.67,51,176.238
3803832,JACOBSON LAKES & PONDS,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.02,204.0,38,15.77,209199.0,36,3246.864
5302007,MIN FLOW DEEP CREEK,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.02,14.0,53,15.77,209199.0,36,752.206
5302007,MIN FLOW DEEP CREEK,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.02,14.0,53,23.05,50.67,51,137.074
5302006,MIN FLOW SWEETWATER CR,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.02,18.0,53,15.77,209199.0,36,967.122
3702018,MIN FLOW CROSS CR LOWER,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.02,20.0,37,23.05,50.67,51,195.82
3702018,MIN FLOW CROSS CR LOWER,5103709,WILLIAMS FORK RESERVOIR,9.146,0.02,20.0,37,2.22,187274.0,51,182.92000000000002
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.02,60.0,36,23.05,50.67,51,587.46
5302006,MIN FLOW SWEETWATER CR,3704516,HOMESTAKE PROJ RESERVOIR,3.666,0.02,18.0,53,13.87,43989.7,37,65.988
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,174.457,0.02,20.0,37,147.54,1408.0,53,3489.14
3803832,JACOBSON LAKES & PONDS,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.02,204.0,38,23.05,50.67,51,204.0
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,174.457,0.02,14.0,53,147.54,1408.0,53,2442.398
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,3704516,HOMESTAKE PROJ RESERVOIR,3.666,0.02,60.0,36,13.87,43989.7,37,219.96
3802116,MIN FLOW AVALANCHE CREEK,7200645,GRAND VALLEY CANAL,1.917,0.03,22.0,38,53.09,940.28,72,42.174
3802116,MIN FLOW AVALANCHE CREEK,7200646,GRAND VALLEY PROJECT,47.833,0.03,22.0,38,61.8,2313.7,72,1052.326
3802116,MIN FLOW AVALANCHE CREEK,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.03,22.0,38,23.05,50.67,51,22.0
3802116,MIN FLOW AVALANCHE CREEK,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.03,22.0,38,15.77,209199.0,36,350.152
3803947,SPRUCE TREE FISH POND 2,3603543,GREEN MOUNTAIN RESERVOIR,15.916,0.04,0.9,38,15.77,209199.0,36,14.3244
3803947,SPRUCE TREE FISH POND 2,7200646,GRAND VALLEY PROJECT,47.833,0.04,0.9,38,61.8,2313.7,72,43.0497
3803947,SPRUCE TREE FISH POND 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.04,0.9,38,23.05,50.67,51,0.9
3803947,SPRUCE TREE FISH POND 2,7200645,GRAND VALLEY CANAL,1.917,0.04,0.9,38,53.09,940.28,72,1.7253
5303514,OLSON POND,7200646,GRAND VALLEY PROJECT,5.209,0.05,2.0,53,61.8,2313.7,72,10.418
5303514,OLSON POND,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.05,2.0,53,45.59,520.0,36,41.0
5303514,OLSON POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.05,2.0,53,23.05,50.67,51,19.582
5303514,OLSON POND,5103709,WILLIAMS FORK RESERVOIR,9.146,0.05,2.0,53,2.22,187274.0,51,18.292
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,174.457,0.05,2.0,53,147.54,1408.0,53,348.914
5303514,OLSON POND,3704516,HOMESTAKE PROJ RESERVOIR,3.666,0.05,2.0,53,13.87,43989.7,37,7.332
5303514,OLSON POND,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.05,2.0,53,15.77,209199.0,36,107.458
3805749,FOX RUN POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.06,0.5770000000000001,38,23.05,50.67,51,0.5770000000000001
