analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3803594,BAILEY POND NO 3,7200645,GRAND VALLEY CANAL,24.5,0.0,1.0,38,53.09,940.28,72,24.5
3903505,GRASS VALLEY RESERVOIR,7200645,GRAND VALLEY CANAL,24.5,0.0,6989.2,39,53.09,940.28,72,171235.4
3900672,THOMPKINS DITCH,7200645,GRAND VALLEY CANAL,24.5,0.0,21.0,39,53.09,940.28,72,514.5
4503606,DILLMAN DITCH FISH POND,7200645,GRAND VALLEY CANAL,24.5,0.0,4.8,45,53.09,940.28,72,117.6
3903558,LAFRENZ POND,7200645,GRAND VALLEY CANAL,24.5,0.0,1.75,39,53.09,940.28,72,42.875
5104018,KOVACS POND NO 1,5300584,SHOSHONE POWER PLANT,167.208,0.0,0.65,51,147.54,1408.0,53,108.68520000000001
5104019,KOVACS POND NO 2,5300584,SHOSHONE POWER PLANT,167.208,0.0,1.05,51,147.54,1408.0,53,175.5684
3903998,HILMES POND,7200645,GRAND VALLEY CANAL,24.5,0.0,1.0,39,53.09,940.28,72,24.5
3903942,MOORES IRRIGATION POND,7200645,GRAND VALLEY CANAL,24.5,0.0,0.125,39,53.09,940.28,72,3.0625
3803635,MARTIN POND,7200645,GRAND VALLEY CANAL,24.5,0.0,0.1,38,53.09,940.28,72,2.45
3803936,PAN AND FORK RESERVOIR,7200645,GRAND VALLEY CANAL,24.5,0.0,0.5,38,53.09,940.28,72,12.25
5103526,CORRAL CREEK WETLAND NO1,5300584,SHOSHONE POWER PLANT,167.208,0.0,26.8,51,147.54,1408.0,53,4481.1744
3803936,PAN AND FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,33.25,0.0,0.5,38,61.8,2313.7,72,16.625
3903558,LAFRENZ POND,7200646,GRAND VALLEY PROJECT,33.25,0.0,1.75,39,61.8,2313.7,72,58.1875
3803592,BAILEY POND NO 1,7200645,GRAND VALLEY CANAL,24.5,0.0,0.55,38,53.09,940.28,72,13.475000000000001
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,167.208,0.0,23.0,50,147.54,1408.0,53,3845.784
3802011,MIN FLOW N FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,33.25,0.0,20.0,38,61.8,2313.7,72,665.0
3802010,MIN FLOW S FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,33.25,0.0,17.0,38,61.8,2313.7,72,565.25
3803635,MARTIN POND,7200646,GRAND VALLEY PROJECT,33.25,0.0,0.1,38,61.8,2313.7,72,3.325
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,334.416,0.0,216.15,50,147.54,1408.0,53,72284.0184
3803553,ASPEN VALLEY RANCH POND,7200646,GRAND VALLEY PROJECT,33.25,0.0,5.0,38,61.8,2313.7,72,166.25
3802114,MIN FLOW CRYSTAL R LOWER,7200646,GRAND VALLEY PROJECT,33.25,0.0,100.0,38,61.8,2313.7,72,3325.0
3903505,GRASS VALLEY RESERVOIR,7200646,GRAND VALLEY PROJECT,33.25,0.0,6989.2,39,61.8,2313.7,72,232390.9
3803593,BAILEY POND NO 2,7200646,GRAND VALLEY PROJECT,33.25,0.0,1.0,38,61.8,2313.7,72,33.25
3803594,BAILEY POND NO 3,7200646,GRAND VALLEY PROJECT,33.25,0.0,1.0,38,61.8,2313.7,72,33.25
3900672,THOMPKINS DITCH,7200646,GRAND VALLEY PROJECT,33.25,0.0,21.0,39,61.8,2313.7,72,698.25
3803592,BAILEY POND NO 1,7200646,GRAND VALLEY PROJECT,33.25,0.0,0.55,38,61.8,2313.7,72,18.2875
3802077,MIN FLOW FRYINGPAN R LOW,7200646,GRAND VALLEY PROJECT,33.25,0.01,110.0,38,61.8,2313.7,72,3657.5
3802077,MIN FLOW FRYINGPAN R LOW,7200645,GRAND VALLEY CANAL,24.5,0.01,110.0,38,53.09,940.28,72,2695.0
3802000,MIN FLOW HUNTER CR LOWER,7200646,GRAND VALLEY PROJECT,66.5,0.01,30.0,38,61.8,2313.7,72,1995.0
3802000,MIN FLOW HUNTER CR LOWER,7200645,GRAND VALLEY CANAL,49.0,0.01,30.0,38,53.09,940.28,72,1470.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,334.416,0.01,36.0,37,147.54,1408.0,53,12038.976
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,167.208,0.02,20.0,37,147.54,1408.0,53,3344.16
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5300584,SHOSHONE POWER PLANT,167.208,0.02,60.0,36,147.54,1408.0,53,10032.48
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,167.208,0.02,18.0,53,147.54,1408.0,53,3009.744
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,167.208,0.02,14.0,53,147.54,1408.0,53,2340.912
3803832,JACOBSON LAKES & PONDS,7200645,GRAND VALLEY CANAL,24.5,0.02,204.0,38,53.09,940.28,72,4998.0
3803832,JACOBSON LAKES & PONDS,7200646,GRAND VALLEY PROJECT,33.25,0.02,204.0,38,61.8,2313.7,72,6783.0
3802116,MIN FLOW AVALANCHE CREEK,7200646,GRAND VALLEY PROJECT,33.25,0.03,22.0,38,61.8,2313.7,72,731.5
3802116,MIN FLOW AVALANCHE CREEK,7200645,GRAND VALLEY CANAL,24.5,0.03,22.0,38,53.09,940.28,72,539.0
3803947,SPRUCE TREE FISH POND 2,7200646,GRAND VALLEY PROJECT,33.25,0.04,0.9,38,61.8,2313.7,72,29.925
3803947,SPRUCE TREE FISH POND 2,7200645,GRAND VALLEY CANAL,24.5,0.04,0.9,38,53.09,940.28,72,22.05
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,167.208,0.05,2.0,53,147.54,1408.0,53,334.416
3805749,FOX RUN POND,7200645,GRAND VALLEY CANAL,24.5,0.06,0.5770000000000001,38,53.09,940.28,72,14.136500000000002
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,167.208,0.06,1.38,37,147.54,1408.0,53,230.74703999999997
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,167.208,0.06,5.0,51,147.54,1408.0,53,836.04
3805749,FOX RUN POND,7200646,GRAND VALLEY PROJECT,33.25,0.06,0.5770000000000001,38,61.8,2313.7,72,19.185250000000003
3703792,ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,167.208,0.08,2.4,37,147.54,1408.0,53,401.2992
3803881,SPRUCE TREE FISH POND 1,7200645,GRAND VALLEY CANAL,24.5,0.08,5.0,38,53.09,940.28,72,122.5
3803881,SPRUCE TREE FISH POND 1,7200646,GRAND VALLEY PROJECT,33.25,0.08,5.0,38,61.8,2313.7,72,166.25
3804251,AVR POND 3,7200646,GRAND VALLEY PROJECT,33.25,0.1,2.5,38,61.8,2313.7,72,83.125
3804251,AVR POND 3,7200645,GRAND VALLEY CANAL,24.5,0.1,2.5,38,53.09,940.28,72,61.25
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5300584,SHOSHONE POWER PLANT,167.208,0.1,130.0,37,147.54,1408.0,53,21737.04
3804327,THE RANCH @ W CR POND11,7200645,GRAND VALLEY CANAL,24.5,0.11,15.0,38,53.09,940.28,72,367.5
3804327,THE RANCH @ W CR POND11,7200646,GRAND VALLEY PROJECT,33.25,0.11,15.0,38,61.8,2313.7,72,498.75
3803502,UNIFYING FIELDS POND # 3,7200645,GRAND VALLEY CANAL,24.5,0.13,0.156,38,53.09,940.28,72,3.822
3803587,MAROON CREEK DEVEL RES 1,7200646,GRAND VALLEY PROJECT,33.25,0.13,6.5,38,61.8,2313.7,72,216.125
3803588,MAROON CREEK DEVEL RES 2,7200646,GRAND VALLEY PROJECT,33.25,0.13,2.7,38,61.8,2313.7,72,89.775
3803501,UNIFYING FIELDS POND # 2,7200645,GRAND VALLEY CANAL,24.5,0.13,0.825,38,53.09,940.28,72,20.2125
3803589,MAROON CREEK DEVEL RES 3,7200646,GRAND VALLEY PROJECT,33.25,0.13,7.8,38,61.8,2313.7,72,259.34999999999997
3803589,MAROON CREEK DEVEL RES 3,7200645,GRAND VALLEY CANAL,24.5,0.13,7.8,38,53.09,940.28,72,191.1
3803971,CLUB POND,7200645,GRAND VALLEY CANAL,24.5,0.13,6.9,38,53.09,940.28,72,169.05
3803587,MAROON CREEK DEVEL RES 1,7200645,GRAND VALLEY CANAL,24.5,0.13,6.5,38,53.09,940.28,72,159.25
3803954,CLARK RESERVOIR,7200646,GRAND VALLEY PROJECT,33.25,0.13,0.44,38,61.8,2313.7,72,14.63
3803954,CLARK RESERVOIR,7200645,GRAND VALLEY CANAL,24.5,0.13,0.44,38,53.09,940.28,72,10.78
3803501,UNIFYING FIELDS POND # 2,7200646,GRAND VALLEY PROJECT,33.25,0.13,0.825,38,61.8,2313.7,72,27.43125
3803590,MAROON CREEK DEVEL RES 4,7200646,GRAND VALLEY PROJECT,33.25,0.13,10.4,38,61.8,2313.7,72,345.8
3803502,UNIFYING FIELDS POND # 3,7200646,GRAND VALLEY PROJECT,33.25,0.13,0.156,38,61.8,2313.7,72,5.187
3803971,CLUB POND,7200646,GRAND VALLEY PROJECT,33.25,0.13,6.9,38,61.8,2313.7,72,229.425
3803590,MAROON CREEK DEVEL RES 4,7200645,GRAND VALLEY CANAL,24.5,0.13,10.4,38,53.09,940.28,72,254.8
3803588,MAROON CREEK DEVEL RES 2,7200645,GRAND VALLEY CANAL,24.5,0.13,2.7,38,53.09,940.28,72,66.15
3800606,COLLINS CREEK DITCH,7200645,GRAND VALLEY CANAL,24.5,0.14,16.64,38,53.09,940.28,72,407.68
3800606,COLLINS CREEK DITCH,7200646,GRAND VALLEY PROJECT,33.25,0.14,16.64,38,61.8,2313.7,72,553.28
3804250,AVR POND 2,7200646,GRAND VALLEY PROJECT,33.25,0.15,0.3,38,61.8,2313.7,72,9.975
3804311,JMAR POND SYSTEM,7200646,GRAND VALLEY PROJECT,33.25,0.15,0.1,38,61.8,2313.7,72,3.325
3804212,BLACKACRE POND NO 1,7200645,GRAND VALLEY CANAL,24.5,0.15,0.54,38,53.09,940.28,72,13.23
3804250,AVR POND 2,7200645,GRAND VALLEY CANAL,24.5,0.15,0.3,38,53.09,940.28,72,7.35
3804212,BLACKACRE POND NO 1,7200646,GRAND VALLEY PROJECT,33.25,0.15,0.54,38,61.8,2313.7,72,17.955000000000002
3804311,JMAR POND SYSTEM,7200645,GRAND VALLEY CANAL,24.5,0.15,0.1,38,53.09,940.28,72,2.45
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,167.208,0.16,1.0,37,147.54,1408.0,53,167.208
3803690,KUHNE POND,7200646,GRAND VALLEY PROJECT,33.25,0.16,0.025,38,61.8,2313.7,72,0.83125
3803690,KUHNE POND,7200645,GRAND VALLEY CANAL,24.5,0.16,0.025,38,53.09,940.28,72,0.6125
3803972,HENDRICKS FISH POND,7200645,GRAND VALLEY CANAL,24.5,0.17,2.0,38,53.09,940.28,72,49.0
3803972,HENDRICKS FISH POND,7200646,GRAND VALLEY PROJECT,33.25,0.17,2.0,38,61.8,2313.7,72,66.5
3804252,AVR POND 4,7200645,GRAND VALLEY CANAL,24.5,0.18,1.0,38,53.09,940.28,72,24.5
5104013,DOE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,167.208,0.18,3.37,51,147.54,1408.0,53,563.49096
3803685,ASPEN VILLAGE STO RES,7200646,GRAND VALLEY PROJECT,33.25,0.18,3.74,38,61.8,2313.7,72,124.355
3804252,AVR POND 4,7200646,GRAND VALLEY PROJECT,33.25,0.18,1.0,38,61.8,2313.7,72,33.25
3803685,ASPEN VILLAGE STO RES,7200645,GRAND VALLEY CANAL,24.5,0.18,3.74,38,53.09,940.28,72,91.63000000000001
3603579,GRIGGS RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,167.208,0.18,4.1,36,147.54,1408.0,53,685.5527999999999
3803514,DARIEN POND,7200646,GRAND VALLEY PROJECT,33.25,0.19,1.0,38,61.8,2313.7,72,33.25
3803514,DARIEN POND,7200645,GRAND VALLEY CANAL,24.5,0.19,1.0,38,53.09,940.28,72,24.5
3703544,CAMP HALE POND,5300584,SHOSHONE POWER PLANT,167.208,0.19,60.0,37,147.54,1408.0,53,10032.48
3803914,ASPEN GOLF COURSE PND 16,7200645,GRAND VALLEY CANAL,24.5,0.2,0.23,38,53.09,940.28,72,5.635000000000001
3803915,ASPEN GOLF COURSE PND 02,7200645,GRAND VALLEY CANAL,24.5,0.2,0.61,38,53.09,940.28,72,14.945
5304015,HERRES POND,5300584,SHOSHONE POWER PLANT,167.208,0.2,0.16399999999999998,53,147.54,1408.0,53,27.422111999999995
3803914,ASPEN GOLF COURSE PND 16,7200646,GRAND VALLEY PROJECT,33.25,0.2,0.23,38,61.8,2313.7,72,7.6475
3803915,ASPEN GOLF COURSE PND 02,7200646,GRAND VALLEY PROJECT,33.25,0.2,0.61,38,61.8,2313.7,72,20.2825
7201487,UTE PIPELINE HGT NO 1,7200645,GRAND VALLEY CANAL,24.5,0.2,30.0,72,53.09,940.28,72,735.0
3903941,MIDDLE FORK RESERVOIR,7200645,GRAND VALLEY CANAL,24.5,0.21,140.0,39,53.09,940.28,72,3430.0
3803910,ASPEN GOLF COURSE PND 12,7200646,GRAND VALLEY PROJECT,33.25,0.21,0.58,38,61.8,2313.7,72,19.285
3803921,ASPEN GOLF COURSE PND 03,7200646,GRAND VALLEY PROJECT,33.25,0.21,0.17,38,61.8,2313.7,72,5.652500000000001
3803910,ASPEN GOLF COURSE PND 12,7200645,GRAND VALLEY CANAL,24.5,0.21,0.58,38,53.09,940.28,72,14.209999999999999
3803921,ASPEN GOLF COURSE PND 03,7200645,GRAND VALLEY CANAL,24.5,0.21,0.17,38,53.09,940.28,72,4.165
3903941,MIDDLE FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,33.25,0.21,140.0,39,61.8,2313.7,72,4655.0
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,167.208,0.22,2.5,37,147.54,1408.0,53,418.02
3703911,KP POND NO. 2,5300584,SHOSHONE POWER PLANT,167.208,0.22,0.78,37,147.54,1408.0,53,130.42224000000002
3603700,TRIPLE CREEK POND NO 6,5300584,SHOSHONE POWER PLANT,167.208,0.23,0.017,36,147.54,1408.0,53,2.8425360000000004
3803798,WILSON RESERVOIR NO 1,7200645,GRAND VALLEY CANAL,24.5,0.23,0.3,38,53.09,940.28,72,7.35
3803798,WILSON RESERVOIR NO 1,7200646,GRAND VALLEY PROJECT,33.25,0.23,0.3,38,61.8,2313.7,72,9.975
3603686,WINEGARD POND 4,5300584,SHOSHONE POWER PLANT,167.208,0.24,5.3,36,147.54,1408.0,53,886.2024
3803500,UNIFYING FIELDS POND # 1,7200645,GRAND VALLEY CANAL,24.5,0.24,0.435,38,53.09,940.28,72,10.6575
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,334.416,0.24,4.24,51,147.54,1408.0,53,1417.9238400000002
3803500,UNIFYING FIELDS POND # 1,7200646,GRAND VALLEY PROJECT,33.25,0.24,0.435,38,61.8,2313.7,72,14.46375
3603699,TRIPLE CREEK POND NO 5,5300584,SHOSHONE POWER PLANT,167.208,0.24,0.1,36,147.54,1408.0,53,16.7208
3803674,WILDCAT POND NO 10,7200645,GRAND VALLEY CANAL,24.5,0.25,2.75,38,53.09,940.28,72,67.375
3803674,WILDCAT POND NO 10,7200646,GRAND VALLEY PROJECT,33.25,0.25,2.75,38,61.8,2313.7,72,91.4375
3703910,KP POND NO. 1,5300584,SHOSHONE POWER PLANT,167.208,0.26,0.27,37,147.54,1408.0,53,45.14616
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,167.208,0.27,2.0,37,147.54,1408.0,53,334.416
3803911,ASPEN GOLF COURSE PND 13,7200646,GRAND VALLEY PROJECT,33.25,0.28,0.29,38,61.8,2313.7,72,9.6425
3803911,ASPEN GOLF COURSE PND 13,7200645,GRAND VALLEY CANAL,24.5,0.28,0.29,38,53.09,940.28,72,7.1049999999999995
3803917,ASPEN GOLF COURSE PND 05,7200646,GRAND VALLEY PROJECT,33.25,0.29,0.97,38,61.8,2313.7,72,32.2525
3803908,ASPEN GOLF COURSE PND 10,7200646,GRAND VALLEY PROJECT,33.25,0.29,0.08,38,61.8,2313.7,72,2.66
3803917,ASPEN GOLF COURSE PND 05,7200645,GRAND VALLEY CANAL,24.5,0.29,0.97,38,53.09,940.28,72,23.765
3803908,ASPEN GOLF COURSE PND 10,7200645,GRAND VALLEY CANAL,24.5,0.29,0.08,38,53.09,940.28,72,1.96
5103527,CORRAL CREEK WETLAND NO2,5300584,SHOSHONE POWER PLANT,167.208,0.31,10.0,51,147.54,1408.0,53,1672.08
3603544,GRIGGS RESERVOIR,5300584,SHOSHONE POWER PLANT,167.208,0.31,40.8,36,147.54,1408.0,53,6822.086399999999
3603685,WINEGARD POND 3,5300584,SHOSHONE POWER PLANT,167.208,0.31,7.5,36,147.54,1408.0,53,1254.06
3603678,SOUTH POND,5300584,SHOSHONE POWER PLANT,1.0,0.31,4.0,36,147.54,1408.0,53,4.0
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,334.416,0.31,8.0,51,147.54,1408.0,53,2675.328
3603684,WINEGARD POND 2,5300584,SHOSHONE POWER PLANT,167.208,0.32,1.1,36,147.54,1408.0,53,183.92880000000002
3603592,SHANE RESERVOIR,5300584,SHOSHONE POWER PLANT,167.208,0.32,6.0,36,147.54,1408.0,53,1003.248
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,167.208,0.33,52.2,51,147.54,1408.0,53,8728.2576
3804323,THE RANCH @ W CR POND 7,7200646,GRAND VALLEY PROJECT,33.25,0.34,1.87,38,61.8,2313.7,72,62.1775
3803873,SIMONS PONDS NO 1 AND 2,7200645,GRAND VALLEY CANAL,24.5,0.34,1.0,38,53.09,940.28,72,24.5
3703781,BACHELOR GULCH WETLANDS,5300584,SHOSHONE POWER PLANT,167.208,0.34,0.95,37,147.54,1408.0,53,158.8476
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,334.416,0.34,7.2,37,147.54,1408.0,53,2407.7952
3803873,SIMONS PONDS NO 1 AND 2,7200646,GRAND VALLEY PROJECT,33.25,0.34,1.0,38,61.8,2313.7,72,33.25
3804323,THE RANCH @ W CR POND 7,7200645,GRAND VALLEY CANAL,24.5,0.34,1.87,38,53.09,940.28,72,45.815000000000005
3703976,CALHOUN POND NO.1,5300584,SHOSHONE POWER PLANT,167.208,0.35,0.72,37,147.54,1408.0,53,120.38976
3703930,BRETT RANCH POND NO 2,5300584,SHOSHONE POWER PLANT,167.208,0.35,3.22,37,147.54,1408.0,53,538.40976
3803986,LAZY O RESERVOIR,7200645,GRAND VALLEY CANAL,24.5,0.39,6.83,38,53.09,940.28,72,167.335
3803986,LAZY O RESERVOIR,7200646,GRAND VALLEY PROJECT,33.25,0.39,6.83,38,61.8,2313.7,72,227.0975
3703627,JUNE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,167.208,0.41,38.0,37,147.54,1408.0,53,6353.9039999999995
4503533,MCPHERSON POND,7200645,GRAND VALLEY CANAL,24.5,0.41,10.0,45,53.09,940.28,72,245.0
4503533,MCPHERSON POND,7200646,GRAND VALLEY PROJECT,33.25,0.41,10.0,45,61.8,2313.7,72,332.5
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,5300584,SHOSHONE POWER PLANT,303.83299999999997,0.41,60.0,36,147.54,1408.0,53,18229.98
3703793,GREENS OF ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,167.208,0.41,0.7,37,147.54,1408.0,53,117.0456
3703799,RED CANYON ESTATES POND NO. 4,5300584,SHOSHONE POWER PLANT,167.208,0.41,3.4,37,147.54,1408.0,53,568.5072
3603683,WINEGARD POND 1,5300584,SHOSHONE POWER PLANT,167.208,0.42,0.1,36,147.54,1408.0,53,16.7208
3800789,JOHNSON BLUE CR DITCH,7200645,GRAND VALLEY CANAL,24.5,0.43,12.0,38,53.09,940.28,72,294.0
5100959,WILLIAMS FORK DIVERSION PROJECT,5300584,SHOSHONE POWER PLANT,136.625,0.43,49.27,51,147.54,1408.0,53,6731.51375
3800789,JOHNSON BLUE CR DITCH,7200646,GRAND VALLEY PROJECT,33.25,0.43,12.0,38,61.8,2313.7,72,399.0
3804317,THE RANCH @ W CR POND  1,7200645,GRAND VALLEY CANAL,24.5,0.44,3.28,38,53.09,940.28,72,80.36
3804317,THE RANCH @ W CR POND  1,7200646,GRAND VALLEY PROJECT,33.25,0.44,3.28,38,61.8,2313.7,72,109.05999999999999
3603578,GRIGGS RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,167.208,0.45,34.734,36,147.54,1408.0,53,5807.802672
7204126,KENNEDY POND,7200645,GRAND VALLEY CANAL,49.0,0.45,12.0,72,53.09,940.28,72,588.0
3603580,GRIGGS RESERVOIR NO 5,5300584,SHOSHONE POWER PLANT,167.208,0.46,2.3,36,147.54,1408.0,53,384.5784
3703597,KEELER RESERVOIR,5300584,SHOSHONE POWER PLANT,167.208,0.47,5.0,37,147.54,1408.0,53,836.04
3703607,STAUFER RESERVOIR,5300584,SHOSHONE POWER PLANT,167.208,0.47,0.57,37,147.54,1408.0,53,95.30855999999999
3603662,EAGLES NEST GOLF COURSE NO1 POND,5300584,SHOSHONE POWER PLANT,167.208,0.47,12.4,36,147.54,1408.0,53,2073.3792
3800809,BASALT PROJ LANDIS CANAL,7200646,GRAND VALLEY PROJECT,33.25,0.49,52.0,38,61.8,2313.7,72,1729.0
3703736,GOLF COURSE POND NO 1,5300584,SHOSHONE POWER PLANT,167.208,0.49,6.0,37,147.54,1408.0,53,1003.248
3800809,BASALT PROJ LANDIS CANAL,7200645,GRAND VALLEY CANAL,24.5,0.49,52.0,38,53.09,940.28,72,1274.0
3603665,EAGLES NEST GOLF COURSE NO4 NORTH POND,5300584,SHOSHONE POWER PLANT,167.208,0.5,1.4,36,147.54,1408.0,53,234.0912
3603657,SANDERS POND NO 1,5300584,SHOSHONE POWER PLANT,167.208,0.5,0.5,36,147.54,1408.0,53,83.604
3603698,TRIPLE CREEK POND NO 4,5300584,SHOSHONE POWER PLANT,167.208,0.5,0.003,36,147.54,1408.0,53,0.501624
3603664,EAGLES NEST GOLF COURSE NO 4 SOUTH POND,5300584,SHOSHONE POWER PLANT,167.208,0.5,3.3,36,147.54,1408.0,53,551.7864
3603701,TRIPLE CREEK POND NO 7,5300584,SHOSHONE POWER PLANT,167.208,0.5,0.156,36,147.54,1408.0,53,26.084448
3603656,YOSUICHI RESERVOIR,5300584,SHOSHONE POWER PLANT,167.208,0.51,1.75,36,147.54,1408.0,53,292.614
3803799,WILSON RESERVOIR NO 2,7200646,GRAND VALLEY PROJECT,33.25,0.51,0.5,38,61.8,2313.7,72,16.625
3803799,WILSON RESERVOIR NO 2,7200645,GRAND VALLEY CANAL,24.5,0.51,0.5,38,53.09,940.28,72,12.25
3603581,GRIGGS RESERVOIR NO 6,5300584,SHOSHONE POWER PLANT,167.208,0.51,1.2,36,147.54,1408.0,53,200.6496
3804447,FOUR MILE RANCH POND NO 5,7200646,GRAND VALLEY PROJECT,33.25,0.52,0.77,38,61.8,2313.7,72,25.6025
3804444,FOUR MILE RANCH POND NO 2,7200646,GRAND VALLEY PROJECT,33.25,0.52,1.08,38,61.8,2313.7,72,35.910000000000004
3804445,FOUR MILE RANCH POND NO 3,7200646,GRAND VALLEY PROJECT,33.25,0.52,1.11,38,61.8,2313.7,72,36.907500000000006
3804443,FOUR MILE RANCH POND NO 1,7200646,GRAND VALLEY PROJECT,33.25,0.52,0.67,38,61.8,2313.7,72,22.2775
3804446,FOUR MILE RANCH POND NO 4,7200645,GRAND VALLEY CANAL,24.5,0.52,1.11,38,53.09,940.28,72,27.195000000000004
3804444,FOUR MILE RANCH POND NO 2,7200645,GRAND VALLEY CANAL,24.5,0.52,1.08,38,53.09,940.28,72,26.46
3803675,WILDCAT POND NO 11,7200646,GRAND VALLEY PROJECT,33.25,0.52,0.2,38,61.8,2313.7,72,6.65
3804447,FOUR MILE RANCH POND NO 5,7200645,GRAND VALLEY CANAL,24.5,0.52,0.77,38,53.09,940.28,72,18.865000000000002
3804448,FOUR MILE RANCH POND NO 6,7200646,GRAND VALLEY PROJECT,33.25,0.52,1.44,38,61.8,2313.7,72,47.879999999999995
3804448,FOUR MILE RANCH POND NO 6,7200645,GRAND VALLEY CANAL,24.5,0.52,1.44,38,53.09,940.28,72,35.28
3804446,FOUR MILE RANCH POND NO 4,7200646,GRAND VALLEY PROJECT,33.25,0.52,1.11,38,61.8,2313.7,72,36.907500000000006
3803675,WILDCAT POND NO 11,7200645,GRAND VALLEY CANAL,24.5,0.52,0.2,38,53.09,940.28,72,4.9
3804443,FOUR MILE RANCH POND NO 1,7200645,GRAND VALLEY CANAL,24.5,0.52,0.67,38,53.09,940.28,72,16.415000000000003
3804445,FOUR MILE RANCH POND NO 3,7200645,GRAND VALLEY CANAL,24.5,0.52,1.11,38,53.09,940.28,72,27.195000000000004
