analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict,edgeWt
3802010,MIN FLOW S FK CRYSTAL R,3802114,MIN FLOW CRYSTAL R LOWER,31.0,0.0,17.0,38,0.0,100.0,38,527.0
3802011,MIN FLOW N FK CRYSTAL R,3802114,MIN FLOW CRYSTAL R LOWER,31.0,0.0,20.0,38,0.0,100.0,38,620.0
5003646,MARTIN RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,24.0,0.0,216.15,50,0.85,550.0,51,5187.6
5303598,YARMONY LODGE POND A,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.0,6.55,53,0.85,550.0,51,78.6
5104018,KOVACS POND NO 1,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.0,0.65,51,0.85,550.0,51,7.800000000000001
5003646,MARTIN RESERVOIR,5300584,SHOSHONE POWER PLANT,450.0,0.0,216.15,50,147.54,1408.0,53,97267.5
3802010,MIN FLOW S FK CRYSTAL R,7200646,GRAND VALLEY PROJECT,11.0,0.0,17.0,38,61.8,2313.7,72,187.0
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,225.0,0.0,23.0,50,147.54,1408.0,53,5175.0
5003653,COLBURN RESERVOIR NO 2,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.0,23.0,50,0.85,550.0,51,276.0
5003652,COLBURN RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.0,16.0,50,0.85,550.0,51,192.0
5303599,YARMONY LODGE POND B,5300584,SHOSHONE POWER PLANT,225.0,0.0,1.78,53,147.54,1408.0,53,400.5
5303598,YARMONY LODGE POND A,5300584,SHOSHONE POWER PLANT,225.0,0.0,6.55,53,147.54,1408.0,53,1473.75
3803553,ASPEN VALLEY RANCH POND,7200646,GRAND VALLEY PROJECT,27.0,0.0,5.0,38,61.8,2313.7,72,135.0
3803594,BAILEY POND NO 3,7200646,GRAND VALLEY PROJECT,27.0,0.0,1.0,38,61.8,2313.7,72,27.0
3803593,BAILEY POND NO 2,7200646,GRAND VALLEY PROJECT,27.0,0.0,1.0,38,61.8,2313.7,72,27.0
3803592,BAILEY POND NO 1,7200646,GRAND VALLEY PROJECT,27.0,0.0,0.55,38,61.8,2313.7,72,14.850000000000001
5303600,YARMONY LODGE POND C,5300584,SHOSHONE POWER PLANT,225.0,0.0,3.01,53,147.54,1408.0,53,677.25
3703786,GRAHAM POND NO 2,5300584,SHOSHONE POWER PLANT,225.0,0.0,0.13,37,147.54,1408.0,53,29.25
3703536,MIN LAKE BENCH LAKE NO 1,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.0,9.0,37,0.85,550.0,51,108.0
5103526,CORRAL CREEK WETLAND NO1,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.0,26.8,51,0.85,550.0,51,321.6
3900672,THOMPKINS DITCH,7200646,GRAND VALLEY PROJECT,27.0,0.0,21.0,39,61.8,2313.7,72,567.0
3803635,MARTIN POND,7200646,GRAND VALLEY PROJECT,27.0,0.0,0.1,38,61.8,2313.7,72,2.7
4503606,DILLMAN DITCH FISH POND,7200646,GRAND VALLEY PROJECT,27.0,0.0,4.8,45,61.8,2313.7,72,129.6
3802000,MIN FLOW HUNTER CR LOWER,7200646,GRAND VALLEY PROJECT,54.0,0.01,30.0,38,61.8,2313.7,72,1620.0
3702056,MIN FLOW GORE CR LOWER,5300584,SHOSHONE POWER PLANT,450.0,0.01,36.0,37,147.54,1408.0,53,16200.0
3702056,MIN FLOW GORE CR LOWER,5104634,CBT ALVA B ADAMS TUNNEL,24.0,0.01,36.0,37,0.85,550.0,51,864.0
3802077,MIN FLOW FRYINGPAN R LOW,7200646,GRAND VALLEY PROJECT,27.0,0.01,110.0,38,61.8,2313.7,72,2970.0
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.02,60.0,36,0.85,550.0,51,720.0
5302006,MIN FLOW SWEETWATER CR,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.02,18.0,53,0.85,550.0,51,216.0
3702018,MIN FLOW CROSS CR LOWER,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.02,20.0,37,0.85,550.0,51,240.0
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,225.0,0.02,20.0,37,147.54,1408.0,53,4500.0
3803832,JACOBSON LAKES & PONDS,7200646,GRAND VALLEY PROJECT,27.0,0.02,204.0,38,61.8,2313.7,72,5508.0
5302007,MIN FLOW DEEP CREEK,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.02,14.0,53,0.85,550.0,51,168.0
5302007,MIN FLOW DEEP CREEK,5300584,SHOSHONE POWER PLANT,225.0,0.02,14.0,53,147.54,1408.0,53,3150.0
5302006,MIN FLOW SWEETWATER CR,5300584,SHOSHONE POWER PLANT,225.0,0.02,18.0,53,147.54,1408.0,53,4050.0
3602049,MIN FLOW BLUE RIVER 11 - GMR TO COLORADO RIVER,5300584,SHOSHONE POWER PLANT,225.0,0.02,60.0,36,147.54,1408.0,53,13500.0
3802116,MIN FLOW AVALANCHE CREEK,7200646,GRAND VALLEY PROJECT,11.0,0.03,22.0,38,61.8,2313.7,72,242.0
3802116,MIN FLOW AVALANCHE CREEK,3802114,MIN FLOW CRYSTAL R LOWER,31.0,0.03,22.0,38,0.0,100.0,38,682.0
3803947,SPRUCE TREE FISH POND 2,7200646,GRAND VALLEY PROJECT,11.0,0.04,0.9,38,61.8,2313.7,72,9.9
5303514,OLSON POND,5300584,SHOSHONE POWER PLANT,225.0,0.05,2.0,53,147.54,1408.0,53,450.0
5303514,OLSON POND,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.05,2.0,53,0.85,550.0,51,24.0
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,225.0,0.06,1.38,37,147.54,1408.0,53,310.5
5104057,CORRAL CREEK POND,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.06,5.0,51,0.85,550.0,51,60.0
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,225.0,0.06,5.0,51,147.54,1408.0,53,1125.0
3805749,FOX RUN POND,7200646,GRAND VALLEY PROJECT,27.0,0.06,0.5770000000000001,38,61.8,2313.7,72,15.579000000000002
3703782,ARROWHEAD WETLANDS,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.06,1.38,37,0.85,550.0,51,16.56
3603691,BENSON RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.08,3.0,36,15.77,209199.0,36,51.0
3703792,ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,225.0,0.08,2.4,37,147.54,1408.0,53,540.0
3703792,ARROWHEAD PONDS,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.08,2.4,37,0.85,550.0,51,28.799999999999997
3603691,BENSON RANCH POND,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.08,3.0,36,15.56,1726.0,36,711.999
3603691,BENSON RANCH POND,5300584,SHOSHONE POWER PLANT,111.667,0.08,3.0,36,147.54,1408.0,53,335.001
3803881,SPRUCE TREE FISH POND 1,7200646,GRAND VALLEY PROJECT,11.0,0.08,5.0,38,61.8,2313.7,72,55.0
3804404,BAR / X RANCH FATHERING POND NO 1 D,7200646,GRAND VALLEY PROJECT,27.0,0.09,0.175,38,61.8,2313.7,72,4.725
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.1,130.0,37,0.85,550.0,51,1560.0
3804251,AVR POND 3,7200646,GRAND VALLEY PROJECT,27.0,0.1,2.5,38,61.8,2313.7,72,67.5
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5300584,SHOSHONE POWER PLANT,225.0,0.1,130.0,37,147.54,1408.0,53,29250.0
5103546,LURYE RESERVOIR,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,2.0,0.11,0.7,51,257.46,90.0,51,1.4
3804327,THE RANCH @ W CR POND11,7200646,GRAND VALLEY PROJECT,27.0,0.11,15.0,38,61.8,2313.7,72,405.0
5103546,LURYE RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.11,0.7,51,0.85,550.0,51,8.399999999999999
5103546,LURYE RESERVOIR,5300584,SHOSHONE POWER PLANT,225.0,0.11,0.7,51,147.54,1408.0,53,157.5
3804396,STELLA POLARE POND NO 1,7200646,GRAND VALLEY PROJECT,135.0,0.12,0.2,38,61.8,2313.7,72,27.0
3803501,UNIFYING FIELDS POND # 2,7200646,GRAND VALLEY PROJECT,27.0,0.13,0.825,38,61.8,2313.7,72,22.275
3803587,MAROON CREEK DEVEL RES 1,7200646,GRAND VALLEY PROJECT,27.0,0.13,6.5,38,61.8,2313.7,72,175.5
3803588,MAROON CREEK DEVEL RES 2,7200646,GRAND VALLEY PROJECT,27.0,0.13,2.7,38,61.8,2313.7,72,72.9
3803954,CLARK RESERVOIR,7200646,GRAND VALLEY PROJECT,27.0,0.13,0.44,38,61.8,2313.7,72,11.88
3803971,CLUB POND,7200646,GRAND VALLEY PROJECT,27.0,0.13,6.9,38,61.8,2313.7,72,186.3
3803589,MAROON CREEK DEVEL RES 3,7200646,GRAND VALLEY PROJECT,27.0,0.13,7.8,38,61.8,2313.7,72,210.6
3803590,MAROON CREEK DEVEL RES 4,7200646,GRAND VALLEY PROJECT,27.0,0.13,10.4,38,61.8,2313.7,72,280.8
3803502,UNIFYING FIELDS POND # 3,7200646,GRAND VALLEY PROJECT,27.0,0.13,0.156,38,61.8,2313.7,72,4.212
3800606,COLLINS CREEK DITCH,7200646,GRAND VALLEY PROJECT,27.0,0.14,16.64,38,61.8,2313.7,72,449.28000000000003
3804250,AVR POND 2,7200646,GRAND VALLEY PROJECT,27.0,0.15,0.3,38,61.8,2313.7,72,8.1
3804311,JMAR POND SYSTEM,7200646,GRAND VALLEY PROJECT,27.0,0.15,0.1,38,61.8,2313.7,72,2.7
3703796,RED CANYON ESTATES POND NO. 1,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.16,1.0,37,0.85,550.0,51,12.0
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,225.0,0.16,1.0,37,147.54,1408.0,53,225.0
3803690,KUHNE POND,7200646,GRAND VALLEY PROJECT,27.0,0.16,0.025,38,61.8,2313.7,72,0.675
3903593,ODDO POND,7200646,GRAND VALLEY PROJECT,27.0,0.17,1.5,39,61.8,2313.7,72,40.5
3803972,HENDRICKS FISH POND,7200646,GRAND VALLEY PROJECT,27.0,0.17,2.0,38,61.8,2313.7,72,54.0
3803685,ASPEN VILLAGE STO RES,7200646,GRAND VALLEY PROJECT,27.0,0.18,3.74,38,61.8,2313.7,72,100.98
3804252,AVR POND 4,7200646,GRAND VALLEY PROJECT,27.0,0.18,1.0,38,61.8,2313.7,72,27.0
5104013,DOE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,225.0,0.18,3.37,51,147.54,1408.0,53,758.25
3804300,DEODAR POND NO. 2,7200646,GRAND VALLEY PROJECT,27.0,0.18,0.04,38,61.8,2313.7,72,1.08
5104013,DOE CREEK RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.18,3.37,51,0.85,550.0,51,40.44
3603579,GRIGGS RESERVOIR NO 4,5300584,SHOSHONE POWER PLANT,225.0,0.18,4.1,36,147.54,1408.0,53,922.4999999999999
3603579,GRIGGS RESERVOIR NO 4,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.18,4.1,36,0.85,550.0,51,49.199999999999996
3804299,DEODAR POND NO. 1,7200646,GRAND VALLEY PROJECT,27.0,0.19,0.18,38,61.8,2313.7,72,4.859999999999999
3804401,BAR / X RANCH FATHERING POND NO 1 A,7200646,GRAND VALLEY PROJECT,27.0,0.19,1.198,38,61.8,2313.7,72,32.346
3703544,CAMP HALE POND,5300584,SHOSHONE POWER PLANT,225.0,0.19,60.0,37,147.54,1408.0,53,13500.0
3703544,CAMP HALE POND,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.19,60.0,37,0.85,550.0,51,720.0
3803514,DARIEN POND,3802114,MIN FLOW CRYSTAL R LOWER,31.0,0.19,1.0,38,0.0,100.0,38,31.0
3803514,DARIEN POND,7200646,GRAND VALLEY PROJECT,11.0,0.19,1.0,38,61.8,2313.7,72,11.0
5304015,HERRES POND,5300584,SHOSHONE POWER PLANT,225.0,0.2,0.16399999999999998,53,147.54,1408.0,53,36.9
4503547,ZEISBERRY POND,7200646,GRAND VALLEY PROJECT,27.0,0.2,0.45,45,61.8,2313.7,72,12.15
3803914,ASPEN GOLF COURSE PND 16,7200646,GRAND VALLEY PROJECT,27.0,0.2,0.23,38,61.8,2313.7,72,6.21
3803915,ASPEN GOLF COURSE PND 02,7200646,GRAND VALLEY PROJECT,27.0,0.2,0.61,38,61.8,2313.7,72,16.47
5304015,HERRES POND,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.2,0.16399999999999998,53,0.85,550.0,51,1.9679999999999997
3803921,ASPEN GOLF COURSE PND 03,7200646,GRAND VALLEY PROJECT,27.0,0.21,0.17,38,61.8,2313.7,72,4.590000000000001
3903941,MIDDLE FORK RESERVOIR,7200646,GRAND VALLEY PROJECT,27.0,0.21,140.0,39,61.8,2313.7,72,3780.0
3803910,ASPEN GOLF COURSE PND 12,7200646,GRAND VALLEY PROJECT,27.0,0.21,0.58,38,61.8,2313.7,72,15.659999999999998
3703911,KP POND NO. 2,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.22,0.78,37,0.85,550.0,51,9.36
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,225.0,0.22,2.5,37,147.54,1408.0,53,562.5
3703911,KP POND NO. 2,5300584,SHOSHONE POWER PLANT,225.0,0.22,0.78,37,147.54,1408.0,53,175.5
3703797,RED CANYON ESTATES POND NO. 2,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.22,2.5,37,0.85,550.0,51,30.0
3603700,TRIPLE CREEK POND NO 6,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.23,0.017,36,15.56,1726.0,36,4.034661
3603700,TRIPLE CREEK POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.23,0.017,36,15.77,209199.0,36,0.28900000000000003
3603700,TRIPLE CREEK POND NO 6,5300584,SHOSHONE POWER PLANT,111.667,0.23,0.017,36,147.54,1408.0,53,1.8983390000000002
3803798,WILSON RESERVOIR NO 1,7200646,GRAND VALLEY PROJECT,11.0,0.23,0.3,38,61.8,2313.7,72,3.3
3803798,WILSON RESERVOIR NO 1,3802114,MIN FLOW CRYSTAL R LOWER,31.0,0.23,0.3,38,0.0,100.0,38,9.299999999999999
3803500,UNIFYING FIELDS POND # 1,7200646,GRAND VALLEY PROJECT,27.0,0.24,0.435,38,61.8,2313.7,72,11.745
3603699,TRIPLE CREEK POND NO 5,5300584,SHOSHONE POWER PLANT,111.667,0.24,0.1,36,147.54,1408.0,53,11.1667
5103529,TIMBERLINE POND,5104634,CBT ALVA B ADAMS TUNNEL,24.0,0.24,4.24,51,0.85,550.0,51,101.76
3603686,WINEGARD POND 4,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.24,5.3,36,15.77,209199.0,36,90.1
3603699,TRIPLE CREEK POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.24,0.1,36,15.77,209199.0,36,1.7000000000000002
3603686,WINEGARD POND 4,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.24,5.3,36,15.56,1726.0,36,1257.8649
5103529,TIMBERLINE POND,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,4.0,0.24,4.24,51,257.46,90.0,51,16.96
5103529,TIMBERLINE POND,5300584,SHOSHONE POWER PLANT,450.0,0.24,4.24,51,147.54,1408.0,53,1908.0
3603699,TRIPLE CREEK POND NO 5,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.24,0.1,36,15.56,1726.0,36,23.7333
3603686,WINEGARD POND 4,5300584,SHOSHONE POWER PLANT,111.667,0.24,5.3,36,147.54,1408.0,53,591.8351
3803674,WILDCAT POND NO 10,7200646,GRAND VALLEY PROJECT,27.0,0.25,2.75,38,61.8,2313.7,72,74.25
3803571,TAYLOR CREEK POND,7200646,GRAND VALLEY PROJECT,27.0,0.25,1.5,38,61.8,2313.7,72,40.5
3703910,KP POND NO. 1,5300584,SHOSHONE POWER PLANT,225.0,0.26,0.27,37,147.54,1408.0,53,60.75000000000001
3703910,KP POND NO. 1,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.26,0.27,37,0.85,550.0,51,3.24
3703798,RED CANYON ESTATES POND NO. 3,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.27,2.0,37,0.85,550.0,51,24.0
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,225.0,0.27,2.0,37,147.54,1408.0,53,450.0
3803911,ASPEN GOLF COURSE PND 13,7200646,GRAND VALLEY PROJECT,27.0,0.28,0.29,38,61.8,2313.7,72,7.829999999999999
3603688,TRENT PARK POND,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.29,5.0,36,15.56,1726.0,36,1186.665
3804414,BAR / X RANCH LOT 8 POND,7200646,GRAND VALLEY PROJECT,27.0,0.29,0.091,38,61.8,2313.7,72,2.457
3803917,ASPEN GOLF COURSE PND 05,7200646,GRAND VALLEY PROJECT,54.0,0.29,0.97,38,61.8,2313.7,72,52.379999999999995
3603688,TRENT PARK POND,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.29,5.0,36,15.77,209199.0,36,85.0
3603688,TRENT PARK POND,5300584,SHOSHONE POWER PLANT,111.667,0.29,5.0,36,147.54,1408.0,53,558.335
3803908,ASPEN GOLF COURSE PND 10,7200646,GRAND VALLEY PROJECT,27.0,0.29,0.08,38,61.8,2313.7,72,2.16
5000792,ENNIS DITCH ENLARGMENT (EAST FORK LAWRENCE CREEK),5300584,SHOSHONE POWER PLANT,213.0,0.31,15.0,50,147.54,1408.0,53,3195.0
3603685,WINEGARD POND 3,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.31,7.5,36,15.56,1726.0,36,1779.9975
5103527,CORRAL CREEK WETLAND NO2,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.31,10.0,51,0.85,550.0,51,120.0
3603678,SOUTH POND,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.31,4.0,36,15.56,1726.0,36,949.332
3603544,GRIGGS RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.31,40.8,36,0.85,550.0,51,489.59999999999997
5104060,ASPEN CANYON RANCH POND 1,5104634,CBT ALVA B ADAMS TUNNEL,24.0,0.31,8.0,51,0.85,550.0,51,192.0
3603678,SOUTH POND,5300584,SHOSHONE POWER PLANT,111.667,0.31,4.0,36,147.54,1408.0,53,446.668
5104060,ASPEN CANYON RANCH POND 1,5300584,SHOSHONE POWER PLANT,450.0,0.31,8.0,51,147.54,1408.0,53,3600.0
3603685,WINEGARD POND 3,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.31,7.5,36,15.77,209199.0,36,127.5
3603685,WINEGARD POND 3,5300584,SHOSHONE POWER PLANT,111.667,0.31,7.5,36,147.54,1408.0,53,837.5025
5103527,CORRAL CREEK WETLAND NO2,5300584,SHOSHONE POWER PLANT,225.0,0.31,10.0,51,147.54,1408.0,53,2250.0
3603544,GRIGGS RESERVOIR,5300584,SHOSHONE POWER PLANT,225.0,0.31,40.8,36,147.54,1408.0,53,9180.0
3603678,SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.31,4.0,36,15.77,209199.0,36,68.0
3603684,WINEGARD POND 2,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.32,1.1,36,15.56,1726.0,36,261.0663
3603592,SHANE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.32,6.0,36,15.77,209199.0,36,102.0
3603592,SHANE RESERVOIR,5300584,SHOSHONE POWER PLANT,111.667,0.32,6.0,36,147.54,1408.0,53,670.002
3603684,WINEGARD POND 2,5300584,SHOSHONE POWER PLANT,111.667,0.32,1.1,36,147.54,1408.0,53,122.83370000000001
3603684,WINEGARD POND 2,3603543,GREEN MOUNTAIN RESERVOIR,17.0,0.32,1.1,36,15.77,209199.0,36,18.700000000000003
5000791,ENNIS DITCH ENLARGEMENT (LAWRENCE CREEK),5300584,SHOSHONE POWER PLANT,213.0,0.32,15.0,50,147.54,1408.0,53,3195.0
3603592,SHANE RESERVOIR,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.32,6.0,36,15.56,1726.0,36,1423.998
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,2.0,0.33,52.2,51,257.46,90.0,51,104.4
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.33,52.2,51,0.85,550.0,51,626.4000000000001
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,225.0,0.33,52.2,51,147.54,1408.0,53,11745.0
3703781,BACHELOR GULCH WETLANDS,5300584,SHOSHONE POWER PLANT,225.0,0.34,0.95,37,147.54,1408.0,53,213.75
3703684,BRETT RANCH POND,5300584,SHOSHONE POWER PLANT,450.0,0.34,7.2,37,147.54,1408.0,53,3240.0
3803873,SIMONS PONDS NO 1 AND 2,7200646,GRAND VALLEY PROJECT,27.0,0.34,1.0,38,61.8,2313.7,72,27.0
3703684,BRETT RANCH POND,5104634,CBT ALVA B ADAMS TUNNEL,24.0,0.34,7.2,37,0.85,550.0,51,172.8
3804323,THE RANCH @ W CR POND 7,7200646,GRAND VALLEY PROJECT,27.0,0.34,1.87,38,61.8,2313.7,72,50.49
3703781,BACHELOR GULCH WETLANDS,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.34,0.95,37,0.85,550.0,51,11.399999999999999
3804450,VAGNEUR AUGMENTATION POND,7200646,GRAND VALLEY PROJECT,20.0,0.35,0.3,38,61.8,2313.7,72,6.0
3703930,BRETT RANCH POND NO 2,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.35,3.22,37,0.85,550.0,51,38.64
3804450,VAGNEUR AUGMENTATION POND,3800989,SHIPPEE DITCH,24.0,0.35,0.3,38,1.44,13.46,38,7.199999999999999
3804450,VAGNEUR AUGMENTATION POND,3800858,MARTIN DITCH NO 1,45.0,0.35,0.3,38,3.76,1.33,38,13.5
3703976,CALHOUN POND NO.1,5300584,SHOSHONE POWER PLANT,225.0,0.35,0.72,37,147.54,1408.0,53,162.0
3703930,BRETT RANCH POND NO 2,5300584,SHOSHONE POWER PLANT,225.0,0.35,3.22,37,147.54,1408.0,53,724.5
3703976,CALHOUN POND NO.1,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.35,0.72,37,0.85,550.0,51,8.64
5103604,GRAND CREEK RANCH RESERVOIR LOWER,5300584,SHOSHONE POWER PLANT,225.0,0.38,3.35,51,147.54,1408.0,53,753.75
5103604,GRAND CREEK RANCH RESERVOIR LOWER,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.38,3.35,51,0.85,550.0,51,40.2
3803986,LAZY O RESERVOIR,7200646,GRAND VALLEY PROJECT,27.0,0.39,6.83,38,61.8,2313.7,72,184.41
3703799,RED CANYON ESTATES POND NO. 4,5300584,SHOSHONE POWER PLANT,225.0,0.41,3.4,37,147.54,1408.0,53,765.0
3703627,JUNE CREEK RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.41,38.0,37,0.85,550.0,51,456.0
3804405,BAR / X RANCH FATHERING POND NO 1 E,7200646,GRAND VALLEY PROJECT,27.0,0.41,0.124,38,61.8,2313.7,72,3.348
3703793,GREENS OF ARROWHEAD PONDS,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.41,0.7,37,0.85,550.0,51,8.399999999999999
3703799,RED CANYON ESTATES POND NO. 4,5104634,CBT ALVA B ADAMS TUNNEL,12.0,0.41,3.4,37,0.85,550.0,51,40.8
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,3600881,GREEN MTN HYDRO-ELECTRIC,237.333,0.41,60.0,36,15.56,1726.0,36,14239.98
3703793,GREENS OF ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,225.0,0.41,0.7,37,147.54,1408.0,53,157.5
3703627,JUNE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,225.0,0.41,38.0,37,147.54,1408.0,53,8550.0
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,5300584,SHOSHONE POWER PLANT,223.334,0.41,60.0,36,147.54,1408.0,53,13400.04
