analysisAdminNo,priorityAdminNo,wt
35927.0,31258.0,341.33299999999997
46034.0,31258.0,341.33299999999997
31272.0,31258.0,341.33299999999997
53225.0,31258.0,341.33299999999997
48212.40754,31258.0,341.33299999999997
48212.44803,31258.0,341.33299999999997
54786.54603,31258.0,341.33299999999997
45290.35239,31258.0,341.33299999999997
35238.0,31258.0,341.33299999999997
51499.49093,31258.0,341.33299999999997
47116.46933,31258.0,341.33299999999997
56978.26467999999,31258.0,341.33299999999997
47670.0,31258.0,341.33299999999997
55142.0,31258.0,341.33299999999997
49308.4885,31258.0,341.33299999999997
53935.0,31258.0,341.33299999999997
49673.47786,31258.0,341.33299999999997
44194.3068,31258.0,341.33299999999997
46386.18627,31258.0,341.33299999999997
44925.41272,31258.0,341.33299999999997
50038.493089999996,31258.0,341.33299999999997
52133.0,31258.0,341.33299999999997
48827.0,31258.0,341.33299999999997
56613.53112000001,31258.0,341.33299999999997
43234.0,31258.0,341.33299999999997
45512.0,31258.0,341.33299999999997
55152.54756,31258.0,341.33299999999997
33094.0,31258.0,341.33299999999997
33799.0,31258.0,341.33299999999997
48577.4767,31258.0,341.33299999999997
40785.0,31258.0,341.33299999999997
50313.0,31258.0,341.33299999999997
33289.0,31258.0,341.33299999999997
54969.0,31258.0,341.33299999999997
51864.51194,31258.0,341.33299999999997
50038.48023,31258.0,341.33299999999997
49563.0,31258.0,341.33299999999997
52595.47634,31258.0,341.33299999999997
56063.0,31258.0,341.33299999999997
49581.0,31258.0,341.33299999999997
32309.0,31258.0,341.33299999999997
52595.43829,31258.0,341.33299999999997
32075.09324,31258.0,341.33299999999997
32075.196010000003,31258.0,341.33299999999997
51864.4949,31258.0,341.33299999999997
51361.0,31258.0,341.33299999999997
55517.51746,31258.0,341.33299999999997
32075.280319999998,31258.0,341.33299999999997
32075.1461,31258.0,341.33299999999997
52595.47847,31258.0,341.33299999999997
32075.311660000003,31258.0,341.33299999999997
32075.30102,31258.0,341.33299999999997
32075.2366,31258.0,341.33299999999997
48212.47999,31258.0,341.33299999999997
56978.56752999999,31258.0,341.33299999999997
32075.204530000003,31258.0,341.33299999999997
56247.539220000006,31258.0,341.33299999999997
52595.390810000004,31258.0,341.33299999999997
49308.49216,31258.0,341.33299999999997
31566.0,31258.0,341.33299999999997
44559.4266,31258.0,341.33299999999997
35915.0,31258.0,341.33299999999997
35929.0,31258.0,341.33299999999997
