analysisAdminNo,priorityAdminNo,wt
47670.0,31258.0,274.501
51499.49093,31258.0,274.501
53225.0,31258.0,274.501
49581.0,31258.0,274.501
52595.47847,31258.0,274.501
56613.53112000001,31258.0,274.501
49673.47786,31258.0,274.501
52595.47634,31258.0,274.501
49746.0,31258.0,274.501
48212.40754,31258.0,274.501
55152.54756,31258.0,274.501
52595.43829,31258.0,274.501
50038.48023,31258.0,274.501
50038.493089999996,31258.0,274.501
32309.0,31258.0,274.501
44194.3068,31258.0,274.501
32075.311660000003,31258.0,274.501
32075.30102,31258.0,274.501
32075.280319999998,31258.0,274.501
56978.26467999999,31258.0,274.501
53935.0,31258.0,274.501
56978.56752999999,31258.0,274.501
32075.2366,31258.0,274.501
44559.4266,31258.0,274.501
49563.0,31258.0,274.501
32075.204530000003,31258.0,274.501
44925.41272,31258.0,274.501
52133.0,31258.0,274.501
35915.0,31258.0,274.501
35927.0,31258.0,274.501
35238.0,31258.0,274.501
35929.0,31258.0,274.501
48827.0,31258.0,274.501
48577.4767,31258.0,274.501
56063.0,31258.0,274.501
45512.0,31258.0,274.501
46034.0,31258.0,274.501
56247.539220000006,31258.0,274.501
51361.0,31258.0,274.501
46386.18627,31258.0,274.501
45290.35239,31258.0,274.501
49308.4885,31258.0,274.501
33799.0,31258.0,274.501
49308.49216,31258.0,274.501
48212.47999,31258.0,274.501
33289.0,31258.0,274.501
33094.0,31258.0,274.501
55517.51746,31258.0,274.501
43234.0,31258.0,274.501
48212.44803,31258.0,274.501
50313.0,31258.0,274.501
52595.390810000004,31258.0,274.501
51864.4949,31258.0,274.501
31566.0,31258.0,274.501
54969.0,31258.0,274.501
31272.0,31258.0,274.501
32075.09324,31258.0,274.501
32075.1461,31258.0,274.501
54786.54603,31258.0,274.501
47116.46933,31258.0,274.501
55142.0,31258.0,274.501
51864.51194,31258.0,274.501
40785.0,31258.0,274.501
32075.196010000003,31258.0,274.501
46097.0,31258.0,271.543
44559.41057,12144.0,219.0
45290.442989999996,12144.0,219.0
44559.41057,44559.30467,146.0
45290.442989999996,44559.30467,146.0
46386.43625,20427.18999,133.957
53325.46264,20427.18999,133.957
46593.0,20427.18999,133.957
52960.52462,20427.18999,133.957
31393.26176,20427.18999,133.957
54377.0,20427.18999,133.957
53325.2791,20427.18999,133.957
34648.0,20427.18999,133.957
46386.32963,20427.18999,133.957
34241.236789999995,20427.18999,133.957
31393.23745,20427.18999,133.957
51134.49308,20427.18999,133.957
33433.3315,20427.18999,133.957
34241.18263,20427.18999,133.957
54420.0,20427.18999,133.957
54786.52869,20427.18999,133.957
47558.0,20427.18999,133.957
51864.32323,20427.18999,133.957
46506.0,20427.18999,133.957
47504.0,20427.18999,133.957
33466.0,20427.18999,133.957
54421.13971,20427.18999,133.957
54421.22053,20427.18999,133.957
46538.0,20427.18999,133.957
33433.33149,20427.18999,133.957
46386.46353,20427.18999,133.957
34762.14397,20427.18999,133.957
34762.131219999996,20427.18999,133.957
31359.0,20427.18999,133.957
46020.42575,20427.18999,133.957
52960.513,20427.18999,133.957
46020.43584,20427.18999,133.957
35621.0,20427.18999,133.957
46020.44375,20427.18999,133.957
54786.54692000001,20427.18999,133.957
35404.0,20427.18999,133.957
54126.0,20427.18999,133.957
31258.0,20427.18999,133.957
53325.50829,20427.18999,133.957
47609.0,20427.18999,133.957
46020.4479,20427.18999,133.957
35016.0,20427.18999,133.957
54168.0,20427.18999,133.957
31259.301330000002,20427.18999,133.957
51465.0,20427.18999,133.957
54786.53842999999,20427.18999,133.957
34762.3464,20427.18999,133.957
46034.0,20427.18999,133.957
47602.0,20427.18999,133.957
34762.34553,20427.18999,133.957
51864.30785,20427.18999,133.957
34762.33466,20427.18999,133.957
54250.0,20427.18999,133.957
34762.330239999996,20427.18999,133.957
46097.0,20427.18999,133.957
46594.0,20427.18999,133.957
54268.0,20427.18999,133.957
53325.49095,20427.18999,133.957
31393.29065,20427.18999,133.957
33063.12023,20427.18999,133.957
47481.46538,20427.18999,133.957
32085.320389999997,20427.18999,133.957
46980.0,20427.18999,133.957
53203.0,20427.18999,133.957
32335.224239999996,20427.18999,133.957
32054.0,20427.18999,133.957
47023.0,20427.18999,133.957
32335.119710000003,20427.18999,133.957
47086.0,20427.18999,133.957
32335.11677,20427.18999,133.957
52960.5296,20427.18999,133.957
51864.43372,20427.18999,133.957
54786.17657,20427.18999,133.957
47254.0,20427.18999,133.957
54421.54229,20427.18999,133.957
47105.0,20427.18999,133.957
47116.2221,20427.18999,133.957
47450.0,20427.18999,133.957
32075.31563,20427.18999,133.957
54531.0,20427.18999,133.957
32075.18262,20427.18999,133.957
47116.23375,20427.18999,133.957
54617.0,20427.18999,133.957
52976.0,20427.18999,133.957
54699.0,20427.18999,133.957
32075.1894,20427.18999,133.957
32075.23878,20427.18999,133.957
51864.43464,20427.18999,133.957
47116.32797,20427.18999,133.957
47116.445589999996,20427.18999,133.957
32075.22262,20427.18999,133.957
54663.0,20427.18999,133.957
32347.0,20427.18999,133.957
46883.0,20427.18999,133.957
33070.0,20427.18999,133.957
54421.464779999995,20427.18999,133.957
54421.3835,20427.18999,133.957
46599.0,20427.18999,133.957
54786.526860000005,20427.18999,133.957
46631.0,20427.18999,133.957
33025.0,20427.18999,133.957
46749.0,20427.18999,133.957
33023.28989,20427.18999,133.957
54421.4458,20427.18999,133.957
53231.0,20427.18999,133.957
51864.49825,20427.18999,133.957
33023.1952,20427.18999,133.957
51864.351539999996,20427.18999,133.957
46751.38928,20427.18999,133.957
33012.0,20427.18999,133.957
32977.0,20427.18999,133.957
54786.35276,20427.18999,133.957
46751.43716,20427.18999,133.957
31393.30163,20427.18999,133.957
47481.46173,20427.18999,133.957
31393.312060000004,20427.18999,133.957
54786.39446,20427.18999,133.957
32871.0,20427.18999,133.957
54421.494289999995,20427.18999,133.957
46020.379239999995,20427.18999,133.957
46751.4529,20427.18999,133.957
32733.0,20427.18999,133.957
46751.46211,20427.18999,133.957
47478.0,20427.18999,133.957
32653.0,20427.18999,133.957
54421.51986,20427.18999,133.957
35645.0,20427.18999,133.957
41393.0,20427.18999,133.957
35686.0,20427.18999,133.957
54120.0,20427.18999,133.957
39795.0,20427.18999,133.957
43621.43338,20427.18999,133.957
53656.0,20427.18999,133.957
40028.0,20427.18999,133.957
43621.42906,20427.18999,133.957
43621.41467,20427.18999,133.957
43464.0,20427.18999,133.957
43403.0,20427.18999,133.957
51499.51328,20427.18999,133.957
40221.0,20427.18999,133.957
53680.0,20427.18999,133.957
43098.0,20427.18999,133.957
43052.0,20427.18999,133.957
53874.0,20427.18999,133.957
42733.0,20427.18999,133.957
