analysisAdminNo,priorityAdminNo,wt
48212.47755,20427.18999,204.333
44925.42542,20427.18999,204.333
37465.0,20427.18999,204.333
44925.44528,20427.18999,204.333
37482.0,20427.18999,204.333
37494.0,20427.18999,204.333
44925.436069999996,20427.18999,204.333
37566.33146,20427.18999,204.333
44925.43464,20427.18999,204.333
37566.36808,20427.18999,204.333
44925.42885,20427.18999,204.333
37837.0,20427.18999,204.333
48827.0,20427.18999,204.333
37202.0,20427.18999,204.333
37905.0,20427.18999,204.333
48832.0,20427.18999,204.333
46980.0,20427.18999,204.333
48942.317760000005,20427.18999,204.333
47023.0,20427.18999,204.333
48942.35064,20427.18999,204.333
47086.0,20427.18999,204.333
30894.300710000003,20427.18999,204.333
30894.29746,20427.18999,204.333
48942.47664,20427.18999,204.333
37446.0,20427.18999,204.333
37177.0,20427.18999,204.333
47105.0,20427.18999,204.333
31393.23745,20427.18999,204.333
36718.0,20427.18999,204.333
31393.312060000004,20427.18999,204.333
45290.35239,20427.18999,204.333
46751.43716,20427.18999,204.333
31393.30163,20427.18999,204.333
48577.4739,20427.18999,204.333
31393.29065,20427.18999,204.333
46751.4529,20427.18999,204.333
36730.0,20427.18999,204.333
31393.26176,20427.18999,204.333
48577.4767,20427.18999,204.333
45290.0,20427.18999,204.333
31359.0,20427.18999,204.333
46751.46211,20427.18999,204.333
31272.0,20427.18999,204.333
36801.0,20427.18999,204.333
45290.18263,20427.18999,204.333
31259.301330000002,20427.18999,204.333
46883.0,20427.18999,204.333
31258.0,20427.18999,204.333
37061.0,20427.18999,204.333
31175.0,20427.18999,204.333
30894.29745,20427.18999,204.333
38236.0,20427.18999,204.333
30180.19612,20427.18999,204.333
44712.0,20427.18999,204.333
49308.45168,20427.18999,204.333
30870.1401,20427.18999,204.333
44925.293710000005,20427.18999,204.333
38753.35914,20427.18999,204.333
30506.143969999997,20427.18999,204.333
49308.4885,20427.18999,204.333
30194.15523,20427.18999,204.333
47116.46933,20427.18999,204.333
38753.36675,20427.18999,204.333
30184.29584,20427.18999,204.333
49308.491239999996,20427.18999,204.333
30870.2208,20427.18999,204.333
30184.29071,20427.18999,204.333
38753.37094,20427.18999,204.333
47254.0,20427.18999,204.333
30184.23526,20427.18999,204.333
49308.49216,20427.18999,204.333
44559.44315,20427.18999,204.333
30184.21915,20427.18999,204.333
38753.37375,20427.18999,204.333
30184.142460000003,20427.18999,204.333
44559.43736,20427.18999,204.333
38753.35215,20427.18999,204.333
49308.44803,20427.18999,204.333
30894.293910000004,20427.18999,204.333
38593.0,20427.18999,204.333
44925.41272,20427.18999,204.333
30894.2934,20427.18999,204.333
48942.48884,20427.18999,204.333
30894.29013,20427.18999,204.333
47116.2221,20427.18999,204.333
30894.280110000003,20427.18999,204.333
49216.0,20427.18999,204.333
30894.269060000002,20427.18999,204.333
47116.23375,20427.18999,204.333
30894.26783,20427.18999,204.333
47116.32797,20427.18999,204.333
30870.261169999998,20427.18999,204.333
30894.265710000003,20427.18999,204.333
49308.39659,20427.18999,204.333
44925.39993,20427.18999,204.333
30894.245919999998,20427.18999,204.333
47116.445589999996,20427.18999,204.333
49308.42613,20427.18999,204.333
30894.180610000003,20427.18999,204.333
38753.297360000004,20427.18999,204.333
30894.17657,20427.18999,204.333
38753.30942,20427.18999,204.333
31566.0,20427.18999,204.333
46751.38928,20427.18999,204.333
36524.0,20427.18999,204.333
45512.0,20427.18999,204.333
33070.0,20427.18999,204.333
35238.0,20427.18999,204.333
33063.12023,20427.18999,204.333
46034.0,20427.18999,204.333
33025.0,20427.18999,204.333
48212.47915,20427.18999,204.333
46097.0,20427.18999,204.333
33023.28989,20427.18999,204.333
33023.1952,20427.18999,204.333
35404.0,20427.18999,204.333
33012.0,20427.18999,204.333
35016.0,20427.18999,204.333
46386.18627,20427.18999,204.333
32977.0,20427.18999,204.333
35621.0,20427.18999,204.333
35645.0,20427.18999,204.333
45410.0,20427.18999,204.333
48212.47999,20427.18999,204.333
32871.0,20427.18999,204.333
46386.32963,20427.18999,204.333
32733.0,20427.18999,204.333
35686.0,20427.18999,204.333
33094.0,20427.18999,204.333
34762.3464,20427.18999,204.333
31983.215119999997,20427.18999,204.333
46020.379239999995,20427.18999,204.333
34648.0,20427.18999,204.333
45943.0,20427.18999,204.333
34762.131219999996,20427.18999,204.333
45863.0,20427.18999,204.333
34762.14397,20427.18999,204.333
34241.236789999995,20427.18999,204.333
46020.293710000005,20427.18999,204.333
34762.330239999996,20427.18999,204.333
34241.18263,20427.18999,204.333
45776.0,20427.18999,204.333
33799.0,20427.18999,204.333
33289.0,20427.18999,204.333
34762.33466,20427.18999,204.333
46020.42575,20427.18999,204.333
33466.0,20427.18999,204.333
46020.43584,20427.18999,204.333
33433.3315,20427.18999,204.333
34762.34553,20427.18999,204.333
46020.44375,20427.18999,204.333
33433.33149,20427.18999,204.333
45655.43802,20427.18999,204.333
46020.4479,20427.18999,204.333
32653.0,20427.18999,204.333
35702.0,20427.18999,204.333
45290.45144,20427.18999,204.333
46593.0,20427.18999,204.333
48577.3141,20427.18999,204.333
