analysisAdminNo,priorityAdminNo,wt
46034.0,20427.18999,176.001
40937.0,20427.18999,176.001
53325.53142,20427.18999,176.001
55142.0,20427.18999,176.001
40912.0,20427.18999,176.001
53340.0,20427.18999,176.001
40922.0,20427.18999,176.001
45776.0,20427.18999,176.001
55070.0,20427.18999,176.001
55067.0,20427.18999,176.001
53325.49095,20427.18999,176.001
53461.0,20427.18999,176.001
51134.49308,20427.18999,176.001
41045.0,20427.18999,176.001
49308.4885,20427.18999,176.001
41050.0,20427.18999,176.001
41199.1897,20427.18999,176.001
53543.0,20427.18999,176.001
49308.45168,20427.18999,176.001
40884.0,20427.18999,176.001
55152.374070000005,20427.18999,176.001
45863.0,20427.18999,176.001
46020.42575,20427.18999,176.001
49308.42613,20427.18999,176.001
46020.379239999995,20427.18999,176.001
40221.0,20427.18999,176.001
53325.50829,20427.18999,176.001
55152.491239999996,20427.18999,176.001
46020.293710000005,20427.18999,176.001
40478.0,20427.18999,176.001
53325.520169999996,20427.18999,176.001
55152.48819,20427.18999,176.001
40785.0,20427.18999,176.001
53325.52807,20427.18999,176.001
45943.0,20427.18999,176.001
49308.44803,20427.18999,176.001
53325.52868,20427.18999,176.001
41199.20666,20427.18999,176.001
45655.43802,20427.18999,176.001
54969.0,20427.18999,176.001
41393.0,20427.18999,176.001
53680.0,20427.18999,176.001
54786.54603,20427.18999,176.001
41531.0,20427.18999,176.001
45410.0,20427.18999,176.001
41551.0,20427.18999,176.001
49451.0,20427.18999,176.001
41684.0,20427.18999,176.001
53691.42367999999,20427.18999,176.001
54786.53842999999,20427.18999,176.001
49490.0,20427.18999,176.001
41707.0,20427.18999,176.001
45290.45144,20427.18999,176.001
50961.0,20427.18999,176.001
53691.46751,20427.18999,176.001
41799.0,20427.18999,176.001
45512.0,20427.18999,176.001
53656.0,20427.18999,176.001
41199.21147,20427.18999,176.001
49403.0,20427.18999,176.001
49308.491239999996,20427.18999,176.001
53559.0,20427.18999,176.001
41199.21783,20427.18999,176.001
49308.49216,20427.18999,176.001
41199.23559,20427.18999,176.001
53596.0,20427.18999,176.001
51134.44925,20427.18999,176.001
41199.313669999996,20427.18999,176.001
41199.32292,20427.18999,176.001
53624.0,20427.18999,176.001
41231.0,20427.18999,176.001
54786.54692000001,20427.18999,176.001
41245.0,20427.18999,176.001
41253.0,20427.18999,176.001
41272.0,20427.18999,176.001
40176.0,20427.18999,176.001
46020.43584,20427.18999,176.001
38753.36675,20427.18999,176.001
39095.36174,20427.18999,176.001
48832.0,20427.18999,176.001
31983.215119999997,20427.18999,176.001
46386.43625,20427.18999,176.001
51499.51074,20427.18999,176.001
39095.29887,20427.18999,176.001
39095.3564,20427.18999,176.001
48942.317760000005,20427.18999,176.001
31566.0,20427.18999,176.001
51361.0,20427.18999,176.001
51499.50038,20427.18999,176.001
39095.3698,20427.18999,176.001
46386.32963,20427.18999,176.001
31393.312060000004,20427.18999,176.001
39095.38998,20427.18999,176.001
46386.18627,20427.18999,176.001
48942.35064,20427.18999,176.001
51499.51088,20427.18999,176.001
31983.22492,20427.18999,176.001
48827.0,20427.18999,176.001
51499.5125,20427.18999,176.001
52960.5296,20427.18999,176.001
46386.46353,20427.18999,176.001
38753.37094,20427.18999,176.001
51499.513680000004,20427.18999,176.001
32075.1461,20427.18999,176.001
38753.37375,20427.18999,176.001
55287.0,20427.18999,176.001
38753.3752,20427.18999,176.001
32075.09324,20427.18999,176.001
52976.0,20427.18999,176.001
51499.51328,20427.18999,176.001
38753.37912,20427.18999,176.001
32054.0,20427.18999,176.001
38753.37919,20427.18999,176.001
55175.0,20427.18999,176.001
39254.22423,20427.18999,176.001
55152.54756,20427.18999,176.001
31393.30163,20427.18999,176.001
55152.54301,20427.18999,176.001
31259.301330000002,20427.18999,176.001
55152.53902999999,20427.18999,176.001
39795.0,20427.18999,176.001
49216.0,20427.18999,176.001
31258.0,20427.18999,176.001
51465.0,20427.18999,176.001
46020.4479,20427.18999,176.001
31175.0,20427.18999,176.001
40028.0,20427.18999,176.001
55152.52017,20427.18999,176.001
46020.44375,20427.18999,176.001
49304.0,20427.18999,176.001
53325.2791,20427.18999,176.001
