analysisAdminNo,priorityAdminNo,wt
48577.4767,20427.18999,284.83299999999997
47116.32797,20427.18999,284.83299999999997
54421.494289999995,20427.18999,284.83299999999997
46599.0,20427.18999,284.83299999999997
30870.261169999998,20427.18999,284.83299999999997
51499.51074,20427.18999,284.83299999999997
40912.0,20427.18999,284.83299999999997
54421.51986,20427.18999,284.83299999999997
38753.35215,20427.18999,284.83299999999997
46386.32963,20427.18999,284.83299999999997
47116.23375,20427.18999,284.83299999999997
43098.0,20427.18999,284.83299999999997
40922.0,20427.18999,284.83299999999997
38753.30942,20427.18999,284.83299999999997
52960.52462,20427.18999,284.83299999999997
32977.0,20427.18999,284.83299999999997
30894.17657,20427.18999,284.83299999999997
54042.0,20427.18999,284.83299999999997
48212.47389,20427.18999,284.83299999999997
33012.0,20427.18999,284.83299999999997
51499.39598,20427.18999,284.83299999999997
38753.297360000004,20427.18999,284.83299999999997
33023.1952,20427.18999,284.83299999999997
40937.0,20427.18999,284.83299999999997
47116.445589999996,20427.18999,284.83299999999997
46594.0,20427.18999,284.83299999999997
39095.3698,20427.18999,284.83299999999997
54421.53724,20427.18999,284.83299999999997
33023.28989,20427.18999,284.83299999999997
49308.45168,20427.18999,284.83299999999997
44194.432810000006,20427.18999,284.83299999999997
33025.0,20427.18999,284.83299999999997
42672.0,20427.18999,284.83299999999997
51864.32323,20427.18999,284.83299999999997
47116.2221,20427.18999,284.83299999999997
45655.43802,20427.18999,284.83299999999997
51499.51088,20427.18999,284.83299999999997
50403.38654,20427.18999,284.83299999999997
54421.22053,20427.18999,284.83299999999997
32335.224239999996,20427.18999,284.83299999999997
47023.0,20427.18999,284.83299999999997
50038.49798,20427.18999,284.83299999999997
47921.0,20427.18999,284.83299999999997
54421.3835,20427.18999,284.83299999999997
38753.36675,20427.18999,284.83299999999997
42733.0,20427.18999,284.83299999999997
47086.0,20427.18999,284.83299999999997
50403.41089,20427.18999,284.83299999999997
40884.0,20427.18999,284.83299999999997
32347.0,20427.18999,284.83299999999997
51864.515739999995,20427.18999,284.83299999999997
30870.2208,20427.18999,284.83299999999997
53979.0,20427.18999,284.83299999999997
47105.0,20427.18999,284.83299999999997
44194.41467,20427.18999,284.83299999999997
48212.472330000004,20427.18999,284.83299999999997
54421.4458,20427.18999,284.83299999999997
52976.0,20427.18999,284.83299999999997
32653.0,20427.18999,284.83299999999997
38753.35914,20427.18999,284.83299999999997
32733.0,20427.18999,284.83299999999997
52960.5296,20427.18999,284.83299999999997
32871.0,20427.18999,284.83299999999997
49673.42368,20427.18999,284.83299999999997
54421.464779999995,20427.18999,284.83299999999997
54421.54229,20427.18999,284.83299999999997
30894.180610000003,20427.18999,284.83299999999997
41045.0,20427.18999,284.83299999999997
54786.17657,20427.18999,284.83299999999997
38236.0,20427.18999,284.83299999999997
30894.26783,20427.18999,284.83299999999997
39095.38998,20427.18999,284.83299999999997
54786.35276,20427.18999,284.83299999999997
33799.0,20427.18999,284.83299999999997
41199.20666,20427.18999,284.83299999999997
47116.46933,20427.18999,284.83299999999997
54786.39446,20427.18999,284.83299999999997
51864.351539999996,20427.18999,284.83299999999997
50038.493089999996,20427.18999,284.83299999999997
30894.269060000002,20427.18999,284.83299999999997
34241.18263,20427.18999,284.83299999999997
39254.22423,20427.18999,284.83299999999997
41199.21147,20427.18999,284.83299999999997
51499.50038,20427.18999,284.83299999999997
34241.236789999995,20427.18999,284.83299999999997
45290.45144,20427.18999,284.83299999999997
48212.47915,20427.18999,284.83299999999997
47254.0,20427.18999,284.83299999999997
40176.0,20427.18999,284.83299999999997
48577.4042,20427.18999,284.83299999999997
52033.0,20427.18999,284.83299999999997
51134.49308,20427.18999,284.83299999999997
42557.0,20427.18999,284.83299999999997
41199.21783,20427.18999,284.83299999999997
54786.526860000005,20427.18999,284.83299999999997
30894.280110000003,20427.18999,284.83299999999997
46506.0,20427.18999,284.83299999999997
51361.0,20427.18999,284.83299999999997
46538.0,20427.18999,284.83299999999997
45410.0,20427.18999,284.83299999999997
50038.49551,20427.18999,284.83299999999997
33466.0,20427.18999,284.83299999999997
54531.0,20427.18999,284.83299999999997
33063.12023,20427.18999,284.83299999999997
38593.0,20427.18999,284.83299999999997
33070.0,20427.18999,284.83299999999997
40221.0,20427.18999,284.83299999999997
52960.513,20427.18999,284.83299999999997
33094.0,20427.18999,284.83299999999997
41050.0,20427.18999,284.83299999999997
49308.4885,20427.18999,284.83299999999997
49833.0,20427.18999,284.83299999999997
54617.0,20427.18999,284.83299999999997
30894.245919999998,20427.18999,284.83299999999997
42618.0,20427.18999,284.83299999999997
50403.50233,20427.18999,284.83299999999997
52230.515080000005,20427.18999,284.83299999999997
53325.520169999996,20427.18999,284.83299999999997
44559.0,20427.18999,284.83299999999997
46593.0,20427.18999,284.83299999999997
54663.0,20427.18999,284.83299999999997
30894.265710000003,20427.18999,284.83299999999997
45512.0,20427.18999,284.83299999999997
33289.0,20427.18999,284.83299999999997
48942.47664,20427.18999,284.83299999999997
54699.0,20427.18999,284.83299999999997
33433.33149,20427.18999,284.83299999999997
41199.1897,20427.18999,284.83299999999997
48212.47755,20427.18999,284.83299999999997
52133.0,20427.18999,284.83299999999997
33433.3315,20427.18999,284.83299999999997
32335.119710000003,20427.18999,284.83299999999997
38753.37094,20427.18999,284.83299999999997
30894.29013,20427.18999,284.83299999999997
53225.0,20427.18999,284.83299999999997
48212.317760000005,20427.18999,284.83299999999997
47884.0,20427.18999,284.83299999999997
54056.535789999994,20427.18999,284.83299999999997
31566.0,20427.18999,284.83299999999997
49216.0,20427.18999,284.83299999999997
30184.29584,20427.18999,284.83299999999997
50219.0,20427.18999,284.83299999999997
52230.4361,20427.18999,284.83299999999997
29437.254589999997,20427.18999,284.83299999999997
54056.53631,20427.18999,284.83299999999997
54056.51316,20427.18999,284.83299999999997
43052.0,20427.18999,284.83299999999997
48212.39993,20427.18999,284.83299999999997
29228.28408,20427.18999,284.83299999999997
31983.215119999997,20427.18999,284.83299999999997
46980.0,20427.18999,284.83299999999997
54056.539039999996,20427.18999,284.83299999999997
51726.0,20427.18999,284.83299999999997
52230.498719999996,20427.18999,284.83299999999997
29228.282839999996,20427.18999,284.83299999999997
31983.22492,20427.18999,284.83299999999997
51499.51328,20427.18999,284.83299999999997
32054.0,20427.18999,284.83299999999997
39095.3564,20427.18999,284.83299999999997
29022.25372,20427.18999,284.83299999999997
32075.09324,20427.18999,284.83299999999997
54056.53931,20427.18999,284.83299999999997
38753.37919,20427.18999,284.83299999999997
30194.15523,20427.18999,284.83299999999997
32075.1461,20427.18999,284.83299999999997
31393.312060000004,20427.18999,284.83299999999997
29531.0,20427.18999,284.83299999999997
53325.46264,20427.18999,284.83299999999997
31393.30163,20427.18999,284.83299999999997
46751.38928,20427.18999,284.83299999999997
31259.301330000002,20427.18999,284.83299999999997
54056.52839,20427.18999,284.83299999999997
30184.21915,20427.18999,284.83299999999997
39095.29887,20427.18999,284.83299999999997
54056.52852000001,20427.18999,284.83299999999997
31272.0,20427.18999,284.83299999999997
47888.0,20427.18999,284.83299999999997
46751.43716,20427.18999,284.83299999999997
31258.0,20427.18999,284.83299999999997
30184.142460000003,20427.18999,284.83299999999997
51695.0,20427.18999,284.83299999999997
51499.513680000004,20427.18999,284.83299999999997
53325.2791,20427.18999,284.83299999999997
46097.0,20427.18999,284.83299999999997
30180.19612,20427.18999,284.83299999999997
46751.4529,20427.18999,284.83299999999997
54056.531970000004,20427.18999,284.83299999999997
31359.0,20427.18999,284.83299999999997
49746.0,20427.18999,284.83299999999997
30184.29071,20427.18999,284.83299999999997
31393.23745,20427.18999,284.83299999999997
31175.0,20427.18999,284.83299999999997
31393.26176,20427.18999,284.83299999999997
46034.0,20427.18999,284.83299999999997
29642.28956,20427.18999,284.83299999999997
31393.29065,20427.18999,284.83299999999997
49796.0,20427.18999,284.83299999999997
53231.0,20427.18999,284.83299999999997
46020.4479,20427.18999,284.83299999999997
44194.3068,20427.18999,284.83299999999997
54056.54056,20427.18999,284.83299999999997
50386.0,20427.18999,284.83299999999997
32075.23878,20427.18999,284.83299999999997
46883.0,20427.18999,284.83299999999997
46749.0,20427.18999,284.83299999999997
38753.3752,20427.18999,284.83299999999997
32075.280319999998,20427.18999,284.83299999999997
53325.50829,20427.18999,284.83299999999997
54047.0,20427.18999,284.83299999999997
48212.44803,20427.18999,284.83299999999997
32075.30102,20427.18999,284.83299999999997
45943.0,20427.18999,284.83299999999997
49673.47786,20427.18999,284.83299999999997
32075.311660000003,20427.18999,284.83299999999997
45863.0,20427.18999,284.83299999999997
38753.37375,20427.18999,284.83299999999997
46386.18627,20427.18999,284.83299999999997
48942.48884,20427.18999,284.83299999999997
49802.0,20427.18999,284.83299999999997
32075.31563,20427.18999,284.83299999999997
54420.0,20427.18999,284.83299999999997
46631.0,20427.18999,284.83299999999997
32085.320389999997,20427.18999,284.83299999999997
51864.30785,20427.18999,284.83299999999997
50403.35303,20427.18999,284.83299999999997
32309.0,20427.18999,284.83299999999997
39095.36174,20427.18999,284.83299999999997
45776.0,20427.18999,284.83299999999997
30870.1401,20427.18999,284.83299999999997
54421.13971,20427.18999,284.83299999999997
32335.11677,20427.18999,284.83299999999997
54377.0,20427.18999,284.83299999999997
46020.293710000005,20427.18999,284.83299999999997
53203.0,20427.18999,284.83299999999997
51499.38715,20427.18999,284.83299999999997
52067.0,20427.18999,284.83299999999997
32075.18262,20427.18999,284.83299999999997
51134.44925,20427.18999,284.83299999999997
46751.46211,20427.18999,284.83299999999997
54120.0,20427.18999,284.83299999999997
46020.44375,20427.18999,284.83299999999997
32075.1894,20427.18999,284.83299999999997
