analysisAdminNo,priorityAdminNo,wt
44559.0,20427.18999,135.875
40785.0,20427.18999,135.875
46097.0,20427.18999,135.875
53325.50829,20427.18999,135.875
46386.18627,20427.18999,135.875
46386.32963,20427.18999,135.875
40478.0,20427.18999,135.875
50038.49798,20427.18999,135.875
40221.0,20427.18999,135.875
53325.49095,20427.18999,135.875
50038.49551,20427.18999,135.875
50038.493089999996,20427.18999,135.875
46386.43625,20427.18999,135.875
40176.0,20427.18999,135.875
53325.46264,20427.18999,135.875
50038.48023,20427.18999,135.875
40028.0,20427.18999,135.875
50038.4304,20427.18999,135.875
53325.2791,20427.18999,135.875
50313.0,20427.18999,135.875
50361.0,20427.18999,135.875
50403.50233,20427.18999,135.875
46034.0,20427.18999,135.875
30894.29746,20427.18999,135.875
41045.0,20427.18999,135.875
30894.300710000003,20427.18999,135.875
53325.53142,20427.18999,135.875
46020.44375,20427.18999,135.875
40937.0,20427.18999,135.875
53325.52868,20427.18999,135.875
46020.4479,20427.18999,135.875
53325.52807,20427.18999,135.875
50403.41089,20427.18999,135.875
40922.0,20427.18999,135.875
50403.38654,20427.18999,135.875
50403.35303,20427.18999,135.875
53325.520169999996,20427.18999,135.875
40912.0,20427.18999,135.875
50386.0,20427.18999,135.875
40884.0,20427.18999,135.875
39795.0,20427.18999,135.875
46386.46353,20427.18999,135.875
31175.0,20427.18999,135.875
31258.0,20427.18999,135.875
46594.0,20427.18999,135.875
49673.47786,20427.18999,135.875
39263.0,20427.18999,135.875
31983.215119999997,20427.18999,135.875
46599.0,20427.18999,135.875
49673.42368,20427.18999,135.875
31983.22492,20427.18999,135.875
46631.0,20427.18999,135.875
32054.0,20427.18999,135.875
39254.22423,20427.18999,135.875
46749.0,20427.18999,135.875
32075.09324,20427.18999,135.875
39095.38998,20427.18999,135.875
32075.1461,20427.18999,135.875
46751.38928,20427.18999,135.875
32075.18262,20427.18999,135.875
49581.0,20427.18999,135.875
31566.0,20427.18999,135.875
46593.0,20427.18999,135.875
31393.312060000004,20427.18999,135.875
31393.23745,20427.18999,135.875
31259.301330000002,20427.18999,135.875
53231.0,20427.18999,135.875
31272.0,20427.18999,135.875
46506.0,20427.18999,135.875
46538.0,20427.18999,135.875
31359.0,20427.18999,135.875
53225.0,20427.18999,135.875
49833.0,20427.18999,135.875
49746.0,20427.18999,135.875
31393.26176,20427.18999,135.875
49802.0,20427.18999,135.875
31393.29065,20427.18999,135.875
49796.0,20427.18999,135.875
53203.0,20427.18999,135.875
31393.30163,20427.18999,135.875
39446.0,20427.18999,135.875
53340.0,20427.18999,135.875
30894.29745,20427.18999,135.875
45290.433410000005,20427.18999,135.875
41253.0,20427.18999,135.875
53691.52595,20427.18999,135.875
41245.0,20427.18999,135.875
30184.142460000003,20427.18999,135.875
53691.5223,20427.18999,135.875
50961.0,20427.18999,135.875
30184.21915,20427.18999,135.875
41231.0,20427.18999,135.875
30184.23526,20427.18999,135.875
45655.43802,20427.18999,135.875
41199.32292,20427.18999,135.875
30184.29071,20427.18999,135.875
53691.51541,20427.18999,135.875
50769.50702,20427.18999,135.875
30184.29584,20427.18999,135.875
53691.50981,20427.18999,135.875
30194.15523,20427.18999,135.875
41199.313669999996,20427.18999,135.875
30180.19612,20427.18999,135.875
41272.0,20427.18999,135.875
53461.0,20427.18999,135.875
29642.28956,20427.18999,135.875
41684.0,20427.18999,135.875
51134.49308,20427.18999,135.875
45290.45144,20427.18999,135.875
29022.25372,20427.18999,135.875
53874.0,20427.18999,135.875
41551.0,20427.18999,135.875
29228.282839999996,20427.18999,135.875
45410.0,20427.18999,135.875
53692.0,20427.18999,135.875
29228.28408,20427.18999,135.875
51134.44925,20427.18999,135.875
41531.0,20427.18999,135.875
29437.254589999997,20427.18999,135.875
45512.0,20427.18999,135.875
41393.0,20427.18999,135.875
29531.0,20427.18999,135.875
53691.531720000006,20427.18999,135.875
30506.143969999997,20427.18999,135.875
53691.46751,20427.18999,135.875
41199.23559,20427.18999,135.875
45776.0,20427.18999,135.875
50648.0,20427.18999,135.875
30894.26783,20427.18999,135.875
53596.0,20427.18999,135.875
30894.269060000002,20427.18999,135.875
53559.0,20427.18999,135.875
50603.0,20427.18999,135.875
30894.280110000003,20427.18999,135.875
41199.1897,20427.18999,135.875
46020.293710000005,20427.18999,135.875
53543.0,20427.18999,135.875
30894.29013,20427.18999,135.875
46020.379239999995,20427.18999,135.875
30894.2934,20427.18999,135.875
46020.42575,20427.18999,135.875
41050.0,20427.18999,135.875
30894.293910000004,20427.18999,135.875
46020.43584,20427.18999,135.875
50726.0,20427.18999,135.875
53624.0,20427.18999,135.875
30894.265710000003,20427.18999,135.875
53680.0,20427.18999,135.875
53691.42367999999,20427.18999,135.875
30870.1401,20427.18999,135.875
41199.21783,20427.18999,135.875
30870.2208,20427.18999,135.875
50769.47664,20427.18999,135.875
50769.47116,20427.18999,135.875
30870.261169999998,20427.18999,135.875
41199.21147,20427.18999,135.875
41199.20666,20427.18999,135.875
30894.17657,20427.18999,135.875
50769.30316,20427.18999,135.875
53656.0,20427.18999,135.875
30894.180610000003,20427.18999,135.875
45863.0,20427.18999,135.875
45943.0,20427.18999,135.875
30894.245919999998,20427.18999,135.875
32075.1894,20427.18999,135.875
39095.3698,20427.18999,135.875
49563.0,20427.18999,135.875
48577.321410000004,20427.18999,135.875
48577.3141,20427.18999,135.875
48485.0,20427.18999,135.875
34762.3464,20427.18999,135.875
52822.0,20427.18999,135.875
35016.0,20427.18999,135.875
37837.0,20427.18999,135.875
35238.0,20427.18999,135.875
48339.0,20427.18999,135.875
47478.0,20427.18999,135.875
35404.0,20427.18999,135.875
52803.0,20427.18999,135.875
35621.0,20427.18999,135.875
37566.36808,20427.18999,135.875
35645.0,20427.18999,135.875
47481.46173,20427.18999,135.875
37566.33146,20427.18999,135.875
35686.0,20427.18999,135.875
34762.34553,20427.18999,135.875
34762.33466,20427.18999,135.875
32075.196010000003,20427.18999,135.875
37905.0,20427.18999,135.875
34241.18263,20427.18999,135.875
48577.4767,20427.18999,135.875
48577.4739,20427.18999,135.875
34241.236789999995,20427.18999,135.875
52595.524110000006,20427.18999,135.875
38593.0,20427.18999,135.875
47116.46933,20427.18999,135.875
38236.0,20427.18999,135.875
47254.0,20427.18999,135.875
34648.0,20427.18999,135.875
52960.267660000005,20427.18999,135.875
34762.131219999996,20427.18999,135.875
34762.14397,20427.18999,135.875
48577.4042,20427.18999,135.875
52883.0,20427.18999,135.875
47450.0,20427.18999,135.875
34762.330239999996,20427.18999,135.875
48212.47999,20427.18999,135.875
47481.46538,20427.18999,135.875
35702.0,20427.18999,135.875
48212.47915,20427.18999,135.875
47921.0,20427.18999,135.875
37494.0,20427.18999,135.875
47888.0,20427.18999,135.875
47884.0,20427.18999,135.875
47671.0,20427.18999,135.875
36524.0,20427.18999,135.875
37482.0,20427.18999,135.875
47755.0,20427.18999,135.875
37465.0,20427.18999,135.875
47827.0,20427.18999,135.875
37446.0,20427.18999,135.875
36718.0,20427.18999,135.875
36730.0,20427.18999,135.875
37202.0,20427.18999,135.875
47847.32872,20427.18999,135.875
37177.0,20427.18999,135.875
36801.0,20427.18999,135.875
47670.0,20427.18999,135.875
47609.0,20427.18999,135.875
47602.0,20427.18999,135.875
48212.44803,20427.18999,135.875
35915.0,20427.18999,135.875
48212.47755,20427.18999,135.875
35927.0,20427.18999,135.875
48212.47389,20427.18999,135.875
35929.0,20427.18999,135.875
48212.472330000004,20427.18999,135.875
35969.0,20427.18999,135.875
35973.0,20427.18999,135.875
47558.0,20427.18999,135.875
48212.40754,20427.18999,135.875
48212.39993,20427.18999,135.875
36040.0,20427.18999,135.875
48212.317760000005,20427.18999,135.875
47504.0,20427.18999,135.875
36186.0,20427.18999,135.875
52700.0,20427.18999,135.875
38753.297360000004,20427.18999,135.875
52960.30683,20427.18999,135.875
33799.0,20427.18999,135.875
32871.0,20427.18999,135.875
32085.320389999997,20427.18999,135.875
49308.491239999996,20427.18999,135.875
32309.0,20427.18999,135.875
49308.4885,20427.18999,135.875
32335.11677,20427.18999,135.875
46751.46211,20427.18999,135.875
52960.513,20427.18999,135.875
32335.119710000003,20427.18999,135.875
32335.224239999996,20427.18999,135.875
49308.45168,20427.18999,135.875
32347.0,20427.18999,135.875
49308.44803,20427.18999,135.875
46883.0,20427.18999,135.875
38753.37919,20427.18999,135.875
32653.0,20427.18999,135.875
32733.0,20427.18999,135.875
38753.37912,20427.18999,135.875
49308.49216,20427.18999,135.875
32075.31563,20427.18999,135.875
39095.29887,20427.18999,135.875
46751.4529,20427.18999,135.875
46751.43716,20427.18999,135.875
52976.0,20427.18999,135.875
32075.204530000003,20427.18999,135.875
49490.0,20427.18999,135.875
32075.22262,20427.18999,135.875
49451.0,20427.18999,135.875
32075.2366,20427.18999,135.875
52960.5296,20427.18999,135.875
52960.52462,20427.18999,135.875
32075.23878,20427.18999,135.875
39095.36174,20427.18999,135.875
49403.0,20427.18999,135.875
32075.280319999998,20427.18999,135.875
32075.30102,20427.18999,135.875
39095.3564,20427.18999,135.875
32075.311660000003,20427.18999,135.875
49308.42613,20427.18999,135.875
49308.39659,20427.18999,135.875
47116.445589999996,20427.18999,135.875
46980.0,20427.18999,135.875
33070.0,20427.18999,135.875
48942.317760000005,20427.18999,135.875
33094.0,20427.18999,135.875
38753.35914,20427.18999,135.875
47116.2221,20427.18999,135.875
48832.0,20427.18999,135.875
48827.0,20427.18999,135.875
33289.0,20427.18999,135.875
44194.3068,20427.18999,135.875
47116.23375,20427.18999,135.875
33433.33149,20427.18999,135.875
38753.35215,20427.18999,135.875
33433.3315,20427.18999,135.875
47116.32797,20427.18999,135.875
52960.39598,20427.18999,135.875
33466.0,20427.18999,135.875
38753.30942,20427.18999,135.875
38753.36675,20427.18999,135.875
48942.35064,20427.18999,135.875
33063.12023,20427.18999,135.875
33012.0,20427.18999,135.875
49304.0,20427.18999,135.875
49216.0,20427.18999,135.875
38753.3752,20427.18999,135.875
47023.0,20427.18999,135.875
48942.48884,20427.18999,135.875
32977.0,20427.18999,135.875
38753.37375,20427.18999,135.875
47086.0,20427.18999,135.875
52960.46233,20427.18999,135.875
33023.1952,20427.18999,135.875
48942.47664,20427.18999,135.875
38753.37094,20427.18999,135.875
33023.28989,20427.18999,135.875
52595.52184,20427.18999,135.875
47105.0,20427.18999,135.875
33025.0,20427.18999,135.875
41707.0,20427.18999,135.875
50219.0,20427.18999,135.875
37061.0,20427.18999,135.875
54168.0,20427.18999,135.875
51499.5125,20427.18999,135.875
54786.53842999999,20427.18999,135.875
52230.4361,20427.18999,135.875
51499.51328,20427.18999,135.875
44559.42035,20427.18999,135.875
43464.0,20427.18999,135.875
54250.0,20427.18999,135.875
54786.52869,20427.18999,135.875
42491.0,20427.18999,135.875
54268.0,20427.18999,135.875
52230.0,20427.18999,135.875
44559.4266,20427.18999,135.875
43403.0,20427.18999,135.875
54786.526860000005,20427.18999,135.875
44559.42885,20427.18999,135.875
54377.0,20427.18999,135.875
43234.0,20427.18999,135.875
44925.44528,20427.18999,135.875
52133.0,20427.18999,135.875
44559.43736,20427.18999,135.875
52067.0,20427.18999,135.875
51499.51088,20427.18999,135.875
43621.41467,20427.18999,135.875
51695.0,20427.18999,135.875
52230.498719999996,20427.18999,135.875
54056.535789999994,20427.18999,135.875
43622.38929,20427.18999,135.875
45290.0,20427.18999,135.875
54056.53631,20427.18999,135.875
52230.515080000005,20427.18999,135.875
51499.49093,20427.18999,135.875
54786.54692000001,20427.18999,135.875
44559.33769,20427.18999,135.875
54056.539039999996,20427.18999,135.875
42420.38198,20427.18999,135.875
43621.43338,20427.18999,135.875
51499.494139999995,20427.18999,135.875
44559.37499,20427.18999,135.875
54056.53931,20427.18999,135.875
42420.38928,20427.18999,135.875
54056.54056,20427.18999,135.875
43621.42906,20427.18999,135.875
51499.50038,20427.18999,135.875
54786.54603,20427.18999,135.875
54120.0,20427.18999,135.875
51499.51074,20427.18999,135.875
42492.0,20427.18999,135.875
54786.39446,20427.18999,135.875
43829.22015,20427.18999,135.875
42520.0,20427.18999,135.875
51864.351539999996,20427.18999,135.875
54531.0,20427.18999,135.875
42733.0,20427.18999,135.875
44925.42885,20427.18999,135.875
42557.0,20427.18999,135.875
51864.43372,20427.18999,135.875
54421.4458,20427.18999,135.875
54421.54229,20427.18999,135.875
42672.0,20427.18999,135.875
51864.43464,20427.18999,135.875
51864.515739999995,20427.18999,135.875
54421.53724,20427.18999,135.875
51864.4949,20427.18999,135.875
54421.464779999995,20427.18999,135.875
44925.39993,20427.18999,135.875
51864.49825,20427.18999,135.875
44925.41272,20427.18999,135.875
54421.494289999995,20427.18999,135.875
42618.0,20427.18999,135.875
44925.42542,20427.18999,135.875
51864.51194,20427.18999,135.875
54421.3835,20427.18999,135.875
44925.293710000005,20427.18999,135.875
43098.0,20427.18999,135.875
54617.0,20427.18999,135.875
51726.0,20427.18999,135.875
54786.35276,20427.18999,135.875
44925.436069999996,20427.18999,135.875
52033.0,20427.18999,135.875
51818.0,20427.18999,135.875
52000.0,20427.18999,135.875
54420.0,20427.18999,135.875
54786.17657,20427.18999,135.875
51999.0,20427.18999,135.875
42519.0,20427.18999,135.875
44559.44315,20427.18999,135.875
54699.0,20427.18999,135.875
51959.0,20427.18999,135.875
44712.0,20427.18999,135.875
54421.13971,20427.18999,135.875
54663.0,20427.18999,135.875
51864.30785,20427.18999,135.875
43052.0,20427.18999,135.875
51864.32323,20427.18999,135.875
44925.43464,20427.18999,135.875
54421.22053,20427.18999,135.875
51499.39598,20427.18999,135.875
51499.513680000004,20427.18999,135.875
54421.51986,20427.18999,135.875
54056.52839,20427.18999,135.875
51465.0,20427.18999,135.875
42242.0,20427.18999,135.875
52595.47634,20427.18999,135.875
41799.0,20427.18999,135.875
52395.0,20427.18999,135.875
54056.52852000001,20427.18999,135.875
54042.0,20427.18999,135.875
45290.35239,20427.18999,135.875
55142.0,20427.18999,135.875
55067.0,20427.18999,135.875
45290.36645,20427.18999,135.875
52595.43829,20427.18999,135.875
41861.0,20427.18999,135.875
53979.0,20427.18999,135.875
54047.0,20427.18999,135.875
45290.3628,20427.18999,135.875
44194.41467,20427.18999,135.875
52595.42885,20427.18999,135.875
51361.0,20427.18999,135.875
52595.390810000004,20427.18999,135.875
55070.0,20427.18999,135.875
45290.36436,20427.18999,135.875
52595.33085,20427.18999,135.875
52595.36705,20427.18999,135.875
45290.3635,20427.18999,135.875
54056.51316,20427.18999,135.875
44194.346489999996,20427.18999,135.875
44194.432810000006,20427.18999,135.875
54969.0,20427.18999,135.875
54056.531970000004,20427.18999,135.875
52230.52217,20427.18999,135.875
51499.38715,20427.18999,135.875
52595.47847,20427.18999,135.875
45290.37805,20427.18999,135.875
45290.18263,20427.18999,135.875
49308.42613,31258.0,125.605
32733.0,31258.0,125.605
49563.0,31258.0,125.605
44559.44315,31258.0,125.605
52595.390810000004,31258.0,125.605
47884.0,31258.0,125.605
32871.0,31258.0,125.605
