analysisAdminNo,priorityAdminNo,wt
49308.4885,31258.0,30.667
45290.35239,31258.0,30.667
49308.49216,31258.0,30.667
32075.280319999998,31258.0,30.667
55152.54756,31258.0,30.667
47670.0,31258.0,30.667
56613.53112000001,31258.0,30.667
32075.2366,31258.0,30.667
32075.30102,31258.0,30.667
33289.0,31258.0,30.667
50038.493089999996,31258.0,30.667
33094.0,31258.0,30.667
47116.46933,31258.0,30.667
32075.1461,31258.0,30.667
48577.4767,31258.0,30.667
51361.0,31258.0,30.667
44925.39659,24720.224319999998,30.0
23378.20946,13032.0,26.0
44925.36159,13032.0,26.0
46020.45581,13032.0,26.0
39095.38998,33023.28989,25.988999999999997
40028.0,33023.28989,25.988999999999997
50603.0,33023.28989,25.988999999999997
49833.0,33023.28989,25.988999999999997
40478.0,33023.28989,25.988999999999997
50038.4304,33023.28989,25.988999999999997
38753.3752,33023.28989,25.988999999999997
50219.0,33023.28989,25.988999999999997
50648.0,33023.28989,25.988999999999997
50038.49798,33023.28989,25.988999999999997
39446.0,33023.28989,25.988999999999997
39254.22423,33023.28989,25.988999999999997
50038.48023,33023.28989,25.988999999999997
50313.0,33023.28989,25.988999999999997
39095.3564,33023.28989,25.988999999999997
50403.41089,33023.28989,25.988999999999997
40884.0,33023.28989,25.988999999999997
40221.0,33023.28989,25.988999999999997
49796.0,33023.28989,25.988999999999997
50403.38654,33023.28989,25.988999999999997
39095.36174,33023.28989,25.988999999999997
39095.29887,33023.28989,25.988999999999997
49802.0,33023.28989,25.988999999999997
50038.493089999996,33023.28989,25.988999999999997
40785.0,33023.28989,25.988999999999997
50403.35303,33023.28989,25.988999999999997
50386.0,33023.28989,25.988999999999997
50403.50233,33023.28989,25.988999999999997
39095.3698,33023.28989,25.988999999999997
38753.37919,33023.28989,25.988999999999997
40176.0,33023.28989,25.988999999999997
50282.0,33023.28989,25.988999999999997
50361.0,33023.28989,25.988999999999997
38753.37912,33023.28989,25.988999999999997
40912.0,33023.28989,25.988999999999997
40922.0,33023.28989,25.988999999999997
49746.0,33023.28989,25.988999999999997
50038.49551,33023.28989,25.988999999999997
39795.0,33023.28989,25.988999999999997
39263.0,33023.28989,25.988999999999997
46386.32963,33023.28989,25.988999999999997
49673.47786,33023.28989,25.988999999999997
44559.42885,33023.28989,25.988999999999997
44559.43736,33023.28989,25.988999999999997
47254.0,33023.28989,25.988999999999997
44559.44315,33023.28989,25.988999999999997
47116.46933,33023.28989,25.988999999999997
44712.0,33023.28989,25.988999999999997
44925.293710000005,33023.28989,25.988999999999997
47116.445589999996,33023.28989,25.988999999999997
47116.32797,33023.28989,25.988999999999997
44925.39993,33023.28989,25.988999999999997
