analysisAdminNo,priorityAdminNo,wt
38753.3752,20427.18999,259.0
20676.17302,20427.18999,259.0
47116.23375,20427.18999,259.0
20676.14748,20427.18999,259.0
53325.46264,20427.18999,259.0
37494.0,20427.18999,259.0
20676.148830000002,20427.18999,259.0
53325.49095,20427.18999,259.0
20676.168009999998,20427.18999,259.0
53325.50829,20427.18999,259.0
42733.0,20427.18999,259.0
20676.19822,20427.18999,259.0
20676.191730000002,20427.18999,259.0
55517.0,20427.18999,259.0
20676.19665,20427.18999,259.0
55470.0,20427.18999,259.0
53325.520169999996,20427.18999,259.0
20676.19722,20427.18999,259.0
44925.44528,20427.18999,259.0
47116.32797,20427.18999,259.0
20676.13818,20427.18999,259.0
53325.2791,20427.18999,259.0
47558.0,20427.18999,259.0
55517.51746,20427.18999,259.0
47116.2221,20427.18999,259.0
52960.52462,20427.18999,259.0
52960.5296,20427.18999,259.0
52976.0,20427.18999,259.0
20427.19252,20427.18999,259.0
44925.43464,20427.18999,259.0
20427.19478,20427.18999,259.0
50961.0,20427.18999,259.0
45776.0,20427.18999,259.0
53203.0,20427.18999,259.0
20427.20179,20427.18999,259.0
44925.436069999996,20427.18999,259.0
20427.202230000003,20427.18999,259.0
53225.0,20427.18999,259.0
53231.0,20427.18999,259.0
50769.50702,20427.18999,259.0
20676.13665,20427.18999,259.0
53325.52807,20427.18999,259.0
45655.43802,20427.18999,259.0
40884.0,20427.18999,259.0
48212.47999,20427.18999,259.0
30894.300710000003,20427.18999,259.0
43829.22015,20427.18999,259.0
50038.4304,20427.18999,259.0
30894.29746,20427.18999,259.0
55152.54633,20427.18999,259.0
53656.0,20427.18999,259.0
21561.16618,20427.18999,259.0
53680.0,20427.18999,259.0
21684.0,20427.18999,259.0
55287.0,20427.18999,259.0
55152.54421,20427.18999,259.0
50769.30316,20427.18999,259.0
55152.54301,20427.18999,259.0
21814.0,20427.18999,259.0
48212.40754,20427.18999,259.0
55152.53902999999,20427.18999,259.0
53691.42367999999,20427.18999,259.0
50038.48023,20427.18999,259.0
21397.0,20427.18999,259.0
55152.54756,20427.18999,259.0
53624.0,20427.18999,259.0
53596.0,20427.18999,259.0
20676.19919,20427.18999,259.0
50769.47664,20427.18999,259.0
53325.52868,20427.18999,259.0
20676.20258,20427.18999,259.0
40028.0,20427.18999,259.0
55175.0,20427.18999,259.0
20694.0,20427.18999,259.0
53325.53142,20427.18999,259.0
20882.0,20427.18999,259.0
50769.47116,20427.18999,259.0
53461.0,20427.18999,259.0
21125.0,20427.18999,259.0
48212.39993,20427.18999,259.0
47116.445589999996,20427.18999,259.0
47504.0,20427.18999,259.0
53543.0,20427.18999,259.0
53559.0,20427.18999,259.0
49833.0,20427.18999,259.0
40221.0,20427.18999,259.0
55855.0,20427.18999,259.0
56063.0,20427.18999,259.0
48485.0,20427.18999,259.0
31393.29065,20427.18999,259.0
31393.26176,20427.18999,259.0
52700.0,20427.18999,259.0
31393.23745,20427.18999,259.0
51134.49308,20427.18999,259.0
40785.0,20427.18999,259.0
31359.0,20427.18999,259.0
46020.43584,20427.18999,259.0
49802.0,20427.18999,259.0
47827.0,20427.18999,259.0
