analysisAdminNo,priorityAdminNo,wt
38753.3752,20427.18999,131.333
47116.23375,20427.18999,131.333
46751.46211,20427.18999,131.333
35702.0,20427.18999,131.333
35686.0,20427.18999,131.333
35645.0,20427.18999,131.333
46883.0,20427.18999,131.333
35621.0,20427.18999,131.333
35404.0,20427.18999,131.333
35238.0,20427.18999,131.333
46980.0,20427.18999,131.333
35016.0,20427.18999,131.333
34762.3464,20427.18999,131.333
34762.34553,20427.18999,131.333
47023.0,20427.18999,131.333
34762.33466,20427.18999,131.333
34762.330239999996,20427.18999,131.333
45290.0,20427.18999,131.333
47086.0,20427.18999,131.333
34762.131219999996,20427.18999,131.333
34648.0,20427.18999,131.333
34241.236789999995,20427.18999,131.333
47105.0,20427.18999,131.333
34241.18263,20427.18999,131.333
33799.0,20427.18999,131.333
33466.0,20427.18999,131.333
47116.2221,20427.18999,131.333
33433.3315,20427.18999,131.333
33433.33149,20427.18999,131.333
35915.0,20427.18999,131.333
35927.0,20427.18999,131.333
35929.0,20427.18999,131.333
37202.0,20427.18999,131.333
38236.0,20427.18999,131.333
37905.0,20427.18999,131.333
46594.0,20427.18999,131.333
37837.0,20427.18999,131.333
37566.36808,20427.18999,131.333
37566.33146,20427.18999,131.333
46599.0,20427.18999,131.333
37494.0,20427.18999,131.333
37482.0,20427.18999,131.333
37465.0,20427.18999,131.333
46631.0,20427.18999,131.333
37446.0,20427.18999,131.333
37177.0,20427.18999,131.333
46751.4529,20427.18999,131.333
46749.0,20427.18999,131.333
37061.0,20427.18999,131.333
36801.0,20427.18999,131.333
36730.0,20427.18999,131.333
46751.38928,20427.18999,131.333
36718.0,20427.18999,131.333
36524.0,20427.18999,131.333
36186.0,20427.18999,131.333
46751.43716,20427.18999,131.333
36040.0,20427.18999,131.333
35973.0,20427.18999,131.333
35969.0,20427.18999,131.333
33289.0,20427.18999,131.333
33094.0,20427.18999,131.333
31393.30163,20427.18999,131.333
33070.0,20427.18999,131.333
32075.30102,20427.18999,131.333
32075.280319999998,20427.18999,131.333
49308.44803,20427.18999,131.333
47504.0,20427.18999,131.333
32075.23878,20427.18999,131.333
32075.2366,20427.18999,131.333
47558.0,20427.18999,131.333
32075.22262,20427.18999,131.333
49308.45168,20427.18999,131.333
32075.204530000003,20427.18999,131.333
47602.0,20427.18999,131.333
32075.196010000003,20427.18999,131.333
32075.1894,20427.18999,131.333
49308.4885,20427.18999,131.333
32075.18262,20427.18999,131.333
47609.0,20427.18999,131.333
32075.1461,20427.18999,131.333
32075.09324,20427.18999,131.333
49308.491239999996,20427.18999,131.333
47670.0,20427.18999,131.333
32054.0,20427.18999,131.333
31983.22492,20427.18999,131.333
47671.0,20427.18999,131.333
31983.215119999997,20427.18999,131.333
49308.49216,20427.18999,131.333
31566.0,20427.18999,131.333
47755.0,20427.18999,131.333
47481.46538,20427.18999,131.333
32075.311660000003,20427.18999,131.333
49308.42613,20427.18999,131.333
32733.0,20427.18999,131.333
33063.12023,20427.18999,131.333
47116.32797,20427.18999,131.333
33025.0,20427.18999,131.333
33023.28989,20427.18999,131.333
47116.445589999996,20427.18999,131.333
33023.1952,20427.18999,131.333
48942.48884,20427.18999,131.333
33012.0,20427.18999,131.333
47116.46933,20427.18999,131.333
32977.0,20427.18999,131.333
32871.0,20427.18999,131.333
49216.0,20427.18999,131.333
47254.0,20427.18999,131.333
32075.31563,20427.18999,131.333
32653.0,20427.18999,131.333
32347.0,20427.18999,131.333
49304.0,20427.18999,131.333
47450.0,20427.18999,131.333
32335.224239999996,20427.18999,131.333
32335.119710000003,20427.18999,131.333
47478.0,20427.18999,131.333
32335.11677,20427.18999,131.333
49308.39659,20427.18999,131.333
32309.0,20427.18999,131.333
47481.46173,20427.18999,131.333
32085.320389999997,20427.18999,131.333
38593.0,20427.18999,131.333
46593.0,20427.18999,131.333
38753.297360000004,20427.18999,131.333
38753.30942,20427.18999,131.333
45290.433410000005,20427.18999,131.333
43621.43338,20427.18999,131.333
43621.42906,20427.18999,131.333
43621.41467,20427.18999,131.333
45290.45144,20427.18999,131.333
43464.0,20427.18999,131.333
43403.0,20427.18999,131.333
43234.0,20427.18999,131.333
45410.0,20427.18999,131.333
43098.0,20427.18999,131.333
43052.0,20427.18999,131.333
42733.0,20427.18999,131.333
45512.0,20427.18999,131.333
42672.0,20427.18999,131.333
42618.0,20427.18999,131.333
42557.0,20427.18999,131.333
45655.43802,20427.18999,131.333
42520.0,20427.18999,131.333
42519.0,20427.18999,131.333
42492.0,20427.18999,131.333
45776.0,20427.18999,131.333
42491.0,20427.18999,131.333
42420.38928,20427.18999,131.333
42420.38198,20427.18999,131.333
45863.0,20427.18999,131.333
42242.0,20427.18999,131.333
41861.0,20427.18999,131.333
43622.38929,20427.18999,131.333
43829.22015,20427.18999,131.333
44194.3068,20427.18999,131.333
44559.44315,20427.18999,131.333
44925.44528,20427.18999,131.333
44925.436069999996,20427.18999,131.333
45290.18263,20427.18999,131.333
44925.43464,20427.18999,131.333
44925.42885,20427.18999,131.333
44925.42542,20427.18999,131.333
45290.35239,20427.18999,131.333
44925.41272,20427.18999,131.333
44925.39993,20427.18999,131.333
44925.293710000005,20427.18999,131.333
