analysisAdminNo,priorityAdminNo,wt
45290.442989999996,14046.0,212.0
44559.41057,14046.0,212.0
22722.205530000003,14046.0,212.0
51864.51651,37503.368989999995,196.667
55785.0,37503.368989999995,196.667
52960.521689999994,37503.368989999995,196.667
50967.0,37503.368989999995,196.667
52230.50677,37503.368989999995,196.667
47847.29584,37503.368989999995,196.667
48577.33237,37503.368989999995,196.667
48212.47999,37503.368989999995,196.667
48212.19722,37503.368989999995,196.667
37691.0,37503.368989999995,196.667
48182.0,37503.368989999995,196.667
46751.45902,37503.368989999995,196.667
55021.0,19145.15781,192.0
44559.41057,44559.30467,151.0
45290.442989999996,44559.30467,151.0
49746.0,31258.0,141.291
51499.49093,31258.0,141.29
48212.44803,31258.0,141.29
43234.0,31258.0,141.29
50313.0,31258.0,141.29
33094.0,31258.0,141.29
45290.35239,31258.0,141.29
49308.4885,31258.0,141.29
52595.43829,31258.0,141.29
32075.196010000003,31258.0,141.29
48577.4767,31258.0,141.29
33289.0,31258.0,141.29
35915.0,31258.0,141.29
32309.0,31258.0,141.29
48212.40754,31258.0,141.29
45512.0,31258.0,141.29
32075.1461,31258.0,141.29
35927.0,31258.0,141.29
56978.56752999999,31258.0,141.29
56063.0,31258.0,141.29
44194.3068,31258.0,141.29
32075.09324,31258.0,141.29
56613.53112000001,31258.0,141.29
35929.0,31258.0,141.29
31272.0,31258.0,141.29
51864.4949,31258.0,141.29
54969.0,31258.0,141.29
48827.0,31258.0,141.29
52595.47847,31258.0,141.29
47670.0,31258.0,141.29
55517.51746,31258.0,141.29
44559.4266,31258.0,141.29
51864.51194,31258.0,141.29
50038.493089999996,31258.0,141.29
54786.54603,31258.0,141.29
32075.30102,31258.0,141.29
53935.0,31258.0,141.29
49673.47786,31258.0,141.29
52595.390810000004,31258.0,141.29
51361.0,31258.0,141.29
44925.41272,31258.0,141.29
53225.0,31258.0,141.29
32075.2366,31258.0,141.29
50038.48023,31258.0,141.29
32075.280319999998,31258.0,141.29
49308.49216,31258.0,141.29
46386.18627,31258.0,141.29
48212.47999,31258.0,141.29
52133.0,31258.0,141.29
49581.0,31258.0,141.29
32075.311660000003,31258.0,141.29
47116.46933,31258.0,141.29
49563.0,31258.0,141.29
31566.0,31258.0,141.29
56247.539220000006,31258.0,141.29
40785.0,31258.0,141.29
55142.0,31258.0,141.29
52595.47634,31258.0,141.29
32075.204530000003,31258.0,141.29
56978.26467999999,31258.0,141.29
46034.0,31258.0,141.29
35238.0,31258.0,141.29
33799.0,31258.0,141.29
55152.54756,31258.0,141.29
46097.0,31258.0,140.582
21498.20315,16664.0,140.39600000000002
46020.45581,44925.36159,135.989
21497.18744,12236.0,133.0
55671.0,23107.199780000003,130.0
36396.34942,23107.199780000003,130.0
52960.50874,23107.199780000003,130.0
39617.36038,23107.199780000003,130.0
53691.29674,23107.199780000003,130.0
48065.0,23107.199780000003,130.0
36396.33928,23107.199780000003,130.0
53691.38868,23107.199780000003,130.0
36396.17728,23107.199780000003,130.0
54786.523989999994,23107.199780000003,130.0
36396.313030000005,23107.199780000003,130.0
47847.47784,23107.199780000003,130.0
57343.56765,23107.199780000003,130.0
53648.0,23107.199780000003,130.0
44559.24307,23107.199780000003,130.0
37552.36038,23107.199780000003,130.0
54969.0,23107.199780000003,130.0
49102.0,23107.199780000003,130.0
48942.4812,23107.199780000003,130.0
54786.52747000001,23107.199780000003,130.0
54056.3141,23107.199780000003,130.0
54786.513779999994,23107.199780000003,130.0
54421.45899,23107.199780000003,130.0
57249.0,47558.0,126.438
51864.43464,47558.0,126.438
50038.49798,47558.0,126.438
56599.0,47558.0,126.438
53203.0,47558.0,126.438
51864.43372,47558.0,126.438
55694.0,47558.0,122.438
16283.0,12936.0,120.0
55785.0,13484.0,118.75
20414.19495,13484.0,118.75
33978.33865,13484.0,118.75
51864.51651,13484.0,118.75
46751.45902,13484.0,118.75
52230.50677,13484.0,118.75
19720.1962,13484.0,118.75
52960.521689999994,13484.0,118.75
15458.13715,13484.0,118.75
50967.0,13484.0,118.75
37503.368989999995,13484.0,118.75
37503.15066,13484.0,118.75
47847.29584,13484.0,118.75
37691.0,13484.0,118.75
48577.33237,13484.0,118.75
48212.19722,13484.0,118.75
48182.0,13484.0,118.75
48212.47999,13484.0,118.75
20676.19665,20427.18999,110.208
50403.38654,20427.18999,110.208
30184.29584,20427.18999,110.208
35621.0,20427.18999,110.208
30894.269060000002,20427.18999,110.208
50403.41089,20427.18999,110.208
44559.37499,20427.18999,110.208
53874.0,20427.18999,110.208
47670.0,20427.18999,110.208
55517.51746,20427.18999,110.208
37061.0,20427.18999,110.208
48339.0,20427.18999,110.208
30894.280110000003,20427.18999,110.208
53596.0,20427.18999,110.208
56247.5621,20427.18999,110.208
35404.0,20427.18999,110.208
48212.47755,20427.18999,110.208
48832.0,20427.18999,110.208
41199.23559,20427.18999,110.208
50038.49551,20427.18999,110.208
44559.42035,20427.18999,110.208
52595.390810000004,20427.18999,110.208
53461.0,20427.18999,110.208
52230.4361,20427.18999,110.208
41199.313669999996,20427.18999,110.208
20427.20179,20427.18999,110.208
30894.293910000004,20427.18999,110.208
52230.498719999996,20427.18999,110.208
41245.0,20427.18999,110.208
48212.472330000004,20427.18999,110.208
56461.0,20427.18999,110.208
52595.36705,20427.18999,110.208
44559.0,20427.18999,110.208
20676.17302,20427.18999,110.208
47827.0,20427.18999,110.208
48485.0,20427.18999,110.208
53325.2791,20427.18999,110.208
41231.0,20427.18999,110.208
30194.15523,20427.18999,110.208
35702.0,20427.18999,110.208
57513.0,20427.18999,110.208
47755.0,20427.18999,110.208
53325.53142,20427.18999,110.208
56613.55152000001,20427.18999,110.208
35686.0,20427.18999,110.208
41199.32292,20427.18999,110.208
56368.0,20427.18999,110.208
48827.0,20427.18999,110.208
35645.0,20427.18999,110.208
51134.44925,20427.18999,110.208
48212.47389,20427.18999,110.208
53692.0,20427.18999,110.208
47671.0,20427.18999,110.208
42242.0,20427.18999,110.208
42420.38198,20427.18999,110.208
57432.0,20427.18999,110.208
48212.47999,20427.18999,110.208
47558.0,20427.18999,110.208
42420.38928,20427.18999,110.208
55517.0,20427.18999,110.208
30894.2934,20427.18999,110.208
42491.0,20427.18999,110.208
34762.33466,20427.18999,110.208
52230.0,20427.18999,110.208
52595.42885,20427.18999,110.208
30184.23526,20427.18999,110.208
34762.330239999996,20427.18999,110.208
47504.0,20427.18999,110.208
56613.563460000005,20427.18999,110.208
44559.4266,20427.18999,110.208
41199.20666,20427.18999,110.208
44925.293710000005,20427.18999,110.208
56247.55799,20427.18999,110.208
55152.52017,20427.18999,110.208
41199.1897,20427.18999,110.208
30894.29013,20427.18999,110.208
34762.14397,20427.18999,110.208
20676.19919,20427.18999,110.208
53225.0,20427.18999,110.208
54786.54692000001,20427.18999,110.208
34762.131219999996,20427.18999,110.208
20676.19822,20427.18999,110.208
57704.0,20427.18999,110.208
44712.0,20427.18999,110.208
50038.493089999996,20427.18999,110.208
47609.0,20427.18999,110.208
50403.50233,20427.18999,110.208
56613.564920000004,20427.18999,110.208
35238.0,20427.18999,110.208
