analysisWdid,analysisStructureName,locationWdid,locationStructure,sum_wtd_count
5003618,HINMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,294.705
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,294.705
5103709,WILLIAMS FORK RESERVOIR,5300584,SHOSHONE POWER PLANT,294.705
7003516,CROSSING POND,7000580,RESERVOIR DITCH,293.938
7003635,FURR POND NO 16,7000580,RESERVOIR DITCH,293.938
7003507,CNR POND NO 5,7000580,RESERVOIR DITCH,293.938
3803722,CONSOLIDATED RESERVOIR,3800860,MASON DITCH,286.0
3803985,WENDI SMITH RESERVOIR,3800860,MASON DITCH,286.0
3803751,VON SPRINGS RESERVOIR 1,3800860,MASON DITCH,286.0
5102115,MIN FLOW WILLOW CREEK CABIN CK - BLM,7200646,GRAND VALLEY PROJECT,285.672
3603583,HEIT RANCH RESERVOIR,5300584,SHOSHONE POWER PLANT,281.998
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5300584,SHOSHONE POWER PLANT,281.998
3603624,SWAN RIVER WATER SYSTEM PONDS,5300584,SHOSHONE POWER PLANT,281.998
7203842,MONUMENT RESERVOIR NO 1,7200540,BLACKMAN DUNLAP CLARK D,280.998
5003606,ANTELOPE RESERVOIR,5300584,SHOSHONE POWER PLANT,280.83
3603548,HOAGLAND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,280.83
3900563,GRASS VALLEY CANAL,3900574,GRAND TUNNEL DITCH,279.625
3803863,RAINBOW POND,3800688,FOUR MILE DITCH,275.998
7203875,MESA CREEK RES NO 5,7200766,MASON EDDY DITCH,273.146
7203874,MESA CREEK RES NO 4,7200766,MASON EDDY DITCH,273.146
7203871,MESA CREEK RES NO 1,7200766,MASON EDDY DITCH,273.146
3600671,INDEPENDENT BLUE DITCH,5300584,SHOSHONE POWER PLANT,268.123
5203946,OXFORD RESERVOIR,5300584,SHOSHONE POWER PLANT,267.207
7203925,COTTONWOOD LAKES RES 4,7200877,SNIPES DITCH,265.146
7203931,T E KITSON RESERVOIR,7200877,SNIPES DITCH,265.146
7203926,COTTONWOOD LAKES RES 5,7200877,SNIPES DITCH,265.146
5300704,MIDDLE DERBY DITCH,5300584,SHOSHONE POWER PLANT,264.498
3700848,WARREN DITCH,5300584,SHOSHONE POWER PLANT,264.498
5109178,VILLAGE CORE POND DEPLETION REACH,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,262.5
4500725,PORTER DITCH,4500693,MINEOTA DITCH,261.033
4503715,RIEGER POND,4500693,MINEOTA DITCH,261.033
3803797,HELL ROARING RESERVOIR NO. 1,7200646,GRAND VALLEY PROJECT,256.956
3803835,LAKE DEBORAH,7200646,GRAND VALLEY PROJECT,256.956
3804301,HELL ROARING RESERVOIR NO. 2,7200646,GRAND VALLEY PROJECT,256.956
3703524,SYLVAN LAKE,7200646,GRAND VALLEY PROJECT,256.672
3703516,G G LOWER RESERVOIR,5300584,SHOSHONE POWER PLANT,256.02
3703517,G G RESERVOIR,5300584,SHOSHONE POWER PLANT,256.02
3600649,HAMILTON DAVIDSON DITCH,5300584,SHOSHONE POWER PLANT,254.248
3703596,COTTON POND,3702000,MIN FLOW GYPSUM CREEK LO,252.876
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,5300584,SHOSHONE POWER PLANT,251.207
3603543,GREEN MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,251.207
5103596,RICHMOND POND,7200646,GRAND VALLEY PROJECT,249.963
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,226.0
3603583,HEIT RANCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,226.0
3604923,CLIMAX INTEGRATED WATER SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,226.0
3603624,SWAN RIVER WATER SYSTEM PONDS,3603543,GREEN MOUNTAIN RESERVOIR,226.0
3600671,INDEPENDENT BLUE DITCH,3603543,GREEN MOUNTAIN RESERVOIR,226.0
3600649,HAMILTON DAVIDSON DITCH,3603543,GREEN MOUNTAIN RESERVOIR,226.0
3700642,HOLLINGSWORTH DITCH,5300584,SHOSHONE POWER PLANT,220.416
3903507,PARK RESERVOIR,3900661,SAINT NO 2 DITCH,212.0
5109178,VILLAGE CORE POND DEPLETION REACH,5300584,SHOSHONE POWER PLANT,208.49699999999999
3703596,COTTON POND,5300584,SHOSHONE POWER PLANT,205.788
7203887,BIG BEAVER RESERVOIR,7200558,BULL CREEK DITCH,202.0
7203893,BULL CREEK RES NO 4,7200558,BULL CREEK DITCH,202.0
7203889,BULL BASIN NO 2 RES,7200558,BULL CREEK DITCH,202.0
7203894,BULL CREEK RES NO 5,7200558,BULL CREEK DITCH,202.0
5104700,WINDY GAP PUMP PL CANAL,5300584,SHOSHONE POWER PLANT,200.37
3703516,G G LOWER RESERVOIR,3700534,CASTLE NO 1 DITCH,200.104
3703517,G G RESERVOIR,3700534,CASTLE NO 1 DITCH,200.104
4503546,NAUROTH POND NO 1,4500792,TANNEY NO 2 DITCH,192.0
4503574,BATTLEMENT NO 3 RES,4500514,BATTLEMENT DITCH,192.0
4503575,BATTLEMENT NO 4 RES,4500514,BATTLEMENT DITCH,192.0
4503576,BATTLEMENT NO 5 RES,4500514,BATTLEMENT DITCH,192.0
5304004,WOHLER RESERVOIR,5300584,SHOSHONE POWER PLANT,190.873
3903531,DBS POND NO 1,3903508,RIFLE GAP RESERVOIR,190.0
3903996,LEECH POND NO 1,3903508,RIFLE GAP RESERVOIR,190.0
3903540,ANDERSON POND NO 1,3903508,RIFLE GAP RESERVOIR,190.0
3903596,AARON'S LOWER POND,3903508,RIFLE GAP RESERVOIR,190.0
3904014,DODDS POND,3903508,RIFLE GAP RESERVOIR,190.0
3900649,EAST RIFLE CR PL NO 2,3903508,RIFLE GAP RESERVOIR,190.0
3904005,ZALESNY POND,3903508,RIFLE GAP RESERVOIR,190.0
3903594,AARON'S WATER HOLE,3903508,RIFLE GAP RESERVOIR,190.0
3903541,ANDERSON POND NO 2,3903508,RIFLE GAP RESERVOIR,190.0
3903552,SHOP CREEK POND,3903508,RIFLE GAP RESERVOIR,190.0
3903994,RAYMOND POND,3903508,RIFLE GAP RESERVOIR,190.0
3903935,KATT POND NO 1,3903508,RIFLE GAP RESERVOIR,190.0
3903532,DBS POND NO 2,3903508,RIFLE GAP RESERVOIR,190.0
3903997,LEECH POND NO 2,3903508,RIFLE GAP RESERVOIR,190.0
3903595,AARON'S FISH POND,3903508,RIFLE GAP RESERVOIR,190.0
7203843,MONUMENT RESERVOIR NO 2,7200540,BLACKMAN DUNLAP CLARK D,187.332
7200746,LEON PARK FEEDER CANAL,7200540,BLACKMAN DUNLAP CLARK D,187.332
3804396,STELLA POLARE POND NO 1,7200646,GRAND VALLEY PROJECT,183.54
5103521,CLOVERBLOOM RESERVOIR,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,175.0
5103529,TIMBERLINE POND,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,175.0
5103552,GRAND ELK POND A,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,175.0
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,175.0
5103720,VAGABOND RANCH POND,5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,175.0
4503503,R4 HIDDEN POND NO 2,4500693,MINEOTA DITCH,174.022
4503501,R-4 DUCK POND,4500693,MINEOTA DITCH,174.022
4503500,R-4 RODREICK RESERVOIR,4500693,MINEOTA DITCH,174.022
4503683,SMITH UPPER SPRING POND,4500693,MINEOTA DITCH,174.022
4500790,TALLMADGE AND GIBSON D,4500693,MINEOTA DITCH,174.022
7203909,BIG CREEK RESERVOIR NO 7,7200818,PALMER DITCH,172.584
3801073,WACO DITCH,3801132,WALTHEN DITCH,168.668
5102115,MIN FLOW WILLOW CREEK CABIN CK - BLM,7200645,GRAND VALLEY CANAL,163.336
7203919,Y T RESERVOIR,7200805,MURRAY DITCH,160.604
7203914,GROVE CREEK RES NO 1 (LABBE RES),7200805,MURRAY DITCH,160.604
5303590,TRAILER POND,5300584,SHOSHONE POWER PLANT,156.999
5303567,GUILMINEAU POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
3703808,RED CANYON ESTATES POND NO. 13,5300584,SHOSHONE POWER PLANT,156.999
5304049,RUSSELL POND NO 3,5300584,SHOSHONE POWER PLANT,156.999
3704032,CATTLEMAN'S CLUB POND NO. 1,5300584,SHOSHONE POWER PLANT,156.999
5304048,RUSSELL POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
5303595,VICKI  RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
5304047,RUSSELL POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
5303568,GUILMINEAU POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
3703955,CORDILLERA GOLF COURSE POND NO. 1,5300584,SHOSHONE POWER PLANT,156.999
3703958,CORDILLERA GOLF COURSE POND NO. 4,5300584,SHOSHONE POWER PLANT,156.999
5304054,CABIN POND NO 3,5300584,SHOSHONE POWER PLANT,156.999
5304050,RUSSELL POND NO 4,5300584,SHOSHONE POWER PLANT,156.999
5003673,RAWALT STOCK RES NO 2,5300584,SHOSHONE POWER PLANT,156.999
5304053,CABIN POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
3703937,VANHEE POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
5304055,CLOVER POND,5300584,SHOSHONE POWER PLANT,156.999
5303574,KIRCHNER HOUSE POND,5300584,SHOSHONE POWER PLANT,156.999
3703403,WILLIAMSON POND,5300584,SHOSHONE POWER PLANT,156.999
3603661,MILLIGAN RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
5304056,TOWER POND,5300584,SHOSHONE POWER PLANT,156.999
5304052,CABIN POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
5003672,RAWALT STOCK RES NO 1,5300584,SHOSHONE POWER PLANT,156.999
3603628,FRED H POND,5300584,SHOSHONE POWER PLANT,156.999
3703809,RED CANYON ESTATES POND NO. 14,5300584,SHOSHONE POWER PLANT,156.999
5303589,HOUSE POND,5300584,SHOSHONE POWER PLANT,156.999
5304057,WILBURS POND,5300584,SHOSHONE POWER PLANT,156.999
5304058,SHEEP CORRAL POND,5300584,SHOSHONE POWER PLANT,156.999
5303587,KIDS POND,5300584,SHOSHONE POWER PLANT,156.999
3703936,BRANDON POND,5300584,SHOSHONE POWER PLANT,156.999
5304059,7W POND,5300584,SHOSHONE POWER PLANT,156.999
3703748,COLLETT POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
3703523,NOTTINGHAM RES,5300584,SHOSHONE POWER PLANT,156.999
3703956,CORDILLERA GOLF COURSE POND NO. 2,5300584,SHOSHONE POWER PLANT,156.999
5304034,STEPHENS POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
5304046,RED DIRT POND NO 3,5300584,SHOSHONE POWER PLANT,156.999
3703950,RED CANYON ESTATES POND # 11C,5300584,SHOSHONE POWER PLANT,156.999
3703789,GOLDEN POND,5300584,SHOSHONE POWER PLANT,156.999
3703792,ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,156.999
3703949,RED CANYON ESTATES POND # 11B,5300584,SHOSHONE POWER PLANT,156.999
5303619,HORSE CREEK PIT #1,5300584,SHOSHONE POWER PLANT,156.999
3703793,GREENS OF ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,156.999
3703948,RED CANYON ESTATES POND # 11A,5300584,SHOSHONE POWER PLANT,156.999
3703795,DELIA POND,5300584,SHOSHONE POWER PLANT,156.999
5303618,HAWK STOCKPIT,5300584,SHOSHONE POWER PLANT,156.999
3703944,BUCKHORN POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
5303617,FOX STOCKPIT,5300584,SHOSHONE POWER PLANT,156.999
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,156.999
3701300,EAGLE RIVER DIVR PT NO. 1,5300584,SHOSHONE POWER PLANT,156.999
3703954,GYPSUM RANCH SAND & GRAVEL PIT,5300584,SHOSHONE POWER PLANT,156.999
5003675,GOOGLY EYED POND,5300584,SHOSHONE POWER PLANT,156.999
5304011,HOLDEN RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
5303616,ELK STOCKPIT,5300584,SHOSHONE POWER PLANT,156.999
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,156.999
5303620,HORSE CREEK PIT#2,5300584,SHOSHONE POWER PLANT,156.999
3703788,BOLES POND,5300584,SHOSHONE POWER PLANT,156.999
5303615,EGERIA STOCKPIT#10,5300584,SHOSHONE POWER PLANT,156.999
5303621,PRIVIATE BOUNDARY PIT #1,5300584,SHOSHONE POWER PLANT,156.999
3703769,LPL RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
3703770,KOPRIVNIKAR POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
5103506,CARL RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
3703774,BLM BLUE LAKE NO 1,5300584,SHOSHONE POWER PLANT,156.999
3703778,CHRIS JOUFLAS LAKE,5300584,SHOSHONE POWER PLANT,156.999
5003681,CRAVEN ON CREEDE RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
3703781,BACHELOR GULCH WETLANDS,5300584,SHOSHONE POWER PLANT,156.999
3703952,BARRY POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,156.999
3703783,LAEYENDECKER POND,5300584,SHOSHONE POWER PLANT,156.999
5003680,MUDDY POND,5300584,SHOSHONE POWER PLANT,156.999
3703785,GRAHAM POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
5303641,CONTINENTAL DIVIDE POND,5300584,SHOSHONE POWER PLANT,156.999
3703951,NELSON # 1 POND,5300584,SHOSHONE POWER PLANT,156.999
5104057,CORRAL CREEK POND,5300584,SHOSHONE POWER PLANT,156.999
5103502,NEWBERRY POND,5300584,SHOSHONE POWER PLANT,156.999
3703786,GRAHAM POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
3701412,TOWN OF VAIL WHITEWATER PARK STRUCTURE 1,5300584,SHOSHONE POWER PLANT,156.999
3701413,TOWN OF VAIL WHITEWATER PARK STRUCTURE 2,5300584,SHOSHONE POWER PLANT,156.999
5003674,FETTERS STOCK RES NO 1,5300584,SHOSHONE POWER PLANT,156.999
3703742,PANDO POND,5300584,SHOSHONE POWER PLANT,156.999
5304035,STEPHENS POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
3703802,RED CANYON ESTATES POND NO. 7,5300584,SHOSHONE POWER PLANT,156.999
5304036,STEPHENS POND NO 3,5300584,SHOSHONE POWER PLANT,156.999
5303599,YARMONY LODGE POND B,5300584,SHOSHONE POWER PLANT,156.999
5303598,YARMONY LODGE POND A,5300584,SHOSHONE POWER PLANT,156.999
3703803,RED CANYON ESTATES POND NO. 8,5300584,SHOSHONE POWER PLANT,156.999
3703938,VANHEE POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
5304042,LOWER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
3703804,RED CANYON ESTATES POND NO. 9,5300584,SHOSHONE POWER PLANT,156.999
5304043,UPPER MCLEAN RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
5303597,KING MTN RESERVOIR NO 7,5300584,SHOSHONE POWER PLANT,156.999
5304044,RED DIRT POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
3703750,BRERETON POND,5300584,SHOSHONE POWER PLANT,156.999
3703805,RED CANYON ESTATES POND NO. 10,5300584,SHOSHONE POWER PLANT,156.999
3703807,RED CANYON ESTATES POND NO. 12,5300584,SHOSHONE POWER PLANT,156.999
5304045,RED DIRT POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
5303596,KING MTN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,156.999
5303600,YARMONY LODGE POND C,5300584,SHOSHONE POWER PLANT,156.999
3703801,RED CANYON ESTATES POND NO. 6,5300584,SHOSHONE POWER PLANT,156.999
5303614,EGERIA STOCKPIT #9,5300584,SHOSHONE POWER PLANT,156.999
5303601,BAILEY MESA POND NO. 1,5300584,SHOSHONE POWER PLANT,156.999
3703943,GYPSUM POND SYSTEM,5300584,SHOSHONE POWER PLANT,156.999
3701414,TOWN OF VAIL WHITEWATER PARK STRUCTURE3,5300584,SHOSHONE POWER PLANT,156.999
5303613,EGERIA STOCKPIT#8,5300584,SHOSHONE POWER PLANT,156.999
3701416,AVON WHITEWATER COURSE RICD BOB SR,5300584,SHOSHONE POWER PLANT,156.999
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,156.999
3701417,AVON WHITEWATER COURSE RICD BOB JR,5300584,SHOSHONE POWER PLANT,156.999
5303611,EGERIA STOCKWATER POND,5300584,SHOSHONE POWER PLANT,156.999
3701418,AVON WHITEWATER COURSE RICD BABY  BOB,5300584,SHOSHONE POWER PLANT,156.999
5303605,TRR LOWER RECR POND,5300584,SHOSHONE POWER PLANT,156.999
3703799,RED CANYON ESTATES POND NO. 4,5300584,SHOSHONE POWER PLANT,156.999
3603675,LOWER POND,5300584,SHOSHONE POWER PLANT,156.999
5303604,TRR UPPER RECR POND,5300584,SHOSHONE POWER PLANT,156.999
3603674,DOENZ POND,5300584,SHOSHONE POWER PLANT,156.999
5103508,TRAVIS RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
5303603,TRR CAMERON POND,5300584,SHOSHONE POWER PLANT,156.999
5003683,GORE LAKES RANCH RES. NO. 2,5300584,SHOSHONE POWER PLANT,156.999
3703939,VANHEE POND NO 3,5300584,SHOSHONE POWER PLANT,156.999
3704031,NELSON POND D,5300584,SHOSHONE POWER PLANT,156.999
3703914,BETTY POND,5300584,SHOSHONE POWER PLANT,156.999
3703991,RED CANYON POND 15 (B),5300584,SHOSHONE POWER PLANT,156.999
3703984,RIPPY POND,5300584,SHOSHONE POWER PLANT,156.999
3703990,RED CANYON POND 15 (A),5300584,SHOSHONE POWER PLANT,156.999
5003665,KLINGENMEIER POND,5300584,SHOSHONE POWER PLANT,156.999
5204024,RIVER RANCH POND,5300584,SHOSHONE POWER PLANT,156.999
3703727,JAN JOUFLAS POND,5300584,SHOSHONE POWER PLANT,156.999
3703987,BEAVER CR SNOWMAKING RES NO 1,5300584,SHOSHONE POWER PLANT,156.999
3704093,JONES CASTLE CREEK POND NO. 2,5300584,SHOSHONE POWER PLANT,156.999
5003690,AJ POND,5300584,SHOSHONE POWER PLANT,156.999
3703891,GRAHAM POND,5300584,SHOSHONE POWER PLANT,156.999
5003691,HOS POND,5300584,SHOSHONE POWER PLANT,156.999
5203982,MARMA LAKE,5300584,SHOSHONE POWER PLANT,156.999
5003689,GYPSY POND,5300584,SHOSHONE POWER PLANT,156.999
3703892,CJC POND NO. 1,5300584,SHOSHONE POWER PLANT,156.999
3703983,BUD'S UPPER POND,5300584,SHOSHONE POWER PLANT,156.999
3703893,CJC POND NO. 2,5300584,SHOSHONE POWER PLANT,156.999
3703894,JESS'S POND,5300584,SHOSHONE POWER PLANT,156.999
3704078,BRUSH CREEK ROAD AUG POND,5300584,SHOSHONE POWER PLANT,156.999
5204029,MARBLE POND,5300584,SHOSHONE POWER PLANT,156.999
5003621,INFANGER RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,156.999
3704046,LINE CABIN POND,5300584,SHOSHONE POWER PLANT,156.999
3703930,BRETT RANCH POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
3703731,MIRANDA POND,5300584,SHOSHONE POWER PLANT,156.999
5300920,OXBOW FISH CHANNEL,5300584,SHOSHONE POWER PLANT,156.999
5103604,GRAND CREEK RANCH RESERVOIR LOWER,5300584,SHOSHONE POWER PLANT,156.999
5103755,TAUSSIG RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,156.999
3703730,HOLLAND POND,5300584,SHOSHONE POWER PLANT,156.999
5300755,PJ MARTIN NO 2 DITCH,5300584,SHOSHONE POWER PLANT,156.999
3703931,EWING POND,5300584,SHOSHONE POWER PLANT,156.999
3703993,BERRY CREEK POND,5300584,SHOSHONE POWER PLANT,156.999
5204030,WAPITI POND,5300584,SHOSHONE POWER PLANT,156.999
5203978,HARTMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
3703992,RED CANYON POND 15C,5300584,SHOSHONE POWER PLANT,156.999
3704047,DIAMOND STAR RANCH AUG POND,5300584,SHOSHONE POWER PLANT,156.999
5003692,VIE POND,5300584,SHOSHONE POWER PLANT,156.999
5204031,SPRUCE  POND,5300584,SHOSHONE POWER PLANT,156.999
5003620,INFANGER RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,156.999
3703927,THOMPSON POND,5300584,SHOSHONE POWER PLANT,156.999
3703926,MCKENZIE UPPER POND,5300584,SHOSHONE POWER PLANT,156.999
5003688,KANTCATCHME POND,5300584,SHOSHONE POWER PLANT,156.999
3703898,TRAIL POND,5300584,SHOSHONE POWER PLANT,156.999
3703910,KP POND NO. 1,5300584,SHOSHONE POWER PLANT,156.999
3704067,JOUFLAS POND NO. 1,5300584,SHOSHONE POWER PLANT,156.999
3600776,PHARO BAUER DITCH,5300584,SHOSHONE POWER PLANT,156.999
3703908,CHIPMAN POND,5300584,SHOSHONE POWER PLANT,156.999
3600775,PHARO DITCH,5300584,SHOSHONE POWER PLANT,156.999
3703699,EAGLE PARK RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
3703976,CALHOUN POND NO.1,5300584,SHOSHONE POWER PLANT,156.999
3703909,MILLER POND,5300584,SHOSHONE POWER PLANT,156.999
3703723,KNAPP POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
3703899,LUKE POND,5300584,SHOSHONE POWER PLANT,156.999
3704072,JOUFLAS POND NO. 6,5300584,SHOSHONE POWER PLANT,156.999
3703911,KP POND NO. 2,5300584,SHOSHONE POWER PLANT,156.999
3704068,JOUFLAS POND NO. 2,5300584,SHOSHONE POWER PLANT,156.999
3703913,LISA POND,5300584,SHOSHONE POWER PLANT,156.999
5203984,WHEELOCK POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
5103678,ELK MOUNTAIN LAKE,5300584,SHOSHONE POWER PLANT,156.999
3704069,JOUFLAS POND NO. 3,5300584,SHOSHONE POWER PLANT,156.999
5003687,POND B-1,5300584,SHOSHONE POWER PLANT,156.999
3703697,O'LAUGHLIN POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
3703907,HARDESTY POND 4,5300584,SHOSHONE POWER PLANT,156.999
3703924,KUNKEL RESERVOIR,5300584,SHOSHONE POWER PLANT,156.999
3703724,KNAPP POND NO 2,5300584,SHOSHONE POWER PLANT,156.999
3703900,OLIVER POND,5300584,SHOSHONE POWER PLANT,156.999
3703925,MCKENZIE UPPER POND,5300584,SHOSHONE POWER PLANT,156.999
3703901,SUBSTATION POND,5300584,SHOSHONE POWER PLANT,156.999
3703902,LOWER TRAVIS POND,5300584,SHOSHONE POWER PLANT,156.999
5203983,WHEELOCK POND NO 1,5300584,SHOSHONE POWER PLANT,156.999
3704074,JOUFLAS POND NO. 8,5300584,SHOSHONE POWER PLANT,156.999
3703903,UPPER TRAVIS POND,5300584,SHOSHONE POWER PLANT,156.999
