analysisWdid,analysisStructureName,locationWdid,locationStructure,sum_wtd_count
3703534,MIN LAKE ANTOINES CAB 2,5300584,SHOSHONE POWER PLANT,212.251
3703513,CHALK MOUNTAIN RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
5003625,MATHESON RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703510,BLACK LAKE NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703403,WILLIAMSON POND,5300584,SHOSHONE POWER PLANT,212.251
3702059,MIN FLOW EAGLE RIVER LAKE CR TO BRUSH CR,5300584,SHOSHONE POWER PLANT,212.251
5003641,WHEATLEY DIVR POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3702057,MIN FLOW GORE CR MIDDLE,5300584,SHOSHONE POWER PLANT,212.251
5003644,ALBERT RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703533,MIN LAKE ANTOINES CAB 1,5300584,SHOSHONE POWER PLANT,212.251
3703536,MIN LAKE BENCH LAKE NO 1,5300584,SHOSHONE POWER PLANT,212.251
5103500,BAUMBERGER POND,5300584,SHOSHONE POWER PLANT,212.251
3704614,HOMESTAKE PROJ TUNNEL,5300584,SHOSHONE POWER PLANT,212.251
3703554,MIN LAKE HUNKY DORY,5300584,SHOSHONE POWER PLANT,212.251
3703556,MIN LAKE LAKE THOMAS,5300584,SHOSHONE POWER PLANT,212.251
3703569,MIN LAKE MUCKEY,5300584,SHOSHONE POWER PLANT,212.251
3703580,SCUDDER RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703590,MIN LAKE WHITNEY,5300584,SHOSHONE POWER PLANT,212.251
3704643,HOMESTAKE PROJ CONDUIT,5300584,SHOSHONE POWER PLANT,212.251
3703591,WILKINSON RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703551,MIN LAKE GORE LAKE,5300584,SHOSHONE POWER PLANT,212.251
3704516,HOMESTAKE PROJ RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3704093,JONES CASTLE CREEK POND NO. 2,5300584,SHOSHONE POWER PLANT,212.251
3703594,GOLF COURSE RES NO 1,5300584,SHOSHONE POWER PLANT,212.251
3704078,BRUSH CREEK ROAD AUG POND,5300584,SHOSHONE POWER PLANT,212.251
3704065,CROTZER POND,5300584,SHOSHONE POWER PLANT,212.251
3604512,DILLON RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703552,MIN LAKE GROUSE LAKE,5300584,SHOSHONE POWER PLANT,212.251
3703550,MIN LAKE FANCY,5300584,SHOSHONE POWER PLANT,212.251
5103501,ZEPHYR POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703538,MIN LAKE BLODGETT LAKE,5300584,SHOSHONE POWER PLANT,212.251
3703535,MIN LAKE BEAVER,5300584,SHOSHONE POWER PLANT,212.251
3702048,MIN FLOW BEAVER CREEK,5300584,SHOSHONE POWER PLANT,212.251
5000576,HAYPARK CANAL HGT NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703537,MIN LAKE BENCH LAKE NO 2,5300584,SHOSHONE POWER PLANT,212.251
3604683,CON-HOOSIER SYS BLUE RIVER DITCH,5300584,SHOSHONE POWER PLANT,212.251
5103502,NEWBERRY POND,5300584,SHOSHONE POWER PLANT,212.251
3703539,MIN LAKE BRADY 2 (SOPRIS,5300584,SHOSHONE POWER PLANT,212.251
3703547,MIN LAKE DELUGE LAKE,5300584,SHOSHONE POWER PLANT,212.251
3703540,MIN LAKE BORAH,5300584,SHOSHONE POWER PLANT,212.251
3703541,MIN LAKE BOWL OF TEARS,5300584,SHOSHONE POWER PLANT,212.251
3703542,MIN LAKE BRADY NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703543,BUXMAN FISH POND,5300584,SHOSHONE POWER PLANT,212.251
3703544,CAMP HALE POND,5300584,SHOSHONE POWER PLANT,212.251
3703546,MIN LAKE CLEVELAND,5300584,SHOSHONE POWER PLANT,212.251
5102112,MIN FLOW ST LOUIS CK - WEST ST LOUIS-KING CREEK,5300584,SHOSHONE POWER PLANT,212.251
5102096,MIN FLOW FRASER RIVER VASQUEZ - ST LOUIS,5300584,SHOSHONE POWER PLANT,212.251
5102111,MIN FLOW ST LOUIS CK - EAST ST LOUIS-WEST ST LOUIS,5300584,SHOSHONE POWER PLANT,212.251
3701412,TOWN OF VAIL WHITEWATER PARK STRUCTURE 1,5300584,SHOSHONE POWER PLANT,212.251
5101237,WILLIAMS FORK POWER CONDUIT,5300584,SHOSHONE POWER PLANT,212.251
5101070,HENDERSON MINE WATER SYSTEM,5300584,SHOSHONE POWER PLANT,212.251
3701086,STONE CR RES AND DITCH,5300584,SHOSHONE POWER PLANT,212.251
3701255,HOMESTAKE PROJ CONDUIT,5300584,SHOSHONE POWER PLANT,212.251
3701290,WARREN E WURTS DITCH EXT,5300584,SHOSHONE POWER PLANT,212.251
3701300,EAGLE RIVER DIVR PT NO. 1,5300584,SHOSHONE POWER PLANT,212.251
5102042,MIN LEVEL CARIBOU LAKE,5300584,SHOSHONE POWER PLANT,212.251
3702002,MIN FLOW EAST LAKE CREEK,5300584,SHOSHONE POWER PLANT,212.251
5003680,MUDDY POND,5300584,SHOSHONE POWER PLANT,212.251
3701413,TOWN OF VAIL WHITEWATER PARK STRUCTURE 2,5300584,SHOSHONE POWER PLANT,212.251
5003677,CARTER POND,5300584,SHOSHONE POWER PLANT,212.251
5003675,GOOGLY EYED POND,5300584,SHOSHONE POWER PLANT,212.251
3701414,TOWN OF VAIL WHITEWATER PARK STRUCTURE3,5300584,SHOSHONE POWER PLANT,212.251
5003674,FETTERS STOCK RES NO 1,5300584,SHOSHONE POWER PLANT,212.251
5101245,WINTER PARK BASE DIVERSION POINT 1,5300584,SHOSHONE POWER PLANT,212.251
3700835,TOWNSEND DITCH,5300584,SHOSHONE POWER PLANT,212.251
3700708,METCALF DITCH,5300584,SHOSHONE POWER PLANT,212.251
5102012,MIN FLOW WILLOW CREEK PASS CK - BLM,5300584,SHOSHONE POWER PLANT,212.251
5102014,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,212.251
5102016,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,212.251
3700684,LEONARD HORN DITCH NO 2,5300584,SHOSHONE POWER PLANT,212.251
5102027,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,212.251
5102028,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,212.251
3700683,LEONARD HORN DITCH NO 1,5300584,SHOSHONE POWER PLANT,212.251
5102035,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,212.251
5102036,MIN FLOW COLORADO RIVER TROUBLESOME-BLUE,5300584,SHOSHONE POWER PLANT,212.251
5102037,MIN FLOW COLORADO RIVER WILLIAMS FK-TROUBLESOME,5300584,SHOSHONE POWER PLANT,212.251
5102038,MIN FLOW COLORADO RIVER WINDY GAP-WILLIAMS FORK,5300584,SHOSHONE POWER PLANT,212.251
5102039,MIN FLOW WILLIAMS FORK RIVER,5300584,SHOSHONE POWER PLANT,212.251
3700613,GRACE PARK DITCH,5300584,SHOSHONE POWER PLANT,212.251
5102040,MIN LEVEL BLUE LAKE,5300584,SHOSHONE POWER PLANT,212.251
5003673,RAWALT STOCK RES NO 2,5300584,SHOSHONE POWER PLANT,212.251
5003672,RAWALT STOCK RES NO 1,5300584,SHOSHONE POWER PLANT,212.251
3702046,MIN FLOW EAGLE RIVER S AND E FK TO RESOLUTION CR,5300584,SHOSHONE POWER PLANT,212.251
5003650,SARACENO RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
5003653,COLBURN RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,212.251
3702041,MIN FLOW EAGLE RIVER GORE CR TO LAKE CR,5300584,SHOSHONE POWER PLANT,212.251
5003652,COLBURN RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
5102068,MIN FLOW NORTH FORK COLORADO RIVER,5300584,SHOSHONE POWER PLANT,212.251
5102069,MIN FLOW COLORADO RIVER RANGER CK-GRANBY RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3702042,MIN FLOW EAGLE RIVER CROSS CR TO GORE CR,5300584,SHOSHONE POWER PLANT,212.251
5102070,MIN FLOW ARAPAHO CREEK,5300584,SHOSHONE POWER PLANT,212.251
5102043,MIN LEVEL COLUMBINE LAKE,5300584,SHOSHONE POWER PLANT,212.251
3702043,MIN FLOW BRUSH CREEK,5300584,SHOSHONE POWER PLANT,212.251
5102089,MIN FLOW COLORADO RIVER GRANBY OUTLET-FRASER,5300584,SHOSHONE POWER PLANT,212.251
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,5300584,SHOSHONE POWER PLANT,212.251
5102041,MIN LEVEL BOWEN LAKE,5300584,SHOSHONE POWER PLANT,212.251
5102109,MIN FLOW FRASER RIVER ST LOUIS CK - RANCH CK,5300584,SHOSHONE POWER PLANT,212.251
3604688,CON-HOOSIER SYS DITCH INTERCEPTED FLOWS,5300584,SHOSHONE POWER PLANT,212.251
3604696,CON-HOOSIER - DITCH CLAIM 2,5300584,SHOSHONE POWER PLANT,212.251
5003654,CURRAN POND,5300584,SHOSHONE POWER PLANT,212.251
3702034,MIN FLOW EAGLE RIVER RESOLUTION TO HOMESTAKE,5300584,SHOSHONE POWER PLANT,212.251
3704052,BRIGHTWATER CLUB POND NO. 5,5300584,SHOSHONE POWER PLANT,212.251
5003659,DAVISON RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3702028,MIN FLOW EAGLE RIVER HOMESTAKE TO CROSS CR,5300584,SHOSHONE POWER PLANT,212.251
5003661,HARTMAN NO 2 POND,5300584,SHOSHONE POWER PLANT,212.251
3703759,PILGRIM RANCH POND NO 9,5300584,SHOSHONE POWER PLANT,212.251
5102047,MIN LEVEL PAWNEE LAKE,5300584,SHOSHONE POWER PLANT,212.251
3702018,MIN FLOW CROSS CR LOWER,5300584,SHOSHONE POWER PLANT,212.251
3604699,CON-HOOSIER TUNNEL,5300584,SHOSHONE POWER PLANT,212.251
5102046,MIN LEVEL PARIKA LAKE,5300584,SHOSHONE POWER PLANT,212.251
5003670,PINNEY RANCH RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3702012,MIN FLOW EAGLE RIVER BRUSH CR TO COLO R,5300584,SHOSHONE POWER PLANT,212.251
5102045,MIN LEVEL GOURD LAKE,5300584,SHOSHONE POWER PLANT,212.251
5102044,MIN LEVEL CRATER LAKE,5300584,SHOSHONE POWER PLANT,212.251
5003671,BUCHER POND,5300584,SHOSHONE POWER PLANT,212.251
3703595,GOLF COURSE RES NO 2,5300584,SHOSHONE POWER PLANT,212.251
5102048,MIN LEVEL STONE LAKE,5300584,SHOSHONE POWER PLANT,212.251
3704051,BRIGHTWATER CLUB POND NO. 4,5300584,SHOSHONE POWER PLANT,212.251
3703724,KNAPP POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703836,ERICKSON LK RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703727,JAN JOUFLAS POND,5300584,SHOSHONE POWER PLANT,212.251
3703833,EAST BEARD RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703830,DENISON RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703730,HOLLAND POND,5300584,SHOSHONE POWER PLANT,212.251
3703829,DENISON D RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703825,CROSS GUL #2 RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703731,MIRANDA POND,5300584,SHOSHONE POWER PLANT,212.251
3703822,CHERRY LAKE,5300584,SHOSHONE POWER PLANT,212.251
3703820,BUCK CR RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703732,DRY LAKE,5300584,SHOSHONE POWER PLANT,212.251
3703818,BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703817,BOWN RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703735,MCHATTON POND,5300584,SHOSHONE POWER PLANT,212.251
3703816,BORAH LAKE,5300584,SHOSHONE POWER PLANT,212.251
3703736,GOLF COURSE POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703813,BIG PARKS RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703838,FROST RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703840,GYPSUM CRWD3 RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703742,PANDO POND,5300584,SHOSHONE POWER PLANT,212.251
3703723,KNAPP POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703697,O'LAUGHLIN POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703880,UBRUCR RES 2,5300584,SHOSHONE POWER PLANT,212.251
3703879,UBRUCR RES 1,5300584,SHOSHONE POWER PLANT,212.251
3703699,EAGLE PARK RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703878,TRAER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703877,TRACEYS RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703703,CHAROLAIS RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703863,N MILLER RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703859,METENYPK RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703704,14TH HOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703856,MCKENZIE RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703706,OGILBY RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703855,MCGINLEY RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703851,LOST LAKE,5300584,SHOSHONE POWER PLANT,212.251
3703718,JHY RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703847,JAMES RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703843,HOLLAND RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703811,BEAR GUL RES,5300584,SHOSHONE POWER PLANT,212.251
3703809,RED CANYON ESTATES POND NO. 14,5300584,SHOSHONE POWER PLANT,212.251
3703883,VANHORN RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703792,ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,212.251
3703751,PILGRIM RANCH POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703786,GRAHAM POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703785,GRAHAM POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703753,PILGRIM RANCH POND NO 3,5300584,SHOSHONE POWER PLANT,212.251
3703783,LAEYENDECKER POND,5300584,SHOSHONE POWER PLANT,212.251
3703782,ARROWHEAD WETLANDS,5300584,SHOSHONE POWER PLANT,212.251
3703754,PILGRIM RANCH POND NO 4,5300584,SHOSHONE POWER PLANT,212.251
3703781,BACHELOR GULCH WETLANDS,5300584,SHOSHONE POWER PLANT,212.251
3703778,CHRIS JOUFLAS LAKE,5300584,SHOSHONE POWER PLANT,212.251
3703755,PILGRIM RANCH POND NO 5,5300584,SHOSHONE POWER PLANT,212.251
3703774,BLM BLUE LAKE NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703771,KOPRIVNIKAR POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703756,PILGRIM RANCH POND NO 6,5300584,SHOSHONE POWER PLANT,212.251
3703770,KOPRIVNIKAR POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703769,LPL RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703757,PILGRIM RANCH POND NO 7,5300584,SHOSHONE POWER PLANT,212.251
3703765,PILGRIM RANCH POND NO 15,5300584,SHOSHONE POWER PLANT,212.251
3703789,GOLDEN POND,5300584,SHOSHONE POWER PLANT,212.251
3703750,BRERETON POND,5300584,SHOSHONE POWER PLANT,212.251
3703808,RED CANYON ESTATES POND NO. 13,5300584,SHOSHONE POWER PLANT,212.251
3703793,GREENS OF ARROWHEAD PONDS,5300584,SHOSHONE POWER PLANT,212.251
3703743,JONES CASTLE CREEK POND,5300584,SHOSHONE POWER PLANT,212.251
3703807,RED CANYON ESTATES POND NO. 12,5300584,SHOSHONE POWER PLANT,212.251
3703805,RED CANYON ESTATES POND NO. 10,5300584,SHOSHONE POWER PLANT,212.251
3703744,WILSON POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703804,RED CANYON ESTATES POND NO. 9,5300584,SHOSHONE POWER PLANT,212.251
3703803,RED CANYON ESTATES POND NO. 8,5300584,SHOSHONE POWER PLANT,212.251
3703745,WILSON POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703802,RED CANYON ESTATES POND NO. 7,5300584,SHOSHONE POWER PLANT,212.251
3703801,RED CANYON ESTATES POND NO. 6,5300584,SHOSHONE POWER PLANT,212.251
3703746,WILSON POND NO 3,5300584,SHOSHONE POWER PLANT,212.251
3703799,RED CANYON ESTATES POND NO. 4,5300584,SHOSHONE POWER PLANT,212.251
3703798,RED CANYON ESTATES POND NO. 3,5300584,SHOSHONE POWER PLANT,212.251
3703747,WILSON POND NO 4,5300584,SHOSHONE POWER PLANT,212.251
3703797,RED CANYON ESTATES POND NO. 2,5300584,SHOSHONE POWER PLANT,212.251
3703796,RED CANYON ESTATES POND NO. 1,5300584,SHOSHONE POWER PLANT,212.251
3703748,COLLETT POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703795,DELIA POND,5300584,SHOSHONE POWER PLANT,212.251
3703882,USAWMILL GUL RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703696,O'LAUGHLIN POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3704050,BRIGHTWATER CLUB POND NO. 3,5300584,SHOSHONE POWER PLANT,212.251
3703605,WEBSTER FISH POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703954,GYPSUM RANCH SAND & GRAVEL PIT,5300584,SHOSHONE POWER PLANT,212.251
3703606,WEBSTER FISH POND NO 3,5300584,SHOSHONE POWER PLANT,212.251
3703953,BARRY POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703952,BARRY POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703607,STAUFER RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703951,NELSON # 1 POND,5300584,SHOSHONE POWER PLANT,212.251
3703950,RED CANYON ESTATES POND # 11C,5300584,SHOSHONE POWER PLANT,212.251
3703949,RED CANYON ESTATES POND # 11B,5300584,SHOSHONE POWER PLANT,212.251
3703948,RED CANYON ESTATES POND # 11A,5300584,SHOSHONE POWER PLANT,212.251
3703614,BEST POND,5300584,SHOSHONE POWER PLANT,212.251
3703944,BUCKHORN POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703943,GYPSUM POND SYSTEM,5300584,SHOSHONE POWER PLANT,212.251
3703616,ARROWHEAD DAM,5300584,SHOSHONE POWER PLANT,212.251
3703939,VANHEE POND NO 3,5300584,SHOSHONE POWER PLANT,212.251
3703938,VANHEE POND NO 2,5300584,SHOSHONE POWER PLANT,212.251
3703627,JUNE CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703937,VANHEE POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703955,CORDILLERA GOLF COURSE POND NO. 1,5300584,SHOSHONE POWER PLANT,212.251
3703956,CORDILLERA GOLF COURSE POND NO. 2,5300584,SHOSHONE POWER PLANT,212.251
3703630,SCHMIDT GYPSUM RANCH DAM,5300584,SHOSHONE POWER PLANT,212.251
3703958,CORDILLERA GOLF COURSE POND NO. 4,5300584,SHOSHONE POWER PLANT,212.251
3703993,BERRY CREEK POND,5300584,SHOSHONE POWER PLANT,212.251
3703597,KEELER RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703992,RED CANYON POND 15C,5300584,SHOSHONE POWER PLANT,212.251
3703991,RED CANYON POND 15 (B),5300584,SHOSHONE POWER PLANT,212.251
3703598,K A C RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703990,RED CANYON POND 15 (A),5300584,SHOSHONE POWER PLANT,212.251
3703987,BEAVER CR SNOWMAKING RES NO 1,5300584,SHOSHONE POWER PLANT,212.251
5103516,POLE CREEK GOLF COURSE POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703984,RIPPY POND,5300584,SHOSHONE POWER PLANT,212.251
3703983,BUD'S UPPER POND,5300584,SHOSHONE POWER PLANT,212.251
3703601,EAGLE POND,5300584,SHOSHONE POWER PLANT,212.251
3703977,CALHOUN-BUDDY'S POND,5300584,SHOSHONE POWER PLANT,212.251
3703976,CALHOUN POND NO.1,5300584,SHOSHONE POWER PLANT,212.251
3703603,LAKE CREEK  MEADOWS RES,5300584,SHOSHONE POWER PLANT,212.251
3703969,CORDILLERA RES NO. 1,5300584,SHOSHONE POWER PLANT,212.251
3703960,CORDILLERA GOLF COURSE POND NO. 6,5300584,SHOSHONE POWER PLANT,212.251
3703604,WEBSTER FISH POND NO 1,5300584,SHOSHONE POWER PLANT,212.251
3703936,BRANDON POND,5300584,SHOSHONE POWER PLANT,212.251
3703935,COTTON RANCH POND NO 4,5300584,SHOSHONE POWER PLANT,212.251
3703884,W THIRD GUL RESERVOIR,5300584,SHOSHONE POWER PLANT,212.251
3703906,HARDESTY POND 3,5300584,SHOSHONE POWER PLANT,212.251
3703905,HARDESTY POND 2,5300584,SHOSHONE POWER PLANT,212.251
