analysisWdid,locationWdid,priorityWdid,sum_wtd_count,priority_sum_wtd_count
3700848,5300584,3604684,44.666,17.167
3700848,7200645,7200645,41.282,15.084
3700848,7200645,3604684,41.282,17.167
3700857,5300584,5300584,17.333,17.333
3701066,5300584,5300584,17.333,17.333
3701086,5300584,5300584,27.333,17.333
3701086,7200645,3603543,41.282,19.031
3701086,5300584,3604684,27.333,17.167
3701086,7200645,7200645,41.282,15.084
3701086,7200645,3604684,41.282,17.167
3701255,5300584,5300584,27.333,17.333
3701255,7200645,3603543,41.282,19.031
3701255,5300584,3604684,27.333,17.167
3701255,7200645,7200645,41.282,15.084
3701255,7200645,3604684,41.282,17.167
3701290,5300584,5300584,27.333,17.333
3701290,7200645,3603543,41.282,19.031
3701290,5300584,3604684,27.333,17.167
3701290,7200645,7200645,41.282,15.084
3701290,7200645,3604684,41.282,17.167
3701300,5300584,5300584,27.333,17.333
3701300,7200645,3603543,41.282,19.031
3701300,5300584,3604684,27.333,17.167
3701300,7200645,7200645,41.282,15.084
3701300,7200645,3604684,41.282,17.167
3701412,5300584,5300584,27.333,17.333
3701412,7200645,3603543,41.282,19.031
3701412,5300584,3604684,27.333,17.167
3701412,7200645,7200645,41.282,15.084
3701412,7200645,3604684,41.282,17.167
3701413,5300584,5300584,27.333,17.333
3701413,7200645,3603543,41.282,19.031
3701413,5300584,3604684,27.333,17.167
3701413,7200645,7200645,41.282,15.084
3701413,7200645,3604684,41.282,17.167
3701414,5300584,5300584,27.333,17.333
3701414,7200645,3603543,41.282,19.031
3701414,5300584,3604684,27.333,17.167
3701414,7200645,7200645,41.282,15.084
3701414,7200645,3604684,41.282,17.167
3701416,5300584,5300584,27.333,17.333
3701416,7200645,3603543,41.282,19.031
3701416,5300584,3604684,27.333,17.167
3701416,7200645,7200645,41.282,15.084
3701416,7200645,3604684,41.282,17.167
3701417,5300584,5300584,27.333,17.333
3701417,7200645,3603543,41.282,19.031
3701417,5300584,3604684,27.333,17.167
3701417,7200645,7200645,41.282,15.084
3701417,7200645,3604684,41.282,17.167
3701418,5300584,5300584,27.333,17.333
3701418,7200645,3603543,41.282,19.031
3701418,5300584,3604684,27.333,17.167
3701418,7200645,7200645,41.282,15.084
3701418,7200645,3604684,41.282,17.167
3702002,5300584,5300584,27.333,17.333
3702002,7200645,3603543,41.282,19.031
3702002,5300584,3604684,27.333,17.167
3702002,7200645,7200645,41.282,15.084
3702002,7200645,3604684,41.282,17.167
3702012,5300584,5300584,27.333,17.333
3702012,7200645,3603543,41.282,19.031
3702012,5300584,3604684,27.333,17.167
3702012,7200645,7200645,41.282,15.084
3702012,7200645,3604684,41.282,17.167
3702018,5300584,5300584,27.333,17.333
3702018,7200645,3603543,41.282,19.031
3702018,5300584,3604684,27.333,17.167
3702018,7200645,7200645,41.282,15.084
3702018,7200645,3604684,41.282,17.167
3702028,5300584,5300584,27.333,17.333
3702028,7200645,3603543,41.282,19.031
3702028,5300584,3604684,27.333,17.167
3702028,7200645,7200645,41.282,15.084
3702028,7200645,3604684,41.282,17.167
3702034,5300584,5300584,27.333,17.333
3702034,7200645,3603543,41.282,19.031
3702034,5300584,3604684,27.333,17.167
3702034,7200645,7200645,41.282,15.084
3702034,7200645,3604684,41.282,17.167
3702041,5300584,5300584,27.333,17.333
3702041,7200645,3603543,41.282,19.031
3702041,5300584,3604684,27.333,17.167
3702041,7200645,7200645,41.282,15.084
3702041,7200645,3604684,41.282,17.167
3702042,5300584,5300584,27.333,17.333
3702042,7200645,3603543,41.282,19.031
3702042,5300584,3604684,27.333,17.167
3702042,7200645,7200645,41.282,15.084
3702042,7200645,3604684,41.282,17.167
3702043,5300584,5300584,27.333,17.333
3702043,7200645,3603543,41.282,19.031
3702043,5300584,3604684,27.333,17.167
3702043,7200645,7200645,41.282,15.084
3702043,7200645,3604684,41.282,17.167
3702046,5300584,5300584,27.333,17.333
3702046,7200645,3603543,41.282,19.031
3702046,5300584,3604684,27.333,17.167
3702046,7200645,7200645,41.282,15.084
3702046,7200645,3604684,41.282,17.167
3702048,5300584,5300584,27.333,17.333
3702048,7200645,3603543,41.282,19.031
3702048,5300584,3604684,27.333,17.167
3702048,7200645,7200645,41.282,15.084
3702048,7200645,3604684,41.282,17.167
3702056,5300584,5300584,54.666,34.666
3702056,7200645,3603543,82.564,38.062
3702056,5300584,3604684,54.666,34.334
3702056,7200645,7200645,82.564,30.168
3702056,7200645,3604684,82.564,34.334
3702057,5300584,5300584,27.333,17.333
3702057,7200645,3603543,41.282,19.031
3702057,5300584,3604684,27.333,17.167
3702057,7200645,7200645,41.282,15.084
3702057,7200645,3604684,41.282,17.167
3702059,5300584,5300584,27.333,17.333
3702059,7200645,3603543,41.282,19.031
3702059,5300584,3604684,27.333,17.167
3702059,7200645,7200645,41.282,15.084
3702059,7200645,3604684,41.282,17.167
3703403,5300584,5300584,27.333,17.333
3703403,7200645,3603543,41.282,19.031
3703403,5300584,3604684,27.333,17.167
3703403,7200645,7200645,41.282,15.084
3703403,7200645,3604684,41.282,17.167
3703510,5300584,5300584,27.333,17.333
3703510,7200645,3603543,41.282,19.031
3703510,5300584,3604684,27.333,17.167
3703510,7200645,7200645,41.282,15.084
3703510,7200645,3604684,41.282,17.167
3703513,5300584,5300584,27.333,17.333
3703513,7200645,3603543,41.282,19.031
3703513,5300584,3604684,27.333,17.167
3703513,7200645,7200645,41.282,15.084
3703513,7200645,3604684,41.282,17.167
3703516,5300584,5300584,44.666,34.666
3703516,7200645,3603543,75.39699999999999,38.062
3703516,5300584,3604684,44.666,17.167
3703516,7200645,7200645,75.39699999999999,30.168
3703516,7200645,3604684,75.39699999999999,17.167
3703517,5300584,5300584,44.666,34.666
3703517,7200645,3603543,75.39699999999999,38.062
3703517,5300584,3604684,44.666,17.167
3703517,7200645,7200645,75.39699999999999,30.168
3703517,7200645,3604684,75.39699999999999,17.167
3703520,5300584,5300584,17.333,17.333
3703522,5300584,5300584,27.333,17.333
3703522,7200645,3603543,41.282,19.031
3703522,5300584,3604684,27.333,17.167
3703522,7200645,7200645,41.282,15.084
3703522,7200645,3604684,41.282,17.167
3703523,5300584,5300584,27.333,17.333
3703523,7200645,3603543,41.282,19.031
3703523,5300584,3604684,27.333,17.167
3703523,7200645,7200645,41.282,15.084
3703523,7200645,3604684,41.282,17.167
3703524,5300584,5300584,158.664,138.664
3703524,7200645,3603543,82.564,38.062
3703524,5300584,3604684,158.664,34.334
3703524,7200645,7200645,82.564,30.168
3703524,7200645,3604684,82.564,34.334
3703533,5300584,5300584,27.333,17.333
3703533,7200645,3603543,41.282,19.031
3703533,5300584,3604684,27.333,17.167
3703533,7200645,7200645,41.282,15.084
3703533,7200645,3604684,41.282,17.167
3703534,5300584,5300584,27.333,17.333
3703534,7200645,3603543,41.282,19.031
3703534,5300584,3604684,27.333,17.167
3703534,7200645,7200645,41.282,15.084
3703534,7200645,3604684,41.282,17.167
3703535,5300584,5300584,27.333,17.333
3703535,7200645,3603543,41.282,19.031
3703535,5300584,3604684,27.333,17.167
3703535,7200645,7200645,41.282,15.084
3703535,7200645,3604684,41.282,17.167
3703536,5300584,5300584,27.333,17.333
3703536,7200645,3603543,41.282,19.031
3703536,5300584,3604684,27.333,17.167
3703536,7200645,7200645,41.282,15.084
3703536,7200645,3604684,41.282,17.167
3703537,5300584,5300584,27.333,17.333
3703537,7200645,3603543,41.282,19.031
3703537,5300584,3604684,27.333,17.167
3703537,7200645,7200645,41.282,15.084
3703537,7200645,3604684,41.282,17.167
3703538,5300584,5300584,27.333,17.333
3703538,7200645,3603543,41.282,19.031
3703538,5300584,3604684,27.333,17.167
3703538,7200645,7200645,41.282,15.084
3703538,7200645,3604684,41.282,17.167
3703539,5300584,5300584,27.333,17.333
3703539,7200645,3603543,41.282,19.031
3703539,5300584,3604684,27.333,17.167
3703539,7200645,7200645,41.282,15.084
3703539,7200645,3604684,41.282,17.167
3703540,5300584,5300584,27.333,17.333
3703540,7200645,3603543,41.282,19.031
3703540,5300584,3604684,27.333,17.167
3703540,7200645,7200645,41.282,15.084
3703540,7200645,3604684,41.282,17.167
3703541,5300584,5300584,27.333,17.333
3703541,7200645,3603543,41.282,19.031
3703541,5300584,3604684,27.333,17.167
3703541,7200645,7200645,41.282,15.084
3703541,7200645,3604684,41.282,17.167
3703542,5300584,5300584,27.333,17.333
3703542,7200645,3603543,41.282,19.031
3703542,5300584,3604684,27.333,17.167
3703542,7200645,7200645,41.282,15.084
3703542,7200645,3604684,41.282,17.167
3703543,5300584,5300584,27.333,17.333
3703543,7200645,3603543,41.282,19.031
3703543,5300584,3604684,27.333,17.167
3703543,7200645,7200645,41.282,15.084
3703543,7200645,3604684,41.282,17.167
3703544,5300584,5300584,27.333,17.333
3703544,7200645,3603543,41.282,19.031
3703544,5300584,3604684,27.333,17.167
3703544,7200645,7200645,41.282,15.084
3703544,7200645,3604684,41.282,17.167
3703545,5300584,5300584,54.666,34.666
3703545,7200645,3603543,82.564,38.062
3703545,5300584,3604684,54.666,34.334
3703545,7200645,7200645,82.564,30.168
3703545,7200645,3604684,82.564,34.334
3703546,5300584,5300584,27.333,17.333
3703546,7200645,3603543,41.282,19.031
3703546,5300584,3604684,27.333,17.167
3703546,7200645,7200645,41.282,15.084
3703546,7200645,3604684,41.282,17.167
3703547,5300584,5300584,27.333,17.333
3703547,7200645,3603543,41.282,19.031
3703547,5300584,3604684,27.333,17.167
3703547,7200645,7200645,41.282,15.084
3703547,7200645,3604684,41.282,17.167
3703550,5300584,5300584,27.333,17.333
3703550,7200645,3603543,41.282,19.031
3703550,5300584,3604684,27.333,17.167
3703550,7200645,7200645,41.282,15.084
3703550,7200645,3604684,41.282,17.167
3703551,5300584,5300584,27.333,17.333
3703551,7200645,3603543,41.282,19.031
3703551,5300584,3604684,27.333,17.167
3703551,7200645,7200645,41.282,15.084
3703551,7200645,3604684,41.282,17.167
3703552,5300584,5300584,27.333,17.333
3703552,7200645,3603543,41.282,19.031
3703552,5300584,3604684,27.333,17.167
3703552,7200645,7200645,41.282,15.084
3703552,7200645,3604684,41.282,17.167
3703554,5300584,5300584,27.333,17.333
3703554,7200645,3603543,41.282,19.031
3703554,5300584,3604684,27.333,17.167
3703554,7200645,7200645,41.282,15.084
3703554,7200645,3604684,41.282,17.167
3703556,5300584,5300584,27.333,17.333
3703556,7200645,3603543,41.282,19.031
3703556,5300584,3604684,27.333,17.167
3703556,7200645,7200645,41.282,15.084
3703556,7200645,3604684,41.282,17.167
3703569,5300584,5300584,27.333,17.333
3703569,7200645,3603543,41.282,19.031
3703569,5300584,3604684,27.333,17.167
3703569,7200645,7200645,41.282,15.084
3703569,7200645,3604684,41.282,17.167
3703580,5300584,5300584,27.333,17.333
3703580,7200645,3603543,41.282,19.031
3703580,5300584,3604684,27.333,17.167
3703580,7200645,7200645,41.282,15.084
3703580,7200645,3604684,41.282,17.167
3703590,5300584,5300584,27.333,17.333
3703590,7200645,3603543,41.282,19.031
3703590,5300584,3604684,27.333,17.167
3703590,7200645,7200645,41.282,15.084
3703590,7200645,3604684,41.282,17.167
3703591,5300584,5300584,27.333,17.333
3703591,7200645,3603543,41.282,19.031
3703591,5300584,3604684,27.333,17.167
3703591,7200645,7200645,41.282,15.084
3703591,7200645,3604684,41.282,17.167
3703594,5300584,5300584,27.333,17.333
3703594,7200645,3603543,41.282,19.031
3703594,5300584,3604684,27.333,17.167
3703594,7200645,7200645,41.282,15.084
3703594,7200645,3604684,41.282,17.167
3703595,5300584,5300584,27.333,17.333
3703595,7200645,3603543,41.282,19.031
3703595,5300584,3604684,27.333,17.167
3703595,7200645,7200645,41.282,15.084
3703595,7200645,3604684,41.282,17.167
3703596,5300584,5300584,81.999,51.999
3703596,7200645,3603543,123.846,57.093
3703596,5300584,3604684,81.999,51.501
3703596,7200645,7200645,123.846,45.252
3703596,7200645,3604684,123.846,51.501
3703597,5300584,5300584,27.333,17.333
3703597,7200645,3603543,41.282,19.031
3703597,5300584,3604684,27.333,17.167
3703597,7200645,7200645,41.282,15.084
3703597,7200645,3604684,41.282,17.167
3703598,5300584,5300584,27.333,17.333
3703598,7200645,3603543,41.282,19.031
3703598,5300584,3604684,27.333,17.167
3703598,7200645,7200645,41.282,15.084
3703598,7200645,3604684,41.282,17.167
3703600,5300584,5300584,54.666,34.666
3703600,7200645,3603543,82.564,38.062
3703600,5300584,3604684,54.666,34.334
3703600,7200645,7200645,82.564,30.168
3703600,7200645,3604684,82.564,34.334
3703601,5300584,5300584,27.333,17.333
3703601,7200645,3603543,41.282,19.031
3703601,5300584,3604684,27.333,17.167
3703601,7200645,7200645,41.282,15.084
3703601,7200645,3604684,41.282,17.167
3703603,5300584,5300584,27.333,17.333
3703603,7200645,3603543,41.282,19.031
3703603,5300584,3604684,27.333,17.167
3703603,7200645,7200645,41.282,15.084
3703603,7200645,3604684,41.282,17.167
3703604,5300584,5300584,27.333,17.333
3703604,7200645,3603543,41.282,19.031
3703604,5300584,3604684,27.333,17.167
3703604,7200645,7200645,41.282,15.084
3703604,7200645,3604684,41.282,17.167
3703605,5300584,5300584,27.333,17.333
3703605,7200645,3603543,41.282,19.031
3703605,5300584,3604684,27.333,17.167
3703605,7200645,7200645,41.282,15.084
3703605,7200645,3604684,41.282,17.167
3703606,5300584,5300584,27.333,17.333
3703606,7200645,3603543,41.282,19.031
3703606,5300584,3604684,27.333,17.167
3703606,7200645,7200645,41.282,15.084
3703606,7200645,3604684,41.282,17.167
3703607,5300584,5300584,27.333,17.333
3703607,7200645,3603543,41.282,19.031
3703607,5300584,3604684,27.333,17.167
3703607,7200645,7200645,41.282,15.084
3703607,7200645,3604684,41.282,17.167
3703608,5300584,5300584,54.666,34.666
3703608,7200645,3603543,82.564,38.062
3703608,5300584,3604684,54.666,34.334
3703608,7200645,7200645,82.564,30.168
3703608,7200645,3604684,82.564,34.334
3703614,5300584,5300584,27.333,17.333
3703614,7200645,3603543,41.282,19.031
3703614,5300584,3604684,27.333,17.167
3703614,7200645,7200645,41.282,15.084
3703614,7200645,3604684,41.282,17.167
3703616,5300584,5300584,27.333,17.333
3703616,7200645,3603543,41.282,19.031
3703616,5300584,3604684,27.333,17.167
3703616,7200645,7200645,41.282,15.084
3703616,7200645,3604684,41.282,17.167
3703627,5300584,5300584,27.333,17.333
3703627,7200645,3603543,41.282,19.031
3703627,5300584,3604684,27.333,17.167
3703627,7200645,7200645,41.282,15.084
3703627,7200645,3604684,41.282,17.167
3703630,5300584,5300584,27.333,17.333
3703630,7200645,3603543,41.282,19.031
3703630,5300584,3604684,27.333,17.167
3703630,7200645,7200645,41.282,15.084
3703630,7200645,3604684,41.282,17.167
3703635,5300584,5300584,27.333,17.333
3703635,7200645,3603543,41.282,19.031
3703635,5300584,3604684,27.333,17.167
3703635,7200645,7200645,41.282,15.084
3703635,7200645,3604684,41.282,17.167
3703644,5300584,5300584,27.333,17.333
3703644,7200645,3603543,41.282,19.031
3703644,5300584,3604684,27.333,17.167
3703644,7200645,7200645,41.282,15.084
3703644,7200645,3604684,41.282,17.167
3703645,5300584,5300584,27.333,17.333
3703645,7200645,3603543,41.282,19.031
3703645,5300584,3604684,27.333,17.167
3703645,7200645,7200645,41.282,15.084
3703645,7200645,3604684,41.282,17.167
3703659,5300584,5300584,54.666,34.666
3703659,7200645,3603543,82.564,38.062
3703659,5300584,3604684,54.666,34.334
3703659,7200645,7200645,82.564,30.168
3703659,7200645,3604684,82.564,34.334
3703665,5300584,5300584,27.333,17.333
3703665,7200645,3603543,41.282,19.031
3703665,5300584,3604684,27.333,17.167
3703665,7200645,7200645,41.282,15.084
3703665,7200645,3604684,41.282,17.167
3703681,5300584,5300584,27.333,17.333
3703681,7200645,3603543,41.282,19.031
3703681,5300584,3604684,27.333,17.167
3703681,7200645,7200645,41.282,15.084
3703681,7200645,3604684,41.282,17.167
3703682,5300584,5300584,27.333,17.333
3703682,7200645,3603543,41.282,19.031
3703682,5300584,3604684,27.333,17.167
3703682,7200645,7200645,41.282,15.084
3703682,7200645,3604684,41.282,17.167
3703683,5300584,5300584,27.333,17.333
3703683,7200645,3603543,41.282,19.031
3703683,5300584,3604684,27.333,17.167
3703683,7200645,7200645,41.282,15.084
3703683,7200645,3604684,41.282,17.167
3703684,5300584,5300584,54.666,34.666
3703684,7200645,3603543,82.564,38.062
3703684,5300584,3604684,54.666,34.334
3703684,7200645,7200645,82.564,30.168
3703684,7200645,3604684,82.564,34.334
3703686,5300584,5300584,27.333,17.333
3703686,7200645,3603543,41.282,19.031
3703686,5300584,3604684,27.333,17.167
3703686,7200645,7200645,41.282,15.084
3703686,7200645,3604684,41.282,17.167
3703688,5300584,5300584,27.333,17.333
3703688,7200645,3603543,41.282,19.031
3703688,5300584,3604684,27.333,17.167
3703688,7200645,7200645,41.282,15.084
3703688,7200645,3604684,41.282,17.167
3703689,5300584,5300584,54.666,34.666
3703689,7200645,3603543,82.564,38.062
3703689,5300584,3604684,54.666,34.334
3703689,7200645,7200645,82.564,30.168
3703689,7200645,3604684,82.564,34.334
3703690,5300584,5300584,27.333,17.333
3703690,7200645,3603543,41.282,19.031
3703690,5300584,3604684,27.333,17.167
3703690,7200645,7200645,41.282,15.084
3703690,7200645,3604684,41.282,17.167
3703695,5300584,5300584,27.333,17.333
3703695,7200645,3603543,41.282,19.031
3703695,5300584,3604684,27.333,17.167
3703695,7200645,7200645,41.282,15.084
3703695,7200645,3604684,41.282,17.167
3703696,5300584,5300584,27.333,17.333
3703696,7200645,3603543,41.282,19.031
3703696,5300584,3604684,27.333,17.167
3703696,7200645,7200645,41.282,15.084
3703696,7200645,3604684,41.282,17.167
3703697,5300584,5300584,27.333,17.333
3703697,7200645,3603543,41.282,19.031
3703697,5300584,3604684,27.333,17.167
3703697,7200645,7200645,41.282,15.084
3703697,7200645,3604684,41.282,17.167
3703699,5300584,5300584,27.333,17.333
3703699,7200645,3603543,41.282,19.031
3703699,5300584,3604684,27.333,17.167
3703699,7200645,7200645,41.282,15.084
