analysisWdid,locationWdid,priorityWdid,sum_wtd_count,priority_sum_wtd_count
3603565,3603543,3603543,16.0,36.0
3603565,5300584,3603543,279.0,36.0
3603565,5300584,5300584,279.0,259.0
3603565,7200645,7200645,5.0,5.0
3603569,3600881,3600881,13.0,13.0
3603569,3603543,3603543,16.0,36.0
3603569,5300584,3603543,279.0,36.0
3603569,5300584,5300584,279.0,259.0
3603569,7200645,7200645,5.0,5.0
3603570,3600881,3600881,65.0,65.0
3603570,3603543,3603543,16.0,36.0
3603570,5300584,3603543,279.0,36.0
3603570,5300584,5300584,279.0,259.0
3603570,7200645,7200645,5.0,5.0
3603571,5300584,3603543,290.0,20.0
3603571,5300584,5300584,290.0,270.0
3603571,7200645,7200645,5.0,5.0
3603573,3600881,3600881,65.0,65.0
3603573,3603543,3603543,16.0,36.0
3603573,5300584,3603543,279.0,36.0
3603573,5300584,5300584,279.0,259.0
3603573,7200645,7200645,5.0,5.0
3603574,3600881,3600881,65.0,65.0
3603574,3603543,3603543,16.0,36.0
3603574,5300584,3603543,279.0,36.0
3603574,5300584,5300584,279.0,259.0
3603574,7200645,7200645,5.0,5.0
3603575,3600881,3600881,195.0,195.0
3603575,3603543,3603543,48.0,108.0
3603575,5300584,3603543,837.0,108.0
3603575,5300584,5300584,837.0,777.0
3603575,7200645,7200645,15.0,15.0
3603578,5300584,3603543,290.0,20.0
3603578,5300584,5300584,290.0,270.0
3603578,7200645,7200645,5.0,5.0
3603579,5300584,3603543,290.0,20.0
3603579,5300584,5300584,290.0,270.0
3603579,7200645,7200645,5.0,5.0
3603580,5300584,3603543,290.0,20.0
3603580,5300584,5300584,290.0,270.0
3603580,7200645,7200645,5.0,5.0
3603581,5300584,3603543,290.0,20.0
3603581,5300584,5300584,290.0,270.0
3603581,7200645,7200645,5.0,5.0
3603582,5300584,3603543,290.0,20.0
3603582,5300584,5300584,290.0,270.0
3603582,7200645,7200645,5.0,5.0
3603583,3600881,3600881,130.0,130.0
3603583,3603543,3603543,32.0,72.0
3603583,5300584,3603543,558.0,72.0
3603583,5300584,5300584,558.0,518.0
3603583,7200645,7200645,10.0,10.0
3603584,3600881,3600881,65.0,65.0
3603584,3603543,3603543,16.0,36.0
3603584,5300584,3603543,279.0,36.0
3603584,5300584,5300584,279.0,259.0
3603584,7200645,7200645,5.0,5.0
3603585,3600881,3600881,65.0,65.0
3603585,3603543,3603543,16.0,36.0
3603585,5300584,3603543,279.0,36.0
3603585,5300584,5300584,279.0,259.0
3603585,7200645,7200645,5.0,5.0
3603586,3600881,3600881,65.0,65.0
3603586,3603543,3603543,16.0,36.0
3603586,5300584,3603543,279.0,36.0
3603586,5300584,5300584,279.0,259.0
3603586,7200645,7200645,5.0,5.0
3603587,3600881,3600881,65.0,65.0
3603587,3603543,3603543,16.0,36.0
3603587,5300584,3603543,279.0,36.0
3603587,5300584,5300584,279.0,259.0
3603587,7200645,7200645,5.0,5.0
3603588,3600881,3600881,65.0,65.0
3603588,3603543,3603543,16.0,36.0
3603588,5300584,3603543,279.0,36.0
3603588,5300584,5300584,279.0,259.0
3603588,7200645,7200645,5.0,5.0
3603589,3600881,3600881,65.0,65.0
3603589,3603543,3603543,16.0,36.0
3603589,5300584,3603543,279.0,36.0
3603589,5300584,5300584,279.0,259.0
3603589,7200645,7200645,5.0,5.0
3603591,3600881,3600881,65.0,65.0
3603591,3603543,3603543,16.0,36.0
3603591,5300584,3603543,279.0,36.0
3603591,5300584,5300584,279.0,259.0
3603591,7200645,7200645,5.0,5.0
3603592,3600881,3600881,65.0,65.0
3603592,3603543,3603543,16.0,36.0
3603592,5300584,3603543,279.0,36.0
3603592,5300584,5300584,279.0,259.0
3603592,7200645,7200645,5.0,5.0
3603593,3600881,3600881,65.0,65.0
3603593,3603543,3603543,16.0,36.0
3603593,5300584,3603543,279.0,36.0
3603593,5300584,5300584,279.0,259.0
3603593,7200645,7200645,5.0,5.0
3603594,3600881,3600881,65.0,65.0
3603594,3603543,3603543,16.0,36.0
3603594,5300584,3603543,279.0,36.0
3603594,5300584,5300584,279.0,259.0
3603594,7200645,7200645,5.0,5.0
3603595,3600881,3600881,65.0,65.0
3603595,3603543,3603543,16.0,36.0
3603595,5300584,3603543,279.0,36.0
3603595,5300584,5300584,279.0,259.0
3603595,7200645,7200645,5.0,5.0
3603596,3600881,3600881,65.0,65.0
3603596,3603543,3603543,16.0,36.0
3603596,5300584,3603543,279.0,36.0
3603596,5300584,5300584,279.0,259.0
3603596,7200645,7200645,5.0,5.0
3603599,3600881,3600881,65.0,65.0
3603599,3603543,3603543,16.0,36.0
3603599,5300584,3603543,279.0,36.0
3603599,5300584,5300584,279.0,259.0
3603599,7200645,7200645,5.0,5.0
3603604,3600662,3600662,12.0,12.0
3603604,5300584,3603543,290.0,20.0
3603604,5300584,5300584,290.0,270.0
3603604,7200645,7200645,5.0,5.0
3603605,3600881,3600881,65.0,65.0
3603605,3603543,3603543,16.0,36.0
3603605,5300584,3603543,279.0,36.0
3603605,5300584,5300584,279.0,259.0
3603605,7200645,7200645,5.0,5.0
3603606,3600881,3600881,65.0,65.0
3603606,3603543,3603543,16.0,36.0
3603606,5300584,3603543,279.0,36.0
3603606,5300584,5300584,279.0,259.0
3603606,7200645,7200645,5.0,5.0
3603610,3600881,3600881,65.0,65.0
3603610,3603543,3603543,16.0,36.0
3603610,5300584,3603543,279.0,36.0
3603610,5300584,5300584,279.0,259.0
3603610,7200645,7200645,5.0,5.0
3603611,3600881,3600881,65.0,65.0
3603611,3603543,3603543,16.0,36.0
3603611,5300584,3603543,279.0,36.0
3603611,5300584,5300584,279.0,259.0
3603611,7200645,7200645,5.0,5.0
3603612,3600881,3600881,65.0,65.0
3603612,3603543,3603543,16.0,36.0
3603612,5300584,3603543,279.0,36.0
3603612,5300584,5300584,279.0,259.0
3603612,7200645,7200645,5.0,5.0
3603613,3600881,3600881,65.0,65.0
3603613,3603543,3603543,16.0,36.0
3603613,5300584,3603543,279.0,36.0
3603613,5300584,5300584,279.0,259.0
3603613,7200645,7200645,5.0,5.0
3603614,3600881,3600881,65.0,65.0
3603614,3603543,3603543,16.0,36.0
3603614,5300584,3603543,279.0,36.0
3603614,5300584,5300584,279.0,259.0
3603614,7200645,7200645,5.0,5.0
3603615,3600881,3600881,65.0,65.0
3603615,3603543,3603543,16.0,36.0
3603615,5300584,3603543,279.0,36.0
3603615,5300584,5300584,279.0,259.0
3603615,7200645,7200645,5.0,5.0
3603616,3600881,3600881,65.0,65.0
3603616,3603543,3603543,16.0,36.0
3603616,5300584,3603543,279.0,36.0
3603616,5300584,5300584,279.0,259.0
3603616,7200645,7200645,5.0,5.0
3603617,3600881,3600881,65.0,65.0
3603617,3603543,3603543,16.0,36.0
3603617,5300584,3603543,279.0,36.0
3603617,5300584,5300584,279.0,259.0
3603617,7200645,7200645,5.0,5.0
3603624,3600881,3600881,130.0,130.0
3603624,3603543,3603543,32.0,72.0
3603624,5300584,3603543,558.0,72.0
3603624,5300584,5300584,558.0,518.0
3603624,7200645,7200645,10.0,10.0
3603625,3600881,3600881,65.0,65.0
3603625,3603543,3603543,16.0,36.0
3603625,5300584,3603543,279.0,36.0
3603625,5300584,5300584,279.0,259.0
3603625,7200645,7200645,5.0,5.0
3603628,5300584,3603543,290.0,20.0
3603628,5300584,5300584,290.0,270.0
3603628,7200645,7200645,5.0,5.0
3603635,3600881,3600881,65.0,65.0
3603635,3603543,3603543,16.0,36.0
3603635,5300584,3603543,279.0,36.0
3603635,5300584,5300584,279.0,259.0
3603635,7200645,7200645,5.0,5.0
3603636,3600881,3600881,65.0,65.0
3603636,3603543,3603543,16.0,36.0
3603636,5300584,3603543,279.0,36.0
3603636,5300584,5300584,279.0,259.0
3603636,7200645,7200645,5.0,5.0
3603638,3600881,3600881,65.0,65.0
3603638,3603543,3603543,16.0,36.0
3603638,5300584,3603543,279.0,36.0
3603638,5300584,5300584,279.0,259.0
3603638,7200645,7200645,5.0,5.0
3603644,3600881,3600881,65.0,65.0
3603644,3603543,3603543,16.0,36.0
3603644,5300584,3603543,279.0,36.0
3603644,5300584,5300584,279.0,259.0
3603644,7200645,7200645,5.0,5.0
3603645,3600881,3600881,65.0,65.0
3603645,3603543,3603543,16.0,36.0
3603645,5300584,3603543,279.0,36.0
3603645,5300584,5300584,279.0,259.0
3603645,7200645,7200645,5.0,5.0
3603651,3600881,3600881,65.0,65.0
3603651,3603543,3603543,16.0,36.0
3603651,5300584,3603543,279.0,36.0
3603651,5300584,5300584,279.0,259.0
3603651,7200645,7200645,5.0,5.0
3603652,3600881,3600881,65.0,65.0
3603652,3603543,3603543,16.0,36.0
3603652,5300584,3603543,279.0,36.0
3603652,5300584,5300584,279.0,259.0
3603652,7200645,7200645,5.0,5.0
3603655,3600881,3600881,65.0,65.0
3603655,3603543,3603543,16.0,36.0
3603655,5300584,3603543,279.0,36.0
3603655,5300584,5300584,279.0,259.0
3603655,7200645,7200645,5.0,5.0
3603656,3600881,3600881,65.0,65.0
3603656,3603543,3603543,16.0,36.0
3603656,5300584,3603543,279.0,36.0
3603656,5300584,5300584,279.0,259.0
3603656,7200645,7200645,5.0,5.0
3603657,3600881,3600881,65.0,65.0
3603657,3603543,3603543,16.0,36.0
3603657,5300584,3603543,279.0,36.0
3603657,5300584,5300584,279.0,259.0
3603657,7200645,7200645,5.0,5.0
3603661,5300584,3603543,290.0,20.0
3603661,5300584,5300584,290.0,270.0
3603661,7200645,7200645,5.0,5.0
3603662,3600881,3600881,65.0,65.0
3603662,3603543,3603543,16.0,36.0
3603662,5300584,3603543,279.0,36.0
3603662,5300584,5300584,279.0,259.0
3603662,7200645,7200645,5.0,5.0
3603664,3600881,3600881,65.0,65.0
3603664,3603543,3603543,16.0,36.0
3603664,5300584,3603543,279.0,36.0
3603664,5300584,5300584,279.0,259.0
3603664,7200645,7200645,5.0,5.0
3603665,3600881,3600881,65.0,65.0
3603665,3603543,3603543,16.0,36.0
3603665,5300584,3603543,279.0,36.0
3603665,5300584,5300584,279.0,259.0
3603665,7200645,7200645,5.0,5.0
3603666,3600881,3600881,65.0,65.0
3603666,3603543,3603543,16.0,36.0
3603666,5300584,3603543,279.0,36.0
3603666,5300584,5300584,279.0,259.0
3603666,7200645,7200645,5.0,5.0
3603667,3600881,3600881,65.0,65.0
3603667,3603543,3603543,16.0,36.0
3603667,5300584,3603543,279.0,36.0
3603667,5300584,5300584,279.0,259.0
3603667,7200645,7200645,5.0,5.0
3603668,3600881,3600881,65.0,65.0
3603668,3603543,3603543,16.0,36.0
3603668,5300584,3603543,279.0,36.0
3603668,5300584,5300584,279.0,259.0
3603668,7200645,7200645,5.0,5.0
3603669,3600881,3600881,65.0,65.0
3603669,3603543,3603543,16.0,36.0
3603669,5300584,3603543,279.0,36.0
3603669,5300584,5300584,279.0,259.0
3603669,7200645,7200645,5.0,5.0
3603670,3600881,3600881,65.0,65.0
3603670,3603543,3603543,16.0,36.0
3603670,5300584,3603543,279.0,36.0
3603670,5300584,5300584,279.0,259.0
3603670,7200645,7200645,5.0,5.0
3603672,3600881,3600881,65.0,65.0
3603672,3603543,3603543,16.0,36.0
3603672,5300584,3603543,279.0,36.0
3603672,5300584,5300584,279.0,259.0
3603672,7200645,7200645,5.0,5.0
3603673,3600881,3600881,65.0,65.0
3603673,3603543,3603543,16.0,36.0
3603673,5300584,3603543,279.0,36.0
3603673,5300584,5300584,279.0,259.0
3603673,7200645,7200645,5.0,5.0
3603674,5300584,3603543,290.0,20.0
3603674,5300584,5300584,290.0,270.0
3603674,7200645,7200645,5.0,5.0
3603675,5300584,3603543,290.0,20.0
3603675,5300584,5300584,290.0,270.0
3603675,7200645,7200645,5.0,5.0
3603678,3600881,3600881,65.0,65.0
3603678,3603543,3603543,16.0,36.0
3603678,5300584,3603543,279.0,36.0
3603678,5300584,5300584,279.0,259.0
3603678,7200645,7200645,5.0,5.0
3603679,3600881,3600881,65.0,65.0
3603679,3603543,3603543,16.0,36.0
3603679,5300584,3603543,279.0,36.0
3603679,5300584,5300584,279.0,259.0
3603679,7200645,7200645,5.0,5.0
3603680,3600881,3600881,65.0,65.0
3603680,3603543,3603543,16.0,36.0
3603680,5300584,3603543,279.0,36.0
3603680,5300584,5300584,279.0,259.0
3603680,7200645,7200645,5.0,5.0
3603683,3600881,3600881,65.0,65.0
3603683,3603543,3603543,16.0,36.0
3603683,5300584,3603543,279.0,36.0
3603683,5300584,5300584,279.0,259.0
3603683,7200645,7200645,5.0,5.0
3603684,3600881,3600881,65.0,65.0
3603684,3603543,3603543,16.0,36.0
3603684,5300584,3603543,279.0,36.0
3603684,5300584,5300584,279.0,259.0
3603684,7200645,7200645,5.0,5.0
3603685,3600881,3600881,65.0,65.0
3603685,3603543,3603543,16.0,36.0
3603685,5300584,3603543,279.0,36.0
3603685,5300584,5300584,279.0,259.0
3603685,7200645,7200645,5.0,5.0
3603686,3600881,3600881,65.0,65.0
3603686,3603543,3603543,16.0,36.0
3603686,5300584,3603543,279.0,36.0
3603686,5300584,5300584,279.0,259.0
3603686,7200645,7200645,5.0,5.0
3603688,3600881,3600881,65.0,65.0
3603688,3603543,3603543,16.0,36.0
3603688,5300584,3603543,279.0,36.0
3603688,5300584,5300584,279.0,259.0
3603688,7200645,7200645,5.0,5.0
3603690,3600881,3600881,65.0,65.0
3603690,3603543,3603543,16.0,36.0
3603690,5300584,3603543,279.0,36.0
3603690,5300584,5300584,279.0,259.0
3603690,7200645,7200645,5.0,5.0
3603691,3600881,3600881,65.0,65.0
3603691,3603543,3603543,16.0,36.0
3603691,5300584,3603543,279.0,36.0
3603691,5300584,5300584,279.0,259.0
3603691,7200645,7200645,5.0,5.0
3603692,3600881,3600881,13.0,13.0
3603692,3603543,3603543,16.0,36.0
3603692,5300584,3603543,279.0,36.0
3603692,5300584,5300584,279.0,259.0
3603692,7200645,7200645,5.0,5.0
3603693,3600881,3600881,65.0,65.0
3603693,3603543,3603543,16.0,36.0
3603693,5300584,3603543,279.0,36.0
3603693,5300584,5300584,279.0,259.0
3603693,7200645,7200645,5.0,5.0
3603694,3600881,3600881,130.0,130.0
3603694,3603543,3603543,32.0,72.0
3603694,5300584,3603543,558.0,72.0
3603694,5300584,5300584,558.0,518.0
3603694,7200645,7200645,10.0,10.0
3603698,3600881,3600881,65.0,65.0
3603698,3603543,3603543,16.0,36.0
3603698,5300584,3603543,279.0,36.0
3603698,5300584,5300584,279.0,259.0
3603698,7200645,7200645,5.0,5.0
3603699,3600881,3600881,65.0,65.0
3603699,3603543,3603543,16.0,36.0
3603699,5300584,3603543,279.0,36.0
3603699,5300584,5300584,279.0,259.0
3603699,7200645,7200645,5.0,5.0
3603700,3600881,3600881,65.0,65.0
3603700,3603543,3603543,16.0,36.0
3603700,5300584,3603543,279.0,36.0
3603700,5300584,5300584,279.0,259.0
3603700,7200645,7200645,5.0,5.0
3603701,3600881,3600881,65.0,65.0
3603701,3603543,3603543,16.0,36.0
3603701,5300584,3603543,279.0,36.0
3603701,5300584,5300584,279.0,259.0
3603701,7200645,7200645,5.0,5.0
3603705,5300584,5300584,259.0,259.0
3604512,3600881,3600881,65.0,65.0
3604512,3603543,3603543,16.0,36.0
3604512,5300584,3603543,279.0,36.0
3604512,5300584,5300584,279.0,259.0
3604512,7200645,7200645,5.0,5.0
3604683,3600881,3600881,65.0,65.0
3604683,3603543,3603543,16.0,36.0
3604683,5300584,3603543,279.0,36.0
3604683,5300584,5300584,279.0,259.0
3604683,7200645,7200645,5.0,5.0
3604684,3600881,3600881,65.0,65.0
3604684,3603543,3603543,16.0,36.0
3604684,5300584,3603543,279.0,36.0
3604684,5300584,5300584,279.0,259.0
3604684,7200645,7200645,5.0,5.0
3604685,5300584,5300584,259.0,259.0
3604687,3600881,3600881,65.0,65.0
3604687,3603543,3603543,16.0,36.0
3604687,5300584,3603543,279.0,36.0
3604687,5300584,5300584,279.0,259.0
3604687,7200645,7200645,5.0,5.0
3604688,3600881,3600881,65.0,65.0
3604688,3603543,3603543,16.0,36.0
3604688,5300584,3603543,279.0,36.0
3604688,5300584,5300584,279.0,259.0
3604688,7200645,7200645,5.0,5.0
3604690,3600881,3600881,65.0,65.0
3604690,3603543,3603543,16.0,36.0
3604690,5300584,3603543,279.0,36.0
3604690,5300584,5300584,279.0,259.0
3604690,7200645,7200645,5.0,5.0
3604692,3600881,3600881,65.0,65.0
3604692,3603543,3603543,16.0,36.0
3604692,5300584,3603543,538.0,36.0
3604692,5300584,5300584,538.0,518.0
3604692,7200645,7200645,5.0,5.0
3604696,3600881,3600881,65.0,65.0
3604696,3603543,3603543,16.0,36.0
3604696,5300584,3603543,279.0,36.0
3604696,5300584,5300584,279.0,259.0
3604696,7200645,7200645,5.0,5.0
3604699,3600881,3600881,65.0,65.0
3604699,3603543,3603543,16.0,36.0
3604699,5300584,3603543,279.0,36.0
3604699,5300584,5300584,279.0,259.0
3604699,7200645,7200645,5.0,5.0
3604923,3600881,3600881,26.0,26.0
3604923,3603543,3603543,32.0,72.0
3604923,5300584,3603543,1335.0,72.0
3604923,5300584,5300584,1335.0,1295.0
3604923,7200645,7200645,10.0,10.0
3607293,3600881,3600881,65.0,65.0
3607293,3603543,3603543,16.0,36.0
3607293,5300584,3603543,279.0,36.0
3607293,5300584,5300584,279.0,259.0
3607293,7200645,7200645,5.0,5.0
3700514,5300584,5300584,259.0,259.0
3700560,5300584,5300584,259.0,259.0
3700613,5300584,3603543,290.0,20.0
3700613,5300584,5300584,290.0,270.0
3700613,7200645,7200645,5.0,5.0
3700642,5300584,5300584,518.0,518.0
3700655,3700539,3700539,173.0,50.0
3700655,3700539,3700561,173.0,3.0
3700655,3700539,3700655,173.0,3.0
3700655,3700539,3700698,173.0,1.0
3700655,3700539,3700720,173.0,5.0
3700655,3700539,3700728,173.0,4.0
3700655,3700539,3700761,173.0,1.0
3700655,3700539,3700823,173.0,96.0
3700655,3700539,3700865,173.0,11.0
3700655,3700699,3700712,4.0,3.0
3700655,3700699,3700823,4.0,96.0
3700655,5300584,5300584,161.0,161.0
3700658,5300584,5300584,259.0,259.0
3700682,5300584,5300584,259.0,259.0
3700683,5300584,3603543,290.0,20.0
3700683,5300584,5300584,290.0,270.0
3700683,7200645,7200645,5.0,5.0
3700684,5300584,3603543,290.0,20.0
3700684,5300584,5300584,290.0,270.0
3700684,7200645,7200645,5.0,5.0
3700694,5300584,5300584,259.0,259.0
3700708,5300584,3603543,290.0,20.0
3700708,5300584,5300584,290.0,270.0
3700708,7200645,7200645,5.0,5.0
3700711,5300584,5300584,259.0,259.0
3700823,3700539,3700539,173.0,50.0
3700823,3700539,3700561,173.0,3.0
3700823,3700539,3700655,173.0,3.0
3700823,3700539,3700698,173.0,1.0
3700823,3700539,3700720,173.0,5.0
3700823,3700539,3700728,173.0,4.0
3700823,3700539,3700761,173.0,1.0
3700823,3700539,3700823,173.0,96.0
3700823,3700539,3700865,173.0,11.0
3700823,3700699,3700712,4.0,3.0
3700823,3700699,3700823,4.0,96.0
3700823,5300584,5300584,161.0,161.0
3700835,5300584,3603543,290.0,20.0
3700835,5300584,5300584,290.0,270.0
3700835,7200645,7200645,5.0,5.0
3700848,5300584,3603543,549.0,20.0
3700848,5300584,5300584,549.0,529.0
3700848,7200645,7200645,5.0,5.0
3700857,5300584,5300584,259.0,259.0
3701066,5300584,5300584,259.0,259.0
3701086,5300584,3603543,290.0,20.0
3701086,5300584,5300584,290.0,270.0
3701086,7200645,7200645,5.0,5.0
3701255,5300584,3603543,290.0,20.0
3701255,5300584,5300584,290.0,270.0
3701255,7200645,7200645,5.0,5.0
3701290,5300584,3603543,290.0,20.0
3701290,5300584,5300584,290.0,270.0
3701290,7200645,7200645,5.0,5.0
3701300,5300584,3603543,290.0,20.0
3701300,5300584,5300584,290.0,270.0
3701300,7200645,7200645,5.0,5.0
3701412,5300584,3603543,290.0,20.0
3701412,5300584,5300584,290.0,270.0
3701412,7200645,7200645,5.0,5.0
3701413,5300584,3603543,290.0,20.0
3701413,5300584,5300584,290.0,270.0
3701413,7200645,7200645,5.0,5.0
3701414,5300584,3603543,290.0,20.0
3701414,5300584,5300584,290.0,270.0
3701414,7200645,7200645,5.0,5.0
3701416,5300584,3603543,290.0,20.0
3701416,5300584,5300584,290.0,270.0
3701416,7200645,7200645,5.0,5.0
3701417,5300584,3603543,290.0,20.0
3701417,5300584,5300584,290.0,270.0
3701417,7200645,7200645,5.0,5.0
3701418,5300584,3603543,290.0,20.0
3701418,5300584,5300584,290.0,270.0
3701418,7200645,7200645,5.0,5.0
3701453,5300584,3603543,290.0,20.0
3701453,5300584,5300584,290.0,270.0
3701453,7200645,7200645,5.0,5.0
