analysisWdid,locationWdid,priorityWdid,sum_wtd_count,priority_sum_wtd_count
3603596,5300584,5300584,167.208,167.208
3603599,5300584,5300584,167.208,167.208
3603604,5300584,5300584,167.208,167.208
3603605,5300584,5300584,167.208,167.208
3603606,5300584,5300584,167.208,167.208
3603610,5300584,5300584,167.208,167.208
3603611,5300584,5300584,167.208,167.208
3603612,5300584,5300584,167.208,167.208
3603613,5300584,5300584,167.208,167.208
3603614,5300584,5300584,167.208,167.208
3603615,5300584,5300584,167.208,167.208
3603616,5300584,5300584,167.208,167.208
3603617,5300584,5300584,167.208,167.208
3603624,5300584,5300584,334.416,334.416
3603625,5300584,5300584,167.208,167.208
3603628,5300584,5300584,167.208,167.208
3603635,5300584,5300584,167.208,167.208
3603636,5300584,5300584,167.208,167.208
3603638,5300584,5300584,167.208,167.208
3603651,5300584,5300584,167.208,167.208
3603652,5300584,5300584,167.208,167.208
3603655,5300584,5300584,167.208,167.208
3603656,5300584,5300584,167.208,167.208
3603657,5300584,5300584,167.208,167.208
3603661,5300584,5300584,167.208,167.208
3603662,5300584,5300584,167.208,167.208
3603664,5300584,5300584,167.208,167.208
3603665,5300584,5300584,167.208,167.208
3603666,5300584,5300584,167.208,167.208
3603667,5300584,5300584,167.208,167.208
3603668,5300584,5300584,167.208,167.208
3603669,5300584,5300584,167.208,167.208
3603670,5300584,5300584,167.208,167.208
3603672,5300584,5300584,167.208,167.208
3603673,5300584,5300584,167.208,167.208
3603674,5300584,5300584,167.208,167.208
3603675,5300584,5300584,167.208,167.208
3603678,5300584,5300584,1.0,1.0
3603679,5300584,5300584,1.0,1.0
3603680,5300584,5300584,1.0,1.0
3603683,5300584,5300584,167.208,167.208
3603684,5300584,5300584,167.208,167.208
3603685,5300584,5300584,167.208,167.208
3603686,5300584,5300584,167.208,167.208
3603690,5300584,5300584,167.208,167.208
3603692,5300584,5300584,167.208,167.208
3603694,5300584,5300584,167.208,167.208
3603698,5300584,5300584,167.208,167.208
3603699,5300584,5300584,167.208,167.208
3603700,5300584,5300584,167.208,167.208
3603701,5300584,5300584,167.208,167.208
3604512,5300584,5300584,167.208,167.208
3604683,5300584,5300584,167.208,167.208
3604684,5300584,5300584,167.208,167.208
3604685,5300584,5300584,136.625,136.625
3604687,5300584,5300584,167.208,167.208
3604688,5300584,5300584,167.208,167.208
3604690,5300584,5300584,167.208,167.208
3604692,5300584,5300584,303.83299999999997,303.83299999999997
3604696,5300584,5300584,167.208,167.208
3604699,5300584,5300584,167.208,167.208
3604923,5300584,5300584,683.125,683.125
3607293,5300584,5300584,1.0,1.0
3700560,5300584,5300584,136.625,136.625
3700613,5300584,5300584,167.208,167.208
3700642,5300584,5300584,136.625,136.625
3700658,5300584,5300584,136.625,136.625
3700682,5300584,5300584,136.625,136.625
3700683,5300584,5300584,167.208,167.208
3700684,5300584,5300584,167.208,167.208
3700694,5300584,5300584,136.625,136.625
3700708,5300584,5300584,167.208,167.208
3700711,5300584,5300584,136.625,136.625
3700835,5300584,5300584,167.208,167.208
3700848,5300584,5300584,303.83299999999997,303.83299999999997
3700857,5300584,5300584,136.625,136.625
3701066,5300584,5300584,136.625,136.625
3701086,5300584,5300584,167.208,167.208
3701255,5300584,5300584,167.208,167.208
3701290,5300584,5300584,167.208,167.208
3701300,5300584,5300584,167.208,167.208
3701412,5300584,5300584,1.0,1.0
3701413,5300584,5300584,1.0,1.0
3701414,5300584,5300584,1.0,1.0
3702002,5300584,5300584,167.208,167.208
3702012,5300584,5300584,167.208,167.208
3702018,5300584,5300584,167.208,167.208
3702028,5300584,5300584,167.208,167.208
3702034,5300584,5300584,167.208,167.208
3702041,5300584,5300584,167.208,167.208
3702042,5300584,5300584,167.208,167.208
3702043,5300584,5300584,167.208,167.208
3702046,5300584,5300584,167.208,167.208
3702048,5300584,5300584,167.208,167.208
3702056,5300584,5300584,334.416,334.416
3702057,5300584,5300584,167.208,167.208
3702059,5300584,5300584,167.208,167.208
3703403,5300584,5300584,167.208,167.208
3703510,5300584,5300584,167.208,167.208
3703513,5300584,5300584,167.208,167.208
3703516,5300584,5300584,303.83299999999997,303.83299999999997
3703517,5300584,5300584,303.83299999999997,303.83299999999997
3703520,5300584,5300584,136.625,136.625
3703522,5300584,5300584,167.208,167.208
3703523,5300584,5300584,167.208,167.208
3703524,5300584,5300584,986.958,986.958
3703533,5300584,5300584,167.208,167.208
3703534,5300584,5300584,167.208,167.208
3703535,5300584,5300584,167.208,167.208
3703536,5300584,5300584,167.208,167.208
3703537,5300584,5300584,167.208,167.208
3703538,5300584,5300584,167.208,167.208
3703539,5300584,5300584,167.208,167.208
3703540,5300584,5300584,167.208,167.208
3703541,5300584,5300584,167.208,167.208
3703542,5300584,5300584,167.208,167.208
3703543,5300584,5300584,167.208,167.208
3703544,5300584,5300584,167.208,167.208
3703545,5300584,5300584,334.416,334.416
3703546,5300584,5300584,167.208,167.208
3703547,5300584,5300584,167.208,167.208
3703550,5300584,5300584,167.208,167.208
3703551,5300584,5300584,167.208,167.208
3703552,5300584,5300584,167.208,167.208
3703554,5300584,5300584,167.208,167.208
3703556,5300584,5300584,167.208,167.208
3703569,5300584,5300584,167.208,167.208
3703580,5300584,5300584,167.208,167.208
3703590,5300584,5300584,167.208,167.208
3703591,5300584,5300584,167.208,167.208
3703594,5300584,5300584,167.208,167.208
3703595,5300584,5300584,167.208,167.208
3703596,5300584,5300584,334.416,334.416
3703597,5300584,5300584,167.208,167.208
3703598,5300584,5300584,167.208,167.208
3703600,5300584,5300584,334.416,334.416
3703601,5300584,5300584,167.208,167.208
3703603,5300584,5300584,167.208,167.208
3703604,5300584,5300584,167.208,167.208
3703605,5300584,5300584,167.208,167.208
3703606,5300584,5300584,167.208,167.208
3703607,5300584,5300584,167.208,167.208
3703608,5300584,5300584,334.416,334.416
3703614,5300584,5300584,167.208,167.208
3703616,5300584,5300584,167.208,167.208
3703627,5300584,5300584,167.208,167.208
3703630,5300584,5300584,167.208,167.208
3703635,5300584,5300584,167.208,167.208
3703644,5300584,5300584,167.208,167.208
3703645,5300584,5300584,167.208,167.208
3703659,5300584,5300584,167.208,167.208
3703665,5300584,5300584,167.208,167.208
3703681,5300584,5300584,167.208,167.208
3703682,5300584,5300584,167.208,167.208
3703683,5300584,5300584,167.208,167.208
3703684,5300584,5300584,334.416,334.416
3703686,5300584,5300584,167.208,167.208
3703688,5300584,5300584,167.208,167.208
3703689,5300584,5300584,167.208,167.208
3703690,5300584,5300584,167.208,167.208
3703695,5300584,5300584,167.208,167.208
3703696,5300584,5300584,167.208,167.208
3703697,5300584,5300584,167.208,167.208
3703699,5300584,5300584,167.208,167.208
3703703,5300584,5300584,167.208,167.208
3703704,5300584,5300584,167.208,167.208
3703706,5300584,5300584,167.208,167.208
3703718,5300584,5300584,167.208,167.208
3703723,5300584,5300584,167.208,167.208
3703724,5300584,5300584,167.208,167.208
3703727,5300584,5300584,167.208,167.208
3703730,5300584,5300584,167.208,167.208
3703731,5300584,5300584,167.208,167.208
3703732,5300584,5300584,167.208,167.208
3703735,5300584,5300584,167.208,167.208
3703736,5300584,5300584,167.208,167.208
3703742,5300584,5300584,167.208,167.208
3703743,5300584,5300584,167.208,167.208
3703744,5300584,5300584,167.208,167.208
3703745,5300584,5300584,167.208,167.208
3703746,5300584,5300584,167.208,167.208
3703747,5300584,5300584,167.208,167.208
3703748,5300584,5300584,167.208,167.208
3703750,5300584,5300584,167.208,167.208
3703751,5300584,5300584,167.208,167.208
3703753,5300584,5300584,167.208,167.208
3703754,5300584,5300584,167.208,167.208
3703755,5300584,5300584,167.208,167.208
3703756,5300584,5300584,167.208,167.208
3703757,5300584,5300584,167.208,167.208
3703759,5300584,5300584,167.208,167.208
3703760,5300584,5300584,167.208,167.208
3703765,5300584,5300584,167.208,167.208
3703769,5300584,5300584,167.208,167.208
3703770,5300584,5300584,167.208,167.208
3703771,5300584,5300584,167.208,167.208
3703774,5300584,5300584,167.208,167.208
3703778,5300584,5300584,167.208,167.208
3703781,5300584,5300584,167.208,167.208
3703782,5300584,5300584,167.208,167.208
3703783,5300584,5300584,167.208,167.208
3703785,5300584,5300584,167.208,167.208
3703786,5300584,5300584,167.208,167.208
3703789,5300584,5300584,167.208,167.208
3703792,5300584,5300584,167.208,167.208
3703793,5300584,5300584,167.208,167.208
3703795,5300584,5300584,167.208,167.208
3703796,5300584,5300584,167.208,167.208
3703797,5300584,5300584,167.208,167.208
3703798,5300584,5300584,167.208,167.208
3703799,5300584,5300584,167.208,167.208
3703801,5300584,5300584,167.208,167.208
3703802,5300584,5300584,167.208,167.208
3703803,5300584,5300584,167.208,167.208
3703804,5300584,5300584,167.208,167.208
3703805,5300584,5300584,167.208,167.208
3703807,5300584,5300584,167.208,167.208
3703808,5300584,5300584,167.208,167.208
3703809,5300584,5300584,167.208,167.208
3703811,5300584,5300584,167.208,167.208
3703813,5300584,5300584,167.208,167.208
3703814,5300584,5300584,136.625,136.625
3703816,5300584,5300584,167.208,167.208
3703817,5300584,5300584,167.208,167.208
3703818,5300584,5300584,167.208,167.208
3703820,5300584,5300584,167.208,167.208
3703822,5300584,5300584,167.208,167.208
3703825,5300584,5300584,167.208,167.208
3703829,5300584,5300584,167.208,167.208
3703830,5300584,5300584,167.208,167.208
3703833,5300584,5300584,167.208,167.208
3703836,5300584,5300584,167.208,167.208
3703838,5300584,5300584,167.208,167.208
3703840,5300584,5300584,167.208,167.208
3703842,5300584,5300584,136.625,136.625
3703843,5300584,5300584,167.208,167.208
3703847,5300584,5300584,167.208,167.208
3703851,5300584,5300584,167.208,167.208
3703855,5300584,5300584,167.208,167.208
3703856,5300584,5300584,167.208,167.208
3703858,5300584,5300584,136.625,136.625
3703859,5300584,5300584,167.208,167.208
3703863,5300584,5300584,167.208,167.208
3703877,5300584,5300584,167.208,167.208
3703878,5300584,5300584,167.208,167.208
3703879,5300584,5300584,167.208,167.208
3703880,5300584,5300584,167.208,167.208
3703882,5300584,5300584,167.208,167.208
3703883,5300584,5300584,167.208,167.208
3703884,5300584,5300584,167.208,167.208
3703889,5300584,5300584,167.208,167.208
3703891,5300584,5300584,167.208,167.208
3703892,5300584,5300584,167.208,167.208
3703893,5300584,5300584,167.208,167.208
3703894,5300584,5300584,167.208,167.208
3703898,5300584,5300584,167.208,167.208
3703899,5300584,5300584,167.208,167.208
3703900,5300584,5300584,167.208,167.208
3703901,5300584,5300584,167.208,167.208
3703902,5300584,5300584,167.208,167.208
3703903,5300584,5300584,167.208,167.208
3703904,5300584,5300584,167.208,167.208
3703905,5300584,5300584,167.208,167.208
3703906,5300584,5300584,167.208,167.208
3703907,5300584,5300584,167.208,167.208
3703908,5300584,5300584,167.208,167.208
3703909,5300584,5300584,167.208,167.208
3703910,5300584,5300584,167.208,167.208
3703911,5300584,5300584,167.208,167.208
3703913,5300584,5300584,167.208,167.208
3703914,5300584,5300584,167.208,167.208
3703924,5300584,5300584,167.208,167.208
3703925,5300584,5300584,167.208,167.208
3703926,5300584,5300584,167.208,167.208
3703927,5300584,5300584,167.208,167.208
3703930,5300584,5300584,167.208,167.208
3703931,5300584,5300584,167.208,167.208
3703934,5300584,5300584,167.208,167.208
3703935,5300584,5300584,167.208,167.208
3703936,5300584,5300584,167.208,167.208
3703937,5300584,5300584,167.208,167.208
3703938,5300584,5300584,167.208,167.208
3703939,5300584,5300584,167.208,167.208
3703943,5300584,5300584,1.0,1.0
3703944,5300584,5300584,167.208,167.208
3703948,5300584,5300584,167.208,167.208
3703949,5300584,5300584,167.208,167.208
3703950,5300584,5300584,167.208,167.208
3703951,5300584,5300584,1.0,1.0
3703954,5300584,5300584,167.208,167.208
3703955,5300584,5300584,167.208,167.208
3703956,5300584,5300584,167.208,167.208
3703958,5300584,5300584,167.208,167.208
3703960,5300584,5300584,167.208,167.208
3703969,5300584,5300584,167.208,167.208
3703976,5300584,5300584,167.208,167.208
3703977,5300584,5300584,167.208,167.208
3703983,5300584,5300584,1.0,1.0
3703984,5300584,5300584,1.0,1.0
3703987,5300584,5300584,167.208,167.208
3703990,5300584,5300584,167.208,167.208
3703991,5300584,5300584,167.208,167.208
3703992,5300584,5300584,167.208,167.208
3704078,5300584,5300584,167.208,167.208
3704093,5300584,5300584,167.208,167.208
3704516,5300584,5300584,167.208,167.208
3704614,5300584,5300584,167.208,167.208
3704643,5300584,5300584,167.208,167.208
3704648,5300584,5300584,136.625,136.625
3800517,7200645,7200645,24.5,24.5
3800517,7200646,7200646,33.25,33.25
3800528,7200645,7200645,24.5,24.5
3800528,7200646,7200646,33.25,33.25
3800547,7200645,7200645,24.5,24.5
3800547,7200646,7200646,33.25,33.25
3800570,7200645,7200645,24.5,24.5
3800570,7200646,7200646,33.25,33.25
3800574,7200645,7200645,24.5,24.5
3800574,7200646,7200646,33.25,33.25
3800606,7200645,7200645,24.5,24.5
3800606,7200646,7200646,33.25,33.25
3800653,7200645,7200645,24.5,24.5
3800653,7200646,7200646,33.25,33.25
3800712,7200645,7200645,24.5,24.5
3800712,7200646,7200646,33.25,33.25
3800715,7200645,7200645,24.5,24.5
3800715,7200646,7200646,33.25,33.25
3800740,7200645,7200645,24.5,24.5
3800740,7200646,7200646,33.25,33.25
3800749,7200645,7200645,24.5,24.5
3800749,7200646,7200646,33.25,33.25
3800755,7200645,7200645,24.5,24.5
3800755,7200646,7200646,33.25,33.25
3800757,7200645,7200645,24.5,24.5
3800757,7200646,7200646,66.5,66.5
3800768,7200645,7200645,24.5,24.5
3800768,7200646,7200646,33.25,33.25
3800789,7200645,7200645,24.5,24.5
3800789,7200646,7200646,33.25,33.25
3800809,7200645,7200645,24.5,24.5
3800809,7200646,7200646,33.25,33.25
3800838,7200645,7200645,24.5,24.5
3800838,7200646,7200646,33.25,33.25
3800840,7200645,7200645,24.5,24.5
3800840,7200646,7200646,33.25,33.25
3800853,7200646,7200646,33.25,33.25
3800854,7200645,7200645,24.5,24.5
3800854,7200646,7200646,33.25,33.25
3800880,7200645,7200645,24.5,24.5
3800880,7200646,7200646,33.25,33.25
3800890,7200645,7200645,24.5,24.5
3800890,7200646,7200646,33.25,33.25
3800920,7200645,7200645,24.5,24.5
3800920,7200646,7200646,33.25,33.25
3800924,7200645,7200645,24.5,24.5
3800924,7200646,7200646,33.25,33.25
3800930,7200645,7200645,24.5,24.5
3800930,7200646,7200646,33.25,33.25
3800948,7200645,7200645,24.5,24.5
3800948,7200646,7200646,33.25,33.25
3800968,7200645,7200645,24.5,24.5
3800968,7200646,7200646,33.25,33.25
3800970,7200645,7200645,24.5,24.5
3800970,7200646,7200646,33.25,33.25
3800996,7200645,7200645,24.5,24.5
3800996,7200646,7200646,33.25,33.25
3801012,7200645,7200645,24.5,24.5
3801012,7200646,7200646,33.25,33.25
3801028,7200645,7200645,24.5,24.5
3801028,7200646,7200646,33.25,33.25
3801038,7200645,7200645,24.5,24.5
3801038,7200646,7200646,33.25,33.25
3801062,7200645,7200645,24.5,24.5
3801062,7200646,7200646,33.25,33.25
3801073,7200645,7200645,49.0,49.0
3801073,7200646,7200646,66.5,66.5
3801078,7200645,7200645,49.0,49.0
3801078,7200646,7200646,66.5,66.5
3801146,7200645,7200645,24.5,24.5
3801146,7200646,7200646,33.25,33.25
3801147,7200645,7200645,24.5,24.5
3801147,7200646,7200646,33.25,33.25
3801360,7200645,7200645,24.5,24.5
3801360,7200646,7200646,33.25,33.25
3801661,7200645,7200645,24.5,24.5
3801661,7200646,7200646,33.25,33.25
3801707,7200645,7200645,24.5,24.5
3801707,7200646,7200646,33.25,33.25
3801708,7200645,7200645,24.5,24.5
3801708,7200646,7200646,33.25,33.25
3801709,7200645,7200645,24.5,24.5
3801709,7200646,7200646,33.25,33.25
3801763,7200645,7200645,49.0,49.0
3801763,7200646,7200646,66.5,66.5
3801764,7200645,7200645,24.5,24.5
3801764,7200646,7200646,33.25,33.25
3801766,7200645,7200645,49.0,49.0
3801766,7200646,7200646,66.5,66.5
3801767,7200645,7200645,24.5,24.5
3801767,7200646,7200646,33.25,33.25
3801768,7200645,7200645,24.5,24.5
3801768,7200646,7200646,33.25,33.25
3801773,7200645,7200645,24.5,24.5
3801773,7200646,7200646,33.25,33.25
3801775,7200645,7200645,24.5,24.5
3801775,7200646,7200646,33.25,33.25
3802000,7200645,7200645,49.0,49.0
3802000,7200646,7200646,66.5,66.5
3802006,7200645,7200645,24.5,24.5
3802006,7200646,7200646,33.25,33.25
3802007,7200645,7200645,24.5,24.5
3802007,7200646,7200646,33.25,33.25
3802010,7200645,7200645,24.5,24.5
3802010,7200646,7200646,33.25,33.25
3802011,7200645,7200645,24.5,24.5
3802011,7200646,7200646,33.25,33.25
3802020,7200645,7200645,24.5,24.5
3802020,7200646,7200646,33.25,33.25
3802029,7200645,7200645,24.5,24.5
3802029,7200646,7200646,33.25,33.25
3802044,7200645,7200645,24.5,24.5
3802044,7200646,7200646,33.25,33.25
3802077,7200645,7200645,24.5,24.5
3802077,7200646,7200646,33.25,33.25
3802111,7200645,7200645,24.5,24.5
3802111,7200646,7200646,33.25,33.25
3802112,7200645,7200645,24.5,24.5
3802112,7200646,7200646,33.25,33.25
3802113,7200645,7200645,49.0,49.0
3802113,7200646,7200646,66.5,66.5
3802114,7200645,7200645,24.5,24.5
3802114,7200646,7200646,33.25,33.25
3802115,7200645,7200645,24.5,24.5
3802115,7200646,7200646,33.25,33.25
3802116,7200645,7200645,24.5,24.5
3802116,7200646,7200646,33.25,33.25
3803500,7200645,7200645,24.5,24.5
3803500,7200646,7200646,33.25,33.25
3803501,7200645,7200645,24.5,24.5
3803501,7200646,7200646,33.25,33.25
3803502,7200645,7200645,24.5,24.5
3803502,7200646,7200646,33.25,33.25
3803504,7200645,7200645,24.5,24.5
3803504,7200646,7200646,33.25,33.25
3803508,7200645,7200645,24.5,24.5
3803508,7200646,7200646,33.25,33.25
3803511,7200645,7200645,24.5,24.5
3803511,7200646,7200646,33.25,33.25
3803512,7200645,7200645,24.5,24.5
3803512,7200646,7200646,33.25,33.25
3803513,7200645,7200645,49.0,49.0
3803513,7200646,7200646,66.5,66.5
3803514,7200645,7200645,24.5,24.5
3803514,7200646,7200646,33.25,33.25
3803515,7200645,7200645,24.5,24.5
3803515,7200646,7200646,33.25,33.25
3803516,7200645,7200645,24.5,24.5
3803516,7200646,7200646,33.25,33.25
3803520,7200645,7200645,24.5,24.5
3803520,7200646,7200646,33.25,33.25
3803521,7200645,7200645,24.5,24.5
3803521,7200646,7200646,33.25,33.25
3803522,7200645,7200645,24.5,24.5
3803522,7200646,7200646,33.25,33.25
3803523,7200645,7200645,24.5,24.5
3803523,7200646,7200646,33.25,33.25
3803524,7200645,7200645,24.5,24.5
3803524,7200646,7200646,33.25,33.25
3803525,7200645,7200645,24.5,24.5
3803525,7200646,7200646,33.25,33.25
3803526,7200645,7200645,24.5,24.5
3803526,7200646,7200646,33.25,33.25
3803527,7200645,7200645,24.5,24.5
3803527,7200646,7200646,33.25,33.25
3803529,7200645,7200645,24.5,24.5
3803529,7200646,7200646,33.25,33.25
3803530,7200645,7200645,24.5,24.5
3803530,7200646,7200646,33.25,33.25
3803532,7200645,7200645,24.5,24.5
3803532,7200646,7200646,33.25,33.25
3803537,7200645,7200645,24.5,24.5
3803537,7200646,7200646,33.25,33.25
3803538,7200645,7200645,24.5,24.5
3803538,7200646,7200646,33.25,33.25
3803542,7200645,7200645,24.5,24.5
3803542,7200646,7200646,33.25,33.25
3803543,7200645,7200645,24.5,24.5
3803543,7200646,7200646,33.25,33.25
3803547,7200645,7200645,24.5,24.5
3803547,7200646,7200646,33.25,33.25
3803549,7200645,7200645,24.5,24.5
3803549,7200646,7200646,33.25,33.25
3803552,7200645,7200645,24.5,24.5
3803552,7200646,7200646,33.25,33.25
3803553,7200645,7200645,24.5,24.5
3803553,7200646,7200646,33.25,33.25
3803554,7200645,7200645,24.5,24.5
3803554,7200646,7200646,33.25,33.25
3803559,7200645,7200645,24.5,24.5
3803559,7200646,7200646,33.25,33.25
3803560,7200645,7200645,24.5,24.5
3803560,7200646,7200646,33.25,33.25
3803561,7200645,7200645,24.5,24.5
3803561,7200646,7200646,33.25,33.25
3803562,7200645,7200645,24.5,24.5
3803562,7200646,7200646,33.25,33.25
3803565,7200645,7200645,24.5,24.5
3803565,7200646,7200646,33.25,33.25
3803566,7200645,7200645,24.5,24.5
3803566,7200646,7200646,33.25,33.25
3803575,7200645,7200645,24.5,24.5
3803575,7200646,7200646,33.25,33.25
3803586,7200645,7200645,24.5,24.5
3803586,7200646,7200646,33.25,33.25
3803587,7200645,7200645,24.5,24.5
3803587,7200646,7200646,33.25,33.25
3803588,7200645,7200645,24.5,24.5
3803588,7200646,7200646,33.25,33.25
3803589,7200645,7200645,24.5,24.5
3803589,7200646,7200646,33.25,33.25
3803590,7200645,7200645,24.5,24.5
3803590,7200646,7200646,33.25,33.25
3803592,7200645,7200645,24.5,24.5
3803592,7200646,7200646,33.25,33.25
3803593,7200645,7200645,24.5,24.5
3803593,7200646,7200646,33.25,33.25
3803594,7200645,7200645,24.5,24.5
3803594,7200646,7200646,33.25,33.25
3803597,7200645,7200645,24.5,24.5
3803597,7200646,7200646,33.25,33.25
3803598,7200645,7200645,24.5,24.5
3803598,7200646,7200646,33.25,33.25
3803599,7200645,7200645,24.5,24.5
3803599,7200646,7200646,33.25,33.25
3803600,7200645,7200645,24.5,24.5
3803600,7200646,7200646,33.25,33.25
3803601,7200645,7200645,24.5,24.5
3803601,7200646,7200646,33.25,33.25
3803602,7200645,7200645,24.5,24.5
3803602,7200646,7200646,33.25,33.25
3803604,7200645,7200645,24.5,24.5
3803604,7200646,7200646,33.25,33.25
3803606,7200645,7200645,24.5,24.5
3803606,7200646,7200646,33.25,33.25
3803607,7200645,7200645,24.5,24.5
3803607,7200646,7200646,33.25,33.25
3803609,7200645,7200645,24.5,24.5
3803609,7200646,7200646,33.25,33.25
3803610,7200645,7200645,24.5,24.5
3803610,7200646,7200646,33.25,33.25
3803611,7200645,7200645,24.5,24.5
3803611,7200646,7200646,33.25,33.25
3803619,7200645,7200645,24.5,24.5
3803619,7200646,7200646,33.25,33.25
3803622,7200645,7200645,24.5,24.5
3803622,7200646,7200646,33.25,33.25
3803624,7200645,7200645,24.5,24.5
3803624,7200646,7200646,33.25,33.25
3803626,7200645,7200645,24.5,24.5
3803626,7200646,7200646,33.25,33.25
3803627,7200645,7200645,24.5,24.5
3803627,7200646,7200646,33.25,33.25
3803632,7200645,7200645,24.5,24.5
3803632,7200646,7200646,33.25,33.25
3803635,7200645,7200645,24.5,24.5
3803635,7200646,7200646,33.25,33.25
3803654,7200645,7200645,24.5,24.5
3803654,7200646,7200646,33.25,33.25
3803655,7200645,7200645,24.5,24.5
3803655,7200646,7200646,33.25,33.25
3803657,7200645,7200645,24.5,24.5
3803657,7200646,7200646,33.25,33.25
3803660,7200645,7200645,24.5,24.5
3803660,7200646,7200646,33.25,33.25
3803663,7200645,7200645,24.5,24.5
3803663,7200646,7200646,33.25,33.25
3803668,7200645,7200645,24.5,24.5
3803668,7200646,7200646,33.25,33.25
3803669,7200645,7200645,24.5,24.5
3803669,7200646,7200646,33.25,33.25
3803670,7200645,7200645,24.5,24.5
3803670,7200646,7200646,33.25,33.25
3803671,7200645,7200645,24.5,24.5
3803671,7200646,7200646,33.25,33.25
3803673,7200645,7200645,24.5,24.5
3803673,7200646,7200646,33.25,33.25
3803674,7200645,7200645,24.5,24.5
3803674,7200646,7200646,33.25,33.25
3803675,7200645,7200645,24.5,24.5
3803675,7200646,7200646,33.25,33.25
3803676,7200645,7200645,24.5,24.5
3803676,7200646,7200646,33.25,33.25
3803679,7200645,7200645,24.5,24.5
3803679,7200646,7200646,33.25,33.25
3803685,7200645,7200645,24.5,24.5
3803685,7200646,7200646,33.25,33.25
3803687,7200645,7200645,24.5,24.5
3803687,7200646,7200646,33.25,33.25
3803688,7200645,7200645,24.5,24.5
3803688,7200646,7200646,33.25,33.25
3803690,7200645,7200645,24.5,24.5
3803690,7200646,7200646,33.25,33.25
3803691,7200645,7200645,24.5,24.5
3803691,7200646,7200646,33.25,33.25
3803692,7200645,7200645,24.5,24.5
3803692,7200646,7200646,33.25,33.25
3803704,7200645,7200645,24.5,24.5
3803704,7200646,7200646,33.25,33.25
3803705,7200645,7200645,24.5,24.5
3803705,7200646,7200646,33.25,33.25
3803711,7200645,7200645,49.0,49.0
3803711,7200646,7200646,66.5,66.5
3803713,7200645,7200645,49.0,49.0
3803713,7200646,7200646,66.5,66.5
3803721,7200645,7200645,24.5,24.5
3803721,7200646,7200646,33.25,33.25
3803722,7200645,7200645,49.0,49.0
3803722,7200646,7200646,66.5,66.5
3803726,7200645,7200645,24.5,24.5
3803726,7200646,7200646,33.25,33.25
3803729,7200645,7200645,24.5,24.5
3803729,7200646,7200646,33.25,33.25
3803730,7200645,7200645,24.5,24.5
3803730,7200646,7200646,33.25,33.25
3803731,7200645,7200645,24.5,24.5
3803731,7200646,7200646,33.25,33.25
3803733,7200645,7200645,49.0,49.0
