analysisWdid,locationWdid,priorityWdid,sum_wtd_count,priority_sum_wtd_count
3603549,5300584,5300584,161.667,126.667
3603555,5300584,3603543,102.833,122.834
3603555,5300584,3603570,102.833,1.833
3603555,5300584,3604512,102.833,10.0
3603555,5300584,5300584,102.833,66.0
3603555,3603543,3603543,97.834,122.834
3603565,5300584,3603543,86.0,122.834
3603565,5300584,5300584,86.0,61.0
3603565,3603543,3603543,97.834,122.834
3603569,5300584,3603543,91.0,122.834
3603569,5300584,5300584,91.0,66.0
3603569,3603543,3603543,97.834,122.834
3603570,5300584,3603543,101.0,122.834
3603570,5300584,3604512,101.0,10.0
3603570,5300584,5300584,101.0,66.0
3603570,3603543,3603543,97.834,122.834
3603571,5300584,3603543,151.667,25.0
3603571,5300584,5300584,151.667,126.667
3603573,5300584,3603543,102.833,122.834
3603573,5300584,3603570,102.833,1.833
3603573,5300584,3604512,102.833,10.0
3603573,5300584,5300584,102.833,66.0
3603573,3603543,3603543,97.834,122.834
3603574,5300584,3603543,102.833,122.834
3603574,5300584,3603570,102.833,1.833
3603574,5300584,3604512,102.833,10.0
3603574,5300584,5300584,102.833,66.0
3603574,3603543,3603543,97.834,122.834
3603575,5300584,3603543,205.666,246.668
3603575,5300584,3603570,205.666,3.666
3603575,5300584,3604512,205.666,20.0
3603575,5300584,5300584,205.666,132.0
3603575,3603543,3603543,196.668,246.668
3603578,5300584,3603543,163.5,25.0
3603578,5300584,3603570,163.5,1.833
3603578,5300584,3604512,163.5,10.0
3603578,5300584,5300584,163.5,126.667
3603579,5300584,3603543,163.5,25.0
3603579,5300584,3603570,163.5,1.833
3603579,5300584,3604512,163.5,10.0
3603579,5300584,5300584,163.5,126.667
3603580,5300584,3603543,163.5,25.0
3603580,5300584,3603570,163.5,1.833
3603580,5300584,3604512,163.5,10.0
3603580,5300584,5300584,163.5,126.667
3603581,5300584,3603543,163.5,25.0
3603581,5300584,3603570,163.5,1.833
3603581,5300584,3604512,163.5,10.0
3603581,5300584,5300584,163.5,126.667
3603582,5300584,3603543,163.5,25.0
3603582,5300584,3603570,163.5,1.833
3603582,5300584,3604512,163.5,10.0
3603582,5300584,5300584,163.5,126.667
3603583,5300584,3603543,102.833,123.834
3603583,5300584,3603570,102.833,1.833
3603583,5300584,3604512,102.833,10.0
3603583,5300584,5300584,102.833,66.0
3603583,3603543,3603543,98.834,123.834
3603584,5300584,3603543,102.833,122.834
3603584,5300584,3603570,102.833,1.833
3603584,5300584,3604512,102.833,10.0
3603584,5300584,5300584,102.833,66.0
3603584,3603543,3603543,97.834,122.834
3603585,5300584,3603543,102.833,122.834
3603585,5300584,3603570,102.833,1.833
3603585,5300584,3604512,102.833,10.0
3603585,5300584,5300584,102.833,66.0
3603585,3603543,3603543,97.834,122.834
3603586,5300584,3603543,102.833,122.834
3603586,5300584,3603570,102.833,1.833
3603586,5300584,3604512,102.833,10.0
3603586,5300584,5300584,102.833,66.0
3603586,3603543,3603543,97.834,122.834
3603587,5300584,3603543,102.833,122.834
3603587,5300584,3603570,102.833,1.833
3603587,5300584,3604512,102.833,10.0
3603587,5300584,5300584,102.833,66.0
3603587,3603543,3603543,97.834,122.834
3603588,5300584,3603543,102.833,122.834
3603588,5300584,3603570,102.833,1.833
3603588,5300584,3604512,102.833,10.0
3603588,5300584,5300584,102.833,66.0
3603588,3603543,3603543,97.834,122.834
3603589,5300584,3603543,102.833,122.834
3603589,5300584,3603570,102.833,1.833
3603589,5300584,3604512,102.833,10.0
3603589,5300584,5300584,102.833,66.0
3603589,3603543,3603543,97.834,122.834
3603591,5300584,3603543,102.833,122.834
3603591,5300584,3603570,102.833,1.833
3603591,5300584,3604512,102.833,10.0
3603591,5300584,5300584,102.833,66.0
3603591,3603543,3603543,97.834,122.834
3603592,5300584,3603543,102.833,122.834
3603592,5300584,3603570,102.833,1.833
3603592,5300584,3604512,102.833,10.0
3603592,5300584,5300584,102.833,66.0
3603592,3603543,3603543,97.834,122.834
3603593,5300584,3603543,102.833,122.834
3603593,5300584,3603570,102.833,1.833
3603593,5300584,3604512,102.833,10.0
3603593,5300584,5300584,102.833,66.0
3603593,3603543,3603543,97.834,122.834
3603594,5300584,3603543,102.833,122.834
3603594,5300584,3603570,102.833,1.833
3603594,5300584,3604512,102.833,10.0
3603594,5300584,5300584,102.833,66.0
3603594,3603543,3603543,97.834,122.834
3603595,5300584,3603543,102.833,122.834
3603595,5300584,3603570,102.833,1.833
3603595,5300584,3604512,102.833,10.0
3603595,5300584,5300584,102.833,66.0
3603595,3603543,3603543,97.834,122.834
3603596,5300584,3603543,102.833,122.834
3603596,5300584,3603570,102.833,1.833
3603596,5300584,3604512,102.833,10.0
3603596,5300584,5300584,102.833,66.0
3603596,3603543,3603543,97.834,122.834
3603599,5300584,3603543,102.833,122.834
3603599,5300584,3603570,102.833,1.833
3603599,5300584,3604512,102.833,10.0
3603599,5300584,5300584,102.833,66.0
3603599,3603543,3603543,97.834,122.834
3603604,5300584,3603543,163.5,25.0
3603604,5300584,3603570,163.5,1.833
3603604,5300584,3604512,163.5,10.0
3603604,5300584,5300584,163.5,126.667
3603605,5300584,3603543,102.833,122.834
3603605,5300584,3603570,102.833,1.833
3603605,5300584,3604512,102.833,10.0
3603605,5300584,5300584,102.833,66.0
3603605,3603543,3603543,97.834,122.834
3603606,5300584,3603543,102.833,122.834
3603606,5300584,3603570,102.833,1.833
3603606,5300584,3604512,102.833,10.0
3603606,5300584,5300584,102.833,66.0
3603606,3603543,3603543,97.834,122.834
3603610,5300584,3603543,102.833,122.834
3603610,5300584,3603570,102.833,1.833
3603610,5300584,3604512,102.833,10.0
3603610,5300584,5300584,102.833,66.0
3603610,3603543,3603543,97.834,122.834
3603611,5300584,3603543,102.833,122.834
3603611,5300584,3603570,102.833,1.833
3603611,5300584,3604512,102.833,10.0
3603611,5300584,5300584,102.833,66.0
3603611,3603543,3603543,97.834,122.834
3603612,5300584,3603543,102.833,122.834
3603612,5300584,3603570,102.833,1.833
3603612,5300584,3604512,102.833,10.0
3603612,5300584,5300584,102.833,66.0
3603612,3603543,3603543,97.834,122.834
3603613,5300584,3603543,102.833,122.834
3603613,5300584,3603570,102.833,1.833
3603613,5300584,3604512,102.833,10.0
3603613,5300584,5300584,102.833,66.0
3603613,3603543,3603543,97.834,122.834
3603614,5300584,3603543,102.833,122.834
3603614,5300584,3603570,102.833,1.833
3603614,5300584,3604512,102.833,10.0
3603614,5300584,5300584,102.833,66.0
3603614,3603543,3603543,97.834,122.834
3603615,5300584,3603543,102.833,122.834
3603615,5300584,3603570,102.833,1.833
3603615,5300584,3604512,102.833,10.0
3603615,5300584,5300584,102.833,66.0
3603615,3603543,3603543,97.834,122.834
3603616,5300584,3603543,102.833,122.834
3603616,5300584,3603570,102.833,1.833
3603616,5300584,3604512,102.833,10.0
3603616,5300584,5300584,102.833,66.0
3603616,3603543,3603543,97.834,122.834
3603617,5300584,3603543,102.833,122.834
3603617,5300584,3603570,102.833,1.833
3603617,5300584,3604512,102.833,10.0
3603617,5300584,5300584,102.833,66.0
3603617,3603543,3603543,97.834,122.834
3603624,5300584,3603543,205.666,245.668
3603624,5300584,3603570,205.666,3.666
3603624,5300584,3604512,205.666,20.0
3603624,5300584,5300584,205.666,132.0
3603624,3603543,3603543,195.668,245.668
3603625,5300584,3603543,102.833,122.834
3603625,5300584,3603570,102.833,1.833
3603625,5300584,3604512,102.833,10.0
3603625,5300584,5300584,102.833,66.0
3603625,3603543,3603543,97.834,122.834
3603628,5300584,3603543,163.5,25.0
3603628,5300584,3603570,163.5,1.833
3603628,5300584,3604512,163.5,10.0
3603628,5300584,5300584,163.5,126.667
3603635,5300584,3603543,102.833,122.834
3603635,5300584,3603570,102.833,1.833
3603635,5300584,3604512,102.833,10.0
3603635,5300584,5300584,102.833,66.0
3603635,3603543,3603543,97.834,122.834
3603636,5300584,3603543,102.833,122.834
3603636,5300584,3603570,102.833,1.833
3603636,5300584,3604512,102.833,10.0
3603636,5300584,5300584,102.833,66.0
3603636,3603543,3603543,97.834,122.834
3603638,5300584,3603543,102.833,122.834
3603638,5300584,3603570,102.833,1.833
3603638,5300584,3604512,102.833,10.0
3603638,5300584,5300584,102.833,66.0
3603638,3603543,3603543,97.834,122.834
3603644,5300584,3603543,102.833,122.834
3603644,5300584,3603570,102.833,1.833
3603644,5300584,3604512,102.833,10.0
3603644,5300584,5300584,102.833,66.0
3603644,3603543,3603543,97.834,122.834
3603645,5300584,3603543,102.833,122.834
3603645,5300584,3603570,102.833,1.833
3603645,5300584,3604512,102.833,10.0
3603645,5300584,5300584,102.833,66.0
3603645,3603543,3603543,97.834,122.834
3603651,5300584,3603543,102.833,122.834
3603651,5300584,3603570,102.833,1.833
3603651,5300584,3604512,102.833,10.0
3603651,5300584,5300584,102.833,66.0
3603651,3603543,3603543,97.834,122.834
3603652,5300584,3603543,102.833,122.834
3603652,5300584,3603570,102.833,1.833
3603652,5300584,3604512,102.833,10.0
3603652,5300584,5300584,102.833,66.0
3603652,3603543,3603543,97.834,122.834
3603655,5300584,3603543,102.833,122.834
3603655,5300584,3603570,102.833,1.833
3603655,5300584,3604512,102.833,10.0
3603655,5300584,5300584,102.833,66.0
3603655,3603543,3603543,97.834,122.834
3603656,5300584,3603543,102.833,122.834
3603656,5300584,3603570,102.833,1.833
3603656,5300584,3604512,102.833,10.0
3603656,5300584,5300584,102.833,66.0
3603656,3603543,3603543,97.834,122.834
3603657,5300584,3603543,102.833,122.834
3603657,5300584,3603570,102.833,1.833
3603657,5300584,3604512,102.833,10.0
3603657,5300584,5300584,102.833,66.0
3603657,3603543,3603543,97.834,122.834
3603661,5300584,3603543,163.5,25.0
3603661,5300584,3603570,163.5,1.833
3603661,5300584,3604512,163.5,10.0
3603661,5300584,5300584,163.5,126.667
3603662,5300584,3603543,102.833,122.834
3603662,5300584,3603570,102.833,1.833
3603662,5300584,3604512,102.833,10.0
3603662,5300584,5300584,102.833,66.0
3603662,3603543,3603543,97.834,122.834
3603664,5300584,3603543,102.833,122.834
3603664,5300584,3603570,102.833,1.833
3603664,5300584,3604512,102.833,10.0
3603664,5300584,5300584,102.833,66.0
3603664,3603543,3603543,97.834,122.834
3603665,5300584,3603543,102.833,122.834
3603665,5300584,3603570,102.833,1.833
3603665,5300584,3604512,102.833,10.0
3603665,5300584,5300584,102.833,66.0
3603665,3603543,3603543,97.834,122.834
3603666,5300584,3603543,102.833,122.834
3603666,5300584,3603570,102.833,1.833
3603666,5300584,3604512,102.833,10.0
3603666,5300584,5300584,102.833,66.0
3603666,3603543,3603543,97.834,122.834
3603667,5300584,3603543,102.833,122.834
3603667,5300584,3603570,102.833,1.833
3603667,5300584,3604512,102.833,10.0
3603667,5300584,5300584,102.833,66.0
3603667,3603543,3603543,97.834,122.834
3603668,5300584,3603543,102.833,122.834
3603668,5300584,3603570,102.833,1.833
3603668,5300584,3604512,102.833,10.0
3603668,5300584,5300584,102.833,66.0
3603668,3603543,3603543,97.834,122.834
3603669,5300584,3603543,102.833,122.834
3603669,5300584,3603570,102.833,1.833
3603669,5300584,3604512,102.833,10.0
3603669,5300584,5300584,102.833,66.0
3603669,3603543,3603543,97.834,122.834
3603670,5300584,3603543,102.833,122.834
3603670,5300584,3603570,102.833,1.833
3603670,5300584,3604512,102.833,10.0
3603670,5300584,5300584,102.833,66.0
3603670,3603543,3603543,97.834,122.834
3603672,5300584,3603543,102.833,122.834
3603672,5300584,3603570,102.833,1.833
3603672,5300584,3604512,102.833,10.0
3603672,5300584,5300584,102.833,66.0
3603672,3603543,3603543,97.834,122.834
3603673,5300584,3603543,102.833,122.834
3603673,5300584,3603570,102.833,1.833
3603673,5300584,3604512,102.833,10.0
3603673,5300584,5300584,102.833,66.0
3603673,3603543,3603543,97.834,122.834
3603674,5300584,3603543,163.5,25.0
3603674,5300584,3603570,163.5,1.833
3603674,5300584,3604512,163.5,10.0
3603674,5300584,5300584,163.5,126.667
3603675,5300584,3603543,163.5,25.0
3603675,5300584,3603570,163.5,1.833
3603675,5300584,3604512,163.5,10.0
3603675,5300584,5300584,163.5,126.667
3603678,5300584,3603543,102.833,122.834
3603678,5300584,3603570,102.833,1.833
3603678,5300584,3604512,102.833,10.0
3603678,5300584,5300584,102.833,66.0
3603678,3603543,3603543,97.834,122.834
3603679,5300584,3603543,102.833,122.834
3603679,5300584,3603570,102.833,1.833
3603679,5300584,3604512,102.833,10.0
3603679,5300584,5300584,102.833,66.0
3603679,3603543,3603543,97.834,122.834
3603680,5300584,3603543,102.833,122.834
3603680,5300584,3603570,102.833,1.833
3603680,5300584,3604512,102.833,10.0
3603680,5300584,5300584,102.833,66.0
3603680,3603543,3603543,97.834,122.834
3603683,5300584,3603543,102.833,122.834
3603683,5300584,3603570,102.833,1.833
3603683,5300584,3604512,102.833,10.0
3603683,5300584,5300584,102.833,66.0
3603683,3603543,3603543,97.834,122.834
3603684,5300584,3603543,102.833,122.834
3603684,5300584,3603570,102.833,1.833
3603684,5300584,3604512,102.833,10.0
3603684,5300584,5300584,102.833,66.0
3603684,3603543,3603543,97.834,122.834
3603685,5300584,3603543,102.833,122.834
3603685,5300584,3603570,102.833,1.833
3603685,5300584,3604512,102.833,10.0
3603685,5300584,5300584,102.833,66.0
3603685,3603543,3603543,97.834,122.834
3603686,5300584,3603543,102.833,122.834
3603686,5300584,3603570,102.833,1.833
3603686,5300584,3604512,102.833,10.0
3603686,5300584,5300584,102.833,66.0
3603686,3603543,3603543,97.834,122.834
3603688,5300584,3603543,102.833,122.834
3603688,5300584,3603570,102.833,1.833
3603688,5300584,3604512,102.833,10.0
3603688,5300584,5300584,102.833,66.0
3603688,3603543,3603543,97.834,122.834
3603690,5300584,3603543,102.833,122.834
3603690,5300584,3603570,102.833,1.833
3603690,5300584,3604512,102.833,10.0
3603690,5300584,5300584,102.833,66.0
3603690,3603543,3603543,97.834,122.834
3603691,5300584,3603543,102.833,122.834
3603691,5300584,3603570,102.833,1.833
3603691,5300584,3604512,102.833,10.0
3603691,5300584,5300584,102.833,66.0
3603691,3603543,3603543,97.834,122.834
3603692,5300584,3603543,91.0,122.834
3603692,5300584,5300584,91.0,66.0
3603692,3603543,3603543,97.834,122.834
3603693,5300584,3603543,102.833,122.834
3603693,5300584,3603570,102.833,1.833
3603693,5300584,3604512,102.833,10.0
3603693,5300584,5300584,102.833,66.0
3603693,3603543,3603543,97.834,122.834
3603694,5300584,3603543,205.666,245.668
3603694,5300584,3603570,205.666,3.666
3603694,5300584,3604512,205.666,20.0
3603694,5300584,5300584,205.666,132.0
3603694,3603543,3603543,195.668,245.668
3603698,5300584,3603543,102.833,122.834
3603698,5300584,3603570,102.833,1.833
3603698,5300584,3604512,102.833,10.0
3603698,5300584,5300584,102.833,66.0
3603698,3603543,3603543,97.834,122.834
3603699,5300584,3603543,102.833,122.834
3603699,5300584,3603570,102.833,1.833
3603699,5300584,3604512,102.833,10.0
3603699,5300584,5300584,102.833,66.0
3603699,3603543,3603543,97.834,122.834
3603700,5300584,3603543,102.833,122.834
3603700,5300584,3603570,102.833,1.833
3603700,5300584,3604512,102.833,10.0
3603700,5300584,5300584,102.833,66.0
3603700,3603543,3603543,97.834,122.834
3603701,5300584,3603543,102.833,122.834
3603701,5300584,3603570,102.833,1.833
3603701,5300584,3604512,102.833,10.0
3603701,5300584,5300584,102.833,66.0
3603701,3603543,3603543,97.834,122.834
3604512,5300584,3603543,102.833,122.834
3604512,5300584,3603570,102.833,1.833
3604512,5300584,3604512,102.833,10.0
3604512,5300584,5300584,102.833,66.0
3604512,3603543,3603543,97.834,122.834
3604683,5300584,3603543,101.0,122.834
3604683,5300584,3604512,101.0,10.0
3604683,5300584,5300584,101.0,66.0
3604683,3603543,3603543,97.834,122.834
3604684,5300584,3603543,91.0,122.834
3604684,5300584,5300584,91.0,66.0
3604684,3603543,3603543,97.834,122.834
3604685,5300584,5300584,61.0,61.0
3604687,5300584,3603543,101.0,122.834
3604687,5300584,3604512,101.0,10.0
3604687,5300584,5300584,101.0,66.0
3604687,3603543,3603543,97.834,122.834
3604688,5300584,3603543,101.0,122.834
3604688,5300584,3604512,101.0,10.0
3604688,5300584,5300584,101.0,66.0
3604688,3603543,3603543,97.834,122.834
3604690,5300584,3603543,101.0,122.834
3604690,5300584,3604512,101.0,10.0
3604690,5300584,5300584,101.0,66.0
3604690,3603543,3603543,97.834,122.834
3604692,5300584,3603543,162.0,122.834
3604692,5300584,3604512,162.0,10.0
3604692,5300584,5300584,162.0,127.0
3604692,3603543,3603543,97.834,122.834
3604696,5300584,3603543,101.0,122.834
3604696,5300584,3604512,101.0,10.0
3604696,5300584,5300584,101.0,66.0
3604696,3603543,3603543,97.834,122.834
3604699,5300584,3603543,101.0,122.834
3604699,5300584,3604512,101.0,10.0
3604699,5300584,5300584,101.0,66.0
3604699,3603543,3603543,97.834,122.834
3604923,5300584,3603543,355.0,245.668
3604923,5300584,5300584,355.0,305.0
3604923,3603543,3603543,195.668,245.668
3607293,5300584,3603543,102.833,122.834
3607293,5300584,3603570,102.833,1.833
3607293,5300584,3604512,102.833,10.0
3607293,5300584,5300584,102.833,66.0
3607293,3603543,3603543,97.834,122.834
3700560,5300584,5300584,121.667,121.667
3700613,5300584,3603543,163.5,25.0
3700613,5300584,3603570,163.5,1.833
3700613,5300584,3604512,163.5,10.0
3700613,5300584,5300584,163.5,126.667
3700642,5300584,5300584,121.667,121.667
3700658,5300584,5300584,121.667,121.667
3700682,5300584,5300584,121.667,121.667
3700683,5300584,3603543,163.5,25.0
3700683,5300584,3603570,163.5,1.833
3700683,5300584,3604512,163.5,10.0
3700683,5300584,5300584,163.5,126.667
3700684,5300584,3603543,163.5,25.0
3700684,5300584,3603570,163.5,1.833
3700684,5300584,3604512,163.5,10.0
3700684,5300584,5300584,163.5,126.667
3700694,5300584,5300584,121.667,121.667
3700708,5300584,3603543,163.5,25.0
3700708,5300584,3603570,163.5,1.833
3700708,5300584,3604512,163.5,10.0
3700708,5300584,5300584,163.5,126.667
3700711,5300584,5300584,121.667,121.667
3700835,5300584,3603543,163.5,25.0
3700835,5300584,3603570,163.5,1.833
3700835,5300584,3604512,163.5,10.0
3700835,5300584,5300584,163.5,126.667
3700848,5300584,3603543,285.16700000000003,25.0
3700848,5300584,3603570,285.16700000000003,1.833
3700848,5300584,3604512,285.16700000000003,10.0
3700848,5300584,5300584,285.16700000000003,248.334
3700857,5300584,5300584,121.667,121.667
3701066,5300584,5300584,121.667,121.667
3701086,5300584,3603543,163.5,25.0
3701086,5300584,3603570,163.5,1.833
3701086,5300584,3604512,163.5,10.0
3701086,5300584,5300584,163.5,126.667
3701255,5300584,3603543,163.5,25.0
3701255,5300584,3603570,163.5,1.833
3701255,5300584,3604512,163.5,10.0
3701255,5300584,5300584,163.5,126.667
3701290,5300584,3603543,163.5,25.0
3701290,5300584,3603570,163.5,1.833
3701290,5300584,3604512,163.5,10.0
3701290,5300584,5300584,163.5,126.667
3701300,5300584,3603543,163.5,25.0
3701300,5300584,3603570,163.5,1.833
3701300,5300584,3604512,163.5,10.0
3701300,5300584,5300584,163.5,126.667
3701412,5300584,3603543,163.5,25.0
3701412,5300584,3603570,163.5,1.833
3701412,5300584,3604512,163.5,10.0
3701412,5300584,5300584,163.5,126.667
3701413,5300584,3603543,163.5,25.0
3701413,5300584,3603570,163.5,1.833
3701413,5300584,3604512,163.5,10.0
3701413,5300584,5300584,163.5,126.667
3701414,5300584,3603543,163.5,25.0
3701414,5300584,3603570,163.5,1.833
3701414,5300584,3604512,163.5,10.0
3701414,5300584,5300584,163.5,126.667
3701416,5300584,3603543,163.5,25.0
3701416,5300584,3603570,163.5,1.833
3701416,5300584,3604512,163.5,10.0
3701416,5300584,5300584,163.5,126.667
3701417,5300584,3603543,163.5,25.0
3701417,5300584,3603570,163.5,1.833
3701417,5300584,3604512,163.5,10.0
3701417,5300584,5300584,163.5,126.667
3701418,5300584,3603543,163.5,25.0
3701418,5300584,3603570,163.5,1.833
3701418,5300584,3604512,163.5,10.0
3701418,5300584,5300584,163.5,126.667
3702002,5300584,3603543,163.5,25.0
3702002,5300584,3603570,163.5,1.833
3702002,5300584,3604512,163.5,10.0
3702002,5300584,5300584,163.5,126.667
3702012,5300584,3603543,163.5,25.0
3702012,5300584,3603570,163.5,1.833
3702012,5300584,3604512,163.5,10.0
3702012,5300584,5300584,163.5,126.667
3702018,5300584,3603543,163.5,25.0
3702018,5300584,3603570,163.5,1.833
3702018,5300584,3604512,163.5,10.0
3702018,5300584,5300584,163.5,126.667
3702028,5300584,3603543,163.5,25.0
3702028,5300584,3603570,163.5,1.833
3702028,5300584,3604512,163.5,10.0
3702028,5300584,5300584,163.5,126.667
3702034,5300584,3603543,163.5,25.0
3702034,5300584,3603570,163.5,1.833
3702034,5300584,3604512,163.5,10.0
3702034,5300584,5300584,163.5,126.667
3702041,5300584,3603543,163.5,25.0
3702041,5300584,3603570,163.5,1.833
3702041,5300584,3604512,163.5,10.0
3702041,5300584,5300584,163.5,126.667
3702042,5300584,3603543,163.5,25.0
3702042,5300584,3603570,163.5,1.833
3702042,5300584,3604512,163.5,10.0
3702042,5300584,5300584,163.5,126.667
3702043,5300584,3603543,163.5,25.0
3702043,5300584,3603570,163.5,1.833
3702043,5300584,3604512,163.5,10.0
3702043,5300584,5300584,163.5,126.667
3702046,5300584,3603543,163.5,25.0
3702046,5300584,3603570,163.5,1.833
3702046,5300584,3604512,163.5,10.0
3702046,5300584,5300584,163.5,126.667
3702048,5300584,3603543,163.5,25.0
3702048,5300584,3603570,163.5,1.833
3702048,5300584,3604512,163.5,10.0
3702048,5300584,5300584,163.5,126.667
3702056,5300584,3603543,327.0,50.0
